AbsLearnSignal,MaxReturn,MeanKLBefore,ExplainedVariance,Time,LossBefore,ProcessExecTime,Perplexity,dLoss,AverageDiscountedReturn,AverageReturn,AveragePolicyStd,PolicyExecTime,StdReturn,MeanKL,ItrTime,LossAfter,Iteration,NumTrajs,Entropy,MinReturn,EnvExecTime
0.770040498344,-331.590584647,0.0,0.145315384482,106.50918626785278,1.62125e-08,0.09744048118591309,4891.94,0.0512537,-46.0888545383,-381.554124785,0.996982,0.8152072429656982,50.8750886496,0.00642378,3.6098711490631104,-0.0512537,28,5,8.49535,-467.733594631,1.6821794509887695
0.723728904013,-277.247398628,0.0,-2.60597837417,110.09530234336853,-1.54495e-08,0.09306788444519043,4894.9,0.0650608,-16.1988151104,-331.417951576,0.997084,0.8260791301727295,33.5317381184,0.00642749,3.5815014839172363,-0.0650608,29,5,8.49595,-368.404136917,1.7048213481903076
0.735445303259,-232.513132921,0.0,0.0443606886059,113.76313877105713,-3.8147e-09,0.09845638275146484,4895.1,0.0641311,-40.6674582253,-387.894576842,0.997091,0.8204691410064697,91.2797165912,0.00985688,3.549889087677002,-0.0641311,30,5,8.49599,-516.173433777,1.677501916885376
0.725982311836,-265.792184207,0.0,-0.475593980512,117.43465495109558,1.06335e-08,0.09717702865600586,4882.14,0.0517009,-22.3499730648,-322.810585802,0.996653,0.8599228858947754,43.4882581816,0.00640396,3.6658735275268555,-0.0517009,31,5,8.49334,-385.211995733,1.7417271137237549
0.751859955336,-176.381063172,0.0,0.055361935314,120.99031352996826,-1.08719e-08,0.0984807014465332,4847.74,0.0683196,-35.2745308542,-290.295728824,0.995485,0.8107774257659912,57.838417046,0.0099748,3.5505356788635254,-0.0683196,32,5,8.48627,-333.026741277,1.675225019454956
0.757415701667,-225.544604383,0.0,0.0795363503637,125.20243859291077,-3.8147e-10,0.11258506774902344,4832.11,0.0538617,-37.4927359018,-319.460233915,0.994953,0.9783499240875244,53.9493188076,0.00643638,4.083755254745483,-0.0538617,33,5,8.48304,-374.233136182,1.9913806915283203
0.707159337631,-244.907298785,0.0,-0.0251237323675,128.73860669136047,-2.47955e-09,0.09321379661560059,4794.29,0.0524864,-12.535241855,-327.614424944,0.993663,0.8115782737731934,47.5989592334,0.00641348,3.5312647819519043,-0.0524864,34,5,8.47518,-372.848519303,1.6814217567443848
0.749766623659,-102.942887732,0.0,0.175582727235,132.28793025016785,-1.38283e-08,0.09122085571289062,4789.78,0.0505724,-28.6500339411,-308.419464319,0.993507,0.8172624111175537,107.057714636,0.00644641,3.543597936630249,-0.0505724,35,5,8.47424,-407.924969322,1.6892879009246826
0.797380486044,-239.918527264,0.0,0.28405258933,135.88100147247314,-8.58307e-09,0.09414362907409668,4773.74,0.0673512,-15.3481385288,-303.598515843,0.992959,0.8114473819732666,39.063684902,0.00998163,3.4767682552337646,-0.0673512,36,5,8.47088,-349.517239142,1.6813077926635742
0.709931321243,-299.336491967,0.0,0.298422206517,139.36393547058105,2.74658e-08,0.09611630439758301,4750.84,0.0651238,-28.4046469144,-328.555408316,0.992161,0.7935163974761963,25.9044982707,0.00993663,3.4785056114196777,-0.0651237,37,5,8.46608,-374.894640442,1.6861002445220947
0.707339185129,-285.154622073,0.0,0.228360837134,142.84791135787964,-8.7738e-09,0.09301161766052246,4738.04,0.0634941,-40.2198783973,-358.093076172,0.991721,0.8037335872650146,38.2123638625,0.00991723,3.4792206287384033,-0.0634941,38,5,8.46338,-396.165312644,1.677534818649292
0.720941010614,-87.7142300756,0.0,-0.140985683746,146.50818395614624,4.61578e-08,0.1036980152130127,4714.78,0.0543597,-14.3400726161,-264.610559868,0.990911,0.8246088027954102,97.5138338372,0.00640652,3.540592908859253,-0.0543597,39,5,8.45846,-386.005515211,1.6804370880126953
0.755674719854,-246.078272154,0.0,0.0236886381313,149.9438443183899,-4.06742e-08,0.0919497013092041,4735.89,0.0619267,-34.4875492875,-305.737009097,0.991658,0.7867157459259033,58.7233737263,0.00998509,3.4307944774627686,-0.0619267,40,5,8.46292,-402.228729563,1.6642224788665771
0.780471601829,-241.973656704,0.0,-0.183347243604,153.4601128101349,3.62396e-08,0.09946322441101074,4728.69,0.0687428,-13.6394766091,-285.582818639,0.991413,0.7955958843231201,37.7125944722,0.00997707,3.512868881225586,-0.0687428,41,5,8.4614,-331.028804467,1.6759169101715088
0.752941041824,-261.042737694,0.0,-0.0314204061981,157.09269785881042,-3.62396e-08,0.09623074531555176,4731.33,0.0634362,-32.2005601658,-345.267539088,0.991509,0.8170642852783203,43.3675247465,0.00986315,3.525386095046997,-0.0634362,42,5,8.46196,-381.42552619,1.6965622901916504
0.739384843448,-260.231936101,0.0,0.220884586512,160.64157843589783,6.93798e-09,0.1007530689239502,4707.99,0.0649984,-17.1462802888,-319.080478647,0.990698,0.8406970500946045,53.3786043519,0.00999473,3.5433247089385986,-0.0649984,43,5,8.45702,-393.395903897,1.6866564750671387
0.72691211847,-183.731339779,0.0,0.144241997752,164.21906113624573,1.06812e-08,0.10503149032592773,4668.33,0.0676851,-15.0724011064,-273.433539379,0.989313,0.8419525623321533,87.5116014153,0.0099703,3.572631359100342,-0.0676851,44,5,8.44856,-422.786233279,1.6993589401245117
0.745429337987,-291.141383463,0.0,-0.0346711159196,167.96675825119019,2.12669e-08,0.10919547080993652,4664.8,0.0646795,-26.6225446417,-340.593113529,0.989191,0.8901388645172119,36.9165567188,0.00986807,3.6376001834869385,-0.0646795,45,5,8.4478,-391.687295875,1.7171902656555176
0.754320466178,-258.614688103,0.0,0.278680268471,171.56778693199158,-1.48773e-08,0.10583615303039551,4651.02,0.0657151,-25.076493063,-318.015233777,0.988712,0.8605875968933105,39.7062819723,0.00998054,3.5952975749969482,-0.0657151,46,5,8.44484,-375.057483464,1.6925020217895508
0.714420334167,-272.225061349,0.0,0.280500949615,175.23748517036438,-8.58307e-09,0.10683917999267578,4632.58,0.0685185,-23.5336353386,-335.12925645,0.988055,0.8772139549255371,56.5179143662,0.00983429,3.663914203643799,-0.0685185,47,5,8.44087,-435.391540144,1.7129483222961426
0.724595107952,-261.188352097,0.0,-0.0301216947726,179.0511646270752,-1.02997e-08,0.11095190048217773,4613.2,0.0632616,-30.6164092692,-333.514415792,0.987355,0.8860077857971191,51.0992617277,0.00995324,3.704510450363159,-0.0632616,48,5,8.43668,-410.672926956,1.7427289485931396
0.716452686482,-259.059378639,0.0,0.204136285345,182.710303068161,1.18732e-08,0.10714340209960938,4608.37,0.066016,-12.4638010997,-304.273592478,0.987183,0.885927677154541,27.8075812571,0.00998932,3.6538991928100586,-0.066016,49,5,8.43563,-336.218124749,1.7164969444274902
0.745294272266,-118.070281496,0.0,0.267772883999,186.45661091804504,-4.06742e-08,0.11197018623352051,4602.59,0.06826,-13.3057916697,-256.654142948,0.986978,0.9203293323516846,73.5821867412,0.00997305,3.743010997772217,-0.0682601,50,5,8.43437,-331.68379319,1.7388863563537598
0.736884378448,-224.849781236,0.0,0.329913214775,190.20376634597778,1.50681e-08,0.1105201244354248,4590.77,0.0538495,-11.6344385606,-325.087042925,0.986546,0.8924915790557861,60.9564024306,0.00641492,3.6360385417938232,-0.0538495,51,5,8.4318,-413.639329546,1.7005715370178223
0.737342105856,-279.742305904,0.0,0.265744858095,193.88407135009766,5.72205e-09,0.10752201080322266,4581.21,0.0648848,-33.8544892866,-339.454804956,0.986205,0.8976612091064453,29.9529090361,0.00991353,3.6747922897338867,-0.0648848,52,5,8.42972,-357.673064678,1.7112758159637451
0.764622778675,-264.450110708,0.0,0.390616023121,197.51979184150696,-3.24249e-09,0.10773730278015137,4554.55,0.0546807,-22.5751299106,-313.483046454,0.985249,0.8556015491485596,32.740953935,0.00641301,3.6301770210266113,-0.0546807,53,5,8.42388,-363.519674991,1.6788313388824463
0.728223084804,-214.082157343,0.0,0.153654249245,201.30207419395447,1.88828e-08,0.10885047912597656,4552.05,0.0657155,-17.1540570913,-285.48238808,0.985162,0.891704797744751,53.6002421679,0.00990215,3.672466278076172,-0.0657154,54,5,8.42333,-368.968328562,1.7209606170654297
0.711443365939,-307.151211181,0.0,0.190791652331,204.9281198978424,-1.02997e-08,0.10585927963256836,4509.9,0.0653785,-38.0463734761,-340.432229496,0.983643,0.8553025722503662,49.8797785643,0.00998377,3.6214048862457275,-0.0653785,55,5,8.41403,-438.263409183,1.6918528079986572
0.745138640228,-170.277842939,0.0,0.162963446382,208.5696394443512,1.14441e-09,0.1046595573425293,4499.22,0.0703495,-7.52549891119,-282.292702178,0.983268,0.8500092029571533,92.830350402,0.00993656,3.6359856128692627,-0.0703495,56,5,8.41166,-414.069884033,1.700308084487915
0.504602047441,-139.088274703,0.0,-4.9954073239,212.3004503250122,2.07424e-08,0.1049659252166748,4524.75,0.112941,-26.3917920491,-281.01913161,0.984208,0.851492166519165,86.1938013667,0.00991553,3.618600368499756,-0.112941,57,5,8.41732,-386.345555246,1.6713056564331055
0.758695515815,-297.610977817,0.0,0.137733425468,215.941477060318,-7.58171e-09,0.10410547256469727,4526.68,0.0645174,-29.4123567144,-318.990010204,0.984277,0.8589823246002197,31.7842559723,0.0098845,3.6363112926483154,-0.0645174,58,5,8.41774,-381.258398511,1.688629150390625
0.732432463935,-217.108362195,0.0,0.409832619072,219.61071276664734,1.81198e-08,0.1073617935180664,4519.34,0.0672799,-21.3989405272,-292.273103459,0.984012,0.8628189563751221,45.3022594154,0.00993112,3.664431571960449,-0.0672799,59,5,8.41612,-340.253150257,1.6968088150024414
0.738570161159,-213.559954297,0.0,0.11851030539,223.34094309806824,-4.3869e-09,0.1117863655090332,4509.16,0.0625038,-20.9530409578,-285.01067886,0.983649,0.8771405220031738,47.1874533831,0.00998954,3.624420642852783,-0.0625038,60,5,8.41387,-331.967608912,1.6819055080413818
0.783605372756,-309.152232519,0.0,0.0920152743459,226.98845195770264,-1.33514e-08,0.10919690132141113,4481.43,0.0503729,-26.5289168645,-349.455729566,0.982631,0.8788905143737793,25.2131808464,0.00646174,3.6439669132232666,-0.0503729,61,5,8.4077,-387.322818494,1.6990981101989746
0.716613291569,-258.025758576,0.0,0.0385858985142,230.69835233688354,1.12534e-08,0.11240577697753906,4468.02,0.0703336,-21.1760249739,-312.531649977,0.982159,0.8954677581787109,34.7885466204,0.0099592,3.705862045288086,-0.0703335,62,5,8.4047,-355.659306683,1.7177517414093018
0.755374675487,-195.700424437,0.0,0.412468973895,234.50464534759521,-1.31607e-08,0.11168479919433594,4476.89,0.0543969,-20.8023013283,-264.592046383,0.982482,0.8675167560577393,60.9029759409,0.0064919,3.6971805095672607,-0.054397,63,5,8.40668,-368.87167189,1.6983380317687988
0.768700366078,-287.188459712,0.0,-0.370713952559,238.19251656532288,-1.01089e-08,0.10852169990539551,4474.34,0.0649792,-41.7257950822,-344.734994865,0.982389,0.8794252872467041,46.4476850028,0.00987327,3.6833109855651855,-0.0649792,64,5,8.40611,-428.106541461,1.7076318264007568
0.72904309085,-182.967219304,0.0,-0.1779055734,241.8648326396942,1.18256e-08,0.09862327575683594,4446.83,0.0539747,-20.8792532498,-288.796666458,0.981385,0.8732800483703613,64.3858003934,0.00643506,3.6679556369781494,-0.0539747,65,5,8.39995,-364.47289898,1.6989874839782715
0.748064603684,-221.428989958,0.0,0.129942751063,245.6696538925171,1.48773e-08,0.10597562789916992,4442.27,0.0647502,-18.3183135627,-286.482901974,0.981217,0.8762068748474121,60.1160566397,0.00996922,3.694917678833008,-0.0647502,66,5,8.39892,-364.07011238,1.6987638473510742
0.736954886116,-227.491275952,0.0,0.218933255916,249.35706448554993,1.14441e-09,0.09906530380249023,4418.58,0.0669265,-28.2446334691,-299.61119964,0.98036,0.8645093441009521,45.1873960931,0.00999715,3.6829001903533936,-0.0669265,67,5,8.39357,-368.596890854,1.6861436367034912
0.747799426386,-275.804366183,0.0,0.272958698599,253.04390859603882,2.95639e-08,0.10124897956848145,4406.04,0.0685758,-26.1766053177,-292.728082937,0.979875,0.8602457046508789,16.8850761776,0.00993859,3.681420087814331,-0.0685757,68,5,8.39073,-319.968675161,1.691030502319336
0.733876805832,-216.500457649,0.0,0.358699662928,256.8661549091339,2.89917e-08,0.10348820686340332,4415.65,0.0552394,-25.3912181228,-263.71392591,0.980244,0.8720695972442627,35.7731188616,0.0064325,3.7197787761688232,-0.0552393,69,5,8.39291,-309.600615657,1.707986831665039
0.696286218589,-250.457172432,0.0,0.0662970340433,260.5723922252655,-1.81198e-08,0.09669685363769531,4413.67,0.0649462,-16.1978455791,-310.464393932,0.980177,0.8487401008605957,61.3212310267,0.00994855,3.7017266750335693,-0.0649462,70,5,8.39246,-425.342613869,1.7100095748901367
0.693628069559,-265.223820457,0.0,0.147101238338,264.25243973731995,1.01089e-08,0.0982520580291748,4406.44,0.0533815,-30.5063814054,-319.368832214,0.979906,0.865332841873169,38.7780820036,0.00642305,3.6746773719787598,-0.0533815,71,5,8.39082,-371.635756029,1.7033672332763672
0.743890034395,-209.322930285,0.0,0.179710106691,268.0222964286804,-3.5286e-08,0.09939956665039062,4407.09,0.0664343,-30.8540729816,-310.614584376,0.979933,0.8528084754943848,59.3419125526,0.00988712,3.661968231201172,-0.0664343,72,5,8.39097,-395.645656524,1.6993470191955566
0.698712525333,-271.590256788,0.0,-0.261034018129,271.6870837211609,2.4128e-08,0.0994563102722168,4404.92,0.0504784,-17.9376903638,-325.804273947,0.979853,0.829859733581543,36.843313678,0.0064169,3.659349203109741,-0.0504784,73,5,8.39048,-367.722068761,1.7092466354370117
0.690371981912,-253.216350156,0.0,0.0605232837969,275.3875069618225,-1.65939e-08,0.10103774070739746,4381.77,0.0637244,-16.6186304587,-331.530071919,0.978991,0.8494701385498047,54.7413790859,0.00988169,3.6967644691467285,-0.0637244,74,5,8.38521,-401.805484847,1.6956441402435303
0.712726536032,-236.490544936,0.0,0.0609945207569,279.15020084381104,-1.2207e-08,0.10204863548278809,4376.55,0.0626572,-28.0612593089,-310.658396272,0.978799,0.8388710021972656,59.2443353101,0.00999409,3.649693250656128,-0.0626572,75,5,8.38402,-385.710526183,1.681684970855713
0.721320786723,-152.322146302,0.0,0.232004079862,282.731285572052,-5.34058e-09,0.09695982933044434,4347.64,0.068335,-20.2760452688,-255.696610759,0.97772,0.8275864124298096,89.9891651522,0.00996081,3.577486276626587,-0.068335,76,5,8.37739,-401.764103843,1.6459662914276123
0.73822025979,-271.738688976,0.0,0.333481645189,286.27601075172424,1.60217e-08,0.09142184257507324,4341.06,0.0668231,-26.1802752751,-287.387342443,0.977482,0.7992188930511475,14.1839196498,0.00997207,3.5392212867736816,-0.0668231,77,5,8.37587,-305.235597182,1.652923822402954
0.761333694317,-247.905597517,0.0,0.0475024978775,290.0113015174866,5.72205e-09,0.10038232803344727,4346.66,0.0530061,-15.8566751329,-290.589591463,0.977689,0.8172814846038818,31.5384641353,0.00641118,3.613241672515869,-0.0530061,78,5,8.37716,-338.913018417,1.6779325008392334
0.753473746881,-249.252247412,0.0,0.24990228258,293.6199631690979,-2.47955e-09,0.09295964241027832,4335.85,0.0651706,-17.2673326112,-279.238777911,0.977289,0.8176560401916504,27.8753330834,0.00994773,3.6042580604553223,-0.0651706,79,5,8.37467,-326.952881621,1.6646411418914795
0.754277517791,-159.973754573,0.0,0.420195850764,297.19677734375,-2.66075e-08,0.09868240356445312,4309.17,0.0518286,-32.1650488793,-248.10094204,0.976292,0.8301310539245605,47.5558004799,0.00640784,3.5728819370269775,-0.0518286,80,5,8.3685,-289.535443401,1.6698687076568604
0.719158534967,-237.000070623,0.0,0.251907403654,301.00325536727905,-3.14713e-08,0.10493731498718262,4305.19,0.0634726,-27.856258192,-282.619625182,0.97615,0.8461794853210449,54.4588101722,0.0099191,3.682866096496582,-0.0634726,81,5,8.36758,-373.782853318,1.689861536026001
0.769204566922,-274.473935428,0.0,0.501941745878,304.6391923427582,7.62939e-10,0.10200762748718262,4287.62,0.0666861,-30.2920126863,-315.192377566,0.975481,0.856328010559082,32.5435384542,0.00996926,3.6312787532806396,-0.0666861,82,5,8.36349,-358.210029476,1.671553373336792
0.73430712955,-202.058071341,0.0,0.471766556778,308.290189743042,-1.78337e-08,0.0965735912322998,4283.49,0.0539011,-7.70615970841,-243.319845857,0.975326,0.869107723236084,27.5498176743,0.00642076,3.6478383541107178,-0.0539011,83,5,8.36252,-288.521031838,1.669649362564087
0.770487761405,-221.624995702,0.0,0.0298477340802,312.00155234336853,4.1914e-08,0.10654544830322266,4287.77,0.0659084,-20.2798471237,-282.164108896,0.975491,0.846264123916626,39.5652207287,0.00990481,3.603087902069092,-0.0659084,84,5,8.36352,-327.98005581,1.6681087017059326
0.756155194719,-173.903172037,0.0,0.351207923035,315.6200761795044,-2.32697e-08,0.10560774803161621,4253.28,0.0674244,-18.8501752096,-257.886434301,0.974183,0.8184540271759033,49.6163727482,0.00993095,3.6149327754974365,-0.0674244,85,5,8.35544,-317.362937176,1.6974682807922363
0.737676166414,-186.689320982,0.0,-0.0521489209107,319.2688784599304,-6.0463e-08,0.09705829620361328,4241.8,0.0649445,-24.1554104998,-305.552892887,0.973737,0.8531622886657715,73.4986429021,0.00996826,3.6429474353790283,-0.0649446,86,5,8.35274,-414.353345965,1.6906094551086426
0.716654284168,-229.321332309,0.0,0.264889366251,322.8932852745056,-1.87874e-08,0.10326194763183594,4233.4,0.0513802,-19.6870268802,-269.580450558,0.973414,0.8048191070556641,24.1846052473,0.00642606,3.5194027423858643,-0.0513803,87,5,8.35076,-292.567920276,1.6712532043457031
0.761241651539,-237.819545224,0.0,-0.103065431718,326.5445992946625,1.03951e-08,0.10218119621276855,4225.5,0.0517626,-19.5211989526,-270.500442963,0.973112,0.8472001552581787,34.2518446283,0.00645403,3.646996021270752,-0.0517626,88,5,8.34889,-329.545445992,1.7078149318695068
0.752198102823,-130.234215341,0.0,0.236996164474,330.19310545921326,2.57969e-08,0.1123507022857666,4204.47,0.0517144,-13.7920374975,-191.839069382,0.972307,0.8306138515472412,45.5297943165,0.00642472,3.644702196121216,-0.0517144,89,5,8.3439,-240.85667331,1.686840534210205
0.747957939998,-161.543980165,0.0,0.402019760101,333.91565465927124,1.60217e-08,0.10697221755981445,4192.67,0.0663443,-14.4281674319,-224.243378705,0.971864,0.8330650329589844,37.4430919522,0.00997955,3.600036382675171,-0.0663443,90,5,8.34109,-279.041084798,1.6699540615081787
0.714669972781,-73.306116976,0.0,0.535357395083,337.4861946105957,-2.5177e-08,0.10048365592956543,4192.63,0.0650583,-0.524665137213,-209.935676393,0.971846,0.8017165660858154,76.3146700894,0.00993268,3.564995050430298,-0.0650583,91,5,8.34108,-273.35076151,1.6664531230926514
0.736206421162,-188.876706165,0.0,-0.920062709271,341.1488332748413,2.40326e-08,0.10065054893493652,4190.66,0.0619323,-27.429802032,-271.851291996,0.971773,0.7822775840759277,56.5791770192,0.00996524,3.657454252243042,-0.0619323,92,5,8.34061,-346.532076341,1.6652288436889648
0.723897240491,-208.113672684,0.0,0.196369393515,344.83356404304504,-5.53131e-09,0.10394525527954102,4168.85,0.0680117,-9.293973643,-276.832696017,0.970936,0.8137397766113281,51.1527175617,0.00992473,3.5708775520324707,-0.0680117,93,5,8.33539,-337.742766827,1.6563587188720703
0.679835206478,-110.856154979,0.0,0.216334763244,348.4202809333801,-1.37329e-08,0.10282349586486816,4145.82,0.06306,-13.4321733729,-217.14879364,0.970041,0.792855978012085,57.1832964428,0.00989927,3.5826916694641113,-0.06306,94,5,8.32986,-267.902023621,1.6860013008117676
