Iteration,AverageReturn
0,112.473
1,113.442
2,115.319
3,124.043
4,125.608
5,139.409
6,148.262
7,171.146
8,189.303
9,213.597
10,224.177
11,261.154
12,267.111
13,273.152
14,279.849
15,315.184
16,336.331
17,320.976
18,335.39
19,338.483
20,328.671
21,338.152
22,327.473
23,323.614
24,343.973
25,361.604
26,342.519
27,347.836
28,349.415
29,344.575
30,339.686
31,367.023
32,354.531
33,364.082
34,356.308
35,357.947
36,350.798
37,369.214
38,356.222
39,352.994
40,355.282
41,364.635
42,369.874
43,373.142
44,384.409
45,352.073
46,372.244
47,358.763
48,372.18
49,389.642
50,354.453
51,385.214
52,388.422
53,365.466
54,372.132
55,378.549
56,378.437
57,362.871
58,367.15
59,378.902
60,395.526
61,363.37
62,376.64
63,379.092
64,375.559
65,390.356
66,373.985
67,371.396
68,383.063
69,388.453
70,387.449
71,404.202
72,387.544
73,379.301
74,403.032
75,384.367
76,402.521
77,391.208
78,411.702
79,394.333
80,417.632
81,410.318
82,402.488
83,412.379
84,403.971
85,420.334
86,414.417
87,436.67
88,427.11
89,423.33
90,431.963
91,426.598
92,410.834
93,418.837
94,426.038
95,406.546
96,432.411
97,419.789
98,410.65
99,439.783
100,430.054
101,425.225
102,414.613
103,414.623
104,418.623
105,420.983
106,428.24
107,424.877
108,413.388
109,417.64
110,433.528
111,434.235
112,420.414
113,410.614
114,435.904
115,446.425
116,434.849
117,407.415
118,413.876
119,436.477
120,430.308
121,431.863
122,439.861
123,421.422
124,442.875
125,464.111
126,405.598
127,467.545
128,438.764
129,467.367
130,410.715
131,430.207
132,429.763
133,434.938
134,435.188
135,439.274
136,443.297
137,430.52
138,441.484
139,449.638
140,436.962
141,432.873
142,433.794
143,444.445
144,428.032
145,445.508
146,456.875
147,417.524
148,423.491
149,427.341
150,414.067
151,442.516
152,438.427
153,437.105
154,444.736
155,442.759
156,425.978
157,426.114
158,430.865
159,417.2
160,440.077
161,452.556
162,434.453
163,455.383
164,413.16
165,455.532
166,426.625
167,430.408
168,466.27
169,425.96
170,449.386
171,438.824
172,424.977
173,424.034
174,403.612
175,434.719
176,418.246
177,437.003
178,436.209
179,414.99
180,424.682
181,437.339
182,421.151
183,398.861
184,417.85
185,450.748
186,406.767
187,412.946
188,427.243
189,415.387
190,426.439
191,423.109
192,445.396
193,430.869
194,443.47
195,470.109
196,421.264
197,433.369
198,464.864
199,458.06
200,445.78
201,449.76
202,432.959
203,418.067
204,451.016
205,429.769
206,426.789
207,438.651
208,428.234
209,454.474
210,444.474
211,435.409
212,452.98
213,423.031
214,437.049
215,422.91
216,438.63
217,451.246
218,446.468
219,432.68
220,445.459
221,440.27
222,445.001
223,420.331
224,449.974
225,439.546
226,451.052
227,459.161
228,433.825
229,453.213
230,444.79
231,453.71
232,435.739
233,462.15
234,446.685
235,480.647
236,468.621
237,437.206
238,435.29
239,460.392
240,471.28
241,450.974
242,447.803
243,480.499
244,446.806
245,462.857
246,452.706
247,466.13
248,441.019
249,447.79
250,474.464
251,433.958
252,466.104
253,455.532
254,435.87
255,460.117
256,494.913
257,455.0
258,464.606
259,455.337
260,442.524
261,468.799
262,478.62
263,456.146
264,460.565
265,465.341
266,489.124
267,433.148
268,454.806
269,486.668
270,449.609
271,468.751
272,465.633
273,472.982
274,448.29
275,474.429
276,464.937
277,466.928
278,453.14
279,460.724
280,453.486
281,439.756
282,471.737
283,474.096
284,474.073
285,450.828
286,427.858
287,471.11
288,430.122
289,431.819
290,445.912
291,455.493
292,471.357
293,455.528
294,457.254
295,455.174
296,480.074
297,432.594
298,476.037
299,452.039
300,461.213
301,479.436
302,455.907
303,492.012
304,427.094
305,446.759
306,438.107
307,461.784
308,468.054
309,469.275
310,463.406
311,494.226
312,478.719
313,501.627
314,450.451
315,474.454
316,476.64
317,482.044
318,456.229
319,466.345
320,489.741
321,463.924
322,484.074
323,489.182
324,489.243
325,468.074
326,506.645
327,475.297
328,481.795
329,497.645
330,471.724
331,501.739
332,461.541
333,468.255
334,503.544
335,469.138
336,479.232
337,465.859
338,507.216
339,521.52
340,479.372
341,470.699
342,482.977
343,489.272
344,477.823
345,466.853
346,502.057
347,494.998
348,509.832
349,495.309
350,513.719
351,487.407
352,465.595
353,549.888
354,509.365
355,513.153
356,487.448
357,508.43
358,490.32
359,476.888
360,501.247
361,501.95
362,498.768
363,525.694
364,497.459
365,529.896
366,495.432
367,496.242
368,476.295
369,482.221
370,478.619
371,480.416
372,506.112
373,517.612
374,514.682
375,460.16
376,500.015
377,484.255
378,517.322
379,496.032
380,472.939
381,497.472
382,492.39
383,500.359
384,493.033
385,486.702
386,482.763
387,487.067
388,487.546
389,527.333
390,486.975
391,472.095
392,505.434
393,480.547
394,504.697
395,486.408
396,503.619
397,503.611
398,507.049
399,507.364
400,503.716
401,495.253
402,488.653
403,505.533
404,495.088
405,499.09
406,488.48
407,499.301
408,470.255
409,473.637
410,495.358
411,518.357
412,489.42
413,486.875
414,463.549
415,489.957
416,480.326
417,514.206
418,486.784
419,508.793
420,493.856
421,525.813
422,524.505
423,471.259
424,471.365
425,502.279
426,472.5
427,528.125
428,483.367
429,527.516
430,487.075
431,480.226
432,490.528
433,491.892
434,482.777
435,518.489
436,495.459
437,474.958
438,508.207
439,510.799
440,502.602
441,491.016
442,482.496
443,481.488
444,512.951
445,486.105
446,507.75
447,536.306
448,476.023
449,507.901
450,496.289
451,547.85
452,488.538
453,529.11
454,498.419
455,511.292
456,512.337
457,492.355
458,512.192
459,494.585
460,510.652
461,493.766
462,501.823
463,538.683
464,497.944
465,538.027
466,485.283
467,504.315
468,503.212
469,505.415
470,527.566
471,534.884
472,527.571
473,529.838
474,532.574
475,500.982
476,536.878
477,492.623
478,541.896
479,491.408
480,493.184
481,497.475
482,536.026
483,479.63
484,537.959
485,490.87
486,533.475
487,519.102
488,528.959
489,509.493
490,526.15
491,507.838
492,541.105
493,516.648
494,532.106
495,508.021
496,519.221
497,515.792
498,543.293
499,514.299
500,528.131
501,539.626
502,496.556
503,537.308
504,548.578
505,570.207
506,521.932
507,516.919
508,519.497
509,526.522
510,522.98
511,542.092
512,508.041
513,510.034
514,526.571
515,537.66
516,529.995
517,536.969
518,509.717
519,500.765
520,500.16
521,522.767
522,517.233
523,510.039
524,501.184
525,504.042
526,494.109
527,543.803
528,555.579
529,530.821
530,532.647
531,507.059
532,537.931
533,508.345
534,513.921
535,526.367
536,556.804
537,526.849
538,572.777
539,570.742
540,533.351
541,523.052
542,546.973
543,550.588
544,521.153
545,540.068
546,518.579
547,519.298
548,557.742
549,567.036
550,586.39
551,560.217
552,510.052
553,534.541
554,519.013
555,550.598
556,575.833
557,552.909
558,549.285
559,581.12
560,552.118
561,552.703
562,573.595
563,578.792
564,548.071
565,558.533
566,579.518
567,532.406
568,611.075
569,572.728
570,573.482
571,568.241
572,589.153
573,591.047
574,558.596
575,562.778
576,568.219
577,594.474
578,598.52
579,587.988
580,589.631
581,555.562
582,590.682
583,560.614
584,594.738
585,569.053
586,572.79
587,570.626
588,571.942
589,639.84
590,574.869
591,600.01
592,599.065
593,601.787
594,590.26
595,613.053
596,604.657
597,611.109
598,565.02
599,581.042
600,598.785
601,561.645
602,619.179
603,589.07
604,574.794
605,579.538
606,622.997
607,606.672
608,591.913
609,566.481
610,640.316
611,579.994
612,539.469
613,552.727
614,570.633
615,552.583
616,609.489
617,522.176
618,559.236
619,528.766
620,568.428
621,525.549
622,534.375
623,520.07
624,552.779
625,513.949
626,563.783
627,520.728
628,534.358
629,537.324
630,563.184
631,578.864
632,582.735
633,559.946
634,564.866
635,593.067
636,569.023
637,571.548
638,586.153
639,553.225
640,576.742
641,553.669
642,550.906
643,550.48
644,540.789
645,560.023
646,551.814
647,549.476
648,578.222
649,583.711
650,543.676
651,576.13
652,576.478
653,534.725
654,562.735
655,566.256
656,562.96
657,562.95
658,551.479
659,552.434
660,563.491
661,545.459
662,534.768
663,538.397
664,563.961
665,561.089
666,563.867
667,513.959
668,544.037
669,523.36
670,569.518
671,546.901
672,532.467
673,591.062
674,526.371
675,543.181
676,542.562
677,570.762
678,525.353
679,597.46
680,520.328
681,520.53
682,537.33
683,549.775
684,561.605
685,564.483
686,568.893
687,556.401
688,522.289
689,581.715
690,521.704
691,533.413
692,554.858
693,536.998
694,530.949
695,516.769
696,521.109
697,543.058
698,548.477
699,588.262
700,575.637
701,527.802
702,535.142
703,553.187
704,519.087
705,554.253
706,540.271
707,547.41
708,536.612
709,549.404
710,565.579
711,536.532
712,528.259
713,582.707
714,536.835
715,515.226
716,546.68
717,567.729
718,548.552
719,537.252
720,574.774
721,507.539
722,530.338
723,568.018
724,568.208
725,546.017
726,575.546
727,514.905
728,541.781
729,545.88
730,546.418
731,536.309
732,530.511
733,531.785
734,557.903
735,560.149
736,543.175
737,523.258
738,539.508
739,571.124
740,577.635
741,541.075
742,552.698
743,580.785
744,565.315
745,575.942
746,563.92
747,561.612
748,529.87
749,547.556
750,617.92
751,573.78
752,557.355
753,552.356
754,572.823
755,553.24
756,585.791
757,624.279
758,559.364
759,577.334
760,570.34
761,591.719
762,599.098
763,597.135
