ItrTime,ExplainedVariance,LossAfter,Perplexity,LossBefore,MaxReturn,AverageReturn,NumTrajs,MeanKL,StdReturn,Iteration,dLoss,MeanKLBefore,AbsLearnSignal,Time,ProcessExecTime,AveragePolicyStd,EnvExecTime,AverageDiscountedReturn,MinReturn,Entropy,PolicyExecTime
10.449719190597534,-1.28909779405,-0.0303693,2.91854e+10,-1.18256e-08,284.825629944,140.565550779,168,0.00430721,47.1985513129,21,0.0303693,0.0,0.347046218885,238.0862386226654,0.1357591152191162,0.998543,7.405736684799194,120.170790181,77.4534999152,24.0969,1.0145487785339355
10.710366487503052,0.34725178499,-0.0869557,2.92198e+10,-3.32472e-08,330.05899689,144.141617589,162,0.00854044,51.0057525078,22,0.0869557,0.0,0.69387885525,248.91081261634827,0.13951396942138672,0.998612,7.516334295272827,122.39089206,77.1923281387,24.0981,1.0348858833312988
11.068945169448853,-2.41781697755,-0.0696969,2.91151e+10,2.58572e-08,284.846262406,148.495426696,158,0.00725025,46.4917502904,23,0.0696969,0.0,0.293452291784,260.0967354774475,0.14485883712768555,0.998403,7.771844863891602,125.994709801,80.704021644,24.0945,1.0272843837738037
11.058154344558716,0.402765825945,-0.0890796,2.89071e+10,8.75213e-09,325.415639201,149.211503341,159,0.00949458,50.6854229057,24,0.0890796,0.0,0.764745389895,271.2734990119934,0.1416316032409668,0.997983,7.772154092788696,126.307471305,76.9600655745,24.0874,1.0392260551452637
10.7505362033844,0.288211375935,-0.0851202,2.89606e+10,-2.08966e-08,282.778197443,146.058025931,161,0.00941941,51.7338546384,25,0.0851201,0.0,0.72079911832,282.1474452018738,0.13570761680603027,0.99809,7.555756568908691,123.767130395,75.4450333033,24.0892,1.0019564628601074
11.15815258026123,0.526590614706,-0.0890968,2.87541e+10,-1.22547e-08,347.737087143,151.499277167,156,0.00906825,53.0304343889,26,0.0890968,0.0,0.773723859917,293.4269423484802,0.13970613479614258,0.997673,7.816378355026245,127.849704109,82.1589018283,24.082,1.0226693153381348
11.29701828956604,0.153007822575,-0.0849041,2.87378e+10,-1.21318e-08,288.844155098,153.058362835,154,0.00998645,53.8143191717,27,0.0849041,0.0,0.665460489862,304.8385877609253,0.1427607536315918,0.99764,7.984768629074097,128.801410182,76.9654034037,24.0815,1.0593361854553223
10.825201511383057,0.345959997253,-0.0819743,2.87292e+10,1.39968e-08,327.118764661,151.544664553,155,0.00973984,51.7106085992,28,0.0819743,0.0,0.726394313908,315.77499437332153,0.14077425003051758,0.997627,7.681757688522339,127.762278757,81.6576779107,24.0812,1.0481724739074707
10.63598895072937,0.270952792838,-0.0628003,2.88823e+10,2.40326e-08,331.016167709,162.50116603,144,0.00609571,52.9106836245,29,0.0628003,0.0,0.715688451988,326.51181960105896,0.13429546356201172,0.997942,7.53704833984375,135.592618402,81.987433519,24.0865,1.016627311706543
11.017167091369629,0.489411027472,-0.0916885,2.87568e+10,1.00702e-08,300.125689726,158.56017547,149,0.00997975,52.3974092954,30,0.0916885,0.0,0.756691086723,337.64465165138245,0.13809537887573242,0.997689,7.8206939697265625,132.803020797,75.7230935071,24.0821,1.0200741291046143
10.652379512786865,0.488939977877,-0.0928646,2.86223e+10,1.29183e-08,321.272190825,169.613891971,141,0.00944481,56.9793582487,31,0.0928646,0.0,0.784367434226,348.39595794677734,0.13475584983825684,0.997415,7.637275457382202,140.567729795,80.5355799263,24.0775,1.0045959949493408
10.631772756576538,0.191364768426,-0.0912845,2.85108e+10,-1.28004e-09,383.792744155,160.861308742,148,0.00931549,61.6957419048,32,0.0912845,0.0,0.684381359257,359.1365592479706,0.13483333587646484,0.99719,7.64086127281189,133.959663314,76.8392987632,24.0735,0.9955668449401855
10.747416973114014,0.339740168276,-0.0836726,2.83637e+10,2.07735e-08,422.738024046,165.559773232,141,0.00960257,60.0089146819,33,0.0836727,0.0,0.740208903749,369.983722448349,0.13867807388305664,0.996888,7.82416033744812,137.229444936,77.2247431099,24.0684,1.050736904144287
10.698238134384155,0.03263086721,-0.080314,2.82906e+10,-3.04627e-09,326.712172111,179.915602664,131,0.0092292,62.0361063112,34,0.080314,0.0,0.679675851489,380.7899556159973,0.136505126953125,0.996738,7.854560852050781,147.061969887,86.9327716736,24.0658,1.0496892929077148
10.823299884796143,0.485595208768,-0.0846556,2.83273e+10,2.06515e-08,363.536462837,167.43240866,141,0.00975807,57.2736720477,35,0.0846557,0.0,0.767299771006,391.72212433815,0.1364128589630127,0.996817,7.845251560211182,138.851633433,79.6610791676,24.0671,1.0600619316101074
10.871254444122314,0.479709488983,-0.0835129,2.82897e+10,4.15459e-09,353.725326602,177.179002145,133,0.00962758,57.185596675,36,0.0835129,0.0,0.743239571937,402.7119789123535,0.1386716365814209,0.996741,7.80498194694519,145.626521446,80.4929076219,24.0658,1.0231375694274902
10.991661548614502,0.376107081851,-0.0866032,2.82181e+10,1.14401e-08,350.355008117,173.39940465,137,0.00970787,59.0277035536,37,0.0866032,0.0,0.779570998129,413.82161045074463,0.13831305503845215,0.996596,7.7328972816467285,142.929794687,80.9519543364,24.0632,1.0182344913482666
10.944776773452759,0.433605088574,-0.0903004,2.81016e+10,-3.24955e-09,316.640113875,174.176505798,136,0.00954366,54.6635259016,38,0.0903004,0.0,0.776978972938,424.8645770549774,0.13664722442626953,0.996357,7.858747243881226,143.735525458,76.8037187998,24.0591,1.020941972732544
10.79072880744934,0.434287128295,-0.0847265,2.80065e+10,2.19845e-08,387.735134503,172.985008413,137,0.00965407,60.1365454414,39,0.0847265,0.0,0.754704973918,435.7548689842224,0.1330556869506836,0.996162,7.611976861953735,142.502176581,82.0100642142,24.0557,0.9855747222900391
10.992208242416382,0.323890729208,-0.0883139,2.76911e+10,2.59723e-08,388.114461793,186.178597417,129,0.00968627,79.321410603,40,0.0883139,0.0,0.778259197225,446.8715925216675,0.13813376426696777,0.995505,7.868119716644287,150.131379498,77.4962516903,24.0444,1.0480985641479492
11.021527290344238,-0.00907188250622,-0.0824831,2.76623e+10,7.22193e-09,419.467416138,193.774702626,122,0.00980699,65.6842100558,41,0.0824831,0.0,0.706522632414,458.00139474868774,0.13527917861938477,0.995451,7.8604021072387695,156.259557402,84.5938537983,24.0433,1.017016887664795
11.078391551971436,0.362158194462,-0.087273,2.75898e+10,-2.71092e-08,377.875700162,175.351231773,134,0.00982052,59.4714683375,42,0.087273,0.0,0.757144826061,469.19794940948486,0.13782501220703125,0.995303,7.931840419769287,144.127555877,81.6001968235,24.0407,1.050614833831787
10.95729660987854,0.42908751782,-0.0772257,2.74396e+10,9.43571e-09,393.357278136,191.841233855,123,0.00673015,70.5847008379,43,0.0772257,0.0,0.776848714057,480.2679831981659,0.1343226432800293,0.99499,7.837971925735474,154.433602135,82.2901044599,24.0353,1.040116310119629
11.086402416229248,0.130909377772,-0.0666224,2.73104e+10,7.82927e-09,354.654955762,178.037883667,132,0.00943539,56.7375754367,44,0.0666224,0.0,0.606905053176,491.4625976085663,0.13658809661865234,0.994714,7.9121620655059814,146.171326883,77.2549927793,24.0305,1.0392837524414062
10.828472375869751,0.402706220271,-0.0862483,2.74374e+10,2.46281e-08,416.916356017,197.055141954,121,0.00976804,62.6802772339,45,0.0862483,0.0,0.736652969634,502.38904547691345,0.1348276138305664,0.99499,7.788727521896362,158.734408178,81.5054346157,24.0352,1.0081493854522705
10.877363443374634,0.378406334859,-0.0817662,2.73507e+10,-6.72803e-09,409.325482642,195.755424737,122,0.00952641,70.9886987934,46,0.0817662,0.0,0.749901790162,513.3676521778107,0.13570356369018555,0.994811,7.82366681098938,157.174033685,85.9643666342,24.032,1.0223450660705566
10.714831829071045,0.481139583653,-0.0855188,2.70235e+10,-2.95009e-08,371.874480436,204.516561289,117,0.00940235,67.7242228635,47,0.0855188,0.0,0.776447718093,524.1847779750824,0.1366744041442871,0.994108,7.893271207809448,163.196959832,79.1623500917,24.02,1.0499889850616455
10.682073593139648,0.446952952966,-0.0918379,2.68628e+10,2.04876e-08,403.59186243,206.005885302,116,0.00973624,66.0258865629,48,0.091838,0.0,0.76608875644,534.956029176712,0.13398981094360352,0.993764,7.970370769500732,164.437117164,80.5590327812,24.014,1.0343101024627686
10.58284878730774,0.235142386203,-0.0859195,2.67759e+10,-7.57636e-10,383.378155019,202.518386137,118,0.00943879,63.5525362849,49,0.0859195,0.0,0.697865879143,545.6433537006378,0.13256192207336426,0.993582,7.811408042907715,162.253055689,86.2859003358,24.0108,1.0240452289581299
10.791380167007446,0.412212143397,-0.0824788,2.67662e+10,-3.57368e-09,342.471573157,202.218882788,119,0.00978817,64.4398837659,50,0.0824788,0.0,0.757406951338,556.5421862602234,0.13834643363952637,0.993564,8.011795043945312,162.223267239,79.410608059,24.0104,1.060361623764038
10.626480102539062,0.428054813619,-0.0860356,2.67685e+10,-6.8391e-09,513.858733411,208.168512847,114,0.00960128,73.3925080916,51,0.0860356,0.0,0.745615413364,567.2677280902863,0.1315627098083496,0.993574,7.911711931228638,165.115266772,85.1081157876,24.0105,1.0141665935516357
10.576611280441284,0.291441392009,-0.0777265,2.64766e+10,2.48382e-08,370.996415038,195.16802881,122,0.00925331,65.2969818626,52,0.0777265,0.0,0.726812812677,577.944224357605,0.13265132904052734,0.992939,7.855936527252197,157.142301606,81.5336665274,23.9995,0.9927988052368164
10.847994565963745,0.373553819715,-0.0883948,2.64863e+10,-2.69045e-08,464.958316306,227.363002126,105,0.00929109,76.9152249961,53,0.0883948,0.0,0.753852082221,588.899142742157,0.13542461395263672,0.992965,8.053714513778687,177.06653066,92.2857463585,23.9999,1.0525116920471191
11.060715913772583,0.269805431562,-0.0862989,2.65518e+10,3.77917e-10,354.950720223,210.458769533,113,0.00979722,66.4217390686,54,0.0862989,0.0,0.741647087061,600.055924654007,0.13774561882019043,0.993113,8.150413513183594,167.037192136,90.6401312426,24.0024,1.1282424926757812
10.777968645095825,0.343914937984,-0.0793791,2.63889e+10,-2.65015e-08,441.184179123,211.369507719,112,0.00861478,71.3201938521,55,0.0793791,0.0,0.721514786347,610.9509272575378,0.1372988224029541,0.992764,7.908196687698364,167.239389952,81.8743854882,23.9962,1.055574655532837
10.841697454452515,0.268612087395,-0.0764406,2.62252e+10,1.02505e-08,419.284711066,217.711347207,109,0.00656332,70.9580102253,56,0.0764406,0.0,0.731114087504,621.9006998538971,0.1332387924194336,0.992402,7.990671157836914,171.267798999,86.9408309997,23.99,1.050429105758667
10.704020977020264,0.490015152808,-0.0799246,2.61309e+10,-5.88102e-09,452.905702267,218.963372492,109,0.00855503,72.4187661825,57,0.0799246,0.0,0.772864818522,632.7209475040436,0.1338040828704834,0.992197,7.82880163192749,172.263346444,77.4231271967,23.9864,1.040184736251831
10.999780654907227,0.188603362,-0.0792371,2.59479e+10,4.46361e-08,476.506187925,224.26283021,108,0.00957683,75.4262848776,58,0.0792372,0.0,0.648875278534,643.8392374515533,0.13757705688476562,0.991798,7.98431658744812,175.403340613,87.3076510419,23.9794,1.0321474075317383
10.952392816543579,0.246377947407,-0.121416,2.57334e+10,1.91875e-08,485.267588301,222.170269909,108,0.00972013,70.0762574993,59,0.121416,0.0,0.709386684113,654.9133424758911,0.13144397735595703,0.991317,7.899829626083374,174.525567656,83.9528148643,23.9711,0.99367356300354
11.200563907623291,0.397945994742,-0.0826715,2.58515e+10,-1.09629e-08,482.21076031,226.444843878,106,0.00942052,73.7718487878,60,0.0826715,0.0,0.751173835762,666.2172849178314,0.13041019439697266,0.991584,7.903717041015625,176.950840294,86.6261892377,23.9756,1.0255999565124512
11.2088041305542,-0.0245827983526,-0.0826324,2.57683e+10,9.56912e-09,500.509544091,235.201662441,102,0.00940104,71.7576377784,61,0.0826324,0.0,0.648258462934,677.5273113250732,0.12865138053894043,0.9914,7.948178052902222,182.588565347,84.4314807788,23.9724,0.9538333415985107
11.274028539657593,0.425338135039,-0.111427,2.56914e+10,-5.19739e-09,431.710859363,244.494486965,100,0.00887465,68.8625432629,62,0.111427,0.0,0.696259505324,688.9171702861786,0.12715768814086914,0.991229,7.828392028808594,188.72333015,87.3620792395,23.9694,0.9308581352233887
11.23625898361206,0.16827170108,-0.0835153,2.57911e+10,1.4288e-08,420.70577218,232.493137048,102,0.00943224,74.16861709,63,0.0835153,0.0,0.648806020318,700.2782256603241,0.12939238548278809,0.991468,7.944666862487793,180.396454984,90.3600623667,23.9733,0.9770245552062988
11.261763095855713,0.278727481294,-0.179967,2.57148e+10,5.61232e-09,403.674630746,219.243325406,109,0.00712749,72.45727406,64,0.179967,0.0,0.682617377674,711.6568036079407,0.1369030475616455,0.991297,7.896520137786865,172.330297166,93.3662372455,23.9703,1.081758975982666
11.335166692733765,0.333457771395,-0.0925863,2.57831e+10,2.14354e-08,432.091219692,230.018996743,105,0.00948193,74.101837546,65,0.0925863,0.0,0.731325149905,723.1134262084961,0.1337735652923584,0.991456,7.828973054885864,179.253862189,86.8838921078,23.973,1.0368666648864746
11.38720440864563,-7.66583673791,-0.0570945,2.56565e+10,1.24196e-08,451.883370369,235.784282961,102,0.00715944,80.7343824765,66,0.0570945,0.0,0.225706347361,734.6360330581665,0.13368749618530273,0.991171,7.994609355926514,181.770118926,82.1938134627,23.9681,1.0505661964416504
11.591996669769287,0.340323666898,-0.0912762,2.53925e+10,6.04308e-09,399.574652398,235.395059601,102,0.00973726,68.6066269542,67,0.0912763,0.0,0.734616686061,746.3505432605743,0.13171911239624023,0.990564,7.917251348495483,182.769294165,92.6284277804,23.9577,0.9974067211151123
11.214727401733398,0.389392294444,-0.088645,2.55334e+10,6.17982e-09,451.941212198,228.524412706,106,0.00987447,82.1022665938,68,0.088645,0.0,0.719307084763,757.6759233474731,0.13398265838623047,0.990882,7.876497268676758,177.472491356,81.2365783245,23.9633,0.9852163791656494
11.30982780456543,0.0671563609856,-0.0607,2.53956e+10,3.41139e-09,373.989595871,239.003878596,101,0.00619925,61.6345151207,69,0.0607,0.0,0.618088636154,769.0878252983093,0.1339421272277832,0.990573,7.999223709106445,185.733554341,99.3058988472,23.9578,1.0220305919647217
10.914820909500122,0.48311459248,-0.0853859,2.53542e+10,1.89824e-09,484.76782162,243.024550916,98,0.00946255,72.9706117033,70,0.0853859,0.0,0.754355570338,780.0998482704163,0.13009381294250488,0.990479,7.954228162765503,186.86827158,87.268130256,23.9562,1.0028467178344727
10.934492826461792,0.469646291384,-0.090221,2.54409e+10,1.89496e-08,438.208027768,232.638325263,105,0.00996188,75.0855587436,71,0.090221,0.0,0.760633022204,791.1354475021362,0.13542652130126953,0.990679,8.062719583511353,180.775793189,92.3753901821,23.9596,1.056870460510254
11.080657005310059,0.420972212835,-0.0914056,2.51879e+10,-2.88935e-08,514.89981833,239.986022273,100,0.00967532,81.4482560895,72,0.0914056,0.0,0.759139957056,802.322589635849,0.1368732452392578,0.990103,8.255891799926758,184.390037444,87.0022315336,23.9496,1.0692157745361328
10.919843196868896,-0.0434562997442,-0.0807621,2.52175e+10,1.85447e-08,514.637532115,263.281069042,91,0.0085098,88.4550034446,73,0.0807622,0.0,0.650714395331,813.3541812896729,0.13289189338684082,0.990177,8.078036546707153,197.580699844,98.0845789056,23.9508,1.0800907611846924
10.999418497085571,0.526401426291,-0.0900539,2.50909e+10,-2.97432e-08,401.576376327,246.91183911,99,0.00962231,64.3954305772,74,0.0900538,0.0,0.76486356805,824.4608299732208,0.14016437530517578,0.989889,8.154000520706177,190.747980962,82.5131859134,23.9458,1.0969221591949463
11.159202337265015,0.397773271369,-0.080483,2.5118e+10,2.16916e-08,460.117268228,242.743321626,100,0.00941052,70.0427140079,75,0.080483,0.0,0.679742033592,835.7165846824646,0.1376934051513672,0.989955,8.198837280273438,187.409038481,82.2855014661,23.9469,1.1201539039611816
10.930773496627808,-18.9463490467,-0.0146442,2.51165e+10,2.8487e-08,462.867738761,255.491348239,95,0.00136552,69.8561878888,76,0.0146442,0.0,0.116899046871,846.7816429138184,0.13704180717468262,0.989959,8.117100954055786,195.14126465,85.1088566775,23.9468,1.0883324146270752
11.085578441619873,0.271079400115,-0.0814391,2.50716e+10,-7.92835e-10,511.437757512,240.165712052,101,0.00916228,70.7817044596,77,0.0814391,0.0,0.677436160801,857.9720931053162,0.1387033462524414,0.989854,8.284709453582764,185.724400895,82.425063802,23.945,1.0835683345794678
10.900748252868652,0.117137792148,-0.0953895,2.50974e+10,-2.6115e-08,477.10735819,252.680473237,95,0.00963126,74.6066991812,78,0.0953895,0.0,0.657783306049,868.9696624279022,0.13284873962402344,0.989913,8.10121750831604,192.888119788,98.287045531,23.946,1.0841708183288574
10.823617219924927,0.233576032338,-0.0762775,2.5024e+10,1.99673e-08,460.246821993,256.219006327,94,0.00980372,68.1277450496,79,0.0762775,0.0,0.681140833986,879.8962633609772,0.13327741622924805,0.989745,8.05076789855957,195.420585747,102.555732865,23.9431,1.0611557960510254
11.058018684387207,0.337936992423,-0.0844679,2.49646e+10,4.8551e-09,535.369634393,263.841649742,93,0.00968288,86.7634014793,80,0.0844679,0.0,0.681643294067,891.0631184577942,0.13662075996398926,0.989604,8.180656671524048,198.635451384,87.405150384,23.9407,1.1119253635406494
11.01585578918457,0.321751565343,-0.0726609,2.50302e+10,5.35852e-09,487.971077869,260.537316307,94,0.0078584,74.4680126125,81,0.0726609,0.0,0.712884416681,902.1966938972473,0.13640594482421875,0.98976,8.139147520065308,197.915756365,86.7779390799,23.9433,1.0657260417938232
11.425381422042847,0.311627035121,-0.0789294,2.51058e+10,6.39891e-09,458.80757333,256.982189934,94,0.00922647,80.4146729958,82,0.0789294,0.0,0.722024680924,913.7413105964661,0.1387948989868164,0.989941,8.27371597290039,195.000157036,86.2609905447,23.9464,1.125121831893921
11.21524429321289,0.308025515116,-0.0888943,2.50481e+10,-1.96886e-10,437.35274903,259.361206449,94,0.00968495,72.3920984341,83,0.0888943,0.0,0.708255461444,925.0917172431946,0.1368117332458496,0.989812,8.053375720977783,197.460699372,111.808058054,23.9441,1.0717647075653076
11.033301830291748,0.396976966551,-0.0929166,2.50469e+10,1.303e-08,468.19169501,248.573027075,99,0.00966558,76.4220365063,84,0.0929166,0.0,0.728753236804,936.2482073307037,0.1345682144165039,0.989818,7.890324115753174,190.769676843,80.6750483069,23.944,1.0263795852661133
11.276270866394043,0.220512058495,-0.0973915,2.48808e+10,1.16463e-08,532.523374522,260.556355205,93,0.00945101,76.0687419634,85,0.0973916,0.0,0.668328969277,947.6500070095062,0.132110595703125,0.989433,8.128812074661255,197.420261296,97.0597117042,23.9374,1.0356614589691162
10.853230714797974,0.469525727699,-0.0859543,2.46661e+10,-1.81643e-08,432.934393961,265.683204822,91,0.00890912,70.2438700469,86,0.0859543,0.0,0.728701477102,958.6327247619629,0.1289052963256836,0.98892,7.962388753890991,201.000599239,87.1273546371,23.9287,1.0026054382324219
10.843170404434204,-0.139098989134,-0.0720033,2.47509e+10,2.70844e-08,434.874407824,267.910722438,90,0.00888703,69.3133472147,87,0.0720034,0.0,0.569320151291,969.5911998748779,0.12978887557983398,0.989127,7.991086006164551,202.376944803,98.1614562211,23.9321,1.0515849590301514
10.94615650177002,-0.300355360678,-0.0882819,2.47007e+10,-1.90635e-08,457.844846096,278.134425452,88,0.00727804,74.4646084132,88,0.0882819,0.0,0.486833811207,980.6342992782593,0.1341078281402588,0.989013,8.08066177368164,207.788141001,103.701295339,23.9301,1.1058540344238281
10.910113096237183,0.475582726336,-0.0889703,2.47869e+10,-1.03701e-08,591.681185109,268.012035263,92,0.0090751,68.0545278993,89,0.0889703,0.0,0.706155302144,991.6536662578583,0.1340160369873047,0.989217,8.121833801269531,203.125817285,138.6383215,23.9336,1.0354225635528564
10.817460298538208,0.408710242813,-0.0876796,2.4806e+10,-3.0212e-08,571.867757634,268.874420908,91,0.00649452,81.9283823121,90,0.0876795,0.0,0.726182163533,1002.5943682193756,0.13269901275634766,0.98927,8.031964778900146,202.381313381,91.598749296,23.9344,1.0572338104248047
10.943316221237183,0.535797393602,-0.0862073,2.48363e+10,1.29876e-08,486.777047256,266.974957541,93,0.00932034,64.1097019759,91,0.0862074,0.0,0.730752342728,1013.6595702171326,0.13214898109436035,0.989343,8.194544792175293,202.680184983,97.436842554,23.9356,1.0864696502685547
11.01391077041626,0.586050789216,-0.0862624,2.48615e+10,9.92623e-09,443.85566815,276.565584135,89,0.009518,67.5632437666,92,0.0862624,0.0,0.753202113785,1024.7922542095184,0.1338350772857666,0.989409,8.168288230895996,207.836781329,108.024061792,23.9366,1.1011741161346436
10.996124505996704,0.55352693317,-0.0924717,2.47682e+10,-2.01753e-08,454.360087312,285.161837483,87,0.00992568,63.1509415996,93,0.0924717,0.0,0.746025632999,1035.9076273441315,0.13417267799377441,0.989193,8.152102947235107,213.402002088,117.503976175,23.9328,1.1032085418701172
11.144765615463257,-0.139626770178,-0.0376073,2.48342e+10,-2.31631e-08,526.569625128,274.303652593,89,0.00482687,68.8385186847,94,0.0376072,0.0,0.43595071878,1047.14510846138,0.13189005851745605,0.989349,8.181098222732544,206.510890828,113.957335976,23.9355,1.1365797519683838
11.241518259048462,0.410312580419,-0.086531,2.48281e+10,-1.47642e-08,443.519130591,282.31692953,86,0.00985708,74.0050079901,95,0.086531,0.0,0.742782037703,1058.5049800872803,0.14252519607543945,0.989334,8.238496780395508,210.39956736,97.6158445588,23.9352,1.0946846008300781
11.247997045516968,0.536332001963,-0.0861064,2.45101e+10,-8.13005e-09,448.445584426,267.968471382,92,0.00996308,78.8749901598,96,0.0861064,0.0,0.746874266068,1069.874124288559,0.1321885585784912,0.988591,8.239782094955444,201.908969246,87.7674940275,23.9224,1.0592091083526611
