Iteration,AverageReturn
0,-364.609
1,-400.216
2,-364.106
3,-339.123
4,-422.927
5,-368.658
6,-342.603
7,-328.779
8,-352.993
9,-347.246
10,-308.116
11,-346.862
12,-342.026
13,-371.591
14,-341.984
15,-335.335
16,-272.578
17,-303.6
18,-359.836
19,-306.657
20,-315.139
21,-316.165
22,-291.006
23,-355.565
24,-271.089
25,-289.936
26,-289.5
27,-297.671
28,-344.127
29,-265.161
30,-302.671
31,-275.866
32,-291.608
33,-267.219
34,-311.876
35,-259.812
36,-231.96
37,-232.348
38,-228.687
39,-215.336
40,-193.015
41,-241.49
42,-276.056
43,-253.421
44,-240.961
45,-255.14
46,-256.691
47,-250.885
48,-226.766
49,-277.33
50,-222.46
51,-249.9
52,-232.321
53,-219.4
54,-257.136
55,-194.075
56,-226.709
57,-221.276
58,-193.264
59,-195.024
60,-231.14
61,-215.444
62,-216.949
63,-200.431
64,-192.373
65,-206.211
66,-232.491
67,-201.103
68,-199.78
69,-174.147
70,-239.183
71,-163.896
72,-186.144
73,-167.302
74,-138.754
75,-190.276
76,-173.249
77,-235.204
78,-200.194
79,-174.68
80,-173.663
81,-166.826
82,-174.619
83,-218.539
84,-198.865
85,-126.489
86,-151.556
87,-221.869
88,-120.688
89,-132.015
90,-177.073
91,-189.089
92,-106.541
93,-133.063
94,-199.312
95,-148.785
96,-179.956
97,-157.67
98,-163.897
99,-116.935
100,-137.388
101,-145.291
102,-103.757
103,-131.02
104,-104.048
105,-108.304
106,-95.4405
107,-104.186
108,-112.05
109,-109.353
110,-113.681
111,-86.93
112,-110.272
113,-94.8278
114,-88.5071
115,-42.7529
116,-98.11
117,-98.1779
118,-48.7251
119,-96.0877
120,-73.3625
121,-37.857
122,-60.6448
123,-43.4231
124,-58.9945
125,-83.9643
126,-82.4646
127,-19.8441
128,-53.2747
129,-124.491
130,-65.5145
131,-60.3261
132,-17.9916
133,-35.1387
134,-34.9519
135,-17.9497
136,-52.6467
137,1.34036
138,-15.3293
139,-32.9148
140,-70.3302
141,-18.3011
142,-40.7843
143,-6.54344
144,13.2903
145,15.3491
146,29.1056
147,22.357
148,-75.2642
149,3.7798
150,-4.19749
151,32.3066
152,48.0118
153,38.4138
154,57.824
155,18.1179
156,49.0265
157,17.5836
158,54.1005
159,43.7831
160,64.5652
161,36.1143
162,62.2193
163,106.408
164,4.45489
165,59.6265
166,47.4191
167,55.3757
168,79.4641
169,64.5528
170,136.464
171,90.4086
172,111.84
173,147.267
174,114.877
175,103.599
176,106.655
177,100.507
178,184.176
179,119.858
180,121.621
181,96.5969
182,133.694
183,118.999
184,97.4725
185,144.808
186,182.61
187,197.198
188,183.293
189,139.167
190,163.678
191,160.688
192,144.739
193,220.688
194,125.282
195,174.488
196,188.046
197,218.788
198,246.663
199,216.022
200,221.864
201,193.087
202,233.083
203,251.652
204,291.317
205,259.15
206,296.055
207,175.395
208,204.025
209,295.01
210,290.824
211,232.317
212,261.974
213,330.863
214,350.651
215,331.462
216,292.285
217,376.533
218,339.303
219,359.439
220,376.819
221,321.054
222,321.171
223,253.142
224,315.68
225,382.621
226,388.002
227,376.079
228,407.343
229,404.404
230,389.406
231,337.087
232,451.604
233,408.029
234,444.002
235,437.991
236,401.946
237,434.016
238,441.747
239,462.39
240,468.903
241,451.033
242,427.808
243,341.163
244,463.196
245,450.232
246,478.937
247,401.418
248,516.217
249,553.523
250,521.653
251,537.165
252,523.409
253,512.954
254,455.724
255,546.614
256,550.869
257,499.704
258,563.685
259,546.992
260,513.231
261,487.685
262,621.947
263,545.361
264,548.847
265,429.625
266,571.218
267,567.199
268,545.976
269,522.54
270,593.751
271,592.446
272,593.769
273,513.104
274,556.766
275,646.388
276,615.989
277,631.593
278,574.258
279,629.949
280,568.477
281,478.724
282,633.817
283,616.792
284,577.953
285,662.416
286,631.243
287,605.617
288,644.247
289,649.53
290,543.371
291,635.578
292,629.499
293,633.591
294,710.524
295,670.193
296,695.892
297,661.437
298,564.072
299,628.006
300,692.493
301,614.598
302,718.154
303,648.54
304,624.351
305,693.983
306,693.17
307,644.948
308,695.13
309,716.032
310,741.08
311,712.576
312,692.568
313,738.073
314,738.326
315,714.417
316,679.176
317,764.453
318,754.676
319,770.184
320,740.266
321,679.578
322,769.964
323,732.313
324,683.523
325,712.042
326,731.846
327,760.573
328,775.371
329,765.543
330,779.674
331,709.786
332,684.249
333,789.351
334,771.821
335,769.914
336,811.671
337,816.517
338,779.69
339,792.528
340,815.932
341,781.606
342,750.673
343,800.508
344,801.279
345,744.168
346,785.84
347,732.223
348,680.598
349,709.313
350,786.633
351,724.904
352,735.765
353,750.489
354,846.293
355,825.319
356,839.11
357,845.961
358,830.244
359,797.435
360,834.089
361,814.945
362,805.002
363,790.367
364,820.808
365,865.535
366,865.345
367,833.978
368,810.229
369,845.818
370,846.645
371,815.972
372,911.674
373,857.266
374,893.758
375,818.417
376,875.294
377,870.2
378,849.226
379,825.362
380,868.876
381,810.018
382,839.488
383,809.367
384,833.741
385,880.951
386,847.7
387,860.151
388,733.427
389,829.785
390,806.109
391,829.547
392,826.31
393,797.239
394,915.336
395,882.66
396,860.864
397,813.353
398,883.164
399,884.916
400,865.014
401,865.681
402,870.6
403,862.622
404,938.329
405,876.941
406,859.141
407,848.242
408,872.116
409,877.227
410,886.325
411,904.123
412,882.494
413,904.443
414,896.086
415,803.843
416,937.486
417,944.525
418,878.737
419,908.458
420,931.036
421,963.63
422,903.829
423,887.699
424,944.694
425,965.628
426,918.438
427,964.031
428,903.87
429,898.837
430,948.976
431,977.525
432,919.48
433,967.972
434,918.351
435,916.517
436,900.927
437,907.758
438,902.732
439,919.303
440,943.082
441,885.197
442,954.975
443,977.641
444,955.136
445,834.988
446,951.024
447,958.531
448,999.447
449,958.748
450,970.521
451,967.969
452,973.573
453,964.327
454,927.344
455,985.807
456,908.612
457,984.781
458,964.376
459,945.514
460,978.321
461,947.926
462,970.245
463,974.231
464,896.555
465,848.91
466,986.993
467,967.095
468,988.91
469,1022.35
470,866.243
471,945.248
472,1022.71
473,970.859
474,972.615
475,1033.74
476,1010.77
477,1041.04
478,1018.53
479,1028.37
480,975.977
481,973.209
482,1037.38
483,944.757
484,1055.72
485,1044.25
486,1011.67
487,1061.4
488,1042.84
489,1032.2
490,981.629
491,1025.29
492,943.947
493,1038.88
494,1047.15
495,1002.64
496,1009.29
497,1032.84
498,1052.81
499,1011.06
500,1049.26
501,1030.83
502,1037.87
503,1056.75
504,1060.66
505,1018.34
506,993.367
507,929.494
508,981.184
509,987.831
510,1003.97
511,1057.92
512,1035.38
513,997.956
514,1070.98
515,1014.05
516,1076.44
517,999.326
518,1015.38
519,925.13
