Iteration,AverageReturn
0,-2.18956
1,-1.09994
2,-0.752933
3,0.161491
4,0.896926
5,1.60145
6,2.94078
7,3.69064
8,4.68325
9,5.94269
10,8.13704
11,9.16826
12,11.2364
13,13.5795
14,17.1228
15,17.46
16,24.449
17,21.4478
18,23.5513
19,29.7278
20,37.8264
21,34.3064
22,41.2835
23,44.616
24,67.0373
25,41.6935
26,69.5345
27,65.252
28,55.2265
29,99.448
30,91.7456
31,57.704
32,96.508
33,89.7849
34,116.201
35,76.37
36,121.732
37,117.539
38,146.912
39,159.883
40,138.521
41,147.417
42,125.499
43,144.368
44,176.541
45,119.872
46,134.679
47,160.284
48,187.207
49,149.665
50,195.026
51,192.676
52,219.054
53,200.695
54,231.739
55,226.515
56,193.036
57,222.808
58,248.668
59,199.54
60,252.601
61,255.542
62,247.055
63,269.202
64,269.921
65,210.565
66,231.978
67,213.903
68,246.752
69,274.232
70,300.966
71,276.263
72,266.148
73,296.703
74,280.516
75,310.65
76,321.45
77,291.13
78,308.432
79,293.94
80,289.344
81,280.382
82,283.723
83,282.531
84,278.595
85,286.525
86,243.289
87,327.451
88,317.676
89,250.442
90,298.94
91,339.072
92,282.72
93,306.297
94,314.927
95,342.896
96,285.745
97,284.927
98,323.101
99,306.872
100,309.593
101,308.073
102,306.383
103,314.119
104,306.842
105,309.831
106,307.833
107,341.99
108,304.825
109,291.586
110,327.974
111,301.851
112,287.242
113,300.368
114,296.048
115,307.675
116,347.828
117,309.184
118,304.917
119,299.085
120,305.998
121,309.3
122,299.963
123,312.864
124,324.835
125,326.35
126,288.548
127,314.955
128,307.886
129,301.968
130,288.148
131,284.944
132,324.905
133,283.246
134,301.827
135,325.679
136,286.338
137,334.801
138,317.965
139,311.986
140,304.026
141,316.983
142,326.009
143,314.716
144,315.561
145,315.985
146,332.027
147,328.754
148,342.938
149,331.94
150,300.272
151,350.592
152,306.091
153,322.056
154,326.012
155,342.918
156,334.266
157,325.463
158,336.434
159,348.69
160,321.261
161,325.278
162,338.675
163,373.924
164,308.608
165,287.932
166,331.765
167,347.923
168,338.927
169,335.075
170,307.929
171,346.414
172,369.996
173,338.981
174,324.018
175,319.825
176,329.068
177,337.503
178,330.156
179,308.589
180,339.588
181,346.764
182,343.14
183,322.614
184,317.994
185,367.146
186,346.37
187,349.347
188,327.891
189,341.406
190,362.204
191,359.499
192,335.682
193,350.541
194,366.895
195,343.245
196,346.992
197,376.759
198,331.376
199,375.527
200,322.425
201,348.255
202,363.294
203,334.943
204,361.7
205,361.174
206,365.043
207,365.721
208,332.454
209,356.861
210,359.323
211,373.827
212,350.805
213,341.952
214,355.3
215,353.172
216,350.634
217,382.384
218,338.568
219,336.556
220,346.638
221,363.407
222,335.544
223,355.634
224,362.341
225,361.322
226,357.631
227,337.838
228,370.727
229,394.568
230,366.17
231,355.541
232,330.702
233,342.646
234,380.456
235,385.411
236,392.572
237,352.164
238,320.133
239,367.63
240,374.309
241,349.35
242,345.536
243,369.63
244,366.637
245,370.195
246,391.883
247,360.936
248,378.46
249,352.153
250,398.871
251,364.414
252,378.004
253,385.435
254,381.233
255,404.63
256,373.704
257,392.668
258,403.769
259,348.182
260,375.334
261,374.296
262,365.911
263,390.599
264,381.255
265,370.843
266,349.202
267,388.464
268,384.566
269,372.708
270,366.957
271,407.051
272,388.474
273,368.227
274,378.243
275,414.194
276,407.161
277,392.766
278,402.957
279,382.682
280,384.39
281,384.635
282,420.357
283,379.263
284,409.993
285,393.465
286,375.003
287,396.946
288,404.056
289,394.324
290,385.337
291,402.285
292,383.467
293,400.945
294,395.359
295,392.621
296,414.142
297,402.384
298,396.732
299,398.698
300,396.694
301,378.579
302,382.609
303,393.42
304,405.768
305,390.472
306,408.267
307,409.64
308,412.41
309,385.972
310,401.549
311,407.033
312,387.919
313,404.39
314,391.417
315,384.146
316,418.334
317,418.916
318,383.361
319,402.473
320,398.534
321,416.352
322,400.404
323,430.727
324,410.991
325,409.442
326,423.983
327,388.441
328,395.738
329,407.657
330,414.189
331,425.229
332,404.285
333,409.006
334,413.459
335,392.93
336,423.818
337,400.5
338,393.45
339,428.03
340,400.665
341,404.794
342,419.672
343,453.612
344,398.567
345,434.889
346,428.485
347,446.063
348,426.343
349,428.286
350,431.781
351,441.791
352,419.801
353,419.789
354,438.523
355,424.717
356,412.51
357,432.419
358,416.34
359,418.756
360,423.502
361,443.162
362,432.42
363,453.689
364,439.838
365,434.851
366,440.256
367,406.553
368,416.539
369,419.837
370,450.231
371,444.827
372,421.023
373,445.83
374,427.211
375,446.992
376,436.387
377,441.173
378,421.123
379,412.177
380,430.71
381,429.281
382,426.877
383,454.409
384,452.555
385,447.707
386,433.795
387,405.985
388,442.611
389,417.798
390,443.306
391,420.864
392,422.222
393,415.62
394,456.514
395,422.604
396,475.303
397,450.868
398,424.099
399,405.373
400,472.335
401,439.995
402,420.166
403,430.829
404,431.088
405,421.685
406,455.293
407,453.515
408,411.735
409,407.086
410,428.147
411,420.725
412,413.419
413,459.634
414,452.939
415,448.804
416,446.016
417,423.513
418,466.34
419,456.867
420,440.902
421,458.021
422,466.528
423,410.333
424,443.441
425,426.178
426,428.36
427,457.689
428,453.905
429,467.908
430,431.529
431,474.969
432,430.226
433,461.035
434,436.229
435,455.138
436,460.664
437,459.264
438,469.521
439,464.726
440,430.666
441,449.101
442,434.846
443,448.496
444,444.85
445,462.963
446,431.625
447,439.087
448,490.537
449,478.732
450,471.439
451,451.777
452,426.087
453,461.361
454,437.78
455,472.243
456,488.394
457,446.759
458,470.174
459,445.958
460,467.83
461,440.358
462,432.934
463,443.549
464,443.576
465,467.598
466,502.036
467,480.173
468,445.321
469,422.698
470,445.47
471,446.274
472,446.727
473,457.971
474,491.497
475,442.696
476,488.285
477,481.264
478,486.832
479,469.324
480,473.492
481,483.996
482,483.239
483,452.996
484,509.602
485,454.912
486,489.065
487,465.811
488,509.929
489,411.945
490,499.3
491,457.057
492,451.714
493,460.65
494,461.959
495,439.111
496,476.413
497,451.781
498,481.938
499,457.596
500,466.675
501,533.259
502,476.601
503,490.576
504,483.426
505,473.138
506,478.797
507,504.522
508,469.049
509,501.378
510,556.723
511,506.64
512,573.298
513,496.38
514,500.4
515,422.239
516,518.062
517,490.622
518,485.694
519,479.366
520,475.846
521,521.31
522,470.077
523,474.428
524,549.924
525,473.663
526,525.237
527,552.31
528,475.664
529,489.43
530,463.67
531,525.549
532,495.548
533,515.357
534,522.737
535,508.446
536,483.083
537,475.022
538,536.114
539,490.462
540,500.665
541,464.228
542,544.78
543,563.107
544,516.184
545,566.924
546,515.215
547,544.056
548,554.27
549,496.805
550,584.272
551,512.169
552,537.529
553,538.434
554,517.234
555,500.314
556,601.478
557,603.099
558,536.191
559,572.28
560,524.325
561,531.966
562,562.121
563,585.647
564,536.428
565,536.635
566,542.28
567,650.839
568,533.401
569,593.44
570,577.57
571,624.363
572,554.189
573,505.23
574,528.821
575,526.755
576,588.969
577,540.896
578,566.606
579,545.579
580,559.735
581,520.908
582,584.499
583,553.554
584,581.37
585,622.102
586,613.278
587,583.826
588,592.98
589,562.451
590,626.138
591,651.85
592,649.424
593,544.487
594,632.423
595,657.247
596,567.817
597,526.237
598,617.612
599,575.283
600,611.315
601,569.797
602,612.136
603,612.358
604,588.336
605,581.09
606,668.09
607,592.037
608,589.463
609,672.063
610,613.749
611,573.538
612,544.813
613,601.484
614,616.746
615,656.359
616,531.167
617,602.656
618,566.642
619,733.277
620,547.837
621,608.79
622,517.868
623,618.665
624,542.287
625,633.056
626,764.704
627,558.439
628,623.999
629,684.076
630,573.747
631,655.969
632,561.93
633,744.781
634,592.577
635,595.41
636,700.437
637,638.15
638,609.947
639,610.01
640,595.948
641,667.649
642,712.677
643,618.321
644,634.49
645,660.541
646,587.321
647,630.155
648,595.26
649,691.636
650,655.629
651,723.718
652,689.565
653,654.104
654,575.5
655,610.734
656,650.73
657,725.303
658,609.945
659,779.64
660,741.658
661,806.14
662,609.748
663,691.978
664,689.805
665,688.411
666,661.624
667,657.242
668,773.013
669,784.255
670,772.229
671,691.873
672,596.477
673,638.917
674,753.517
675,728.181
676,701.305
677,747.379
678,647.526
679,718.845
