Iteration,AverageReturn
0,115.009
1,110.443
2,110.278
3,118.208
4,113.838
5,119.277
6,116.113
7,119.847
8,121.746
9,116.266
10,117.717
11,119.793
12,124.932
13,120.851
14,126.616
15,122.978
16,127.171
17,126.186
18,133.313
19,124.93
20,140.532
21,131.772
22,131.889
23,141.282
24,136.137
25,142.513
26,134.705
27,139.683
28,145.418
29,139.928
30,144.581
31,149.531
32,153.507
33,149.136
34,159.755
35,155.024
36,156.928
37,163.146
38,161.818
39,159.608
40,166.238
41,163.189
42,165.656
43,178.474
44,177.719
45,165.146
46,171.697
47,184.786
48,176.014
49,172.483
50,173.922
51,176.842
52,174.788
53,178.739
54,181.981
55,194.627
56,188.386
57,193.819
58,181.41
59,191.709
60,193.433
61,196.696
62,192.495
63,201.199
64,190.791
65,202.889
66,192.434
67,194.388
68,198.619
69,200.128
70,195.502
71,209.493
72,206.753
73,219.337
74,220.791
75,195.745
76,218.062
77,208.726
78,220.064
79,223.96
80,214.214
81,216.15
82,226.523
83,224.714
84,222.055
85,235.28
86,227.893
87,227.92
88,238.407
89,224.159
90,229.301
91,230.748
92,231.493
93,249.041
94,239.121
95,232.66
96,235.554
97,225.163
98,242.067
99,242.533
100,242.323
101,244.79
102,239.004
103,256.338
104,241.757
105,256.53
106,252.099
107,257.545
108,259.382
109,246.868
110,263.605
111,249.196
112,283.662
113,264.171
114,262.589
115,258.048
116,265.386
117,254.072
118,276.29
119,261.777
120,270.905
121,273.692
122,273.984
123,270.177
124,274.673
125,280.396
126,277.724
127,260.683
128,283.736
129,281.834
130,275.137
131,278.394
132,289.789
133,269.725
134,304.615
135,274.346
136,290.226
137,293.346
138,272.123
139,289.784
140,289.108
141,313.303
142,297.717
143,314.903
144,287.104
145,300.417
146,291.603
147,314.028
148,294.741
149,287.776
150,305.947
151,312.324
152,310.187
153,316.041
154,297.811
155,304.122
156,302.746
157,301.907
158,319.487
159,303.155
160,306.366
161,322.615
162,305.362
163,313.197
164,308.843
165,326.296
166,310.961
167,316.127
168,310.14
169,322.209
170,330.78
171,327.585
172,293.42
173,341.335
174,317.247
175,327.459
176,324.599
177,334.1
178,320.177
179,310.37
180,328.823
181,339.955
182,328.434
183,314.046
184,314.831
185,323.763
