Iteration,AverageReturn
0,-0.256614
1,0.686997
2,2.70913
3,11.7753
4,12.6055
5,28.1908
6,28.9735
7,53.8417
8,72.2925
9,100.566
10,130.081
11,108.716
12,104.163
13,104.924
14,144.65
15,112.935
16,89.6138
17,121.081
18,108.822
19,138.18
20,135.885
21,145.197
22,152.472
23,150.263
24,161.929
25,161.967
26,181.304
27,167.123
28,195.189
29,194.069
30,212.425
31,218.377
32,193.176
33,204.743
34,202.274
35,203.102
36,193.416
37,171.593
38,212.77
39,205.562
40,224.353
41,220.577
42,226.0
43,227.512
44,219.631
45,253.949
46,242.689
47,234.843
48,215.445
49,226.829
50,219.189
51,245.055
52,247.27
53,244.533
54,253.816
55,282.834
56,268.762
57,285.308
58,292.643
59,278.628
60,313.5
61,296.18
62,311.04
63,298.353
64,292.692
65,288.755
66,306.585
67,282.346
68,344.504
69,340.147
70,360.973
71,348.923
72,346.773
73,309.517
74,348.419
75,353.707
76,337.462
77,329.005
78,330.11
79,359.52
80,327.47
81,362.939
82,353.099
83,320.117
84,348.98
85,329.347
86,372.869
87,360.54
88,362.843
89,381.252
90,347.652
91,368.337
92,346.987
93,366.282
94,358.096
95,367.541
96,349.1
97,364.64
98,325.958
99,371.77
100,361.274
101,366.63
102,345.867
103,368.047
104,410.797
105,358.723
106,411.516
107,360.733
108,346.521
109,429.406
110,342.192
111,394.831
112,389.095
113,400.057
114,396.515
115,342.174
116,432.464
117,396.359
118,444.57
119,428.405
120,435.139
121,413.066
122,455.079
123,441.359
124,406.757
125,472.135
126,458.946
127,446.278
128,432.804
129,419.542
130,457.405
131,474.218
132,477.7
133,403.09
134,454.651
135,417.17
136,455.749
137,382.213
138,407.798
139,442.058
140,449.112
141,431.57
142,413.609
143,437.082
144,477.036
145,435.15
146,475.945
147,491.001
148,452.32
149,472.577
150,453.162
151,497.657
152,489.129
153,508.543
154,462.725
155,470.763
156,496.171
157,547.221
158,459.642
159,468.062
160,523.582
161,499.286
162,516.256
163,513.252
164,505.035
165,522.309
166,508.648
167,562.293
168,532.114
169,567.404
170,548.671
171,520.068
172,531.725
173,554.496
174,552.664
175,525.879
176,554.809
177,521.358
178,514.184
179,539.531
180,627.321
181,579.199
182,541.76
183,570.621
184,521.29
185,645.867
186,613.56
187,613.719
188,486.289
189,633.08
190,579.314
191,590.033
192,707.959
193,551.989
194,536.097
195,552.872
196,672.232
197,599.762
198,632.526
199,548.413
200,626.447
201,534.241
202,442.574
203,549.531
204,642.172
205,472.688
206,567.154
207,546.002
208,497.835
209,506.898
210,560.928
211,646.946
212,625.861
213,687.647
214,652.007
215,549.845
216,554.56
217,605.823
218,763.112
219,785.059
220,652.954
221,676.318
222,727.618
223,617.419
224,664.01
225,751.091
226,709.315
227,763.563
228,767.672
229,643.762
230,691.277
231,772.586
232,592.881
233,595.671
234,634.529
235,716.053
236,729.912
237,639.766
238,650.035
239,627.575
240,614.702
241,570.189
242,639.06
243,624.716
244,584.92
245,643.934
246,562.153
247,726.088
248,606.405
249,568.035
250,636.779
251,646.318
252,601.352
253,637.114
254,659.784
255,591.846
256,661.639
257,699.314
258,775.042
259,733.156
260,750.511
261,747.366
262,694.318
263,731.305
264,717.332
265,736.558
266,723.589
267,837.257
268,853.428
269,799.396
270,736.807
271,848.797
272,837.878
273,934.398
274,826.638
275,954.488
276,842.06
277,951.163
278,878.669
279,884.701
280,924.856
281,991.171
282,893.467
283,960.829
284,914.276
285,809.682
286,867.862
287,801.653
288,887.997
289,798.883
290,868.328
291,982.944
292,842.344
293,980.448
294,862.084
295,822.939
296,809.724
297,870.66
298,863.201
299,863.287
300,716.286
301,825.741
302,887.609
303,944.326
304,740.726
305,848.057
306,766.113
307,802.074
308,864.398
309,857.895
310,894.017
311,816.327
312,979.747
313,775.581
314,858.679
315,891.375
316,882.276
317,797.864
318,793.13
319,820.688
320,953.231
321,850.25
322,829.337
323,827.854
324,683.105
325,858.679
326,834.517
327,823.787
328,704.749
329,814.728
330,880.403
331,947.31
332,925.911
333,814.002
334,887.757
335,917.153
336,1002.69
337,1190.75
338,1079.17
339,1125.46
340,1225.73
341,1088.65
342,973.607
343,1031.5
344,1269.77
345,999.292
346,1069.56
347,1148.27
348,1030.7
349,1204.3
350,1181.5
351,1435.38
352,1180.78
353,1179.81
354,1098.63
355,1251.62
356,1045.69
357,1183.95
358,1351.8
359,1169.32
360,1172.81
361,1251.29
362,1553.12
363,1549.48
364,1307.73
365,1913.94
366,1248.21
367,1571.78
368,1488.37
369,1395.71
370,1619.76
371,1475.99
372,1650.09
373,1878.94
374,2307.41
375,1588.79
376,1733.14
377,1511.77
378,1708.06
379,1381.73
380,1750.22
