EnvExecTime,AverageDiscountedReturn,AverageQLoss,ProcessExecTime,LossAfter,MinReturn,AbsLearnSignalOld,Time,AverageY,Iteration,Perplexity,AverageQ,AbsLearnSignal,AbsLearnSignalNew,StdReturn,Entropy,PolicyExecTime,AverageAbsQ,MeanKL,MeanKLBefore,ItrTime,NumTrajs,dLoss,AveragePolicyStd,AverageAbsY,MaxReturn,ExplainedVariance,LossBefore,AverageReturn,AverageAbsQYDiff
10.383116960525513,279.943607747,101.495,0.14482975006103516,-194.393,263.20237509,0.580666855781,10420.444225549698,184.773233449,154,3.01972e+10,184.763,0.580242704532,0.580242704532,79.7660473822,24.131,1.273364543914795,184.843,0.00982654,0.0,66.62731266021729,63,0.0948029,1.00056,184.80612785,597.005401866,0.356895638418,-194.298,416.462600358,6.6024724264
10.277904272079468,277.102123453,97.9881,0.14552545547485352,-188.508,231.861207118,0.110408535727,10486.619272232056,185.325840274,155,3.00311e+10,185.316,0.110463802844,0.110463802844,94.2583511518,24.1255,1.2558624744415283,185.398,0.00902826,0.0,66.04231929779053,65,0.070816,1.00024,185.359722669,637.932144316,-22.7148651349,-188.437,410.301675372,6.5083269658
10.489120721817017,271.497791917,94.1622,0.14621591567993164,-184.277,218.21113534,0.448942662928,10553.208119869232,185.142821203,156,2.99822e+10,185.134,0.449501281984,0.449501281984,85.2853875758,24.1239,1.2953698635101318,185.219,0.0072977,0.0,66.46291732788086,67,0.117981,1.00014,185.176863302,603.866770614,-0.262196670117,-184.159,397.514009691,6.43251044164
10.43889856338501,294.721527152,95.2431,0.14508461952209473,-189.626,265.584466,0.322611404709,10621.117936134338,185.399484869,157,2.99419e+10,185.389,0.322284037131,0.322284037131,102.774770118,24.1225,1.2850422859191895,185.47,0.00678498,0.0,67.7741973400116,59,0.0697327,1.00006,185.433137149,700.859769111,-0.64463643104,-189.556,450.976922538,6.46384557635
10.519977331161499,282.355746935,99.6216,0.14773869514465332,-189.598,263.416162691,0.109904124071,10688.004266023636,185.423446906,158,3.0035e+10,185.414,0.109881388697,0.109881388697,97.5109717859,24.1256,1.2810556888580322,185.502,0.00537484,0.0,66.75963640213013,64,0.0904388,1.00024,185.458122496,671.488429554,-61.3023354891,-189.508,421.786898688,6.51418280929
10.545918703079224,281.969328252,96.8429,0.14670872688293457,-191.348,251.838562964,0.319786821109,10756.061969280243,185.491471781,159,3.00006e+10,185.479,0.319769090899,0.319769090899,89.6641767362,24.1245,1.3076863288879395,185.577,0.00902163,0.0,67.93729758262634,64,0.0715027,1.00018,185.536386862,700.095238768,-1.00712613692,-191.276,419.137550109,6.46083056403
10.240556955337524,280.674822157,97.5272,0.14495110511779785,-189.549,259.034056166,0.633840821245,10823.9296875,185.866505869,160,2.99461e+10,185.856,0.633836144235,0.633836144235,75.9956307432,24.1227,1.2607507705688477,185.951,0.0084257,0.0,67.74201273918152,65,0.0887909,1.00007,185.908664921,615.080484828,0.528593514181,-189.46,414.617035496,6.48268680426
10.304564476013184,288.024855181,92.8917,0.14261746406555176,-195.561,233.768818105,0.50261132503,10891.97542142868,185.945123376,161,2.9932e+10,185.932,0.502481127854,0.502481127854,97.54057725,24.1222,1.2504234313964844,186.03,0.00849755,0.0,67.91373658180237,62,0.0939636,1.00004,185.984337765,670.40068593,0.202157531031,-195.467,433.967966724,6.36508465927
10.20077896118164,288.985239733,96.1939,0.14214444160461426,-192.144,251.211137131,0.726518992879,10959.518733263016,186.595351844,162,2.98376e+10,186.58,0.726458615155,0.726458615155,100.124190573,24.119,1.2556359767913818,186.669,0.00991842,0.0,67.41820168495178,61,0.10582,0.999858,186.631036243,706.580141072,0.579955124476,-192.038,436.873714381,6.41942764527
10.479492664337158,282.601160369,91.261,0.14603734016418457,-191.276,286.665118169,0.522189978216,11028.05019068718,186.632882904,163,2.98307e+10,186.621,0.5222001561,0.5222001561,81.7480093524,24.1188,1.2822670936584473,186.704,0.008794,0.0,68.40083527565002,64,0.0863647,0.999845,186.668915928,704.667738679,0.198922828294,-191.189,419.44016859,6.3393433219
