Iteration,AverageReturn
0,-4.16895
1,-3.77465
2,-3.19146
3,-2.70888
4,-1.96972
5,-1.25437
6,-0.628829
7,-0.456188
8,0.194205
9,0.875956
10,1.76788
11,2.33136
12,2.63581
13,3.75584
14,4.82861
15,6.97952
16,8.40332
17,12.7794
18,11.9593
19,18.0675
20,23.4107
21,21.11
22,21.5793
23,37.2796
24,52.2886
25,34.724
26,64.7044
27,79.1965
28,71.106
29,110.985
30,137.817
31,148.155
32,167.537
33,134.582
34,161.691
35,157.001
36,172.027
37,211.107
38,187.648
39,224.022
40,275.039
41,206.229
42,229.86
43,238.357
44,243.198
45,250.716
46,230.287
47,277.769
48,249.194
49,234.735
50,295.441
51,264.23
52,252.92
53,268.778
54,283.27
55,263.075
56,279.999
57,240.926
58,281.29
59,273.692
60,304.505
61,270.369
62,269.02
63,288.568
64,284.954
65,271.755
66,236.561
67,257.392
68,269.776
69,264.73
70,269.794
71,235.096
72,299.682
73,249.239
74,278.631
75,285.728
76,296.363
77,280.929
78,238.8
79,277.37
80,255.665
81,264.257
82,257.31
83,257.214
84,206.748
85,254.264
86,272.105
87,267.392
88,264.598
89,272.761
90,249.496
91,283.591
92,263.801
93,272.557
94,275.253
95,287.603
96,290.376
97,270.195
98,290.122
99,263.83
100,303.605
101,272.474
102,305.721
103,269.259
104,274.438
105,282.223
106,271.181
107,284.525
108,299.623
109,292.757
110,283.597
111,302.518
112,286.454
113,267.344
114,283.976
115,271.641
116,240.887
117,286.777
118,298.884
119,260.022
120,273.895
121,297.99
122,261.269
123,270.708
124,246.348
125,279.625
126,256.603
127,262.952
128,256.464
129,254.642
130,266.548
131,255.588
132,248.804
133,258.553
134,266.348
135,242.06
136,263.966
137,249.097
138,264.354
139,250.892
140,279.223
141,259.393
142,245.463
143,273.605
144,264.457
145,280.543
146,254.55
147,266.189
148,235.912
149,253.972
150,261.37
151,266.363
152,243.846
153,293.03
154,255.457
155,279.123
156,254.098
157,254.504
158,283.801
159,262.186
160,253.361
161,254.223
162,251.85
163,238.726
164,272.229
165,282.665
166,264.886
167,285.197
168,298.869
169,268.689
170,278.919
171,293.076
172,251.15
173,308.2
174,309.02
175,272.265
176,253.15
177,285.49
178,268.306
179,247.134
180,265.774
181,261.461
182,258.214
183,309.783
184,256.402
185,257.926
186,278.717
187,259.407
188,286.652
189,252.869
190,284.738
191,274.176
192,305.203
193,267.238
194,270.049
195,285.682
196,257.606
197,294.226
198,273.821
199,292.55
200,267.351
201,293.448
202,270.543
203,238.831
204,268.963
205,262.138
206,279.765
207,252.293
208,311.863
209,278.191
210,271.287
211,270.228
212,287.396
213,304.678
214,273.229
215,297.42
216,285.493
217,261.092
218,293.292
219,291.557
220,305.896
221,280.391
222,265.151
223,344.493
224,279.078
225,310.477
226,279.726
227,283.914
228,279.575
229,293.487
230,314.142
231,337.96
232,304.149
233,305.496
234,326.709
235,313.179
236,338.146
237,290.663
238,308.545
239,327.452
240,278.41
241,307.42
242,311.054
243,349.163
244,329.611
245,301.142
246,278.576
247,328.855
248,324.141
249,303.911
250,353.088
251,281.233
252,360.516
253,339.452
254,293.691
255,355.892
256,290.419
257,332.474
258,283.89
259,274.328
260,317.402
261,231.435
262,285.097
263,304.81
264,273.475
265,319.14
266,314.0
267,327.24
268,246.988
269,302.988
270,282.388
271,296.854
272,321.261
273,300.899
274,295.189
275,269.634
276,242.488
277,296.45
278,389.672
279,282.459
280,329.96
281,283.189
282,319.272
283,343.921
284,308.028
285,298.27
286,314.384
287,360.036
288,300.14
289,393.065
290,363.284
291,343.121
292,317.858
293,368.343
294,311.67
295,321.385
296,322.94
297,305.427
298,295.844
299,343.717
300,364.94
301,290.419
302,299.799
303,355.97
304,289.589
305,313.129
306,330.205
307,352.223
308,387.212
309,330.965
310,327.3
311,392.395
312,318.005
313,343.871
314,377.674
315,348.593
316,433.115
317,326.285
318,406.005
319,340.289
320,365.064
321,380.844
322,366.864
323,392.241
324,414.242
325,422.688
326,417.747
327,471.97
328,391.922
329,415.953
330,411.548
331,403.47
332,413.109
333,430.652
334,348.577
335,470.675
336,448.57
337,373.422
338,477.791
339,378.761
340,440.914
341,411.322
342,394.583
343,415.73
344,368.837
345,447.953
346,382.354
347,404.657
348,445.171
349,407.394
350,389.775
351,445.072
352,387.819
353,436.113
354,427.25
355,485.443
356,512.212
357,417.004
358,508.032
359,442.521
360,452.406
361,416.478
362,485.716
363,501.238
364,511.048
365,459.491
366,463.951
367,503.431
368,475.29
369,429.505
370,551.521
371,456.309
372,474.623
373,505.059
374,487.065
375,515.46
376,436.871
377,550.403
378,468.348
379,471.205
380,443.842
381,527.186
382,535.525
383,557.063
384,514.477
385,493.065
386,428.03
387,508.609
388,524.841
389,550.07
390,560.807
391,555.372
392,481.581
393,583.67
394,577.372
395,558.353
396,660.967
397,554.798
398,526.845
399,560.58
400,621.902
401,545.781
402,568.437
403,574.882
404,549.972
405,618.906
406,561.994
407,501.084
408,577.528
409,612.983
410,628.754
411,566.224
412,607.767
413,532.406
414,532.457
415,553.521
416,589.773
417,594.749
418,576.162
419,565.479
420,545.428
421,631.105
422,548.293
423,554.363
424,534.648
425,555.504
426,559.026
427,574.666
428,501.063
429,520.303
430,633.815
431,640.082
432,618.859
433,550.871
434,598.3
435,553.798
436,526.754
437,507.9
438,593.364
439,526.219
440,438.267
441,508.07
442,559.23
443,586.892
444,541.126
445,548.131
446,569.577
447,584.571
448,565.351
449,514.058
450,591.754
451,581.949
452,616.036
453,550.169
454,643.505
455,576.902
456,593.279
457,603.829
458,623.754
459,592.524
460,621.614
461,600.588
462,605.909
463,615.87
464,615.503
465,600.813
466,588.757
467,613.0
468,577.832
469,616.459
470,627.524
471,693.131
472,570.701
473,645.823
474,681.802
475,658.836
476,704.738
477,688.352
478,740.119
479,749.805
480,705.312
481,712.098
482,706.073
483,782.055
484,774.547
485,796.686
486,701.728
487,778.229
488,716.349
489,769.62
490,802.05
491,775.622
492,692.199
493,721.162
494,774.815
495,798.067
496,709.57
497,651.43
498,798.104
499,726.538
500,669.028
501,836.46
502,788.412
503,821.601
504,730.388
505,931.676
506,993.928
507,858.715
508,804.313
509,1048.39
510,962.473
511,910.845
512,1371.03
513,914.701
514,1191.78
515,960.098
516,1063.88
517,1028.53
518,935.451
519,1201.88
520,998.732
521,1110.75
522,1080.75
523,1040.65
524,975.178
525,915.151
526,857.316
527,1003.46
528,1008.7
529,943.791
530,1082.26
531,1066.48
532,844.83
533,790.48
534,1128.91
535,1128.08
536,946.201
537,1039.43
538,1048.89
539,981.67
540,1116.52
541,1077.1
542,1174.1
543,1043.99
544,978.519
545,992.215
546,910.067
547,868.324
548,1017.28
549,1042.76
550,1038.22
551,887.95
552,864.802
553,928.166
554,908.415
555,873.266
556,958.66
557,838.509
558,900.566
559,870.595
560,810.641
561,875.39
562,744.459
563,691.542
564,972.116
565,819.936
566,716.834
567,775.63
568,761.828
569,787.514
570,838.017
571,877.881
572,851.097
573,952.279
574,752.445
575,833.147
576,1023.47
577,846.457
578,803.46
579,939.688
580,1052.63
581,1175.61
582,967.867
583,948.389
584,1182.92
585,1221.13
586,1215.88
587,1048.76
588,1151.1
589,1022.66
590,1422.7
591,981.898
592,963.758
593,1043.63
594,977.845
595,907.815
596,964.069
597,1175.88
598,1061.94
599,1159.28
600,1237.72
601,1539.11
602,1226.77
603,1284.91
604,1034.65
605,1530.06
606,1249.27
607,1195.84
608,1669.96
609,1382.66
610,1201.68
611,1447.31
612,1500.17
613,1562.42
614,1717.51
615,1131.36
616,1669.61
617,1589.48
618,1352.58
619,1861.7
620,2114.46
621,2825.17
622,1207.37
623,1308.89
624,1407.63
625,1354.7
626,2350.17
627,1819.12
628,1667.77
629,1808.09
630,2564.04
631,1663.08
632,2087.06
633,1446.73
634,2153.74
635,1995.35
636,2270.9
637,2072.45
638,1538.37
639,1775.63
640,1483.54
641,2038.07
642,1625.16
643,2033.11
644,1453.85
645,1950.12
646,1820.8
647,2648.36
648,1662.65
649,2070.0
650,1692.35
651,1508.89
652,1498.27
653,1459.37
654,1452.99
655,1266.47
656,1218.47
657,1184.79
658,1448.85
659,1363.48
660,1279.94
661,1582.67
662,1358.14
663,1289.51
664,1144.34
665,1402.6
666,1296.79
667,1359.03
668,1552.45
669,1245.14
670,1180.77
671,1214.7
672,1491.89
673,1046.62
674,2145.32
675,1247.21
676,1916.48
677,1257.58
678,1185.15
679,1539.11
680,984.927
681,1829.97
682,1741.97
683,1358.56
684,1519.79
685,1628.14
686,1815.89
687,1397.98
688,1489.75
689,1169.06
690,960.215
691,1632.43
692,1373.79
693,1003.76
694,1246.01
695,1338.62
696,1432.96
697,1169.82
698,1554.74
699,1429.69
700,1290.63
701,1146.77
702,1171.72
703,1386.33
704,1137.51
705,1086.51
706,1388.16
707,1365.55
708,1171.0
709,1292.95
710,1015.96
711,1251.49
712,1878.91
713,1779.24
714,1346.25
715,1282.12
716,1637.88
717,1388.87
718,1513.92
719,1474.79
720,1155.16
721,1027.73
722,2406.3
723,1107.32
724,1551.28
725,1693.78
726,1541.96
727,1664.33
728,1565.67
729,1123.58
730,1522.4
731,1630.1
732,1579.76
733,1300.5
734,1266.34
735,1284.15
736,1730.12
737,1153.58
738,1746.92
739,1825.83
740,1694.12
741,1271.6
742,1167.78
743,1125.82
744,1083.51
745,1163.17
746,1268.47
747,1155.56
748,1128.57
749,1511.16
750,1276.65
751,1051.53
752,1036.19
753,1089.5
754,1149.53
755,1299.66
756,862.036
757,1389.28
758,1406.95
759,1016.9
760,981.631
761,1227.93
762,1343.3
763,1291.81
764,1205.44
765,1084.71
766,1262.22
767,1037.73
768,1098.34
769,1184.55
770,1228.74
771,1332.78
772,1689.84
773,1281.93
774,1640.09
775,1575.34
776,1313.34
777,1179.7
778,1213.59
779,1257.11
780,1331.96
781,1136.38
782,1278.19
783,1715.03
784,1381.95
785,1584.19
786,1390.88
787,1636.52
788,1264.35
789,1377.25
790,1586.1
791,1520.48
792,1465.37
793,1176.58
794,1380.99
795,1173.97
796,1129.48
797,1031.1
798,1536.87
799,1354.84
800,1130.09
801,1625.12
802,1330.8
803,1119.61
804,1167.56
805,1404.94
806,1913.84
807,1454.04
808,1230.66
809,1217.87
810,1227.07
811,1614.57
812,1554.61
813,1120.14
814,1284.44
815,1458.93
816,1133.43
817,1081.84
818,1845.48
819,1094.7
820,1268.47
821,1187.09
822,1364.14
823,1602.22
824,1089.81
825,1260.34
826,1239.47
827,1244.5
828,987.08
829,1430.32
830,1198.47
831,1201.66
832,1146.62
833,1374.88
834,1349.47
835,1308.62
836,1652.37
837,1411.34
838,1296.86
839,1182.97
840,1434.71
841,1392.96
842,1256.79
843,1775.56
844,1202.47
845,1463.6
846,1324.6
847,1510.19
848,2028.77
849,2011.36
850,1362.85
851,1594.11
852,1841.65
853,1404.77
854,1401.73
855,1118.5
856,1780.12
857,1465.46
858,1386.25
859,1396.69
860,2082.98
861,1669.68
862,1434.4
863,1578.61
864,1362.87
865,1478.21
866,2322.63
867,1360.27
868,1222.71
869,2034.69
870,1648.28
871,1929.44
872,1828.76
873,1474.42
874,1427.62
875,1483.88
876,1933.0
877,1466.74
878,1622.18
879,2080.65
880,1437.57
881,1673.77
882,1529.41
883,1950.69
884,1588.55
885,2530.36
886,2277.19
887,2272.12
888,2150.97
889,1450.72
890,1656.29
891,1596.89
892,2082.52
893,1405.43
894,1650.36
895,1481.15
896,1466.32
897,1308.42
898,1243.56
899,1308.49
900,1599.63
901,2003.86
902,1274.25
903,1313.64
904,1264.79
905,1308.07
906,1323.8
907,1387.15
908,1623.71
909,1564.38
910,1278.01
911,1263.01
912,1427.62
913,1356.75
914,1497.49
915,1330.5
916,1179.79
917,1356.39
918,1264.01
919,1339.21
920,1254.43
921,1820.17
922,1269.25
923,1212.29
924,1696.68
925,1315.8
926,1304.87
927,1241.76
928,1325.69
929,1232.86
930,1019.73
931,1107.56
932,1325.56
933,1203.55
934,902.709
935,1188.81
936,1020.35
937,1072.76
938,1164.04
939,1194.1
940,1047.31
941,997.936
942,1389.59
943,1091.93
944,1119.1
945,1158.77
946,1241.3
947,1264.05
948,908.075
949,950.637
950,855.224
951,1181.74
952,1029.22
953,1030.58
954,1169.95
955,1204.0
956,1385.05
957,1444.88
958,1326.34
959,1003.91
960,1518.35
961,1220.86
962,1139.36
963,1218.41
964,1066.35
965,1184.88
966,1330.72
967,1433.65
968,1150.0
969,1671.8
970,1337.61
971,1009.19
972,1432.3
973,1571.94
974,1127.13
975,1250.36
976,1181.37
977,1920.52
978,1131.27
979,1186.29
980,1103.45
981,859.617
982,1386.26
983,1242.5
984,1111.24
985,1167.0
986,1103.45
987,1329.36
988,1130.33
989,1137.75
990,1207.9
991,1174.58
992,966.101
993,957.438
994,1061.6
995,974.422
996,1197.75
997,915.576
998,818.158
999,1118.52
1000,1057.39
1001,819.214
1002,1126.46
1003,725.06
1004,1201.01
1005,1013.44
1006,885.007
1007,709.222
1008,794.84
1009,828.773
1010,893.564
1011,1208.16
1012,1107.63
1013,1497.23
1014,1727.55
1015,1029.26
1016,1143.78
1017,1033.49
1018,815.429
1019,1119.96
1020,854.619
1021,994.764
1022,1312.06
1023,1211.11
1024,1333.32
1025,1018.45
1026,1351.12
1027,924.582
1028,1112.22
1029,1106.26
1030,1149.97
1031,1108.43
1032,974.742
1033,1220.35
1034,972.569
1035,985.978
1036,915.487
1037,1079.22
1038,1025.2
1039,1253.18
1040,1154.81
1041,1270.74
1042,1024.78
1043,1414.09
1044,1375.59
1045,977.178
1046,946.668
1047,1081.85
1048,880.534
1049,1263.86
1050,1117.87
1051,1103.94
1052,1294.45
1053,980.026
1054,916.498
1055,953.74
1056,1055.58
1057,1195.35
1058,1488.96
1059,990.035
1060,1021.72
1061,1251.87
1062,1095.36
1063,1390.66
1064,1220.25
1065,1478.09
1066,1452.95
1067,1134.46
1068,1192.11
1069,841.49
1070,1082.08
1071,1539.93
1072,1205.84
1073,807.521
1074,1862.33
1075,1244.61
1076,944.276
1077,839.613
1078,1273.69
1079,1221.43
1080,1125.64
1081,1140.63
1082,827.53
1083,1157.18
1084,994.369
1085,1006.63
1086,1718.29
1087,1094.4
1088,1160.09
1089,810.135
1090,1172.5
1091,1121.7
1092,1030.09
1093,1019.59
1094,1051.84
1095,737.921
1096,1068.5
1097,910.139
1098,956.45
1099,1254.67
1100,623.834
1101,786.147
1102,834.722
1103,1200.65
1104,1256.24
1105,1177.12
1106,1796.98
1107,1039.8
1108,1019.85
1109,1186.34
1110,1222.18
1111,1420.38
1112,1699.32
1113,1204.17
1114,1561.25
1115,1446.0
1116,1501.96
1117,1815.96
1118,1493.24
1119,1595.22
1120,1895.47
1121,1638.51
1122,2029.94
1123,2523.78
1124,1870.88
1125,1548.79
1126,1902.02
1127,2338.11
1128,1923.83
1129,1605.26
1130,1682.52
1131,2211.81
1132,1867.26
1133,1337.3
1134,1917.99
1135,1820.83
1136,2059.32
1137,2728.58
1138,2211.77
1139,1329.99
1140,1777.14
1141,2149.12
1142,2642.9
1143,1571.57
1144,2480.1
1145,2184.31
1146,2939.65
1147,2018.19
1148,1892.84
1149,2055.31
1150,2284.5
1151,2446.4
1152,2375.69
1153,2371.14
1154,2343.86
1155,2075.3
1156,2378.81
1157,2107.63
1158,2551.33
1159,2911.33
1160,1953.71
1161,2303.89
1162,2732.27
1163,2230.43
1164,3240.51
1165,3690.07
1166,3012.25
1167,2012.0
1168,2335.43
1169,2995.88
1170,2107.45
1171,2384.01
1172,2734.41
1173,1905.8
1174,2871.0
1175,2392.31
1176,2301.89
1177,2950.3
1178,2607.43
1179,2893.31
1180,2663.63
1181,2208.33
1182,3238.65
1183,2326.96
1184,2330.63
1185,3107.68
1186,2127.54
1187,1955.89
1188,2264.06
1189,2268.99
1190,2843.6
1191,2836.07
1192,2821.95
1193,2710.97
1194,2780.37
1195,2408.59
1196,3037.15
1197,2368.87
1198,2522.89
1199,2301.65
1200,1681.24
1201,1731.09
1202,1920.73
1203,2277.15
1204,1749.68
1205,1609.28
1206,2805.92
1207,1901.73
1208,2169.91
1209,2292.64
1210,2421.6
1211,2147.67
1212,2341.77
1213,2194.06
1214,2103.7
1215,1555.99
1216,2349.64
1217,2123.31
1218,2226.48
1219,2107.85
1220,1868.53
1221,1782.32
1222,1647.54
1223,3326.85
1224,2428.93
1225,2585.83
1226,1872.91
1227,2412.27
1228,2666.15
1229,2090.91
1230,2505.03
1231,2003.62
1232,1762.54
1233,2377.63
1234,1984.79
1235,1605.9
1236,2331.48
1237,2541.14
1238,2051.58
1239,2264.53
1240,2381.35
1241,2317.85
1242,2073.98
1243,2555.04
1244,2097.69
1245,2335.62
1246,3326.47
1247,1526.1
1248,2414.52
1249,2464.32
1250,2809.74
1251,2749.66
1252,2850.57
1253,3326.95
1254,2524.93
1255,1744.86
1256,2427.27
1257,1914.59
1258,2275.69
1259,2488.97
1260,2021.21
1261,1933.97
1262,2261.33
1263,2285.01
1264,2955.54
1265,2887.36
1266,2034.35
1267,3316.1
1268,2521.3
1269,2379.04
1270,3278.0
1271,2425.12
1272,2239.11
1273,2291.18
1274,1878.89
1275,2932.18
1276,2557.41
1277,2399.56
1278,2130.84
1279,2443.49
1280,1676.24
1281,3349.03
1282,2742.39
1283,3038.37
1284,1965.94
1285,2834.54
1286,2620.38
1287,2555.56
1288,2467.78
1289,1848.41
1290,1929.04
