ProcessExecTime,MeanKL,MeanKLBefore,Perplexity,dLoss,LossAfter,EnvExecTime,ItrTime,ExplainedVariance,AbsLearnSignal,NumTrajs,Time,MinReturn,Entropy,Iteration,MaxReturn,LossBefore,AveragePolicyStd,StdReturn,PolicyExecTime,AverageReturn,AverageDiscountedReturn
0.1596052646636963,0.00960026,0.0,2.96837e+10,0.0773773,-0.0773773,7.554200172424316,11.026192903518677,0.259995994279,0.717579343242,182,184.3349163532257,76.5585190279,24.1139,15,285.911821419,4.07277e-08,0.999532,47.7966699162,1.214425802230835,132.171571479,114.040774261
0.1445484161376953,0.00665079,0.0,2.96062e+10,0.0518914,-0.0518914,7.531444787979126,11.127954483032227,0.231266444393,0.604889625052,184,195.58945155143738,76.2439662237,24.1112,16,278.362505558,-6.38706e-09,0.99938,45.5065405377,1.2337229251861572,129.485150857,112.08635499
0.14322733879089355,0.00978343,0.0,2.94953e+10,0.0429845,-0.0429845,7.455950498580933,11.062053680419922,-5.53126051348,0.253298673441,188,206.77975392341614,75.5230480954,24.1075,17,268.731555839,-1.78719e-08,0.999161,44.4460380353,1.2161312103271484,128.481466918,111.521641113
0.14753270149230957,0.00502069,0.0,2.95701e+10,0.0487887,-0.0487887,7.50914740562439,10.820727825164795,-0.182923214657,0.548462230463,185,217.71723055839539,73.7109971032,24.11,18,252.316788009,3.04932e-09,0.999313,43.5765091816,1.266089677810669,128.799039288,111.688630667
0.14577651023864746,0.0093884,0.0,2.94781e+10,0.0815739,-0.0815739,7.530589580535889,10.760694026947021,0.382238376452,0.749540098485,180,228.58950328826904,76.5188381692,24.1069,19,350.857515315,3.71561e-09,0.999129,51.6876683262,1.2512269020080566,132.578774088,114.03152973
0.143782377243042,0.00954597,0.0,2.93866e+10,0.0596267,-0.0596267,7.629403352737427,10.834148168563843,-0.443304250952,0.486385104949,184,239.53381848335266,76.7129372101,24.1038,20,281.711024275,1.73159e-09,0.998948,43.5491287159,1.227616548538208,129.894173202,112.541574926
0.14519906044006348,0.00476494,0.0,2.91034e+10,0.0155821,-0.0155821,7.780986547470093,11.009204387664795,-36.1793686019,0.101792566392,168,250.6529107093811,77.4432670103,24.0941,21,342.629007789,-4.27186e-09,0.99838,54.2613869946,1.2457528114318848,144.472725539,122.901376065
0.1432662010192871,0.00904191,0.0,2.90689e+10,0.0791512,-0.0791512,7.659396648406982,10.935841798782349,0.331207284139,0.760385660438,172,261.71393060684204,76.9515344909,24.0929,22,280.218637408,-9.8571e-09,0.998311,48.8241097776,1.2325773239135742,139.243311032,119.249110784
0.142103910446167,0.00947682,0.0,2.90228e+10,0.0837255,-0.0837255,7.439221143722534,10.698174476623535,0.281669829452,0.704639526774,180,272.52047991752625,77.3456081992,24.0913,23,253.805030709,-1.69363e-08,0.998217,44.8979564376,1.202272891998291,132.590259373,114.485875801
0.14556384086608887,0.00766399,0.0,2.88068e+10,0.0399436,-0.0399436,7.647471189498901,10.98650860786438,-44.9778329197,0.156959823759,172,283.61678552627563,77.2528306278,24.0839,24,280.865523934,-2.38988e-08,0.99778,49.4591133074,1.239884853363037,140.555968717,120.290100303
0.1456298828125,0.00981333,0.0,2.88565e+10,0.0823242,-0.0823242,7.552847146987915,10.901397228240967,0.350808028409,0.73237189378,173,294.62465167045593,77.0522713938,24.0856,25,326.95167945,1.15668e-08,0.997881,50.7051292557,1.2431247234344482,140.459010459,120.093905927
0.14554286003112793,0.0097308,0.0,2.90454e+10,0.0901717,-0.0901717,7.59065842628479,10.85015082359314,0.424980735818,0.766713579792,171,305.58568120002747,76.3906009501,24.0921,26,346.613635966,-3.91103e-09,0.998267,53.3364325229,1.2240731716156006,141.106940275,120.407217341
0.1439499855041504,0.00830863,0.0,2.89673e+10,0.0854928,-0.0854928,7.576079368591309,11.0205979347229,-0.00197218240623,0.567487282025,168,316.7124271392822,76.8346629661,24.0894,27,331.635944795,2.23992e-08,0.99811,53.4113506777,1.2888023853302002,143.433645467,122.087982814
0.14571022987365723,0.00488104,0.0,2.88352e+10,0.0365983,-0.0365984,7.656099081039429,11.126924514770508,-3.3079022228,0.322965341903,172,327.94985795021057,75.9177086597,24.0849,28,277.618290273,-2.56671e-08,0.997844,50.0233433387,1.2350249290466309,140.176533879,119.9270715
0.14207673072814941,0.00931367,0.0,2.88432e+10,0.0749496,-0.0749496,7.571315765380859,10.956692934036255,0.344866914178,0.74648745325,166,339.02741980552673,77.2541236321,24.0851,29,324.214298577,-1.32665e-08,0.997862,50.528094854,1.2099711894989014,146.829071827,124.903166109
0.14551067352294922,0.0053287,0.0,2.87737e+10,0.0531299,-0.0531299,7.560701131820679,10.888376951217651,-0.66964201506,0.473355743157,166,350.02859687805176,77.5510270192,24.0827,30,338.242663883,1.23582e-09,0.997722,55.2873518987,1.2149786949157715,146.163169084,124.041700158
0.1438908576965332,0.00662034,0.0,2.88222e+10,0.0707373,-0.0707373,7.711584091186523,11.027409076690674,0.203602540512,0.728228093614,158,361.16948795318604,81.1273444382,24.0844,31,312.559467573,-1.21157e-08,0.997822,54.2560184923,1.2352075576782227,152.294761333,128.569987814
0.1428358554840088,0.00819755,0.0,2.8886e+10,0.0355068,-0.0355068,7.628879547119141,10.868443965911865,-1.28208825337,0.351152612638,162,372.1550359725952,77.3083850016,24.0866,32,283.179554864,-3.45017e-09,0.997952,50.7325778445,1.2469284534454346,148.254121703,125.833280394
0.1441030502319336,0.00781662,0.0,2.87116e+10,0.091595,-0.091595,7.607629776000977,10.867955684661865,-0.159521122981,0.583709128319,161,383.1339387893677,71.7957333115,24.0806,33,333.93515575,-4.41252e-09,0.997598,54.8010624317,1.2758705615997314,150.084653637,126.847906579
0.14945292472839355,0.00979509,0.0,2.85749e+10,0.0683962,-0.0683962,7.820049285888672,11.058157920837402,-0.0354065629691,0.610182578361,158,394.30372524261475,76.3974227303,24.0758,34,360.403990315,1.07902e-08,0.99732,59.8246168497,1.2649133205413818,152.695174379,128.319643623
0.14249086380004883,0.00883745,0.0,2.86674e+10,0.0230675,-0.0230675,7.662077903747559,10.863998651504517,-24.5089320478,0.127705449486,161,405.282155752182,77.2482198503,24.079,35,354.233978162,-5.96165e-10,0.997511,53.596317516,1.245337963104248,150.69446605,127.413816535
0.14061355590820312,0.00742682,0.0,2.89063e+10,0.109458,-0.109458,7.663022994995117,11.024780035018921,-0.367002644785,0.518474361543,149,416.4235317707062,77.3199397466,24.0873,36,368.041539089,-2.06557e-09,0.997999,63.6548529546,1.400726318359375,163.896286879,136.314642261
0.14014029502868652,0.00973559,0.0,2.87576e+10,0.0784783,-0.0784783,7.551671266555786,10.913367748260498,-0.316310777674,0.625232375946,156,427.450879573822,77.6352487757,24.0822,37,351.287093375,1.52912e-08,0.997697,58.1990382284,1.3768384456634521,154.096911593,129.502443794
0.1430191993713379,0.00709155,0.0,2.87841e+10,0.067569,-0.067569,7.875260353088379,11.09191346168518,0.014158456009,0.617101322702,151,438.66629815101624,72.0052791449,24.0831,38,437.554286805,7.84489e-09,0.997753,66.560038703,1.234994649887085,161.462688658,134.133343816
0.14261198043823242,0.00955061,0.0,2.85095e+10,0.079974,-0.079974,7.76037859916687,11.07193112373352,0.349485916,0.775970592755,152,449.85153579711914,76.8995385975,24.0735,39,313.179957761,-6.941e-09,0.997193,60.373691757,1.3880634307861328,159.514397504,133.298696878
0.1420445442199707,0.00543191,0.0,2.84282e+10,0.070075,-0.070075,7.736962080001831,10.95641040802002,-2.01909523008,0.400970423826,145,460.9139003753662,81.287153508,24.0706,40,330.679896143,-1.17569e-08,0.997027,59.9696416996,1.2592647075653076,165.791456883,137.700339153
0.14354324340820312,0.00998865,0.0,2.8355e+10,0.09283,-0.09283,7.779451370239258,11.02226972579956,0.21693571216,0.74503257897,143,472.04273867607117,77.0568194817,24.0681,41,342.654164108,-4.40026e-09,0.996877,66.1362879182,1.274655818939209,169.764990124,140.010344013
0.1416022777557373,0.00988967,0.0,2.83926e+10,0.0959153,-0.0959153,7.6798131465911865,11.076972007751465,-0.00663404734484,0.732620460541,151,483.2298867702484,77.027225939,24.0694,42,395.224326366,1.84955e-08,0.996956,60.732765788,1.2717745304107666,160.896213442,134.342768621
0.14328217506408691,0.00290003,0.0,2.85775e+10,0.0303321,-0.0303321,7.698423147201538,11.623291492462158,-4.35244669844,0.282546210632,146,494.96753120422363,76.6516789889,24.0759,43,344.430823696,4.32021e-09,0.997339,61.367005149,1.2301671504974365,166.411170336,138.185296809
0.14002394676208496,0.00971153,0.0,2.86335e+10,0.084081,-0.084081,7.6482274532318115,11.719638347625732,0.33499962177,0.755657188876,146,506.80845165252686,77.6725968976,24.0778,44,358.316946419,3.04932e-09,0.997456,63.5934401783,1.233915090560913,165.707529996,137.502801912
0.13837432861328125,0.00782069,0.0,2.86201e+10,0.0711918,-0.0711918,7.605243682861328,15.594926595687866,-0.0786170100449,0.627210312841,142,522.5256097316742,77.2661960599,24.0774,45,429.828997678,1.34042e-08,0.997431,68.5145059643,1.192690372467041,170.06763923,140.094127463
0.14151287078857422,0.00807948,0.0,2.86323e+10,0.0700952,-0.0700952,7.6023335456848145,11.664594888687134,-0.0383362645976,0.607392384571,139,534.315190076828,77.1310880428,24.0778,46,364.860747299,3.68885e-08,0.997457,61.6160094048,1.1723086833953857,175.051283219,144.301219396
0.14003372192382812,0.00953118,0.0,2.85896e+10,0.0717438,-0.0717438,7.6305084228515625,12.048727035522461,-0.072015030616,0.562433494921,137,546.4834625720978,77.4352226426,24.0763,47,382.995179108,7.4283e-09,0.997369,65.5845607503,1.1850628852844238,177.908994943,146.000375295
0.14508891105651855,0.00824747,0.0,2.86487e+10,0.13937,-0.13937,7.8640642166137695,12.122644424438477,-1.15544406273,0.4830879536,134,558.7284028530121,82.059142178,24.0784,48,442.732407742,-3.32501e-08,0.997488,72.3289713911,1.2871170043945312,182.11431325,148.140203413
0.1387472152709961,0.00960435,0.0,2.86784e+10,0.0852963,-0.0852963,7.616873264312744,11.404945611953735,0.119533485309,0.699955452643,129,570.2565343379974,76.4058152754,24.0794,49,380.823171021,1.8121e-08,0.99755,70.3336674571,1.1863641738891602,190.49337322,154.166049195
0.1360187530517578,0.00646942,0.0,2.8646e+10,0.0843986,-0.0843986,7.617349863052368,11.365231990814209,-0.747187072295,0.548081156197,133,581.7357835769653,76.1186666309,24.0783,50,415.250607886,-1.48417e-08,0.997487,69.1682748912,1.1962220668792725,181.608927221,148.109088588
0.13996434211730957,0.009789,0.0,2.85666e+10,0.0793224,-0.0793224,7.674310684204102,11.496896028518677,0.0708398676417,0.706183077322,136,593.3550803661346,78.5031034578,24.0755,51,431.636568371,-9.22789e-09,0.997325,74.4362510928,1.1998076438903809,180.815723432,147.210414044
0.1393115520477295,0.00976214,0.0,2.84616e+10,0.0889365,-0.0889365,7.740487337112427,11.57037615776062,0.141502690036,0.710198962803,130,605.0527338981628,81.8985851511,24.0718,52,411.800402073,-4.62317e-09,0.997112,72.4911566829,1.1720366477966309,188.823254134,152.914140544
0.13767361640930176,0.00724275,0.0,2.83126e+10,0.0775449,-0.0775449,7.586162090301514,11.383510828018188,-1.09714169399,0.453932740211,131,616.571496963501,77.460503434,24.0666,53,436.460860364,-2.49594e-08,0.996806,73.568733379,1.1485764980316162,184.231998153,149.342882739
0.13739728927612305,0.00927229,0.0,2.83434e+10,0.0858212,-0.0858212,7.738168716430664,11.535566091537476,0.324480413866,0.747392239935,125,628.251748085022,77.2975262552,24.0677,54,438.279278509,-1.31292e-08,0.996875,69.4946173696,1.1674480438232422,192.138293266,155.128920312
0.1366126537322998,0.00709099,0.0,2.85033e+10,0.0302139,-0.0302139,7.4947826862335205,10.768778085708618,-3.68543768494,0.258059428966,122,639.1674129962921,80.2946726576,24.0733,55,407.32892417,1.22175e-08,0.997209,77.0350083464,1.220536708831787,200.451463495,160.250499773
0.13843250274658203,0.0094475,0.0,2.83478e+10,0.0790246,-0.0790246,7.6451194286346436,11.016192197799683,0.183645935769,0.730164466718,131,650.2879185676575,80.2823270398,24.0678,56,400.593474659,-7.24713e-10,0.996894,74.2421675662,1.3803138732910156,187.418520297,151.825433857
0.13785481452941895,0.00890442,0.0,2.8311e+10,0.0811772,-0.0811772,7.676197052001953,10.816657066345215,0.00460259296173,0.726523024742,128,661.2123761177063,77.4704743389,24.0665,57,426.598981678,-1.88263e-08,0.996814,73.3917187646,1.229238748550415,189.907153769,153.424742487
0.14181041717529297,0.00740567,0.0,2.83312e+10,0.0874565,-0.0874565,7.934401988983154,11.149545192718506,-0.769399972227,0.567016237576,118,672.4828097820282,82.0571231135,24.0672,58,485.118847042,3.04202e-09,0.996856,72.8356283987,1.2537133693695068,206.136371099,164.356506371
0.14089441299438477,0.00845431,0.0,2.83926e+10,0.0928767,-0.0928767,7.79525089263916,11.061792135238647,0.114182554335,0.700817611821,125,683.6545009613037,81.443111847,24.0694,59,376.315092532,-1.27657e-08,0.996986,70.236982101,1.2894372940063477,199.082006569,160.057956152
0.14932656288146973,0.00552423,0.0,2.83958e+10,0.130198,-0.130198,8.199521541595459,11.4947030544281,-1.23594227392,0.44110111827,125,695.2594931125641,77.4990409145,24.0695,60,384.414095615,-1.19185e-09,0.996991,69.714534038,1.3162171840667725,194.587654922,156.986928743
0.14211392402648926,0.00979176,0.0,2.84226e+10,0.0893198,-0.0893198,7.846544981002808,11.06212568283081,0.331531810683,0.749367819409,119,706.433819770813,76.7417626327,24.0704,61,420.347438518,1.90126e-09,0.997046,70.701060025,1.252953290939331,203.739383451,162.779166748
0.1411604881286621,0.00998142,0.0,2.84274e+10,0.0831827,-0.0831827,7.8046112060546875,11.058738231658936,0.301191253824,0.769293701426,127,717.6075236797333,81.404992596,24.0706,62,426.64544654,-1.70367e-08,0.997058,72.6168597895,1.2979216575622559,192.777203232,155.696735918
0.14052867889404297,0.00925441,0.0,2.83763e+10,0.0832564,-0.0832564,7.630626440048218,11.068835258483887,0.240961773867,0.735945883774,116,728.7883288860321,77.3738810905,24.0688,63,463.417510464,3.70239e-08,0.996952,84.190722539,1.4958124160766602,211.373256024,166.78587401
0.14533734321594238,0.00918774,0.0,2.83802e+10,0.0782404,-0.0782404,8.012595653533936,11.341069459915161,-0.00231866812434,0.717908769863,124,740.2365407943726,80.0813500748,24.069,64,361.815767505,1.80162e-08,0.99696,69.3343885287,1.3259937763214111,197.42003302,158.919089269
0.15203189849853516,0.00793447,0.0,2.81885e+10,0.0603252,-0.0603252,7.827860593795776,11.210166931152344,0.150929236957,0.647203451985,116,751.5633311271667,82.2994339859,24.0622,65,410.549096425,-2.57183e-09,0.996564,74.5300890152,1.4009101390838623,210.118383589,166.898821336
0.13777947425842285,0.00950648,0.0,2.80876e+10,0.081139,-0.081139,7.649599075317383,11.452796459197998,0.120626844093,0.676131149838,116,763.1199452877045,82.1804643042,24.0586,66,495.365726423,1.05374e-09,0.996351,74.3649906929,1.6477625370025635,207.963753741,165.32565063
0.13899803161621094,0.00531281,0.0,2.80006e+10,0.0743634,-0.0743634,7.891236066818237,11.322173118591309,-1.12671343505,0.452658337969,117,774.5517816543579,86.2283320407,24.0555,67,471.917681546,2.11991e-08,0.996171,69.5747495173,1.2111318111419678,207.65751891,165.660224017
0.1434764862060547,0.00476001,0.0,2.80032e+10,0.0444232,-0.0444232,7.783848285675049,11.695059061050415,-1.49982490953,0.402395492461,117,786.3576653003693,82.1176987947,24.0556,68,445.048664542,-5.26376e-09,0.99618,80.2665021942,1.2067458629608154,210.997372844,167.046571554
0.13729357719421387,0.00978325,0.0,2.81286e+10,0.0835322,-0.0835322,7.824920654296875,11.349379062652588,0.196322829622,0.75741985758,122,797.8221893310547,77.3304822318,24.0601,69,383.703805103,1.61444e-08,0.996446,78.8710390101,1.2292630672454834,200.816861749,160.273390775
0.1427628993988037,0.00986344,0.0,2.81076e+10,0.0815637,-0.0815637,7.795064687728882,11.35761570930481,0.223572462657,0.733970041466,128,809.285543680191,82.0335861977,24.0593,70,426.123642744,2.66815e-09,0.996402,76.0509453353,1.2512269020080566,190.180453287,153.449977024
0.13652658462524414,0.00783122,0.0,2.80311e+10,0.234614,-0.234614,7.748656272888184,11.489853620529175,0.0715176471239,0.659131872441,108,820.8863558769226,91.8257477851,24.0566,71,416.837066338,1.2656e-08,0.99624,75.6067525021,1.204939603805542,225.825744402,176.878996552
0.13960003852844238,0.00563088,0.0,2.80109e+10,0.0819834,-0.0819834,7.902006387710571,11.460779428482056,-0.731219283954,0.504589151029,116,832.4571297168732,82.0384716466,24.0559,72,495.392552595,-1.1126e-09,0.996201,74.9420072747,1.227579116821289,209.802088157,166.524988777
0.14014339447021484,0.00819665,0.0,2.79427e+10,0.0911984,-0.0911984,7.72670316696167,11.235049486160278,-0.131547239061,0.577024885184,113,843.8083448410034,81.3529327523,24.0534,73,489.629515309,3.29303e-08,0.996057,81.6365654629,1.2025623321533203,217.739891927,171.270451063
0.13988375663757324,0.00904278,0.0,2.80239e+10,0.0458276,-0.0458276,7.889035940170288,11.658418655395508,-0.804887088982,0.47640172513,118,855.5689821243286,81.1240497425,24.0563,74,451.774346763,-3.09387e-09,0.996226,79.9822787331,1.2273187637329102,207.722847033,164.846577687
0.13854718208312988,0.00930237,0.0,2.797e+10,0.091005,-0.091005,7.714946746826172,11.355327129364014,0.12048080334,0.70984291972,116,867.0446970462799,82.1059685756,24.0544,75,513.141132408,2.48809e-08,0.996117,82.196814688,1.2175166606903076,209.653371693,165.812280234
0.138352632522583,0.00957701,0.0,2.78103e+10,0.0764958,-0.0764958,7.837712526321411,11.500809907913208,-1.14612315799,0.531033452787,110,878.6607961654663,79.5749387839,24.0487,76,503.79313943,4.17945e-09,0.995782,80.9085069355,1.1823089122772217,222.49753347,174.262039951
0.13703393936157227,0.0089139,0.0,2.78338e+10,0.0826676,-0.0826676,7.641003370285034,11.46593427658081,-0.0649633379515,0.659229038374,109,890.2285866737366,82.1198617185,24.0495,77,443.885967422,3.45946e-08,0.995833,84.603245311,1.2015161514282227,226.113789246,176.133513817
0.13568592071533203,0.00853831,0.0,2.75972e+10,0.0860915,-0.0860915,7.821535348892212,11.774980068206787,0.232536911161,0.72039215907,107,902.1214597225189,82.9837953341,24.041,78,494.447513163,3.26242e-08,0.995336,99.072047967,1.1843700408935547,230.47654322,177.607673658
0.1359577178955078,0.00391075,0.0,2.76463e+10,0.101489,-0.101489,7.730841875076294,11.880671501159668,-40.0278249563,0.174803651827,109,914.1311302185059,82.0367460138,24.0428,79,494.089988872,-2.48402e-09,0.995441,91.4395368458,1.2440402507781982,225.636665665,175.236056731
0.1381072998046875,0.0094151,0.0,2.75966e+10,0.0861968,-0.0861968,7.825165748596191,12.15863299369812,0.0843482716747,0.724539930705,110,926.410959482193,80.9052090002,24.041,80,501.625343732,4.41252e-09,0.995337,90.1256969316,1.1931054592132568,224.264658111,174.524667581
0.13868951797485352,0.00841732,0.0,2.75425e+10,0.0746678,-0.0746678,7.825318813323975,12.041361808776855,-0.244787862149,0.649079065352,110,938.5625672340393,86.9411932471,24.039,81,414.533374115,-2.86556e-08,0.995225,71.8954786517,1.259716510772705,225.022589695,176.850108671
0.1412956714630127,0.00830983,0.0,2.7409e+10,0.0779178,-0.0779178,7.978406667709351,12.070934057235718,-0.000392269434222,0.61718850149,108,950.7588691711426,86.2870249268,24.0341,82,435.115374958,-1.81508e-08,0.994942,79.5790024763,1.2330877780914307,229.37388382,178.914944766
0.13641810417175293,0.007298,0.0,2.72092e+10,0.0240984,-0.0240984,7.749657869338989,12.197553873062134,-14.495987524,0.176959243436,105,963.0786011219025,77.1610623863,24.0268,83,492.227981625,7.25565e-09,0.994517,81.9612789281,1.1536610126495361,234.488755792,181.80243767
0.13817048072814941,0.00725596,0.0,2.71181e+10,0.0398154,-0.0398154,7.835950136184692,20.97536563873291,-2.82472630342,0.337335803352,108,984.1731836795807,81.2013682573,24.0235,84,588.383562026,-2.75607e-08,0.99433,90.1526889121,1.1685676574707031,228.999143001,177.467298728
0.1371605396270752,0.00880433,0.0,2.69875e+10,0.0456839,-0.0456839,7.873300790786743,14.531014442443848,-1.42004720597,0.420345285101,103,998.8172316551208,87.4275330881,24.0186,85,418.057014271,2.60785e-08,0.994051,71.5679908278,1.1581690311431885,239.327375345,185.801566293
0.1491384506225586,0.00276622,0.0,2.69247e+10,0.246671,-0.246671,8.018629550933838,11.950711011886597,-2.96157579874,0.340709879855,112,1010.8900265693665,82.1919736069,24.0163,86,426.103920399,2.41008e-08,0.993917,77.6374118381,1.2001233100891113,220.177226468,172.953858643
0.13701677322387695,0.00384693,0.0,2.69079e+10,0.0616147,-0.0616147,7.979266405105591,11.961503028869629,-0.559206305837,0.448157447496,103,1022.9698884487152,82.0799613462,24.0157,87,530.515916343,-8.74582e-09,0.993882,87.7788463147,1.1833438873291016,239.907124431,184.679637925
0.1357269287109375,0.0096248,0.0,2.68784e+10,0.0793181,-0.0793181,7.800158739089966,11.370624542236328,0.339462698165,0.735038256324,101,1034.4521617889404,82.4530914034,24.0146,88,425.047320458,-8.50984e-09,0.993821,75.4572732887,1.164778470993042,245.272585443,189.147723036
0.13302922248840332,0.00989622,0.0,2.6776e+10,0.0961744,-0.0961744,7.63491678237915,11.090216159820557,-0.0613663161236,0.625570181956,102,1045.6753375530243,81.8788492078,24.0108,89,441.548647344,-2.84626e-09,0.993607,82.7647175278,1.1446833610534668,240.920976029,185.593311244
0.13864493370056152,0.00718493,0.0,2.67637e+10,0.113981,-0.113981,7.855970144271851,11.19872260093689,0.0135896643038,0.673613899441,100,1056.9945900440216,80.6219806549,24.0103,90,576.874638208,-3.95182e-09,0.99358,89.6391703841,1.1789674758911133,248.744769396,189.401013761
0.14403963088989258,0.00797657,0.0,2.68053e+10,0.0693321,-0.0693321,7.773684978485107,11.25416374206543,-1.83897523089,0.412081075804,102,1068.369107246399,84.347708246,24.0119,91,403.564002249,9.41808e-09,0.993677,71.7499907682,1.1994075775146484,242.502684092,187.459456122
0.13646507263183594,0.00861739,0.0,2.67234e+10,0.0718053,-0.0718053,7.9125075340271,11.401745796203613,-0.903808181143,0.483020593451,107,1079.8936839103699,77.1001612298,24.0088,92,419.594337388,2.92329e-08,0.993498,82.5619552206,1.2570405006408691,232.164875394,180.445080634
0.1361982822418213,0.00954572,0.0,2.6577e+10,0.0825596,-0.0825596,7.763808012008667,11.006942749023438,0.141307976937,0.718852065366,101,1091.0468962192535,81.3794582403,24.0033,93,486.005600761,2.82486e-08,0.993187,84.2077880989,1.2558560371398926,245.684785861,188.46912675
0.1375882625579834,0.00964689,0.0,2.65697e+10,0.0596413,-0.0596413,8.043880939483643,11.239225387573242,-0.286056669296,0.574715313807,99,1102.3980114459991,81.9050985479,24.003,94,487.555692169,9.75392e-09,0.99317,87.9083082933,1.215160846710205,251.674403912,191.770574225
0.1354067325592041,0.00899901,0.0,2.65297e+10,0.0969287,-0.0969286,7.840727090835571,10.96418023109436,-0.722144583784,0.605349323959,98,1113.4783234596252,81.8712272265,24.0015,95,464.946313609,2.7134e-08,0.993081,77.8792685151,1.1925551891326904,249.291174435,190.849119771
