AverageDiscountedReturn,PolicyExecTime,Perplexity,AveragePolicyStd,AbsLearnSignalNew,NumTrajs,AverageQLoss,AverageY,AverageAbsQYDiff,dLoss,AbsLearnSignalOld,ProcessExecTime,ItrTime,Entropy,EnvExecTime,MaxReturn,AverageAbsY,ExplainedVariance,AverageReturn,LossAfter,AverageQ,MinReturn,Time,StdReturn,AverageAbsQ,MeanKLBefore,AbsLearnSignal,LossBefore,Iteration,MeanKL
166.559486394,0.7567939758300781,2469.44,0.893139,0.790652084517,5,40.0157,177.521911196,2.41569701535,0.0518188,0.790402245977,0.09866714477539062,36.66057252883911,7.81175,1.677152395248413,2030.32958742,177.524983918,0.722856991144,1931.39184443,-228.935,177.516,1834.376454,5275.849044561386,82.1685336713,177.518,0.0,0.790652084517,-228.883,143,0.00970686
153.097974575,0.7318215370178223,2466.16,0.893021,0.783440733552,5,45.4044,178.349966504,2.47163513829,0.0392609,0.78472443111,0.09145164489746094,36.445196866989136,7.81042,1.6676359176635742,2090.85367214,178.352745375,0.657541054286,1975.6031049,-230.987,178.343,1879.30743143,5312.40807056427,84.6034122365,178.344,0.0,0.783440733552,-230.948,144,0.00979696
155.894740494,0.7394611835479736,2462.24,0.892938,0.692419455898,5,45.7573,178.997548265,2.49328996823,0.0410156,0.692065767174,0.08756327629089355,36.608574867248535,7.80883,1.6717989444732666,1956.1555366,179.000062658,0.732421887205,1756.82188995,-215.986,178.99,1249.20289926,5349.134346961975,260.115992132,178.991,0.0,0.692419455898,-215.945,145,0.00660475
180.309300965,0.7487423419952393,2452.17,0.892367,0.762085920597,5,48.0057,179.289993433,2.52287279066,0.033783,0.762175174597,0.0991053581237793,36.68685579299927,7.80473,1.6870291233062744,2184.44765872,179.293206778,0.772147201207,2059.4910066,-233.821,179.284,1988.81172629,5385.935024738312,71.2353635853,179.285,0.0,0.762085920597,-233.788,146,0.00703674
164.756962673,0.7657270431518555,2449.66,0.892225,0.752045708561,5,45.4194,179.776578217,2.47270235475,0.0859985,0.753049987526,0.10152220726013184,36.82580089569092,7.8037,1.6980068683624268,2102.5600518,179.779494914,0.796323603935,1939.99220536,-233.03,179.769,1793.12745285,5422.880389213562,103.359568888,179.771,0.0,0.752045708561,-232.944,147,0.00987874
157.713349903,0.7642691135406494,2445.32,0.891957,0.781276260463,5,49.2918,180.585331549,2.53105346659,0.0420227,0.782203682465,0.0931234359741211,36.841602087020874,7.80193,1.6823489665985107,2114.89193685,180.59117304,0.800214492145,1973.76556067,-232.941,180.579,1857.50191967,5459.83882522583,103.696335766,180.583,0.0,0.781276260463,-232.899,148,0.006602
166.223065456,0.7492315769195557,2443.72,0.89192,0.78640058291,5,45.7054,181.480732138,2.50007016775,0.0375366,0.786273155865,0.09738826751708984,36.608858585357666,7.80128,1.6800427436828613,2042.42544779,181.489645003,0.806166810465,1965.30830578,-234.003,181.473,1912.53050431,5496.5654146671295,48.5979139023,181.478,0.0,0.78640058291,-233.966,149,0.00639458
160.96734762,0.759113073348999,2430.68,0.891142,0.761548547696,5,49.075,181.931173702,2.49646004613,0.0374451,0.762577012603,0.09036397933959961,36.353938817977905,7.79593,1.6829133033752441,2074.62877891,181.947589659,0.784238158217,1977.70442081,-233.014,181.924,1791.15684715,5533.041229486465,100.653496918,181.934,0.0,0.761548547696,-232.977,150,0.00978049
154.300319646,0.7417166233062744,2424.21,0.890808,0.775040124581,5,49.1881,182.587630195,2.49668915553,0.0493774,0.77551729497,0.09230160713195801,36.47092962265015,7.79326,1.6823298931121826,2199.54748718,182.608898708,0.734325141425,2039.51540021,-233.876,182.582,1903.92695292,5569.629358768463,108.771544127,182.595,0.0,0.775040124581,-233.826,151,0.00990563
168.426794687,0.7403862476348877,2414.55,0.8903,0.787893685571,5,50.8248,183.201622463,2.5677708787,0.0444641,0.789076055543,0.09536123275756836,36.52006530761719,7.78927,1.6703450679779053,2171.94874946,183.222582967,0.767891490343,2079.58051377,-236.672,183.195,1997.16793024,5606.270877361298,73.4274983144,183.208,0.0,0.787893685571,-236.628,152,0.00954391
151.321547375,0.7363009452819824,2418.6,0.890615,0.785776523919,5,50.5281,183.843092539,2.51342947941,0.0491028,0.784202874741,0.08892679214477539,36.54243302345276,7.79094,1.6632015705108643,2103.3307383,183.865571075,0.732817396428,1942.84179934,-233.144,183.837,1740.1857668,5642.934168815613,116.312683448,183.851,0.0,0.785776523919,-233.095,153,0.00978419
183.299237015,0.7690210342407227,2411.33,0.890256,0.655722722282,5,52.787,184.276562406,2.57024498042,0.0333405,0.654874103287,0.10145282745361328,36.40927600860596,7.78793,1.6885268688201904,2247.30757869,184.306360588,0.801302542257,1895.86725078,-211.41,184.27,1046.09484708,5679.4633021354675,434.608000453,184.289,0.0,0.655722722282,-211.377,154,0.00719733
176.819598696,0.7496380805969238,2395.95,0.889427,0.689070719529,5,51.3683,185.062523457,2.59909412183,0.069458,0.690704403911,0.09018206596374512,36.724730014801025,7.78154,1.6953763961791992,2107.22874431,185.09932447,0.836589771703,1812.4428967,-210.313,185.055,923.116928481,5716.313412427902,446.474905896,185.079,0.0,0.689070719529,-210.244,155,0.00999852
160.375033922,0.7664663791656494,2387.89,0.888936,0.686620507102,5,50.6008,184.971577589,2.57846036992,0.0408783,0.687267875471,0.09273672103881836,36.688985109329224,7.77817,1.6901917457580566,2150.36849067,185.018670785,0.858259940258,1721.06733618,-198.854,184.966,442.436618392,5753.120820045471,642.15483008,184.998,0.0,0.686620507102,-198.813,156,0.00642173
152.394063049,0.7658891677856445,2376.35,0.88826,0.662351041402,5,46.8614,185.307912858,2.52582517629,0.0597992,0.660418417618,0.09754014015197754,36.88435387611389,7.77332,1.6978051662445068,1967.12311933,185.372941604,0.820848111741,1686.73600044,-210.437,185.301,915.936109996,5790.126043319702,390.938792939,185.346,0.0,0.662351041402,-210.378,157,0.00941782
162.161833484,0.7439610958099365,2372.32,0.888013,0.746406888683,5,46.19,186.041159311,2.51058920553,0.0478668,0.747117840746,0.09107303619384766,36.50521445274353,7.77163,1.6770267486572266,2075.33111412,186.137448606,0.685568480291,1971.49139631,-236.788,186.035,1829.3787804,5826.750216960907,87.8861754171,186.109,0.0,0.746406888683,-236.741,158,0.00929899
152.191690296,0.7435381412506104,2369.22,0.887821,0.780762011209,5,51.8654,186.836789491,2.56926289476,0.0414429,0.780963112666,0.08984541893005371,36.449994802474976,7.77031,1.6607017517089844,2151.56568071,186.915073536,0.748121583731,1981.19523504,-237.094,186.829,1819.27006558,5863.327206373215,107.070190432,186.886,0.0,0.780762011209,-237.053,159,0.00647812
161.293267769,0.7502610683441162,2368.51,0.887888,0.78373046545,5,51.3369,187.319953707,2.54998501202,0.0388031,0.784527045808,0.09057950973510742,36.449405908584595,7.77001,1.6763954162597656,2148.53612975,187.396578191,0.804688277196,2036.03860861,-236.598,187.314,1907.98425245,5899.902200222015,86.8156618621,187.369,0.0,0.78373046545,-236.559,160,0.00662158
166.744765526,0.7432417869567871,2370.67,0.888057,0.783032537975,5,52.4151,187.695051862,2.57559343294,0.0473938,0.781937715175,0.09356808662414551,36.549850940704346,7.77093,1.687633752822876,2102.11214716,187.790183045,0.766887893549,2014.85145869,-237.857,187.688,1881.47953644,5936.568994760513,78.849992476,187.758,0.0,0.783032537975,-237.81,161,0.00977223
168.793297784,0.7437150478363037,2362.1,0.887526,0.733775429116,5,51.009,188.527904762,2.54683732012,0.0367737,0.732684441046,0.08953166007995605,36.65477728843689,7.7673,1.6813697814941406,2128.2258371,188.617647928,0.755972273077,2009.87818906,-236.054,188.523,1907.26013804,5973.3425822258,77.9857913083,188.589,0.0,0.733775429116,-236.017,162,0.00702609
173.599652058,0.7508759498596191,2353.44,0.887035,0.787740879351,5,51.1817,188.972382919,2.54224193527,0.0462341,0.788447772427,0.09397387504577637,36.97498059272766,7.76363,1.6704645156860352,2211.08792214,189.057044471,0.724433127134,2043.66824244,-238.52,188.966,1853.70900257,6010.440057039261,120.172375858,189.03,0.0,0.787740879351,-238.474,163,0.00971832
158.474318962,0.7610578536987305,2336.56,0.88607,0.790650358915,5,48.8549,189.293993801,2.55949974125,0.0494385,0.790516558141,0.09189915657043457,36.34086275100708,7.75643,1.6822996139526367,2240.99818052,189.409563636,0.740055960911,2073.33400364,-239.917,189.288,1930.93910004,6046.901968240738,108.398318581,189.378,0.0,0.790650358915,-239.868,164,0.00955362
165.976203229,0.7458639144897461,2336.26,0.886103,0.792570293334,5,53.665,190.074634469,2.6224816035,0.0391541,0.791980763144,0.09426307678222656,36.49856185913086,7.75631,1.6685333251953125,2142.72966455,190.212345336,0.784592031022,2056.19038192,-240.404,190.069,1917.05461072,6083.516017436981,79.1540650456,190.179,0.0,0.792570293334,-240.365,165,0.00658896
177.748044272,0.7463500499725342,2330.08,0.885774,0.775175762586,5,52.3457,189.975923771,2.62512334706,0.0387573,0.774762762258,0.09218263626098633,36.535693883895874,7.75366,1.6776392459869385,2221.7659216,190.159143054,0.729688359999,2072.15148939,-238.702,189.97,1956.4546463,6120.173664093018,87.618523432,190.125,0.0,0.775175762586,-238.663,166,0.00640924
173.114663187,0.7467010021209717,2318.25,0.885049,0.786138536687,5,55.9205,190.500488756,2.65365185485,0.13887,0.787067227572,0.09473323822021484,36.47322130203247,7.74857,1.6668531894683838,2268.02447823,190.693737096,0.714442999057,2209.22276279,-242.325,190.493,2039.73361968,6156.760476112366,85.7236125377,190.659,0.0,0.786138536687,-242.186,167,0.00956532
177.420386703,0.7258162498474121,2315.51,0.884886,0.79295233487,5,58.8972,190.997497695,2.71318533755,0.0527649,0.792997615673,0.09291625022888184,36.48606252670288,7.74738,1.6602222919464111,2204.58800701,191.22464147,0.807644675699,2121.29112759,-242.074,190.989,2033.73246485,6193.36449098587,66.1866991347,191.185,0.0,0.79295233487,-242.021,168,0.0066919
179.767721461,0.7502827644348145,2315.45,0.884899,0.634340436039,5,53.8523,191.520538848,2.65666277279,0.040802,0.634206743991,0.09379220008850098,36.57068204879761,7.74736,1.6776275634765625,2237.87228937,191.796452084,0.724419440581,2060.07768329,-231.412,191.515,1792.76639376,6230.057585716248,147.623379613,191.76,0.0,0.634340436039,-231.372,169,0.00670811
163.880397537,0.766869306564331,2309.43,0.884533,0.770248149209,5,52.6089,191.919607724,2.6602341191,0.0440216,0.768862346839,0.10019874572753906,36.46809411048889,7.74476,1.6912062168121338,2167.39299346,192.254779921,0.784512885935,2080.59659396,-241.797,191.914,2011.34140607,6266.643640995026,67.5010453936,192.22,0.0,0.770248149209,-241.753,170,0.00649388
159.982923377,0.7337615489959717,2305.25,0.884303,0.721598478052,5,50.3749,192.370557579,2.6226798862,0.0501862,0.720815473657,0.09160923957824707,36.64052700996399,7.74294,1.6786532402038574,2172.37937767,192.688496412,0.763402011294,1710.60909497,-201.686,192.365,272.363523253,6303.406272172928,724.502996685,192.656,0.0,0.721598478052,-201.636,171,0.00666896
159.07679195,0.7620668411254883,2304.63,0.88433,0.750090948858,5,51.4088,192.944849818,2.6188851635,0.0508423,0.749593530748,0.09281587600708008,36.64956307411194,7.74268,1.6920580863952637,2312.14717039,193.238732477,0.645256412447,2100.71441687,-242.403,192.939,1961.30467195,6340.182594776154,130.753330468,193.207,0.0,0.750090948858,-242.352,172,0.00644517
163.734191687,0.767719030380249,2308.3,0.884623,0.791408491897,5,49.1717,193.329429758,2.55452587601,0.0821686,0.792103274786,0.09071040153503418,36.682815074920654,7.74427,1.6921887397766113,2159.87825435,193.622797,0.800842035043,2015.95172316,-239.693,193.323,1812.8665636,6376.981567621231,121.489833786,193.589,0.0,0.791408491897,-239.611,173,0.00991612
179.880175512,0.7536957263946533,2304.14,0.884424,0.786975902835,5,55.1466,193.735173974,2.61946775028,0.0455322,0.787859526065,0.0981893539428711,36.85524034500122,7.74246,1.6902837753295898,2215.01047766,194.035791821,0.795507544651,2133.45501239,-242.174,193.729,2101.67868437,6413.950337171555,41.2472030017,194.003,0.0,0.786975902835,-242.129,174,0.00997093
183.045785435,0.753807544708252,2280.58,0.882902,0.785432067397,5,53.3413,193.99559922,2.59673132124,0.0451202,0.786740025673,0.0968170166015625,37.00735116004944,7.73218,1.67507004737854,2344.73513466,194.279736474,0.810628500175,2207.495632,-245.797,193.99,2111.05358184,6451.07505440712,89.1031701356,194.248,0.0,0.785432067397,-245.752,175,0.0065706
167.078876455,0.7799808979034424,2275.07,0.882585,0.792271236966,5,55.5334,194.884098214,2.65108929273,0.0471802,0.79162368426,0.09933733940124512,36.85074162483215,7.72977,1.6937756538391113,2198.45374673,195.161011863,0.797028964971,2143.10845965,-241.971,194.879,1964.96552838,6488.039714097977,89.7850711106,195.13,0.0,0.792271236966,-241.924,176,0.00950179
171.948232425,0.758399486541748,2269.03,0.882258,0.78253553574,5,53.4094,194.84551216,2.61220135192,0.0460663,0.784717886372,0.09348177909851074,36.454395055770874,7.72711,1.6785202026367188,2286.783491,195.113556223,0.730738049122,2117.66513794,-242.632,194.838,1978.42120159,6524.611211299896,110.987136428,195.082,0.0,0.78253553574,-242.586,177,0.00948701
169.571294554,0.718346118927002,2259.78,0.881769,0.632213449846,5,56.299,195.190405056,2.61281319,0.0521088,0.633091918829,0.09088397026062012,35.93287467956543,7.72302,1.6716604232788086,2380.48260694,195.43930525,0.787538149211,1754.5083615,-194.863,195.185,778.989105812,6560.65957736969,616.504982558,195.409,0.0,0.632213449846,-194.811,178,0.00671455
190.68590211,0.7726435661315918,2252.02,0.881251,0.713776770578,5,52.1648,195.412176194,2.58592685033,0.0521393,0.714799920932,0.09787440299987793,37.43482732772827,7.71958,1.6975617408752441,2402.23097252,195.626969964,0.593383522421,2202.19221995,-243.361,195.407,2052.03655196,6598.21862411499,126.372818947,195.595,0.0,0.713776770578,-243.309,179,0.00957741
169.426722797,0.754248857498169,2245.27,0.880853,0.63910380192,5,52.0822,195.807357797,2.6026933147,0.0416412,0.637618258099,0.09231781959533691,36.59550857543945,7.71658,1.6684789657592773,2225.39273278,195.988813685,0.729000601221,1995.35073472,-224.945,195.802,1226.25256594,6634.934052467346,385.482933668,195.956,0.0,0.63910380192,-224.904,180,0.00645288
179.295903238,0.7553732395172119,2249.24,0.881146,0.670552254808,5,62.9298,196.210959726,2.72909214437,0.0490265,0.669946067037,0.09609079360961914,36.66433334350586,7.71835,1.6878471374511719,2589.03979161,196.4518757,0.799579939051,2128.3793228,-231.947,196.204,1492.00687094,6671.71568107605,359.07856303,196.42,0.0,0.670552254808,-231.898,181,0.0099652
183.506239956,0.753197431564331,2242.67,0.880898,0.756516342398,5,56.534,196.871536158,2.71988112967,0.0435486,0.758003502161,0.09271860122680664,36.61750078201294,7.71542,1.6789371967315674,2492.55237911,197.13089613,0.729016053284,2306.98148756,-248.09,196.866,2135.59454779,6708.453696489334,152.617628146,197.099,0.0,0.756516342398,-248.046,182,0.00647632
157.366933268,0.7352323532104492,2241.2,0.880891,0.674835176248,5,54.696,197.124199984,2.68459972254,0.0549927,0.675193885825,0.09227919578552246,36.83627653121948,7.71477,1.661545753479004,2241.31142846,197.430284847,0.678011606775,1889.59604774,-217.599,197.118,918.804597125,6745.412448167801,492.253519181,197.396,0.0,0.674835176248,-217.544,183,0.00976896
179.501587174,0.7714250087738037,2228.65,0.880148,0.746577578854,5,56.9003,197.708014626,2.66766006624,0.0359955,0.746266964374,0.09663963317871094,36.61215257644653,7.70915,1.6889562606811523,2274.10699167,198.019163696,0.606151557976,2174.96455727,-247.411,197.701,2030.17142196,6782.143203496933,82.1760214835,197.988,0.0,0.746577578854,-247.375,184,0.00647079
182.322856392,0.7516851425170898,2226.69,0.880212,0.718346512327,5,57.7585,197.90388559,2.69567044987,0.0602875,0.717716840446,0.09244942665100098,36.6783344745636,7.70827,1.6797146797180176,2463.54705653,198.254492885,0.759580047487,1889.88047024,-207.786,197.898,373.83210112,6818.941781997681,769.927885963,198.224,0.0,0.718346512327,-207.726,185,0.00959454
173.689796627,0.7679646015167236,2221.56,0.879919,0.74207348506,5,55.0307,198.450849236,2.65906506366,0.0561218,0.742023279066,0.09985637664794922,36.49968338012695,7.70597,1.6765470504760742,2388.31773645,198.891036823,0.687243174719,2248.47214975,-248.439,198.445,2026.33736779,6855.556225538254,134.094976095,198.865,0.0,0.74207348506,-248.383,186,0.00988376
159.781012982,0.7413110733032227,2207.5,0.878976,0.688829076083,5,57.4019,198.87313604,2.67607067624,0.0379333,0.688556827237,0.09576630592346191,36.65336513519287,7.69962,1.6751885414123535,2397.88500962,199.373491601,0.523555040116,2046.09700102,-222.929,198.866,1103.57965147,6892.326212644577,477.020449897,199.348,0.0,0.688829076083,-222.891,187,0.00644571
161.975235427,0.7496922016143799,2198.83,0.878434,0.741169833253,5,55.5049,199.476494217,2.67675621522,0.0486603,0.740184728728,0.0953526496887207,36.86175513267517,7.69568,1.681950569152832,2327.10253746,199.981300962,0.714477791441,2185.93583733,-249.137,199.47,2031.24868387,6929.303103208542,97.4523939064,199.957,0.0,0.741169833253,-249.088,188,0.00968204
173.386714063,0.7686185836791992,2195.28,0.878269,0.778020585647,5,58.2039,199.762484392,2.71762379875,0.048996,0.779160143133,0.09048104286193848,36.53995871543884,7.69406,1.6741158962249756,2399.12178036,200.2881382,0.78206788349,2281.63382542,-251.364,199.757,2168.86205847,6965.963277101517,77.3172300211,200.266,0.0,0.778020585647,-251.315,189,0.00670819
192.764412078,0.7601718902587891,2190.95,0.878001,0.783078033401,5,56.4366,200.428134849,2.71302252716,0.0428925,0.782667228792,0.09427833557128906,36.372262716293335,7.69209,1.669116735458374,2357.41433444,200.975009952,0.792506642378,2327.24762222,-254.364,200.422,2277.8302996,7002.454813241959,29.3695848369,200.953,0.0,0.783078033401,-254.321,190,0.00963754
176.495658422,0.7381141185760498,2180.03,0.877433,0.783432292879,5,52.5467,201.625328564,2.69579983466,0.047287,0.784143033259,0.08993077278137207,37.85659313201904,7.68709,1.6709489822387695,2312.51183623,202.233164024,0.752189725191,2228.11490205,-251.121,201.62,2145.34400645,7040.433728694916,57.0769326758,202.216,0.0,0.783432292879,-251.074,191,0.00997945
186.096712622,0.8256261348724365,2176.18,0.877368,0.758970428069,5,59.638,202.424124448,2.73942922249,0.0409393,0.759755967727,0.09281039237976074,38.60384702682495,7.68533,1.6971936225891113,2501.81732487,203.177889404,0.803234317682,2387.10066233,-255.879,202.418,2301.00752518,7079.155973672867,77.9082981491,203.162,0.0,0.758970428069,-255.838,192,0.00666159
174.645588491,0.8238773345947266,2171.38,0.877116,0.778999064011,5,61.7895,202.656376115,2.79425710762,0.050766,0.779422521518,0.11319231986999512,38.634549617767334,7.68312,1.698232889175415,2457.32544364,203.500721127,0.780018746712,2338.86578291,-254.524,202.65,2203.07734565,7117.910033226013,88.2854238095,203.484,0.0,0.778999064011,-254.473,193,0.00994628
181.908615696,0.807152509689331,2155.11,0.876061,0.65958712764,5,62.6811,203.48644458,2.81715806278,0.0536957,0.659597798044,0.10038280487060547,38.655229568481445,7.6756,1.695770263671875,2385.56852962,204.392959969,0.786757592966,2064.76357152,-225.981,203.481,989.345565266,7156.682878494263,538.479242813,204.38,0.0,0.65958712764,-225.928,194,0.00990157
184.873066271,0.8001677989959717,2150.86,0.875929,0.75783909831,5,55.4654,204.244250674,2.74702853987,0.0493774,0.757141697553,0.09135985374450684,38.89350414276123,7.67362,1.6954872608184814,2539.08416504,205.179245212,0.720516306298,2313.91538421,-255.666,204.239,2194.05042895,7195.693283557892,123.772771474,205.166,0.0,0.75783909831,-255.617,195,0.0099918
174.917237914,0.8446042537689209,2138.85,0.875171,0.776332898575,5,53.2919,205.116029957,2.75953766107,0.12085,0.776076123457,0.10241985321044922,38.63290500640869,7.66802,1.7226457595825195,2545.00507973,206.086038709,0.709917054845,2340.28662868,-256.734,205.111,2198.17859317,7234.452185869217,121.907685409,206.072,0.0,0.776332898575,-256.613,196,0.0096778
197.038213559,0.8022990226745605,2136.53,0.875036,0.773742075676,5,57.6533,205.912818215,2.76818030272,0.0508728,0.773401236912,0.09101343154907227,38.47941780090332,7.66694,1.6872062683105469,2690.81317907,206.9134305,0.651134751462,2384.57128016,-256.833,205.908,2186.66506265,7273.043346643448,190.044112143,206.9,0.0,0.773742075676,-256.782,197,0.00651879
206.304941425,0.8111555576324463,2128.66,0.874543,0.772829947333,5,58.6816,206.706241503,2.77146277241,0.0443726,0.772167058536,0.09150314331054688,38.819114208221436,7.66325,1.701430082321167,2518.35079436,207.752965586,0.773732773788,2402.40650641,-258.936,206.7,2247.07063319,7311.977721214294,105.307305662,207.74,0.0,0.772829947333,-258.892,198,0.00649173
180.479365271,0.8333868980407715,2134.42,0.874963,0.769467962002,5,57.8195,207.506940709,2.75934244925,0.0462646,0.769949603059,0.09852409362792969,38.82296633720398,7.66595,1.7117390632629395,2477.77822125,208.588969924,0.753857192774,2329.88954338,-258.221,207.501,2189.83983927,7350.922865152359,117.770566524,208.577,0.0,0.769467962002,-258.175,199,0.00977833
187.120121308,0.8276841640472412,2134.38,0.875026,0.770617856487,5,58.9057,208.770831058,2.75480877789,0.0437927,0.769643695843,0.12430787086486816,39.068891525268555,7.66593,1.7030706405639648,2650.84474154,209.872296448,0.788820647092,2436.47073627,-259.816,208.767,2247.45581969,7390.153544664383,128.856676183,209.863,0.0,0.770617856487,-259.772,200,0.00975339
190.914902885,0.8201096057891846,2127.35,0.874601,0.759879570229,5,62.2242,210.185380871,2.8050679609,0.0446472,0.760732756565,0.09250020980834961,38.919145345687866,7.66263,1.7084739208221436,2423.26471887,211.281759547,0.815625787719,2374.31435421,-260.336,210.178,2337.32420824,7429.194334983826,33.3165021178,211.268,0.0,0.759879570229,-260.292,201,0.00654377
203.242729569,0.8378973007202148,2120.11,0.874144,0.78386991841,5,67.4162,211.532674967,2.84152813557,0.0426636,0.783591573738,0.09646487236022949,38.860326051712036,7.65922,1.7059459686279297,2523.39287757,212.731376706,0.824626850415,2419.10926382,-262.717,211.527,2247.58072004,7468.171278953552,95.843537175,212.72,0.0,0.78386991841,-262.674,202,0.00644831
179.779315994,0.8257095813751221,2118.22,0.874082,0.705645256623,5,67.8607,212.50433145,2.80406345767,0.0550079,0.705523414248,0.09117507934570312,38.78369927406311,7.65833,1.7103769779205322,2621.95702464,213.804193944,0.717196580554,2315.05521246,-246.411,212.499,1702.89361832,7507.075465917587,330.126148407,213.795,0.0,0.705645256623,-246.356,203,0.00996216
169.037662461,0.8066959381103516,2098.58,0.872766,0.756170280678,5,65.9597,213.504670872,2.80701668229,0.0436554,0.755873705658,0.09174227714538574,38.83497858047485,7.64901,1.7189419269561768,2632.86562239,214.896995588,0.800677323761,1293.82467609,-140.906,213.5,320.724967532,7546.021687269211,995.309297376,214.889,0.0,0.756170280678,-140.862,204,0.00969178
182.659952769,0.8273799419403076,2108.42,0.873519,0.663371540821,5,65.7423,215.082470829,2.84453254802,0.0523682,0.663400773644,0.09129643440246582,38.583441495895386,7.6537,1.70228910446167,2562.18051097,216.367619348,0.406044677933,2341.69208482,-262.834,215.076,2250.58227863,7584.774144649506,115.311129313,216.359,0.0,0.663371540821,-262.781,205,0.00970603
173.909883647,0.8159041404724121,2108.97,0.873555,0.630163247945,5,68.5862,216.886276504,2.86180692948,0.0521545,0.630893443301,0.11395788192749023,38.67009520530701,7.65395,1.7277343273162842,2496.9127454,218.113663878,0.749049143739,2315.57705283,-257.588,216.88,2084.91646426,7623.561511516571,164.913002272,218.105,0.0,0.630163247945,-257.536,206,0.00984868
185.409857302,0.825221061706543,2108.47,0.873575,0.798613151257,5,61.6002,218.319670384,2.79521246039,0.0453796,0.798442406092,0.11336326599121094,38.55455946922302,7.65372,1.7079269886016846,2609.76533154,219.55821991,0.776275684272,2398.11402408,-264.866,218.315,2192.98662416,7662.238831281662,137.387737014,219.551,0.0,0.798613151257,-264.821,207,0.00643047
180.559069026,0.8453717231750488,2101.99,0.873182,0.720253740233,5,64.3281,220.481741979,2.80989293427,0.0486603,0.720564900294,0.09088897705078125,38.864073753356934,7.65064,1.7413763999938965,2627.47727794,221.706530766,0.756455064484,2332.59497679,-254.525,220.477,1907.33079766,7701.273485898972,241.026260155,221.699,0.0,0.720253740233,-254.476,208,0.00979958
191.638065114,0.8592221736907959,2091.53,0.872433,0.770057690595,5,65.6279,221.670822713,2.82864970483,0.0588989,0.769069167802,0.10109877586364746,38.52689599990845,7.64565,1.707589864730835,2474.74260668,222.894052734,0.818629333769,2408.94203909,-267.508,221.665,2361.21648371,7739.9154415130615,43.1711200993,222.886,0.0,0.770057690595,-267.449,209,0.00957259
214.921254745,0.8318521976470947,2087.78,0.872285,0.775185080005,5,66.4712,223.807303632,2.85887928512,0.0568237,0.774330122894,0.09979057312011719,38.711081743240356,7.64385,1.7044379711151123,2678.27033961,225.025845375,0.832173260953,2508.36066325,-270.149,223.803,2350.01558028,7778.749231338501,115.317978463,225.02,0.0,0.775185080005,-270.092,210,0.00985162
190.678313676,0.8438599109649658,2087.35,0.872301,0.784623254657,5,73.1713,225.24979264,2.9325387312,0.0624695,0.784553620416,0.09880375862121582,38.61069369316101,7.64365,1.7146716117858887,2700.61541443,226.503413932,0.73042560352,2434.22163577,-270.777,225.245,2060.94570632,7817.474117517471,207.923315539,226.496,0.0,0.784623254657,-270.714,211,0.00991902
192.85045068,0.8414726257324219,2085.75,0.872214,0.77432074147,5,68.0002,227.409261693,2.87891752691,0.0583801,0.773698915114,0.09465885162353516,38.389405250549316,7.64288,1.672041654586792,2495.42094032,228.654253745,0.791020305893,2361.10251171,-269.301,227.404,2271.567058,7855.982728719711,76.9346497075,228.647,0.0,0.77432074147,-269.243,212,0.0097342
176.728787643,0.872356653213501,2081.58,0.871962,0.622494927449,5,65.9496,229.5955937,2.84632756046,0.0514069,0.621227137332,0.0973200798034668,38.780760765075684,7.64088,1.721435308456421,2521.83577865,230.795397324,0.794142247299,2118.27507078,-235.751,229.589,676.194733089,7894.881963014603,722.153448745,230.787,0.0,0.622494927449,-235.699,213,0.0099147
200.481096881,0.8545162677764893,2074.94,0.871542,0.728959217988,5,63.5723,231.851419282,2.83115811899,0.0513306,0.728651232273,0.09809756278991699,38.53190231323242,7.63769,1.704624891281128,2645.55449115,233.086689786,0.723591212186,2523.23602371,-277.202,231.847,2350.27435254,7933.578493118286,115.24637984,233.081,0.0,0.728959217988,-277.151,214,0.00999491
176.275279364,0.8285691738128662,2068.35,0.871203,0.698958504355,5,66.5127,233.867891785,2.88553698143,0.0509338,0.69865974813,0.101104736328125,38.589170932769775,7.63451,1.7134811878204346,2602.02922436,235.12238218,0.620485847839,1867.06358549,-209.855,233.863,335.452730277,7972.289266109467,891.037213956,235.116,0.0,0.698958504355,-209.804,215,0.0097969
191.855383261,0.8691165447235107,2077.55,0.871896,0.695675546985,5,73.726,235.590402226,2.93593487184,0.0647583,0.695218463936,0.10771822929382324,38.4704647064209,7.63894,1.7197787761688232,2625.37172067,236.825128123,0.656304009659,2447.16737211,-270.602,235.583,2164.87093761,8010.920779943466,161.56524657,236.817,0.0,0.695675546985,-270.538,216,0.00987113
190.14859583,0.8277938365936279,2073.89,0.87169,0.745613560555,5,70.7369,237.929077102,2.9503853566,0.0370789,0.744852075283,0.09199190139770508,38.695229053497314,7.63718,1.6922123432159424,2570.40767823,239.118470649,0.735093605635,2447.63599159,-274.228,237.923,2360.20245782,8049.78714299202,74.3042671877,239.111,0.0,0.745613560555,-274.191,217,0.00642887
179.457498715,0.7785308361053467,2077.46,0.871924,0.75425251051,5,79.0117,239.810711187,3.02279014683,0.0558624,0.753830457028,0.0921478271484375,38.65593123435974,7.6389,1.674668788909912,2705.82905143,240.962256486,0.657020221341,1988.47258367,-231.142,239.805,265.441349269,8088.624326467514,879.513618609,240.954,0.0,0.75425251051,-231.086,218,0.00983248
