AverageDiscountedReturn,LossBefore,MeanKLBefore,dLoss,AverageAbsY,AverageAbsQ,AverageQ,StdReturn,AverageReturn,MaxReturn,EnvExecTime,AverageAbsQYDiff,PolicyExecTime,AbsLearnSignalOld,AveragePolicyStd,Iteration,ProcessExecTime,ExplainedVariance,MinReturn,AbsLearnSignalNew,MeanKL,NumTrajs,Perplexity,AverageQLoss,AbsLearnSignal,LossAfter,Entropy,Time,ItrTime,AverageY
220.709405993,-207.176,0.0,0.042099,286.462907447,286.458,282.745,896.142939295,1843.49854328,2977.13984008,1.6642558574676514,3.38583419974,1.046255350112915,0.752041564009,0.884655,272,0.12213778495788574,0.648206353845,655.961305506,0.752071616606,0.00646171,5,2324.31,104.571,0.752071616606,-207.218,7.75118,11368.201127767563,42.7698495388031,282.752453245
225.551438444,-323.198,0.0,0.0494995,286.310219045,286.307,282.607,164.666178019,2888.36983283,3104.8989337,1.5377354621887207,3.40382401327,0.9927265644073486,0.645317073,0.884376,273,0.12331008911132812,0.531536898997,2618.50465354,0.646185524601,0.00992376,5,2319.59,107.408,0.646185524601,-323.248,7.74915,11410.77548956871,42.44993329048157,282.612138988
234.06292383,-331.659,0.0,0.0533142,286.917694525,286.915,283.281,148.155870353,2926.76280729,3150.51735319,1.601433277130127,3.4168249592,1.016108512878418,0.785162028032,0.88356,274,0.12021255493164062,0.812165987198,2717.51588193,0.785002551562,0.00962786,5,2306.96,109.147,0.785002551562,-331.712,7.74369,11453.271614074707,42.35880637168884,283.28722549
226.692012171,-305.596,0.0,0.0525818,286.374377817,286.371,282.669,430.235927151,2704.22265281,3178.96541086,1.5842015743255615,3.37370809371,1.0007860660552979,0.67219420179,0.883194,275,0.11662411689758301,0.426420471867,1938.0096911,0.671141942526,0.00655417,5,2300.76,106.088,0.671141942526,-305.648,7.74099,11496.298712730408,42.89419412612915,282.676609218
236.073607212,-279.034,0.0,0.0565491,286.74911685,286.745,283.086,956.010106679,2451.58789083,3112.58897447,1.5788886547088623,3.43991504091,0.9959847927093506,0.712402955733,0.883078,276,0.11531734466552734,0.825024756708,549.867720676,0.712208483977,0.00997565,5,2298.84,113.194,0.712208483977,-279.091,7.74016,11538.757831811905,42.31756567955017,283.092973958
237.24243152,-298.645,0.0,0.0492554,287.07969608,287.078,283.438,666.198122496,2647.35137081,3060.40636539,1.6515731811523438,3.35724762925,1.0169284343719482,0.455163426384,0.88295,277,0.11539578437805176,-4.80110738363,1318.61604235,0.455660582566,0.00995744,5,2296.17,102.877,0.455660582566,-298.694,7.739,11581.529188394547,42.63679623603821,283.443546566
212.634009756,-329.245,0.0,0.0510864,287.075051869,287.071,283.486,89.0716713628,2815.44044753,2925.69143583,1.6087327003479004,3.41281071607,1.0312602519989014,0.723950489286,0.882781,278,0.11495041847229004,0.758858985656,2670.94651335,0.724362628579,0.00656394,5,2294.16,107.592,0.724362628579,-329.296,7.73812,11624.393348455429,42.72781825065613,283.4936424
225.944735265,-268.859,0.0,0.043335,287.152684015,287.15,283.564,1044.47598086,2354.85211585,3181.84839246,1.6596684455871582,3.3934727143,1.0410583019256592,0.656066025987,0.882781,279,0.11797046661376953,0.833998016496,307.536352993,0.65659996966,0.00640599,5,2294.12,103.016,0.65659996966,-268.902,7.73811,11667.24879360199,42.71757245063782,283.570750102
227.535599235,-289.356,0.0,0.050293,287.106089175,287.102,283.502,820.816479038,2587.73847904,3139.18694761,1.638277292251587,3.37541612869,1.0658059120178223,0.675773506728,0.882838,280,0.11666297912597656,0.830319536647,960.251273999,0.676402418032,0.00968308,5,2294.51,106.382,0.676402418032,-289.406,7.73828,11710.1314432621,42.749491930007935,283.508337566
223.865362669,-329.637,0.0,0.0422363,287.191470257,287.188,283.632,176.382728595,2915.28003888,3162.05524185,1.617898941040039,3.38327087938,1.0291483402252197,0.747127639344,0.882562,281,0.11817288398742676,0.765479105504,2619.13908316,0.746588910603,0.00664691,5,2290.0,106.862,0.746588910603,-329.679,7.73631,11752.752410173416,42.486738204956055,283.637794184
237.359456364,-281.907,0.0,0.0413818,287.249741058,287.245,283.696,876.928746807,2459.83977239,3045.43597729,1.6259362697601318,3.40884109774,1.0372731685638428,0.669935006098,0.882333,282,0.12083554267883301,0.781268590047,726.044357803,0.670505310155,0.00668674,5,2285.84,108.353,0.670505310155,-281.949,7.73449,11795.453729867935,42.565969467163086,283.702505479
239.495743392,-327.82,0.0,0.0508728,287.563018326,287.559,284.094,118.871249622,2772.75695526,2951.44588345,1.597825050354004,3.3461366635,0.995769739151001,0.709666769729,0.882429,283,0.11508822441101074,0.745850192115,2632.89501833,0.711332118841,0.00998212,5,2287.27,104.934,0.711332118841,-327.871,7.73511,11838.057639837265,42.46868443489075,284.100591318
232.102321159,-333.083,0.0,0.0421448,287.736929164,287.734,284.322,119.389713596,3010.48868303,3217.43003984,1.6004688739776611,3.39401288947,1.0143084526062012,0.762052764188,0.882207,284,0.11815452575683594,0.801154678051,2882.18895334,0.76131747856,0.00646115,5,2283.54,111.666,0.76131747856,-333.125,7.73348,11880.867844581604,42.670793533325195,284.32822683
246.464200415,-332.98,0.0,0.0605164,287.887337211,287.883,284.476,185.888466297,2961.71332005,3148.07419007,1.6510779857635498,3.36453823328,1.0039453506469727,0.784304156485,0.881971,285,0.18092632293701172,0.793674556241,2652.18955167,0.784321942777,0.0099798,5,2279.6,109.72,0.784321942777,-333.041,7.73176,11923.752345085144,42.74171233177185,284.483769372
230.034606566,-245.854,0.0,0.0465393,288.309027895,288.307,284.875,1097.40283411,2267.21567683,3188.86042358,1.6202080249786377,3.26495191292,1.0056509971618652,0.746554316431,0.881389,286,0.12020397186279297,0.595893450071,381.967571505,0.746722070083,0.00653601,5,2270.46,94.8902,0.746722070083,-245.9,7.72774,11966.820931196213,42.93378806114197,284.879412552
226.977537617,-329.829,0.0,0.0512695,289.008738225,289.003,285.591,162.339415651,2889.22388298,3139.24684758,1.6194877624511719,3.36908230999,1.0097792148590088,0.704831005694,0.881223,287,0.11947798728942871,0.62572991423,2678.91118994,0.704822227692,0.00999984,5,2266.53,106.981,0.704822227692,-329.88,7.72601,12009.383856534958,42.4291672706604,285.599299939
239.561555208,-321.068,0.0,0.0530396,289.505212688,289.502,286.121,215.61980227,2832.05319773,3025.4569771,1.6186068058013916,3.32822618293,0.9918537139892578,0.720435974212,0.880715,288,0.11713933944702148,0.791695505892,2433.85052763,0.72028511933,0.00996873,5,2258.37,101.488,0.72028511933,-321.121,7.7224,12051.921166181564,42.3985812664032,286.126260674
207.083490887,-268.532,0.0,0.0625,289.176410537,289.171,285.797,1044.70367003,2302.47939419,2961.16064427,1.6475892066955566,3.41030270446,1.0296165943145752,0.758343625194,0.880562,289,0.11948037147521973,0.651212674491,222.017870505,0.758604401598,0.009842,5,2255.08,112.133,0.758604401598,-268.594,7.72094,12094.678282022476,42.61265468597412,285.805488673
207.274619435,-270.064,0.0,0.0524902,289.039716941,289.036,285.632,1103.83038433,2358.70864369,2969.63482445,1.619978904724121,3.35882514881,1.0239367485046387,0.677458452572,0.880363,290,0.11726188659667969,0.886611080731,153.181109766,0.677356409,0.00983409,5,2251.45,101.528,0.677356409,-270.116,7.71933,12137.44598865509,42.62869095802307,285.637758326
206.382977854,-269.358,0.0,0.0504456,289.089984548,289.087,285.699,1080.85287651,2316.83541555,3014.09556371,1.6598634719848633,3.45361074629,1.0542099475860596,0.63260956,0.880284,291,0.12172865867614746,0.862216394139,169.841717696,0.635369686083,0.00991659,5,2249.53,113.573,0.635369686083,-269.408,7.71847,12180.284663915634,42.701210021972656,285.704549132
248.890590037,-290.991,0.0,0.0501709,289.073474162,289.069,285.691,797.459121022,2622.14658213,3325.59619921,1.5838332176208496,3.4015241907,1.0207781791687012,0.670785483198,0.880298,292,0.1155862808227539,0.828442515257,1069.49065755,0.670768747965,0.00994645,5,2249.75,116.598,0.670768747965,-291.041,7.71858,12223.20762848854,42.78794574737549,285.697132614
218.041975432,-226.64,0.0,0.0460205,288.505667681,288.501,285.045,1135.85763921,1969.48680159,3049.36748075,1.6292872428894043,3.26454131867,1.064950704574585,0.673255949878,0.88079,293,0.12104511260986328,0.837704862018,515.535188211,0.675132816275,0.00651904,5,2256.06,96.7426,0.675132816275,-226.686,7.72137,12266.00730252266,42.66742539405823,285.05073963
233.583648238,-278.659,0.0,0.0396423,288.71416776,288.711,285.277,1002.10031468,2489.4168494,3144.7369715,1.6361398696899414,3.32085724614,1.045578956604004,0.647556259562,0.880672,294,0.11991357803344727,0.851129744416,497.813326113,0.6477550612,0.00646759,5,2254.33,111.127,0.6477550612,-278.699,7.72061,12308.933016061783,42.79030179977417,285.282128198
239.793512917,-300.578,0.0,0.0386047,289.066144905,289.061,285.647,559.390286813,2590.20691825,3078.16409017,1.627971887588501,3.28290739869,1.035149335861206,0.624640747654,0.880217,295,0.11493396759033203,0.792482340497,1499.58309188,0.62482333955,0.00645569,5,2247.67,98.8354,0.62482333955,-300.617,7.71765,12351.599739551544,42.52934789657593,285.653924659
231.676573656,-299.953,0.0,0.0476685,288.746708635,288.742,285.342,485.805799432,2601.5134263,3030.4657236,1.6691067218780518,3.31043139623,1.067573070526123,0.658462790985,0.879649,296,0.11884689331054688,0.81921890744,1651.69835976,0.658609290747,0.0098838,5,2238.93,107.649,0.658609290747,-300.001,7.71375,12394.305839776993,42.57042574882507,285.349134601
237.850878366,-292.409,0.0,0.0488892,288.588950196,288.587,285.222,639.115921467,2683.47543932,3106.28762195,1.6500434875488281,3.34548605837,1.0837807655334473,0.633744360677,0.879092,297,0.1193397045135498,0.799215696329,1415.2371433,0.634332756376,0.00995307,5,2229.88,112.216,0.634332756376,-292.458,7.7097,12437.073875904083,42.63394498825073,285.226874773
224.115009226,-329.89,0.0,0.0529785,288.276682174,288.273,284.91,116.957497386,2937.10444995,3120.77151793,1.6434836387634277,3.31458379716,1.0930967330932617,0.721162067088,0.878908,298,0.12154030799865723,0.764487389598,2809.25577974,0.720586343913,0.00988327,5,2226.42,110.61,0.720586343913,-329.943,7.70815,12479.600231409073,42.392571449279785,284.916390469
243.161281793,-216.061,0.0,0.0450745,288.974303543,288.972,285.705,786.903055862,1957.18586373,3106.40846059,1.640897512435913,3.25707518363,1.0403599739074707,0.663847660035,0.8789,299,0.11878228187561035,0.746546020623,1112.6290254,0.664184083262,0.00652577,5,2225.46,103.59,0.664184083262,-216.106,7.70772,12522.192700386047,42.4560227394104,285.711583069
237.05619577,-331.656,0.0,0.0422058,289.510922317,289.507,286.253,146.106424639,2972.20998775,3150.02175391,1.6295006275177002,3.3051118683,1.0189306735992432,0.662563683412,0.87873,300,0.11729288101196289,0.361018655098,2739.22693058,0.662971285543,0.00641489,5,2222.38,110.792,0.662971285543,-331.698,7.70633,12565.138038396835,42.811476945877075,286.259478969
229.87568386,-328.851,0.0,0.0392151,289.683736629,289.683,286.519,51.5990741408,2937.20404048,2979.36387593,1.6410794258117676,3.26161760386,1.0211713314056396,0.787663939965,0.878743,301,0.11945295333862305,0.811965244482,2845.40164142,0.787608632189,0.00653311,5,2222.62,104.547,0.787608632189,-328.89,7.70644,12607.767701625824,42.490092277526855,286.522926868
220.395844786,-329.144,0.0,0.0493469,289.915217883,289.909,286.791,193.880079538,2822.13014202,3052.91527804,1.6350281238555908,3.2787767035,1.0185024738311768,0.77155645531,0.878392,302,0.12132072448730469,0.817776482041,2574.11223721,0.770992640829,0.00985535,5,2216.64,104.847,0.770992640829,-329.193,7.70375,12650.369176626205,42.46588373184204,286.798481329
226.806056057,-328.928,0.0,0.0467834,289.773311992,289.772,286.672,234.556121988,2859.89836234,3061.25164249,1.64274001121521,3.32674277738,1.028644323348999,0.786502314183,0.877709,303,0.11806583404541016,0.78841323163,2419.48117745,0.787749846457,0.00984323,5,2205.38,115.671,0.787749846457,-328.975,7.69866,12693.112520694733,42.609318017959595,286.677874905
227.365229239,-333.177,0.0,0.0487976,289.976970902,289.973,286.896,72.6553504655,3005.54581749,3093.66052729,1.6251256465911865,3.3422353582,1.006484031677246,0.769269732652,0.877193,304,0.1179656982421875,0.84550191673,2885.97251766,0.769652361171,0.00996535,5,2197.6,116.601,0.769652361171,-333.225,7.69512,12735.821752786636,42.569414377212524,286.903332872
228.949234886,-334.466,0.0,0.0432129,290.457889498,290.456,287.46,67.7760418787,3123.21210415,3233.59677017,1.6336300373077393,3.29928094202,1.0234229564666748,0.773775649702,0.876788,305,0.12109637260437012,0.856120865394,3040.86181057,0.772823639867,0.0065432,5,2191.46,109.871,0.772823639867,-334.509,7.69233,12778.351346254349,42.38741207122803,287.464780263
233.208230199,-329.564,0.0,0.0360718,290.521007697,290.516,287.582,176.277260816,2956.34084841,3119.68272243,1.630939245223999,3.31525382441,1.030320644378662,0.78983514709,0.876273,306,0.11839985847473145,0.819385222876,2627.68674226,0.788538114054,0.0064661,5,2182.91,113.617,0.788538114054,-329.6,7.68841,12821.131043672562,42.64376187324524,287.588604063
235.881590982,-285.386,0.0,0.0368347,290.194877794,290.191,287.218,897.420251436,2627.76070799,3277.03639591,1.6378490924835205,3.3160826289,1.0236010551452637,0.618126212194,0.875699,307,0.1204073429107666,0.838169747371,849.601413353,0.618545660298,0.00640505,5,2173.85,107.995,0.618545660298,-285.423,7.68425,12863.694142580032,42.429187536239624,287.223982177
227.238197597,-307.359,0.0,0.041748,289.992764214,289.986,287.004,471.491417174,2752.12536915,3109.06952682,1.6342220306396484,3.34136721054,1.0167765617370605,0.641986772392,0.875301,308,0.11925768852233887,0.705089296044,1823.50007729,0.64240029451,0.00648115,5,2167.85,114.543,0.64240029451,-307.401,7.68149,12906.269431114197,42.440064907073975,287.011311598
236.830193222,-247.02,0.0,0.0423737,289.887361035,289.883,286.893,1060.29379576,2280.52458529,3131.94374472,1.6316726207733154,3.32873797501,1.0096070766448975,0.656070480866,0.874489,309,0.11653399467468262,0.811912921383,392.213130326,0.655804658748,0.00976056,5,2155.66,110.957,0.655804658748,-247.062,7.67585,12948.852459192276,42.453064918518066,286.898178315
249.084712944,-309.956,0.0,0.048645,290.205733595,290.2,287.229,396.867907981,2846.26613138,3164.8320986,1.6269855499267578,3.26044634262,1.0194509029388428,0.625853189387,0.874539,310,0.11860203742980957,0.797724666718,2088.63248495,0.623755916941,0.00990711,5,2156.66,107.546,0.623755916941,-310.004,7.67631,12991.466042757034,42.48061990737915,287.235324572
246.072611061,-331.968,0.0,0.0514221,290.340710553,290.337,287.392,89.1573497758,3020.49176396,3164.01286613,1.5991075038909912,3.28946485403,1.0139610767364502,0.722275803851,0.873975,311,0.11982488632202148,0.817299152386,2914.07400091,0.723416243326,0.00985169,5,2148.74,109.372,0.723416243326,-332.02,7.67264,13034.208062410355,42.60920858383179,287.396864527
221.578374356,-288.342,0.0,0.047699,290.140076015,290.135,287.157,717.630341045,2537.0245129,2956.90025136,1.5663340091705322,3.3099136374,0.9956023693084717,0.635377316081,0.873726,312,0.11833739280700684,0.819530628095,1104.88790834,0.636193054747,0.00995255,5,2144.79,106.422,0.636193054747,-288.39,7.6708,13076.720388889313,42.37941384315491,287.16396223
225.567810824,-274.438,0.0,0.0447693,290.894745719,290.89,287.964,1107.87132523,2459.50238585,3239.63592816,1.6252164840698242,3.27856378526,1.0143399238586426,0.663949596095,0.873053,313,0.11990571022033691,0.861138984179,260.087624691,0.664156560009,0.00995801,5,2134.46,100.528,0.664156560009,-274.483,7.66597,13119.372437953949,42.51713967323303,287.970616746
233.805769543,-324.938,0.0,0.0396423,291.509793061,291.507,288.623,217.103207189,2891.15841306,3060.38477128,1.6121819019317627,3.26469408329,1.0179123878479004,0.658892679014,0.87342,314,0.11778116226196289,0.69052703468,2477.20717732,0.659712036155,0.00660002,5,2139.4,105.405,0.659712036155,-324.977,7.66828,13162.253135919571,42.7461462020874,288.627576466
210.680890227,-331.224,0.0,0.0397949,291.59951561,291.593,288.757,134.276532669,2974.45350359,3162.44225642,1.6396982669830322,3.24696445801,1.032975435256958,0.764402132693,0.873186,315,0.1206810474395752,0.764221619997,2844.13419736,0.764103762392,0.00648214,5,2135.98,101.425,0.764103762392,-331.264,7.66668,13205.164605855942,42.77644419670105,288.763570521
230.438847605,-331.609,0.0,0.0403137,292.166504041,292.162,289.381,122.157244855,3022.80760143,3200.46511684,1.625715970993042,3.36476465618,1.0326979160308838,0.767224393751,0.873075,316,0.11885213851928711,0.836969010533,2896.20518755,0.768278305214,0.00644776,5,2133.63,118.206,0.768278305214,-331.649,7.66558,13248.01873087883,42.71721863746643,289.386599978
226.917559423,-312.215,0.0,0.0566101,292.219420808,292.213,289.413,527.89002614,2841.68744296,3178.37197202,1.6161324977874756,3.27806423145,0.9922723770141602,0.679552180003,0.873007,317,0.106475830078125,0.71811879159,1798.29713277,0.68022782779,0.00972558,5,2132.13,105.656,0.68022782779,-312.272,7.66488,13290.873457670212,42.71889591217041,289.4196439
227.897672365,-256.422,0.0,0.0517273,292.732556451,292.725,290.002,894.993986654,2299.18569752,3092.6639161,1.633192539215088,3.37638047921,1.0132191181182861,0.705964033735,0.872975,318,0.1192789077758789,0.803730566448,796.978355314,0.70580660926,0.00977132,5,2131.3,125.508,0.70580660926,-256.474,7.66449,13333.605978488922,42.59451985359192,290.009884038
230.434324394,-332.339,0.0,0.0427856,292.717231663,292.713,290.014,88.6587616528,3018.4608685,3170.30544957,1.631819248199463,3.32780982563,1.0394375324249268,0.69188559641,0.872593,319,0.12022948265075684,0.633731463808,2906.1945712,0.693169390664,0.00653218,5,2125.58,114.65,0.693169390664,-332.382,7.6618,13376.47662472725,42.73393154144287,290.018441758
211.153449337,-325.936,0.0,0.0492859,293.075117803,293.07,290.398,251.62946197,2906.7310324,3205.84475993,1.641876459121704,3.23824557947,1.0412936210632324,0.71469575584,0.872523,320,0.12206792831420898,0.841817357308,2489.07162147,0.715996862598,0.00995756,5,2124.06,97.2112,0.715996862598,-325.985,7.66108,13419.381710529327,42.771236181259155,290.403597971
244.741980281,-312.621,0.0,0.0393372,293.331451349,293.327,290.686,416.970292274,2853.08575868,3175.1199223,1.6391232013702393,3.26386517997,1.0619392395019531,0.712205900988,0.872487,321,0.11748647689819336,0.709709488913,2028.88191772,0.712137151709,0.00641618,5,2123.77,106.264,0.712137151709,-312.66,7.66095,13462.096903800964,42.58035397529602,290.690867353
234.92318555,-333.57,0.0,0.0499268,293.767399795,293.761,291.144,83.9721664596,3118.60693081,3213.10313134,1.6361017227172852,3.30115722172,1.0508952140808105,0.744344500542,0.872521,322,0.11644315719604492,0.707612828324,2960.74026512,0.74431019746,0.00990747,5,2123.83,107.789,0.74431019746,-333.62,7.66098,13504.655475616455,42.42323565483093,291.150266834
196.194136518,-267.868,0.0,0.0409851,294.051003362,294.047,291.465,1231.3383654,2403.83100555,3162.25030231,1.634002447128296,3.27064863883,1.036022663116455,0.692221121228,0.872314,323,0.1178739070892334,0.691679110532,-45.0223860273,0.692853829801,0.00645996,5,2120.04,106.891,0.692853829801,-267.909,7.65919,13547.309185504913,42.517794370651245,291.469603766
234.563376217,-283.599,0.0,0.0585022,294.317084421,294.309,291.755,944.896446277,2582.30144182,3146.02400758,1.6318557262420654,3.28549474897,1.0492589473724365,0.666540186767,0.872237,324,0.1177358627319336,0.872138183756,698.559149746,0.667646802198,0.00977974,5,2118.95,109.76,0.667646802198,-283.658,7.65868,13589.870707511902,42.43012452125549,291.763881075
247.332556847,-319.526,0.0,0.0525513,294.467579996,294.464,291.898,309.893407196,2898.81342012,3221.33618608,1.6408491134643555,3.23106396967,1.017479419708252,0.662909658283,0.872134,325,0.118072509765625,0.661689568844,2307.54083889,0.662597692899,0.00653208,5,2117.45,102.676,0.662597692899,-319.579,7.65797,13632.448023557663,42.44187521934509,291.901606814
224.357935926,-276.603,0.0,0.047821,294.997845593,294.994,292.476,1117.56873882,2511.74698414,3330.65142812,1.6419546604156494,3.28527259672,1.011064052581787,0.751297563549,0.872,326,0.13161683082580566,0.682550498385,296.169692198,0.750604860804,0.00997652,5,2114.98,106.915,0.750604860804,-276.651,7.6568,13674.992425441742,42.41204881668091,292.481417945
243.347162734,-284.076,0.0,0.0504761,294.550447846,294.546,291.993,866.506343378,2540.29743208,3015.80507417,1.6342828273773193,3.35144323281,1.0193202495574951,0.664089019495,0.871666,327,0.11729621887207031,0.842569286897,808.334731448,0.663540937703,0.00996389,5,2109.95,119.25,0.663540937703,-284.126,7.65442,13717.904930830002,42.77244853973389,291.999177374
213.337086618,-239.721,0.0,0.0490723,294.573027995,294.57,292.062,1052.37762435,2113.71166154,3083.13617303,1.628288984298706,3.27471775812,1.0231904983520508,0.659303034866,0.87182,328,0.12105321884155273,0.845859424768,238.65022107,0.659489721156,0.00991753,5,2111.77,105.903,0.659489721156,-239.77,7.65528,13760.619127035141,42.5792076587677,292.067077198
244.916601057,-334.048,0.0,0.0447388,294.157834326,294.151,291.595,118.975040179,3047.7669353,3164.22450661,1.6149652004241943,3.24431567157,1.0134236812591553,0.659233729118,0.872107,329,0.11954855918884277,0.614984257895,2884.1906169,0.661063009325,0.00653458,5,2115.36,110.723,0.661063009325,-334.093,7.65698,13803.403500795364,42.64896535873413,291.602658551
202.457909923,-215.67,0.0,0.0679779,294.173585174,294.171,291.632,1316.27005281,1888.26870348,3115.88828339,1.643113374710083,3.28561097303,1.0260639190673828,0.71643773661,0.871837,330,0.12096118927001953,0.763927855652,43.0441184356,0.716590108668,0.00998089,5,2111.03,112.438,0.716590108668,-215.738,7.65493,13846.087968349457,42.54912042617798,291.638537818
205.909398828,-327.957,0.0,0.0646362,294.595444355,294.59,292.138,116.512022208,2877.3087658,3017.15583208,1.6245944499969482,3.28868733474,1.0151450634002686,0.653944075233,0.871962,331,0.11860346794128418,0.575567306405,2734.70612208,0.654563351407,0.00982172,5,2113.06,111.426,0.654563351407,-328.021,7.65589,13888.816311120987,42.59076690673828,292.144247258
239.025644196,-322.95,0.0,0.0506592,294.830447833,294.827,292.397,185.66833932,2925.69378028,3086.25306623,1.6266157627105713,3.25441091486,1.019068956375122,0.55950548908,0.871938,332,0.11731219291687012,0.750348437328,2573.13025332,0.559929609776,0.00997084,5,2112.68,102.248,0.559929609776,-323.001,7.65571,13931.303657054901,42.35373091697693,292.401653884
233.533979825,-335.179,0.0,0.0538635,295.753091682,295.745,293.387,97.8133610591,3080.06207818,3216.30524878,1.6142656803131104,3.3708200466,1.0161285400390625,0.774879316577,0.871919,333,0.11940598487854004,0.88831983532,2915.12555374,0.773954719109,0.0099967,5,2112.72,124.767,0.773954719109,-335.233,7.65573,13973.934779405594,42.49335336685181,293.393409557
232.034251194,-334.223,0.0,0.0505676,295.654021922,295.649,293.258,65.8602250365,3029.69538581,3126.14713986,1.6330678462982178,3.25949214805,1.0257205963134766,0.784911804246,0.871589,334,0.1225893497467041,0.722715247507,2934.91937538,0.786651682761,0.00989558,5,2107.4,108.23,0.786651682761,-334.273,7.65321,14016.862587451935,42.79042911529541,293.263424265
238.285556061,-332.908,0.0,0.0550537,296.068711766,296.065,293.736,114.593848212,3016.18908701,3167.78368645,1.6161959171295166,3.23333796333,1.018096685409546,0.759844249928,0.871333,335,0.11783695220947266,0.82434255638,2903.35559584,0.75915153104,0.00650632,5,2103.79,107.383,0.75915153104,-332.963,7.6515,14059.627836942673,42.627708196640015,293.740416459
220.840864713,-272.991,0.0,0.062561,295.993636861,295.988,293.655,703.980564828,2420.8299652,3064.61880948,1.6424503326416016,3.30683699344,1.02415132522583,0.701923314836,0.871217,336,0.12093067169189453,0.646458900488,1456.52887265,0.701955076324,0.00961578,5,2101.83,111.02,0.701955076324,-273.053,7.65056,14102.232313394547,42.47024750709534,293.661361802
236.710131988,-332.324,0.0,0.0385132,295.66611435,295.661,293.37,34.9770363009,2984.18270294,3038.08135996,1.6421401500701904,3.27768963866,1.0496137142181396,0.622682730662,0.870663,337,0.12083888053894043,0.671388180277,2928.22259064,0.623849893681,0.00649404,5,2094.24,115.346,0.623849893681,-332.362,7.64695,14145.0931122303,42.72154879570007,293.375052638
233.76319768,-334.489,0.0,0.0443726,296.211391777,296.206,293.907,191.563043038,3128.63541506,3399.66353714,1.6258947849273682,3.20017673975,1.0165915489196777,0.756608141485,0.870422,338,0.1201932430267334,0.789422075289,2845.09308545,0.757019694122,0.00650453,5,2091.32,101.107,0.757019694122,-334.534,7.64555,14187.861569166183,42.63027739524841,293.911759141
236.892076142,-333.858,0.0,0.04422,297.327635877,297.319,295.129,60.149380937,3037.98413453,3148.98880093,1.6266610622406006,3.28764450395,1.026263952255249,0.769230068958,0.870105,339,0.12167477607727051,0.804593023594,2972.28799643,0.769406499863,0.00979695,5,2086.69,109.494,0.769406499863,-333.902,7.64333,14230.823566198349,42.82736039161682,295.136727737
256.697567772,-332.565,0.0,0.0447998,297.091890243,297.087,294.87,175.743315574,3046.52511153,3263.65647319,1.6303181648254395,3.29654221689,1.0183219909667969,0.760335953222,0.86963,340,0.11891341209411621,0.844801118759,2740.44359535,0.758681432349,0.00992953,5,2078.66,117.43,0.758681432349,-332.61,7.63948,14273.73892235756,42.7796094417572,294.875363382
250.260189463,-332.332,0.0,0.039032,297.096483821,297.092,294.927,58.4567037147,3127.11658487,3205.71845502,1.6511383056640625,3.30639494428,1.0349044799804688,0.764313284157,0.869464,341,0.12077999114990234,0.803329503408,3036.08318283,0.765946308387,0.00644684,5,2075.69,118.94,0.765946308387,-332.371,7.63805,14314.076699972153,40.19697546958923,294.931154793
242.857674947,-328.548,0.0,0.0404663,298.027492399,298.019,295.968,50.8314861644,2900.53795299,2970.9822813,1.5772016048431396,3.2811797102,0.8905653953552246,0.765706084167,0.869584,342,0.11156797409057617,0.845904303892,2836.10432159,0.767101611878,0.00644723,5,2077.03,114.763,0.767101611878,-328.588,7.6387,14353.130594015121,38.92237591743469,295.974475237
244.201713167,-333.08,0.0,0.0525208,299.024851575,299.019,297.009,99.306683084,3076.48739743,3191.85442584,1.595310926437378,3.21014721914,0.9370839595794678,0.745703437281,0.869254,343,0.11397480964660645,0.811834290766,2962.59159562,0.746739442842,0.00998771,5,2071.69,101.863,0.746739442842,-333.133,7.63612,14392.16316819191,38.898953914642334,297.013598312
244.606545648,-270.59,0.0,0.0498352,299.230983008,299.224,297.255,656.902889858,2482.89029335,3159.13396613,1.549203872680664,3.32918509587,0.8896825313568115,0.540255433897,0.868852,344,0.11196279525756836,0.608286989283,1351.68368377,0.540526660176,0.00986104,5,2065.06,115.845,0.540526660176,-270.64,7.63292,14431.266352891922,38.96804690361023,297.26254195
257.00377006,-334.68,0.0,0.0482788,299.20163383,299.196,297.253,30.7548711441,3184.77606758,3224.43952744,1.5386989116668701,3.27342908511,0.848590612411499,0.638978732566,0.869066,345,0.11432600021362305,0.650961722115,3135.31063338,0.6393665475,0.00971453,5,2068.22,109.846,0.6393665475,-334.728,7.63444,14470.475411176682,39.08145260810852,297.25757275
243.562454593,-301.078,0.0,0.0440369,298.957198404,298.95,297.014,490.090296198,2696.84960511,3106.12793319,1.548187494277954,3.29131551668,0.8829953670501709,0.654626583585,0.868944,346,0.11211085319519043,0.744673606211,1734.83933865,0.654926431362,0.00645339,5,2066.47,113.451,0.654926431362,-301.122,7.6336,14509.292530298233,38.68043494224548,297.019402118
246.909107058,-261.632,0.0,0.0489807,299.146246597,299.139,297.182,918.055633491,2449.37981503,3228.18537787,1.5980124473571777,3.26500599171,0.9330601692199707,0.652672944792,0.868827,347,0.1154320240020752,0.834434642119,888.306268306,0.652690236784,0.00980827,5,2064.25,115.656,0.652690236784,-261.681,7.63252,14548.551104784012,39.12542510032654,297.188810719
