NumTrajs,LossBefore,Perplexity,Time,AverageQ,AbsLearnSignal,MinReturn,StdReturn,PolicyExecTime,AveragePolicyStd,AverageReturn,AverageAbsQ,Iteration,ExplainedVariance,AverageQLoss,AverageAbsQYDiff,ProcessExecTime,AbsLearnSignalOld,AverageAbsY,EnvExecTime,MaxReturn,AverageY,AverageDiscountedReturn,MeanKL,LossAfter,Entropy,MeanKLBefore,AbsLearnSignalNew,dLoss,ItrTime
60,-185.726,2.98869e+10,7551.789264202118,172.904,0.195744620307,255.334640177,89.1792930127,0.9813435077667236,0.999937,412.479084598,173.033,141,-10.3653407744,124.25,6.67355238026,0.1242976188659668,0.195659614387,173.059468342,8.679820775985718,668.428031407,172.938926689,273.708278975,0.00943544,-185.813,24.1207,0.0,0.195744620307,0.0869293,52.09394884109497
60,-183.887,2.9792e+10,7604.796798944473,173.126,0.674957467217,257.343450555,80.3405169583,1.021162509918213,0.999749,413.966280751,173.293,142,0.591018632526,128.997,6.73827521129,0.125319242477417,0.675027192885,173.321989469,8.726517677307129,634.69217731,173.15975682,274.735336153,0.00982038,-183.987,24.1175,0.0,0.674957467217,0.0993195,52.8900785446167
60,-179.989,2.97831e+10,7658.175669670105,173.648,0.66624054637,249.246849645,82.7595276963,0.9778409004211426,0.999732,412.005833825,173.838,143,0.571783653058,141.377,6.88322026684,0.12313175201416016,0.666098450892,173.909293021,8.487915992736816,653.333178059,173.687660731,273.26203432,0.00985109,-180.098,24.1172,0.0,0.66624054637,0.108185,53.25619029998779
59,-179.088,2.98549e+10,7710.811081647873,173.554,0.356154758401,237.028755357,87.850922936,0.9806733131408691,0.999874,412.895676169,173.768,144,-1.90308314057,156.532,7.07800294631,0.12139153480529785,0.355993071635,173.85366114,8.369662761688232,739.052173684,173.593652204,273.409149479,0.00970882,-179.165,24.1196,0.0,0.356154758401,0.077179,52.50836968421936
60,-185.214,2.98221e+10,7764.439427852631,173.644,0.649762638557,275.939227851,70.3826818657,1.0109782218933105,0.999809,414.682327794,173.898,145,0.599831401066,181.296,7.28252756882,0.1242513656616211,0.649666528273,174.037418547,8.539692878723145,559.095333359,173.680347189,275.75095118,0.00929171,-185.336,24.1185,0.0,0.649762638557,0.121902,53.509681701660156
60,-178.861,2.97207e+10,7819.366139888763,173.925,0.700908127744,231.932452299,81.3367143579,1.0089693069458008,0.999609,406.512744148,174.199,146,0.541051645157,210.03,7.5860378866,0.12437200546264648,0.700565791048,174.406427365,8.521016597747803,602.75642115,173.966455065,270.870385032,0.00982648,-178.96,24.1151,0.0,0.700908127744,0.098465,54.80623936653137
59,-189.236,2.96985e+10,7875.267077922821,174.31,0.260556999248,269.518649318,90.2946759365,1.0899653434753418,0.999565,414.910205547,174.635,147,-3.39966896672,267.236,8.16787979985,0.13431692123413086,0.26043699556,174.96698139,8.74129056930542,815.495166745,174.350511857,273.917186037,0.00976401,-189.33,24.1144,0.0,0.260556999248,0.094574,55.74067497253418
60,-184.192,2.97109e+10,7931.678216457367,175.607,0.698617736386,245.430599122,78.636448865,1.0942845344543457,0.999588,410.200070113,176.05,148,0.606478480056,354.355,8.96751406824,0.13888216018676758,0.698386531813,176.612045006,8.945017337799072,664.907304366,175.658796339,273.101425491,0.00643707,-184.275,24.1148,0.0,0.698617736386,0.082901,56.24652552604675
59,-187.613,2.97217e+10,7987.728106498718,176.594,0.222410989799,131.093869052,105.126844971,1.051887035369873,0.999609,414.637961137,177.039,149,-6.57256944588,359.589,9.23512971075,0.13025784492492676,0.222347514881,177.51801138,8.97249722480774,811.719824949,176.638247798,272.476077216,0.00610697,-187.718,24.1151,0.0,0.222410989799,0.105087,55.922019720077515
60,-181.209,2.97402e+10,8044.431081771851,176.706,0.612443500815,182.97698981,89.2127845845,1.0587265491485596,0.999646,403.378305855,177.137,150,0.0636169174589,326.939,9.20160504002,0.1313939094543457,0.612903154757,177.507083806,9.016045093536377,662.586898594,176.748993997,268.624123159,0.00896603,-181.332,24.1158,0.0,0.612443500815,0.123413,56.57528614997864
62,-182.302,2.96328e+10,8101.736597299576,176.379,0.464156918439,214.438167382,85.924347597,1.0273363590240479,0.999433,398.759774804,176.702,151,0.0925304452653,287.29,9.11232519008,0.13007736206054688,0.463464024813,176.937411446,9.073349475860596,693.600371362,176.418921265,267.431981366,0.00902163,-182.409,24.1121,0.0,0.464156918439,0.107346,57.1818151473999
62,-185.959,2.95941e+10,8158.658122777939,176.728,0.389113424803,227.443947628,80.4687492048,1.0866456031799316,0.999357,402.837402062,177.035,152,-1.398394421,282.928,8.91590739461,0.13436126708984375,0.388606532176,177.271194123,9.34796929359436,580.509237458,176.769814598,269.782358669,0.00982235,-186.079,24.1108,0.0,0.389113424803,0.119141,56.777486085891724
62,-179.924,2.95968e+10,8215.848361730576,174.61,0.530025554206,251.696646822,70.5404085062,1.1012182235717773,0.999362,400.513795916,174.916,153,0.366989293861,271.418,8.71493995211,0.13565325736999512,0.531262691427,175.115524134,9.486603498458862,606.359464571,174.646578267,269.350711111,0.00926276,-180.039,24.1109,0.0,0.530025554206,0.115036,57.04797697067261
62,-189.145,2.9548e+10,8273.723484992981,172.204,0.471697248974,256.435840014,67.3516637609,1.1184206008911133,0.999266,397.911189791,172.5,154,-0.0872803501054,275.36,8.72441862963,0.13879132270812988,0.471171174917,172.693061677,9.688161611557007,579.776863264,172.237972311,268.059460396,0.00975071,-189.26,24.1093,0.0,0.471697248974,0.114777,57.733848571777344
62,-183.616,2.96443e+10,8330.755436897278,169.992,0.195770481015,151.857174017,86.9014562277,1.1271278858184814,0.999457,396.37542895,170.234,155,-5.6019762245,274.139,8.73832806084,0.13714981079101562,0.195739602597,170.3867408,9.868373155593872,577.424625509,170.030649102,265.6777298,0.00992689,-183.737,24.1125,0.0,0.195770481015,0.121292,56.89184308052063
62,-184.761,2.96346e+10,8386.036577224731,169.252,0.398228000594,232.901792367,95.0384676374,1.0869734287261963,0.999437,395.052353472,169.519,156,-0.150105937383,276.796,8.7607316751,0.13863921165466309,0.397621627507,169.67017983,9.543302774429321,817.251225601,169.28750738,264.78611203,0.009963,-184.895,24.1122,0.0,0.398228000594,0.133362,55.138245820999146
63,-184.803,2.96649e+10,8441.253386735916,168.965,0.675276525835,247.845710095,67.9497617164,1.0767288208007812,0.999497,390.092628632,169.243,157,0.53372038437,284.747,8.91005569663,0.13425970077514648,0.674610312997,169.45593589,9.550109624862671,591.464078635,169.002283668,264.847722295,0.00996282,-184.947,24.1132,0.0,0.675276525835,0.144119,55.082772970199585
65,-178.445,2.96899e+10,8496.825500488281,168.606,0.386393964073,224.901543408,69.8000300687,1.0510804653167725,0.999547,370.999107572,168.911,158,-1.03819012946,265.092,8.70811382057,0.13196849822998047,0.385770165423,169.143800341,9.204760074615479,558.377659165,168.650295864,254.945891097,0.00943977,-178.575,24.1141,0.0,0.386393964073,0.13063,55.44168186187744
61,-188.198,2.96148e+10,8554.438592910767,168.957,0.714550178655,244.680338186,95.9862558862,1.1364758014678955,0.999397,408.164102688,169.264,159,0.680605937495,253.621,8.4677907273,0.1405777931213379,0.714123773361,169.514377638,9.982682228088379,709.97784087,168.997668361,270.890911765,0.00993586,-188.317,24.1115,0.0,0.714550178655,0.118179,57.467554807662964
64,-180.488,2.96695e+10,8612.44936132431,169.503,0.27799956523,242.499352006,86.7196125871,1.1229753494262695,0.999506,380.100388061,169.862,160,-1.61871667646,244.779,8.29856859849,0.1394805908203125,0.277771999383,170.138915106,9.916279554367065,692.522534394,169.542530923,258.751405377,0.00974914,-180.618,24.1134,0.0,0.27799956523,0.129974,57.866366386413574
61,-191.224,2.96728e+10,8670.408727884293,170.471,0.532218038681,206.043611551,102.285216223,1.1411879062652588,0.999513,402.100464462,171.037,161,0.332407064139,267.088,8.41134518845,0.1387317180633545,0.532272103298,171.465157923,9.997087478637695,792.559538073,170.513358398,267.609679417,0.00995265,-191.35,24.1135,0.0,0.532218038681,0.12645,57.81828022003174
62,-186.788,2.96045e+10,8730.02541422844,171.194,0.112708789973,174.361012397,91.2186823931,1.1208710670471191,0.999376,392.164144271,172.561,162,-119.114324498,315.96,8.73788811262,0.14001774787902832,0.112664519732,173.194980669,9.860341548919678,675.36124006,171.229544109,263.809391919,0.00927855,-186.92,24.1112,0.0,0.112708789973,0.131363,59.47337818145752
65,-187.767,2.95738e+10,8793.994593143463,171.837,0.726713593028,163.89673547,82.9839105893,1.2679214477539062,0.999316,380.175081852,174.209,163,0.65107987881,356.869,9.05649020082,0.1601715087890625,0.726142326459,174.960716502,10.33175802230835,600.581446895,171.858462635,259.377505659,0.00647137,-187.876,24.1102,0.0,0.726713593028,0.10849,63.79253959655762
61,-192.901,2.95732e+10,8852.908029794693,172.018,0.308534485296,234.859297851,96.5829158839,1.278061866760254,0.999315,408.754614867,175.45,164,-1.07989991877,426.683,9.58601805972,0.16305160522460938,0.30822052429,176.380226529,10.40243673324585,702.160906485,172.040678184,271.451446437,0.00954034,-193.086,24.1101,0.0,0.308534485296,0.185196,58.70280480384827
62,-189.991,2.96002e+10,8910.0779774189,172.129,0.101506959076,271.03575113,71.5380560098,1.0953304767608643,0.999368,394.226286981,175.632,165,-64.8741251559,445.455,9.66628166497,0.1382911205291748,0.101483210326,176.637411937,9.741793870925903,550.13338505,172.150312763,266.34563419,0.00651728,-190.089,24.111,0.0,0.101506959076,0.0980835,57.03596329689026
69,-180.748,2.96438e+10,8968.79221534729,171.358,0.532841630442,213.064674959,75.7676708882,1.1392207145690918,0.999454,361.397373362,174.703,166,0.432416603619,444.059,9.58178129292,0.14374971389770508,0.531665683945,175.723991841,9.974489450454712,674.956288489,171.385692605,251.498582118,0.00956919,-180.857,24.1125,0.0,0.532841630442,0.109131,58.5708532333374
63,-185.538,2.96479e+10,9028.588026285172,170.08,0.498861431593,202.804850993,101.911026745,1.1638336181640625,0.999463,389.118478346,174.051,167,-0.0601545558656,486.81,9.81898577713,0.14058208465576172,0.498191930509,175.175113871,10.152102947235107,795.5442807,170.103916153,262.145155115,0.00981162,-185.655,24.1127,0.0,0.498861431593,0.116501,59.65220594406128
63,-186.836,2.97469e+10,9087.914603233337,169.248,0.634728543088,242.701177674,82.3127003017,1.1269915103912354,0.999659,388.291501082,174.162,168,0.462749687952,541.975,10.251262274,0.14098358154296875,0.633617801683,175.31860567,9.976179361343384,656.961314458,169.251494781,263.120702985,0.00896449,-186.952,24.116,0.0,0.634728543088,0.115723,59.18573570251465
65,-191.581,2.97987e+10,9146.089400529861,169.048,0.45075267224,249.85608807,73.6973797749,1.0999326705932617,0.999761,381.472138987,174.304,169,0.289731090286,560.616,10.1483180507,0.13808488845825195,0.44949556449,175.519159125,9.854203939437866,596.678562976,169.068633616,260.975621505,0.00986787,-191.704,24.1177,0.0,0.45075267224,0.123062,58.037623167037964
65,-187.404,2.97898e+10,9204.63353395462,170.129,0.0997106730298,165.629364161,81.9484276959,1.1677002906799316,0.999744,376.333476249,175.276,170,-57.6900492325,575.61,10.3270398969,0.14548110961914062,0.0997291742123,176.407140623,10.245584487915039,612.740006918,170.160669364,257.606325368,0.00887492,-187.557,24.1174,0.0,0.0997106730298,0.15242,58.40798330307007
65,-188.137,2.98103e+10,9263.872287511826,170.796,0.645539910854,204.64784587,85.5898999105,1.0900607109069824,0.999784,379.697191865,175.686,171,0.558033611053,564.094,10.3028063928,0.13648033142089844,0.643979257692,176.775800158,9.83299970626831,588.669207887,170.828526554,258.675088998,0.00953932,-188.255,24.1181,0.0,0.645539910854,0.118408,59.10715198516846
64,-192.156,2.98226e+10,9323.058099746704,171.986,0.615351473199,234.208601008,94.5596239008,1.1702356338500977,0.999808,387.649443053,175.816,172,0.375718428202,524.954,10.1102481037,0.14177894592285156,0.614712708127,176.875080207,10.253299951553345,655.259518176,172.016812499,262.257244671,0.00647325,-192.264,24.1185,0.0,0.615351473199,0.107819,59.04228472709656
