AverageAbsQ,AverageDiscountedReturn,MaxReturn,AbsLearnSignalOld,AverageAbsQYDiff,Time,AbsLearnSignalNew,dLoss,AverageY,AverageQLoss,Perplexity,ExplainedVariance,Iteration,NumTrajs,MeanKL,LossAfter,ProcessExecTime,MinReturn,AverageReturn,PolicyExecTime,AveragePolicyStd,LossBefore,Entropy,EnvExecTime,AverageAbsY,MeanKLBefore,StdReturn,ItrTime,AverageQ,AbsLearnSignal
316.43,241.866826543,3394.32403968,0.681195040219,3.19095416526,13108.535833597183,0.684067799608,0.0450134,316.390571548,115.387,1748.56,0.779842915616,376,5,0.00992652,-340.012,0.09459590911865234,2802.60924807,3049.27512245,0.7094078063964844,0.848783,-339.967,7.46655,1.578855037689209,316.436307178,0.0,192.116771212,34.21212720870972,316.385,0.684067799608
316.903,221.174087233,3239.30991611,0.741137209603,3.22866188685,13143.43568110466,0.742645456793,0.0611877,316.861463748,124.298,1748.33,0.741930810659,377,5,0.00955156,-339.584,0.10340189933776855,2422.77322649,2926.32500091,0.7697281837463379,0.84879,-339.523,7.46641,1.6293201446533203,316.907514616,0.0,275.362118965,34.773563623428345,316.856,0.742645456793
317.403,196.005697404,3062.66697036,0.749123837969,3.14001113841,13178.105130434036,0.749408601021,0.0544739,317.357438441,109.95,1747.77,0.822316970711,378,5,0.00975087,-346.44,0.1025702953338623,2641.11984784,2931.83602448,0.7586240768432617,0.84877,-346.386,7.4661,1.614837408065796,317.409890745,0.0,148.998721831,34.540337800979614,317.351,0.749408601021
317.225,250.370293165,3134.26590163,0.768928135156,3.28294010847,13212.58466720581,0.770569561008,0.0379639,317.187277027,133.622,1744.51,0.7633398761,379,5,0.00649382,-348.445,0.09523534774780273,2949.24709224,3057.90061421,0.7039856910705566,0.848495,-348.408,7.46423,1.5981464385986328,317.228587349,0.0,66.4997567356,34.352110862731934,317.183,0.770569561008
318.204,236.167560736,3288.22333067,0.762111113699,3.20722537274,13247.425986766815,0.764865870418,0.0627747,318.170736756,117.565,1746.25,0.856024279757,380,5,0.0067794,-348.722,0.10565924644470215,2926.77287884,3080.97710142,0.7761185169219971,0.848719,-348.659,7.46522,1.6347177028656006,318.212685727,0.0,116.70468469,34.69570064544678,318.162,0.764865870418
317.81,222.809450987,3125.27677725,0.64438171062,3.17514185781,13282.527002334595,0.644608312176,0.0528259,317.765416012,117.062,1746.01,0.773451964955,381,5,0.00975249,-263.042,0.09801626205444336,491.766897893,2261.13143429,0.803046703338623,0.848711,-262.989,7.46509,1.6314632892608643,317.815031435,0.0,1020.06774546,34.978652477264404,317.76,0.644608312176
318.026,232.091399761,3191.3046129,0.7310036988,3.12582623544,13317.379833459854,0.731453776262,0.04422,317.984115557,110.627,1744.48,0.74009366491,382,5,0.00690843,-341.402,0.10602188110351562,2535.7694689,3014.51106706,0.7984352111816406,0.848675,-341.357,7.46421,1.6128690242767334,318.031359324,0.0,243.673728255,34.723331928253174,317.979,0.731453776262
318.466,233.86319897,3202.06287398,0.775838052196,3.20104723317,13352.034323215485,0.776311450601,0.0598755,318.422539982,116.318,1742.78,0.664986749432,383,5,0.00648601,-346.553,0.09964895248413086,2661.26079542,2999.16021799,0.7720844745635986,0.84858,-346.493,7.46324,1.6011171340942383,318.471580688,0.0,191.85404435,34.529940128326416,318.417,0.776311450601
318.44,208.7385094,3166.3342662,0.583015736718,3.10186328706,13386.589995861053,0.582553936331,0.0423279,318.394860519,106.751,1742.34,0.755942159729,384,5,0.00990936,-296.688,0.1065530776977539,731.329027306,2569.48917626,0.7784104347229004,0.848566,-296.645,7.46298,1.593682050704956,318.444728129,0.0,927.020905591,34.43263077735901,318.389,0.582553936331
318.678,234.91510459,3102.92847544,0.761224637057,3.12216065005,13421.843051195145,0.763214759378,0.0404663,318.631522592,110.891,1741.76,0.761896310695,385,5,0.0065482,-347.292,0.10167765617370605,2794.38872093,2962.46040189,0.8199324607849121,0.848512,-347.252,7.46265,1.6134588718414307,318.68360881,0.0,100.060605649,35.123502254486084,318.626,0.763214759378
318.633,236.594062206,3163.80292278,0.604875496111,3.22283815989,13457.090226650238,0.605472756175,0.044281,318.585816103,124.047,1736.51,0.822416606229,386,5,0.00980388,-305.713,0.10140538215637207,1015.73671664,2690.74145352,0.8073303699493408,0.848116,-305.668,7.45963,1.627042293548584,318.63790038,0.0,837.999812282,35.125362396240234,318.581,0.605472756175
318.493,198.03520088,3299.81416805,0.632728512161,3.21059821802,13492.607098340988,0.633495036864,0.0593872,318.448432582,121.901,1734.72,0.888427038342,387,5,0.00985349,-250.873,0.10495543479919434,491.79218455,2253.474431,0.8425993919372559,0.848001,-250.814,7.4586,1.6632304191589355,318.495855144,0.0,1200.39256153,35.39281153678894,318.445,0.633495036864
318.955,215.142051422,3204.42779912,0.636438629335,3.18663624079,13527.876406669617,0.636330004199,0.0454102,318.909628438,113.489,1733.87,0.872508838969,388,5,0.00890825,-292.831,0.10703873634338379,499.553628378,2549.633806,0.8523099422454834,0.847939,-292.786,7.45811,1.6648788452148438,318.962987754,0.0,1029.19405304,35.152251958847046,318.902,0.636330004199
319.214,232.100577091,3097.53207839,0.706248275406,3.18122885457,13562.86508321762,0.704789066575,0.0374451,319.160328201,115.023,1731.5,0.83241013892,389,5,0.00652247,-311.467,0.1013641357421875,1391.49700046,2704.83945632,0.7972118854522705,0.847788,-311.43,7.45674,1.628899335861206,319.21956007,0.0,658.575098237,34.86197376251221,319.155,0.704789066575
319.595,221.576715017,3168.0776161,0.735739239778,3.19690682099,13597.610587358475,0.735953662884,0.051239,319.53479045,116.644,1730.94,0.797790729662,390,5,0.00989454,-350.387,0.10160684585571289,2814.76755932,3058.39403906,0.7804875373840332,0.84776,-350.336,7.45642,1.613236427307129,319.600850902,0.0,130.007767578,34.623186349868774,319.529,0.735953662884
320.152,228.762838927,3156.99408402,0.764038254931,3.23275856136,13632.466953992844,0.765328170429,0.0534058,320.089082102,123.44,1728.39,0.862581749327,391,5,0.00993375,-348.925,0.10164880752563477,2795.08544955,2916.00434193,0.7852602005004883,0.847498,-348.871,7.45495,1.621647596359253,320.157864234,0.0,128.801977592,34.731661796569824,320.083,0.765328170429
320.6,236.631503936,3160.07503847,0.75179509217,3.17896164237,13667.613464832306,0.751550713963,0.0549622,320.539791433,119.896,1726.23,0.842269289736,392,5,0.00997911,-348.089,0.10031414031982422,2886.19650396,3021.49036209,0.7848961353302002,0.847361,-348.034,7.4537,1.6199707984924316,320.603644103,0.0,90.533988462,35.02693581581116,320.536,0.751550713963
321.213,231.281880805,3095.51296068,0.758540361656,3.19456504993,13702.114923238754,0.760310334992,0.0409546,321.1513968,115.893,1721.38,0.843661699095,393,5,0.0064581,-348.531,0.10299468040466309,2933.42175994,3022.22506872,0.8237831592559814,0.847105,-348.49,7.45088,1.6425738334655762,321.218309447,0.0,54.1045680115,34.37471866607666,321.146,0.760310334992
321.243,250.011660063,3223.54091091,0.618560162619,3.16440641799,13736.99040722847,0.621645674115,0.0455627,321.183842432,114.664,1718.72,0.82103597533,394,5,0.00652569,-334.833,0.10204553604125977,2285.04545139,2950.39452437,0.7739958763122559,0.846985,-334.788,7.44933,1.5982651710510254,321.246601698,0.0,340.898337722,34.75293564796448,321.18,0.621645674115
321.221,244.264598881,3114.92428817,0.773620250434,3.16392801478,13771.645398139954,0.770076168632,0.0541077,321.161388799,117.747,1718.17,0.686030208118,395,5,0.00652529,-349.721,0.10260462760925293,2681.74259117,2970.48174738,0.7858080863952637,0.846962,-349.667,7.44901,1.6021320819854736,321.227373845,0.0,155.557632056,34.530609130859375,321.156,0.770076168632
321.557,235.728951721,3148.6310137,0.595245477143,3.20506054947,13806.494441509247,0.595078353216,0.0627747,321.501965267,123.44,1717.7,0.76190224036,396,5,0.00965653,-336.774,0.10304975509643555,2321.19149831,2932.18985399,0.743527889251709,0.846951,-336.711,7.44874,1.5865702629089355,321.56294898,0.0,307.855362191,34.725369691848755,321.496,0.595078353216
321.63,238.727094542,3043.46379085,0.748070105409,3.26604339258,13841.686838150024,0.74893162635,0.044342,321.576274106,129.219,1715.07,0.781086910877,397,5,0.00645494,-335.739,0.09507942199707031,2401.8393516,2829.83111059,0.7259597778320312,0.84678,-335.695,7.44721,1.5902163982391357,321.635488051,0.0,238.690210499,35.07083296775818,321.571,0.74893162635
321.857,239.187696327,3185.15137665,0.756613566824,3.24626062105,13876.74540734291,0.757812166737,0.0421143,321.797212977,122.363,1715.46,0.757443147823,398,5,0.00991172,-352.118,0.10076093673706055,2878.99105487,3084.37767861,0.7660880088806152,0.846827,-352.076,7.44744,1.603562593460083,321.862259198,0.0,111.876928896,34.92934703826904,321.792,0.757812166737
322.427,252.396766776,3107.01565449,0.772038367211,3.25404435363,13911.641162872314,0.77191297102,0.0433044,322.36900851,130.397,1708.06,0.768683167202,399,5,0.00991277,-347.957,0.09990382194519043,2695.12752734,2933.93447447,0.7538692951202393,0.846258,-347.914,7.44311,1.586514949798584,322.43174678,0.0,140.820724954,34.74923634529114,322.364,0.77191297102
322.281,235.989629292,3240.12076415,0.773956451145,3.23879777818,13946.932576417923,0.773405824519,0.0418701,322.226160908,129.703,1705.26,0.772433702333,400,5,0.00644698,-348.379,0.10606694221496582,2921.65846749,3044.7992805,0.7832908630371094,0.846069,-348.337,7.44147,1.61818265914917,322.28716002,0.0,106.755567047,35.164292097091675,322.22,0.773405824519
322.277,264.917409008,3322.72436596,0.728566304657,3.12222794649,13982.256907701492,0.728415331552,0.0375061,322.221088683,109.105,1700.99,0.870657513371,401,5,0.00641158,-355.817,0.10258078575134277,3213.27908278,3260.60499118,0.7700967788696289,0.845761,-355.779,7.43896,1.6140799522399902,322.281266445,0.0,40.2294713766,35.19976758956909,322.217,0.728415331552
323.132,245.308538569,3298.95072275,0.601326237888,3.22123036608,14016.950765132904,0.601711965232,0.053009,323.075567715,121.542,1699.38,0.79879878019,402,5,0.00999218,-327.919,0.0993354320526123,2219.35584838,2955.0451159,0.7270565032958984,0.845647,-327.866,7.43802,1.5919411182403564,323.137849397,0.0,377.883560796,34.56614112854004,323.07,0.601711965232
323.304,243.691858494,3243.77493959,0.726195005943,3.24966817426,14051.821570158005,0.724758398176,0.0349426,323.236040459,124.931,1700.17,0.835716256189,403,5,0.00644567,-354.744,0.09601688385009766,3010.64867392,3164.40186372,0.7695279121398926,0.845726,-354.709,7.43848,1.589186191558838,323.307662927,0.0,80.6360938852,34.74230122566223,323.232,0.724758398176
324.178,239.301507141,3153.37873723,0.767243470394,3.16743946042,14086.608111143112,0.765205969473,0.0723877,324.121131469,107.391,1695.67,0.84927695481,404,5,0.00650794,-351.368,0.09604263305664062,3008.29139718,3080.55393346,0.7398746013641357,0.845434,-351.296,7.43583,1.556929588317871,324.183995372,0.0,51.3916305868,34.66468644142151,324.115,0.765205969473
324.511,227.008162794,3296.78320613,0.63055260914,3.2803146276,14121.619791030884,0.631973051354,0.0403442,324.446300094,131.062,1694.82,0.803103078511,405,5,0.00641517,-343.06,0.09741425514221191,2726.4404898,2975.36363991,0.7565085887908936,0.845362,-343.02,7.43533,1.5593559741973877,324.516180008,0.0,188.661692494,34.885510206222534,324.442,0.631973051354
324.475,234.588835598,3099.18254885,0.72303632061,3.17186101306,14156.90888762474,0.724000819176,0.0393066,324.41671101,115.033,1696.0,0.76457159984,406,5,0.00640961,-324.519,0.10554695129394531,1902.8125344,2776.78722945,0.795325517654419,0.845497,-324.479,7.43603,1.590268850326538,324.482473134,0.0,447.835460312,35.161147117614746,324.409,0.724000819176
324.668,256.593305831,3593.39101531,0.702762278288,3.18198600006,14191.594299793243,0.701951647037,0.0616455,324.603248919,122.551,1692.61,0.756328139897,407,5,0.00669414,-356.859,0.09758400917053223,3012.96757247,3247.78907022,0.7683396339416504,0.845219,-356.798,7.43402,1.591552734375,324.672005572,0.0,207.951274571,34.560136795043945,324.599,0.701951647037
324.208,249.178102865,3254.40753075,0.618697773176,3.17011068008,14226.630821704865,0.61817514002,0.0495605,324.131658679,117.796,1693.6,0.0990708925386,408,5,0.0064228,-311.497,0.10049319267272949,1270.7237704,2754.60942362,0.7995836734771729,0.845271,-311.448,7.43461,1.6270678043365479,324.212773983,0.0,745.294520893,34.909820556640625,324.127,0.61817514002
324.222,242.742699056,3207.75960252,0.657485723463,3.13343769166,14261.680973768234,0.65696856942,0.0504761,324.155205236,117.799,1695.22,0.798257659058,409,5,0.00939346,-324.913,0.10483384132385254,1899.15930428,2875.43953387,0.7679297924041748,0.845451,-324.862,7.43557,1.6132738590240479,324.226606274,0.0,493.737123212,34.92605185508728,324.151,0.65696856942
324.054,240.808736948,3208.80507727,0.74609943058,3.16292278588,14296.65023779869,0.748099147387,0.055542,323.977225144,118.822,1694.32,0.811488330401,410,5,0.00998278,-348.447,0.10204482078552246,2850.36769823,3056.586959,0.7617683410644531,0.845351,-348.391,7.43504,1.6045572757720947,324.059152838,0.0,118.778897113,34.84153389930725,323.973,0.748099147387
323.785,210.543578966,3083.12542935,0.656960931723,3.18382285876,14330.24412202835,0.656102279734,0.0587158,323.714088139,118.827,1691.43,0.522118222357,411,5,0.00998435,-294.037,0.09954047203063965,541.445223869,2480.48720977,0.7581362724304199,0.845166,-293.978,7.43333,1.6195988655090332,323.792836416,0.0,975.18511546,33.463475704193115,323.706,0.656102279734
323.767,255.932110534,3327.15303093,0.726727209142,3.17947747146,14363.162464380264,0.728243851667,0.0443726,323.696569135,121.723,1690.19,0.781933041606,412,5,0.00651142,-353.628,0.08672809600830078,2978.44209588,3155.84297366,0.6402928829193115,0.845069,-353.584,7.4326,1.5673167705535889,323.770977847,0.0,130.362204937,32.7951180934906,323.693,0.728243851667
323.954,246.409543287,3418.86071079,0.766951540652,3.17491292318,14395.948340177536,0.768393140397,0.0362549,323.889231453,123.575,1687.76,0.882275671946,413,5,0.00652512,-354.254,0.08456897735595703,3038.22885614,3220.67501421,0.6106414794921875,0.844899,-354.218,7.43116,1.5562927722930908,323.960521211,0.0,133.259257451,32.666701555252075,323.883,0.768393140397
323.455,224.770418636,3223.96952124,0.645451560884,3.17339055792,14429.240362882614,0.645037316962,0.0662842,323.390679788,120.964,1685.14,0.650687182869,414,5,0.00918119,-306.602,0.09259986877441406,1094.35785657,2574.86900551,0.7231655120849609,0.844704,-306.536,7.4296,1.5986597537994385,323.460503135,0.0,761.071164284,33.16808533668518,323.386,0.645037316962
323.731,236.904313091,3308.53548755,0.687901320013,3.13010427075,14463.332498311996,0.688424967579,0.0455933,323.65280017,113.294,1681.21,0.715171510177,415,5,0.00699505,-353.184,0.09687948226928711,3032.44627688,3130.3333794,0.6887211799621582,0.844381,-353.138,7.42727,1.5947632789611816,323.735644575,0.0,102.674528238,33.96966028213501,323.648,0.688424967579
323.847,251.124879844,3285.42312193,0.752477574676,3.18742588202,14497.270539045334,0.75379592085,0.0508118,323.776893411,120.385,1680.23,0.823834872954,416,5,0.00965158,-353.079,0.0899510383605957,2964.3324808,3145.06827654,0.6530094146728516,0.844331,-353.028,7.42669,1.5704960823059082,323.852210687,0.0,106.930421191,33.813745737075806,323.772,0.75379592085
323.275,234.492993382,3215.71612715,0.637431419475,3.17119168109,14530.35176563263,0.638390399068,0.0551453,323.195907759,121.7,1673.89,0.762653769821,417,5,0.0066979,-310.914,0.0965111255645752,1518.52967855,2694.08362118,0.7064244747161865,0.84383,-310.859,7.4229,1.5966312885284424,323.278810145,0.0,612.172878196,32.95853638648987,323.193,0.638390399068
323.501,250.221097927,3303.6894074,0.694898731624,3.13716228154,14563.44604063034,0.696361745815,0.0554504,323.43991418,119.707,1673.11,0.752122524797,418,5,0.00970127,-353.109,0.09394359588623047,2943.80727751,3193.39181933,0.6506659984588623,0.843789,-353.054,7.42244,1.5709431171417236,323.507931003,0.0,130.243363729,32.97243690490723,323.434,0.696361745815
323.808,240.338118775,3572.61611051,0.758390653232,3.12454629587,14596.297843694687,0.759464088573,0.0466309,323.730919325,113.132,1674.13,0.830160457064,419,5,0.00994109,-352.497,0.0897665023803711,2976.53133169,3221.15135931,0.649033784866333,0.843916,-352.45,7.42305,1.5639762878417969,323.814785215,0.0,217.644688863,32.73160243034363,323.725,0.759464088573
323.483,237.355806029,3128.8208409,0.681780240183,3.13721710065,14629.530668973923,0.681852268325,0.0510559,323.397591265,116.781,1670.24,0.407270696052,420,5,0.00990547,-283.245,0.09145379066467285,955.207666117,2435.31205625,0.6599612236022949,0.8436,-283.194,7.42072,1.5832345485687256,323.485990041,0.0,843.718178813,33.1091890335083,323.395,0.681852268325
323.482,256.990517834,3375.14459197,0.649061636412,3.19781575115,14662.520040750504,0.649237508761,0.0479126,323.400909109,127.005,1670.05,0.605391225761,421,5,0.00663331,-351.624,0.08839106559753418,2960.06576564,3182.45375786,0.6379237174987793,0.843634,-351.576,7.42061,1.5683302879333496,323.488042127,0.0,142.171048538,32.8678662776947,323.395,0.649237508761
323.053,237.642205794,3198.001603,0.769939354227,3.19192448657,14695.325197219849,0.770786615715,0.0460815,322.965982778,126.756,1670.42,0.878075095943,422,5,0.00995715,-350.724,0.09771442413330078,3030.00107482,3119.8902671,0.6873910427093506,0.843697,-350.678,7.42083,1.578477382659912,323.05762353,0.0,61.9399091127,32.681135416030884,322.961,0.770786615715
322.838,236.646333129,3236.99414668,0.587947726522,3.16304075693,14727.89027094841,0.586978386119,0.0483398,322.754766114,121.493,1670.58,0.377747405734,423,5,0.00650166,-324.775,0.09093284606933594,1766.84776397,2875.40018084,0.6426374912261963,0.843774,-324.727,7.42093,1.5732617378234863,322.841497383,0.0,558.036431599,32.44577145576477,322.751,0.586978386119
322.864,246.793794193,3303.17619798,0.737187496693,3.10920450013,14761.029608011246,0.736967934342,0.039917,322.773414518,113.116,1669.85,0.802790914696,424,5,0.00996092,-351.573,0.08653068542480469,2955.15529874,3146.41424695,0.6150178909301758,0.843717,-351.534,7.42049,1.5545895099639893,322.867657206,0.0,136.451626752,33.019813776016235,322.77,0.736967934342
322.867,242.488568823,3355.77533924,0.632038821752,3.15788359688,14794.324357748032,0.631409135258,0.0565491,322.779705459,117.135,1670.72,0.602901002415,425,5,0.00653175,-308.185,0.08676600456237793,1176.5170745,2730.67083754,0.6404085159301758,0.843811,-308.128,7.42101,1.570209264755249,322.872313645,0.0,788.434879166,33.17061972618103,322.774,0.631409135258
323.003,232.673841494,3128.80504031,0.664701733233,3.12114177756,14827.218272209167,0.664383901745,0.0397034,322.915413424,112.959,1668.13,0.843406059372,426,5,0.00992224,-310.174,0.09382748603820801,1127.16443924,2631.81618595,0.6868577003479004,0.843608,-310.135,7.41946,1.5871520042419434,323.00919931,0.0,756.422104657,32.771995067596436,322.91,0.664383901745
323.158,242.11964273,3191.4805276,0.742857727705,3.16977171819,14860.096662044525,0.740727926232,0.0401611,323.071579178,124.991,1663.98,0.74877723651,427,5,0.00650689,-351.21,0.09038066864013672,2905.4131479,3119.46815503,0.6618776321411133,0.843327,-351.169,7.41697,1.5687873363494873,323.161357416,0.0,108.360685083,32.75606870651245,323.068,0.740727926232
322.769,215.679661268,3501.95229023,0.680232940272,3.12970898027,14893.040273666382,0.68008597434,0.0430603,322.697872054,112.669,1660.07,0.748587857612,428,5,0.0064623,-294.897,0.08907103538513184,452.838319539,2629.45860206,0.6537048816680908,0.843059,-294.854,7.41461,1.5751292705535889,322.775362652,0.0,1106.63966076,32.818683385849,322.692,0.68008597434
323.261,241.101429083,3208.16539143,0.702321974176,3.12864055547,14925.87568950653,0.702997994451,0.0321045,323.189965647,112.082,1655.67,0.819063219721,429,5,0.0066583,-349.262,0.0867302417755127,2970.48089788,3100.16197106,0.6350326538085938,0.842684,-349.23,7.41196,1.5614240169525146,323.264927712,0.0,87.6393239804,32.719443798065186,323.185,0.702997994451
323.552,252.169983154,3242.64874412,0.723145488633,3.14295214846,14958.7108669281,0.72577850531,0.0770874,323.486233107,118.613,1654.78,0.863922392014,430,5,0.00957483,-346.063,0.09045028686523438,2987.13379471,3108.86877531,0.6279103755950928,0.842654,-345.985,7.41142,1.5605182647705078,323.555380935,0.0,103.153374364,32.716310024261475,323.482,0.72577850531
323.005,248.599005379,3250.84365249,0.681851695876,3.09659042296,14991.618206262589,0.681979936857,0.0509644,322.934077603,117.142,1654.3,0.64114375121,431,5,0.00990754,-304.112,0.08332943916320801,843.750581283,2686.14989755,0.6240167617797852,0.842629,-304.061,7.41114,1.5502655506134033,323.008749238,0.0,922.767276375,32.7826783657074,322.93,0.681979936857
322.826,236.332543341,3227.43320805,0.70640319069,3.13698367452,15024.562527179718,0.706897293446,0.0421753,322.749086592,123.224,1651.26,0.846554377918,432,5,0.00664424,-296.641,0.08436870574951172,590.796681185,2544.29412489,0.6333303451538086,0.842371,-296.599,7.40929,1.5652110576629639,322.83257702,0.0,985.259457945,32.82132053375244,322.742,0.706897293446
322.585,219.150271902,3050.63400185,0.713248605143,3.16575242245,15057.618881702423,0.714625677902,0.0415955,322.509632525,130.416,1649.97,0.763996177617,433,5,0.00640427,-347.666,0.0992588996887207,2846.64373606,2946.12678512,0.71352219581604,0.842287,-347.625,7.40851,1.5915169715881348,322.588957055,0.0,70.1950104325,32.93341517448425,322.505,0.714625677902
322.3,234.802656126,3351.64504078,0.589298390225,3.10235113487,15090.317547082901,0.590995393331,0.0484314,322.225913448,115.663,1650.34,0.589720215682,434,5,0.0096158,-292.479,0.0933232307434082,1581.76583518,2630.31887374,0.6853101253509521,0.84234,-292.431,7.40874,1.5877606868743896,322.30511923,0.0,716.846515257,32.57218956947327,322.221,0.590995393331
322.583,216.382103727,3247.54743943,0.698107566885,3.1015630745,15123.611926317215,0.698570356437,0.0411072,322.511287898,117.99,1649.1,0.730678282007,435,5,0.00675769,-351.346,0.08739089965820312,2990.58351938,3133.66665378,0.6303691864013672,0.842267,-351.305,7.40798,1.5670359134674072,322.586901048,0.0,91.4385699049,33.17489838600159,322.507,0.698570356437
322.868,252.429992144,3269.22059469,0.764442174476,3.10075335076,15156.9321475029,0.762835848068,0.0343018,322.797502931,119.2,1647.57,0.845550588935,436,5,0.00655773,-350.706,0.09754538536071777,3010.98178836,3132.41756827,0.7148952484130859,0.842161,-350.672,7.40706,1.5823802947998047,322.873296092,0.0,84.3117495636,33.1978178024292,322.793,0.762835848068
322.379,237.406579789,3253.7362541,0.630988087635,3.13642934695,15190.041756868362,0.632824772736,0.0491638,322.312766822,127.589,1643.14,0.829358254586,437,5,0.00965774,-310.114,0.09324216842651367,1208.03141872,2775.35789326,0.6902575492858887,0.841806,-310.064,7.40436,1.5943005084991455,322.384761981,0.0,786.963018064,32.986323595047,322.307,0.632824772736
322.638,234.388743554,3234.72187893,0.745953290761,3.13618450087,15223.312518835068,0.746722752385,0.0740356,322.567383824,128.366,1641.44,0.791824833498,438,5,0.006616,-349.458,0.08576679229736328,2910.86259419,3083.55488265,0.6187515258789062,0.841617,-349.384,7.40333,1.5558724403381348,322.644134123,0.0,107.311819889,33.149924516677856,322.562,0.746722752385
322.945,249.01890797,3402.52414547,0.621683597713,3.06714750976,15256.745056390762,0.624560909651,0.0374756,322.873922044,113.318,1639.97,0.801440700673,439,5,0.00648403,-346.311,0.09991812705993652,2943.74297083,3209.01492811,0.747406005859375,0.84151,-346.273,7.40244,1.63248610496521,322.950392842,0.0,151.837350985,33.309053897857666,322.868,0.624560909651
323.209,243.345362341,3149.62883946,0.771822261631,3.11455033409,15290.238915920258,0.772995089204,0.0365295,323.131724178,121.963,1637.99,0.87099127216,440,5,0.00656456,-350.017,0.09645605087280273,3023.49875594,3071.42899839,0.6920487880706787,0.841376,-349.98,7.40122,1.587895393371582,323.21235832,0.0,42.2457153108,33.36881637573242,323.129,0.772995089204
322.819,246.04653003,3496.08889153,0.773196954488,3.10838402182,15323.346950292587,0.771831152918,0.0456238,322.734944179,120.752,1638.76,0.832174347719,441,5,0.00973068,-352.261,0.09051156044006348,3030.63591745,3194.94810468,0.6319704055786133,0.841484,-352.215,7.4017,1.5506713390350342,322.82479773,0.0,158.993505304,32.989625453948975,322.729,0.771831152918
323.056,245.589292097,3216.86082418,0.77832388387,3.0547775211,15356.265803098679,0.776842107404,0.0446777,322.981640293,107.384,1636.37,0.859498960174,442,5,0.00646641,-349.983,0.09505915641784668,2997.33830793,3115.80182014,0.6805446147918701,0.841343,-349.938,7.40023,1.5745258331298828,323.059997409,0.0,78.6512880971,32.79507350921631,322.978,0.776842107404
323.484,254.196447026,3266.34197449,0.764487594323,3.0766399384,15388.636632442474,0.764293136921,0.0525513,323.401895987,117.038,1635.95,0.882460766667,443,5,0.00670761,-352.089,0.09015846252441406,3007.40828394,3142.21229319,0.6491982936859131,0.841342,-352.037,7.39998,1.5616047382354736,323.489160599,0.0,87.5212488756,32.24486804008484,323.397,0.764293136921
322.99,239.251516411,3277.69156305,0.568268343809,3.05627051688,15421.157334804535,0.567081240492,0.0415955,322.896203852,114.35,1635.49,0.509935119184,444,5,0.00645842,-287.476,0.08067774772644043,1610.4303594,2656.9154589,0.6180670261383057,0.84133,-287.434,7.3997,1.5555832386016846,322.995896148,0.0,636.711068699,32.40108394622803,322.89,0.567081240492
323.317,234.514233541,3397.61444758,0.717972203494,3.02758436047,15454.386189222336,0.71829436141,0.0548401,323.224368301,111.74,1634.24,0.661868623954,445,5,0.00967448,-352.106,0.08921122550964355,2902.58784922,3145.14476023,0.6387603282928467,0.841237,-352.051,7.39893,1.5834860801696777,323.318549565,0.0,162.625328193,33.1078736782074,323.222,0.71829436141
323.272,227.832812483,3218.51217411,0.591167412714,3.03704453402,15487.282639026642,0.591335671755,0.0398254,323.180741084,116.67,1631.99,0.799798846656,446,5,0.00647162,-299.139,0.09260225296020508,916.355761059,2695.83935611,0.6493136882781982,0.841027,-299.099,7.39755,1.584824800491333,323.277001194,0.0,891.500188478,32.775588274002075,323.175,0.591335671755
323.043,239.4819577,3207.48822429,0.723559710588,3.11461753707,15520.494323730469,0.722958115769,0.049408,322.952419594,124.599,1628.46,0.848476336996,447,5,0.00988644,-312.87,0.08626484870910645,1422.29802027,2736.34806479,0.6132416725158691,0.840768,-312.821,7.39539,1.5673484802246094,323.043917122,0.0,673.505947351,33.09400129318237,322.951,0.722958115769
323.231,230.080416193,3272.21112522,0.712190885841,3.0779148632,15553.080854415894,0.710583886372,0.0471802,323.146750841,117.493,1623.18,0.759699180418,448,5,0.00987694,-349.48,0.08451652526855469,2832.13359483,3104.07599634,0.634814977645874,0.840319,-349.433,7.39214,1.5646247863769531,323.235890254,0.0,160.368420728,32.4666109085083,323.141,0.710583886372
323.421,233.421035695,3235.38684606,0.575906485222,3.03177706333,15585.585644960403,0.576270417781,0.0472412,323.341191234,119.607,1623.02,0.691652246464,449,5,0.00988987,-309.916,0.08738231658935547,1390.53087182,2789.66229917,0.6271569728851318,0.840393,-309.868,7.39204,1.568779468536377,323.426244427,0.0,701.36809175,32.38447618484497,323.335,0.576270417781
323.549,243.292864721,3274.83033426,0.702586379275,3.04590059088,15617.901458740234,0.702699172929,0.0447388,323.46439832,116.527,1621.06,0.739900520896,450,5,0.00996619,-350.588,0.08490848541259766,2855.85550292,3106.9450414,0.6121490001678467,0.84026,-350.544,7.39083,1.5567715167999268,323.552040868,0.0,137.334649789,32.194132804870605,323.46,0.702699172929
323.367,242.516626567,3356.52367616,0.775468800901,3.05186884563,15650.229283094406,0.776334430878,0.0335083,323.277949304,115.742,1621.79,0.795713589017,451,5,0.00647247,-350.888,0.07989311218261719,2908.64965085,3143.7800941,0.6105716228485107,0.840347,-350.854,7.39128,1.5446574687957764,323.370364823,0.0,171.245283146,32.207175731658936,323.274,0.776334430878
