NumTrajs,Entropy,EnvExecTime,MeanKLBefore,LossBefore,LossAfter,AverageDiscountedReturn,AveragePolicyStd,AbsLearnSignal,ExplainedVariance,AverageAbsQYDiff,AbsLearnSignalNew,AverageAbsQ,MeanKL,MaxReturn,PolicyExecTime,AverageQLoss,dLoss,Perplexity,Iteration,AverageQ,AbsLearnSignalOld,AverageAbsY,Time,AverageReturn,StdReturn,MinReturn,ItrTime,AverageY,ProcessExecTime
5,8.49077,1.385538101196289,0.0,6.71016,6.65485,-21.6545323881,0.996205,0.774535079948,0.304216911777,1.1624054679,0.774535079948,8.94692,0.00644944,-171.086625847,0.6157004833221436,2.70154,0.0553112,4869.61,13,-7.82876,0.774765124815,9.02810923991,441.391695022583,-231.348826919,40.0939047164,-290.994274262,31.615143060684204,-7.82924119398,0.09085631370544434
5,8.48598,1.3587734699249268,0.0,8.57575,8.50389,-12.9333794881,0.995419,0.798751372468,0.383736244534,1.11466431967,0.798751372468,9.18787,0.0099816,-159.976062796,0.5488066673278809,2.46787,0.0718613,4846.36,14,-8.05904,0.796462579036,9.26336916025,473.06962537765503,-267.48050052,59.1233327425,-314.968977314,31.54267120361328,-8.06021393793,0.08398938179016113
5,8.49111,1.36114501953125,0.0,4.59759,4.54156,-2.69387596426,0.996277,0.796220321138,0.0156354326544,1.10199941154,0.796220321138,9.1504,0.00642784,-63.1826061267,0.5528175830841064,2.39369,0.0560284,4871.27,15,-8.00727,0.796032794514,9.22617122584,503.7182071208954,-149.460032933,48.4371438203,-202.174013802,30.518438577651978,-8.00869828353,0.08438968658447266
5,8.48426,1.3787598609924316,0.0,11.5126,11.4573,-20.8482312917,0.995132,0.795837253372,0.240152543568,1.06506834308,0.795837253372,9.50935,0.00640563,-261.000494995,0.6409511566162109,2.24374,0.0552921,4838.02,16,-8.42536,0.796240144245,9.57954728443,535.3219511508942,-293.329431742,28.5717936649,-345.801619422,31.472919702529907,-8.42667356021,0.10861539840698242
5,8.4846,1.3847899436950684,0.0,9.68609,9.6353,-11.9937222933,0.995191,0.771172240421,0.383544772011,1.05216461864,0.771172240421,9.81088,0.00646484,-186.229095315,0.6360123157501221,2.19012,0.0507946,4839.67,17,-8.76989,0.773570554849,9.88037258924,568.3435034751892,-240.291286889,54.9463977736,-331.39157045,32.88467764854431,-8.77132723066,0.09449100494384766
5,8.48846,1.4549386501312256,0.0,9.58164,9.51682,-14.4150922166,0.995834,0.73880801972,0.512774336035,1.04567517211,0.73880801972,10.0736,0.00997045,-117.648040451,0.771737813949585,2.16776,0.0648203,4858.37,18,-9.03107,0.738229981493,10.1420330452,602.295884847641,-218.213285669,66.1088415741,-303.479747795,33.81677269935608,-9.03236803149,0.10898113250732422
5,8.48305,1.4852690696716309,0.0,8.32532,8.27185,-12.030632995,0.994938,0.735789034887,0.0640572516359,1.05265074424,0.735789034887,10.2208,0.00641779,-177.545681972,0.7709062099456787,2.21707,0.0534697,4832.15,19,-9.17562,0.735664527515,10.2892464039,636.6239249706268,-207.748182293,26.7464970157,-254.838424482,34.18830919265747,-9.17717164076,0.11147403717041016
5,8.481,1.4691147804260254,0.0,9.90356,9.84825,-10.3550439774,0.994597,0.781207907759,-0.0861848520545,1.03625126378,0.781207907759,10.4463,0.00648749,-168.192235507,0.7514028549194336,2.14132,0.0553131,4822.28,20,-9.43055,0.781854928021,10.5134035279,670.9479625225067,-245.880432101,55.4993633947,-316.490800425,34.18662071228027,-9.43204512879,0.11370635032653809
5,8.47566,1.4761953353881836,0.0,8.4206,8.3539,-13.1332759013,0.993715,0.797960939691,0.474118935911,1.02585657698,0.797960939691,10.5733,0.00996705,-34.3836021342,0.7566773891448975,2.10661,0.0667028,4796.6,21,-9.53692,0.798744895562,10.6398700551,705.1150846481323,-176.099658658,100.449586288,-335.448509435,34.03343176841736,-9.53821688343,0.11098456382751465
5,8.4728,1.442171573638916,0.0,13.2136,13.1484,-15.0379196725,0.993239,0.764658438316,0.25064890846,1.01562466223,0.764658438316,10.8365,0.00985347,-233.400350063,0.7174551486968994,2.08389,0.0651484,4782.89,22,-9.80693,0.764221244625,10.8982009188,739.3221569061279,-264.787588754,26.8108841518,-314.423856334,34.07024097442627,-9.80816289403,0.10770964622497559
5,8.46752,1.4720346927642822,0.0,9.56952,9.51653,-6.07880730576,0.992364,0.777364083537,0.378077096923,1.01194720033,0.777364083537,10.9031,0.00647049,-117.985630449,0.7363884449005127,2.08367,0.0529909,4757.68,23,-9.82192,0.777995074539,10.9671364805,774.1837863922119,-188.934572844,59.5977365245,-293.575096081,34.71658444404602,-9.82215304785,0.11184000968933105
5,8.45711,1.5072450637817383,0.0,12.4981,12.4325,-7.05653585002,0.990649,0.806242000251,0.560095010441,0.999018231349,0.806242000251,11.02,0.00998128,-105.250048695,0.8268594741821289,2.03899,0.0656233,4708.42,24,-9.89959,0.807221272914,11.0805227733,810.9368550777435,-226.733595201,63.8013310024,-278.469945038,36.61437773704529,-9.90021950545,0.12247657775878906
5,8.44437,1.5873603820800781,0.0,8.992,8.93799,-10.2909584991,0.988549,0.738397604042,0.128543507438,0.993322033783,0.738397604042,11.0158,0.00648697,-59.3523253366,0.9122915267944336,2.02808,0.0540066,4648.84,25,-9.81846,0.736021195981,11.0781494152,848.0627841949463,-178.652673914,65.2539777465,-256.326076895,36.98305940628052,-9.81885549832,0.12738299369812012
5,8.44101,1.5433199405670166,0.0,13.5176,13.458,-9.0007858135,0.987993,0.681717448719,0.285557608388,0.978350236258,0.681717448719,11.1172,0.00644029,-138.653979234,0.8863730430603027,1.99783,0.0596628,4633.23,26,-9.88534,0.681989612654,11.1781536816,885.4853365421295,-213.384540107,41.3567012915,-264.0030281,37.27271270751953,-9.88597124136,0.12595605850219727
5,8.434,1.5935945510864258,0.0,9.46999,9.41691,-10.8871455746,0.986843,0.765969393999,0.593797444785,0.966058810064,0.765969393999,11.121,0.00642864,-128.300483607,0.9074907302856445,1.94275,0.0530777,4600.86,27,-9.78309,0.767139298304,11.181492621,921.911120891571,-186.34608578,52.5481055885,-263.488981938,36.27873158454895,-9.78334362042,0.12892985343933105
5,8.41776,1.4262111186981201,0.0,13.1414,13.0752,-4.16392900946,0.984199,0.78162261612,0.513945980993,0.955796437431,0.78162261612,11.1862,0.00976353,-124.034619739,0.6691813468933105,1.90481,0.0661373,4526.76,28,-9.75144,0.782483447482,11.2446069957,957.7402532100677,-221.229031048,60.5387482057,-298.791015043,35.68041276931763,-9.75178064728,0.10556721687316895
5,8.42371,1.4832231998443604,0.0,11.5812,11.5281,-5.33704948452,0.985173,0.751834876487,0.446840370956,0.948497462856,0.751834876487,11.2109,0.00643304,-134.771027579,0.7882328033447266,1.87189,0.0531301,4553.76,29,-9.6493,0.752492231292,11.2676048202,994.6665534973145,-204.077825552,49.2978413869,-283.801636341,36.78467035293579,-9.64924702638,0.11974191665649414
5,8.42288,1.5320844650268555,0.0,6.08892,6.02281,-0.184244364172,0.985064,0.778996230549,0.352712614343,0.95510744912,0.778996230549,11.1131,0.00996471,-10.1297499491,0.8501694202423096,1.9121,0.0661154,4549.97,30,-9.37612,0.776337049652,11.1729965011,1033.6743323802948,-103.306513313,70.9952405416,-209.255637047,38.85769438743591,-9.37631788251,0.12005949020385742
5,8.42786,1.6976063251495361,0.0,12.4751,12.4064,-0.844670741523,0.985919,0.76076718103,0.481596732146,0.951208219515,0.76076718103,11.1462,0.00991291,-14.0602579491,1.0192594528198242,1.90506,0.068696,4572.72,31,-9.25639,0.760276598806,11.2063528751,1073.5568935871124,-165.686541798,86.982894226,-284.347639457,39.72559952735901,-9.25596296578,0.14020586013793945
5,8.42054,1.655182123184204,0.0,4.87293,4.81936,2.82044580559,0.984733,0.757836864434,0.506846862372,0.960518987886,0.757836864434,10.9873,0.0064343,50.6769809057,1.0221755504608154,1.90646,0.0535731,4539.34,32,-8.80006,0.758754929778,11.0485795474,1117.8684811592102,-65.9755367187,76.9495024567,-153.217553959,44.11885690689087,-8.79945671391,0.15389800071716309
5,8.40765,1.7373178005218506,0.0,5.00413,4.94722,5.93822244644,0.982645,0.775318601756,0.128820020481,0.968388517185,0.775318601756,10.8305,0.00642983,-28.0888089129,1.117804765701294,1.94701,0.0569177,4481.22,33,-8.38531,0.776174097495,10.8925944797,1163.1215343475342,-105.306952813,49.0164058117,-166.147362783,45.061075925827026,-8.38415526531,0.1662743091583252
5,8.4024,1.6531386375427246,0.0,8.99293,8.93883,0.707536561009,0.981792,0.803221362359,0.512845791015,0.967323493205,0.803221362359,10.7629,0.00647471,-3.73172350521,1.0470280647277832,1.93339,0.0540953,4457.74,34,-8.01394,0.803936795199,10.8253559089,1198.768117904663,-118.776126174,86.7247369929,-213.712993703,35.442955017089844,-8.01263097516,0.14969706535339355
5,8.39158,1.5485823154449463,0.0,3.20711,3.14911,0.857079026298,0.980046,0.791612518492,-0.197341472879,0.969626589718,0.791612518492,10.6995,0.00648151,9.78215968608,0.8430266380310059,1.91228,0.0579998,4409.79,35,-7.4885,0.791156087028,10.763448971,1233.1508779525757,-89.6218971753,82.9136193045,-200.551186005,34.235169649124146,-7.48679873092,0.12415289878845215
5,8.38203,1.4848659038543701,0.0,2.28174,2.22254,2.54825756532,0.978488,0.783557410856,0.442388709878,0.990872984426,0.783557410856,10.7098,0.00645585,110.781544104,0.7825655937194824,2.01751,0.0592034,4367.87,36,-6.86301,0.782912099027,10.7742584701,1267.5999257564545,-18.1479106319,123.500893913,-226.569634139,34.303762674331665,-6.86101793767,0.11353540420532227
5,8.36984,1.479356288909912,0.0,3.12009,3.06605,2.68814591933,0.976537,0.787603820833,0.641741079679,1.00549245948,0.787603820833,10.7736,0.00641516,161.816886704,0.7972373962402344,2.05797,0.0540373,4314.94,37,-6.19379,0.787971851509,10.8379337527,1302.5515213012695,-27.4974304109,144.93194103,-217.773396389,34.800349712371826,-6.19140994026,0.11439371109008789
5,8.35315,1.5208117961883545,0.0,4.18239,4.11508,-1.06381361961,0.973817,0.789408108988,0.603254148662,1.02040636972,0.789408108988,10.9228,0.0099733,194.197771559,0.8245649337768555,2.10379,0.0673084,4243.53,38,-5.52021,0.792180925973,10.9852229008,1337.3763914108276,-67.8825749655,160.283212022,-259.627022887,34.68131494522095,-5.51793328004,0.11560273170471191
5,8.34532,1.4120333194732666,0.0,1.95522,1.90023,10.0360480134,0.972541,0.762096454239,0.524568544904,1.03810099388,0.762096454239,11.2332,0.00647387,135.37307926,0.679424524307251,2.1634,0.0549842,4210.43,39,-4.71453,0.760690433941,11.2937931524,1371.2576849460602,-37.4677226416,111.452395414,-202.722988415,33.732131481170654,-4.71133881798,0.10478973388671875
5,8.32858,1.4803192615509033,0.0,-2.29918,-2.36162,18.4555803444,0.969874,0.77903037427,0.573851116797,1.05737544475,0.77903037427,11.6003,0.0064504,300.278904085,0.7666490077972412,2.24421,0.0624411,4140.54,40,-3.66713,0.778361611411,11.652005566,1406.4229054450989,84.2551836311,198.952832434,-202.239253846,35.01889896392822,-3.66393743304,0.1160731315612793
5,8.30684,1.4316222667694092,0.0,-10.4433,-10.5281,2.11934131015,0.966451,0.774935037138,0.351561375709,1.08534917208,0.774935037138,12.2375,0.009931,278.156414857,0.7453904151916504,2.3521,0.0847712,4051.49,41,-2.30485,0.772998278365,12.2819417481,1442.4257137775421,141.842647794,135.306298873,-117.799553773,35.86101150512695,-2.30125266405,0.11321043968200684
5,8.30132,1.4705686569213867,0.0,-10.5524,-10.6346,13.2276008835,0.965616,0.78584931734,0.493434048249,1.10948712119,0.78584931734,13.0901,0.00987892,374.315039752,0.8304195404052734,2.45263,0.0821857,4029.17,42,-0.893181,0.786433330056,13.1241485912,1479.5485842227936,188.264918071,118.106325967,10.7639746071,36.98148226737976,-0.889081946993,0.11748147010803223
5,8.29225,1.618175983428955,0.0,-7.25786,-7.32338,33.9403012125,0.964125,0.783698695724,0.645246794652,1.12189070023,0.783698695724,14.0832,0.00648987,335.488541742,0.9560468196868896,2.4909,0.0655279,3992.81,43,0.620397,0.783511944745,14.1084026248,1518.2226276397705,108.779581513,170.317740351,-75.4575639423,38.52447032928467,0.624384794179,0.13138031959533691
5,8.2774,1.6160430908203125,0.0,-2.68003,-2.7375,12.6948828584,0.961762,0.760185961718,0.575470967007,1.13959585211,0.760185961718,15.1018,0.00652672,187.628114336,0.9314239025115967,2.57737,0.0574703,3933.94,44,2.03266,0.76157353527,15.1238726942,1557.45246219635,12.9251887512,93.5816167151,-89.3410756185,39.076526403427124,2.03762263732,0.13046026229858398
5,8.26602,1.6205871105194092,0.0,-19.035,-19.1091,36.6388815612,0.959951,0.794979284982,0.478004131362,1.16274666029,0.794979284982,16.3436,0.00641545,394.247714021,0.9552428722381592,2.68606,0.0741138,3889.44,45,3.80755,0.795760011989,16.359780812,1597.628499031067,284.932374355,152.500528884,-17.3484632001,40.01838040351868,3.81224302037,0.1323411464691162
5,8.25686,1.6223578453063965,0.0,-21.5906,-21.656,37.2823761901,0.958513,0.794156998598,0.563565520073,1.17081474358,0.794156998598,17.7042,0.00642352,625.820901487,0.9726250171661377,2.76326,0.0653763,3853.97,46,5.7568,0.794244901585,17.7173572375,1638.215758562088,315.844877386,271.287832277,-177.373144717,40.44225525856018,5.76154856086,0.12895417213439941
5,8.24727,1.7007343769073486,0.0,-25.7033,-25.7709,37.0584789107,0.956974,0.784644028783,0.690171410984,1.18970142571,0.784644028783,19.2237,0.00644526,581.115086256,1.0194361209869385,2.85565,0.0676117,3817.18,47,7.68539,0.783904694148,19.2350585471,1679.9288053512573,426.482066966,242.282718006,-54.363136215,41.54506802558899,7.69020679192,0.1401686668395996
5,8.24327,1.6809475421905518,0.0,-28.4087,-28.4944,45.8786884155,0.95635,0.781480661806,0.53777008044,1.21498119834,0.781480661806,20.9295,0.00996706,535.982585868,0.9942870140075684,3.01985,0.0856743,3801.97,48,9.89687,0.782083986494,20.9398616012,1717.832277059555,379.548126963,211.164228612,-37.386058318,37.742570877075195,9.90187057121,0.14217638969421387
5,8.23003,1.5220191478729248,0.0,-33.0506,-33.1361,38.5265201741,0.954286,0.777375935961,0.625041755475,1.22999617293,0.777375935961,22.6692,0.00994052,758.523351082,0.8496720790863037,3.12597,0.0854759,3751.93,49,12.1351,0.776117035376,22.6787688945,1754.2883982658386,497.749550612,217.72134042,95.2313131242,36.31369638442993,12.1402683191,0.1212923526763916
5,8.21012,1.4907581806182861,0.0,-36.7814,-36.8532,54.2249304104,0.951141,0.792247996914,0.548493616183,1.26055856203,0.792247996914,24.655,0.00644403,729.151619886,0.8406517505645752,3.41328,0.071804,3677.99,50,14.6804,0.793350949603,24.6640656171,1787.4185128211975,547.992343789,241.620578662,68.9719341481,32.98685669898987,14.6855063994,0.12027430534362793
5,8.19407,1.3817529678344727,0.0,-48.2287,-48.3214,60.2910404896,0.948567,0.79506575033,0.312443975961,1.29703523441,0.79506575033,26.8323,0.00985175,844.216145995,0.6532528400421143,3.71553,0.0926819,3619.44,51,17.3704,0.796305771941,26.8405225288,1819.963199853897,764.92354005,62.8380738494,658.237678836,32.409412145614624,17.3757544567,0.09831380844116211
5,8.17691,1.3955967426300049,0.0,-33.125,-33.1861,66.00974162,0.94587,0.718029633019,0.678877148173,1.30603082229,0.718029633019,28.776,0.00640455,853.372217361,0.662273645401001,3.7406,0.0610809,3557.84,52,19.7099,0.718398773448,28.7833590748,1852.6641256809235,504.910987381,311.020188439,62.9267959784,32.56091117858887,19.7147828341,0.09700155258178711
5,8.17087,1.3891479969024658,0.0,-41.9273,-41.9935,59.2899425046,0.944912,0.771943197946,0.608062058649,1.32949930235,0.771943197946,30.8264,0.00648103,731.011692397,0.6672441959381104,4.0135,0.0661926,3536.42,53,22.1867,0.773257193288,30.8335186511,1885.390827178955,578.908745489,127.299891391,401.45597792,32.59204864501953,22.1919663217,0.10089325904846191
5,8.16456,1.3982336521148682,0.0,-38.9899,-39.0542,56.1540638038,0.943955,0.784565471421,0.749456535166,1.3645725103,0.784565471421,32.8328,0.00645211,791.011974555,0.6648426055908203,4.43354,0.06427,3514.17,54,24.6077,0.784503817871,32.8394305578,1917.9631221294403,485.251123252,365.005355764,-158.073141532,32.434974193573,24.6126527924,0.09694862365722656
5,8.14873,1.3807659149169922,0.0,-64.9641,-65.0311,71.9590804397,0.94155,0.761157951421,0.201984920917,1.39298617431,0.761157951421,35.2669,0.00640667,1116.10433071,0.6551027297973633,4.68384,0.0670166,3459.0,55,27.5698,0.760208301313,35.272859915,1950.586754322052,960.697684546,117.885468879,833.183191376,32.48632597923279,27.5748010221,0.10031509399414062
5,8.13997,1.394967794418335,0.0,-58.4485,-58.5362,87.7794090391,0.940181,0.681506905539,0.419535746289,1.41058252937,0.681506905539,37.5436,0.00996665,1018.24733639,0.6509480476379395,4.88487,0.0876503,3428.81,56,30.244,0.682606305679,37.5498462524,1983.176288843155,857.660446994,148.654671569,641.899536817,32.457582235336304,30.2493142959,0.09724855422973633
5,8.13124,1.3776178359985352,0.0,-69.7578,-69.8242,80.8989807766,0.938823,0.792588233337,0.651134135866,1.44740837113,0.792588233337,40.1215,0.00641643,1110.84792334,0.6640260219573975,5.29733,0.0664673,3399.02,57,33.3825,0.793562289315,40.1270961066,2015.867419242859,966.98893538,107.541621455,802.982979801,32.554924964904785,33.3876520963,0.09995317459106445
5,8.11913,1.4105579853057861,0.0,-43.8926,-43.9646,87.3045342234,0.936953,0.790785476148,0.731126161394,1.5039976972,0.790785476148,42.4791,0.00985695,1321.62068598,0.6724534034729004,6.24446,0.0720596,3358.11,58,36.2213,0.791017004735,42.4855316564,2048.656651496887,709.275480896,440.466672765,298.14245081,32.65590715408325,36.2269786944,0.10366272926330566
5,8.10495,1.386345624923706,0.0,-78.1323,-78.218,82.032731122,0.934777,0.767042212363,0.476657205018,1.51397258,0.767042212363,45.0686,0.00982337,1027.60552525,0.6709117889404297,5.90883,0.0856247,3310.81,59,39.2712,0.766305628119,45.0739591722,2081.2884862422943,990.15654559,27.678987227,952.464008361,32.49771523475647,39.277401665,0.09530448913574219
5,8.10952,1.3894267082214355,0.0,-89.0272,-89.1125,103.491806309,0.935532,0.800400842353,0.485303322063,1.55033692947,0.800400842353,47.9679,0.00996827,1390.95218466,0.6591999530792236,6.68922,0.08535,3325.99,60,42.7091,0.802515635269,47.9734454755,2113.8856937885284,1231.95899245,111.353441983,1076.78280385,32.46255612373352,42.7152189325,0.09618592262268066
5,8.0955,1.3903570175170898,0.0,-78.6511,-78.7308,110.060238126,0.933356,0.633591921514,0.46560248035,1.57221200335,0.633591921514,50.4284,0.00983595,1349.59258508,0.6640443801879883,7.00466,0.0797043,3279.69,61,45.7359,0.634604329268,50.4352281012,2146.4397644996643,1062.55488092,343.436259764,392.315038075,32.42266845703125,45.7419652967,0.10068869590759277
5,8.10236,1.3822417259216309,0.0,-90.7996,-90.884,108.899057663,0.934505,0.764600936443,0.744399623564,1.62172959511,0.764600936443,53.3799,0.00990306,1434.79446935,0.6498763561248779,7.7389,0.0843964,3302.26,62,49.2169,0.764887613415,53.3898760254,2178.9135751724243,1181.30434556,212.412951683,808.705630908,32.335092306137085,49.2229531228,0.09655928611755371
5,8.08449,1.3399572372436523,0.0,-103.467,-103.557,97.0795424647,0.931718,0.777395292612,0.589564636202,1.66742877509,0.777395292612,56.6446,0.00970804,1515.57844552,0.5838043689727783,8.38765,0.0899734,3243.75,63,52.9958,0.77805367558,56.6591751082,2211.1554024219513,1352.85195015,86.7922377414,1268.01000155,32.10821270942688,53.0024841137,0.09026074409484863
5,8.07237,1.3822221755981445,0.0,-98.5313,-98.6131,115.277258088,0.92984,0.734886379644,0.594195338789,1.70983250183,0.734886379644,59.5689,0.00989907,1562.78509275,0.6588106155395508,9.39445,0.0817871,3204.68,64,56.3746,0.734319395792,59.5872515656,2243.9981803894043,1305.36629883,333.411383866,653.511306001,32.71167016029358,56.3813306348,0.09555315971374512
5,8.06019,1.3615748882293701,0.0,-94.3788,-94.4548,118.465912615,0.927905,0.749328968473,0.801425646458,1.74361488842,0.749328968473,62.5225,0.00986581,1584.05669632,0.6460344791412354,9.89421,0.0759811,3165.9,65,59.8052,0.749166659496,62.5493400374,2276.6863894462585,1176.54327005,512.133341419,173.431703229,32.55228877067566,59.8117559504,0.09867477416992188
5,8.04662,1.3555645942687988,0.0,-116.513,-116.592,135.889724304,0.925899,0.719244102602,0.712944107162,1.75285266807,0.719244102602,65.8458,0.00954928,1665.31251528,0.6466801166534424,9.48037,0.0794525,3123.22,66,63.6428,0.719324644564,65.8853991259,2309.229795694351,1491.40098529,87.0651777833,1442.42508978,32.4099817276001,63.6509193701,0.09529805183410645
5,8.03609,1.3586037158966064,0.0,-114.443,-114.515,112.699034109,0.924356,0.78582561166,0.688510461287,1.78127030905,0.78582561166,69.1821,0.00642588,1638.94063462,0.6701760292053223,10.8142,0.0722198,3090.5,67,67.4933,0.786677005145,69.2342224486,2341.593096971512,1430.71197208,237.47418057,992.6988505,32.230273962020874,67.5010324656,0.10380983352661133
5,8.03092,1.3751165866851807,0.0,-114.775,-114.853,125.752787953,0.923532,0.795336827072,0.72106099124,1.80683518116,0.795336827072,71.9438,0.00979287,1793.01767197,0.6781251430511475,11.2601,0.0786743,3074.57,68,70.7787,0.7951448516,72.0123072396,2373.158737182617,1432.61547593,420.552793966,611.225286762,31.434260368347168,70.7859140845,0.09609174728393555
5,8.03308,1.3703715801239014,0.0,-114.66,-114.739,126.347820874,0.923868,0.75591029391,0.78311757586,1.86157752483,0.75591029391,75.37,0.00995764,1723.84013929,0.690373420715332,12.6901,0.0785065,3081.22,69,74.63,0.756080071064,75.4484704233,2405.80778837204,1361.74214162,452.074742611,473.777802665,32.51738119125366,74.6386231822,0.09917449951171875
5,8.0321,1.3745248317718506,0.0,-130.879,-130.952,143.247955964,0.923668,0.713916940363,0.702727883306,1.89651897332,0.713916940363,78.9915,0.00967781,1843.48579031,0.6595327854156494,12.464,0.0727386,3078.21,70,78.5769,0.713533863745,79.0687919318,2438.54661488533,1554.31394527,179.256582549,1276.8916433,32.59473443031311,78.5853183941,0.10299992561340332
5,8.02935,1.3835501670837402,0.0,-119.107,-119.187,122.197035392,0.92326,0.795129518158,0.647906286022,1.94211228085,0.795129518158,82.1552,0.00964263,2019.03182461,0.6604034900665283,14.2081,0.0794296,3069.75,71,81.9409,0.795694033007,82.217458462,2470.983504295349,1396.96528279,658.004538539,125.087287891,32.298343896865845,81.949358363,0.09651780128479004
