AbsLearnSignalNew,ItrTime,ExplainedVariance,AverageReturn,AverageDiscountedReturn,AverageAbsQYDiff,AverageAbsY,StdReturn,PolicyExecTime,AverageQ,AbsLearnSignal,LossAfter,ProcessExecTime,MeanKL,EnvExecTime,MinReturn,Entropy,MaxReturn,Perplexity,NumTrajs,Iteration,AverageQLoss,dLoss,LossBefore,AbsLearnSignalOld,MeanKLBefore,Time,AverageY,AveragePolicyStd,AverageAbsQ
0.787409746011,31.41478657722473,0.0725151148187,-244.823698105,-22.6106330501,1.3034468118,10.0425447152,68.9898902116,0.62648606300354,-8.48201,0.787409746011,7.82342,0.08999323844909668,0.00642476,1.35723876953125,-362.831490821,8.45799,-158.328673913,4712.59,5,13,3.42339,0.0549541,7.87838,0.78699065194,0.0,437.63604831695557,-8.48310221816,0.990786,9.94604
0.774953796824,31.22355842590332,0.0867693780284,-301.582093182,-21.2977614012,1.29965144508,10.1671650964,57.4910129644,0.550173282623291,-8.6028,0.774953796824,8.71241,0.08171963691711426,0.00987353,1.3217954635620117,-362.140382593,8.46407,-206.328251536,4741.33,5,14,3.41978,0.069766,8.78218,0.776526572399,0.0,468.99445033073425,-8.60352043827,0.991804,10.072
0.767469054172,30.290730237960815,0.0862056013356,-295.389228753,-20.9111188345,1.29219203324,10.305269935,79.361472307,0.6113531589508057,-8.75946,0.767469054172,8.45587,0.09079360961914062,0.00643842,1.3526976108551025,-421.826626122,8.4629,-171.443754409,4735.8,5,15,3.39447,0.0548677,8.51074,0.768393978837,0.0,499.41975712776184,-8.76025267513,0.991607,10.2072
0.783498055963,31.0929913520813,0.15294599515,-227.500756709,-19.5435885731,1.29773510589,10.3860559954,60.5752524219,0.5671536922454834,-8.83536,0.783498055963,6.67703,0.0908823013305664,0.00999413,1.3448612689971924,-328.417271065,8.4631,-150.01641328,4736.7,5,16,3.38023,0.0751581,6.75219,0.78326113535,0.0,530.6477694511414,-8.83677893645,0.991641,10.2864
0.788227837759,32.46495842933655,-1.47603425561,-280.614992158,-22.2982045244,1.27825765886,10.57608032,28.0939570312,0.5954432487487793,-9.08854,0.788227837759,9.81039,0.08779025077819824,0.00974514,1.3511378765106201,-316.176980447,8.46037,-229.780351115,4723.78,5,17,3.2796,0.0652475,9.87564,0.788818913919,0.0,563.2483246326447,-9.08979713196,0.991194,10.4804
0.762522973593,33.5939564704895,0.122386914352,-229.407747611,-19.5332585764,1.27404826948,10.672242975,129.32102757,0.7343358993530273,-9.19749,0.762522973593,7.99256,0.10759377479553223,0.0098532,1.4262986183166504,-369.026199095,8.46605,-28.6753812117,4750.72,5,18,3.25222,0.0710258,8.06358,0.762482741396,0.0,596.9823184013367,-9.19862174261,0.992138,10.5785
0.79623455507,33.84602451324463,-0.0179140687987,-133.189239076,-18.8728041705,1.28632050144,10.6588870547,46.6503255015,0.7471969127655029,-9.11254,0.79623455507,4.51612,0.10215616226196289,0.00993992,1.4357295036315918,-178.827017667,8.47594,-53.781570723,4797.93,5,19,3.29655,0.0770888,4.5932,0.798242083972,0.0,630.9650945663452,-9.11338419513,0.993787,10.5628
0.771691280699,33.92811989784241,0.0597660487468,-210.532589542,-18.1495556495,1.27449221743,10.6601394264,66.5148246538,0.767195463180542,-9.07905,0.771691280699,7.78485,0.1006476879119873,0.00643198,1.4436628818511963,-333.311963786,8.45879,-144.475994781,4716.33,5,20,3.22102,0.0592995,7.84415,0.771369021967,0.0,665.0313074588776,-9.0794059365,0.990951,10.5653
0.771135423266,33.93921995162964,0.225497225087,-116.22311701,-27.6396262495,1.27307671332,10.5924317366,87.8482240968,0.7578797340393066,-8.87973,0.771135423266,5.50876,0.10608530044555664,0.00641743,1.4486234188079834,-217.824121719,8.45235,20.4565294715,4686.09,5,21,3.2082,0.0617309,5.57049,0.773011271537,0.0,699.1072850227356,-8.87936437101,0.989892,10.4947
0.796956434351,33.749608755111694,-0.608353710767,-163.414779009,-3.10222137426,1.26528413939,10.598401585,170.199403086,0.7011473178863525,-8.76995,0.796956434351,8.10704,0.10176396369934082,0.00985403,1.4149837493896484,-400.17823787,8.45801,-16.7900063032,4712.66,5,22,3.16502,0.0744619,8.1815,0.797494819476,0.0,732.9899210929871,-8.76869743665,0.990815,10.5003
0.752671108702,34.159505128860474,0.553199291665,-139.424531972,-4.13430199754,1.27097127312,10.5044329333,117.299167518,0.7477385997772217,-8.47559,0.752671108702,7.24848,0.10176944732666016,0.00996969,1.4267981052398682,-364.942230496,8.45508,-24.0066501276,4698.86,5,23,3.17654,0.0719161,7.3204,0.752189186855,0.0,767.2854332923889,-8.47362460753,0.990357,10.4034
0.749576985089,36.408334255218506,0.240150359862,-46.8643323319,-0.336919502302,1.26897805839,10.3052877114,108.841702508,0.808783769607544,-7.93986,0.749576985089,3.84263,0.10920500755310059,0.00994015,1.4551942348480225,-187.166350531,8.45149,82.1947831264,4682.05,5,24,3.15966,0.0764949,3.91913,0.748491859531,0.0,803.8285937309265,-7.93735714633,0.989779,10.1988
0.799814978667,36.83460807800293,0.0191491804267,47.6061548743,-1.05418990873,1.28336571615,10.1346319997,119.417249276,0.9064912796020508,-7.22785,0.799814978667,1.40542,0.11533474922180176,0.009967,1.544508457183838,-143.855992587,8.45875,191.659671222,4716.14,5,25,3.24142,0.082186,1.48761,0.798898555808,0.0,840.8123278617859,-7.22449295978,0.990994,10.0208
0.773720645664,36.659913539886475,0.169193969744,-1.85671877401,2.22024964457,1.30388013911,9.96380688289,91.1240002747,0.8709702491760254,-6.38223,0.773720645664,0.441168,0.11285972595214844,0.0099538,1.5159049034118652,-156.943320532,8.44586,119.941067172,4655.77,5,26,3.33421,0.0788859,0.520054,0.7744032177,0.0,877.617330789566,-6.37800490446,0.988899,9.8356
0.767207672387,36.75071406364441,0.522992839796,-27.0714478819,4.19374418735,1.3158836527,10.0859546617,224.376221712,0.9450185298919678,-5.62031,0.767207672387,2.67611,0.12241673469543457,0.00645234,1.577939510345459,-348.266684301,8.43665,190.688129159,4613.08,5,27,3.41474,0.0629871,2.7391,0.766428324706,0.0,914.5110559463501,-5.61549363539,0.98738,9.94813
0.751457463437,35.70017123222351,0.38461932984,47.9655358847,19.2591842572,1.34944962653,10.3433558055,135.840623891,0.8182785511016846,-4.66436,0.751457463437,-0.770585,0.11083436012268066,0.00648613,1.5048956871032715,-205.27949448,8.43929,198.499063125,4625.28,5,28,3.58846,0.0586414,-0.711944,0.751001256185,0.0,950.3538475036621,-4.65880409395,0.987804,10.1965
0.784286515188,36.008533000946045,0.323830692193,13.6337069537,12.6901691233,1.3645988975,10.8797626486,297.786031976,0.7543177604675293,-3.71894,0.784286515188,0.896979,0.10714578628540039,0.00999308,1.4424245357513428,-437.012758748,8.42629,365.779321588,4565.55,5,29,3.66997,0.0717316,0.96871,0.783362259475,0.0,986.5137207508087,-3.71360823205,0.985717,10.7315
0.73727710805,38.33070778846741,0.551267792778,-164.911501253,4.65596043899,1.3830875036,11.6502884706,168.599748347,0.9549171924591064,-2.98718,0.73727710805,6.22223,0.12598347663879395,0.00643793,1.571061134338379,-360.243050832,8.43947,119.479682507,4626.1,5,30,3.78552,0.051055,6.27329,0.737216563999,0.0,1024.9897992610931,-2.98204797014,0.987915,11.5113
0.754152135472,39.86840462684631,0.445633089006,72.5224673703,18.542697943,1.40970781817,12.5083162801,257.19787584,1.04365873336792,-1.87545,0.754152135472,-4.56751,0.12985515594482422,0.00642345,1.6436290740966797,-237.68046051,8.42996,426.404823908,4582.33,5,31,3.95898,0.0606294,-4.50688,0.753676332921,0.0,1065.0176043510437,-1.87021600017,0.986335,12.3752
0.777894280543,44.419126987457275,-0.0742155326495,259.94176227,28.8047776908,1.44186409147,13.430425987,77.5559800139,1.0545415878295898,-0.45282,0.777894280543,-12.728,0.14377760887145996,0.00644793,1.6481194496154785,121.386719104,8.4211,350.122807198,4541.92,5,32,4.15614,0.0678043,-12.6602,0.778086885058,0.0,1109.6092472076416,-0.447305465515,0.98488,13.3088
0.676267675712,44.79205679893494,0.171310185834,-76.1886565411,17.4618180231,1.46716099174,14.5200285247,233.942990569,1.1086642742156982,0.537269,0.676267675712,-0.714159,0.13792943954467773,0.00993492,1.69810152053833,-432.148039224,8.41393,200.017432245,4509.47,5,33,4.29179,0.0725096,-0.641649,0.67523903798,0.0,1154.5754671096802,0.54208950462,0.983689,14.4083
0.809238120145,36.9837167263031,0.378235653711,237.961521329,25.4453825067,1.49364863299,15.8061435979,344.476952564,1.1720693111419678,1.90384,0.809238120145,-9.87922,0.1506659984588623,0.00994962,1.7074949741363525,-279.065768717,8.42747,603.846036306,4570.94,5,34,4.48935,0.0739307,-9.80529,0.811336961732,0.0,1191.7718033790588,1.90917132319,0.98591,15.7082
0.718766622823,34.06257438659668,0.653201168507,89.3113566105,19.3668983607,1.52376344351,17.1821348808,324.530881867,0.6084253787994385,3.16687,0.718766622823,-5.32023,0.08804464340209961,0.0064161,1.3557507991790771,-368.944794595,8.40856,526.822680872,4485.27,5,35,4.70546,0.0562553,-5.26398,0.718410561923,0.0,1225.9801261425018,3.17200489217,0.982825,17.0971
0.720609921347,33.85326266288757,0.647947927019,132.942135571,34.3661516358,1.53842671999,18.5482202523,313.639839618,0.777862548828125,4.60342,0.720609921347,-9.39662,0.11109161376953125,0.00996627,1.4605185985565186,-283.954651796,8.39953,541.648442148,4444.97,5,36,4.8227,0.0720758,-9.32454,0.72082119849,0.0,1259.9808559417725,4.60833559254,0.98142,18.4766
0.735989642686,34.487255573272705,0.680926275936,152.378908716,9.9831105409,1.54859296989,20.0940593261,425.751612423,0.7336771488189697,6.0719,0.735989642686,-9.25417,0.1053457260131836,0.00981297,1.4377527236938477,-463.384436653,8.40086,731.241954714,4450.88,5,37,4.87616,0.0721111,-9.18206,0.736095652049,0.0,1294.612871646881,6.07651669849,0.981636,20.0338
0.758502200477,34.50534701347351,0.334002252242,404.506598933,30.3117420463,1.58111861848,21.6660322383,137.927767574,0.7182900905609131,7.79917,0.758502200477,-25.5358,0.1068880558013916,0.00640681,1.423658847808838,209.92234212,8.41346,598.706845851,4507.32,5,38,5.18196,0.06567,-25.4701,0.757371231089,0.0,1329.267207145691,7.80325454928,0.98384,21.6126
0.766136050657,33.624125719070435,0.386981454587,332.932457825,36.8985493619,1.59812425054,23.2875853431,181.137384055,0.759232759475708,9.54519,0.766136050657,-21.5682,0.1063380241394043,0.00992011,1.4596171379089355,73.9148964376,8.40933,592.825078008,4488.76,5,39,5.35518,0.0786686,-21.4896,0.766262802733,0.0,1363.0359268188477,9.54918065973,0.983183,23.2406
0.747809844734,34.60529017448425,0.679176105997,224.931527211,39.2376481532,1.61824800155,24.9695825168,461.056630288,0.7782175540924072,11.1201,0.747809844734,-14.5683,0.11018061637878418,0.00993357,1.4644086360931396,-367.564035584,8.39958,698.060183791,4445.2,5,40,5.50931,0.0746784,-14.4936,0.74721230783,0.0,1397.7828590869904,11.1237666875,0.981659,24.9264
0.7668892967,35.42276310920715,0.224145603597,534.58136663,41.1940541681,1.66330138765,26.7481760993,96.2536277876,0.7407865524291992,13.086,0.7668892967,-36.6091,0.11067032814025879,0.00649933,1.4380993843078613,419.55826968,8.39857,667.791364498,4440.69,5,41,5.93555,0.0702057,-36.5389,0.767114928141,0.0,1433.3522021770477,13.0894620448,0.981466,26.7072
0.755833381627,35.999473333358765,0.543868318813,476.430415935,39.9507805973,1.68806848883,28.7097513529,114.639911213,0.820756196975708,15.2204,0.755833381627,-35.2545,0.11597013473510742,0.00999702,1.4810490608215332,337.679171714,8.38776,687.331462702,4392.96,5,42,6.07196,0.0822945,-35.1722,0.756163098017,0.0,1469.5044748783112,15.2239896264,0.979647,28.6714
0.744649139885,38.451754093170166,0.547045038649,337.866058076,43.5698566986,1.71289713097,30.5834711086,356.621611575,0.9688916206359863,17.0188,0.744649139885,-25.9263,0.12559986114501953,0.00641897,1.597409725189209,-217.247810829,8.37367,650.381098951,4331.51,5,43,6.36485,0.0644646,-25.8618,0.746035525709,0.0,1508.104015827179,17.0224377924,0.97741,30.5475
0.726471831991,38.905508041381836,0.746450391145,277.528196522,34.8466547371,1.73711269211,32.4370244763,483.295047919,0.9472854137420654,18.7473,0.726471831991,-23.2371,0.1301267147064209,0.00988996,1.6001763343811035,-450.735932391,8.36046,725.074379707,4274.67,5,44,6.66225,0.0691853,-23.1679,0.725982690758,0.0,1547.1602821350098,18.749911761,0.975268,32.3989
0.750619685846,40.08673858642578,-0.0293491136081,740.476646498,72.4557134209,1.76942597779,34.4886509968,86.7827433832,0.9631543159484863,20.9469,0.750619685846,-49.6266,0.12638616561889648,0.00640825,1.5845675468444824,615.573791422,8.35552,842.749025747,4253.61,5,45,7.00162,0.0682144,-49.5584,0.752240035531,0.0,1587.3971810340881,20.9501960092,0.974528,34.4522
0.749283651987,40.04803204536438,0.548477310376,683.420402127,51.8553253331,1.79583550335,36.6776976379,246.064256496,0.9979407787322998,23.2802,0.749283651987,-45.1266,0.13390469551086426,0.00642468,1.594428300857544,219.139261986,8.34097,952.531280222,4192.13,5,46,7.3197,0.0673447,-45.0593,0.7485840617,0.0,1627.5959012508392,23.2834795759,0.97215,36.6452
0.74817712037,41.747313022613525,0.612959866432,514.758749607,65.2181296736,1.82613447699,38.8624820194,397.016441565,0.9898014068603516,25.468,0.74817712037,-41.9258,0.12882399559020996,0.00990369,1.6106257438659668,-262.114640158,8.33216,797.492467694,4155.39,5,47,7.7816,0.0802345,-41.8456,0.747982976129,0.0,1669.5014653205872,25.472051117,0.970768,38.8305
0.758640462034,39.23409342765808,0.430192185043,734.758312902,54.5764884079,1.85919206516,41.2059418265,112.139075816,1.0290553569793701,28.0897,0.758640462034,-54.6044,0.13589978218078613,0.0064731,1.6590189933776855,564.78946285,8.32993,887.885442738,4146.13,5,48,8.07234,0.0751457,-54.5292,0.759704376035,0.0,1708.8928599357605,28.0927575471,0.9704,41.1742
0.773170533282,36.231839418411255,0.699914916425,696.873202746,68.1867870627,1.88248399515,43.6327983225,363.723476308,0.8260276317596436,30.6266,0.773170533282,-49.7401,0.11644506454467773,0.00983343,1.468313217163086,-18.0329230123,8.31866,975.653339009,4099.65,5,49,8.18717,0.0863991,-49.6537,0.773768632578,0.0,1745.2582910060883,30.6302269686,0.968586,43.6027
0.792782209521,34.04858994483948,0.414309331513,916.226243286,76.6884297496,1.91977357536,46.1874714162,124.626742492,0.8519861698150635,33.3242,0.792782209521,-66.5764,0.11500334739685059,0.00651948,1.485253095626831,811.797449163,8.31036,1156.41427759,4065.79,5,50,8.96851,0.0684586,-66.5079,0.792988532606,0.0,1779.4464008808136,33.3281474633,0.967346,46.1563
0.807258552256,32.10604476928711,0.318085945955,866.221941262,69.9558442772,1.94850633943,48.8351268374,85.2872797691,0.634058952331543,36.1114,0.807258552256,-69.3699,0.08849143981933594,0.00650359,1.327343225479126,749.410358465,8.30066,991.883750037,4026.52,5,51,9.24851,0.0723419,-69.2976,0.805217674318,0.0,1811.6862497329712,36.1153509175,0.965775,48.804
0.799714693583,32.31238651275635,0.289495164244,946.849843196,94.7944847554,2.00256242754,51.5706805551,95.0460709803,0.6373836994171143,38.934,0.799714693583,-73.7654,0.09185957908630371,0.00999369,1.3341329097747803,832.625865036,8.29294,1105.71321051,3995.58,5,52,10.1263,0.0898972,-73.6755,0.798476390522,0.0,1844.1280488967896,38.9381796903,0.964566,51.5403
0.797504078204,32.491634130477905,0.481946243297,967.513589063,78.0408514973,2.02438183796,54.4216928399,131.338708427,0.6705586910247803,42.065,0.797504078204,-77.6076,0.09755134582519531,0.00644309,1.3447747230529785,850.131950082,8.2775,1206.90572167,3934.34,5,53,10.7109,0.0745087,-77.5331,0.79735258282,0.0,1876.751652956009,42.0692972993,0.962023,54.3909
0.725791525691,32.17050337791443,0.637340378651,604.786923626,52.4041264956,2.04808770575,56.9046978591,585.878273031,0.6957190036773682,44.4887,0.725791525691,-53.3902,0.09831714630126953,0.0098136,1.35007643699646,-497.182118836,8.27304,1113.17639565,3916.85,5,54,10.7494,0.0763741,-53.3139,0.727284439228,0.0,1909.0594086647034,44.4927609583,0.961334,56.8747
0.733429199605,32.335105895996094,0.68809396411,673.542099831,66.9242572227,2.06931411739,59.5264130163,603.346112649,0.6696925163269043,47.1175,0.733429199605,-57.3182,0.09305405616760254,0.0099451,1.3443248271942139,-417.398757681,8.2566,1207.1893035,3852.98,5,55,11.2407,0.0805779,-57.2377,0.734387217878,0.0,1941.5243694782257,47.121633066,0.958697,59.4971
0.775445470844,32.172263383865356,0.720668552076,760.49450279,61.2457355232,2.09278866747,62.0650067356,496.963877548,0.6923706531524658,49.6044,0.775445470844,-64.4995,0.09647130966186523,0.00983028,1.3494679927825928,-230.227511175,8.25213,1060.88577229,3835.77,5,56,11.8949,0.0858154,-64.4137,0.773361339833,0.0,1973.8236033916473,49.6094645733,0.958022,62.0338
0.762418491843,32.5138099193573,0.783331346638,942.564982585,78.6710902136,2.1095399442,65.0456293143,600.003510698,0.6845242977142334,52.7912,0.762418491843,-73.5983,0.09928607940673828,0.00997171,1.3580796718597412,-255.720597987,8.24178,1292.4922625,3796.3,5,57,12.451,0.0795212,-73.5187,0.76296498294,0.0,2006.4638273715973,52.7957785133,0.956441,65.019
0.738097685585,32.45548486709595,0.591167997035,1033.60492797,83.1987582434,2.1708356,68.1497490073,118.210189306,0.6703054904937744,56.1395,0.738097685585,-92.4212,0.09542036056518555,0.00989009,1.3576605319976807,853.86748592,8.23306,1190.01590403,3763.33,5,58,13.5094,0.0825882,-92.3386,0.738354599133,0.0,2039.067226409912,56.144096821,0.955023,68.1216
0.76489668613,32.37261343002319,0.608141921448,1153.15443781,80.4621717849,2.21567089703,71.2317421112,100.384379696,0.6509482860565186,59.4114,0.76489668613,-99.8392,0.09484148025512695,0.00987698,1.352585792541504,1044.70313055,8.22561,1294.14708876,3735.41,5,59,14.8108,0.0886612,-99.7506,0.763767038223,0.0,2071.573033094406,59.4165939227,0.953829,71.2033
0.76167094459,32.276617765426636,0.433240755307,1117.24531822,117.933118023,2.21953678968,74.6206285349,423.919487776,0.629645586013794,62.9596,0.76167094459,-92.0528,0.09260058403015137,0.00644226,1.3433637619018555,276.257940206,8.21261,1411.60825563,3687.15,5,60,14.0997,0.0773544,-91.9754,0.762041985185,0.0,2103.985708475113,62.9642162286,0.951741,74.5922
0.783933674005,32.33375954627991,0.541881154542,1378.61695055,122.449238316,2.25829089261,78.1019933911,163.537250755,0.6639068126678467,66.6042,0.783933674005,-114.399,0.0960092544555664,0.00996859,1.3574609756469727,1105.00767772,8.20751,1553.08271584,3668.41,5,61,15.3276,0.100723,-114.299,0.786925100717,0.0,2136.454261779785,66.6090695324,0.950943,78.0736
0.699578361548,32.49541735649109,0.398584132176,1259.05015461,111.042715249,2.30820073925,81.6695478732,57.5682815997,0.6585965156555176,70.4555,0.699578361548,-112.799,0.09591555595397949,0.00985317,1.358199119567871,1191.83452485,8.20945,1350.28993385,3675.52,5,62,16.2907,0.10128,-112.698,0.701630277223,0.0,2169.0858149528503,70.4604480307,0.951258,81.6392
0.780723370366,31.808536291122437,0.591177983116,1204.23452191,112.2878522,2.32729572451,85.1371795579,372.523340664,0.6477360725402832,74.0024,0.780723370366,-110.502,0.09113907814025879,0.00996377,1.3408243656158447,483.198000328,8.20702,1516.13887907,3666.58,5,63,16.9897,0.0931778,-110.409,0.779170210369,0.0,2201.0259709358215,74.0079165996,0.950901,85.1112
0.760768947783,32.48050856590271,0.720281435902,1244.88789927,134.312789357,2.36932055856,88.6049220587,283.545908783,0.6376495361328125,77.7101,0.760768947783,-107.634,0.09720253944396973,0.00977514,1.3267626762390137,779.238295097,8.20304,1534.54194089,3652.05,5,64,18.9758,0.0892181,-107.544,0.760870676045,0.0,2233.640878200531,77.7162018565,0.950244,88.5774
0.760485758019,32.65185284614563,0.333631637357,1593.44582551,117.760043769,2.34218812337,92.1976596988,97.9272981506,0.6548755168914795,81.4855,0.760485758019,-134.333,0.09667396545410156,0.00988308,1.3409974575042725,1473.90784097,8.19502,1724.88885054,3622.88,5,65,17.9249,0.0902863,-134.243,0.760638614218,0.0,2266.4247376918793,81.4907622211,0.949014,92.1733
0.681404602556,32.374815464019775,0.65035803483,1272.75942958,110.958399896,2.39349335014,95.5406684844,580.131064852,0.6448311805725098,84.8591,0.681404602556,-114.769,0.0950171947479248,0.00990453,1.3442885875701904,130.840359714,8.19693,1695.09321368,3629.78,5,66,19.5931,0.0907135,-114.678,0.682424960227,0.0,2298.9326956272125,84.8648804182,0.949284,95.5148
0.730324089911,32.21695685386658,0.800818634598,1325.7112762,114.175133927,2.4206023018,99.1662239909,650.279635995,0.6328697204589844,88.7145,0.730324089911,-116.564,0.09391617774963379,0.00985173,1.3327572345733643,35.3040528532,8.18402,1728.26514084,3583.22,5,67,20.2651,0.0940247,-116.47,0.731026171107,0.0,2331.2799088954926,88.7203079496,0.947285,99.1412
0.73283228104,31.374265432357788,0.534618016712,1529.76677432,127.458012742,2.49120322195,103.002542392,178.965192707,0.6293632984161377,92.872,0.73283228104,-144.662,0.08874177932739258,0.00990405,1.325326681137085,1233.10333009,8.17859,1781.40379208,3563.82,5,68,24.0858,0.0930634,-144.569,0.733111083163,0.0,2362.7879934310913,92.8786724982,0.946458,102.979
0.77368280512,32.14025282859802,0.569723812924,1216.44793121,102.666591902,2.49609333421,106.515115572,666.477452604,0.5626046657562256,96.6234,0.77368280512,-119.208,0.08620643615722656,0.0098074,1.3039958477020264,-99.136781937,8.17273,1676.33573917,3543.0,5,69,22.6092,0.0954285,-119.113,0.773603237104,0.0,2395.0563497543335,96.6305505089,0.945539,106.489
0.733201706142,32.39102125167847,0.547476715495,1545.17709659,136.820108865,2.5218503848,110.364121775,154.377541408,0.6468727588653564,100.676,0.733201706142,-147.712,0.10319948196411133,0.00991882,1.3303310871124268,1378.47110219,8.17039,1804.06983944,3534.71,5,70,23.7793,0.100693,-147.611,0.732286254678,0.0,2427.5827362537384,100.682141376,0.945154,110.34
0.767377992976,32.07607388496399,0.702551349939,1476.29907029,125.063627615,2.55670991985,113.923122052,583.78273839,0.6231577396392822,104.45,0.767377992976,-138.028,0.09517216682434082,0.0099607,1.328714370727539,325.688887668,8.16588,1921.662543,3518.81,5,71,26.2283,0.088028,-137.94,0.769283511237,0.0,2459.788522005081,104.45688843,0.944488,113.9
