AverageQLoss,ExplainedVariance,ItrTime,Time,AbsLearnSignalNew,AveragePolicyStd,MaxReturn,LossAfter,Iteration,dLoss,NumTrajs,MeanKLBefore,Perplexity,Entropy,AverageQ,AverageAbsQYDiff,AverageAbsQ,ProcessExecTime,PolicyExecTime,AverageAbsY,AbsLearnSignal,StdReturn,MeanKL,AbsLearnSignalOld,MinReturn,EnvExecTime,LossBefore,AverageReturn,AverageDiscountedReturn,AverageY
79.6046,0.682463156737,39.90211486816406,15425.307651281357,0.750181268948,0.9039,2992.35725793,-283.694,362,0.0505981,5,0.0,2689.25,7.89702,226.23,3.34241816441,230.955,0.12544870376586914,0.9129750728607178,230.959165744,0.750181268948,206.994990992,0.00995698,0.750129233476,2481.93318608,1.5780370235443115,-283.644,2708.78607717,205.524551559,226.23551173
85.6843,-0.924884317211,39.9933180809021,15465.434209108353,0.503673760447,0.903579,2885.21224692,-235.068,363,0.0423431,5,0.0,2683.19,7.89476,226.578,3.40586335361,231.254,0.12326693534851074,0.9301564693450928,231.256813526,0.503673760447,612.404547319,0.00640019,0.5037274483,1244.40705755,1.5892736911773682,-235.025,2183.90174219,206.916972523,226.580877188
84.5037,0.556930395188,40.05117988586426,15505.619831562042,0.72610744947,0.903301,2867.72833683,-284.845,364,0.0398254,5,0.0,2678.26,7.89292,227.487,3.41759911541,232.027,0.12479114532470703,0.9375729560852051,232.033202147,0.72610744947,108.284429709,0.00644261,0.725485693645,2579.90361001,1.58848237991333,-284.805,2724.3747291,217.387162618,227.493464943
81.4479,0.721838435706,40.11903953552246,15545.871283054352,0.757301734747,0.903173,2914.08203408,-283.299,365,0.0422363,5,0.0,2676.2,7.89215,228.293,3.41777534895,232.777,0.12048125267028809,0.9436845779418945,232.780581549,0.757301734747,213.915074014,0.00645293,0.757661650878,2328.36431719,1.5930352210998535,-283.256,2725.35075516,211.997770969,228.296417682
80.5043,0.749000983787,40.118271827697754,15586.12217259407,0.690058144201,0.903005,3028.25417047,-249.996,366,0.0557404,5,0.0,2673.31,7.89107,228.487,3.38483386926,232.985,0.12348151206970215,0.9667296409606934,232.989007356,0.690058144201,779.15447703,0.00985595,0.689591755445,929.324929777,1.5980775356292725,-249.941,2444.75807501,212.032901745,228.491583914
74.422,0.806598413837,39.722670793533325,15625.977038860321,0.689302280452,0.902737,2767.0149434,-254.355,367,0.0447235,5,0.0,2668.33,7.88921,229.572,3.32397665175,233.971,0.12193632125854492,0.9797923564910889,233.975981404,0.689302280452,557.199500519,0.00644738,0.688870285587,1305.8130882,1.599729061126709,-254.31,2409.97455129,210.84784469,229.578357433
83.1758,0.784130756359,39.90207242965698,15666.012952566147,0.695556832384,0.902463,2987.8543467,-253.52,368,0.0485382,5,0.0,2663.91,7.88755,229.523,3.3765002276,233.904,0.12785601615905762,0.9739975929260254,233.905715213,0.695556832384,698.879018413,0.00977685,0.695391656748,1071.62998581,1.5798368453979492,-253.471,2443.8290722,218.556778968,229.528194521
82.9997,0.796697063909,40.17832636833191,15706.323144197464,0.698682200951,0.90183,2787.54933227,-252.113,369,0.0422974,5,0.0,2652.25,7.88316,229.867,3.38616293148,234.197,0.12302756309509277,0.9686241149902344,234.201400119,0.698682200951,622.165883977,0.00642989,0.698017065974,1127.42612908,1.5843696594238281,-252.07,2358.01858436,220.993034724,229.870806869
81.5739,0.797242223222,39.955721616744995,15746.413689136505,0.672267452054,0.901743,2876.50346812,-219.852,370,0.0522614,5,0.0,2650.7,7.88258,230.203,3.4131885685,234.493,0.12403655052185059,0.9441044330596924,234.497621978,0.672267452054,892.740462705,0.00989988,0.67233029298,649.355831142,1.5866200923919678,-219.8,2135.14820531,215.582142747,230.209195568
88.2296,0.722409930149,40.136913776397705,15786.686807632446,0.692609894716,0.901658,2933.05482008,-259.267,371,0.0466919,5,0.0,2649.28,7.88204,231.065,3.46924319001,235.302,0.12320089340209961,0.9176664352416992,235.308372112,0.692609894716,443.53112281,0.00642261,0.692575417039,1627.20089011,1.5704798698425293,-259.221,2437.4742451,178.209450258,231.067665978
78.9669,-0.501095035869,40.06912112236023,15826.892499446869,0.586792981483,0.901752,2967.69645751,-214.136,372,0.0568848,5,0.0,2651.04,7.88271,230.811,3.35385233313,235.097,0.12229752540588379,0.915712833404541,235.099180076,0.586792981483,1008.94311668,0.00996095,0.587098638472,392.221721856,1.5823793411254883,-214.079,2156.19801327,198.391916855,230.815013373
88.4317,0.850257377299,39.94062829017639,15866.966773748398,0.698728822885,0.90097,2864.77799706,-187.789,373,0.0423737,5,0.0,2636.73,7.8773,231.988,3.37617123247,236.135,0.12420845031738281,0.929389476776123,236.138698651,0.698728822885,1211.71309645,0.00641417,0.69885606991,299.650935549,1.5805366039276123,-187.747,1793.62881729,206.088844096,231.992459052
76.8656,0.478803842116,40.29370832443237,15907.396474123001,0.730981573715,0.901181,2822.41014615,-283.206,374,0.0452881,5,0.0,2640.7,7.8788,232.649,3.28373657614,236.768,0.12449955940246582,0.9456706047058105,236.769100479,0.730981573715,71.886749364,0.00981948,0.730861077145,2641.33913062,1.5796480178833008,-283.161,2707.01586596,213.55178309,232.653263578
75.2746,0.730178912894,40.03345513343811,15947.563488721848,0.672820814048,0.901981,2927.74903884,-186.181,375,0.0576935,5,0.0,2654.72,7.88409,232.556,3.26124051693,236.7,0.12476992607116699,0.9569683074951172,236.70257644,0.672820814048,913.601963396,0.00993607,0.672195883516,769.287543457,1.6097371578216553,-186.123,1710.55152016,204.745251297,232.562202804
84.4991,0.330256686479,39.96665620803833,15987.658383607864,0.655146764776,0.901608,2856.72975225,-285.125,376,0.0437012,5,0.0,2647.56,7.88139,232.91,3.32207894521,237.001,0.12162017822265625,0.961493730545044,237.004771408,0.655146764776,38.0897364157,0.00982232,0.65542603545,2748.40636831,1.5904741287231445,-285.081,2800.25635515,230.911324112,232.913962536
78.8575,0.574305887861,39.96683311462402,16027.75858950615,0.713453621058,0.901361,2676.77632301,-239.099,377,0.0554962,5,0.0,2642.79,7.87959,232.768,3.28676804018,236.891,0.12570667266845703,0.937415599822998,236.888780956,0.713453621058,902.611785543,0.00993843,0.713421405458,376.996165634,1.593031644821167,-239.043,2179.7851548,207.572789177,232.770885983
84.7504,0.75058466756,40.217085123062134,16068.113379955292,0.756748074916,0.9012,2838.1097753,-284.246,378,0.0456238,5,0.0,2640.11,7.87858,232.688,3.3378482853,236.825,0.12292194366455078,0.9461367130279541,236.827687779,0.756748074916,75.2769279791,0.00994128,0.756518839171,2641.75471901,1.5912976264953613,-284.2,2745.49570249,223.556261921,232.69179159
83.1593,0.832620598571,39.85485219955444,16108.109143018723,0.801857619093,0.900762,2944.33963774,-286.847,379,0.0504761,5,0.0,2632.41,7.87566,234.032,3.3575507586,238.032,0.12660646438598633,0.9287264347076416,238.034857989,0.801857619093,45.6486263428,0.00993493,0.80240542604,2811.28080166,1.582733154296875,-286.796,2865.48657726,226.955786048,234.036724673
81.3673,-0.0328076276903,40.18513369560242,16148.433245897293,0.571911489117,0.900517,2821.82605228,-205.748,380,0.0673676,5,0.0,2627.56,7.87381,233.199,3.32230205278,237.268,0.12467074394226074,0.9337959289550781,237.27053276,0.571911489117,912.322692632,0.00997827,0.571801573007,623.23649541,1.5886704921722412,-205.681,1980.29507539,196.878650578,233.203228659
83.6351,0.700183434328,39.93679857254028,16188.506644964218,0.704114798565,0.901424,2852.6227769,-264.492,381,0.0541687,5,0.0,2643.58,7.87989,233.693,3.3438455293,237.74,0.12363076210021973,0.9488410949707031,237.741132672,0.704114798565,328.174093767,0.00988203,0.704236005856,1941.41652059,1.5889463424682617,-264.438,2563.01114522,230.162452144,233.697963623
87.9347,0.747133822616,40.152787923812866,16228.796098709106,0.70879159969,0.90186,2780.09141772,-244.181,382,0.0428162,5,0.0,2650.71,7.88258,233.872,3.3456058066,237.902,0.12713313102722168,0.9445247650146484,237.905958659,0.70879159969,628.201515873,0.0064129,0.708207769261,1046.51804141,1.5887360572814941,-244.138,2284.60390018,167.319452017,233.875556854
79.1961,0.612222278912,39.76591658592224,16268.698948860168,0.652070217975,0.901807,2852.67282849,-268.202,383,0.0501404,5,0.0,2650.8,7.88262,234.778,3.29267225745,238.744,0.12559223175048828,0.969327449798584,238.749316649,0.652070217975,230.723425858,0.00969895,0.652413880981,2212.3326623,1.5808475017547607,-268.152,2460.04615811,208.600232483,234.784134866
81.6953,0.706965218207,39.89464497566223,16308.733261585236,0.777672785665,0.901382,3084.69334025,-198.646,384,0.0423126,5,0.0,2642.96,7.87965,234.285,3.25723544343,238.289,0.12646961212158203,0.9874405860900879,238.291044897,0.777672785665,1175.9217053,0.00641813,0.77738475778,201.603666173,1.601215124130249,-198.604,1978.7315972,176.87852989,234.288650795
75.1869,0.545514060545,39.81178832054138,16348.678627252579,0.731600018967,0.90108,2887.12589791,-281.404,385,0.0499268,5,0.0,2637.29,7.87751,234.234,3.25457384619,238.236,0.12439966201782227,0.993865966796875,238.237869922,0.731600018967,133.775517586,0.00986775,0.731614235316,2496.52915069,1.6097338199615479,-281.355,2714.50495246,204.053130414,234.237405484
83.9773,0.488127308465,39.8275363445282,16388.639889001846,0.569407890701,0.900696,2953.89831043,-277.367,386,0.0630188,5,0.0,2630.91,7.87508,234.862,3.30953526481,238.84,0.12453532218933105,0.9958469867706299,238.842401429,0.569407890701,183.448898125,0.0097106,0.569367304576,2496.03044738,1.6057450771331787,-277.304,2682.63240138,220.421648907,234.868296944
79.671,0.793197224857,39.8253448009491,16428.60640001297,0.763258218724,0.900582,2987.64235035,-284.69,387,0.0471802,5,0.0,2628.49,7.87417,235.517,3.26026821294,239.466,0.12459802627563477,0.9695396423339844,239.470956317,0.763258218724,84.3434675501,0.00979663,0.763326284294,2757.02283823,1.6128461360931396,-284.642,2853.61184626,196.064718741,235.521857456
88.8706,0.562931835202,39.876283407211304,16468.621893167496,0.717356210994,0.900313,2922.60409293,-217.224,388,0.0541077,5,0.0,2623.75,7.87236,235.212,3.3446687865,239.191,0.12502074241638184,0.9313879013061523,239.195236287,0.717356210994,816.054770084,0.00985643,0.717230309907,908.760135105,1.5632011890411377,-217.17,2071.91230736,208.846083844,235.21752385
80.8705,0.496853247524,39.54043197631836,16508.297731876373,0.747088009693,0.900123,2967.33568663,-283.646,389,0.04776,5,0.0,2619.69,7.87081,235.542,3.34362685634,239.476,0.12409710884094238,0.8791635036468506,239.478640151,0.747088009693,129.637091199,0.00989823,0.747400471909,2595.23806324,1.5432751178741455,-283.598,2760.08128534,207.245772838,235.546559472
84.2746,0.708994146113,39.912360429763794,16548.34370446205,0.638278763768,0.900144,2813.74452348,-244.391,390,0.0559998,5,0.0,2619.47,7.87073,235.913,3.38440906914,239.824,0.1173703670501709,0.8956918716430664,239.827870738,0.638278763768,672.556867568,0.00996826,0.638728852109,1044.91946521,1.5474562644958496,-244.335,2378.61476269,208.138537631,235.918454611
86.8715,0.647405188811,40.26713228225708,16588.74530029297,0.680122336454,0.899815,2978.70534721,-285.337,391,0.0438232,5,0.0,2613.42,7.86842,236.42,3.36098206319,240.308,0.12076520919799805,0.9210240840911865,240.307729005,0.680122336454,156.038627015,0.00977117,0.681029155477,2517.70749632,1.5534136295318604,-285.293,2772.4728797,214.849175194,236.422999027
86.7129,-4.54192430219,40.18811368942261,16629.063313245773,0.555708823866,0.899868,2758.22390074,-239.235,392,0.0580139,5,0.0,2614.1,7.86868,236.306,3.37242500763,240.202,0.12188482284545898,0.9155066013336182,240.20494222,0.555708823866,820.572235242,0.00997804,0.555739565831,573.238611354,1.574643611907959,-239.177,2202.73568466,217.751789927,236.310060955
82.6493,0.664825722859,40.20346188545227,16669.3982629776,0.727031233552,0.90023,2922.32557991,-240.957,393,0.0511475,5,0.0,2620.91,7.87128,237.178,3.3368905783,241.029,0.12614011764526367,0.9492003917694092,241.031348426,0.727031233552,824.718492884,0.00985918,0.72660026466,648.602012635,1.5824644565582275,-240.906,2259.32412903,200.933555217,237.181767267
85.0153,0.583593420601,40.086177349090576,16709.620326519012,0.700358772609,0.899516,2974.808689,-285.146,394,0.0467834,5,0.0,2608.34,7.86647,237.69,3.32361338939,241.442,0.12470316886901855,0.9513905048370361,241.448347165,0.700358772609,87.1548464956,0.00993175,0.701083407583,2710.38622219,1.599729299545288,-285.099,2832.72151383,225.762963328,237.694169227
80.6394,0.726574267611,40.12556719779968,16749.88231086731,0.65639362762,0.898932,2922.95516116,-261.26,395,0.0571289,5,0.0,2598.39,7.86265,238.094,3.34020407489,241.793,0.12526464462280273,0.9507091045379639,241.793984331,0.65639362762,493.006149989,0.00996108,0.656431997672,1587.13169694,1.5906484127044678,-261.203,2555.42251978,222.419524192,238.098055186
81.314,0.780864489827,40.00610113143921,16790.02249479294,0.686332659988,0.898971,2894.81392787,-235.863,396,0.0522614,5,0.0,2599.48,7.86307,237.99,3.3180879101,241.731,0.12147021293640137,0.9423844814300537,241.735284324,0.686332659988,1077.20237007,0.00985508,0.685688528364,151.235360476,1.5722739696502686,-235.811,2304.56410149,212.228141282,237.99483636
91.9127,0.711329599127,39.99265122413635,16830.15158367157,0.750336071148,0.898354,2869.87720806,-283.531,397,0.0474854,5,0.0,2588.64,7.85889,237.917,3.38952567343,241.674,0.12402582168579102,0.9391269683837891,241.677016227,0.750336071148,88.8199591216,0.00999998,0.750877583741,2610.92399408,1.588111400604248,-283.484,2752.51216079,200.322099577,237.921647338
81.0797,0.766979629737,40.051050662994385,16870.336531877518,0.782143906854,0.897946,3035.41991476,-286.953,398,0.0463867,5,0.0,2581.42,7.8561,238.431,3.29548748287,242.147,0.12475943565368652,0.9321744441986084,242.149853965,0.782143906854,93.2088091245,0.0098933,0.782300163021,2745.90800942,1.583667278289795,-286.907,2880.95732606,228.242495713,238.435435623
93.9662,0.735114072295,40.22498369216919,16910.697004556656,0.762524006253,0.896676,3071.15893168,-285.12,399,0.0452881,5,0.0,2559.38,7.84752,238.855,3.36997596234,242.536,0.12722086906433105,0.9483966827392578,242.537968893,0.762524006253,203.562516942,0.00975491,0.764573440533,2491.78925632,1.5996925830841064,-285.074,2843.44122144,238.408644472,238.859413092
86.3538,-0.516769156889,40.16064405441284,16950.995066165924,0.404551409122,0.896402,2689.2767277,-233.249,400,0.0554504,5,0.0,2554.69,7.84569,238.648,3.28071717154,242.402,0.1229398250579834,0.9562478065490723,242.404870892,0.404551409122,672.420345922,0.00641989,0.404546137206,944.007341975,1.5947988033294678,-233.194,2278.62172287,193.021438931,238.651962163
83.308,0.817590395164,39.91905164718628,16991.051275253296,0.719630089435,0.895983,3018.61787895,-249.083,401,0.0495758,5,0.0,2547.64,7.84292,239.155,3.30027266835,242.942,0.12482643127441406,0.9472353458404541,242.945680396,0.719630089435,750.795773194,0.00992373,0.719557400114,972.52518854,1.6036899089813232,-249.033,2453.84835174,220.474677374,239.161253548
81.8352,0.813466522519,40.01089262962341,17031.19541335106,0.700887044617,0.896274,2715.39775924,-239.401,402,0.0566101,5,0.0,2552.0,7.84463,239.178,3.29607862657,243.029,0.125396728515625,0.9483098983764648,243.035149481,0.700887044617,827.764233161,0.00996465,0.700989817683,568.19044433,1.5935659408569336,-239.345,2214.79586513,189.466663532,239.183238708
82.1031,0.790152898633,40.09387826919556,17071.42398762703,0.65848105399,0.896994,2873.9223337,-219.497,403,0.0435028,5,0.0,2564.67,7.84959,239.025,3.25055852803,242.933,0.12614822387695312,0.9765839576721191,242.93634285,0.65848105399,1029.25486581,0.00646283,0.657545437771,41.7555685754,1.6050822734832764,-219.453,2020.66307852,176.221327966,239.028599121
89.931,0.789797137085,40.393428802490234,17111.951995372772,0.667397649861,0.896689,3047.74994185,-252.693,404,0.0462952,5,0.0,2558.35,7.84712,239.158,3.29537911103,243.074,0.12426233291625977,0.9459290504455566,243.078464926,0.667397649861,797.443711947,0.00989238,0.667321858762,971.298729622,1.599581241607666,-252.647,2560.29188257,225.141153956,239.16142987
85.399,-4.86271607306,40.02058506011963,17152.109081029892,0.636031790062,0.896653,3031.57758679,-231.461,405,0.0584412,5,0.0,2558.08,7.84701,239.552,3.2707965919,243.436,0.12496829032897949,0.9565210342407227,243.442152741,0.636031790062,1195.31895305,0.00997244,0.636021948052,-101.193432755,1.6169712543487549,-231.403,2283.62804977,201.840917494,239.557546445
88.8801,0.760966434758,40.0713746547699,17192.31591320038,0.715133854956,0.896717,3019.08596146,-178.214,406,0.0554504,5,0.0,2558.51,7.84718,239.372,3.31088787913,243.254,0.12485218048095703,0.94482421875,243.260567631,0.715133854956,1197.82021269,0.00990831,0.715173567949,31.6346950061,1.6060950756072998,-178.159,1799.97752939,213.624624753,239.375971104
82.0896,0.79871092759,39.87693405151367,17232.333139657974,0.729783050617,0.896407,3048.6756372,-106.034,407,0.0503616,5,0.0,2552.74,7.84492,238.817,3.30954198127,242.771,0.1259171962738037,0.9383289813995361,242.774067844,0.729783050617,1089.91488058,0.0098831,0.729375314287,-81.1575071929,1.5845930576324463,-105.984,1012.42542925,184.632975059,238.820630329
77.5966,0.0917534178502,39.98512506484985,17272.452875852585,0.680592556648,0.896763,3084.43863101,-287.705,408,0.0478821,5,0.0,2559.13,7.84742,239.559,3.30413252113,243.457,0.12259054183959961,0.9372758865356445,243.459831433,0.680592556648,85.4330362768,0.00992944,0.680238709339,2826.04475601,1.5853075981140137,-287.657,2931.79616667,242.272658724,239.561970412
82.2271,0.75917595777,40.130348682403564,17312.7199447155,0.661974218577,0.896765,3169.12074791,-238.361,409,0.05513,5,0.0,2558.92,7.84734,239.769,3.27747044992,243.686,0.1255185604095459,0.9379193782806396,243.691399486,0.661974218577,1116.60242892,0.00998761,0.662052797277,84.9179441327,1.5980491638183594,-238.306,2291.57109201,188.789612041,239.774847068
83.4011,0.446672799442,40.163371324539185,17353.02138853073,0.540830850512,0.896675,3042.1686706,-264.283,410,0.0597534,5,0.0,2557.14,7.84665,240.058,3.30204563195,243.951,0.1246483325958252,0.9333052635192871,243.956286146,0.540830850512,546.501937119,0.00985497,0.540222590383,1555.36024426,1.5862126350402832,-264.223,2614.8746187,204.408810465,240.063459043
77.5034,0.675506577378,40.14127564430237,17393.300468683243,0.753892938053,0.896937,2988.6025079,-288.751,411,0.0441895,5,0.0,2561.84,7.84848,240.676,3.30139348223,244.527,0.12422609329223633,0.9496872425079346,244.530252642,0.753892938053,93.8482610854,0.00990308,0.754072542825,2762.45200001,1.588993787765503,-288.707,2880.27800896,217.900529037,240.678988469
82.5045,0.710314242207,40.235018253326416,17433.671314954758,0.677638797789,0.896947,2883.21203456,-187.677,412,0.0566406,5,0.0,2561.84,7.84848,240.821,3.34563183422,244.709,0.12522172927856445,0.9812250137329102,244.712854008,0.677638797789,1263.1899239,0.00998346,0.677469761522,32.5273607742,1.6289267539978027,-187.62,1780.63236649,176.30653608,240.826945651
83.7754,0.76404551453,40.14203500747681,17473.95215034485,0.69730844343,0.896279,3002.12415257,-246.482,413,0.0474243,5,0.0,2550.53,7.84405,241.174,3.33608743229,245.079,0.1281445026397705,0.9645347595214844,245.082767089,0.69730844343,848.30474212,0.00989329,0.697355876867,753.619509746,1.6076464653015137,-246.434,2442.70025714,218.17107887,241.177031314
88.8357,0.280456373658,40.1851167678833,17514.27188849449,0.403542696669,0.896412,3068.15937798,-276.18,414,0.066864,5,0.0,2552.93,7.845,241.568,3.38632862809,245.463,0.12437939643859863,0.9418981075286865,245.467447156,0.403542696669,208.675046572,0.00989904,0.403725393847,2431.6776243,1.5864934921264648,-276.113,2812.06688907,240.764065439,241.572365212
78.6242,0.761936769394,40.116355180740356,17554.526019334793,0.73439064178,0.896446,3006.17069162,-277.434,415,0.0379333,5,0.0,2553.33,7.84515,241.935,3.33595639292,245.832,0.12314152717590332,0.9363038539886475,245.833689443,0.73439064178,279.018622598,0.00642561,0.733305852258,2235.82159894,1.5899522304534912,-277.396,2739.98457306,231.238076846,241.938876504
78.8429,0.846214354451,39.776575565338135,17594.44101524353,0.729509823671,0.896205,2977.34038552,-284.516,416,0.0413513,5,0.0,2549.05,7.84348,242.474,3.29171833785,246.352,0.12438392639160156,0.9307641983032227,246.356688229,0.729509823671,141.079057603,0.00646047,0.72902535934,2623.32038451,1.5835411548614502,-284.475,2860.23937617,226.941302585,242.478282812
90.6906,0.511756423104,39.94827604293823,17634.525349617004,0.716386749949,0.896564,2996.49823424,-237.355,417,0.0410767,5,0.0,2555.1,7.84585,242.461,3.39093268289,246.322,0.12481808662414551,0.9593560695648193,246.325523281,0.716386749949,995.78866676,0.0064044,0.71657375974,350.277494073,1.589979887008667,-237.314,2323.78894013,200.153553949,242.466736944
82.9097,0.781142495655,39.88988971710205,17674.551162481308,0.663678135107,0.896248,2807.23592572,-147.827,418,0.0412903,5,0.0,2549.99,7.84385,242.247,3.31166401343,246.154,0.12416791915893555,0.9383008480072021,246.155143491,0.663678135107,1176.03690868,0.00639944,0.663646668222,-145.273780665,1.579984426498413,-147.785,1388.61575689,161.310267926,242.251019396
95.1692,0.830169381874,39.84887742996216,17714.53507566452,0.615312538535,0.895997,3066.22949948,-213.91,419,0.0439453,5,0.0,2545.94,7.84225,242.003,3.39122572981,245.899,0.12895464897155762,0.9346292018890381,245.903562805,0.615312538535,1203.28599307,0.0099649,0.615349024229,-158.87709132,1.5968129634857178,-213.866,2153.1699763,190.836972002,242.007562268
81.9561,0.800536598109,39.88848686218262,17754.556703805923,0.639187233376,0.89582,2949.97569731,-238.085,420,0.0455933,5,0.0,2542.84,7.84104,241.669,3.33009049376,245.563,0.1260535717010498,0.979515790939331,245.567601117,0.639187233376,905.232262345,0.00981407,0.639127499133,508.482432596,1.6244752407073975,-238.039,2305.93348727,221.121019488,241.673315227
84.0717,-0.408304480207,39.74094271659851,17794.433580875397,0.49930533832,0.896666,2858.75066848,-185.692,421,0.0528564,5,0.0,2556.59,7.84643,241.848,3.36313981245,245.743,0.1260230541229248,0.9721510410308838,245.74747722,0.49930533832,956.981521554,0.00996015,0.499386118307,278.260127683,1.6059212684631348,-185.639,1836.26769755,219.317671451,241.85316932
93.6221,0.538944267526,39.68650555610657,17834.255894184113,0.700797618154,0.897258,3007.98021835,-279.829,422,0.0452271,5,0.0,2566.81,7.85042,242.235,3.42382885191,246.094,0.12739944458007812,0.9907832145690918,246.09876436,0.700797618154,288.467022764,0.00986353,0.70109380845,2215.44778143,1.6030826568603516,-279.784,2752.43115002,210.214837536,242.239373243
90.0225,0.636317758935,39.790616035461426,17874.182840824127,0.778922780006,0.896708,2880.50812294,-184.811,423,0.0424042,5,0.0,2557.36,7.84673,242.274,3.43106741034,246.162,0.1287858486175537,0.9684550762176514,246.168464704,0.778922780006,1041.18920925,0.00642531,0.778823413303,193.229779667,1.597564697265625,-184.769,1823.56263402,214.128014318,242.279375867
85.8824,0.798929688089,39.95914554595947,17914.27648448944,0.647915993651,0.896532,2793.04952011,-236.398,424,0.0505066,5,0.0,2554.43,7.84559,242.588,3.40717157437,246.463,0.12277507781982422,0.9706473350524902,246.468931118,0.647915993651,940.495680612,0.00998747,0.647644268031,374.905590318,1.5920464992523193,-236.348,2252.39521782,209.34114555,242.592101935
79.7929,0.728289973956,39.74917411804199,17954.16247534752,0.608849691878,0.896435,2768.511088,-240.878,425,0.0505219,5,0.0,2553.01,7.84503,242.76,3.36172972034,246.653,0.12510943412780762,0.958078145980835,246.656399843,0.608849691878,529.018669649,0.00990355,0.607030661549,1438.72309181,1.5856082439422607,-240.828,2272.66181075,214.91805169,242.763207946
86.5413,0.588077400038,39.54338574409485,17993.845430612564,0.724773671874,0.895994,2890.77961941,-284.768,426,0.0474243,5,0.0,2545.43,7.84205,243.021,3.35631707712,246.923,0.1249532699584961,0.9582681655883789,246.926491674,0.724773671874,65.5135232703,0.00988436,0.724502385101,2720.52131784,1.6137785911560059,-284.721,2779.03021163,205.384004429,243.023844161
84.315,0.427787897422,39.38342547416687,18033.362621307373,0.710980067042,0.895554,2769.93205909,-139.462,427,0.0401001,5,0.0,2537.69,7.83901,243.591,3.3304390645,247.414,0.11894607543945312,0.9445717334747314,247.420790006,0.710980067042,860.180539523,0.00640342,0.711164470604,598.870629679,1.5688166618347168,-139.422,1347.53632994,212.585331494,243.598128788
86.2474,0.104708613521,39.813841342926025,18073.312532663345,0.71178342662,0.894967,3259.86012694,-291.472,428,0.0455933,5,0.0,2527.57,7.83501,243.632,3.37036952366,247.465,0.12435531616210938,0.9486312866210938,247.46980482,0.71178342662,172.428590025,0.00985927,0.711542844612,2735.06616387,1.5520343780517578,-291.426,2962.67814416,230.831743983,243.637038647
87.82,0.677765750241,39.55636525154114,18113.013746261597,0.713011842275,0.894267,2867.17294051,-178.377,429,0.0453491,5,0.0,2515.93,7.8304,243.559,3.37140614457,247.439,0.12232613563537598,0.9296884536743164,247.4442758,0.713011842275,1050.22440312,0.00640105,0.7130841035,313.08320226,1.5656909942626953,-178.331,1713.58410142,214.119893916,243.56385572
78.4365,0.415002864833,39.48506021499634,18152.64069533348,0.660060448269,0.894023,3071.81728302,-291.856,430,0.037323,5,0.0,2512.51,7.82904,243.655,3.30494328272,247.591,0.12450790405273438,0.9015262126922607,247.594900082,0.660060448269,79.3314273182,0.00644014,0.660292561021,2848.77129919,1.5486550331115723,-291.819,2946.22460856,223.902000637,243.660411331
86.0908,0.601569942839,39.79959559440613,18192.578778982162,0.582840070375,0.8939,2986.03888084,-256.767,431,0.056427,5,0.0,2510.38,7.82819,243.103,3.35679210423,247.119,0.11954832077026367,0.9232470989227295,247.122916128,0.582840070375,675.188295526,0.0099546,0.582538457837,1125.41930969,1.5503180027008057,-256.711,2460.78113776,212.482680661,243.107315554
85.8121,0.57022791386,39.58136200904846,18232.294938325882,0.826383860778,0.893369,2835.00490987,-103.733,432,0.0449982,5,0.0,2501.36,7.82459,243.289,3.35681201992,247.301,0.1249384880065918,0.9228918552398682,247.305640077,0.826383860778,1103.4974337,0.0064251,0.826441314035,-125.737362477,1.5777606964111328,-103.688,965.737365507,153.622136669,243.294726786
91.5013,0.725620437101,39.47331166267395,18271.90522789955,0.646742112985,0.892969,3184.75063155,-237.835,433,0.0405731,5,0.0,2494.51,7.82185,243.56,3.41705445535,247.554,0.11523962020874023,0.9352271556854248,247.557640461,0.646742112985,1155.59806421,0.00640234,0.646814990264,109.232841756,1.5628321170806885,-237.795,2410.42818684,226.346392965,243.564464851
88.0864,-3.15889479642,39.67779493331909,18311.712686777115,0.643424276409,0.89281,3014.11289721,-218.621,434,0.0540161,5,0.0,2492.33,7.82097,243.489,3.36886430154,247.497,0.1189570426940918,0.9259622097015381,247.50322639,0.643424276409,839.904815601,0.00993815,0.643503568183,847.867365931,1.5586013793945312,-218.567,2135.23774089,207.291588776,243.494290754
89.2508,0.620521898164,40.18816542625427,18352.03833246231,0.783112337543,0.892737,3038.70287119,-202.126,435,0.0516968,5,0.0,2491.14,7.8205,243.067,3.37237423656,247.127,0.12051177024841309,0.9318394660949707,247.12996698,0.783112337543,1092.74264336,0.00993227,0.783232740503,564.375396111,1.549363613128662,-202.074,2038.98779789,240.216668773,243.071969112
86.8315,0.826776681685,39.8071768283844,18391.985426425934,0.59140907127,0.892304,2828.63687992,-136.741,436,0.0436707,5,0.0,2484.08,7.81766,242.474,3.34453490107,246.589,0.12230205535888672,0.9145705699920654,246.592992771,0.59140907127,1261.31019484,0.00641009,0.591606112398,-58.0927526628,1.5488247871398926,-136.697,1280.53338763,179.890316843,242.480005232
82.966,-0.0564740485047,39.61726522445679,18431.73411345482,0.572489118308,0.892006,2860.57776806,-249.384,437,0.0480042,5,0.0,2479.08,7.81564,242.776,3.33110862069,246.915,0.12115716934204102,0.891740083694458,246.917858196,0.572489118308,839.246212139,0.00641082,0.572256621358,648.404083339,1.556380033493042,-249.336,2321.75003522,207.660952776,242.780813514
