AverageReturn,Perplexity,AverageQ,AverageQLoss,ProcessExecTime,AbsLearnSignalNew,AverageDiscountedReturn,MinReturn,LossBefore,AverageY,MaxReturn,Entropy,AveragePolicyStd,AverageAbsQYDiff,AbsLearnSignal,AverageAbsY,ExplainedVariance,PolicyExecTime,AbsLearnSignalOld,MeanKL,dLoss,MeanKLBefore,LossAfter,Iteration,StdReturn,Time,ItrTime,EnvExecTime,NumTrajs,AverageAbsQ
402.794804091,3.09662e+10,185.167,89.6413,0.145888090133667,0.528646546684,271.389279885,285.488967201,-186.937,185.177044478,625.223077111,24.1562,1.00204,6.18387765419,0.528646546684,185.237509962,0.18210770404,1.1356358528137207,0.528413477109,0.00982183,0.075592,0.0,-187.012,190,80.9143666234,10548.335971355438,59.89577293395996,9.585323095321655,63,185.306
441.811313839,3.09614e+10,185.114,90.0187,0.15943145751953125,0.557572320817,285.050773528,284.928498406,-199.507,185.128474467,763.950698939,24.156,1.00203,6.1728517521,0.557572320817,185.192825549,-0.276040496708,1.2142155170440674,0.557738922262,0.00942159,0.0848083,0.0,-199.592,191,112.028927951,10607.918503761292,59.42191696166992,9.830803394317627,57,185.254
429.341343624,3.08672e+10,185.079,89.0435,0.15838360786437988,0.73486898655,281.121563157,286.842591201,-191.659,185.089511616,740.338168649,24.153,1.00185,6.14837804739,0.73486898655,185.152209194,0.61077099977,1.196702480316162,0.734672800817,0.00979254,0.0921783,0.0,-191.751,192,105.741136676,10666.659476280212,58.57558798789978,9.70682978630066,59,185.22
411.759200203,3.09034e+10,184.89,92.5852,0.14502596855163574,0.425779988274,274.418692759,269.492146937,-189.149,184.9022998,764.706018193,24.1541,1.00192,6.17286333994,0.425779988274,184.969906085,0.0962609247493,1.1059181690216064,0.425442528565,0.00960518,0.0634003,0.0,-189.213,193,89.875971821,10724.27440237999,57.46518039703369,9.487785816192627,61,185.037
409.782270009,3.08411e+10,184.65,96.9361,0.1457653045654297,0.564915508297,271.784323408,248.189075751,-188.924,184.659971826,912.020099157,24.1521,1.0018,6.21047020659,0.564915508297,184.733746939,0.0944383990368,1.149838924407959,0.564938017609,0.00946842,0.0858154,0.0,-189.01,194,121.730916063,10784.757000923157,60.32215642929077,9.7234787940979,62,184.798
402.994541592,3.08971e+10,184.328,95.1881,0.15624141693115234,0.711083513009,271.570343303,255.138408162,-185.974,184.339249784,579.48142448,24.1539,1.00191,6.16136552943,0.711083513009,184.405087841,0.468401903217,1.1927275657653809,0.711143594874,0.00645888,0.0635071,0.0,-186.038,195,78.9347210616,10843.202859401703,58.29700517654419,9.95601224899292,63,184.466
427.220311137,3.0887e+10,183.941,93.1436,0.14291930198669434,0.600683286839,279.084031666,208.700368876,-192.736,183.952883074,933.029791587,24.1536,1.00189,6.13211746505,0.600683286839,184.009242351,0.404522943961,1.111281394958496,0.600308192377,0.00677471,0.0764465,0.0,-192.813,196,121.055060387,10902.853617668152,59.4993793964386,9.558964729309082,59,184.072
431.65466963,3.08717e+10,183.871,99.1579,0.14709138870239258,0.569510172833,280.215534016,255.210601019,-198.002,183.884845432,811.188575445,24.1531,1.00186,6.20641893029,0.569510172833,183.9493811,0.106372258386,1.1314082145690918,0.569608990629,0.00671195,0.0625458,0.0,-198.065,197,119.139377506,10963.752561807632,60.762669801712036,9.632217645645142,58,184.004
458.492570531,3.08341e+10,183.707,90.8132,0.148054838180542,0.607091877466,291.730903164,268.373125083,-193.197,183.716222961,813.518285901,24.1519,1.00179,6.05018481026,0.607091877466,183.788439747,0.136416952708,1.1480989456176758,0.607044468333,0.00975768,0.0772705,0.0,-193.275,198,122.876133169,11026.466051578522,62.57147669792175,9.682497262954712,56,183.84
414.880659352,3.08471e+10,183.605,86.5133,0.15277791023254395,0.567889767861,275.28924948,267.136241487,-187.981,183.614228252,753.027532638,24.1523,1.00181,5.95063862956,0.567889767861,183.667902589,0.119244232593,1.1871123313903809,0.568101218034,0.00925368,0.0814056,0.0,-188.062,199,93.6866931097,11086.70838212967,60.08230495452881,9.8379385471344,61,183.712
423.277411426,3.09185e+10,183.302,79.2539,0.14429783821105957,0.334032786742,276.994499739,237.422923786,-194.526,183.311518842,777.567512708,24.1546,1.00195,5.84755958807,0.334032786742,183.352185482,-1.55839933829,1.1095714569091797,0.33408306018,0.00884082,0.0843964,0.0,-194.611,200,118.057162333,11145.188047647476,58.330689430236816,9.309579849243164,60,183.391
435.338105951,3.08241e+10,183.551,77.9693,0.1386394500732422,0.56699597778,282.377789588,223.659359703,-194.664,183.558902311,1144.16723794,24.1516,1.00177,5.84370364228,0.56699597778,183.592698289,-0.294499573591,1.101104974746704,0.567241000693,0.00981033,0.090744,0.0,-194.755,201,124.169115947,11202.842200040817,57.50531005859375,9.158444166183472,58,183.628
416.907020237,3.0795e+10,183.276,75.0687,0.1403048038482666,0.158805761266,275.34374935,267.311809039,-195.167,183.285916113,941.465955904,24.1506,1.00171,5.77535434849,0.158805761266,183.319782742,-11.1789349037,1.0845062732696533,0.15874442121,0.00653714,0.0457153,0.0,-195.213,202,117.029780123,11262.395315647125,59.41362690925598,9.04695749282837,61,183.345
423.013039793,3.08759e+10,183.173,70.5016,0.13127708435058594,0.531277380981,279.067827007,284.344445095,-190.293,183.182587054,876.140052876,24.1532,1.00187,5.67811225655,0.531277380981,183.204469057,-0.569225451406,1.0228431224822998,0.531285923865,0.00976997,0.0891724,0.0,-190.383,203,95.0404409865,11322.18878364563,59.64596629142761,8.689451456069946,60,183.232
418.272192167,3.09297e+10,182.955,66.6846,0.14230608940124512,0.598468223754,276.953537847,278.065271077,-190.961,182.964230193,718.472230778,24.155,1.00197,5.5646306643,0.598468223754,182.983948465,0.377391055783,1.131932258605957,0.598438581818,0.00998336,0.0751038,0.0,-191.036,204,93.1689070508,11385.099661827087,62.75872230529785,9.303661823272705,61,183.018
428.783498939,3.09329e+10,182.632,65.5496,0.13999223709106445,0.200791225873,278.768017907,226.437230926,-187.893,182.639892749,740.717292089,24.1551,1.00198,5.55098740862,0.200791225873,182.669559816,-30.4193271123,1.0925629138946533,0.200758096688,0.00854047,0.0870209,0.0,-187.98,205,120.268427718,11448.549766540527,63.28904724121094,8.888432502746582,58,182.71
431.955411743,3.09523e+10,182.488,64.0668,0.15645885467529297,0.580315386389,281.171762194,252.136197098,-193.707,182.493486554,818.088870435,24.1557,1.00201,5.50622538138,0.580315386389,182.526773151,0.103776845009,1.209623098373413,0.580216060926,0.00940607,0.0750275,0.0,-193.782,206,111.880543993,11510.122307538986,61.38462829589844,9.269468069076538,59,182.572
439.122666605,3.09537e+10,182.689,63.2505,0.1548938751220703,0.352208315383,285.563174519,252.962841429,-194.935,182.697261708,770.744791202,24.1558,1.00202,5.47250285989,0.352208315383,182.731747684,-1.6385827658,1.2099599838256836,0.352292436606,0.00975027,0.0667114,0.0,-195.002,207,105.326690583,11574.801710128784,64.53695178031921,9.365537166595459,58,182.781
463.545686566,3.10366e+10,182.614,62.7934,0.13403534889221191,0.6526070605,293.742840644,278.846826222,-201.935,182.619699852,821.122183887,24.1584,1.00217,5.47968960613,0.6526070605,182.653424942,0.290683236559,1.0532054901123047,0.652676771761,0.00982194,0.0796051,0.0,-202.015,208,125.271803733,11635.477620124817,60.531779766082764,8.752450704574585,55,182.703
472.836271924,3.10122e+10,182.958,62.4109,0.13779449462890625,0.220638779847,294.842348315,281.229457516,-200.242,182.965494358,979.635118849,24.1576,1.00213,5.48118012991,0.220638779847,183.003684092,-14.068440857,1.073606014251709,0.2205570784,0.00947232,0.109695,0.0,-200.352,209,148.326710016,11690.957282543182,55.33494234085083,9.041276454925537,53,183.053
469.348496259,3.10479e+10,182.849,62.9702,0.1315460205078125,0.527948046171,291.664373007,266.50546784,-202.336,182.856145789,1093.67837354,24.1588,1.00219,5.49298175031,0.527948046171,182.897749597,-0.468612623997,0.9932260513305664,0.528154874061,0.00981984,0.0788727,0.0,-202.415,210,168.327565164,11747.538796424866,56.44799089431763,8.525684833526611,54,182.952
439.528032058,3.10344e+10,183.229,63.0877,0.14008331298828125,0.624189132858,283.959485976,256.674744396,-196.696,183.23552709,960.820726861,24.1584,1.00217,5.50820411558,0.624189132858,183.281919711,-0.0999514714973,1.076587438583374,0.623907861139,0.00975004,0.0784302,0.0,-196.774,211,122.454765756,11803.758516073227,56.0871262550354,9.13252305984497,57,183.337
435.956106261,3.09392e+10,183.303,63.9254,0.13567137718200684,0.617083943524,283.165508967,237.767534218,-196.039,183.311865454,687.61493806,24.1553,1.00199,5.54166441176,0.617083943524,183.355361849,0.531841675468,1.0466160774230957,0.617475149379,0.00949952,0.0797272,0.0,-196.119,212,110.956295197,11860.520462274551,56.633724212646484,8.933288097381592,58,183.415
449.231679668,3.09379e+10,183.766,64.9199,0.14574480056762695,0.0900577999324,290.183375458,251.970387184,-199.4,183.77396973,690.496053634,24.1552,1.00199,5.57823256608,0.0900577999324,183.822192443,-53.6121971735,1.1061058044433594,0.0900178848471,0.00905577,0.0483856,0.0,-199.449,213,91.1286097956,11917.871250867844,57.21381139755249,9.315326690673828,56,183.883
432.675212721,3.09532e+10,183.537,65.3862,0.1385631561279297,0.269015026981,281.907472803,245.587473423,-194.931,183.543852543,810.1701401,24.1557,1.00201,5.6075467819,0.269015026981,183.59925497,-3.83859265064,1.0727097988128662,0.26903625875,0.00764646,0.138962,0.0,-195.07,214,112.189417404,11974.439186096191,56.434130907058716,9.114892721176147,58,183.667
451.278683789,3.10157e+10,183.788,66.4389,0.1444857120513916,0.538237337596,289.057230165,213.121225177,-193.579,183.795935319,781.254232159,24.1578,1.00213,5.63695072477,0.538237337596,183.854320674,-0.00498022533501,1.146848201751709,0.538195371098,0.00661535,0.0683899,0.0,-193.647,215,117.728895484,12031.76284813881,57.186222314834595,9.70237112045288,56,183.922
443.457197378,3.10649e+10,184.308,66.9519,0.13897395133972168,0.624288198496,285.622841004,231.603715972,-198.03,184.31307351,814.588503494,24.1593,1.00223,5.6690369,0.624288198496,184.375648344,0.102374530401,1.0887961387634277,0.624129041128,0.00955711,0.0850525,0.0,-198.115,216,121.001664071,12088.39468216896,56.50131607055664,9.265888690948486,56,184.448
471.130147959,3.10389e+10,183.976,66.5032,0.14241504669189453,0.415212398185,294.784920807,284.868405642,-198.603,183.983196917,1068.23318277,24.1585,1.00218,5.65587312232,0.415212398185,184.045676746,-0.200204280265,1.1114871501922607,0.415275353305,0.009176,0.0748138,0.0,-198.677,217,154.250041737,12146.188660621643,57.66248679161072,9.541408061981201,54,184.117
446.09529534,3.10238e+10,184.478,70.0128,0.14279603958129883,0.535639851866,286.366518962,259.958067911,-192.628,184.48683309,757.212552093,24.158,1.00215,5.73650573537,0.535639851866,184.549835577,-0.761030880872,1.1406114101409912,0.535547046048,0.00826317,0.0869904,0.0,-192.715,218,118.087289977,12204.056888580322,57.73060131072998,9.483918190002441,56,184.623
472.412450714,3.0992e+10,184.95,67.8733,0.14174604415893555,0.594912198173,296.821977794,270.403081931,-201.523,184.956333765,861.289338916,24.157,1.00209,5.71087002341,0.594912198173,185.024664995,0.268904463421,1.1227762699127197,0.594700839407,0.00941077,0.16362,0.0,-201.687,219,127.563136927,12262.54658317566,58.35699248313904,9.498472929000854,53,185.099
468.869229377,3.10504e+10,185.35,68.823,0.14404988288879395,0.234377532976,295.635609081,318.776981671,-200.035,185.358225278,824.950802155,24.1589,1.0022,5.72388920057,0.234377532976,185.426683035,-6.88952863171,1.116786003112793,0.234457234598,0.00752196,0.0485992,0.0,-200.084,220,118.283797892,12321.875737190247,59.20181703567505,9.548574447631836,53,185.504
469.274973682,3.09992e+10,185.624,69.1108,0.16321611404418945,0.584535592018,292.824607991,210.563154934,-202.022,185.631561555,1026.49939744,24.1572,1.0021,5.73167232496,0.584535592018,185.689568827,0.0311563638532,1.2868521213531494,0.584364963412,0.00611999,0.0727997,0.0,-202.095,221,153.542044598,12381.59346461296,59.51985454559326,9.766388893127441,53,185.764
451.168120374,3.09666e+10,185.843,67.7311,0.15478730201721191,0.550872714738,288.849119911,295.248940726,-198.452,185.851405938,807.843420259,24.1562,1.00204,5.69464178266,0.550872714738,185.905878442,-0.55675965288,1.2230186462402344,0.550996220976,0.00988098,0.0956726,0.0,-198.548,222,120.845794565,12440.374549388885,58.62126159667969,9.868258237838745,56,185.974
468.706588388,3.09819e+10,186.373,67.9901,0.14347386360168457,0.472467202787,295.547166719,233.26808639,-198.945,186.381508855,1002.27980443,24.1567,1.00207,5.68859513752,0.472467202787,186.427330714,0.0728045929948,1.1266276836395264,0.472132738622,0.0092444,0.0960236,0.0,-199.041,223,130.52468856,12498.560029506683,58.04228162765503,9.659885883331299,54,186.487
453.1160273,3.10305e+10,186.872,67.647,0.14296746253967285,0.524767500348,290.991283759,230.366892188,-201.049,186.879616263,735.918678929,24.1582,1.00216,5.69125398774,0.524767500348,186.92318574,0.0177883369013,1.123511552810669,0.524752278497,0.00973222,0.0830841,0.0,-201.132,224,108.444017597,12555.297415971756,56.60237669944763,9.36572790145874,56,186.98
454.853084678,3.09837e+10,187.172,69.7084,0.14285778999328613,0.39202200384,290.445251195,214.793985953,-202.871,187.179700851,1241.73180897,24.1567,1.00207,5.74976133099,0.39202200384,187.21869062,-1.79003362385,1.108747959136963,0.391974035618,0.00999865,0.0783386,0.0,-202.949,225,143.493133267,12612.547596931458,57.119685888290405,9.321017980575562,56,187.275
445.84449031,3.10615e+10,187.723,69.4136,0.14514660835266113,0.679817416615,287.667787603,243.490555278,-197.362,187.730714097,814.491500929,24.1592,1.00222,5.75789806833,0.679817416615,187.77161237,0.383534883463,1.1274361610412598,0.679358343408,0.00985695,0.0929413,0.0,-197.455,226,110.169806767,12668.854042768478,56.17290282249451,9.425832748413086,56,187.829
450.545649065,3.10703e+10,187.95,70.1702,0.13992071151733398,0.243468806741,288.947757637,248.725987554,-203.425,187.95872725,762.418714191,24.1595,1.00223,5.7627867314,0.243468806741,187.995988561,-4.8340270703,1.0820486545562744,0.24348042278,0.00943295,0.0643158,0.0,-203.49,227,119.749241116,12727.234815597534,58.2345130443573,9.318814992904663,56,188.046
480.379457682,3.10636e+10,188.728,69.4608,0.14072632789611816,0.562787339447,299.54097016,213.714027389,-207.146,188.736992337,886.49612884,24.1593,1.00222,5.74320630989,0.562787339447,188.779036927,-0.0887797397481,1.0733885765075684,0.562738978549,0.00936756,0.110794,0.0,-207.257,228,124.933408253,12784.013299703598,56.633082151412964,9.18921947479248,51,188.83
473.596282225,3.10403e+10,188.981,68.5976,0.13565945625305176,0.530637762361,295.106075566,235.658284825,-200.906,188.987085452,826.225839376,24.1586,1.00218,5.73619141178,0.530637762361,189.02457437,-0.568051699209,1.0401804447174072,0.530382700437,0.00801354,0.118088,0.0,-201.024,229,147.969926827,12840.207439899445,56.05532169342041,8.972461462020874,53,189.079
473.935368334,3.10792e+10,189.535,68.6345,0.1358499526977539,0.511905779787,297.023377804,288.451099111,-203.532,189.54343333,1096.6284864,24.1598,1.00225,5.72254797526,0.511905779787,189.584438649,-0.295695808747,1.0689687728881836,0.512212861742,0.009823,0.095932,0.0,-203.628,230,140.103826918,12896.436694145203,56.09987711906433,9.173024415969849,53,189.637
464.666946922,3.10657e+10,190.107,69.1869,0.14418673515319824,0.129494393474,295.477153609,274.290203331,-199.78,190.113579261,822.732921923,24.1594,1.00223,5.71830320266,0.129494393474,190.151664387,-119.422957014,1.1456105709075928,0.129456480843,0.00874306,0.0760651,0.0,-199.857,231,114.290803942,12952.718247175217,56.145947217941284,9.6352379322052,55,190.203
477.443606637,3.10607e+10,190.259,69.5579,0.14116787910461426,0.354663543542,300.589063293,283.080061702,-203.68,190.26681877,893.735061064,24.1592,1.00222,5.72272537943,0.354663543542,190.305048675,-1.29651902264,1.11932373046875,0.354612409725,0.00969523,0.0799866,0.0,-203.76,232,113.500610064,13008.764517307281,55.92628288269043,9.444963932037354,53,190.358
482.477532927,3.1053e+10,190.745,68.737,0.1377851963043213,0.210260922201,300.758116395,246.163788415,-206.745,190.752904297,877.086922181,24.159,1.0022,5.71357424267,0.210260922201,190.790537446,-8.4182276991,1.1024692058563232,0.210217463997,0.00920477,0.0931244,0.0,-206.838,233,130.093555091,13065.027487754822,56.13959884643555,9.284461736679077,52,190.84
484.375604185,3.09578e+10,190.963,68.1224,0.1397693157196045,0.263832831977,303.087570277,311.169601526,-209.422,190.969217161,784.051728559,24.1559,1.00202,5.71797431863,0.263832831977,191.008841643,-3.3903460103,1.1044938564300537,0.263730461381,0.00925593,0.0721588,0.0,-209.494,234,114.03140622,13120.64409995079,55.491923093795776,9.41458773612976,52,191.053
498.647025359,3.09906e+10,191.371,69.6585,0.1393735408782959,0.567303133718,305.693613301,221.123536078,-210.141,191.378163919,1036.19330433,24.1569,1.00208,5.76608285543,0.567303133718,191.415208136,0.13641172248,1.101806402206421,0.567091838355,0.00944339,0.0818024,0.0,-210.223,235,150.485522465,13176.376008987427,55.615110874176025,9.280597448348999,51,191.463
457.641693528,3.09842e+10,191.938,69.8527,0.13486862182617188,0.184522954484,291.68323869,231.9646615,-203.712,191.945185608,837.43281045,24.1567,1.00207,5.75737473522,0.184522954484,191.977105233,-30.9914420942,1.0594761371612549,0.184528445992,0.00626655,0.0805969,0.0,-203.793,236,116.475237669,13232.237235546112,55.73523950576782,8.857557535171509,54,192.029
503.74061783,3.09691e+10,192.383,70.7865,0.15059185028076172,0.179587979228,307.749045781,233.225168483,-209.129,192.388683778,846.150205159,24.1563,1.00204,5.80493055911,0.179587979228,192.421350692,-52.8729794688,1.1802308559417725,0.179573882639,0.00931339,0.0832367,0.0,-209.212,237,142.130729985,13290.364467144012,57.96809649467468,9.463149785995483,50,192.473
449.063626422,3.1018e+10,191.72,75.9868,0.14625906944274902,0.29997576075,289.404637697,203.362230322,-196.548,191.727602966,934.157468984,24.1578,1.00214,5.83480351897,0.29997576075,191.764655307,-2.93328898773,1.1146655082702637,0.299835693346,0.00144485,0.0814209,0.0,-196.629,238,110.298316544,13347.089785337448,56.60901713371277,9.066773414611816,56,191.811
461.208066123,3.10099e+10,192.041,70.8861,0.1354820728302002,0.216884668095,291.572163987,237.775212975,-199.615,192.047786566,893.69802935,24.1576,1.00212,5.77184165989,0.216884668095,192.083221308,-8.64995580327,1.0570399761199951,0.216875437438,0.0066333,0.104797,0.0,-199.72,239,139.756532315,13402.254003763199,55.04409217834473,9.083042621612549,54,192.13
472.215870916,3.10748e+10,192.196,69.7452,0.1425483226776123,0.474237206437,295.112129438,278.53471229,-203.622,192.203827387,1147.75570448,24.1597,1.00224,5.78886192969,0.474237206437,192.243120426,-0.161197246512,1.1057944297790527,0.474432214329,0.00940746,0.0925293,0.0,-203.715,240,147.199641398,13458.574099063873,56.180933713912964,9.53714656829834,52,192.293
470.42577523,3.1119e+10,192.321,70.2385,0.14085602760314941,0.11499594877,298.338448026,206.758574981,-211.142,192.327694857,731.96602539,24.1611,1.00233,5.78892393906,0.11499594877,192.360256268,-226.322861279,1.078800916671753,0.114976096678,0.00991538,0.0799561,0.0,-211.222,241,102.86971544,13516.208462238312,57.49303364753723,9.377557039260864,53,192.409
480.82421149,3.11039e+10,193.169,72.1808,0.1433424949645996,0.127759331066,302.003595625,282.053854478,-206.99,193.177323639,856.602250929,24.1606,1.0023,5.82303864175,0.127759331066,193.208791083,-90.8399699384,1.1167576313018799,0.127733285526,0.00935504,0.0956116,0.0,-207.086,242,121.584735523,13573.751286506653,57.40371775627136,9.657461166381836,53,193.253
490.302167822,3.10546e+10,193.581,71.6803,0.14586424827575684,0.214122354424,305.429510489,261.911771192,-207.823,193.589631116,873.185779145,24.159,1.00221,5.84298568594,0.214122354424,193.621744912,-16.3597707856,1.1199510097503662,0.214013411349,0.00895195,0.0864716,0.0,-207.909,243,120.773020968,13630.656939983368,56.772664070129395,9.583613157272339,52,193.666
481.247963,3.09816e+10,194.217,72.2541,0.14235758781433105,0.203431815234,302.190835379,298.382081093,-209.36,194.224487945,829.954418397,24.1567,1.00207,5.87268812616,0.203431815234,194.255696073,-5.26242747206,1.1003081798553467,0.20335993524,0.00986768,0.104538,0.0,-209.464,244,109.326390019,13687.626193523407,56.83113431930542,9.671376705169678,52,194.299
473.782201611,3.09703e+10,194.612,73.2198,0.14151430130004883,0.701074760541,298.47648377,218.429466408,-207.344,194.617924146,933.64684924,24.1563,1.00205,5.9054818795,0.701074760541,194.650995245,0.495327257029,1.0929036140441895,0.700989240361,0.00973373,0.0966034,0.0,-207.441,245,120.948799895,13743.315361976624,55.56296634674072,9.5612952709198,53,194.698
489.0326925,3.09301e+10,195.405,72.6883,0.14358854293823242,0.558948058048,302.832495116,275.827680769,-206.096,195.411668312,949.579641896,24.155,1.00197,5.89227017595,0.558948058048,195.44489865,0.144508822113,1.1147420406341553,0.559176176085,0.00845723,0.088974,0.0,-206.185,246,149.03550326,13799.9056994915,56.44912242889404,9.824194192886353,52,195.487
490.292617628,3.09331e+10,195.752,72.5229,0.1474754810333252,0.361197075961,304.480021074,324.997495014,-212.875,195.759372936,905.092247485,24.1551,1.00198,5.90219914922,0.361197075961,195.797149535,-1.72346996828,1.1707806587219238,0.361112593329,0.00855114,0.0769196,0.0,-212.952,247,140.485210783,13857.027938842773,56.987133502960205,10.080579280853271,53,195.843
485.716135862,3.09043e+10,196.616,72.2989,0.14309358596801758,0.414826037303,302.739229207,281.275669347,-206.313,196.621386998,822.859501908,24.1542,1.00192,5.86487647103,0.414826037303,196.65149876,-1.52027463531,1.1299591064453125,0.414803921454,0.00811997,0.0912018,0.0,-206.404,248,126.034719044,13913.8972158432,56.739652156829834,9.747694730758667,52,196.697
468.395310405,3.0934e+10,197.103,71.9424,0.14513516426086426,0.631663204128,292.849097223,197.767197774,-212.768,197.108065665,997.26725224,24.1551,1.00198,5.86729759129,0.631663204128,197.141632696,0.0979439799552,1.1262354850769043,0.631602478328,0.0099463,0.09552,0.0,-212.863,249,162.554822021,13971.320494174957,57.286049365997314,9.65385913848877,54,197.186
463.025505847,3.09283e+10,198.022,72.4462,0.15007495880126953,0.373327219741,296.899698151,208.288449312,-208.991,198.028005572,635.178996316,24.1549,1.00197,5.89433299256,0.373327219741,198.067141542,-1.21147462586,1.184720754623413,0.373114032604,0.00786394,0.118179,0.0,-209.109,250,92.9320165908,14027.543991088867,56.08292889595032,10.209057569503784,55,198.116
474.788707075,3.09705e+10,198.731,72.325,0.14464282989501953,0.453942163475,298.380006043,259.581687414,-209.569,198.737824733,802.948462726,24.1563,1.00205,5.89310920514,0.453942163475,198.770697841,-0.084423358995,1.136084794998169,0.454042241439,0.00981871,0.0815125,0.0,-209.651,251,126.259439323,14083.865709066391,56.19006705284119,9.8505859375,53,198.819
494.092771199,3.08571e+10,198.928,73.2363,0.1462407112121582,0.549432926786,306.242936101,294.79355622,-211.731,198.931882155,963.327946909,24.1526,1.00183,5.92507659588,0.549432926786,198.965836491,-0.253627379242,1.139085292816162,0.549359656785,0.00959414,0.0968475,0.0,-211.828,252,136.924080216,14140.285172224045,56.28420543670654,9.912649393081665,53,199.014
443.03265188,3.08958e+10,199.166,72.5799,0.15987086296081543,0.42870979932,288.113513582,308.933192568,-201.348,199.174003814,767.390077641,24.1539,1.0019,5.95439495674,0.42870979932,199.208044761,-1.86197074129,1.2453267574310303,0.428360129253,0.00902021,0.0978088,0.0,-201.446,253,106.879692781,14199.40404844284,58.98893117904663,10.184151649475098,57,199.251
495.892831246,3.0853e+10,199.212,73.3033,0.1584794521331787,0.126385410478,307.370671938,283.382669977,-214.779,199.217721306,745.964668487,24.1525,1.00182,5.94218235521,0.126385410478,199.251336938,-35.7167617094,1.2352409362792969,0.126371360851,0.00912814,0.0817719,0.0,-214.86,254,113.779531658,14257.593296289444,58.01790928840637,10.179674863815308,51,199.296
464.965582942,3.08631e+10,199.113,73.5879,0.14372539520263672,0.130911585142,294.734032973,232.300467631,-210.633,199.119451554,907.938326945,24.1528,1.00184,5.94429973224,0.130911585142,199.159059648,-267.910970063,1.1158273220062256,0.130895344478,0.00717209,0.0606079,0.0,-210.694,255,128.488663265,14313.650099039078,55.92378544807434,9.700579166412354,54,199.205
480.213896989,3.08411e+10,199.3,73.5171,0.14397644996643066,0.240724832311,297.989584704,221.102386353,-216.97,199.304961227,1032.82018258,24.1521,1.0018,5.95300457206,0.240724832311,199.341010474,-6.94899674704,1.116070032119751,0.240738800744,0.0083875,0.0827332,0.0,-217.053,256,161.006171916,14369.503814458847,55.707074880599976,9.622794151306152,53,199.388
474.042183798,3.07951e+10,199.329,71.6606,0.14327168464660645,0.215505362526,299.606356619,185.365862639,-212.724,199.335265404,710.995593712,24.1506,1.00171,5.89702140079,0.215505362526,199.369456284,-13.0483132473,1.1145689487457275,0.215506382567,0.00902991,0.0753326,0.0,-212.799,257,105.073794531,14425.409814596176,55.77128076553345,9.620142221450806,53,199.416
477.571238837,3.07743e+10,199.524,71.0369,0.14050745964050293,0.60052046794,298.820890799,209.99427306,-211.405,199.529326894,977.53220876,24.1499,1.00167,5.88707284533,0.60052046794,199.569895109,0.211953238187,1.0771892070770264,0.600212493575,0.00850445,0.167755,0.0,-211.573,258,133.33300945,14481.386687755585,55.83754587173462,9.25809621810913,52,199.617
463.702084581,3.08222e+10,199.851,73.3165,0.1446702480316162,0.551190294403,295.283720122,302.35004395,-209.278,199.858849862,854.20794746,24.1515,1.00176,5.93542588582,0.551190294403,199.899330018,0.0595106047901,1.1209065914154053,0.550837320296,0.0096544,0.088089,0.0,-209.366,259,113.643048674,14538.29294705391,56.77019643783569,9.618387460708618,55,199.941
438.488879361,3.08097e+10,200.306,72.117,0.14279437065124512,0.108686783873,287.093263956,241.778361386,-211.904,200.310350593,623.959132535,24.1511,1.00174,5.89034825938,0.108686783873,200.347491998,-220.371117827,1.1081597805023193,0.108657125694,0.00944225,0.0768585,0.0,-211.981,260,86.8474763935,14595.300002098083,56.870160818099976,9.461727380752563,58,200.395
456.089211473,3.07908e+10,200.225,72.4364,0.14083504676818848,0.22686648965,291.645692708,247.614900788,-206.353,200.231634263,725.129338553,24.1505,1.0017,5.89811472603,0.22686648965,200.266273389,-7.4182748601,1.0881073474884033,0.226794270206,0.00969308,0.0812988,0.0,-206.435,261,120.823047595,14650.290726423264,54.86120629310608,9.267959356307983,55,200.315
483.066756962,3.07858e+10,200.437,71.2957,0.13805389404296875,0.366730305323,300.960491583,259.689373302,-213.788,200.444165293,1134.78509243,24.1503,1.00169,5.89878332052,0.366730305323,200.47849656,-0.611846488589,1.0531747341156006,0.366483215293,0.00933212,0.0888824,0.0,-213.876,262,144.027677602,14703.862176179886,53.44773244857788,9.161708116531372,53,200.523
489.791986045,3.0796e+10,201.099,72.5778,0.13736486434936523,0.374987147231,304.882633783,258.064437252,-218.808,201.104391584,884.121394291,24.1507,1.00171,5.91885446153,0.374987147231,201.14314562,-1.78495763938,1.0667831897735596,0.375187672085,0.00854426,0.0730591,0.0,-218.881,263,129.895733374,14756.80351138115,52.821717262268066,9.207475185394287,52,201.192
492.144796444,3.07869e+10,200.883,71.5576,0.14167404174804688,0.215004784737,306.776932823,262.449668038,-213.533,200.888896049,772.447671642,24.1504,1.0017,5.88160838995,0.215004784737,200.929528076,-8.93167831539,1.1089277267456055,0.215036756676,0.00899778,0.180466,0.0,-213.713,264,110.429444404,14810.240473031998,53.31264305114746,9.373888492584229,52,200.98
457.440639073,3.07694e+10,201.036,72.3649,0.1364727020263672,0.11133674491,293.60972923,237.482300766,-210.675,201.041030142,755.10852964,24.1498,1.00166,5.90258675884,0.11133674491,201.084062363,-62.6493895381,1.1074342727661133,0.11135667128,0.00656267,0.103531,0.0,-210.778,265,99.1118480675,14862.628643989563,52.27270221710205,9.338813781738281,55,201.138
