MinReturn,StdReturn,MeanKL,AverageReturn,AbsLearnSignal,Perplexity,Iteration,PolicyExecTime,Time,NumTrajs,EnvExecTime,LossAfter,ProcessExecTime,MaxReturn,AveragePolicyStd,LossBefore,AverageDiscountedReturn,Entropy,dLoss,MeanKLBefore,ExplainedVariance,ItrTime
76.9187787374,28.4962956248,0.0072088,110.001296087,0.123506592313,3.04168e+10,37,1.03678297996521,404.1391034126282,216,7.519906759262085,-0.058531,0.14427685737609863,209.032098868,1.00097,-5.51917e-09,97.8659611526,24.1383,0.058531,0.0,-30.5447245583,10.273451328277588
75.085742612,28.0031532934,0.00985329,110.640314065,0.760033953278,3.03805e+10,38,1.0616002082824707,414.48775935173035,215,7.421023368835449,-0.0832013,0.14462900161743164,221.726284694,1.0009,5.42726e-09,98.387618625,24.1371,0.0832013,0.0,0.677128814134,10.232213973999023
72.3832643837,28.8177286081,0.00476866,110.221097895,0.176459538131,3.02566e+10,39,1.0367929935455322,424.82891392707825,217,7.4294023513793945,-0.210617,0.14477014541625977,231.5239975,1.00066,1.22102e-08,98.0633011461,24.133,0.210617,0.0,-8.84126641559,10.23638105392456
72.2204213727,27.9389299759,0.00823662,109.100587065,0.470223490036,3.0575e+10,40,1.019343376159668,435.3294904232025,217,7.459194660186768,-0.0902612,0.14321446418762207,243.187394072,1.00127,-6.10352e-09,97.1621384393,24.1434,0.0902612,0.0,0.0236591070577,10.404707908630371
77.3749766545,28.7960827232,0.00784523,114.737494084,0.571536989186,3.06758e+10,41,1.0218117237091064,445.87828612327576,208,7.39898681640625,-0.076691,0.14360952377319336,208.560522309,1.00147,-1.28022e-10,101.630885158,24.1467,0.076691,0.0,0.337846749384,10.446100234985352
75.742153284,29.3532467655,0.00942628,112.716792342,0.731259761322,3.06747e+10,42,1.0140910148620605,456.5227634906769,212,7.400284051895142,-0.0875499,0.1461811065673828,259.605160495,1.00147,-9.09849e-09,100.03263902,24.1467,0.0875499,0.0,0.626290367808,10.53861403465271
72.090336806,29.007342368,0.00753323,112.324015984,0.190591144633,3.07359e+10,43,0.992347240447998,466.7429270744324,213,7.2322609424591064,-0.371015,0.14095163345336914,200.765757902,1.00158,7.69169e-09,99.7486910587,24.1487,0.371015,0.0,-4.76749764436,10.096027374267578
76.090240705,32.9512822715,0.0083267,118.519423118,0.449167590551,3.09044e+10,44,1.0672276020050049,477.3311216831207,202,7.587150573730469,-0.0606895,0.14331865310668945,244.164279275,1.00191,5.3246e-09,104.407149088,24.1542,0.0606895,0.0,-0.0174130250757,10.469788789749146
75.6431243678,34.8074481563,0.00928709,117.700418473,0.759139329026,3.09147e+10,45,1.038996934890747,487.7394118309021,203,7.553905010223389,-0.0816857,0.14528918266296387,261.555837285,1.00193,1.51481e-08,103.644367261,24.1545,0.0816857,0.0,0.559738599365,10.30823540687561
76.4088417977,30.1164050481,0.00830947,121.7424565,0.458810306394,3.09346e+10,46,1.0537855625152588,498.08245491981506,196,7.4448463916778564,-0.246738,0.14221501350402832,227.03516326,1.00196,-8.98527e-09,106.995278352,24.1551,0.246738,0.0,-0.29948235216,10.24586796760559
75.9271095211,29.9322904731,0.00628256,116.761318188,0.283041212765,3.09303e+10,47,1.0266125202178955,508.48844742774963,204,7.514115571975708,-0.0532855,0.14194822311401367,245.137764746,1.00196,-1.78457e-08,103.120023414,24.155,0.0532855,0.0,-1.72028401358,10.301132440567017
75.9979446953,31.1683395122,0.00657136,118.019966879,0.613022983593,3.1171e+10,48,1.0784153938293457,519.102641582489,203,7.595400333404541,-0.0713485,0.14774608612060547,241.106672324,1.00242,-1.21875e-08,104.12628281,24.1628,0.0713485,0.0,0.40558032633,10.508026123046875
73.0966567732,34.7569212828,0.00841721,121.104223786,0.656773270061,3.11481e+10,49,1.0233478546142578,529.4593272209167,198,7.485329627990723,-0.0765553,0.1396489143371582,238.331073219,1.00237,-1.33959e-08,106.304809987,24.162,0.0765552,0.0,0.450983291117,10.255738019943237
75.8857475906,35.0805099245,0.00766892,120.475117639,0.617685639063,3.09429e+10,50,1.0059163570404053,539.8178479671478,198,7.464755058288574,-0.100058,0.13994812965393066,264.271575462,1.00198,-7.16207e-09,105.785055065,24.1554,0.100058,0.0,0.204381394881,10.253410816192627
76.9877409335,33.2602818745,0.00947069,120.667970505,0.381444803899,3.09126e+10,51,1.0389363765716553,550.2241885662079,199,7.454896688461304,-0.0591208,0.14316272735595703,219.156347729,1.00192,5.54382e-09,106.058087917,24.1544,0.0591208,0.0,-1.2426106084,10.300319194793701
74.1952344724,35.3474678709,0.00323781,121.559478287,0.601632485559,3.09537e+10,52,0.9820942878723145,560.6553838253021,197,7.44148850440979,-0.101293,0.140275239944458,248.685083279,1.002,-6.15618e-09,106.611062099,24.1558,0.101293,0.0,0.418750548502,10.328195810317993
77.29389409,37.7397183255,0.00961646,126.634005425,0.601042529735,3.09207e+10,53,0.9796113967895508,571.0919978618622,190,7.518007755279541,-0.12628,0.13700222969055176,296.745121809,1.00194,-1.36646e-08,110.46279907,24.1547,0.12628,0.0,0.398993595598,10.342934846878052
79.9224481343,40.9619626368,0.00835514,128.752086257,0.760854378107,3.09731e+10,54,0.9873440265655518,581.5443866252899,186,7.491256237030029,-0.0777906,0.14034557342529297,298.628876852,1.00204,1.23135e-08,111.823214549,24.1564,0.0777906,0.0,0.498839337965,10.352928876876831
75.3442097545,32.2934720529,0.00935815,123.00663044,0.757470903318,3.08972e+10,55,1.019270420074463,592.1224019527435,194,7.548577785491943,-0.0896154,0.14216208457946777,238.934758927,1.0019,-1.87638e-08,107.886703323,24.1539,0.0896154,0.0,0.546916925062,10.485798120498657
77.4653767435,37.9803193711,0.00994828,130.301185184,0.747404757487,3.08345e+10,56,1.0241992473602295,602.669102191925,185,7.472816467285156,-0.0865541,0.1421186923980713,271.079016141,1.00178,-6.02229e-09,113.243374034,24.1519,0.0865541,0.0,0.57227800893,10.44820785522461
77.1948033472,41.7677980763,0.00528957,130.174868499,0.213490677379,3.08576e+10,57,1.029430866241455,613.3471386432648,184,7.470805883407593,-0.0636443,0.1435251235961914,302.890466337,1.00182,4.5857e-08,112.843313599,24.1526,0.0636443,0.0,-4.95411752047,10.574441194534302
77.1974523825,43.2443615436,0.00921815,132.869693758,0.728368996596,3.06961e+10,58,1.0160541534423828,623.9844355583191,181,7.515194892883301,-0.0794192,0.13902521133422852,307.91570585,1.00151,-1.58653e-08,114.827579078,24.1474,0.0794192,0.0,0.466526056315,10.524255514144897
76.8346717883,40.4385590686,0.00966822,134.116593183,0.666089572471,3.07555e+10,59,1.0182709693908691,634.5958306789398,179,7.436103582382202,-0.107134,0.14078545570373535,345.539168165,1.00163,1.56014e-08,116.016435981,24.1493,0.107134,0.0,0.392080272094,10.504672050476074
76.7968374248,39.2203574757,0.00965943,131.140308832,0.586999350561,3.08162e+10,60,1.0126781463623047,645.2508702278137,183,7.4958624839782715,-0.0748846,0.1390237808227539,255.006265631,1.00174,7.38212e-10,113.745385475,24.1513,0.0748846,0.0,0.132074363785,10.54431676864624
76.3264047416,46.2194838696,0.00581112,134.124944268,0.16197445019,3.06119e+10,61,0.9576725959777832,655.7769055366516,179,7.348212003707886,-0.0245037,0.13853049278259277,273.920921533,1.00135,-7.60506e-10,115.596054591,24.1447,0.0245037,0.0,-12.6675400701,10.420624256134033
77.3291616384,43.6055828533,0.00857048,132.702517758,0.703476098508,3.06633e+10,62,0.9606590270996094,666.2540013790131,181,7.376205921173096,-0.0834867,0.13399648666381836,319.770327497,1.00145,3.39058e-08,114.642416702,24.1463,0.0834868,0.0,0.275283612792,10.359872341156006
80.8556050269,39.0235857059,0.00977951,133.487091565,0.727048872047,3.07655e+10,63,0.8858504295349121,677.4391694068909,179,7.201268672943115,-0.088952,0.1309528350830078,265.71489945,1.00165,5.94382e-09,115.506911401,24.1497,0.088952,0.0,0.440618439651,11.072324991226196
76.9560664356,44.0066323473,0.00998325,141.40968685,0.766110062212,3.09018e+10,64,0.9078142642974854,688.5405201911926,170,7.410715818405151,-0.090038,0.13228631019592285,306.573563339,1.00191,-3.11807e-08,121.19582075,24.1541,0.0900379,0.0,0.541168003171,10.990379571914673
79.9747587041,42.6334431591,0.00865674,136.192546453,0.730691824224,3.07603e+10,65,0.9338483810424805,699.2732470035553,176,7.2796735763549805,-0.0791273,0.1324024200439453,306.997212289,1.00164,-1.79183e-08,117.372391666,24.1495,0.0791272,0.0,0.451084421365,10.613765954971313
82.226724229,39.9544043592,0.00989048,137.37681859,0.734485322771,3.07658e+10,66,1.0144686698913574,710.1063525676727,174,7.327655792236328,-0.0807373,0.13843035697937012,273.265630756,1.00165,4.17945e-09,118.372652133,24.1497,0.0807373,0.0,0.466050580498,10.718541860580444
79.7618903697,44.7586973319,0.00931951,146.186746123,0.691257506354,3.06997e+10,67,1.0220744609832764,720.9207701683044,164,7.4243292808532715,-0.0808104,0.1412353515625,306.112218929,1.00153,7.9726e-09,124.66207754,24.1475,0.0808104,0.0,0.372032645974,10.68532919883728
81.7830634172,55.2618303106,0.00365979,154.228063119,0.302050612902,3.07247e+10,68,1.0668666362762451,731.5073158740997,157,7.550553798675537,-0.0309537,0.1411881446838379,388.364778234,1.00158,2.914e-08,129.85219133,24.1483,0.0309537,0.0,-2.51561099288,10.463161945343018
81.7910392509,46.1282255109,0.00939344,143.290717496,0.742877764214,3.06647e+10,69,1.0452888011932373,741.9811182022095,169,7.5482823848724365,-0.0775266,0.13954710960388184,272.794926003,1.00146,1.05457e-08,122.546313365,24.1464,0.0775266,0.0,0.280085994424,10.348090887069702
76.7531349584,48.3176278868,0.00973665,150.462223714,0.751282979378,3.0638e+10,70,1.05452299118042,752.4242331981659,160,7.57002067565918,-0.081143,0.13930678367614746,300.508780377,1.00141,1.95191e-09,127.630533597,24.1455,0.081143,0.0,0.356366653658,10.343056917190552
76.5879120039,48.3517357298,0.00723081,147.228066197,0.374170385398,3.0606e+10,71,1.0604372024536133,762.9839005470276,163,7.642940282821655,-0.038246,0.14147377014160156,283.591131848,1.00135,-2.05665e-08,125.143158294,24.1445,0.038246,0.0,-0.89483141097,10.451162099838257
77.1381653661,54.6655564556,0.00993769,153.548678578,0.74890991062,3.06408e+10,72,1.048943042755127,773.5293452739716,157,7.657539367675781,-0.0863077,0.13890361785888672,341.180268863,1.00141,-1.38089e-09,129.387567554,24.1456,0.0863077,0.0,0.415980314118,10.44431757926941
75.607561798,49.2303228947,0.00956646,145.468371664,0.680060589642,3.05199e+10,73,1.0222864151000977,784.137617111206,166,7.7119460105896,-0.0711062,0.13973402976989746,273.180894616,1.00118,1.42838e-08,123.815107962,24.1416,0.0711062,0.0,0.23858310925,10.497189283370972
81.8574412558,52.0398384414,0.00652718,155.257188331,0.763959690184,3.05074e+10,74,1.0613608360290527,794.7233536243439,156,7.671046257019043,-0.0738184,0.14145135879516602,340.832626162,1.00116,-1.29679e-09,130.905291978,24.1412,0.0738184,0.0,0.466743748958,10.488944053649902
81.0573935392,54.8025254376,0.00872054,149.385465921,0.732850818437,3.06392e+10,75,1.0535790920257568,805.3933444023132,161,7.646206855773926,-0.0875601,0.14007830619812012,341.987911363,1.00141,5.33205e-09,126.389561412,24.1455,0.0875601,0.0,0.262292356609,10.57051420211792
80.3465571743,53.9363457535,0.00971956,160.968271234,0.778134839854,3.06385e+10,76,1.076613426208496,816.1668653488159,149,7.727192401885986,-0.0798917,0.139298677444458,315.481052659,1.00141,9.80715e-09,134.746875563,24.1455,0.0798917,0.0,0.43173232453,10.674337387084961
85.6837339517,51.5601340314,0.00553154,164.376689751,0.467030132823,3.05877e+10,77,1.083068609237671,827.0108375549316,146,7.784794569015503,-0.0470977,0.1435532569885254,350.854743643,1.00132,-3.64475e-08,137.386491115,24.1439,0.0470977,0.0,-0.437605587853,10.74289321899414
81.9986906903,52.6562045245,0.0090468,159.196340331,0.627510716614,3.06418e+10,78,1.1371502876281738,837.9527730941772,151,7.874824285507202,-0.0842868,0.14690327644348145,368.774626679,1.00142,6.56329e-09,133.580480052,24.1456,0.0842868,0.0,0.243110972786,10.83553695678711
77.2420319909,54.276045368,0.00973638,156.525097142,0.636272445133,3.05325e+10,79,1.0541949272155762,848.7474329471588,155,7.764662504196167,-0.0719169,0.14375972747802734,358.186913907,1.00121,1.34458e-08,131.67342525,24.1421,0.0719169,0.0,0.25640281849,10.683271884918213
77.2404620887,56.3200154271,0.00982355,166.5131296,0.735079733602,3.03986e+10,80,1.0168402194976807,859.5846066474915,146,7.761153697967529,-0.0978283,0.13780546188354492,351.687752792,1.00095,9.67076e-09,138.631925624,24.1377,0.0978283,0.0,0.317724627091,10.740259647369385
81.9469301597,58.0394405002,0.00954105,163.399850137,0.737220488195,3.03515e+10,81,1.0233161449432373,870.4442558288574,148,7.684045314788818,-0.0762593,0.14022588729858398,331.96196975,1.00086,-2.70372e-08,136.20786429,24.1361,0.0762593,0.0,0.292500150526,10.749689817428589
82.0195496371,56.4643179386,0.00996442,168.918620642,0.754660106306,3.03142e+10,82,1.0284106731414795,881.078337430954,143,7.602931022644043,-0.0796994,0.1387617588043213,347.42384416,1.00079,5.09502e-09,140.355216158,24.1349,0.0796994,0.0,0.40807131217,10.543155431747437
82.0351151641,56.3583880625,0.00413237,165.289384494,0.660526495311,3.01747e+10,83,1.042022943496704,891.9093692302704,146,7.6849424839019775,-0.0531749,0.13851404190063477,317.480799736,1.00052,1.18533e-08,137.671210025,24.1303,0.0531749,0.0,0.165708885057,10.73752498626709
79.7722684825,57.1240268012,0.00986723,168.724608344,0.667601637647,3.01128e+10,84,1.0432507991790771,902.9375665187836,143,7.747225999832153,-0.0754062,0.14055466651916504,349.179136178,1.0004,-1.98603e-08,140.103945209,24.1282,0.0754061,0.0,0.362377670186,10.922650575637817
81.8172813606,50.2917829908,0.0064494,166.762177319,0.740155843048,3.01975e+10,85,1.0473625659942627,913.9314889907837,145,7.635223627090454,-0.0643347,0.14099955558776855,323.149180757,1.00057,-1.33009e-09,139.280634812,24.131,0.0643347,0.0,0.426839600302,10.885709762573242
79.3366784547,60.0774871264,0.00964679,175.951440114,0.695185844298,3.0101e+10,86,1.0468618869781494,925.0649983882904,137,7.6946327686309814,-0.0792197,0.13999629020690918,303.008901976,1.00038,3.5932e-08,144.890888136,24.1278,0.0792198,0.0,0.344508210718,11.034191846847534
82.2767274594,55.6739676706,0.00956481,165.100724464,0.771353008152,3.00476e+10,87,0.991694450378418,936.3462641239166,146,7.478336334228516,-0.0853642,0.13782906532287598,347.874492065,1.00028,-1.82736e-08,137.594929963,24.126,0.0853641,0.0,0.382026319115,11.161866188049316
82.0188697936,61.9482105044,0.00950852,176.425195949,0.713084056178,3.00918e+10,88,0.956456184387207,947.7917170524597,136,7.45330286026001,-0.0781023,0.13180851936340332,333.826875321,1.00036,1.63639e-08,144.885898056,24.1275,0.0781023,0.0,0.346216993237,11.325647354125977
82.2503781016,61.706487739,0.00969729,179.884659625,0.771917827818,3.01073e+10,89,0.9431769847869873,959.1215991973877,135,7.522764444351196,-0.078408,0.13005471229553223,435.819293423,1.00039,7.2995e-09,147.617883631,24.128,0.078408,0.0,0.491955061738,11.215210437774658
78.8837460198,61.0048617013,0.00997388,172.427160733,0.715055123901,3.0049e+10,90,0.9603571891784668,970.1274721622467,140,7.439874172210693,-0.0839573,0.1335291862487793,363.531862123,1.00028,-1.57262e-09,142.389765373,24.1261,0.0839573,0.0,0.302797278795,10.889068841934204
86.4782936173,57.2336775145,0.00990735,183.090113687,0.759830656427,2.99258e+10,91,1.0027389526367188,981.2558732032776,132,7.575992822647095,-0.0789231,0.1368882656097412,399.169896265,1.00004,-3.98316e-09,150.149350884,24.122,0.0789231,0.0,0.331773263465,11.004569053649902
87.1973727791,63.744960608,0.00748565,196.501842154,0.587101829919,2.97267e+10,92,0.9712448120117188,992.4310505390167,123,7.528819561004639,-0.0686057,0.1318817138671875,402.870910655,0.999651,-2.78653e-08,158.532835642,24.1153,0.0686056,0.0,0.0536536852748,11.056696653366089
82.0376312596,70.4265126406,0.00511334,190.840830776,0.381637152731,2.96623e+10,93,0.9823603630065918,1003.2869689464569,128,7.497802257537842,-0.074717,0.133378267288208,426.586383161,0.999526,-5.72621e-09,154.293004161,24.1131,0.074717,0.0,-1.07869931241,10.732962608337402
82.1173475871,54.7539153057,0.00976337,185.06355732,0.740658671445,2.96383e+10,94,0.9844868183135986,1014.3526718616486,130,7.682415962219238,-0.0913849,0.13630437850952148,338.522718998,0.999476,2.54123e-08,151.573853711,24.1123,0.0913849,0.0,0.322470722219,10.939603567123413
81.2606390977,56.9620473279,0.00937246,188.061535576,0.741653367707,2.95823e+10,95,0.9917707443237305,1025.1560876369476,128,7.553238153457642,-0.0916521,0.13194632530212402,338.336529826,0.999368,2.09181e-09,153.44150235,24.1104,0.0916521,0.0,0.323689233769,10.68525767326355
