Iteration,AverageReturn
0,-2.59122
1,-1.70644
2,-0.883981
3,-0.468571
4,0.468136
5,1.12938
6,2.30007
7,2.47967
8,4.58767
9,5.09659
10,6.16522
11,6.62721
12,8.08354
13,9.95963
14,11.2177
15,14.5997
16,17.6551
17,15.3464
18,20.4416
19,21.5418
20,29.8807
21,32.1911
22,39.1031
23,42.0117
24,47.6901
25,59.8829
26,49.0889
27,75.9729
28,79.2536
29,68.8952
30,78.4503
31,76.6448
32,94.3933
33,113.034
34,107.67
35,114.589
36,110.646
37,94.352
38,118.048
39,134.101
40,145.365
41,122.864
42,135.291
43,153.185
44,151.668
45,137.061
46,151.659
47,142.928
48,192.406
49,157.235
50,142.956
51,207.499
52,171.357
53,212.549
54,170.538
55,202.388
56,167.886
57,233.639
58,190.716
59,182.093
60,217.626
61,250.741
62,225.725
63,233.46
64,294.443
65,239.381
66,190.424
67,208.341
68,265.779
69,245.842
70,252.956
71,260.804
72,224.693
73,261.614
74,235.705
75,224.358
76,318.062
77,230.753
78,273.324
79,266.044
80,300.193
81,246.531
82,284.337
83,278.867
84,293.503
85,270.744
86,297.632
87,336.467
88,266.919
89,288.926
90,306.9
91,285.635
92,275.368
93,270.931
94,305.724
95,291.515
96,288.204
97,308.776
98,272.497
99,315.243
100,315.891
101,329.216
102,244.425
103,271.783
104,273.693
105,294.185
106,272.047
107,314.478
108,297.938
109,286.019
110,302.832
111,285.722
112,312.315
113,313.83
114,291.094
115,294.993
116,278.314
117,306.671
118,316.604
119,335.312
120,300.38
121,303.242
122,320.144
123,298.434
124,335.77
125,323.659
126,313.552
127,300.655
128,339.883
129,306.344
130,323.24
131,337.951
132,322.472
133,337.853
134,349.741
135,359.477
136,322.078
137,337.95
138,337.494
139,287.959
140,308.529
141,348.941
142,321.285
143,330.567
144,322.737
145,319.512
146,341.709
147,324.769
148,330.049
149,339.851
150,345.059
151,356.03
152,358.564
153,352.993
154,347.253
155,337.092
156,325.065
157,341.453
158,347.403
159,329.006
160,348.325
161,337.773
162,327.457
163,312.288
164,317.075
165,349.324
166,350.3
167,343.049
168,342.187
169,372.068
170,319.144
171,356.214
172,379.786
173,359.59
174,356.649
175,352.823
176,348.961
177,389.765
178,360.495
179,353.3
180,365.976
181,348.98
182,354.146
183,363.139
184,378.345
185,364.566
186,371.924
187,367.596
188,371.82
189,399.884
190,342.217
191,396.708
192,395.978
193,378.949
194,393.542
195,385.02
196,379.783
197,393.768
198,387.332
199,404.396
200,359.555
201,371.452
202,371.194
203,375.186
204,362.77
205,339.013
206,378.553
207,359.067
208,380.651
209,370.882
210,360.943
211,374.359
212,364.455
213,368.32
214,389.925
215,360.835
216,400.561
217,392.039
218,380.981
219,345.099
220,371.792
221,381.362
222,395.061
223,408.72
224,381.243
225,385.829
226,382.902
227,384.908
228,379.564
229,386.318
230,380.392
231,396.651
232,412.018
233,389.695
234,393.644
235,411.213
236,408.5
237,397.328
238,404.473
239,383.019
240,400.665
241,393.34
242,370.47
243,432.256
244,399.527
245,441.72
246,415.742
247,420.3
248,437.887
249,399.801
250,396.281
251,414.121
252,425.582
253,448.108
254,414.515
255,404.339
256,411.091
257,431.798
258,382.3
259,438.112
260,410.153
261,417.915
262,400.789
263,418.427
264,390.74
265,404.555
266,380.65
267,422.51
268,402.696
269,462.099
270,430.289
271,445.952
272,446.868
273,441.552
274,467.467
275,427.543
276,407.706
277,422.14
278,436.521
279,435.359
280,450.747
281,434.229
282,422.111
283,421.487
284,447.324
285,445.951
286,431.026
287,457.735
288,457.715
289,438.772
290,466.69
291,453.778
292,474.709
293,449.13
294,392.988
295,410.116
296,456.928
297,463.915
298,430.629
299,486.143
300,429.114
301,475.345
302,450.984
303,504.67
304,487.823
305,438.335
306,445.77
307,424.913
308,473.054
309,425.739
310,417.551
311,406.358
312,471.548
