Iteration,AverageReturn
0,23.2731
1,26.2147
2,32.9085
3,47.7143
4,78.8281
5,152.848
6,189.481
7,196.462
8,195.231
9,200.0
10,192.769
11,192.778
12,189.0
13,194.077
14,200.0
15,200.0
16,181.071
17,190.444
18,197.231
19,200.0
20,198.462
21,196.654
22,200.0
23,200.0
24,197.423
25,198.538
26,200.0
27,198.923
28,198.962
29,195.615
30,199.846
31,198.308
32,198.115
33,198.5
34,179.0
35,194.5
36,196.154
37,182.857
38,198.462
39,200.0
40,194.038
41,197.385
42,193.038
43,196.808
44,200.0
45,196.769
46,200.0
47,200.0
48,193.846
49,197.462
50,200.0
51,200.0
52,200.0
53,200.0
54,200.0
55,200.0
56,200.0
57,200.0
58,200.0
59,200.0
60,200.0
61,200.0
62,200.0
63,200.0
64,200.0
65,200.0
66,200.0
67,199.808
68,198.231
69,198.038
70,200.0
71,200.0
72,200.0
73,200.0
74,200.0
75,200.0
76,200.0
77,200.0
78,200.0
79,200.0
80,200.0
81,200.0
82,198.385
83,195.269
84,194.423
85,198.769
86,198.731
87,200.0
88,199.654
89,199.423
90,200.0
91,200.0
92,199.885
93,200.0
94,200.0
95,200.0
96,200.0
97,200.0
98,200.0
99,200.0
100,200.0
101,200.0
102,199.808
103,200.0
104,200.0
105,200.0
106,200.0
107,199.615
108,199.385
109,199.846
110,200.0
111,200.0
112,200.0
113,199.423
114,200.0
115,200.0
116,200.0
117,200.0
118,199.577
119,200.0
120,200.0
121,200.0
122,200.0
123,200.0
124,200.0
125,200.0
126,200.0
127,200.0
128,199.615
129,200.0
130,200.0
131,200.0
132,200.0
133,200.0
134,200.0
135,200.0
136,200.0
137,200.0
138,200.0
139,200.0
140,200.0
141,200.0
142,200.0
143,199.923
144,199.885
145,200.0
146,199.808
147,199.731
148,200.0
149,199.615
150,198.778
151,200.0
152,199.385
153,199.692
154,199.769
155,199.038
156,199.654
157,199.923
158,200.0
159,197.308
160,198.962
161,198.654
162,196.731
163,199.077
164,198.731
165,198.037
166,197.889
167,198.615
168,198.444
169,199.615
170,198.769
171,198.808
172,197.462
173,198.962
174,199.077
175,198.462
176,198.385
177,198.577
178,197.889
179,198.154
180,198.385
181,197.346
182,197.077
183,198.308
184,197.815
185,198.231
186,199.192
187,198.269
188,197.444
189,198.115
190,197.538
191,198.615
192,197.259
193,197.731
194,197.731
195,198.154
196,196.192
197,197.692
198,198.731
199,198.923
200,196.0
201,198.538
202,198.769
203,198.731
204,200.0
205,199.038
206,197.385
207,197.077
208,198.692
209,197.885
210,197.577
211,197.615
212,197.615
213,196.192
214,196.308
215,198.577
216,198.654
217,199.5
218,199.115
219,193.808
220,196.038
221,198.0
222,197.346
223,197.731
224,197.654
225,196.577
226,197.923
227,196.538
228,198.423
229,197.615
230,196.5
231,199.192
232,196.192
233,196.923
234,198.154
235,197.846
236,198.308
237,196.115
238,197.962
239,196.808
240,198.692
241,199.0
242,197.577
243,197.654
244,198.654
245,198.269
246,199.846
247,197.769
248,200.0
249,196.077
250,198.269
251,198.692
252,197.423
253,197.154
254,198.481
255,199.077
256,199.259
257,198.577
