AbsLearnSignalOld,Entropy,EnvExecTime,AverageAbsY,NumTrajs,AverageReturn,MeanKL,ExplainedVariance,LossAfter,MaxReturn,AverageQLoss,LossBefore,AverageY,ProcessExecTime,Iteration,Time,ItrTime,Perplexity,AbsLearnSignal,AbsLearnSignalNew,MinReturn,AveragePolicyStd,AverageQ,PolicyExecTime,dLoss,AverageAbsQ,MeanKLBefore,AverageDiscountedReturn,AverageAbsQYDiff,StdReturn
0.791283719414,8.48196,1.64552640914917,12.1182726347,5,-111.728006323,0.00645237,0.203872044873,4.13944,-56.4836090708,5.35675,4.20332,-10.0550310009,0.10058975219726562,13,476.6750593185425,34.86475133895874,4826.92,0.79082961888,0.79082961888,-152.273516057,0.994794,-10.0546,0.7223193645477295,0.0638776,11.9678,0.0,-17.8412737133,1.6615976621,42.1565973377
0.749584923325,8.47392,1.590402603149414,12.0682773398,5,-216.140971551,0.00996333,-0.475056863937,8.87762,-51.8275438019,5.13984,8.95572,-9.80819239415,0.09581851959228516,14,512.533040523529,35.73965668678284,4788.24,0.750312145913,0.750312145913,-302.377825705,0.993453,-9.80724,0.6843647956848145,0.0780993,11.9189,0.0,-12.6807474143,1.62981408299,88.9147889269
0.795335952926,8.47419,1.5856127738952637,11.947322576,5,-157.363984024,0.00643353,0.205318942209,7.03407,-66.7467426894,4.90458,7.09249,-9.55245009334,0.09452581405639648,15,547.5033602714539,34.849912881851196,4789.53,0.793878000577,0.793878000577,-305.662119165,0.993518,-9.55186,0.6733648777008057,0.0584216,11.7975,0.0,-4.27460097587,1.5904276524,86.6084882549
0.799176771265,8.47014,1.643097162246704,11.9035008647,5,-104.851030757,0.00993738,0.331875043922,6.89709,41.355873973,4.7146,6.97034,-9.3401424342,0.10696959495544434,16,583.401022195816,35.771384716033936,4770.18,0.797419052203,0.797419052203,-296.910188913,0.992866,-9.34014,0.7897462844848633,0.073246,11.7546,0.0,-7.78076364142,1.56957111824,121.143136434
0.795898100297,8.48454,1.6593573093414307,11.8788966901,5,-58.1952763569,0.0099846,0.345071215815,5.60436,150.33901611,4.68935,5.67492,-9.03335519681,0.10120058059692383,17,619.3291847705841,35.802602767944336,4839.36,0.795648329715,0.795648329715,-311.224502943,0.995262,-9.03377,0.7889015674591064,0.0705562,11.7232,0.0,8.51702922716,1.56135980674,157.707922039
0.779329420734,8.47674,1.672637701034546,11.8975119667,5,-119.143340625,0.00646892,0.435070693445,6.99972,74.6949247587,4.60862,7.0589,-8.74155424699,0.10529708862304688,18,654.9058029651642,35.449066400527954,4801.76,0.778104370134,0.778104370134,-386.749978553,0.993943,-8.74314,0.791038990020752,0.059175,11.7413,0.0,-9.25271008168,1.54365807692,205.930671836
0.777006031831,8.47604,1.6071138381958008,11.7744089236,5,26.630027245,0.00993057,0.0519770989754,1.47324,156.724098357,4.58771,1.55241,-8.20034987468,0.09559369087219238,19,692.3473200798035,37.31544327735901,4798.39,0.77576330395,0.77576330395,-103.588911309,0.993836,-8.20225,0.7159054279327393,0.0791668,11.6108,0.0,7.46893474362,1.5425627227,103.842466776
0.79138000537,8.47343,1.6926982402801514,11.664257588,5,-116.480118729,0.00643543,0.398760932165,5.71913,18.0876850619,4.53236,5.77817,-7.65471598739,0.1146700382232666,20,728.7397110462189,36.261085748672485,4785.89,0.790969654159,0.790969654159,-218.709256043,0.9934,-7.65702,0.8308916091918945,0.0590405,11.4961,0.0,-9.30672260311,1.52665507493,82.3008933852
0.774416809598,8.46336,1.773386001586914,11.8446171669,5,-184.459837422,0.00641482,0.626465456887,10.2681,61.5991678834,4.38705,10.3232,-7.35543176779,0.12245941162109375,21,768.5544984340668,39.682719707489014,4737.94,0.7769914479,0.7769914479,-445.99505004,0.991729,-7.35771,0.9018368721008301,0.0551214,11.68,0.0,-0.875690261524,1.504106172,174.931647272
0.78100631257,8.44874,1.7666585445404053,11.8619790912,5,70.3035385935,0.00643414,0.464964305187,0.0819478,157.168761698,4.39726,0.144167,-6.60825973423,0.11549043655395508,22,805.7737398147583,37.06916880607605,4669.21,0.779946783112,0.779946783112,-169.036686776,0.989326,-6.61103,0.8925793170928955,0.0622195,11.6918,0.0,4.06688359198,1.5073211248,120.698147991
0.796366148605,8.43598,1.714324951171875,12.0645274305,5,-17.5646174495,0.00996692,0.403555891849,2.17522,242.702189355,4.39513,2.24843,-5.85835682996,0.10938739776611328,23,844.9885451793671,39.08576679229736,4609.96,0.79624454753,0.79624454753,-356.00710224,0.987224,-5.86158,0.8113453388214111,0.073211,11.8964,0.0,13.9282268976,1.50890434514,211.142741686
0.801387323682,8.43062,1.8389687538146973,12.3033669642,5,115.653372405,0.00645515,0.402689801118,-3.04136,219.493064604,4.49744,-2.97661,-4.83035398136,0.12113738059997559,24,885.4322800636292,40.28688859939575,4585.34,0.801418406913,0.801418406913,-64.5264512956,0.986342,-4.83387,0.9379315376281738,0.0647514,12.1383,0.0,9.96088616165,1.52684235842,100.474613515
0.756583200602,8.41834,1.9727683067321777,12.9016982594,5,58.0361777756,0.00992484,0.689972088165,2.4851,268.303043178,4.52524,2.55552,-3.97988420365,0.13485074043273926,25,924.880170583725,39.27827763557434,4529.39,0.757536906303,0.757536906303,-333.596906375,0.984306,-3.98393,1.0369629859924316,0.0704265,12.7508,0.0,25.0573635448,1.5357018047,231.126518179
0.761440619387,8.42573,1.80869460105896,13.640975944,5,-54.0013486976,0.00643921,0.742664012704,4.85064,225.267484909,4.56243,4.90545,-3.23706196642,0.1281888484954834,26,963.9946959018707,38.97356986999512,4562.96,0.761500351088,0.761500351088,-294.29150111,0.985537,-3.24053,0.919503927230835,0.0548143,13.5001,0.0,8.63111581514,1.54471848651,205.602825361
0.778407134212,8.41706,1.6696186065673828,14.4410282352,5,265.049392704,0.00640567,0.605244324626,-7.37621,389.867285838,4.75582,-7.31525,-1.96526802462,0.10820770263671875,27,1003.5612716674805,39.437439918518066,4523.59,0.778734606555,0.778734606555,-72.5790899436,0.984099,-1.97005,0.7973811626434326,0.0609608,14.3106,0.0,34.7635338398,1.57200561151,172.724177592
0.778336199983,8.42959,1.8299016952514648,15.3014734049,5,247.642408348,0.00998078,0.505333033518,-8.86316,407.096527202,4.80514,-8.78648,-0.644056663396,0.12117934226989746,28,1045.3842113018036,41.67123103141785,4580.62,0.777679430489,0.777679430489,-95.5231784357,0.986158,-0.647934,0.9277045726776123,0.0766754,15.1903,0.0,12.9867711114,1.58650986174,178.518774252
0.73290315469,8.43329,1.912994384765625,16.5244962219,5,58.1281489664,0.00649011,0.530457473431,2.79984,361.373797498,4.92614,2.85414,0.343618566669,0.1372547149658203,29,1088.2679488658905,42.723047494888306,4597.6,0.733769442574,0.733769442574,-75.59502165,0.986748,0.339274,1.0085372924804688,0.0542984,16.4243,0.0,26.8429311207,1.60008569067,164.114562805
0.71744398437,8.40431,1.9247260093688965,17.8383386147,5,56.1519380259,0.00644201,-0.159149670698,0.0119721,511.55166079,5.14405,0.0723492,1.40377881522,0.13420844078063965,30,1131.5171811580658,43.081871509552,4466.28,0.717509934989,0.717509934989,-450.534374191,0.982008,1.4007,1.0164048671722412,0.0603772,17.7551,0.0,24.672837538,1.62123719493,382.748768203
0.780549840642,8.40977,1.8281042575836182,19.0754772184,5,441.248801376,0.00994042,0.00344172380513,-21.2138,587.715387446,5.16176,-21.131,3.30852464289,0.11978340148925781,31,1173.4620587825775,41.78202033042908,4490.71,0.780916955092,0.780916955092,342.746257737,0.982908,3.30462,0.9375085830688477,0.0827942,19.0055,0.0,36.050544194,1.6341121829,91.2566910749
0.736225550901,8.40508,1.8520867824554443,20.4743549587,5,121.887454715,0.00646363,0.368555801675,-8.7928,360.95608612,5.37008,-8.7171,4.7649990626,0.12642931938171387,32,1214.4728066921234,40.85891008377075,4469.74,0.735500401675,0.735500401675,-467.213078657,0.982134,4.76108,0.9529142379760742,0.0757008,20.4175,0.0,19.6668249275,1.6644931586,301.952119906
0.782545907035,8.40038,1.901118516921997,22.0129718986,5,367.419622751,0.00640657,0.307153690523,-21.5709,581.223851195,5.5875,-21.5051,6.59103424999,0.13517069816589355,33,1251.5887887477875,36.94092845916748,4448.74,0.784180577648,0.784180577648,240.561364563,0.981359,6.58649,0.9987444877624512,0.0657921,21.9643,0.0,31.7078549164,1.69068213684,117.307550311
0.792486130604,8.39684,1.6404328346252441,23.7344942293,5,462.506821543,0.00652296,0.188229643382,-27.0848,617.801330002,5.70981,-27.0159,8.76034161685,0.10514450073242188,34,1287.6266672611237,35.90774869918823,4433.04,0.792543161883,0.792543161883,366.40054274,0.980784,8.75592,0.7651128768920898,0.0688744,23.694,0.0,35.4442523651,1.70970328237,84.9207877376
0.727477486078,8.37616,1.6612145900726318,25.5426105738,5,443.662850196,0.00641809,0.564102321315,-22.8631,687.200272683,6.04972,-22.7995,10.784739178,0.10253000259399414,35,1321.9798064231873,34.22747087478638,4342.31,0.729604809642,0.729604809642,9.27559036562,0.977421,10.7799,0.762641429901123,0.0635834,25.5072,0.0,54.722398001,1.74349145733,231.537756914
0.780146066534,8.36834,1.619398832321167,27.6857459695,5,656.729404804,0.00984483,-0.183698632369,-34.9658,750.71264861,6.31442,-34.8728,13.3136274741,0.09503889083862305,36,1355.7894616127014,33.68121290206909,4308.48,0.780216667739,0.780216667739,455.762300568,0.976145,13.3088,0.7043802738189697,0.0930252,27.6555,0.0,43.5055497381,1.77944834218,111.873952177
0.797720253828,8.37234,1.5927722454071045,29.9097564076,5,592.338497227,0.00643937,0.3219253983,-36.6894,722.775745059,6.61432,-36.6142,15.8913629329,0.09082221984863281,37,1390.342277765274,34.421701192855835,4325.73,0.79626426295,0.79626426295,502.64512376,0.976776,15.8867,0.6496453285217285,0.0752792,29.8829,0.0,39.648621099,1.81586705662,84.4443494764
0.754527991854,8.36949,1.6387391090393066,32.1194531401,5,441.399473227,0.00644567,0.580011028326,-21.9322,799.863014994,6.92609,-21.8679,17.9829111662,0.10313010215759277,38,1424.6039032936096,34.13593554496765,4313.44,0.75429074611,0.75429074611,-359.509532471,0.976289,17.9781,0.7629153728485107,0.0643272,32.0939,0.0,48.6280552614,1.84916064812,429.972559247
0.733817075129,8.36147,1.6032755374908447,34.3237705527,5,302.192623697,0.00641462,0.773010332377,-14.964,934.540922708,7.19123,-14.9063,20.0300365581,0.09178447723388672,39,1459.0173003673553,34.285213470458984,4278.99,0.733608038423,0.733608038423,-223.049167755,0.974997,20.0252,0.6755015850067139,0.0577488,34.2984,0.0,42.6036292981,1.87070279638,448.789848117
0.745687766518,8.34596,1.6046826839447021,36.8060885751,5,740.894494489,0.00642185,0.0256464800199,-48.8454,871.155175859,7.57355,-48.7753,22.9281520784,0.09294819831848145,40,1494.5696392059326,35.425108671188354,4213.14,0.74263846439,0.74263846439,579.370957621,0.972496,22.923,0.6920239925384521,0.070076,36.7824,0.0,64.7280144361,1.89926906361,126.637966826
0.742949562066,8.34301,1.6104762554168701,39.2278430058,5,619.727441981,0.00643625,0.746711245221,-40.4518,772.263239097,8.00691,-40.3881,25.6997194107,0.1020200252532959,41,1529.4295644760132,34.728858947753906,4200.71,0.742687846801,0.742687846801,56.886271897,0.97201,25.6941,0.7184302806854248,0.0637245,39.2059,0.0,75.7890085084,1.93428453627,281.742510869
0.510076458941,8.32587,1.646620273590088,41.9163868163,5,826.558697236,0.00992435,-0.0856704042592,-48.0988,1104.81703204,8.44204,-48.0048,28.6374839339,0.10477972030639648,42,1564.6135425567627,35.05382800102234,4129.32,0.510388334727,0.510388334727,332.710175732,0.969226,28.6318,0.7941656112670898,0.0940247,41.8941,0.0,100.525633234,1.96369982349,267.726718854
0.798055421295,8.31567,1.578221082687378,44.6320639136,5,769.933622609,0.00999234,0.566304784625,-47.1009,1260.7328013,8.83238,-47.0137,31.5746376303,0.09126901626586914,43,1598.936291217804,34.18730401992798,4087.41,0.798491800213,0.798491800213,-71.5576725456,0.967594,31.5684,0.6626973152160645,0.0871811,44.6116,0.0,55.2745361837,1.99580735815,452.742311985
0.746588212596,8.2998,1.610192060470581,47.3980321182,5,650.340085533,0.00997851,0.660890030189,-45.5523,965.737961382,9.47542,-45.4689,34.491774539,0.10483264923095703,44,1634.9949686527252,35.90552806854248,4023.06,0.746054135453,0.746054135453,-47.1787948625,0.965048,34.4854,0.7222824096679688,0.0833397,47.3775,0.0,75.8411105138,2.02916436897,360.942551173
0.798404847634,8.29697,1.6180768013000488,50.6436252573,5,1104.41055113,0.00995489,0.304908083978,-71.1273,1346.92210213,9.52058,-71.0369,38.1478676008,0.10345721244812012,45,1671.4814009666443,36.3530490398407,4011.71,0.79780800402,0.79780800402,918.323024549,0.964597,38.1418,0.7534019947052002,0.090416,50.6243,0.0,90.0033579873,2.04990584861,142.049695312
0.683548625591,8.28622,1.6019763946533203,53.4742447475,5,730.43476808,0.00996242,0.646244822309,-45.7966,1133.45021064,10.4066,-45.7165,40.9838417604,0.10114407539367676,46,1706.9662704467773,35.33567142486572,3968.79,0.683316759585,0.683316759585,35.6125767078,0.962884,40.9767,0.6911706924438477,0.08004,53.4538,0.0,87.5163556267,2.08459723297,439.726286453
0.737604820779,8.27544,1.701155424118042,56.6160624893,5,870.601425932,0.0064306,0.695795521157,-62.7584,1226.5642252,10.5614,-62.6838,44.3987744042,0.11538529396057129,47,1744.0262677669525,36.9295494556427,3926.27,0.739891637961,0.739891637961,-20.3424644731,0.961169,44.392,0.8402352333068848,0.0745163,56.5959,0.0,81.6088683899,2.10567777517,451.481505176
0.797724474285,8.27308,1.548537254333496,59.7824979964,5,1087.97184263,0.00643087,0.388328254573,-81.9881,1198.12969946,11.1852,-81.913,47.8621746611,0.09589695930480957,48,1780.2159214019775,36.05561947822571,3916.99,0.79696537052,0.79696537052,946.194206571,0.960797,47.8546,0.6849172115325928,0.0751266,59.765,0.0,84.2726047617,2.14348669002,85.6203889645
0.663887748575,8.26991,1.6761810779571533,62.6209027315,5,475.71345099,0.00642483,0.447764609893,-35.093,978.032870484,11.8689,-35.0274,50.7193443669,0.11050295829772949,49,1815.0380823612213,34.68452429771423,3904.6,0.66372571603,0.66372571603,-36.5475340675,0.960322,50.7126,0.8530404567718506,0.0656433,62.6037,0.0,94.4146277706,2.16004755825,365.447123507
0.71821049918,8.27726,1.616401195526123,66.1921220796,5,1235.72545291,0.00981976,0.0289557920521,-92.3288,1496.24843968,12.0369,-92.2321,54.6580656517,0.10229134559631348,50,1848.7215149402618,33.55400896072388,3933.41,0.718973436234,0.718973436234,980.737757288,0.961478,54.6506,0.748976469039917,0.0967484,66.174,0.0,103.984469713,2.19697098895,172.569399611
0.712634096194,8.28047,1.5962707996368408,69.7689928775,5,1128.97097677,0.00996663,0.626091097809,-86.741,1338.15758392,13.4472,-86.6413,58.4994876928,0.09254050254821777,51,1881.8847379684448,33.04133105278015,3946.03,0.71269899651,0.71269899651,604.402050554,0.961997,58.4921,0.6933498382568359,0.099678,69.7526,0.0,112.765862991,2.24396929437,266.121713156
0.714568442445,8.26587,1.5492639541625977,73.2798960148,5,1113.82474693,0.0098468,0.57661479077,-89.7383,1382.79368695,13.9503,-89.6527,62.3099239496,0.09172558784484863,52,1914.7307341098785,32.72417855262756,3888.87,0.714535431412,0.714535431412,845.476095077,0.959698,62.301,0.6475667953491211,0.0855637,73.2635,0.0,106.72886875,2.27367416778,179.442789325
0.773352856892,8.26117,1.5560047626495361,77.205151716,5,1321.73147961,0.00994145,0.53330010442,-107.893,1472.17630097,15.3853,-107.795,66.6677119694,0.08845305442810059,53,1947.41636967659,32.563743591308594,3870.61,0.772666791867,0.772666791867,1204.01717886,0.958955,66.659,0.6364834308624268,0.0978775,77.1887,0.0,128.66601189,2.31166999876,91.5011129546
0.5667631041,8.2566,1.5729725360870361,80.9042731983,5,1282.46492666,0.00971658,0.247293549378,-104.418,1407.11250507,15.4019,-104.323,70.7109179637,0.08915042877197266,54,1980.7022061347961,33.16427564620972,3852.98,0.56643507546,0.56643507546,984.540166792,0.958223,70.7028,0.6439886093139648,0.095047,80.8895,0.0,105.518720374,2.33700667375,154.860189222
0.784572579052,8.25926,1.5833563804626465,84.5395653442,5,1159.90178013,0.00641091,0.703847155505,-92.3902,1518.69355834,16.8662,-92.3199,74.5130101476,0.09357404708862305,55,2014.1164095401764,33.2916362285614,3863.24,0.784618075167,0.784618075167,-94.6016174009,0.958661,74.5037,0.6643927097320557,0.0702591,84.5254,0.0,119.293601018,2.37480238818,628.817544912
0.674524429692,8.25561,1.5402448177337646,88.0909453004,5,862.018604648,0.00995961,0.791594132012,-79.8587,1438.65887785,18.2717,-79.7762,78.2782490977,0.08723902702331543,56,2047.1651680469513,32.9264121055603,3849.15,0.67562729973,0.67562729973,-76.7282208824,0.958094,78.2697,0.6305408477783203,0.0825043,88.0779,0.0,96.1685106194,2.41697170686,630.735675021
0.750455237023,8.24896,1.5658912658691406,91.4222571517,5,956.663357495,0.00981015,0.779526587521,-80.7804,1534.34729114,17.9873,-80.6944,81.7427281744,0.08965730667114258,57,2080.888932466507,33.60446071624756,3823.65,0.751092053064,0.751092053064,573.674386736,0.957026,81.7331,0.6255295276641846,0.0860214,91.4085,0.0,105.79124375,2.42433678041,409.757535483
0.695298064737,8.24407,1.5787262916564941,95.0099692841,5,1234.47422177,0.00990294,0.808619126282,-93.3177,1821.68779414,18.1969,-93.2286,85.5361288073,0.0916907787322998,58,2114.4091618061066,33.39331340789795,3804.98,0.696679530356,0.696679530356,199.547413122,0.956245,85.5258,0.6871964931488037,0.0890503,94.9975,0.0,162.281325397,2.43747610105,625.101845795
0.726289834138,8.23788,1.5866289138793945,98.9837419488,5,1517.23425607,0.00994856,0.345833122537,-138.045,1668.92880685,20.907,-137.956,89.8790073771,0.09348821640014648,59,2147.947746992111,33.41412830352783,3781.51,0.72720154109,0.72720154109,1372.01577552,0.955261,89.8702,0.6899018287658691,0.0888214,98.9733,0.0,120.006108736,2.51789867409,107.190042534
0.688183184533,8.22535,1.5728657245635986,101.945799425,5,780.686626408,0.00993547,0.566775635362,-70.8429,1759.1191901,20.5371,-70.7662,92.9511080102,0.09522533416748047,60,2181.8134140968323,33.74143695831299,3734.42,0.688571593326,0.688571593326,-52.4043471643,0.953273,92.941,0.68868088722229,0.0766525,101.936,0.0,115.798860475,2.52294346225,712.269258013
0.723564763604,8.21244,1.570099115371704,105.329882611,5,1118.96734012,0.00983125,0.718084312032,-111.184,1621.60834699,23.3131,-111.103,96.5554449115,0.09457612037658691,61,2216.3454530239105,34.406578540802,3686.52,0.722819901954,0.722819901954,285.554662817,0.951222,96.5452,0.6765363216400146,0.0806427,105.319,0.0,134.304326551,2.59768855451,502.959251399
0.749303337588,8.20011,1.5493910312652588,108.220595242,5,985.761721933,0.00964761,0.813577240891,-82.9596,1810.07530358,25.6637,-82.8819,99.5302222867,0.09083414077758789,62,2250.3678085803986,33.89764428138733,3641.34,0.748598984403,0.748598984403,150.042685572,0.94928,99.5196,0.6718518733978271,0.0777206,108.213,0.0,135.912331675,2.61732639189,718.054961137
0.709778451638,8.19108,1.5695881843566895,112.13044043,5,1301.20005235,0.0098326,0.763945616986,-123.337,1814.20340939,23.8768,-123.256,103.68880234,0.09417247772216797,63,2285.619416952133,35.11513900756836,3608.64,0.708848418238,0.708848418238,466.069613237,0.947875,103.679,0.6556005477905273,0.0813751,112.12,0.0,140.01167811,2.6115606642,508.183347906
0.72019412241,8.18518,1.5633735656738281,115.705419728,5,1441.51158021,0.00984433,0.775669598541,-130.535,1986.35908124,26.7543,-130.453,107.370157057,0.09254050254821777,64,2322.114674091339,36.36705446243286,3587.4,0.720109192977,0.720109192977,302.543003301,0.946988,107.358,0.6574099063873291,0.0820465,115.694,0.0,154.088812241,2.66032469871,605.755905655
0.734038234982,8.17503,1.5777606964111328,119.760059831,5,1432.84775165,0.009907,0.780211433466,-139.908,1853.3871623,28.5009,-139.798,111.690070451,0.10410952568054199,65,2359.613354444504,37.37400531768799,3551.15,0.735548024138,0.735548024138,460.821633194,0.945417,111.679,0.7146759033203125,0.110443,119.751,0.0,141.000520423,2.70517463419,507.518524434
0.725935518095,8.16636,1.8845546245574951,122.992307811,5,961.426822835,0.00994564,0.785402149189,-90.7745,1836.79349225,28.91,-90.6862,115.006689559,0.13620400428771973,66,2397.9744205474854,38.19350862503052,3520.52,0.725796283796,0.725796283796,183.225206041,0.944062,114.996,1.0142672061920166,0.0882645,122.982,0.0,141.147080772,2.71466957037,605.258965016
0.689206869635,8.15119,1.8895509243011475,126.529205187,5,1302.02529882,0.00973425,0.741818163295,-138.573,1821.56801036,31.5427,-138.492,118.763712415,0.1329641342163086,67,2434.9820952415466,36.806276082992554,3467.51,0.690586786595,0.690586786595,59.4812460367,0.941673,118.752,1.0281531810760498,0.0812988,126.518,0.0,131.623461771,2.74664491938,648.176251709
0.722446527067,8.15093,1.734487771987915,129.902778024,5,1293.21349654,0.00988664,0.810856142151,-135.437,1846.68775803,30.1671,-135.34,122.282507098,0.11444497108459473,68,2474.4578082561493,39.344332218170166,3466.61,0.723416576368,0.723416576368,340.009039042,0.941656,122.272,0.8789730072021484,0.0968323,129.895,0.0,138.380165754,2.74932356386,589.982087629
0.710092802058,8.14795,1.7609150409698486,133.436374884,5,1356.1889384,0.00644776,0.761116442324,-140.706,1858.44245573,31.4344,-140.635,125.905971476,0.11318683624267578,69,2515.7069091796875,41.05506634712219,3456.28,0.710289638519,0.710289638519,753.319158409,0.941207,125.895,0.891732931137085,0.0709686,133.427,0.0,142.135525496,2.75471969948,432.796166687
0.706259584517,8.14194,1.877058506011963,137.55015678,5,1962.36462309,0.00992461,0.374248946777,-197.366,2099.88353264,32.3825,-197.245,130.202527807,0.12955832481384277,70,2553.193737268448,37.311789989471436,3435.59,0.705965093461,0.705965093461,1813.24549357,0.940289,130.191,1.0054500102996826,0.1203,137.542,0.0,158.496993808,2.77930498914,122.88304829
0.690352620364,8.13837,1.789184808731079,141.246711321,5,1684.05931297,0.00988948,0.705211637577,-177.572,2009.40078352,33.4603,-177.487,134.109812211,0.13293099403381348,71,2590.261934518814,36.915637731552124,3423.34,0.691124059582,0.691124059582,1074.25880481,0.939741,134.099,0.9232172966003418,0.0847626,141.239,0.0,164.992763731,2.78364831333,325.962087673
