dLoss,ProcessExecTime,MeanKL,LossBefore,AverageReturn,AbsLearnSignal,ItrTime,LossAfter,Time,Perplexity,EnvExecTime,MeanKLBefore,AveragePolicyStd,PolicyExecTime,MinReturn,Iteration,NumTrajs,Entropy,MaxReturn,AverageDiscountedReturn,StdReturn,ExplainedVariance
0.0638327,0.10286450386047363,0.00993023,2.28882e-09,-224.766424239,0.750656046138,3.661987066268921,-0.0638327,272.7608892917633,4159.15,1.5002095699310303,0.0,0.970524,0.8596634864807129,-274.936534659,75,5,8.33307,-195.863931901,-10.9187030125,28.1060221401,0.189507770667
0.0634824,0.1036374568939209,0.00998789,3.1662e-08,-246.332793696,0.779696223999,3.483469009399414,-0.0634824,276.24752926826477,4118.32,1.482370138168335,0.0,0.968931,0.8679862022399902,-292.464574105,76,5,8.3232,-215.130086848,-23.275149867,32.604414645,0.184357699421
0.0669396,0.10428118705749512,0.00993953,5.72205e-09,-222.5033177,0.75986807573,3.5029516220092773,-0.0669396,279.75412011146545,4063.48,1.4842469692230225,0.0,0.96681,0.8704977035522461,-267.460069364,77,5,8.3098,-184.70232519,-24.1617888579,31.1364592717,0.0345636688936
0.0648005,0.10813546180725098,0.00993141,-1.37329e-08,-198.002106167,0.785197750796,3.550121784210205,-0.0648006,283.4127495288849,4057.89,1.5016093254089355,0.0,0.966599,0.8594293594360352,-235.05302149,78,5,8.30842,-171.579268992,-12.8670687959,26.0881443552,0.31001326124
0.0470781,0.10314011573791504,0.00641776,7.77245e-09,-256.056925162,0.682557782705,3.4807684421539307,-0.0470781,286.8965106010437,4053.96,1.4930877685546875,0.0,0.966444,0.8845629692077637,-335.188133846,79,5,8.30745,-169.656785643,-26.0898373202,54.6751214521,-0.183689244103
0.0653973,0.10094690322875977,0.00997471,-1.06812e-08,-247.287306626,0.712728677619,3.579118013381958,-0.0653973,290.4788429737091,4012.38,1.4918618202209473,0.0,0.964773,0.8496730327606201,-354.99921153,80,5,8.29714,-186.180909393,-35.7083699908,59.1595912127,-0.0110907315022
0.0586813,0.1069493293762207,0.00996939,-2.47955e-09,-292.112510589,0.714666510641,3.4541797637939453,-0.0586813,294.05828380584717,3983.41,1.4774665832519531,0.0,0.963623,0.8579447269439697,-482.60061577,81,5,8.28989,-169.032769326,-36.9124730676,107.238431576,-0.32511847972
0.0667952,0.10525393486022949,0.00999342,7.62939e-10,-211.319086952,0.713447436064,3.516770601272583,-0.0667952,297.57808327674866,4001.91,1.4906284809112549,0.0,0.96437,0.88350510597229,-280.127631246,82,5,8.29453,-118.292527637,-20.5182050476,56.5708552121,-0.615732406666
0.0486962,0.09773063659667969,0.00644026,4.12464e-08,-208.210767668,0.707361962152,3.443704128265381,-0.0486962,301.0259325504303,3967.7,1.4716253280639648,0.0,0.962999,0.8418257236480713,-293.827373426,83,5,8.28594,-180.681431931,-16.2086987625,43.0367734083,-0.486824369013
0.0669889,0.10583901405334473,0.00996462,-8.01086e-09,-204.009971199,0.746570358777,3.490896224975586,-0.0669889,304.6410279273987,3948.54,1.4914329051971436,0.0,0.962212,0.8475420475006104,-261.601519614,84,5,8.2811,-147.9672909,-21.2612847928,42.6399845458,0.191812870218
0.0524918,0.09641742706298828,0.00642576,-1.50681e-08,-256.686797469,0.759381498786,3.551445245742798,-0.0524918,308.19611263275146,3923.67,1.4902963638305664,0.0,0.961212,0.8482329845428467,-439.887309302,85,5,8.27478,-174.334445439,-22.7316994701,97.8170459397,-0.0549231886347
0.0520049,0.09880518913269043,0.00649527,2.29836e-08,-201.901705266,0.749143153875,3.449596881866455,-0.0520049,311.64867663383484,3905.18,1.4722440242767334,0.0,0.960466,0.8211822509765625,-234.545897614,86,5,8.27006,-156.133871233,-11.0573246917,26.1885894938,0.208933229504
0.0505632,0.1034708023071289,0.00645165,1.17302e-08,-204.692148175,0.737433345875,3.5227015018463135,-0.0505632,315.2933986186981,3872.56,1.4839706420898438,0.0,0.95911,0.841649055480957,-249.814663743,87,5,8.26167,-142.352074439,-26.230537479,36.5723683892,-0.384244150769
0.0537193,0.09964919090270996,0.0064063,-1.41144e-08,-202.893864186,0.748676278317,3.527865409851074,-0.0537193,318.8250894546509,3839.93,1.4845287799835205,0.0,0.957766,0.8406412601470947,-225.775482521,88,5,8.25321,-173.097125114,-25.1295629391,22.2967934019,-0.106707133257
0.0497787,0.10916376113891602,0.00641197,-2.22206e-08,-173.569904088,0.785048727651,3.5869505405426025,-0.0497787,322.4164249897003,3840.41,1.5017585754394531,0.0,0.95783,0.8608417510986328,-224.957093226,89,5,8.25333,-105.647915235,-11.9806547026,49.263577536,0.0458107737558
0.0638159,0.10261297225952148,0.00999024,2.28882e-09,-223.745382562,0.751877044923,3.5385868549346924,-0.0638159,326.07679510116577,3821.06,1.4602766036987305,0.0,0.95704,0.8125839233398438,-338.279652007,90,5,8.24828,-144.360579542,-24.0952417575,66.7558683417,0.295578452238
0.0636322,0.09466409683227539,0.00998239,-3.24249e-09,-243.919408571,0.73281208155,3.588423013687134,-0.0636322,329.6696527004242,3779.83,1.4640662670135498,0.0,0.955319,0.8222329616546631,-312.493100753,91,5,8.23743,-130.762751359,-30.3812300685,60.6719925599,-0.0945696129123
0.0504958,0.10418462753295898,0.00641187,-6.19888e-09,-170.490271901,0.681264986471,3.5698330402374268,-0.0504958,333.2435235977173,3748.53,1.4779272079467773,0.0,0.95399,0.8224565982818604,-239.349341871,92,5,8.22912,-99.3001964862,-31.7173101476,48.08918213,0.10961412125
0.0694716,0.09641170501708984,0.00996373,1.14441e-09,-202.55012637,0.667496190572,3.490535259246826,-0.0694716,336.84678649902344,3732.84,1.4398882389068604,0.0,0.953384,0.796804666519165,-294.985355616,93,5,8.22492,-156.854691883,-22.6022922135,47.8962223319,-0.0189453959417
0.050026,0.09948420524597168,0.00646136,4.73022e-08,-248.545566481,0.78419710792,3.5929152965545654,-0.0500259,340.4429244995117,3701.92,1.4821770191192627,0.0,0.952039,0.8040385246276855,-330.144159713,94,5,8.21661,-210.078283579,-29.1546495616,42.6575434218,-1.78997680897
