StdReturn,MinReturn,EnvExecTime,PolicyExecTime,Iteration,MeanKLBefore,ItrTime,LossAfter,NumTrajs,AverageDiscountedReturn,MeanKL,Time,AveragePolicyStd,MaxReturn,AbsLearnSignal,ExplainedVariance,AverageReturn,dLoss,ProcessExecTime,Perplexity,LossBefore,Entropy
94.1813267917,219.108547716,8.30410623550415,1.1528925895690918,970,0.0,13.42741084098816,-0.10468,69,255.284761381,0.00883188,11477.383030176163,0.971733,767.747542009,0.479887340458,-0.374191265886,367.359268877,0.10468,0.1309812068939209,1.79747e+10,2.46183e-08,23.6122
84.3160504618,182.085433265,8.394466161727905,1.1618998050689697,971,0.0,12.606710433959961,-0.0854466,68,255.422129385,0.00692133,11490.11330628395,0.971812,562.944837329,0.3628363794,-2.09903721806,367.563170515,0.0854466,0.12983322143554688,1.79996e+10,1.55738e-08,23.6136
101.212080155,205.47996374,8.407130241394043,1.1686551570892334,972,0.0,12.523534774780273,-0.073212,67,255.846012978,0.00773119,11502.748904705048,0.971545,844.083393091,0.552454481239,-0.160622195487,371.434144416,0.0732121,0.1348707675933838,1.79144e+10,1.2867e-08,23.6089
91.7708266661,198.753936492,8.316443920135498,1.1566672325134277,973,0.0,15.054307460784912,-0.118021,68,257.249163564,0.00951983,11517.923022985458,0.971407,634.632061262,0.520434097854,-0.66840941658,372.176169262,0.118021,0.13405728340148926,1.78713e+10,2.76977e-08,23.6065
85.4406653775,114.800191564,8.687779664993286,1.201707124710083,974,0.0,13.048434257507324,-0.0717445,67,257.643113146,0.00770753,11531.086392402649,0.971885,599.388087672,0.524057156681,-0.733477985054,372.830571746,0.0717445,0.13390111923217773,1.80178e+10,-4.74276e-09,23.6146
98.0205006304,198.68253021,8.371095657348633,1.187551498413086,975,0.0,12.38242793083191,-0.095104,66,263.361778702,0.00984838,11543.589469909668,0.971728,714.593002776,0.623620216504,0.298615583385,385.694096517,0.095104,0.13035964965820312,1.79683e+10,1.06058e-09,23.6119
94.0169441267,188.020266304,8.150603294372559,1.1322498321533203,976,0.0,12.11632752418518,-0.0544017,66,261.073797087,0.00598904,11555.823079586029,0.971671,661.47216922,0.482529588441,-0.156932002496,380.505394287,0.0544018,0.13104748725891113,1.79483e+10,8.11981e-09,23.6108
88.4868318384,191.894406332,8.449163913726807,1.173980712890625,977,0.0,12.464726448059082,-0.0510886,69,256.566067249,0.00907828,11568.389827728271,0.971713,693.311686264,0.130255897885,-48.7792905724,369.22049641,0.0510886,0.13291072845458984,1.79656e+10,1.9254e-09,23.6117
73.5161350571,199.834319134,8.260091304779053,1.1715478897094727,978,0.0,11.856166124343872,-0.0897017,69,255.204064454,0.00533632,11580.36472272873,0.971554,577.416432711,0.212556004361,-4.90316235486,365.15505911,0.0897017,0.13047456741333008,1.79183e+10,4.66662e-09,23.6091
95.330025421,226.191529753,8.328140497207642,1.1868977546691895,979,0.0,11.746351957321167,-0.140651,67,257.069577061,0.00902436,11592.22559762001,0.971677,669.036284319,0.340196562415,-0.809970887042,373.320363724,0.140651,0.131148099899292,1.79549e+10,2.01484e-08,23.6111
73.0519362322,182.637978666,8.384864091873169,1.203270673751831,980,0.0,12.336091995239258,-0.0584146,74,244.432107318,0.00829756,11604.679749250412,0.971575,568.661765486,0.473244680895,-0.555522642796,343.015685328,0.0584146,0.13286828994750977,1.79237e+10,-3.656e-09,23.6094
73.8067182112,181.508116145,8.39415717124939,1.2208197116851807,981,0.0,12.627533674240112,-0.050293,71,249.448172222,0.00534582,11617.429984807968,0.971255,518.383852343,0.398587796191,-0.465825687905,353.789176475,0.050293,0.13373923301696777,1.78185e+10,7.71977e-09,23.6035
90.2993482699,175.868789769,8.83254861831665,1.3090002536773682,982,0.0,12.390611410140991,-0.0618618,70,250.129194026,0.00746403,11629.941294431686,0.971404,648.209509579,0.672607288198,0.229546890341,357.753970052,0.0618618,0.13525176048278809,1.78643e+10,-1.3197e-08,23.6061
100.047434233,201.476178357,8.390089511871338,1.2443511486053467,983,0.0,12.134362697601318,-0.0806863,66,258.943505526,0.00949165,11642.184396505356,0.971423,720.055032345,0.2985810654,-3.11552149993,378.628768267,0.0806863,0.13195586204528809,1.78669e+10,1.14906e-08,23.6062
93.7620871887,224.655277537,8.63886046409607,1.3071749210357666,984,0.0,12.617050886154175,-0.0758332,66,264.981501337,0.00860374,11654.907573699951,0.971711,699.466514067,0.700774362771,0.473749584471,388.165881089,0.0758332,0.13407158851623535,1.79571e+10,-2.89562e-08,23.6113
81.1973322813,217.045017568,8.367977619171143,1.188096284866333,985,0.0,11.940099477767944,-0.0415514,70,253.636144545,0.00778218,11666.960545063019,0.971866,581.837986182,0.21372790057,-12.6941290579,361.743896999,0.0415514,0.13082313537597656,1.80059e+10,2.43561e-08,23.614
81.4607672178,166.595143662,8.387744665145874,1.231156349182129,986,0.0,11.730371475219727,-0.0585499,71,249.663594082,0.00656284,11678.808874607086,0.971634,587.432648379,0.232713964428,-7.03634283604,355.413150762,0.0585499,0.1336045265197754,1.79323e+10,-1.50779e-08,23.6099
88.2234853859,230.157230994,8.45307207107544,1.2493209838867188,987,0.0,11.602618932723999,-0.0795466,68,255.155737016,0.00952454,11690.528446674347,0.971875,741.99139006,0.712200098227,0.486103648866,367.942513861,0.0795467,0.13197064399719238,1.80111e+10,1.25284e-08,23.6143
70.2913450424,212.77630084,8.46993350982666,1.2553043365478516,988,0.0,11.646508932113647,-0.096378,68,260.474506697,0.00974151,11702.282606363297,0.971667,569.143702068,0.638960051214,0.343999023387,375.440960092,0.096378,0.13373112678527832,1.79476e+10,-1.40468e-08,23.6107
106.089168872,208.376598034,8.556514501571655,1.2806930541992188,989,0.0,11.714745044708252,-0.125923,65,263.811383517,0.00924596,11714.106673240662,0.971971,692.16079972,0.22243906299,-5.2579545199,388.304240659,0.125923,0.13359856605529785,1.80406e+10,-2.82275e-08,23.6159
90.3743265982,190.404854455,8.447901010513306,1.2856595516204834,990,0.0,11.650697708129883,-0.08059,67,257.237672601,0.00904009,11725.863965511322,0.972418,659.586854703,0.612069164208,-0.179473246208,372.517735002,0.08059,0.13219261169433594,1.8178e+10,2.09964e-08,23.6235
90.3565972631,190.691970765,8.540281772613525,1.2506084442138672,991,0.0,11.71597146987915,-0.0879456,69,253.442430284,0.00975089,11737.698575496674,0.972188,735.610340574,0.676695793339,0.297965495226,364.615966755,0.0879456,0.13506507873535156,1.81033e+10,9.1754e-09,23.6194
76.0232745097,159.213956583,8.493951320648193,1.311293363571167,992,0.0,11.735331535339355,-0.0743849,71,249.715516467,0.00964895,11749.549931526184,0.972433,534.981314742,0.646085549306,0.381407978994,355.209804941,0.0743849,0.13523173332214355,1.81766e+10,-3.48744e-09,23.6234
89.7688196462,251.171888707,8.615920543670654,1.276855230331421,993,0.0,11.808058023452759,-0.0922736,66,263.55008065,0.008815,11761.471364021301,0.972418,751.399901183,0.573799976016,0.183416794179,385.529387044,0.0922736,0.13275647163391113,1.81749e+10,-1.36266e-08,23.6233
106.475589578,221.263160307,8.494902849197388,1.2516460418701172,994,0.0,12.034039974212646,-0.0931396,67,254.67791016,0.00988927,11773.608873128891,0.972366,791.984093542,0.663148672657,0.172105590152,370.112109905,0.0931396,0.13300871849060059,1.8159e+10,8.28371e-09,23.6224
122.998461125,184.264339353,8.560225486755371,1.2310137748718262,995,0.0,11.950048208236694,-0.0793888,67,260.445536934,0.00797518,11785.672067642212,0.97247,935.093950169,0.65442431991,0.203580790618,384.514262086,0.0793888,0.13522028923034668,1.81921e+10,-1.07676e-08,23.6243
92.3466795287,142.874869845,8.314129829406738,1.1871705055236816,996,0.0,11.975630521774292,-0.0711998,69,253.204665994,0.00888427,11797.753551721573,0.972253,599.79206637,0.608996045198,0.222415387933,364.525666102,0.0711999,0.1324629783630371,1.81235e+10,2.99509e-08,23.6205
89.9349067447,238.720282367,8.373542547225952,1.192131519317627,997,0.0,12.027335166931152,-0.0888346,70,254.646612814,0.00860781,11809.882926940918,0.972388,749.881920092,0.43514945578,-0.375692839245,365.016250623,0.0888346,0.13189935684204102,1.81635e+10,4.3795e-08,23.6227
91.7792024104,213.416808013,8.37338137626648,1.2048122882843018,998,0.0,11.908647775650024,-0.0800051,68,259.583248945,0.00899295,11821.915710926056,0.972146,698.288034379,0.689836162118,0.292004950197,377.540008583,0.0800051,0.13421249389648438,1.80888e+10,2.79155e-08,23.6186
102.657046322,205.696593321,8.501585006713867,1.2111451625823975,999,0.0,12.068964004516602,-0.0850517,69,251.872948527,0.00970321,11834.104403972626,0.972232,765.039659667,0.687702386823,0.204693557852,363.584211196,0.0850517,0.13184738159179688,1.81149e+10,4.90313e-09,23.62
109.89156512,207.651866988,8.341807126998901,1.1806445121765137,1000,0.0,11.711229801177979,-0.0790551,65,263.47096635,0.00969473,11845.932866573334,0.972028,732.083205481,0.688480277964,0.44438639513,388.458963719,0.0790552,0.13072991371154785,1.80486e+10,3.63568e-08,23.6163
92.1296307416,226.577948866,8.379742860794067,1.2022814750671387,1001,0.0,11.672715425491333,-0.0554844,68,255.921254771,0.00899449,11857.720908403397,0.971729,650.976998083,0.215609894271,-8.28188572068,369.540185957,0.0554844,0.13135933876037598,1.79533e+10,-2.18907e-08,23.611
92.8165086637,221.15424471,8.258711814880371,1.1932170391082764,1002,0.0,11.388620376586914,-0.0812998,64,265.045611122,0.00851838,11869.22954082489,0.971671,633.497899337,0.704560258108,0.342698464055,389.629669721,0.0812998,0.13091468811035156,1.79371e+10,3.04993e-09,23.6101
82.8558864023,207.058994206,8.410080194473267,1.2147603034973145,1003,0.0,11.511945009231567,-0.0842371,68,256.463261555,0.00968972,11880.846375226974,0.97203,571.962642152,0.69465167811,0.371676145421,369.160337364,0.0842371,0.1339261531829834,1.80472e+10,-1.51859e-08,23.6163
117.938498946,186.019170215,8.33889889717102,1.212571144104004,1004,0.0,11.496384143829346,-0.0705729,66,258.342670708,0.00870773,11892.444003582,0.971981,838.05182163,0.399640876626,-0.671617528553,379.590144929,0.0705729,0.13146328926086426,1.80312e+10,6.07073e-09,23.6154
63.8653093518,229.331525334,8.188096284866333,1.1727337837219238,1005,0.0,11.691412687301636,-0.0800064,68,256.819235723,0.0088687,11904.238238573074,0.971614,539.984417551,0.627634503037,0.0341949371145,367.560518541,0.0800064,0.13313794136047363,1.79188e+10,-1.21973e-08,23.6091
92.5793721775,241.03860634,8.187559604644775,1.1558988094329834,1006,0.0,12.562808275222778,-0.0437433,67,258.359953489,0.00419987,11916.905689001083,0.971587,666.758760229,0.359906364667,-0.447274716762,374.396739324,0.0437433,0.1305243968963623,1.7904e+10,-2.09473e-09,23.6083
101.526270137,174.890750261,8.276289939880371,1.1714191436767578,1007,0.0,13.588271379470825,-0.0839533,70,250.514187936,0.00939213,11930.616857528687,0.971411,822.749836948,0.705365165288,0.421662903468,360.393212722,0.0839533,0.1342792510986328,1.78511e+10,7.68028e-09,23.6053
90.0173612134,229.198407927,8.24988603591919,1.182457685470581,1008,0.0,11.84660816192627,-0.0737826,67,262.176489372,0.00848227,11942.58281993866,0.971267,658.580967535,0.53120719092,-0.0824892095859,380.731445886,0.0737826,0.12904691696166992,1.78079e+10,1.36564e-08,23.6029
88.9492769722,231.829127021,8.160290956497192,1.1538689136505127,1009,0.0,11.287761449813843,-0.0599053,66,261.641787874,0.00974036,11953.986918926239,0.97089,707.638145209,0.50849817314,-0.321444182773,381.433121583,0.0599053,0.13022994995117188,1.76969e+10,-1.94084e-08,23.5967
94.1663564302,209.574469926,8.264355421066284,1.1861369609832764,1010,0.0,11.384690523147583,-0.0824926,69,253.463491794,0.00966875,11965.476779222488,0.97118,607.145349251,0.651103956759,0.200969641768,364.260026592,0.0824926,0.13092327117919922,1.77824e+10,-1.23934e-08,23.6015
112.944158727,193.39870986,8.431906938552856,1.2857367992401123,1011,0.0,11.731270551681519,-0.0938505,64,267.319335463,0.00798262,11977.312323093414,0.970994,734.65066964,0.155413033229,-44.8471444574,398.135854815,0.0938505,0.13144469261169434,1.77222e+10,3.17054e-09,23.5981
89.3509153051,215.583705455,8.228718280792236,1.1650793552398682,1012,0.0,11.55835771560669,-0.0857845,69,252.632322513,0.00934414,11988.96632027626,0.97099,622.554814145,0.715696238089,0.178135910129,363.21071331,0.0857845,0.12985539436340332,1.77151e+10,5.02903e-09,23.5977
95.6117145926,198.52592009,8.26936650276184,1.174206018447876,1013,0.0,11.743386268615723,-0.0527516,67,257.074400849,0.00763358,12000.805954694748,0.970889,687.334169108,0.427950659973,-0.285545174271,372.941047796,0.0527516,0.12952232360839844,1.76863e+10,-4.95474e-08,23.5961
100.613433743,227.950051582,8.50269603729248,1.2106399536132812,1014,0.0,12.020942211151123,-0.0861589,64,267.958667681,0.00968734,12012.926349639893,0.971017,750.163648818,0.288007583169,-9.01701617719,396.726884789,0.0861589,0.1334836483001709,1.77195e+10,-1.14412e-08,23.5979
92.0861188684,211.627144416,8.162717342376709,1.1717500686645508,1015,0.0,11.613118648529053,-0.067148,69,254.314949164,0.00652092,12024.642858028412,0.97073,632.755431734,0.689034443662,0.358528197941,365.919844569,0.067148,0.13196492195129395,1.76211e+10,-2.49193e-09,23.5924
75.6420418232,217.526433062,8.412353754043579,1.1838405132293701,1016,0.0,12.121925354003906,-0.0407328,69,254.354242989,0.00652025,12036.876017332077,0.970609,612.279584192,0.0891148317707,-144.796148965,363.868640083,0.0407328,0.12959790229797363,1.75864e+10,2.36829e-08,23.5904
92.7077077843,227.489320566,8.617910385131836,1.2294514179229736,1017,0.0,12.139441967010498,-0.0823926,66,263.430995504,0.00964441,12049.126782894135,0.970696,746.76089094,0.66264653987,0.42545644885,385.108085592,0.0823926,0.1344742774963379,1.76159e+10,-5.37786e-09,23.5921
100.662986879,172.200042329,8.47539758682251,1.213444471359253,1018,0.0,11.925788164138794,-0.133692,68,258.286289106,0.0074994,12061.16527557373,0.970765,665.694562165,0.565787255752,0.012072574625,374.934542726,0.133692,0.13256406784057617,1.76367e+10,-2.51664e-08,23.5932
85.9639314994,237.852121593,8.310141324996948,1.1955103874206543,1019,0.0,11.822540283203125,-0.0731783,69,256.495583878,0.00964437,12073.096292734146,0.970723,692.882521041,0.507225577782,-0.3228671374,369.274003888,0.0731783,0.13298296928405762,1.76213e+10,-1.57202e-08,23.5924
90.8451986324,231.153836777,8.337778329849243,1.1656029224395752,1020,0.0,12.135126113891602,-0.0829681,69,253.360975762,0.0096745,12085.338109254837,0.970831,666.374208077,0.658128829282,0.387486035521,363.89124648,0.0829681,0.12984013557434082,1.76491e+10,6.76838e-09,23.594
78.5400836839,200.549477478,8.593897581100464,1.19242262840271,1021,0.0,11.96367335319519,-0.0745829,72,250.258855971,0.00972076,12097.408968448639,0.970692,637.577524064,0.563821456191,0.107390418701,355.237487168,0.0745829,0.13858389854431152,1.7603e+10,3.23534e-08,23.5913
88.8158897953,212.921726847,8.57996678352356,1.2239880561828613,1022,0.0,11.973524570465088,-0.0591933,68,258.835291455,0.00799193,12109.491972923279,0.970598,644.721249012,0.254778231833,-3.50193392108,374.459805844,0.0591933,0.13562345504760742,1.7572e+10,-1.55073e-08,23.5896
98.6209077912,219.406992299,8.446828126907349,1.224935531616211,1023,0.0,11.97089147567749,-0.0274331,66,259.147681043,0.00515483,12121.575070142746,0.970739,876.973471691,0.256194038615,-3.14034537993,377.531394659,0.0274331,0.13306498527526855,1.76117e+10,-2.65542e-09,23.5918
85.1683220427,217.733981627,8.204442501068115,1.1759016513824463,1024,0.0,11.786034107208252,-0.0632307,70,250.980590928,0.00669447,12133.465070009232,0.970784,730.639685133,0.462641490025,-0.579386133111,358.130003071,0.0632307,0.12927627563476562,1.76231e+10,-9.68071e-10,23.5925
74.5576908574,218.086384516,8.313981771469116,1.1644604206085205,1025,0.0,12.747297525405884,-0.0233108,70,253.00171865,0.00597628,12146.320811510086,0.97063,514.483081588,0.139483683959,-18.2673021476,360.462130381,0.0233108,0.13103461265563965,1.75749e+10,-2.31848e-08,23.5897
114.965692212,213.816723629,8.309077978134155,1.1751420497894287,1026,0.0,15.462286949157715,-0.0716162,67,257.609417373,0.00810131,12161.888999938965,0.970785,960.180023014,0.645133625367,0.258893489553,376.091414974,0.0716162,0.12993884086608887,1.7623e+10,3.98313e-08,23.5925
92.3052061236,224.481873894,8.29014801979065,1.406186819076538,1027,0.0,12.28122329711914,-0.0646604,66,257.743446642,0.00835947,12174.278910636902,0.97111,765.31853653,0.57678316844,0.0539864266545,374.872599079,0.0646604,0.12895441055297852,1.77204e+10,-4.75506e-11,23.598
84.2931581736,181.328652351,8.258861780166626,1.1979525089263916,1028,0.0,11.874916076660156,-0.078855,69,251.898155712,0.00813754,12186.27265906334,0.971052,558.463054536,0.590792613501,0.304053298272,360.56535189,0.078855,0.128645658493042,1.77027e+10,-3.8147e-10,23.597
85.8826185523,220.329777136,8.442772388458252,1.2350571155548096,1029,0.0,11.709439039230347,-0.0851984,68,256.092764849,0.0093771,12198.10323190689,0.971089,692.152057652,0.666866765635,0.438406511747,368.901947235,0.0851984,0.1313788890838623,1.77136e+10,1.32849e-08,23.5976
80.9598042859,193.218432357,8.395265579223633,1.2390258312225342,1030,0.0,11.613401651382446,-0.0651446,68,258.669588323,0.00782474,12209.844977855682,0.971169,612.235817514,0.31538347686,-1.78733159815,373.738015233,0.0651446,0.13396835327148438,1.77351e+10,3.45909e-09,23.5988
94.6800472373,181.286391794,8.614280223846436,1.2202370166778564,1031,0.0,11.819756507873535,-0.0535695,68,258.223678181,0.00608669,12221.77226448059,0.97122,695.260303537,0.522588482458,0.132706186087,374.152348151,0.0535695,0.1351320743560791,1.77466e+10,3.90656e-08,23.5995
88.1883320253,214.363808329,8.246327638626099,1.2041428089141846,1032,0.0,11.373496532440186,-0.093346,68,256.995966395,0.00934753,12233.24456501007,0.970981,613.69865341,0.680648861685,0.351298668417,371.583169284,0.093346,0.1319286823272705,1.76731e+10,1.08522e-09,23.5953
83.3743389508,192.516299786,8.2346510887146,1.1847198009490967,1033,0.0,11.351403951644897,-0.0756984,70,251.862488187,0.00939257,12244.710173606873,0.970923,678.093293042,0.650375047637,0.34054908668,359.376604513,0.0756984,0.13142871856689453,1.76547e+10,6.0281e-09,23.5943
83.0289280166,219.096367668,8.459306716918945,1.2241270542144775,1034,0.0,11.546815633773804,-0.0855729,68,257.160541895,0.00942099,12256.3598716259,0.971149,577.041847338,0.611100364443,0.20001365494,369.981525397,0.0855729,0.13400578498840332,1.77192e+10,-5.8904e-09,23.5979
63.8207811814,256.854092595,8.49398136138916,1.2150342464447021,1035,0.0,11.595637798309326,-0.0981958,69,256.486548707,0.00960703,12268.065208435059,0.970974,516.237225463,0.532062355691,0.178379174912,366.344573227,0.0981958,0.13457608222961426,1.76638e+10,1.79493e-08,23.5948
145.393032453,213.982214653,8.388142585754395,1.2308342456817627,1036,0.0,11.554737091064453,-0.0567352,68,254.325960967,0.00743457,12279.723507404327,0.970811,1298.28552212,0.263772187048,-4.93092448154,373.047120756,0.0567352,0.1331784725189209,1.76076e+10,1.9884e-09,23.5916
81.8133540177,218.462366383,8.565341472625732,1.2478559017181396,1037,0.0,11.735944271087646,-0.0819689,69,253.208252284,0.00914063,12291.567890405655,0.970916,616.163601732,0.559281416205,-0.295264345636,362.759344579,0.0819689,0.13306760787963867,1.76383e+10,1.96445e-08,23.5933
85.1545970769,218.987931955,8.511428594589233,1.2336885929107666,1038,0.0,11.686014413833618,-0.081192,68,255.005835211,0.00984101,12303.364799261093,0.97087,633.633862276,0.721338308838,0.492787543748,366.991756778,0.0811921,0.13294553756713867,1.76326e+10,3.9642e-08,23.593
68.6823471407,248.433505295,8.467639207839966,1.1901836395263672,1039,0.0,11.846570253372192,-0.12231,69,256.717845151,0.00969254,12315.316122293472,0.971045,516.063637083,0.700380824398,0.559758594094,367.631184648,0.12231,0.13107013702392578,1.7686e+10,1.09444e-08,23.596
80.2331056455,200.807211518,8.348369598388672,1.1809706687927246,1040,0.0,11.930986166000366,-0.0428567,68,256.280231286,0.00583241,12327.345084667206,0.970598,563.643496598,0.310265836954,-0.765888788417,368.057194499,0.0428566,0.13073015213012695,1.7551e+10,-2.87356e-08,23.5884
98.865985411,209.192975698,8.562089443206787,1.2020704746246338,1041,0.0,12.44221043586731,-0.121486,68,258.362539046,0.00917782,12339.894419908524,0.970948,734.803595949,0.643519439289,0.361964677541,374.187087523,0.121486,0.1355738639831543,1.766e+10,1.81508e-08,23.5946
114.30691499,202.662799012,8.486582040786743,1.2089025974273682,1042,0.0,12.2305748462677,-0.0735845,69,253.110013031,0.00882564,12352.250520467758,0.9714,756.982873494,0.561814264581,0.0484353180067,367.12185724,0.0735846,0.1339099407196045,1.7797e+10,3.42889e-08,23.6023
97.8159726686,221.562358112,8.303459644317627,1.1662495136260986,1043,0.0,11.62366795539856,-0.0818,66,259.150235233,0.00977398,12363.98517370224,0.971351,690.678168281,0.698359468592,0.0991696992418,378.471998879,0.0818,0.13232731819152832,1.77774e+10,-8.65343e-09,23.6012
101.957642203,231.225977727,8.279929399490356,1.2331006526947021,1044,0.0,11.425382614135742,-0.0784324,65,259.443863307,0.00881608,12375.529479503632,0.971401,795.251868078,0.643768791411,0.222910390533,380.193556217,0.0784324,0.13003849983215332,1.77909e+10,-2.09808e-09,23.602
94.3596452072,208.10454835,8.630122423171997,1.258671522140503,1045,0.0,11.80647873878479,-0.118831,67,263.194180491,0.00720156,12387.436560153961,0.971246,700.139373251,0.492752622367,-0.203356482284,383.922313618,0.118831,0.13340997695922852,1.77411e+10,-1.85193e-08,23.5991
92.9787217969,243.257384197,8.524801015853882,1.2342700958251953,1046,0.0,11.653143167495728,-0.0355737,68,259.359701209,0.00660951,12399.19523692131,0.970934,741.32021568,0.162194085591,-26.0227309718,376.091098611,0.0355738,0.1346435546875,1.76445e+10,4.96001e-08,23.5937
92.5230558857,163.698767181,8.51641583442688,1.254974603652954,1047,0.0,11.722930192947388,-0.0585827,64,265.116844443,0.00622175,12411.025811433792,0.970991,647.635119768,0.538856212311,0.139742331362,389.131638321,0.0585827,0.13457179069519043,1.76672e+10,6.78742e-09,23.595
108.814147295,214.09508389,8.444528818130493,1.2349989414215088,1048,0.0,11.534698009490967,-0.0728749,63,265.669897249,0.00972538,12422.676622152328,0.970916,759.120806339,0.554213496044,-0.0774975841168,394.896591097,0.0728749,0.13403010368347168,1.76428e+10,2.81355e-09,23.5936
131.648729218,203.055612601,8.558984756469727,1.2466449737548828,1049,0.0,11.673065423965454,-0.0389184,64,262.525195262,0.00901085,12434.460506916046,0.970864,931.174290999,0.131636648968,-26.5429782103,390.784437435,0.0389184,0.13544702529907227,1.76219e+10,1.14076e-09,23.5924
84.9146407384,212.158330285,8.38936996459961,1.2413370609283447,1050,0.0,11.491646766662598,-0.0742716,70,253.80376225,0.00944084,12446.067337036133,0.970874,571.875222753,0.687285424567,0.279514616446,363.838709125,0.0742716,0.13311553001403809,1.76273e+10,-7.74239e-10,23.5927
86.8679268331,249.348828897,8.749685287475586,1.2547717094421387,1051,0.0,11.949161291122437,-0.0599061,66,262.572316593,0.00838995,12458.122166633606,0.970946,657.843387422,0.474583449688,0.132543312438,382.773436925,0.0599061,0.13579726219177246,1.7647e+10,-1.69626e-08,23.5938
90.9299636482,216.738281008,8.444814682006836,1.2552690505981445,1052,0.0,11.65363359451294,-0.0775724,67,261.950147931,0.00960258,12469.889422893524,0.970841,662.452426549,0.652078335134,0.313962345042,380.86646011,0.0775724,0.13539981842041016,1.76093e+10,2.06438e-08,23.5917
126.998099235,153.87798304,8.306090116500854,1.2325828075408936,1053,0.0,12.257013320922852,-0.0938567,63,267.004753764,0.0098393,12482.259417295456,0.970957,801.851274869,0.677746008869,0.284728767333,399.763352823,0.0938567,0.13102436065673828,1.76426e+10,-4.18549e-09,23.5936
113.872556891,170.479297758,8.599596500396729,1.216292381286621,1054,0.0,12.617686033248901,-0.0791446,67,261.027712788,0.00826858,12494.985311746597,0.970799,969.358659129,0.289203310676,-4.27029948235,383.283737339,0.0791446,0.1337442398071289,1.75931e+10,1.74419e-09,23.5908
110.371707059,144.310605206,8.235978364944458,1.1623516082763672,1055,0.0,12.67970895767212,-0.0862366,66,259.285742313,0.0097957,12507.769937753677,0.970922,762.560639284,0.754371682771,0.422355222368,379.751885336,0.0862366,0.13280558586120605,1.76254e+10,7.32279e-09,23.5926
94.0927488719,244.397101642,8.270117998123169,1.1536216735839844,1056,0.0,13.070609331130981,-0.100002,67,257.758231174,0.00952805,12520.965433835983,0.971014,670.687500925,0.647119661965,-0.0468154870028,373.849998004,0.100002,0.1300187110900879,1.7652e+10,6.53461e-09,23.5941
85.3733058901,192.872255704,8.570359468460083,1.2118191719055176,1057,0.0,12.42056131362915,-0.0785394,69,253.774801814,0.00972094,12533.49375629425,0.970845,647.249735683,0.638315578099,0.13505608258,364.449150707,0.0785394,0.1315441131591797,1.76026e+10,-3.68178e-09,23.5913
102.345170225,221.602840259,8.702282190322876,1.2353286743164062,1058,0.0,12.453667640686035,-0.0814552,65,263.204612021,0.00925231,12546.054849863052,0.970834,718.459381188,0.700365774733,0.419141962004,386.806582205,0.0814552,0.13383889198303223,1.75947e+10,1.23906e-09,23.5909
82.6060020288,212.475368679,8.509767532348633,1.2388801574707031,1059,0.0,12.240553617477417,-0.0876648,68,254.613099735,0.00921446,12558.417554140091,0.970536,619.76055141,0.668341058844,0.345821127391,366.070186208,0.0876648,0.13411498069763184,1.75034e+10,8.7528e-09,23.5857
90.2869241235,200.78537854,8.476373672485352,1.2056148052215576,1060,0.0,12.053809642791748,-0.105079,69,256.255934212,0.00928094,12570.580377578735,0.970283,682.883859276,0.584056355124,0.193662569745,369.065916527,0.105079,0.13184022903442383,1.74254e+10,-2.27065e-08,23.5812
107.20738831,283.064464196,8.569232940673828,1.208585262298584,1061,0.0,12.36301326751709,-0.0629814,65,265.910002595,0.00716928,12583.065938949585,0.970606,834.319926354,0.127035102224,-52.1077766601,391.826512908,0.0629814,0.13282561302185059,1.7523e+10,-1.62085e-08,23.5868
90.1378471972,197.167943494,8.393913745880127,1.1916882991790771,1062,0.0,11.849673509597778,-0.0869646,66,258.402083499,0.00958017,12595.0315990448,0.970497,670.81860944,0.684670643567,0.0446677039298,375.249127997,0.0869646,0.13301897048950195,1.74887e+10,1.22022e-08,23.5848
87.7372808417,267.654845627,8.572219610214233,1.223038911819458,1063,0.0,11.812125205993652,-0.0750338,68,258.192716441,0.00926903,12606.947488069534,0.97022,732.829948588,0.673964133176,0.451268239513,372.833684884,0.0750338,0.13408732414245605,1.74083e+10,-2.27698e-08,23.5802
82.7782600541,220.313830383,8.565433263778687,1.2236661911010742,1064,0.0,11.760384798049927,-0.0607873,65,264.798991507,0.00357267,12618.832335710526,0.970315,646.379234212,0.421941891784,-1.73742339038,386.893107051,0.0607873,0.13431692123413086,1.74368e+10,-3.42093e-08,23.5819
89.7194915286,184.724537112,8.370535612106323,1.2238547801971436,1065,0.0,11.463205099105835,-0.108553,66,257.52175908,0.00802558,12630.420518875122,0.970104,678.394070448,0.345683767335,-0.910125353135,373.916952473,0.108553,0.13073253631591797,1.73712e+10,7.507e-09,23.5781
98.2718064173,234.980754297,8.64428186416626,1.2614548206329346,1066,0.0,11.80924391746521,-0.0874313,66,263.217525103,0.00966433,12642.335703372955,0.970418,791.96330444,0.708247764796,0.47039690076,384.875082634,0.0874313,0.13385772705078125,1.74623e+10,1.10699e-08,23.5833
104.879064862,223.050376929,8.388809442520142,1.2915000915527344,1067,0.0,11.653868675231934,-0.104827,66,259.538600882,0.00878766,12654.099062919617,0.970493,735.875617092,0.150869028635,-50.7760351021,380.139508239,0.104827,0.1336221694946289,1.74836e+10,2.59867e-08,23.5845
