Iteration,AverageReturn
0,-149.377
1,-86.7746
2,-102.341
3,-110.143
4,-123.057
5,-118.971
6,-94.0142
7,-69.7468
8,-120.249
9,-122.943
10,-146.589
11,-154.725
12,-127.009
13,-143.516
14,-146.758
15,-72.3974
16,-133.058
17,-93.0565
18,-169.294
19,-87.0543
20,-72.3756
21,-67.4511
22,-79.2234
23,-56.6392
24,-65.2657
25,-89.832
26,-113.569
27,-57.0061
28,-70.0902
29,-93.7208
30,-50.2591
31,-81.5456
32,-66.85
33,-76.3902
34,-89.8832
35,-39.2044
36,-52.623
37,-76.0058
38,-56.6729
39,-33.7623
40,-42.6737
41,-44.7322
42,-58.5322
43,-36.1398
44,-57.591
45,-73.36
46,-36.579
47,-54.7983
48,-38.2254
49,-45.7395
50,-54.8325
51,-34.9205
52,-33.931
53,-33.5069
54,-50.314
55,-33.8413
56,-39.3624
57,-44.5928
58,-33.92
59,-29.2591
60,-50.2487
61,-35.5787
62,-37.7792
63,-43.7333
64,-26.0303
65,-35.8587
66,-24.6409
67,-51.1505
68,-58.912
69,-27.3847
70,-28.8244
71,-48.4604
72,-29.8574
73,-21.3417
74,-19.8294
75,-27.8424
76,-24.3526
77,-19.8427
78,-27.5681
79,-20.7731
80,-24.9493
81,-36.4516
82,-22.4794
83,-23.7964
84,-26.8426
85,-34.8263
86,-35.3516
87,-33.9888
88,-23.3396
89,-32.9396
90,-26.9631
91,-27.0516
92,-24.8242
93,-19.3125
94,-23.7199
95,-33.3265
96,-35.0708
97,-18.4907
98,-38.7591
99,-28.4809
100,-40.8613
101,-41.4169
102,-27.1797
103,-47.5974
104,-47.196
105,-34.3133
106,-35.6325
107,-39.1711
108,-26.9177
109,-41.8459
110,-95.2897
111,-31.3123
112,-44.4652
113,-56.7452
114,-27.3927
115,-38.035
116,-30.6018
117,-36.8777
118,-32.1899
119,-39.8594
120,-34.2887
121,-68.8052
122,-55.1324
123,-28.7026
124,-33.0648
125,-33.4031
126,-60.2659
127,-42.6155
128,-44.4974
129,-137.458
130,-40.6868
131,-28.3122
132,-38.8529
133,-38.9355
134,-26.1374
135,-60.2846
136,-83.554
137,-29.8101
138,-81.3734
139,-34.9015
140,-72.5662
141,-26.7625
142,-33.1848
143,-26.3699
144,-36.3198
145,-50.3447
146,-50.1456
147,-39.4478
148,-34.4191
149,-44.0812
150,-34.6091
151,-67.4989
152,-60.9399
153,-68.1194
154,-35.2448
155,-31.8266
156,-74.5826
157,-84.0629
158,-54.795
159,-31.1871
160,-48.426
161,-61.0989
162,-27.3698
163,-64.6518
164,-84.1412
165,-44.4682
166,-38.8438
167,-69.7802
168,-78.5759
169,-27.8021
170,-49.1906
171,-30.6705
172,-59.8862
173,-50.4203
174,-56.1534
175,-33.0698
176,-70.2681
177,-75.7584
178,-81.7813
179,-52.7497
180,-57.9768
181,-77.2366
182,-47.5607
183,-57.0775
184,-51.5298
185,-68.814
186,-63.5094
187,-67.5043
188,-67.4636
189,-81.5118
190,-73.5714
191,-90.0427
192,-75.0595
193,-57.7685
194,-152.841
195,-79.2535
196,-41.2536
197,-119.524
198,-40.8437
199,-55.9732
200,-87.7397
201,-53.8805
202,-49.7268
203,-61.4983
204,-42.883
205,-101.515
206,-52.1127
207,-86.4817
208,-89.9974
209,-63.7335
210,-52.8002
211,-56.5954
212,-146.659
213,-135.846
214,-102.361
215,-102.606
216,-68.1735
217,-92.6409
218,-60.348
219,-79.007
220,-53.7517
221,-53.4534
222,-24.8075
223,-50.5139
224,-68.8217
225,-111.168
226,-53.8532
227,-31.5802
228,-140.866
229,-70.4328
230,-89.5084
231,-83.8895
232,-85.629
233,-40.3667
234,-88.9319
235,-83.3631
236,-184.762
237,-52.2681
238,-60.1009
239,-148.351
240,-69.8769
241,-107.24
242,-53.575
243,-86.3063
244,-89.6144
245,-122.542
246,-92.0706
247,-133.177
248,-89.6504
249,-106.953
250,-57.4251
251,-69.7811
252,-90.0491
253,-69.6547
254,-65.4606
255,-185.829
256,-62.1411
257,-109.488
258,-104.655
259,-157.32
260,-79.2412
261,-85.8707
262,-110.927
263,-143.557
264,-123.088
265,-91.8606
266,-45.6124
267,-183.718
268,-81.771
269,-72.8895
270,-101.625
271,-104.545
272,-86.6733
273,-101.672
274,-99.6261
275,-212.302
276,-61.3294
277,-90.5576
278,-122.356
279,-193.637
280,-88.9344
281,-141.673
282,-136.248
283,-125.328
284,-100.621
285,-74.3186
286,-123.963
287,-60.2643
288,-93.7056
289,-114.261
290,-68.6001
291,-117.931
292,-122.626
293,-76.3931
294,-96.1625
295,-129.537
296,-135.241
297,-95.8838
298,-69.299
299,-122.477
300,-65.4675
301,-129.109
302,-76.1961
303,-61.8278
304,-28.6711
305,-51.441
306,-83.4227
307,-64.3493
308,-81.1636
309,-59.3962
310,-10.0722
311,-7.6514
312,-40.5855
313,-37.8524
314,-32.3922
315,-12.8851
316,-42.0313
317,-25.1806
318,17.9951
319,33.7441
320,-8.01933
321,-12.4642
322,72.8309
323,61.4805
324,39.0236
325,108.828
326,96.6171
327,112.176
328,63.7269
329,137.156
330,82.6081
331,45.3135
332,100.05
333,99.6738
334,88.8795
335,204.101
336,111.1
337,147.189
338,308.812
339,274.981
340,196.621
341,113.402
342,285.184
343,156.02
344,175.418
345,171.38
346,301.525
347,263.202
348,222.908
349,359.698
350,312.225
351,308.215
352,286.542
353,341.864
354,198.027
355,339.202
356,341.054
357,343.698
358,396.817
359,247.541
360,297.965
361,422.765
362,352.737
363,615.419
364,280.348
365,500.256
366,446.142
367,499.545
368,660.922
369,370.479
370,393.056
371,356.744
372,589.028
373,347.181
374,317.492
375,540.064
376,496.825
377,440.368
378,398.74
379,507.361
380,723.651
381,526.55
382,447.758
383,700.023
384,659.566
385,464.936
386,770.96
387,652.31
388,779.928
389,604.495
390,674.347
391,548.671
392,654.937
393,516.047
394,721.603
395,689.572
396,797.952
397,400.07
398,741.806
399,628.146
400,804.427
401,624.917
402,551.282
403,669.295
404,610.153
405,532.326
406,661.796
407,985.298
408,580.043
409,754.793
410,734.582
411,688.586
412,905.07
413,956.762
414,938.675
415,837.446
416,932.782
417,762.433
418,523.098
419,1088.31
420,776.566
421,972.876
422,861.083
423,966.79
424,1019.48
425,833.328
426,894.881
427,944.809
428,1225.98
429,915.807
430,1287.07
431,1030.39
432,514.978
433,726.371
434,678.277
435,936.977
436,871.449
437,765.911
438,819.345
439,924.14
440,938.452
441,659.979
442,885.155
443,741.064
444,606.053
445,649.421
446,1020.93
447,920.946
448,709.147
449,951.744
450,828.701
451,870.236
452,705.301
453,1276.78
454,1151.72
455,952.508
456,781.21
457,996.401
458,891.405
459,1301.92
460,781.749
461,767.84
462,1498.88
463,1443.0
464,932.101
465,1002.65
466,678.846
467,623.326
468,1176.35
469,1129.24
470,1002.37
471,728.94
472,1417.09
473,1201.99
474,920.396
475,1249.82
476,1196.32
477,1003.03
478,1282.54
479,621.279
480,952.131
481,796.18
482,799.643
483,675.626
484,1335.87
485,1387.42
486,1278.79
487,1460.0
488,1010.65
489,1030.57
490,989.342
491,1060.6
492,861.111
493,1383.21
494,1030.7
495,1081.91
496,1212.12
497,1357.6
498,980.809
