MinReturn,AveragePolicyStd,dLoss,AverageReturn,ItrTime,ProcessExecTime,AbsLearnSignal,Iteration,MeanKLBefore,MaxReturn,AverageDiscountedReturn,LossAfter,PolicyExecTime,EnvExecTime,Perplexity,StdReturn,LossBefore,ExplainedVariance,Time,NumTrajs,MeanKL,Entropy
161.790567938,0.826439,0.046986,334.07665007,3.563791513442993,0.09927177429199219,0.773579345052,186,0.0,436.032861851,26.5356533209,-0.046986,0.7969315052032471,1.7050304412841797,1577.06,95.9990280047,-1.24931e-08,0.0288272455624,692.3871507644653,5,0.00640834,7.36332
-201.956397716,0.822959,0.046729,295.199399128,3.5940937995910645,0.09611201286315918,0.80147126261,187,0.0,541.222984932,27.8354331457,-0.0467289,0.7855374813079834,1.7057104110717773,1535.81,272.488288107,3.70026e-08,0.519484255787,695.9865136146545,5,0.00644773,7.33681
167.810665682,0.821046,0.0567395,274.710784319,3.5581252574920654,0.09871172904968262,0.805038657981,188,0.0,316.880934751,7.62809562005,-0.0567395,0.8039717674255371,1.6890859603881836,1514.05,54.6317944455,5.72205e-10,-0.0236031243788,699.5498323440552,5,0.00992456,7.32254
-201.564018374,0.820275,0.0514087,302.126784976,3.532090425491333,0.09459519386291504,0.709840840644,189,0.0,654.070323959,18.5469953408,-0.0514087,0.777606725692749,1.7138895988464355,1504.16,284.249147125,-9.15527e-09,0.111941962309,703.2007508277893,5,0.00641951,7.31599
240.589808009,0.817767,0.0579802,318.579081018,3.476270914077759,0.09258365631103516,0.781292452492,190,0.0,361.709303252,29.7964787446,-0.0579802,0.8008055686950684,1.6946446895599365,1477.89,42.9242553695,-4.19617e-09,-0.0802751648368,706.6826078891754,5,0.00995054,7.29837
317.878425473,0.818112,0.0568796,497.0148971,3.533273935317993,0.09419059753417969,0.81039079009,191,0.0,656.643548916,39.4455497509,-0.0568795,0.8093388080596924,1.701004981994629,1482.06,109.865552821,3.56674e-08,0.293023337929,710.2214193344116,5,0.00997261,7.30119
268.132667361,0.814677,0.0456799,399.128164535,3.536702871322632,0.1000070571899414,0.790953298876,192,0.0,457.866997588,19.685090934,-0.0456799,0.8144209384918213,1.7117135524749756,1444.73,67.6509511273,-1.10626e-08,0.136647235328,713.8790142536163,5,0.00643535,7.27568
284.802429225,0.813331,0.0549254,402.34493779,3.5007400512695312,0.09436774253845215,0.789394378233,193,0.0,487.12330488,38.8015818827,-0.0549254,0.7931191921234131,1.7024357318878174,1430.0,84.1092074501,-1.14441e-08,0.149476124343,717.3851730823517,5,0.00996867,7.26543
323.40746712,0.812396,0.0564985,431.831491412,3.531630516052246,0.09646201133728027,0.791895500545,194,0.0,631.357059027,21.8874831803,-0.0564986,0.8143782615661621,1.719980239868164,1418.61,105.410165252,-3.31879e-08,0.235598745406,720.9205188751221,5,0.00993681,7.25743
315.079906985,0.810608,0.0547036,447.884706488,3.5333685874938965,0.09241700172424316,0.811295379307,195,0.0,566.595948891,18.7784332528,-0.0547036,0.8160314559936523,1.7113683223724365,1400.74,84.3551621879,2.63214e-08,0.009829494847,724.5646286010742,5,0.00994796,7.24476
397.372599104,0.807426,0.0467693,481.643411926,3.530386447906494,0.09528875350952148,0.782962660847,196,0.0,569.763608301,39.8048884006,-0.0467693,0.811439037322998,1.6890230178833008,1368.11,60.0436190276,-4.57764e-09,0.292423085395,728.0997343063354,5,0.00640455,7.22119
274.2570228,0.807439,0.0437368,488.464342722,3.5301597118377686,0.09916543960571289,0.774829619353,197,0.0,722.681450699,35.2415416457,-0.0437367,0.8182511329650879,1.7100114822387695,1365.64,146.513511898,3.76225e-08,0.162831298451,731.6345021724701,5,0.00644255,7.21938
251.612140971,0.802146,0.0501986,442.519694267,3.574054002761841,0.09526228904724121,0.784459585702,198,0.0,552.030640228,41.2988691896,-0.0501985,0.8398692607879639,1.7292640209197998,1312.96,119.438736094,1.7643e-08,0.195522430854,735.3144066333771,5,0.00642026,7.18004
124.042319724,0.800008,0.0442814,434.471776035,3.575246810913086,0.10140633583068848,0.802467466075,199,0.0,585.879019889,34.5710656627,-0.0442814,0.8331239223480225,1.7015407085418701,1292.3,171.836853962,3.48091e-09,0.25102754402,738.8937730789185,5,0.0064525,7.16418
348.459171305,0.79769,0.0590083,571.273139534,3.5573275089263916,0.09933996200561523,0.794596546685,200,0.0,721.333829685,50.6006985653,-0.0590083,0.8238344192504883,1.7002854347229004,1269.04,127.577374964,1.91689e-08,0.264342181411,742.4546201229095,5,0.00995447,7.14602
-72.3045987062,0.797688,0.0504509,311.640256419,3.5915586948394775,0.09849667549133301,0.726647797784,201,0.0,505.803092622,47.8597839699,-0.0504509,0.8596057891845703,1.7084026336669922,1267.71,200.592508875,-5.72205e-08,0.170011492147,746.154895067215,5,0.0064096,7.14497
376.430889164,0.796598,0.0453291,517.733963475,3.5635275840759277,0.09483885765075684,0.807531829085,202,0.0,671.01978995,36.5647616321,-0.0453291,0.8454494476318359,1.6879565715789795,1256.65,99.0231162641,2.31743e-08,0.150700142816,749.722350358963,5,0.00642033,7.13621
128.45323005,0.79382,0.0560419,350.950327991,3.563614845275879,0.10282254219055176,0.758427682683,203,0.0,656.109802646,25.6436220088,-0.0560419,0.8501274585723877,1.712406873703003,1230.15,218.303041598,2.47955e-08,0.335506311461,753.2914757728577,5,0.0099024,7.11489
408.420836195,0.795308,0.045389,499.395347248,3.6235194206237793,0.09689998626708984,0.785813921331,204,0.0,604.75895721,33.4880656974,-0.045389,0.8570342063903809,1.738518476486206,1243.14,74.9148390055,-2.78473e-08,0.136365837561,757.0245735645294,5,0.00644621,7.12539
373.816996781,0.792957,0.0442239,482.878992837,3.5926949977874756,0.09906363487243652,0.805360978874,205,0.0,605.535765631,40.8763482831,-0.0442239,0.841778039932251,1.717240571975708,1220.17,92.9221325186,-2.32697e-08,0.171928839205,760.6219966411591,5,0.00643708,7.10674
-150.96242176,0.790855,0.0629721,423.201764563,3.5813634395599365,0.09503626823425293,0.761875539646,206,0.0,651.053297432,24.1989757453,-0.0629721,0.8362157344818115,1.7403357028961182,1200.35,293.269720338,6.48499e-09,0.478327427292,764.2070598602295,5,0.0099852,7.09037
557.062705785,0.788196,0.0406944,597.965526377,3.5158400535583496,0.09751772880554199,0.808936801072,207,0.0,667.4063935,53.9468231305,-0.0406944,0.8176836967468262,1.6907134056091309,1177.45,38.0762767062,-7.62939e-09,0.107005192925,767.8398475646973,5,0.00642895,7.0711
436.277524086,0.784971,0.0535001,596.833804497,3.5127642154693604,0.08887505531311035,0.768447046114,208,0.0,686.464937026,68.931070771,-0.0535,0.81618332862854,1.7006852626800537,1150.79,86.7619452809,2.42233e-08,0.105789906106,771.3580298423767,5,0.00998446,7.04821
264.883779441,0.782385,0.0453214,330.772934141,3.5527184009552,0.09441184997558594,0.772539651223,209,0.0,531.533390809,21.2697807241,-0.0453214,0.8360457420349121,1.725886583328247,1128.52,100.814208992,-1.8692e-08,0.0744037525407,774.9156496524811,5,0.00648034,7.02866
479.871569367,0.78019,0.0417276,559.228056771,3.526033401489258,0.09527373313903809,0.782258398525,210,0.0,675.637461087,32.7469290684,-0.0417276,0.8194525241851807,1.6779139041900635,1109.7,86.418722037,1.44958e-08,0.161027034704,778.5471577644348,5,0.00641604,7.01184
478.735016269,0.77832,0.0544373,577.616502254,3.4702107906341553,0.09278178215026855,0.790120960778,211,0.0,707.242630856,37.7194507166,-0.0544373,0.808391809463501,1.6928505897521973,1092.65,82.1490140008,2.55585e-08,0.389107747986,782.0219645500183,5,0.00995023,6.99636
310.34167733,0.777052,0.0437552,556.283234774,3.612304210662842,0.09738349914550781,0.7876549289,212,0.0,735.400859733,34.9428877625,-0.0437552,0.8645744323730469,1.726834774017334,1081.67,145.218090012,-1.86443e-08,0.279693638669,785.6401319503784,5,0.00642152,6.98626
579.387430517,0.775961,0.0443106,625.613429219,3.5981884002685547,0.0957493782043457,0.795142061213,213,0.0,706.440431472,48.0390430568,-0.0443106,0.8713440895080566,1.7379519939422607,1072.08,46.4913695867,-1.90735e-09,0.313807847497,789.3464086055756,5,0.0064253,6.97735
536.055487518,0.774349,0.0428675,579.780488893,3.6307008266448975,0.09726190567016602,0.799637573086,214,0.0,615.983222429,46.3715327586,-0.0428674,0.8953561782836914,1.7259557247161865,1058.09,26.7129177618,2.8038e-08,0.366390472758,792.9824531078339,5,0.00642102,6.96422
435.275669688,0.770968,0.0459107,571.909529135,3.6163418292999268,0.09633564949035645,0.791310439562,215,0.0,686.936764198,45.80577651,-0.0459107,0.8467977046966553,1.7181499004364014,1031.11,88.8633455072,-1.04904e-08,0.324427592624,796.60289311409,5,0.00641594,6.93839
408.842048092,0.770117,0.0440402,591.892907576,3.6156179904937744,0.10264992713928223,0.790693087903,216,0.0,832.171271842,58.5126861057,-0.0440402,0.8634555339813232,1.7310285568237305,1025.55,168.57386967,3.29018e-08,0.381124084867,800.3198173046112,5,0.00644901,6.93299
368.467759682,0.76937,0.0442572,559.053081015,3.618943691253662,0.1011509895324707,0.807932806996,217,0.0,694.819189849,38.6817798101,-0.0442572,0.8557507991790771,1.7186453342437744,1019.23,124.819134605,-1.64986e-08,0.181194484774,803.942488193512,5,0.00640546,6.92681
-22.7076679633,0.766628,0.0463965,494.942112845,3.568732500076294,0.09673047065734863,0.735712606746,218,0.0,683.798043797,60.9666157638,-0.0463965,0.8559792041778564,1.7041404247283936,996.407,261.354112338,-4.57764e-09,0.586982379571,807.5160915851593,5,0.00644601,6.90416
93.9904705928,0.761992,0.0445786,482.472593286,3.5632054805755615,0.09773778915405273,0.765336984004,219,0.0,686.025584507,51.5074569321,-0.0445786,0.8430089950561523,1.7141036987304688,959.165,218.611668679,4.95911e-09,0.707458473347,811.1881101131439,5,0.00643413,6.86606
493.923444546,0.759091,0.0432817,716.11996038,3.5435593128204346,0.09244942665100098,0.794958966185,220,0.0,809.110834662,47.2556452278,-0.0432816,0.8362045288085938,1.699871301651001,935.833,116.522928329,2.86102e-09,0.201322560665,814.7361299991608,5,0.00641936,6.84144
682.158113167,0.757389,0.0406786,733.969297414,3.6560702323913574,0.101837158203125,0.803719951066,221,0.0,784.950601107,43.6299906055,-0.0406786,0.890007734298706,1.7241592407226562,922.735,40.3044227478,8.67844e-09,0.292056259856,818.3957471847534,5,0.00645052,6.82734
628.666660895,0.754761,0.044813,717.525047164,3.6439685821533203,0.10306596755981445,0.800054895448,222,0.0,836.717374123,67.0734523725,-0.0448131,0.9036164283752441,1.7397878170013428,903.481,71.3066236594,-6.86645e-09,0.159864989996,822.1453628540039,5,0.00641905,6.80626
536.319444122,0.753272,0.0422834,691.071257791,3.606593132019043,0.10597848892211914,0.796349453155,223,0.0,813.536257909,53.1475595474,-0.0422834,0.8726730346679688,1.7066895961761475,893.293,101.510841762,3.14713e-09,0.29238127422,825.7567465305328,5,0.0064124,6.79491
521.737574816,0.750787,0.0454826,715.476681782,3.5988290309906006,0.0982208251953125,0.80083686896,224,0.0,902.488467137,52.948116508,-0.0454826,0.8618259429931641,1.7155776023864746,875.508,155.976273946,-1.33514e-08,0.351337506448,829.3616898059845,5,0.00641937,6.7748
709.613455112,0.747653,0.0440863,805.346707268,3.589470863342285,0.09774613380432129,0.810684363985,225,0.0,1033.81537471,61.5340422247,-0.0440863,0.8593401908874512,1.6972994804382324,854.276,118.680848287,3.43323e-08,0.299435533847,833.0556013584137,5,0.00645887,6.75025
606.601637868,0.744324,0.055762,662.57274591,3.627251386642456,0.10189390182495117,0.803707006465,226,0.0,759.558541695,42.7752809511,-0.055762,0.8695492744445801,1.7148609161376953,831.901,58.5949356725,-9.53674e-09,0.349147938859,836.6884765625,5,0.00990841,6.72371
412.281397006,0.743523,0.0400925,667.700429948,3.6463541984558105,0.09988617897033691,0.809378529998,227,0.0,810.34370367,59.8091216419,-0.0400925,0.8929884433746338,1.7136220932006836,826.422,148.492466994,1.9455e-08,0.245660260838,840.3391931056976,5,0.00642799,6.7171
797.046781901,0.741625,0.0422637,853.078089789,3.667936325073242,0.10914444923400879,0.788675729786,228,0.0,958.942011453,82.380484499,-0.0422637,0.8682570457458496,1.736633539199829,813.568,56.2063480266,1.70708e-08,0.159871826542,844.1172013282776,5,0.00653132,6.70143
732.810030009,0.736767,0.0437951,891.108733477,3.6239259243011475,0.0978994369506836,0.815495108636,229,0.0,1151.75327902,67.6582665758,-0.043795,0.8724379539489746,1.712179183959961,782.055,150.130880813,7.62939e-08,0.403037663831,847.7457067966461,5,0.00640897,6.66192
816.653830064,0.737509,0.0428379,917.299334872,3.686199188232422,0.1047971248626709,0.804765866565,230,0.0,1077.73443852,72.30564014,-0.0428379,0.8520586490631104,1.7131500244140625,786.43,87.359938549,1.06812e-08,0.567912569747,851.4366686344147,5,0.00645423,6.6675
264.448626102,0.73433,0.0536394,753.537628475,3.5370230674743652,0.10173249244689941,0.724402360097,231,0.0,983.902218333,76.6318225718,-0.0536394,0.8268594741821289,1.7131226062774658,765.293,258.097391782,3.95775e-09,0.676282894861,855.0780470371246,5,0.00996869,6.64026
753.54040924,0.731177,0.0425595,919.06593871,3.575059175491333,0.10214924812316895,0.785707106661,232,0.0,1012.68159729,93.5828847153,-0.0425596,0.8201539516448975,1.7243828773498535,745.984,91.4065142868,-3.04699e-08,0.419250016453,858.6573224067688,5,0.00640675,6.6147
597.596422803,0.729044,0.0398585,710.395231392,3.5333616733551025,0.10253763198852539,0.804717759174,233,0.0,784.32206041,51.402963941,-0.0398585,0.796410083770752,1.6833958625793457,731.863,67.2377944456,1.02043e-08,0.23319473462,862.1944887638092,5,0.00644178,6.59559
629.598879561,0.726521,0.0419041,839.881340913,3.5754504203796387,0.09960246086120605,0.808454220564,234,0.0,963.082810667,60.8023346389,-0.0419041,0.809049129486084,1.6774146556854248,717.078,114.064601895,-1.90735e-09,0.349323528007,865.8762722015381,5,0.00646252,6.57518
829.127565159,0.722851,0.0440615,867.674361162,3.567312002182007,0.10312604904174805,0.788109421366,235,0.0,897.939666377,94.8620269936,-0.0440614,0.8196091651916504,1.6938819885253906,695.894,22.3290181828,2.57492e-09,0.374115450049,869.4489917755127,5,0.00643879,6.5452
709.957520857,0.719164,0.0421893,837.277829928,3.662757635116577,0.10672903060913086,0.814740479368,236,0.0,1070.22312528,52.9295012153,-0.0421893,0.8457505702972412,1.7079718112945557,674.939,124.541757306,-7.43866e-09,0.214999385427,873.115127325058,5,0.00642062,6.51462
667.060938797,0.717362,0.0426305,908.879658482,3.623075008392334,0.10612082481384277,0.807525729245,237,0.0,1095.65614561,79.0133883663,-0.0426305,0.8594338893890381,1.7152905464172363,664.641,154.249997096,2.17438e-08,0.440966898345,876.8512601852417,5,0.00647973,6.49925
773.219767927,0.714283,0.0434734,945.755413905,3.6915645599365234,0.11085677146911621,0.79717346376,238,0.0,1092.27054943,76.9980854584,-0.0434734,0.8883578777313232,1.7331974506378174,647.658,119.560865095,-1.9455e-08,0.463693965813,880.548056602478,5,0.00643622,6.47336
767.537777298,0.712084,0.0419644,908.465165902,3.7700870037078857,0.11423468589782715,0.802536858913,239,0.0,1042.6493852,69.4172196117,-0.0419644,0.8965585231781006,1.7353792190551758,635.712,97.3473998157,-1.06812e-08,0.46709344111,884.3237793445587,5,0.00641027,6.45475
791.798602221,0.711251,0.0394632,962.78482017,3.771193265914917,0.11757516860961914,0.786550879533,240,0.0,1150.22479934,68.6403773126,-0.0394632,0.9217588901519775,1.7064878940582275,630.801,114.341906559,-1.64032e-08,0.39426084006,888.2029118537903,5,0.00647243,6.44699
822.713326834,0.708357,0.0397138,931.361727843,3.7775075435638428,0.1155099868774414,0.776378789882,241,0.0,1117.45050936,62.2755163454,-0.0397138,0.9571561813354492,1.7437138557434082,615.228,101.461018919,-1.10626e-08,0.481809769779,891.9862508773804,5,0.00642497,6.42199
810.095863427,0.705007,0.041541,926.69860871,3.757922887802124,0.11178946495056152,0.791288279651,242,0.0,1110.17606754,68.1602091309,-0.041541,0.918975830078125,1.7202003002166748,598.284,104.055581517,-2.6226e-09,0.497149078994,895.7497801780701,5,0.0064382,6.39407
892.095134023,0.701983,0.0419095,1045.59417352,3.8308393955230713,0.11469197273254395,0.801398671105,243,0.0,1164.65420372,73.9343938357,-0.0419095,0.9665570259094238,1.7661535739898682,582.938,96.8494842065,8.58307e-09,0.503492206945,899.6953220367432,5,0.00640882,6.36808
866.018439988,0.699698,0.0487079,1019.16390407,3.822897434234619,0.11398506164550781,0.770800022903,244,0.0,1278.2237834,84.7195628241,-0.0487079,0.9616694450378418,1.7645342350006104,571.703,145.270527643,5.72205e-10,0.331587397137,903.523847579956,5,0.00990963,6.34862
978.805012599,0.699546,0.0533915,1012.24146845,3.7815301418304443,0.11672782897949219,0.80436936983,245,0.0,1064.64199077,77.4781585151,-0.0533915,0.9399843215942383,1.737861156463623,570.575,33.9677216345,7.24792e-09,0.449262403193,907.3100216388702,5,0.00999295,6.34665
815.214865668,0.696717,0.0416347,977.612338059,3.80143404006958,0.11877202987670898,0.788499628355,246,0.0,1086.31457672,87.3972722099,-0.0416347,0.950160026550293,1.7449867725372314,557.283,99.9667769041,8.96454e-09,0.476315461073,911.2292182445526,5,0.00641078,6.32307
886.487768897,0.694085,0.0431529,1004.80271465,3.7406327724456787,0.11219048500061035,0.750257446843,247,0.0,1116.5976563,96.2515324738,-0.0431529,0.9234821796417236,1.7167749404907227,544.8,81.781471867,2.43187e-09,0.620909714567,914.9745197296143,5,0.00646,6.30042
635.987245214,0.691336,0.052484,1082.99616149,3.881761312484741,0.11878538131713867,0.802905914433,248,0.0,1366.48848434,98.0372562246,-0.052484,0.9314649105072021,1.757944107055664,530.961,272.739882341,-1.2207e-08,0.573744787823,918.8610730171204,5,0.00995074,6.27469
1018.91274797,0.688826,0.0514588,1136.2311336,3.7275896072387695,0.11566638946533203,0.793570729447,249,0.0,1229.08173941,110.514690465,-0.0514588,0.9089314937591553,1.7043631076812744,520.108,73.4453854878,3.76701e-09,0.478739405053,922.7008337974548,5,0.00992553,6.25404
-146.145210549,0.687822,0.0515249,848.464600225,3.7990806102752686,0.11528825759887695,0.767983006487,250,0.0,1308.26775398,75.7512361199,-0.051525,0.9222872257232666,1.7230947017669678,516.234,521.722329085,-8.58307e-09,0.72910664096,926.5034639835358,5,0.00996806,6.24656
747.518819588,0.688068,0.0397493,1002.18060102,3.787194013595581,0.11124157905578613,0.774883141419,251,0.0,1097.36160308,75.5484271881,-0.0397494,0.905900239944458,1.7165727615356445,517.667,128.548545466,-3.91006e-08,0.430158041524,930.295469045639,5,0.00644025,6.24933
-137.673610182,0.686338,0.0544748,872.433427837,3.752389907836914,0.11621713638305664,0.729549604896,252,0.0,1199.84192203,71.1542369314,-0.0544748,0.9306528568267822,1.7325444221496582,510.017,507.217213352,-0.0,0.757666916321,934.1584234237671,5,0.0099359,6.23444
890.339765708,0.687008,0.040572,1119.90956721,3.8271124362945557,0.1173849105834961,0.766888103056,253,0.0,1243.65937753,92.7695036611,-0.040572,0.9460258483886719,1.748518705368042,512.206,125.461751058,1.08719e-08,0.288603405207,937.9920835494995,5,0.00646818,6.23873
21.2933590602,0.68636,0.044923,888.80488144,3.7621500492095947,0.11338615417480469,0.734755637334,254,0.0,1307.73021304,75.6222230098,-0.044923,0.9025702476501465,1.724499225616455,508.889,452.733134193,-2.63214e-08,0.751398368283,941.757711648941,5,0.00642902,6.23223
1016.49440001,0.684042,0.0387906,1143.85566517,3.8165576457977295,0.11773824691772461,0.78104626851,255,0.0,1289.93329544,96.2433946387,-0.0387906,0.9637224674224854,1.7427968978881836,499.092,101.854363222,-4.13895e-08,0.433698267868,945.6892433166504,5,0.00644235,6.21279
1190.9147161,0.682357,0.0399115,1276.88501541,3.85677170753479,0.11653566360473633,0.800443965085,256,0.0,1386.42729169,105.637308182,-0.0399115,0.9564449787139893,1.7503423690795898,491.752,73.9033610508,1.06812e-08,0.571166516144,949.5517752170563,5,0.00641993,6.19797
935.738222962,0.681245,0.0551848,1116.45691262,3.764315605163574,0.11188983917236328,0.796059591858,257,0.0,1284.362655,98.6398911295,-0.0551848,0.9419107437133789,1.7465167045593262,487.219,128.10785224,1.85013e-08,0.415659667976,953.3195693492889,5,0.00996801,6.18871
1005.04292969,0.681077,0.041086,1149.57934182,3.7500548362731934,0.10651206970214844,0.800428586133,258,0.0,1413.74434617,94.7552132673,-0.041086,0.9394748210906982,1.7351455688476562,486.398,139.471291837,-1.85966e-08,0.438135306621,957.193097114563,5,0.00642326,6.18703
1107.63581299,0.678763,0.0403435,1166.23654429,3.7759451866149902,0.11477398872375488,0.785720183496,259,0.0,1256.60205786,85.4464371192,-0.0403435,0.9324181079864502,1.7384278774261475,476.443,53.7672999589,1.44958e-08,0.472079722559,960.9748156070709,5,0.00647918,6.16635
933.484438098,0.675918,0.0411395,1211.02721009,3.8098247051239014,0.1221919059753418,0.796561543519,260,0.0,1418.49760982,96.8190853532,-0.0411395,0.9266219139099121,1.7129809856414795,464.408,185.194070601,1.54495e-08,0.4066559049,964.7895660400391,5,0.00641462,6.14076
1055.49645492,0.672921,0.0407994,1140.54642203,3.726156234741211,0.11161279678344727,0.786469363954,261,0.0,1237.59215753,93.9367430165,-0.0407994,0.8798871040344238,1.6716036796569824,452.184,61.1737090393,4.19617e-09,0.465784077991,968.634458065033,5,0.00647187,6.11409
1037.14608143,0.669947,0.0481108,1168.16555243,3.7546844482421875,0.11375188827514648,0.775627192707,262,0.0,1273.60329907,96.1363303532,-0.0481108,0.8842604160308838,1.6975476741790771,440.313,85.2416785395,-2.57492e-09,0.532614792445,972.394636631012,5,0.00999828,6.08749
1063.15148432,0.671887,0.0400451,1222.85082404,3.802534580230713,0.11318564414978027,0.793883974488,263,0.0,1325.70150009,83.6265217157,-0.0400451,0.9027848243713379,1.7230315208435059,446.841,96.8893891887,-3.26157e-08,0.562131301614,976.2011835575104,5,0.00645764,6.1022
12.1329413986,0.670083,0.0435559,916.971589658,3.725288152694702,0.11284756660461426,0.73018852974,264,0.0,1343.11920981,64.4642336486,-0.0435559,0.8742938041687012,1.676400899887085,439.68,473.807798374,-2.67029e-08,0.679782179496,980.0482409000397,5,0.00648564,6.08605
1035.93041928,0.667507,0.0414601,1206.27685085,3.708289861679077,0.10437989234924316,0.781803082679,265,0.0,1322.33184592,100.729292978,-0.0414601,0.8632307052612305,1.6958367824554443,429.949,108.638159299,-1.89304e-08,0.362871499746,983.7620706558228,5,0.00644198,6.06367
1157.70231199,0.666,0.0418753,1295.60014259,3.729214906692505,0.10889554023742676,0.740984405056,266,0.0,1484.45376905,117.212477612,-0.0418753,0.8673121929168701,1.712766170501709,424.21,111.846202129,9.72748e-09,0.618919437945,987.4954814910889,5,0.00640414,6.05023
-147.120291455,0.665193,0.0412591,959.536082284,3.7330193519592285,0.10268211364746094,0.727920484155,267,0.0,1402.23907266,83.9564018235,-0.0412592,0.8625316619873047,1.7120440006256104,420.56,560.116795993,-5.81741e-08,0.390385315154,991.3465106487274,5,0.00641172,6.04159
1053.0490911,0.664688,0.0516219,1245.14766258,3.648912191390991,0.10184812545776367,0.786958135915,268,0.0,1394.70036344,103.414869686,-0.0516219,0.8419771194458008,1.7023515701293945,418.518,134.52539147,-2.38419e-08,0.383633158922,995.0008528232574,5,0.00994495,6.03672
1010.88234105,0.6638,0.0425869,1212.25328498,3.7708072662353516,0.11010241508483887,0.793771911234,269,0.0,1419.85648185,84.9902297014,-0.0425869,0.8554947376251221,1.7257020473480225,415.077,149.203684733,-4.04358e-08,0.302767577284,998.7771089076996,5,0.00641448,6.02846
1079.25164434,0.661606,0.0514747,1220.18264889,3.6804020404815674,0.10042715072631836,0.791741544895,270,0.0,1376.26394919,82.8295553926,-0.0514747,0.8304867744445801,1.7000317573547363,406.677,116.502789043,-1.15395e-08,0.472905367431,1002.5769457817078,5,0.00992395,6.00802
1105.46120985,0.660141,0.0503447,1217.34588725,3.7016115188598633,0.10094618797302246,0.803268222978,271,0.0,1341.46124513,92.7053190756,-0.0503447,0.8680341243743896,1.7093679904937744,400.991,88.3033096771,1.64032e-08,0.626968374708,1006.2839086055756,5,0.00998402,5.99394
1016.18809719,0.657152,0.0418317,1197.68556466,3.740431547164917,0.09880733489990234,0.802927565958,272,0.0,1372.59554217,99.826402509,-0.0418317,0.8777008056640625,1.714641809463501,389.627,117.127653591,1.46866e-08,0.3628502679,1010.0301117897034,5,0.0064681,5.96519
1021.14268198,0.653958,0.0395293,1240.47517351,3.711596727371216,0.10707283020019531,0.799324318689,273,0.0,1379.65132624,95.6888963607,-0.0395293,0.8565292358398438,1.6840853691101074,377.705,131.15927206,-5.24521e-09,0.472260514087,1013.865339756012,5,0.00642415,5.93411
791.291199251,0.651071,0.0574438,1171.29888554,3.568875312805176,0.0960536003112793,0.709610789615,274,0.0,1414.01901527,103.765031895,-0.0574438,0.8133034706115723,1.6720762252807617,368.357,211.12645905,1.02997e-08,0.737608380226,1017.4398858547211,5,0.00991347,5.90905
1114.98408841,0.652095,0.0380492,1303.83833602,3.711426258087158,0.10218405723571777,0.77939407118,275,0.0,1413.79839983,99.8847209991,-0.0380492,0.8490993976593018,1.6815524101257324,372.489,106.928873196,1.20163e-08,0.612567264339,1021.1568911075592,5,0.00641824,5.92021
1114.67636619,0.650172,0.0390949,1249.17054238,3.8021719455718994,0.10494256019592285,0.789302545659,276,0.0,1357.6045106,81.8600411769,-0.0390949,0.8981471061706543,1.7017841339111328,365.865,87.3957869122,-7.62939e-09,0.472620505925,1025.0753355026245,5,0.00642254,5.90227
1218.38301513,0.646592,0.038623,1376.21860714,3.727949619293213,0.10753059387207031,0.789963575957,277,0.0,1506.97316081,93.302804387,-0.038623,0.8608829975128174,1.6869096755981445,353.679,113.964783389,5.14984e-09,0.519278205976,1028.8084936141968,5,0.00645575,5.86839
1297.80293038,0.644432,0.0396547,1372.53552133,3.79327130317688,0.10460352897644043,0.790530517367,278,0.0,1434.69267581,88.9881618013,-0.0396547,0.86903977394104,1.7190802097320557,346.337,60.4802951828,2.63214e-08,0.602136555776,1032.607432603836,5,0.00645081,5.84741
1310.93851504,0.641538,0.0482782,1374.26031979,3.7998592853546143,0.10053586959838867,0.811939459447,279,0.0,1441.21753839,123.013012771,-0.0482782,0.8650572299957275,1.687164306640625,337.081,46.1500495395,-5.34058e-09,0.457130441409,1036.5311379432678,5,0.00999562,5.82032
1077.30253184,0.638824,0.0390722,1308.78154079,3.858715295791626,0.11016440391540527,0.793475612593,280,0.0,1528.22442212,105.530175625,-0.0390722,0.9055182933807373,1.735907793045044,328.913,180.986492532,-1.92642e-08,0.491802925189,1040.394851922989,5,0.00644674,5.79579
1085.52498239,0.637201,0.0404745,1395.78973497,3.969085693359375,0.11628198623657227,0.79697937664,281,0.0,1689.06037182,124.116370081,-0.0404745,0.9658806324005127,1.7643837928771973,323.85,194.127050679,1.37329e-08,0.664409885728,1044.3688662052155,5,0.0064218,5.78028
1243.65624996,0.634404,0.0396224,1456.99639721,3.973487615585327,0.11206245422363281,0.79826734813,282,0.0,1648.91378336,128.199921509,-0.0396224,0.9273743629455566,1.7523603439331055,315.251,136.815482005,-4.95911e-09,0.60084373102,1048.4749190807343,5,0.00642623,5.75337
1175.3314636,0.630136,0.0411378,1349.86143474,3.9843361377716064,0.11608767509460449,0.791551206703,283,0.0,1514.79769228,110.788891011,-0.0411379,0.9334700107574463,1.736032247543335,303.347,115.531397256,-2.70844e-08,0.659132767935,1052.464281797409,5,0.00646265,5.71488
1267.50459445,0.628332,0.0395434,1438.62335015,4.020653009414673,0.11643338203430176,0.788043789619,284,0.0,1530.36495144,116.67357212,-0.0395434,0.9702243804931641,1.7562940120697021,298.172,92.529702496,-2.00272e-09,0.547715426991,1056.4886481761932,5,0.00647708,5.69767
