Entropy,AbsLearnSignal,MaxReturn,ProcessExecTime,PolicyExecTime,NumTrajs,ItrTime,StdReturn,EnvExecTime,dLoss,LossBefore,AveragePolicyStd,Time,ExplainedVariance,Iteration,AverageReturn,MinReturn,AverageDiscountedReturn,LossAfter,MeanKL,MeanKLBefore,Perplexity
2.49423,0.67913456008,2954.12211549,0.10115528106689453,0.861879825592041,5,3.5105631351470947,193.038541916,1.4565608501434326,0.0331804,-2.00272e-08,0.378174,3932.863426923752,0.766237471568,1087,2804.51672885,2422.51016352,236.543836172,-0.0331804,0.00641475,0.0,12.1124
2.49028,0.75479902011,3129.08620721,0.10230517387390137,0.8227348327636719,5,3.451279878616333,115.47666019,1.438666820526123,0.0302568,4.95911e-09,0.377932,3936.318867444992,0.839503668747,1088,2938.9654628,2798.44828454,225.273909304,-0.0302568,0.00641825,0.0,12.0647
2.48966,0.772156773446,3119.3324799,0.10468053817749023,0.8478243350982666,5,3.5010902881622314,145.10844552,1.4456145763397217,0.0365773,-1.65939e-08,0.377873,3939.9359159469604,0.850181665839,1089,2921.9505597,2695.59260364,234.877831094,-0.0365774,0.00990678,0.0,12.0572
2.48837,0.692506680721,3016.46973496,0.10285449028015137,0.870398998260498,5,3.5431363582611084,995.124707142,1.4839472770690918,0.0329703,4.21524e-08,0.3778,3943.483195066452,0.791019745194,1090,2435.49468279,450.016562213,239.421779626,-0.0329702,0.00643047,0.0,12.0416
2.4868,0.72730320572,2984.95649358,0.10372710227966309,0.8774199485778809,5,3.5011301040649414,63.1725940985,1.4422931671142578,0.0273551,1.79291e-08,0.377777,3946.9879744052887,0.77872574895,1091,2917.87809046,2810.3748477,244.331091644,-0.0273551,0.00641701,0.0,12.0227
2.48506,0.694166381268,3138.42875159,0.10161018371582031,0.8264081478118896,5,3.4363365173339844,807.396725908,1.4377546310424805,0.0335246,1.43051e-09,0.37769,3950.5399980545044,0.730616043413,1092,2600.44015629,1002.59362965,237.925126942,-0.0335246,0.00640703,0.0,12.0018
2.48061,0.696100792802,3054.41551141,0.09937667846679688,0.8591442108154297,5,3.4909214973449707,86.9846816559,1.4391732215881348,0.0365809,-1.93596e-08,0.377334,3954.0352985858917,0.808778073706,1093,2937.86203568,2802.8903761,244.835043185,-0.0365809,0.00996912,0.0,11.9486
2.47783,0.664293912571,3055.96227595,0.10334467887878418,0.8641872406005859,5,3.555643081665039,1118.84893046,1.491429328918457,0.039689,4.12941e-08,0.377165,3957.595155954361,0.830655609565,1094,2374.47325133,143.108157248,213.822474459,-0.039689,0.00996169,0.0,11.9154
2.48115,0.534142282911,3040.01574444,0.09946155548095703,0.8738644123077393,5,3.5501370429992676,436.393454235,1.4832446575164795,0.0354215,-5.34058e-09,0.377361,3961.263156890869,0.762891171199,1095,2695.09856867,1943.93390251,241.378825135,-0.0354215,0.00644384,0.0,11.955
2.47661,0.688314948661,2988.05230425,0.10606598854064941,0.8640682697296143,5,3.520075559616089,113.496948381,1.456756591796875,0.0287372,2.95639e-09,0.377047,3964.7868645191193,0.818562239414,1096,2901.34268213,2678.06771263,233.553491133,-0.0287372,0.00643653,0.0,11.9009
2.47424,0.661079068557,3009.45085556,0.10451269149780273,0.9099478721618652,5,3.681583881378174,471.827213144,1.576728343963623,0.0340679,1.33514e-09,0.376936,3968.4724972248077,0.647531329549,1097,2664.56166976,1732.04536471,239.0475073,-0.0340679,0.00643314,0.0,11.8726
2.47296,0.676424339653,3079.70092287,0.10550236701965332,0.8425765037536621,5,3.501795768737793,1088.06961846,1.4616692066192627,0.0402793,-8.7738e-09,0.376858,3972.0921211242676,0.84101563311,1098,2364.17796255,195.994258951,223.605376252,-0.0402793,0.00996673,0.0,11.8575
2.46694,0.610569491988,3044.70071034,0.10692310333251953,0.836496114730835,5,3.8939602375030518,735.43615263,1.46470308303833,0.0346368,-1.75476e-08,0.3765,3975.990610599518,0.83888348656,1099,2608.51045325,1140.58654092,242.975247497,-0.0346369,0.00641822,0.0,11.7863
2.46334,0.643579674077,3160.78523932,0.09864330291748047,0.8731975555419922,5,3.6504054069519043,1037.80021655,1.4953348636627197,0.0325248,4.01497e-08,0.376303,3979.6446030139923,0.868707905488,1100,2489.89358489,420.46292507,243.276447684,-0.0325247,0.00640898,0.0,11.744
2.45954,0.723355852122,3000.9538778,0.11993861198425293,0.8208305835723877,5,3.524886131286621,77.2751342033,1.453418254852295,0.035141,-0.0,0.37604,3983.302733898163,0.837296841241,1101,2882.92195071,2758.61267131,236.361247419,-0.035141,0.00998129,0.0,11.6994
2.46053,0.736496593681,2949.39297449,0.0928792953491211,0.8370332717895508,5,3.951937437057495,29.4310907087,1.4485256671905518,0.0291887,-3.24249e-09,0.376042,3987.2579686641693,0.905209396212,1102,2921.48992394,2882.52407863,237.050760439,-0.0291887,0.0064104,0.0,11.711
2.45673,0.653167985377,3026.79661766,0.10268330574035645,0.8382441997528076,5,3.502406358718872,387.117422645,1.4752378463745117,0.0407019,-1.36375e-08,0.375819,3990.774603366852,0.780151434016,1103,2780.60890979,2008.44461085,233.071928496,-0.0407019,0.00995376,0.0,11.6666
2.45551,0.660355751703,3000.1699232,0.09944820404052734,0.8503642082214355,5,3.60280704498291,1131.67160914,1.4784765243530273,0.0387051,-1.33514e-08,0.375659,3994.481989145279,0.854956643817,1104,2376.92910307,114.947813532,227.158840488,-0.0387051,0.00997688,0.0,11.6523
2.44881,0.571466187537,3010.79032265,0.10033059120178223,0.8521473407745361,5,3.5978548526763916,1034.66401842,1.4728047847747803,0.0390847,-1.71661e-09,0.375307,3998.0843584537506,0.836217833678,1105,2178.37045202,293.406353489,225.649827697,-0.0390847,0.00997027,0.0,11.5745
2.44826,0.607333923872,2889.57419275,0.10485720634460449,0.8573858737945557,5,3.5680453777313232,637.196634988,1.4983735084533691,0.0415221,1.9455e-08,0.375283,4001.655763864517,0.817256957596,1106,2379.56393776,1217.34172084,246.21777122,-0.0415221,0.00999459,0.0,11.5682
2.44701,0.66757493075,3101.54434245,0.10204815864562988,0.86824631690979,5,3.5420403480529785,77.5746667624,1.4735639095306396,0.0356132,-1.90735e-09,0.375158,4005.316661834717,0.61348019708,1107,2951.33975947,2889.54334241,232.913921388,-0.0356132,0.00998159,0.0,11.5537
2.44128,0.623796198174,3017.46907605,0.10907101631164551,0.9033932685852051,5,3.588480234146118,339.40529729,1.481562614440918,0.0352932,-2.86102e-09,0.374804,4008.9087800979614,0.825612564382,1108,2778.53150156,2123.37193046,255.156512307,-0.0352932,0.00642237,0.0,11.4877
2.43687,0.718130785001,3042.22809328,0.10484576225280762,0.880469799041748,5,3.6308281421661377,999.103502351,1.4941740036010742,0.0323781,3.9959e-08,0.374531,4012.5428903102875,0.803621713637,1109,2396.41507052,406.504832766,233.205090277,-0.0323781,0.00640628,0.0,11.4372
2.43439,0.684996705269,3077.9422688,0.10386800765991211,0.8734695911407471,5,3.552070140838623,62.1981679702,1.4648332595825195,0.0282269,4.57764e-09,0.374408,4016.2060883045197,0.806770629055,1110,2984.2422668,2895.26494123,235.227836778,-0.0282269,0.006417,0.0,11.4088
2.43307,0.666934263068,3183.28894336,0.10790872573852539,0.8564355373382568,5,3.568061351776123,1260.13439097,1.4915134906768799,0.0402451,6.10352e-09,0.374364,4019.778354883194,0.838904534918,1111,2460.92031907,-53.6083602154,216.232571713,-0.040245,0.00998423,0.0,11.3938
2.43144,0.704934579662,3130.97028364,0.10760688781738281,0.860598087310791,5,3.5545365810394287,127.896634513,1.4503650665283203,0.0354422,7.72476e-09,0.374248,4023.3366775512695,0.80750204596,1112,2968.71843849,2765.60275324,229.238068014,-0.0354422,0.00997499,0.0,11.3753
2.42742,0.749656619776,3023.65136149,0.10155963897705078,0.8707852363586426,5,3.5316107273101807,126.583679361,1.4509222507476807,0.0297757,-2.28882e-09,0.373985,4026.9930679798126,0.882114686087,1113,2885.40721442,2731.64290793,231.745989189,-0.0297757,0.00643976,0.0,11.3297
2.42125,0.768647121742,3040.46079729,0.10426068305969238,0.8554892539978027,5,3.5201377868652344,77.3315044136,1.4554462432861328,0.0358291,1.37329e-08,0.373718,4030.5169949531555,0.893357269855,1114,2951.22538661,2832.15889921,247.997659911,-0.0358291,0.00999819,0.0,11.2599
2.41522,0.708409347931,3120.95030766,0.10084819793701172,0.870232105255127,5,4.005575180053711,993.920961878,1.4872863292694092,0.0444767,4.68969e-08,0.373355,4034.5262920856476,0.719226690688,1115,2487.49585021,510.109462872,241.752281117,-0.0444766,0.00999833,0.0,11.1922
2.41431,0.715618932464,3035.62881804,0.09742212295532227,0.8710370063781738,5,3.477522373199463,77.7065735874,1.4586617946624756,0.0292629,-1.08719e-08,0.373194,4038.1102550029755,0.774282011792,1116,2903.75039619,2815.75911856,229.741044101,-0.0292629,0.00645472,0.0,11.182
2.41233,0.687183854489,3031.60330461,0.10588192939758301,0.8709273338317871,5,3.6315054893493652,807.097211652,1.4832243919372559,0.0346263,-4.44412e-08,0.373109,4041.7458741664886,0.668077018283,1117,2525.0046801,916.197324806,227.590017396,-0.0346264,0.00641189,0.0,11.1599
2.41027,0.704476896501,3175.84840424,0.10309052467346191,0.8591048717498779,5,3.5604050159454346,76.8394115217,1.4645144939422607,0.0284903,8.01086e-09,0.372948,4045.309607028961,0.798066408884,1118,3027.44993618,2957.97316882,252.562795117,-0.0284903,0.00642928,0.0,11.137
2.41008,0.67195441331,3280.99819945,0.10686135292053223,0.8517603874206543,5,3.5629560947418213,760.527758585,1.4591338634490967,0.035371,-6.67095e-08,0.372986,4048.998453140259,0.780721317507,1119,2607.19943131,1121.8586663,249.018726885,-0.0353711,0.0064237,0.0,11.1349
2.40955,0.650583726948,3038.09819213,0.10181450843811035,0.8765199184417725,5,3.641785144805908,1006.54606983,1.4959406852722168,0.0373443,9.53674e-11,0.372977,4052.6443865299225,0.87323274642,1120,2459.30075851,452.053425018,232.255533766,-0.0373443,0.00641253,0.0,11.129
2.40595,0.686423738145,3048.74589894,0.10640406608581543,0.8589158058166504,5,3.5094828605651855,95.8357695714,1.4698514938354492,0.0280383,-9.72748e-09,0.372743,4056.1584928035736,0.772534920266,1121,2927.65078148,2760.25974126,232.068875638,-0.0280383,0.00641578,0.0,11.0889
2.40373,0.659317510025,3094.00299749,0.11007952690124512,0.8561990261077881,5,3.5664610862731934,899.951581351,1.4918434619903564,0.0374828,-2.95639e-09,0.372599,4059.8473739624023,0.811262499283,1122,2547.98161527,754.766080402,246.544793922,-0.0374828,0.0064063,0.0,11.0643
2.40245,0.696899488263,3101.38237603,0.10502910614013672,0.8893508911132812,5,3.614483118057251,70.7903291284,1.4854621887207031,0.0345904,3.62396e-09,0.372562,4063.4660983085632,0.80539424605,1123,2994.80226414,2911.2892575,236.026444564,-0.0345904,0.00997149,0.0,11.0502
2.40651,0.766282757336,3064.16333528,0.10273051261901855,0.8741962909698486,5,3.5486936569213867,99.4621023156,1.4797580242156982,0.0297464,-2.8038e-08,0.372772,4067.017658472061,0.832257945178,1124,2959.85004323,2794.66711964,242.48669958,-0.0297465,0.0064054,0.0,11.0952
2.40581,0.746701243504,2988.5366616,0.09977102279663086,0.842841625213623,5,3.545295238494873,1099.12676293,1.4706926345825195,0.033486,4.04358e-08,0.372751,4070.670311689377,0.642964225795,1125,2249.9173777,114.081464025,199.08131273,-0.0334859,0.00640985,0.0,11.0874
2.40816,0.606766455055,3187.93008902,0.09848952293395996,0.8535020351409912,5,3.5385351181030273,611.282264977,1.47080397605896,0.0314561,-1.64986e-08,0.372876,4074.2127940654755,0.818869906631,1126,2719.08795779,1515.37146836,246.58958767,-0.0314561,0.00643378,0.0,11.1134
2.40887,0.619659576772,3217.6062508,0.10265851020812988,0.8476827144622803,5,3.523175001144409,1091.18316463,1.4594941139221191,0.0325602,2.03609e-08,0.372922,4077.7385637760162,0.858876739437,1127,2510.7212254,339.327311094,243.050992849,-0.0325602,0.0064133,0.0,11.1214
2.41014,0.703646850398,3218.43415924,0.10218524932861328,0.8418745994567871,5,3.4873335361480713,190.912122685,1.4583182334899902,0.0355397,-3.91006e-09,0.373023,4081.357271194458,0.806170981265,1128,2946.73430564,2716.27248062,220.388263088,-0.0355397,0.00998702,0.0,11.1356
2.40924,0.763965732135,3130.8176418,0.10227274894714355,0.8645274639129639,5,3.4959452152252197,123.981311538,1.4616639614105225,0.0364977,-7.82013e-09,0.372974,4084.8577132225037,0.83484388701,1129,2957.40354818,2828.60772557,244.849643003,-0.0364977,0.00994007,0.0,11.1255
2.40715,0.742913522715,3141.9150624,0.10192751884460449,0.8550915718078613,5,3.4707508087158203,89.3556744986,1.453993797302246,0.0366124,1.37329e-08,0.372848,4088.3328869342804,0.87369193389,1130,3080.22886826,2904.13536351,256.755084343,-0.0366124,0.00987531,0.0,11.1023
2.40515,0.685991981932,2870.21914917,0.10426044464111328,0.869659423828125,5,3.564824342727661,1061.64670274,1.5106561183929443,0.041698,-1.04904e-08,0.37267,4092.0218052864075,0.750647032417,1131,1652.94212718,176.038126592,201.777320626,-0.041698,0.00998044,0.0,11.0801
2.40101,0.593907976244,2987.94542576,0.10448884963989258,0.8833370208740234,5,3.550386428833008,48.0318503983,1.4930086135864258,0.0280572,1.06812e-08,0.372413,4095.575829744339,0.362656329787,1132,2933.53529315,2870.97670185,243.82057003,-0.0280572,0.00640166,0.0,11.0343
2.39884,0.661760097079,3120.73267534,0.10326790809631348,0.8788635730743408,5,3.4942808151245117,443.860896887,1.4659771919250488,0.0356832,-4.76837e-10,0.372297,4099.073798418045,0.776190081905,1133,2727.53527407,1873.65055608,233.602300842,-0.0356832,0.00641148,0.0,11.0104
2.39868,0.723917027512,3150.01100988,0.1050410270690918,0.9133388996124268,5,3.5461597442626953,92.6576925144,1.4714162349700928,0.0273216,-1.15395e-08,0.372327,4102.735955715179,0.826512254337,1134,3048.66387186,2883.88716811,236.645075865,-0.0273216,0.00642983,0.0,11.0086
2.39737,0.701383836741,3137.4382007,0.10678553581237793,0.9297847747802734,5,3.5444066524505615,97.1897608454,1.481168508529663,0.0295672,6.38962e-09,0.372301,4106.284499883652,0.82079275873,1135,3006.65829062,2836.85705157,236.092135703,-0.0295672,0.00640639,0.0,10.9943
2.3975,0.566178778646,3077.26047593,0.10211467742919922,0.8792192935943604,5,3.5073623657226562,850.458214349,1.4970371723175049,0.0352466,3.8147e-10,0.372268,4109.794757843018,0.836881118893,1136,2515.76725612,825.976174389,239.952607977,-0.0352466,0.00641968,0.0,10.9957
2.39581,0.733743805845,3028.11237197,0.1002187728881836,0.8780951499938965,5,3.439453601837158,60.0448849958,1.4745187759399414,0.0279109,-1.25885e-08,0.372253,4113.346878051758,0.772798856288,1137,2959.51523991,2886.29538522,240.34853591,-0.027911,0.00640039,0.0,10.9771
2.39646,0.75201767102,3015.52039345,0.10195040702819824,0.9131364822387695,5,3.5258498191833496,34.946358652,1.4997806549072266,0.0279867,2.09808e-09,0.372279,4116.87556552887,0.865596118638,1138,2979.47233141,2933.13778918,254.63994659,-0.0279867,0.00640748,0.0,10.9842
2.39561,0.799540306323,3088.83892194,0.10068488121032715,0.8932285308837891,5,3.460400104522705,121.305472109,1.45633864402771,0.0364158,3.43323e-09,0.372279,4120.338915348053,0.839100030802,1139,2932.30811389,2803.09859734,240.013743676,-0.0364158,0.0099487,0.0,10.9749
2.3958,0.775075662715,3086.02549595,0.10161471366882324,0.9159314632415771,5,3.5058844089508057,83.2548078489,1.4726502895355225,0.036476,2.11716e-08,0.372264,4123.971262693405,0.870681110319,1140,2967.27692854,2852.44869658,248.16917543,-0.036476,0.00991053,0.0,10.977
2.39301,0.754200890456,3087.1199951,0.10498762130737305,0.9110651016235352,5,3.5056543350219727,83.088774232,1.4647338390350342,0.032607,5.24521e-10,0.372099,4127.481158256531,0.888485914971,1141,2992.85368247,2850.97315544,238.224508756,-0.032607,0.00998534,0.0,10.9464
2.39133,0.708023625415,3067.99011804,0.10036826133728027,0.9015843868255615,5,3.4889917373657227,1161.01031414,1.4721331596374512,0.0329581,5.43594e-08,0.372006,4130.973815441132,0.752175912687,1142,2366.31053949,48.2230913527,216.230641105,-0.032958,0.00641227,0.0,10.928
2.38902,0.628331339032,3126.50769156,0.10284209251403809,0.8832588195800781,5,3.4597976207733154,1160.35028502,1.4908256530761719,0.0422222,1.37329e-08,0.371916,4134.554119586945,0.862779123604,1143,2373.31436736,59.917481291,229.657454495,-0.0422222,0.00998701,0.0,10.9028
2.3901,0.624285152307,2979.28895327,0.1027228832244873,0.8941164016723633,5,3.471243381500244,925.889468939,1.473663091659546,0.0309054,-7.62939e-10,0.371984,4138.0292456150055,0.869318117995,1144,2481.41785556,630.522159794,222.373559294,-0.0309054,0.00642972,0.0,10.9146
2.38496,0.64111122412,3089.2334068,0.10483264923095703,0.8841807842254639,5,3.5029168128967285,57.3251863934,1.4727051258087158,0.0266609,-1.90735e-09,0.37178,4141.53502368927,0.80037343253,1145,3040.29626517,2931.51766683,235.803111437,-0.0266609,0.00643228,0.0,10.8586
2.38455,0.720298755792,3073.97245893,0.10598945617675781,0.8855733871459961,5,3.60652232170105,46.3613108581,1.4574873447418213,0.0343415,4.00543e-09,0.371767,4145.258947610855,0.900063869686,1146,2999.00012766,2955.29385972,238.237051157,-0.0343415,0.00640137,0.0,10.8542
2.37818,0.764327760636,3107.8355717,0.10560202598571777,0.9038467407226562,5,3.559067726135254,85.3030478555,1.4644434452056885,0.0278607,1.90735e-08,0.371418,4148.82230257988,0.881951791021,1147,3013.84824944,2878.32674693,249.720951635,-0.0278607,0.0064038,0.0,10.7852
2.37405,0.767982817063,3027.88244484,0.11368155479431152,0.933833122253418,5,3.5624895095825195,70.5534671021,1.4858431816101074,0.0292129,3.24249e-09,0.371158,4152.387745141983,0.856790120248,1148,2961.01635629,2837.69096575,240.128544488,-0.0292129,0.00642652,0.0,10.7408
2.37243,0.750745627296,3060.36585922,0.11122727394104004,0.909797191619873,5,3.5679428577423096,39.0498001995,1.4841737747192383,0.0292928,-1.41144e-08,0.371101,4156.070828676224,0.883118238897,1149,2997.83221312,2944.17190278,243.123743602,-0.0292928,0.00640231,0.0,10.7235
2.36569,0.755983375402,3037.69812556,0.10871195793151855,0.9115488529205322,5,3.535526752471924,29.2710736163,1.4699501991271973,0.0341031,3.14713e-09,0.370673,4159.609236955643,0.900801106434,1150,2995.44564855,2957.77665129,248.302543878,-0.0341031,0.00999892,0.0,10.6514
2.36247,0.765775039863,3163.18894523,0.1079099178314209,0.8892152309417725,5,3.602851152420044,132.445514984,1.4743635654449463,0.0276477,1.70708e-08,0.370454,4163.215070009232,0.889429441849,1151,3024.67947819,2836.1666623,250.987028892,-0.0276476,0.00642878,0.0,10.6172
2.36093,0.698287583734,3173.48754466,0.11144280433654785,0.8998889923095703,5,3.6401472091674805,477.665075261,1.4874207973480225,0.0414267,4.55856e-08,0.370406,4166.973602771759,0.715727238774,1152,2757.26522618,1821.80859034,240.795490421,-0.0414267,0.00996743,0.0,10.6008
2.35965,0.65396844354,3081.30928687,0.10893630981445312,0.9004464149475098,5,3.673290252685547,61.9144363664,1.4802722930908203,0.0281223,-7.62939e-09,0.370311,4170.650493621826,0.815655135587,1153,3004.87127258,2925.32927731,235.735184774,-0.0281223,0.00640089,0.0,10.5872
2.3613,0.739159989801,3108.79786791,0.11293458938598633,0.907097339630127,5,3.5769829750061035,89.9328553112,1.4762306213378906,0.0277728,3.47137e-08,0.37044,4174.231814622879,0.886694876735,1154,3037.62288151,2872.70502982,255.304273584,-0.0277728,0.00640962,0.0,10.6048
2.35581,0.706061978487,3145.8365131,0.10827136039733887,0.8772273063659668,5,3.5381319522857666,874.184737093,1.4468128681182861,0.0411857,7.64132e-08,0.37011,4177.885704994202,0.620950020281,1155,2605.32582515,860.781146477,239.789512821,-0.0411856,0.00995529,0.0,10.5467
2.34842,0.721280666554,3164.78771133,0.10806965827941895,0.9003877639770508,5,3.529592514038086,118.117293499,1.4645941257476807,0.0328282,4.36783e-08,0.369703,4181.419431447983,0.80330496715,1156,3015.24957937,2814.37471587,246.477864534,-0.0328281,0.00998364,0.0,10.469
2.3432,0.582996037588,3055.53852416,0.10598969459533691,0.8705589771270752,5,3.5084927082061768,341.927412708,1.4702050685882568,0.0451713,-5.24521e-09,0.369405,4184.930772781372,0.808867330383,1157,2845.29724247,2163.81048347,245.167606934,-0.0451713,0.009999,0.0,10.4145
2.34435,0.713481213767,3190.08021995,0.10842418670654297,0.871431827545166,5,3.672128915786743,124.162066544,1.4813945293426514,0.0285147,2.95639e-09,0.36943,4188.719383239746,0.782983772447,1158,3001.05144706,2800.78122077,249.100617156,-0.0285147,0.0064074,0.0,10.4265
2.34351,0.761203115353,3072.82651725,0.11074233055114746,0.9222869873046875,5,3.7210772037506104,75.7012897707,1.5030677318572998,0.0291915,-8.72612e-09,0.369365,4192.444809675217,0.848821349203,1159,2976.4503261,2874.40849789,246.937643313,-0.0291915,0.00643785,0.0,10.4178
2.33806,0.698226907053,3087.19257727,0.10895323753356934,0.8756682872772217,5,3.5448451042175293,122.04866925,1.4552369117736816,0.0380145,-1.31607e-08,0.369066,4195.993591785431,0.859144167144,1160,2939.74260533,2794.72671707,236.437446543,-0.0380145,0.00997454,0.0,10.3611
2.33462,0.762608682634,3194.38207784,0.11258530616760254,0.8773303031921387,5,3.623063325881958,95.7209864307,1.4596240520477295,0.0286048,-2.28882e-09,0.368862,4199.744097709656,0.853544491756,1161,3070.7126368,2928.51149883,251.433054744,-0.0286048,0.00642237,0.0,10.3255
2.3343,0.751148914116,3108.40549197,0.11005759239196777,0.8815257549285889,5,3.620948553085327,66.8906562877,1.4632349014282227,0.035952,1.75476e-08,0.368812,4203.369293212891,0.838260044571,1162,3017.88901504,2924.21025692,243.752727239,-0.035952,0.00990918,0.0,10.3222
2.32921,0.709790044313,3136.79894078,0.10583066940307617,0.8278453350067139,5,3.5567595958709717,852.787794787,1.4443950653076172,0.0321992,2.09808e-08,0.368543,4206.929164409637,0.720065842925,1163,2564.57642771,877.843615654,240.858489095,-0.0321992,0.00640566,0.0,10.2698
2.32593,0.693531100899,3254.85461314,0.10913825035095215,0.8682801723480225,5,3.734617233276367,137.10862334,1.4738976955413818,0.0296203,-1.67847e-08,0.368333,4210.777389287949,0.778272834073,1164,3058.34445262,2905.8324652,252.527392382,-0.0296203,0.00641398,0.0,10.2362
2.32257,0.769483832779,3134.50522849,0.10499429702758789,0.8488926887512207,5,3.4899039268493652,113.304053745,1.4543442726135254,0.0347732,-1.12534e-08,0.368118,4214.271013021469,0.879723471848,1165,2927.98481894,2793.40570125,243.014558968,-0.0347732,0.00995345,0.0,10.2019
2.31954,0.767216365973,3176.02763944,0.10546016693115234,0.8405711650848389,5,3.6639087200164795,81.7071019262,1.4691362380981445,0.030102,9.82285e-09,0.367928,4217.938429355621,0.864842797856,1166,3037.32278745,2925.13846828,252.535364418,-0.030102,0.00641411,0.0,10.171
2.31863,0.733569952908,3102.19562576,0.10721635818481445,0.8757138252258301,5,3.5807242393493652,89.6123816693,1.4710760116577148,0.037607,6.10352e-09,0.367891,4221.635323047638,0.896243280402,1167,3012.01997892,2902.38891045,245.970508529,-0.037607,0.00996029,0.0,10.1618
2.32154,0.741567760815,3010.60078329,0.11187314987182617,0.8603785037994385,5,4.056660413742065,57.9940169348,1.452056646347046,0.0357019,6.10352e-09,0.368136,4225.6962995529175,0.882991646111,1168,2940.62577623,2856.236961,225.710322092,-0.0357019,0.00998263,0.0,10.1913
2.32423,0.768287465556,3256.75532435,0.10125875473022461,0.8283843994140625,5,3.6165452003479004,171.54100429,1.4612398147583008,0.0290652,-4.1008e-09,0.368297,4229.317179679871,0.873600949465,1169,3038.18500744,2810.99640921,243.417013307,-0.0290652,0.00641926,0.0,10.2188
2.32117,0.763236922628,3112.80802938,0.10352540016174316,0.8210890293121338,5,3.5986413955688477,55.5929632308,1.4710278511047363,0.0382856,5.34058e-09,0.368087,4233.024231910706,0.866793984274,1170,3011.09256955,2942.96733083,245.949976988,-0.0382856,0.00994723,0.0,10.1876
2.32203,0.755959814976,3175.23361112,0.10382604598999023,0.8203127384185791,5,3.5064995288848877,96.6767006634,1.432969331741333,0.036141,-4.91142e-09,0.368146,4236.535152673721,0.88078583949,1171,3048.53314936,2903.1993139,246.728973286,-0.036141,0.00983631,0.0,10.1964
2.32114,0.65908055421,3225.17546886,0.10199737548828125,0.8409137725830078,5,3.5897016525268555,1203.54597339,1.4784088134765625,0.0349507,4.23431e-08,0.368106,4240.127887964249,0.824074016962,1172,2458.43567693,60.8111712269,228.526131553,-0.0349506,0.00641586,0.0,10.1873
2.32032,0.607939232122,3178.24468663,0.10996866226196289,0.8524942398071289,5,3.6794192790985107,609.197237677,1.4715368747711182,0.042274,-2.64168e-08,0.368064,4243.914826631546,0.802249769437,1173,2768.10849986,1556.94066071,242.611097858,-0.042274,0.0099821,0.0,10.1789
2.31961,0.706429865561,3173.45019737,0.0998220443725586,0.8421125411987305,5,3.628580093383789,74.4256452981,1.4666011333465576,0.029957,-7.62939e-10,0.368003,4247.5473618507385,0.828890658947,1174,3061.5862939,2959.60124484,248.028061641,-0.029957,0.00643611,0.0,10.1717
2.31352,0.679298448628,3101.69795769,0.10218024253845215,0.8059275150299072,5,3.6147267818450928,894.12195609,1.4595792293548584,0.0347867,-2.74658e-08,0.367665,4251.1664249897,0.801179478002,1175,2582.60769966,796.320035974,246.446514482,-0.0347868,0.00642528,0.0,10.11
2.31744,0.716170381453,3148.51461233,0.10864901542663574,0.8048243522644043,5,3.82909893989563,120.733024124,1.4383223056793213,0.0327529,6.96182e-09,0.367858,4255.114482879639,0.830779678834,1176,2981.76475421,2796.40356788,229.625680773,-0.0327529,0.00995305,0.0,10.1497
2.31509,0.746716484227,3127.56098071,0.10626745223999023,0.842031717300415,5,3.556882381439209,80.9397174356,1.453948974609375,0.0364602,1.62125e-08,0.367736,4258.674147367477,0.825235278254,1177,2979.45373125,2902.38676163,238.576470895,-0.0364602,0.00995276,0.0,10.1258
2.3149,0.745073000271,3093.95190431,0.09991264343261719,0.8298940658569336,5,3.4816789627075195,66.1272667753,1.4235458374023438,0.0300826,1.52588e-09,0.367741,4262.159658670425,0.890018969683,1178,3009.80547636,2894.61901458,245.564348351,-0.0300826,0.00641427,0.0,10.1239
2.31259,0.758540564223,3147.33430398,0.09896135330200195,0.8116261959075928,5,3.4986140727996826,59.7807337603,1.435053825378418,0.0284935,1.62125e-09,0.367613,4265.770579338074,0.850720859693,1179,3070.08913206,2984.32725818,255.872505499,-0.0284935,0.00644264,0.0,10.1006
2.31181,0.749111795396,3132.91757534,0.10167860984802246,0.8324775695800781,5,3.4833383560180664,75.8662732266,1.4603381156921387,0.0273272,3.8147e-10,0.36757,4269.257214307785,0.893360452931,1180,3041.13867834,2910.60807526,244.216995031,-0.0273272,0.00640595,0.0,10.0926
2.3118,0.737867379204,3215.89675212,0.10419654846191406,0.8839049339294434,5,3.575756788253784,116.54437836,1.4692866802215576,0.0279101,1.79291e-08,0.367586,4272.836588859558,0.867500448696,1181,3059.00494382,2867.44631636,231.763468599,-0.0279101,0.00642067,0.0,10.0926
2.31211,0.775037978187,3039.18184913,0.1059577465057373,0.8857922554016113,5,3.5949366092681885,1068.0402299,1.5092360973358154,0.0399802,-8.10623e-08,0.367579,4276.549377918243,0.614816017135,1182,2115.73219291,418.424937964,240.808447148,-0.0399802,0.00994232,0.0,10.0957
2.31256,0.633789152521,3153.06992831,0.10041594505310059,0.8839209079742432,5,3.5369811058044434,950.341725212,1.4717397689819336,0.0370405,1.49727e-08,0.367718,4280.089265346527,0.838764308858,1183,2646.60290467,746.373801686,260.251320851,-0.0370405,0.00998009,0.0,10.1003
