Iteration,AverageReturn
0,107.891
1,108.608
2,110.611
3,104.623
4,113.941
5,112.718
6,116.159
7,116.689
8,113.984
9,114.928
10,116.192
11,116.52
12,119.813
13,117.96
14,120.208
15,121.193
16,126.608
17,123.469
18,125.701
19,127.612
20,131.891
21,129.375
22,125.89
23,127.765
24,130.973
25,132.802
26,129.366
27,128.229
28,136.052
29,130.276
30,128.963
31,132.528
32,127.406
33,140.158
34,131.553
35,138.198
36,138.111
37,135.4
38,138.841
39,131.027
40,143.367
41,132.85
42,140.421
43,138.645
44,136.235
45,134.087
46,138.369
47,135.71
48,144.851
49,135.26
50,139.553
51,144.595
52,146.687
53,145.524
54,142.936
55,150.104
56,134.593
57,159.438
58,154.115
59,152.724
60,147.124
61,144.388
62,155.027
63,159.088
64,156.514
65,145.817
66,154.149
67,155.426
68,156.949
69,151.13
70,155.185
71,159.723
72,160.927
73,164.794
74,158.108
75,166.503
76,153.787
77,151.156
78,158.013
79,156.475
80,157.27
81,166.172
82,165.551
83,160.964
84,161.67
85,154.425
86,162.207
87,174.509
88,170.159
89,167.453
90,167.577
91,180.502
92,187.083
93,182.183
94,181.222
95,166.945
96,178.011
97,180.129
98,178.144
99,181.423
100,176.35
101,181.489
102,196.674
103,182.882
104,188.738
105,185.083
106,185.942
107,191.103
108,172.026
109,189.653
110,187.215
111,188.545
112,196.244
113,193.458
114,192.125
115,183.391
116,182.917
117,196.772
118,186.303
119,207.318
120,195.575
121,188.04
122,201.999
123,191.65
124,191.105
125,201.973
126,201.534
127,191.198
128,202.263
129,193.211
130,199.628
131,194.711
132,207.616
133,208.44
134,202.474
135,201.771
136,190.597
137,196.303
138,200.478
139,200.79
140,202.169
141,203.785
142,213.777
143,189.812
144,200.634
145,208.443
146,206.033
147,202.031
148,200.518
149,207.299
150,207.998
151,205.323
152,210.798
153,219.646
154,204.408
155,194.878
156,215.66
157,216.461
158,221.861
159,219.736
160,223.234
161,214.525
162,213.022
163,217.052
164,213.874
165,208.157
166,218.329
167,217.616
168,219.781
169,226.67
170,228.748
171,219.703
172,224.149
173,233.226
174,229.495
175,224.51
176,225.947
177,220.352
178,222.824
179,227.002
180,229.965
181,224.045
182,230.785
183,226.485
184,235.833
185,227.767
186,228.619
187,230.895
188,248.875
189,240.974
190,249.267
191,223.961
192,239.575
193,229.984
194,225.153
195,235.215
196,240.455
197,239.75
198,233.33
199,236.141
200,263.241
201,245.784
202,253.932
203,244.69
204,233.856
205,241.949
206,241.435
207,241.566
208,238.928
209,242.399
210,246.787
211,250.898
212,228.431
213,245.87
214,243.172
215,252.344
216,256.716
217,247.567
218,253.957
219,257.885
220,257.896
221,248.79
222,258.019
223,257.422
224,251.535
225,256.168
226,255.158
227,244.427
228,253.838
229,247.262
230,251.295
231,255.216
232,260.203
233,254.592
234,254.16
235,263.466
236,256.335
237,261.061
238,261.135
239,269.555
240,259.963
241,264.71
242,283.106
243,266.303
244,258.961
245,260.589
246,260.376
247,255.633
248,278.405
249,254.739
250,271.821
251,257.883
252,255.238
253,271.622
254,258.194
255,258.003
256,259.675
257,269.102
258,272.044
259,256.09
260,255.128
261,261.272
262,267.826
263,263.376
264,261.424
265,268.377
266,261.183
267,269.247
268,266.274
269,260.11
270,278.614
271,269.154
272,263.713
273,265.216
274,280.203
275,267.666
276,254.666
277,263.563
278,283.77
279,267.798
280,286.233
281,291.164
282,269.117
283,260.065
284,279.104
285,264.432
286,283.76
287,276.555
288,280.104
289,269.332
290,264.238
291,260.864
292,281.691
293,268.42
294,291.294
295,287.318
296,265.251
297,285.222
298,281.901
299,286.968
300,309.083
301,281.519
302,287.763
303,282.665
304,282.154
305,308.674
306,283.193
307,283.951
308,284.215
309,287.177
310,280.294
311,288.503
312,308.707
313,299.851
314,290.61
315,293.971
316,298.656
317,289.972
318,300.331
319,299.875
320,288.074
321,277.916
322,294.015
323,296.95
324,298.286
325,279.229
326,288.752
327,295.767
328,311.65
329,302.67
330,282.723
331,283.412
332,270.978
333,284.693
334,280.551
335,317.375
336,283.52
337,300.712
338,299.096
339,292.603
340,302.552
341,308.889
342,310.884
343,316.55
344,295.378
345,295.968
346,297.202
347,291.545
348,304.664
349,287.219
350,298.858
351,300.706
352,291.383
353,298.114
354,308.671
355,295.393
356,302.452
357,305.498
358,312.441
359,286.593
360,286.672
361,318.689
362,293.788
363,302.204
364,290.155
365,311.311
366,307.244
367,303.47
368,328.164
369,318.641
370,312.071
371,307.734
372,310.856
373,308.025
374,305.676
375,303.128
376,299.867
377,300.228
378,315.402
379,308.254
380,288.5
381,315.115
382,323.513
383,308.53
384,323.638
385,308.733
386,309.734
387,304.293
388,307.223
389,314.512
390,312.349
391,312.2
392,309.587
393,302.908
394,299.502
395,309.531
396,308.245
397,301.479
398,304.558
399,318.04
400,311.487
401,316.254
402,319.539
403,298.406
404,302.342
405,309.195
406,301.832
407,319.935
408,333.626
409,311.083
410,310.824
411,311.351
412,325.037
413,314.854
414,328.512
415,310.188
416,312.76
417,328.708
418,313.812
419,314.397
420,315.852
421,328.48
422,321.884
423,322.957
424,301.818
425,324.777
426,325.828
427,318.454
428,322.743
429,309.303
430,317.511
431,304.581
432,318.411
433,318.222
434,308.053
435,327.207
436,326.185
437,309.813
438,328.451
439,315.959
440,324.821
441,324.729
442,327.394
443,333.601
444,329.788
445,325.675
446,316.686
447,333.356
448,320.399
449,330.448
450,344.816
451,323.088
452,312.215
453,329.437
454,333.924
455,323.994
456,357.786
457,325.38
458,338.966
459,320.176
460,311.742
461,332.856
462,337.827
463,323.389
464,316.395
465,343.838
466,335.573
467,323.444
468,326.405
469,330.468
470,331.724
471,337.837
472,312.316
473,339.567
474,324.637
475,336.786
476,351.339
477,351.18
478,330.208
479,348.664
480,342.903
481,331.06
482,311.762
483,323.113
484,332.872
485,328.322
486,320.621
487,344.473
488,342.82
489,342.709
490,319.643
491,327.413
492,328.936
493,318.905
494,348.987
495,347.684
496,334.641
