Iteration,AverageReturn
0,-0.698947
1,-0.196362
2,4.16065
3,3.93507
4,7.05647
5,9.68402
6,9.38514
7,14.0413
8,24.9146
9,24.5509
10,29.0166
11,43.8275
12,37.5798
13,40.5206
14,56.8353
15,74.175
16,57.0256
17,80.2149
18,77.2409
19,84.8379
20,75.9467
21,85.8285
22,126.111
23,108.419
24,118.342
25,95.7927
26,114.176
27,136.414
28,106.929
29,122.198
30,133.304
31,112.051
32,132.643
33,152.12
34,137.179
35,144.532
36,148.449
37,151.864
38,172.806
39,158.97
40,176.085
41,160.015
42,177.688
43,162.672
44,170.998
45,170.527
46,169.852
47,181.904
48,164.3
49,169.399
50,195.864
51,193.978
52,170.954
53,185.715
54,193.226
55,217.389
56,203.808
57,178.407
58,184.267
59,185.762
60,185.104
61,198.174
62,247.511
63,221.727
64,191.469
65,231.196
66,226.941
67,196.085
68,191.528
69,196.731
70,215.913
71,190.976
72,185.841
73,221.264
74,204.509
75,218.464
76,241.797
77,217.516
78,224.724
79,232.883
80,252.728
81,230.183
82,223.082
83,235.314
84,228.565
85,210.285
86,240.559
87,219.148
88,225.554
89,220.569
90,249.836
91,235.182
92,216.825
93,236.628
94,226.809
95,242.823
96,200.804
97,252.847
98,210.085
99,233.613
100,223.801
101,222.416
102,239.245
103,240.33
104,248.26
105,240.379
106,248.104
107,249.45
108,226.084
109,257.752
110,235.311
111,227.168
112,250.967
113,232.677
114,234.719
115,235.554
116,240.325
117,253.809
118,205.973
119,266.792
120,234.876
121,264.988
122,241.321
123,258.459
124,234.86
125,251.064
126,259.949
127,267.762
128,247.7
129,248.446
130,234.078
131,244.399
132,249.268
133,283.158
134,245.094
135,271.166
136,270.409
137,260.892
138,290.393
139,254.737
140,272.696
141,256.814
142,253.416
143,265.108
144,274.184
145,301.38
146,272.766
147,283.153
148,279.912
149,278.971
150,277.965
151,267.267
152,295.888
153,269.526
154,273.573
155,257.03
156,276.4
157,263.125
158,308.15
159,260.268
160,290.872
161,295.507
162,250.837
163,269.258
164,278.532
165,285.6
166,300.529
167,257.651
168,278.58
169,305.2
170,325.365
171,298.701
172,306.352
173,284.265
174,299.094
175,300.903
176,306.433
177,301.141
178,305.798
179,290.377
180,305.91
181,294.316
182,312.756
183,321.898
184,340.014
185,300.518
