Iteration,AverageReturn
0,-125.963
1,-51.1331
2,-46.038
3,-75.6112
4,-53.2286
5,-56.6211
6,-73.104
7,-52.2403
8,-59.9287
9,-42.8582
10,-54.7643
11,-72.6532
12,-50.636
13,-65.3712
14,-73.8503
15,-84.4532
16,-53.6172
17,-44.8092
18,-52.2248
19,-50.1996
20,-61.3446
21,-63.1286
22,-54.9967
23,-48.072
24,-54.4422
25,-50.6684
26,-50.9033
27,-49.2489
28,-61.2164
29,-46.6731
30,-43.7152
31,-49.6916
32,-45.5233
33,-50.219
34,-62.1781
35,-49.3058
36,-81.3321
37,-59.0265
38,-51.8881
39,-50.6967
40,-49.5446
41,-55.4993
42,-64.4087
43,-42.821
44,-57.616
45,-83.2047
46,-46.2923
47,-46.5956
48,-65.7311
49,-46.8983
50,-46.4759
51,-41.6734
52,-52.9929
53,-50.4209
54,-66.7218
55,-38.517
56,-53.896
57,-45.4279
58,-38.606
59,-54.5254
60,-65.1191
61,-39.2416
62,-72.1939
63,-60.7736
64,-37.5073
65,-41.08
66,-45.9681
67,-47.7081
68,-53.7235
69,-38.5244
70,-49.3364
71,-46.1232
72,-45.4145
73,-63.0549
74,-50.2457
75,-43.0193
76,-48.3593
77,-46.7518
78,-71.0996
79,-49.5551
80,-33.5377
81,-40.1657
82,-43.2256
83,-49.1522
84,-41.6047
85,-47.6927
86,-35.173
87,-49.47
88,-30.9423
89,-33.5555
90,-49.0562
91,-33.6362
92,-47.7684
93,-31.9112
94,-31.4638
95,-38.7155
96,-46.4656
97,-36.3568
98,-62.5484
99,-47.6433
100,-42.6614
101,-42.8597
102,-40.2932
103,-47.124
104,-41.1516
105,-39.5425
106,-37.8858
107,-40.5735
108,-60.1438
109,-37.7625
110,-30.3933
111,-56.8563
112,-39.9025
113,-35.6114
114,-44.9586
115,-56.4033
116,-38.1515
117,-36.0228
118,-54.0586
119,-39.4958
120,-39.2444
121,-37.1689
122,-32.3856
123,-32.9462
124,-34.4162
125,-30.4596
126,-34.5172
127,-86.7788
128,-37.2605
129,-32.6891
130,-38.0651
131,-39.0038
132,-37.895
133,-33.6294
134,-42.2849
135,-31.3241
136,-52.3271
137,-44.8484
138,-34.7492
139,-64.3052
140,-75.0726
141,-42.3654
142,-36.9867
143,-34.5596
144,-34.5975
145,-42.5002
146,-43.2284
147,-39.3439
148,-29.4914
149,-33.9981
150,-56.6137
151,-36.8282
152,-51.725
153,-35.9176
154,-36.9625
155,-29.9897
156,-28.3989
157,-37.3525
158,-57.7202
159,-31.9781
160,-41.4785
161,-71.0544
162,-46.6305
163,-31.2465
164,-51.3839
165,-33.5422
166,-40.4534
167,-34.6366
168,-34.4845
169,-40.7934
170,-44.5158
171,-35.2113
172,-32.7656
173,-30.34
174,-40.9551
175,-42.4785
176,-35.8378
177,-28.2541
178,-27.5943
179,-42.4642
180,-30.7564
181,-29.0875
182,-33.7301
183,-35.9189
184,-40.1249
185,-47.5729
186,-27.6865
187,-36.8956
188,-41.5593
189,-34.0856
190,-32.0783
191,-46.0121
192,-32.4839
193,-28.885
194,-48.6903
195,-40.5677
196,-34.5758
197,-40.4997
198,-34.867
199,-41.5648
200,-43.2981
201,-30.5912
202,-31.9574
203,-44.8081
204,-35.3134
205,-36.8388
206,-30.7842
207,-29.9168
208,-34.1833
209,-53.4132
210,-29.5188
211,-31.7604
212,-34.2046
213,-38.3002
214,-34.1366
215,-30.3472
216,-27.2828
217,-31.6112
218,-33.2157
219,-30.2578
220,-30.2009
221,-28.066
222,-33.2811
223,-29.621
224,-35.5067
225,-42.2211
226,-32.6238
227,-36.9008
228,-25.2946
229,-30.4912
230,-31.5024
231,-60.6559
232,-34.2325
233,-51.6338
234,-28.6911
235,-27.0154
236,-30.5878
237,-31.1222
238,-29.9049
239,-30.9153
240,-33.3435
241,-33.0483
242,-27.4158
243,-28.7625
244,-32.6903
245,-37.5306
246,-27.8117
247,-29.9522
248,-29.115
249,-27.6463
250,-33.477
251,-25.9592
252,-38.2699
253,-36.4144
254,-32.2259
255,-27.7159
256,-39.8816
257,-26.9424
258,-30.4826
259,-32.7584
260,-28.6922
261,-28.7184
262,-31.8723
263,-31.8148
264,-40.2053
265,-31.4039
266,-25.8602
267,-29.8152
268,-29.3193
269,-28.0247
270,-32.3306
271,-27.7629
272,-25.9517
273,-39.9829
274,-22.9299
275,-32.2233
276,-31.5203
277,-25.1325
278,-33.8685
279,-33.4444
280,-30.4851
281,-32.7948
282,-31.891
283,-32.3037
284,-22.2075
285,-32.2464
286,-24.6244
287,-29.8639
288,-30.6917
289,-33.241
290,-25.4738
291,-31.3039
292,-23.7032
293,-24.2618
294,-23.7111
295,-35.1033
296,-64.1895
297,-27.5529
298,-26.4431
299,-27.2257
300,-25.4353
301,-23.0786
302,-29.1567
303,-27.5749
304,-23.5605
305,-34.6537
306,-28.2442
307,-23.2037
308,-29.1658
309,-30.3374
310,-23.0374
311,-36.0315
312,-22.4768
313,-24.3657
314,-24.2093
315,-23.9869
316,-23.9071
317,-30.1214
318,-25.2821
319,-29.5191
320,-30.0388
321,-28.813
322,-26.1911
323,-23.6388
324,-26.0906
325,-23.1899
326,-33.4788
327,-23.9849
328,-28.2326
329,-23.4502
330,-22.5743
331,-33.1171
332,-27.6507
333,-24.9994
334,-25.7868
335,-35.1328
336,-23.2736
337,-24.7563
338,-22.0135
339,-30.6611
340,-23.8594
341,-25.7367
342,-21.905
343,-20.3202
344,-30.8734
345,-23.8324
346,-24.3771
347,-23.1114
348,-26.2136
349,-24.1442
350,-23.7306
351,-19.1812
352,-21.1005
353,-20.9951
354,-24.6942
355,-20.0125
356,-23.6093
357,-22.9487
358,-34.7357
359,-21.0763
360,-20.7574
361,-25.8957
362,-21.4604
363,-21.6491
364,-27.6264
365,-19.1232
366,-23.7704
367,-19.1642
368,-20.0027
369,-23.4952
370,-26.1005
371,-33.8799
372,-21.0809
373,-21.6054
374,-23.6618
375,-21.3858
376,-17.729
377,-19.2143
378,-38.0524
379,-21.2043
380,-18.463
381,-23.6468
382,-25.3208
383,-23.8034
384,-19.4387
385,-28.7694
386,-26.1337
387,-24.034
388,-29.6919
389,-15.6721
390,-21.5487
391,-17.6074
392,-19.2121
393,-20.9127
394,-18.8059
395,-16.6987
396,-30.2083
397,-15.9567
