Iteration,AverageReturn
0,-521.236
1,-558.865
2,-565.563
3,-506.779
4,-507.309
5,-556.856
6,-468.304
7,-533.287
8,-450.867
9,-592.248
10,-507.551
11,-596.926
12,-500.404
13,-525.206
14,-465.364
15,-472.654
16,-437.614
17,-494.971
18,-440.865
19,-461.079
20,-437.412
21,-354.482
22,-386.405
23,-445.075
24,-422.051
25,-438.226
26,-392.26
27,-424.051
28,-385.514
29,-370.332
30,-420.685
31,-421.194
32,-443.625
33,-389.725
34,-376.38
35,-378.673
36,-460.558
37,-420.536
38,-393.919
39,-361.612
40,-376.1
41,-385.943
42,-400.04
43,-385.287
44,-370.278
45,-441.753
46,-398.588
47,-409.274
48,-405.248
49,-345.237
50,-389.567
51,-394.421
52,-348.203
53,-311.57
54,-352.214
55,-359.972
56,-339.309
57,-336.298
58,-328.997
59,-405.85
60,-372.381
61,-342.307
62,-343.387
63,-364.344
64,-349.502
65,-332.699
66,-331.058
67,-356.484
68,-357.369
69,-340.29
70,-363.228
71,-339.986
72,-274.119
73,-329.725
74,-313.02
75,-335.777
76,-316.184
77,-259.505
78,-281.363
79,-292.979
80,-273.287
81,-299.824
82,-221.343
83,-267.984
84,-261.493
85,-246.49
86,-270.764
87,-227.367
88,-218.664
89,-220.916
90,-246.259
91,-213.373
92,-279.784
93,-182.327
94,-206.958
95,-198.028
96,-221.022
97,-157.807
98,-238.046
99,-147.055
100,-110.509
101,-124.477
102,-131.743
103,-241.131
104,-125.759
105,-192.045
106,-137.367
107,-107.417
108,-109.14
109,-131.543
110,-79.5452
111,-43.3215
112,-143.191
113,-31.0469
114,-108.8
115,-103.924
116,-183.206
117,1.15307
118,-65.1937
119,-146.126
120,-137.955
121,-14.99
122,-171.056
123,-163.756
124,-17.7005
125,-33.0269
126,-64.8748
127,-56.0744
128,-36.445
129,-53.9402
130,-34.9004
131,-52.5596
132,-46.1412
133,-35.546
134,51.8437
135,-52.313
136,-115.184
137,-6.65402
138,55.7305
139,-105.452
140,14.7763
141,15.2156
142,-103.621
143,-106.111
