MinReturn,MeanKLBefore,AbsLearnSignal,Perplexity,Entropy,ProcessExecTime,LossAfter,ExplainedVariance,AverageReturn,Time,PolicyExecTime,AverageDiscountedReturn,Iteration,MaxReturn,NumTrajs,MeanKL,StdReturn,EnvExecTime,LossBefore,dLoss,ItrTime,AveragePolicyStd
421.238000344,0.0,0.641991813554,14.501,2.67422,0.08437323570251465,-0.0470727,0.757914023444,1643.16601887,6856.873993635178,0.7446250915527344,191.001539024,1877,2166.3615396,5,0.00641105,665.728948857,1.702868938446045,-2.1553e-08,0.0470727,3.517453670501709,0.386555
21.3334911922,0.0,0.790203434188,14.444,2.67028,0.09459733963012695,-0.0389997,0.398088192103,1358.35333703,6860.539840698242,0.7648200988769531,159.771678695,1878,2040.04812788,5,0.00640391,765.08949618,1.7206337451934814,1.20258e-07,0.0389998,3.5494704246520996,0.386276
1553.87989745,0.0,0.716636697627,14.413,2.66813,0.09349393844604492,-0.0464584,0.578940108418,1804.37405962,6864.176778078079,0.749129056930542,159.391367983,1879,1983.89611488,5,0.00998777,165.755722596,1.718151330947876,3.92914e-08,0.0464585,3.631718158721924,0.386115
-27.5133949777,0.0,0.771488640229,14.3453,2.66342,0.09433245658874512,-0.0529337,0.598915912671,1322.29457913,6867.791851520538,0.7682514190673828,166.658232216,1880,2234.89805283,5,0.00998743,902.737992981,1.7277519702911377,-2.16484e-08,0.0529337,3.6094045639038086,0.385795
173.721309667,0.0,0.779956915201,14.2159,2.65436,0.09813976287841797,-0.0368625,0.551977127733,1658.21045889,6871.514792442322,0.7630443572998047,162.165628873,1881,2199.74026531,5,0.00640256,752.129437055,1.7043917179107666,-5.07355e-08,0.0368625,3.596407890319824,0.385241
-152.52106041,0.0,0.628361984207,14.1768,2.65161,0.09216952323913574,-0.0492571,0.774485992863,1560.74651749,6875.0385620594025,0.7598490715026855,171.630740328,1882,2214.45925357,5,0.00995938,906.163346292,1.7152900695800781,-5.34058e-09,0.0492571,3.5190792083740234,0.385086
-300.734472544,0.0,0.663716792264,14.1293,2.64825,0.09110760688781738,-0.0396402,0.81243245033,1602.07675671,6878.568695306778,0.7730326652526855,138.598117791,1883,2253.81986513,5,0.00640603,959.368911001,1.6995501518249512,1.44958e-08,0.0396402,3.5260112285614014,0.384943
64.6861731355,0.0,0.64234268744,14.1169,2.64737,0.10349559783935547,-0.0438476,0.764474862508,1190.35276278,6882.339164972305,0.8072738647460938,160.819218941,1884,2126.6145525,5,0.00640941,921.277174661,1.7171704769134521,1.15395e-08,0.0438476,3.645655393600464,0.384875
-113.780031466,0.0,0.790022797673,14.0971,2.64597,0.08836007118225098,-0.0367571,0.248814603604,1588.29219682,6885.9763879776,0.7653377056121826,164.40586271,1885,2175.9191144,5,0.00643956,863.309732059,1.7294507026672363,7.58886e-08,0.0367572,3.632861375808716,0.38481
-58.3491351479,0.0,0.752433753489,14.0265,2.64095,0.08082818984985352,-0.0505759,0.726964035275,1618.35191934,6889.475037813187,0.7453198432922363,171.570412216,1886,2282.15562301,5,0.00996638,855.865737281,1.689011573791504,-2.48909e-08,0.0505759,3.495374917984009,0.384537
900.339901534,0.0,0.680856594708,13.9825,2.63781,0.09217166900634766,-0.0395931,0.734905849698,1801.24632703,6893.159767627716,0.7457687854766846,160.51039372,1887,2123.30334274,5,0.00641094,456.657969005,1.702284574508667,8.2016e-09,0.0395931,3.5613536834716797,0.384448
-272.771039057,0.0,0.694834869815,13.9324,2.63422,0.0874476432800293,-0.042246,0.798510241341,889.193056841,6896.725191831589,0.7417254447937012,145.835421585,1888,2010.98915287,5,0.00642148,927.341688713,1.7168009281158447,-5.3215e-08,0.0422459,3.5601260662078857,0.384263
1014.9276992,0.0,0.684650024423,13.9117,2.63273,0.0803215503692627,-0.043139,0.642844803765,1905.61652847,6900.225314378738,0.718921422958374,165.34224175,1889,2374.45709224,5,0.00999459,467.180509885,1.7260046005249023,8.39233e-09,0.043139,3.4935882091522217,0.384129
527.047763727,0.0,0.681381428718,13.8328,2.62704,0.08309817314147949,-0.0486459,0.804183342412,1790.99485337,6903.909059524536,0.7468085289001465,200.53747325,1890,2193.95310166,5,0.00642201,639.72959576,1.6907856464385986,6.10352e-09,0.0486459,3.571678638458252,0.383846
1079.37471439,0.0,0.656336787808,13.8152,2.62577,0.09634852409362793,-0.0405236,0.720093839526,1828.26985706,6907.553414344788,0.7394163608551025,179.537636343,1891,2308.43948807,5,0.00642561,475.968902882,1.7152974605560303,-2.99454e-08,0.0405236,3.6396961212158203,0.38381
1812.9035016,0.0,0.678623275782,13.6814,2.61603,0.09121990203857422,-0.0369499,0.397748475957,2018.74971511,6911.12292599678,0.7358486652374268,182.13699639,1892,2113.43367941,5,0.00641587,109.768691864,1.6961121559143066,-1.37329e-08,0.0369498,3.5647523403167725,0.38319
-159.862819536,0.0,0.743917236062,13.6456,2.61342,0.09416532516479492,-0.0450954,0.708184957387,1201.1241989,6914.833255529404,0.7399795055389404,161.453324105,1893,2240.15143485,5,0.0064142,1084.02898283,1.6855134963989258,3.60489e-08,0.0450955,3.5956952571868896,0.383058
-418.5682219,0.0,0.796858063437,13.6094,2.61076,0.10018467903137207,-0.0398083,0.374482567263,1185.54414175,6918.425021886826,0.7771942615509033,130.190337814,1894,2196.0291546,5,0.00642851,1188.15104695,1.71097731590271,-6.97136e-08,0.0398082,3.586735248565674,0.382819
562.537414317,0.0,0.614010796368,13.6574,2.61428,0.08478713035583496,-0.0375644,0.701232727622,1750.39598785,6921.992612123489,0.7241766452789307,184.394506467,1895,2212.27586481,5,0.00642613,601.051917369,1.7046051025390625,6.19888e-09,0.0375645,3.5626120567321777,0.383007
469.094433314,0.0,0.717009779325,13.6374,2.61282,0.09801650047302246,-0.0386634,0.722321449592,1543.56502878,6925.7331347465515,0.7503683567047119,164.555213144,1896,2139.27282162,5,0.0064011,622.22718613,1.707596778869629,-3.52859e-09,0.0386634,3.6249167919158936,0.382871
-120.697047256,0.0,0.709863659641,13.6668,2.61497,0.0834503173828125,-0.0499466,0.806326850702,1289.69103822,6929.3344514369965,0.7383670806884766,178.098382496,1897,2329.59301126,5,0.00993659,977.009798084,1.7112016677856445,-6.24657e-08,0.0499466,3.596414804458618,0.382997
771.674835803,0.0,0.731904919894,13.7287,2.61949,0.09247207641601562,-0.0372688,0.0609223473778,1794.52993308,6932.943394422531,0.7232637405395508,176.453504937,1898,2123.17563633,5,0.00640733,512.818686988,1.703766107559204,4.90189e-08,0.0372689,3.6040549278259277,0.383275
1974.17304783,0.0,0.752620052239,13.7253,2.61924,0.09207272529602051,-0.0442134,0.668699047763,2017.37388653,6936.589410543442,0.7154607772827148,171.313270177,1899,2055.87694824,5,0.00993317,32.3213181416,1.6899597644805908,-3.05176e-09,0.0442134,3.5324692726135254,0.38328
-414.551984861,0.0,0.793777319815,13.6047,2.61042,0.09032535552978516,-0.0384447,-0.0888030545856,1456.56896384,6940.244701385498,0.7251076698303223,135.052872022,1900,2075.2570018,5,0.0064145,948.918040467,1.7120089530944824,-8.7738e-09,0.0384447,3.6510262489318848,0.382688
1793.03707198,0.0,0.694107210564,13.5668,2.60763,0.09351634979248047,-0.0441581,0.456758782288,2001.00930829,6943.800879478455,0.7295749187469482,188.763551954,1901,2324.61156642,5,0.00996298,192.637159585,1.6942470073699951,1.12534e-08,0.0441581,3.5526537895202637,0.382497
210.058032357,0.0,0.71391751507,13.4444,2.59856,0.09511923789978027,-0.0553106,0.6256247238,1500.95359857,6947.53543138504,0.7566967010498047,166.830751758,1902,2470.39366906,5,0.0099517,779.915144731,1.7259888648986816,-6.06179e-09,0.0553106,3.6093966960906982,0.381942
442.816989605,0.0,0.711688984335,13.4591,2.59965,0.08922624588012695,-0.040818,0.809896917937,1408.69868608,6951.130407571793,0.7329490184783936,179.924951225,1903,2049.06192603,5,0.00640937,690.149155514,1.7118175029754639,-5.14984e-09,0.040818,3.5892083644866943,0.381951
-72.8026775791,0.0,0.761119150826,13.4013,2.59535,0.0889739990234375,-0.049902,0.610098608925,1402.13258257,6954.858794212341,0.7441165447235107,155.893841691,1904,2131.73650176,5,0.00992506,877.554497581,1.7319786548614502,4.34399e-08,0.0499021,3.7220499515533447,0.381723
1932.39086199,0.0,0.737161248349,13.4113,2.5961,0.09103202819824219,-0.0359602,0.432399739721,2053.08712951,6958.612726688385,0.7506110668182373,191.278785504,1905,2163.49768278,5,0.00640076,76.6500548064,1.7128522396087646,-1.14441e-09,0.0359602,3.6465559005737305,0.381706
364.135425255,0.0,0.715302598701,13.3829,2.59398,0.08376908302307129,-0.0423005,0.772399230598,1759.89218,6962.190360784531,0.7454543113708496,175.155722988,1906,2366.07337175,5,0.00640583,714.10984247,1.6766128540039062,2.40803e-08,0.0423005,3.572716236114502,0.381541
-404.014692982,0.0,0.855130364482,13.4068,2.59576,0.09000372886657715,-0.0593696,-0.0270339406697,668.324658055,6965.808299779892,0.7241003513336182,91.0999083516,1907,2262.43251633,5,0.00992982,1112.92693985,1.7000176906585693,1.14059e-07,0.0593697,3.614262580871582,0.38165
197.413765424,0.0,0.64157149995,13.525,2.60454,0.09473633766174316,-0.0413858,0.738512025809,1754.63813541,6969.42822265625,0.7403252124786377,176.185506338,1908,2225.549299,5,0.00996076,782.89768925,1.679100751876831,-2.00272e-09,0.0413858,3.5106585025787354,0.382289
-432.548967454,0.0,0.751549810314,13.4555,2.59939,0.09043765068054199,-0.0516704,0.671048453174,1121.93102782,6972.975321531296,0.7581727504730225,135.233644456,1909,2077.99851026,5,0.00993858,1061.50947927,1.7143166065216064,1.95265e-08,0.0516704,3.5415329933166504,0.381889
111.335055155,0.0,0.624957289142,13.3974,2.59506,0.08812379837036133,-0.052283,0.753041323821,1277.61940495,6976.559763908386,0.7477939128875732,166.750125855,1910,2105.91010635,5,0.00996529,756.765225143,1.749530553817749,1.98364e-08,0.052283,3.581024408340454,0.381651
-412.162639427,0.0,0.67036783763,13.5452,2.60603,0.09467935562133789,-0.0482698,0.793632055181,1137.88711864,6980.258827209473,0.7508153915405273,116.571909466,1911,2076.74905657,5,0.0099321,1047.3089358,1.7783195972442627,-6.48499e-09,0.0482698,3.587918996810913,0.382337
1068.87077978,0.0,0.794667382067,13.5053,2.60308,0.09099507331848145,-0.0411878,0.479611017662,1581.01807938,6983.824821233749,0.7658448219299316,189.325837122,1912,2091.0101318,5,0.00640578,410.094118985,1.7181651592254639,4.76837e-10,0.0411878,3.562483072280884,0.382105
-377.390842759,0.0,0.801124468697,13.5545,2.60672,0.09755182266235352,-0.0481655,0.361115606552,1225.48031563,6987.478860616684,0.7951571941375732,147.963735351,1913,2164.0403173,5,0.00996155,974.485129781,1.7518055438995361,1.06812e-08,0.0481655,3.6503231525421143,0.382378
1695.42895339,0.0,0.721122865155,13.6315,2.61238,0.09586143493652344,-0.0357449,0.409390763729,1897.13459371,6991.192695140839,0.7753593921661377,156.816800748,1914,2095.31987347,5,0.00640752,137.520302212,1.725675106048584,-7.24792e-09,0.0357449,3.589487075805664,0.382865
1691.27448853,0.0,0.724146758106,13.6502,2.61375,0.09597063064575195,-0.0538898,0.767457105574,2048.06342548,6994.77463722229,0.7963502407073975,163.414177036,1915,2269.4114124,5,0.00999254,210.574362665,1.7262921333312988,2.16484e-08,0.0538898,3.5763845443725586,0.383101
606.272836357,0.0,0.792674087015,13.5599,2.60712,0.09245109558105469,-0.0381812,0.134353508227,1562.59786688,6998.361451387405,0.7760999202728271,165.536853079,1916,2075.17702165,5,0.00645869,591.882539832,1.722033977508545,4.00543e-08,0.0381813,3.5815718173980713,0.382627
1824.72605659,0.0,0.728240998983,13.4881,2.60181,0.0997474193572998,-0.0439536,0.480808245687,2088.27547396,7002.113767623901,0.7990634441375732,178.50195106,1917,2446.56441929,5,0.00999879,211.566968981,1.744102954864502,8.7738e-09,0.0439536,3.635702133178711,0.382347
-255.568951998,0.0,0.838666333213,13.5544,2.60671,0.09976339340209961,-0.0499761,0.362427102787,671.125153379,7005.696547985077,0.7768604755401611,154.601783158,1918,2155.17715021,5,0.00993709,804.503377916,1.7111926078796387,1.5831e-08,0.0499761,3.5779361724853516,0.382662
-404.757677676,0.0,0.617628114145,13.6472,2.61353,0.10047125816345215,-0.0550578,0.811569610919,605.366467015,7009.270983457565,0.7713711261749268,85.3359337763,1919,2099.8678514,5,0.00997643,1130.96139248,1.725921869277954,1.39236e-08,0.0550578,3.568882465362549,0.383051
