ItrTime,ProcessExecTime,EnvExecTime,MeanKL,NumTrajs,StdReturn,AveragePolicyStd,AverageReturn,dLoss,Entropy,MinReturn,Iteration,PolicyExecTime,MeanKLBefore,LossBefore,Time,LossAfter,Perplexity,MaxReturn,AbsLearnSignal,ExplainedVariance,AverageDiscountedReturn
3.4848577976226807,0.10312581062316895,1.4709093570709229,0.00998923,5,72.4968342717,0.996736,-386.471849448,0.0618392,8.49382,-516.595652751,15,0.8396172523498535,0.0,-1.18256e-08,58.12022829055786,-0.0618392,4884.49,-304.518826006,0.772212321967,-0.126655929155,-25.9902496579
3.5341079235076904,0.100921630859375,1.465867042541504,0.00993815,5,35.7218179013,0.996151,-480.290929147,0.0659302,8.49024,-547.028607417,16,0.847825288772583,0.0,2.01225e-08,61.65865230560303,-0.0659302,4867.04,-449.217571939,0.768886762118,-0.380532967036,-40.5432247161
3.548963785171509,0.1081700325012207,1.4964485168457031,0.00998709,5,113.153150316,0.994649,-392.758930077,0.0714944,8.48117,-488.048009585,17,0.8667011260986328,0.0,-7.62939e-10,65.21240162849426,-0.0714944,4823.07,-172.299117837,0.770323228781,0.181005539586,-30.0927332132
3.538811206817627,0.10713911056518555,1.4721665382385254,0.00996467,5,56.4058380448,0.994614,-315.202779269,0.0644961,8.48096,-386.766093578,18,0.8494939804077148,0.0,-2.28882e-09,68.87543225288391,-0.0644961,4822.08,-258.212836452,0.776998326547,0.228582193432,-14.0045895179
3.6398041248321533,0.09758853912353516,1.4879097938537598,0.00643604,5,87.8945393397,0.994089,-329.813861339,0.0526656,8.47771,-464.599646165,19,0.8739042282104492,0.0,-7.62939e-09,72.51858067512512,-0.0526656,4806.41,-199.038283258,0.762438997194,0.118321857961,-43.6430570631
3.5861098766326904,0.09954094886779785,1.4597783088684082,0.00642105,5,84.3537123467,0.994277,-412.237613366,0.0534426,8.47882,-518.459063796,20,0.8379545211791992,0.0,4.44412e-08,76.1084132194519,-0.0534426,4811.77,-274.238611658,0.72936453187,-0.0813265289887,-20.5411691608
3.505344867706299,0.10431933403015137,1.4740757942199707,0.00643467,5,127.329697805,0.994395,-329.640070472,0.0489926,8.47949,-485.395359292,21,0.8603370189666748,0.0,-5.16891e-08,79.72859716415405,-0.0489927,4815.0,-206.453452251,0.771712787638,0.241083696844,-20.0820243326
3.572296380996704,0.10362768173217773,1.4852569103240967,0.00991778,5,65.1713799344,0.994644,-442.356534472,0.0660875,8.48097,-493.442424126,22,0.8639495372772217,0.0,-5.34058e-09,83.30437302589417,-0.0660875,4822.13,-323.232485488,0.756047720453,-0.361066863138,-51.5453425451
3.5366299152374268,0.10314083099365234,1.4840083122253418,0.0064099,5,78.9465740484,0.993767,-405.894113387,0.0528318,8.47565,-540.460961477,23,0.8793437480926514,0.0,-4.76837e-11,86.84394097328186,-0.0528318,4796.55,-305.880553151,0.729804698515,0.0878254305712,-39.5346386639
3.5449652671813965,0.10247921943664551,1.4651448726654053,0.00992726,5,134.217157034,0.992979,-356.202758958,0.0631102,8.47084,-439.770764681,24,0.8616316318511963,0.0,-2.74658e-08,90.51159405708313,-0.0631102,4773.53,-89.9870016247,0.758762104761,-0.312778095415,-26.0777791288
3.5187439918518066,0.10117125511169434,1.465956687927246,0.00984503,5,130.122522297,0.991466,-340.768453638,0.0636258,8.46168,-433.540701623,25,0.8722097873687744,0.0,-1.52588e-09,94.03411078453064,-0.0636258,4730.0,-85.932710824,0.768494323846,0.25520879417,-57.527662726
3.531726598739624,0.10341668128967285,1.4693450927734375,0.00988816,5,93.9297554654,0.991703,-360.209620123,0.0682465,8.46319,-454.439689781,26,0.8661518096923828,0.0,-1.50681e-08,97.56986212730408,-0.0682466,4737.13,-233.387463802,0.788602741552,0.24405316512,-25.8441632313
3.5167226791381836,0.10605430603027344,1.456357479095459,0.0098661,5,72.1524245438,0.991868,-383.278425155,0.066563,8.46415,-441.344550345,27,0.8617918491363525,0.0,-1.15585e-07,101.20865535736084,-0.0665631,4741.7,-241.800378592,0.796055674549,-0.355045918576,-28.578629001
3.5759003162384033,0.1035301685333252,1.4935758113861084,0.00992151,5,74.8241177925,0.99191,-334.640777414,0.0667312,8.46439,-410.787519399,28,0.86228346824646,0.0,3.8147e-09,104.78846859931946,-0.0667312,4742.83,-202.277567766,0.7518474738,0.210691589596,-37.574845696
3.5628347396850586,0.10322403907775879,1.4814841747283936,0.00990331,5,87.3459354789,0.990961,-325.236863235,0.0638349,8.45869,-487.89687075,29,0.8568987846374512,0.0,-5.31197e-08,108.35568428039551,-0.063835,4715.89,-243.878091668,0.731810030275,-2.53362724672,-26.6176661109
3.5083515644073486,0.10633063316345215,1.4833385944366455,0.00998988,5,82.6647915247,0.990527,-442.726217784,0.0647577,8.45605,-599.30427249,30,0.8735604286193848,0.0,5.96046e-08,111.98812866210938,-0.0647576,4703.42,-371.405042625,0.772965809221,-0.301609808095,-47.6836020181
3.629775047302246,0.10195660591125488,1.485365390777588,0.00641977,5,88.8183227244,0.990519,-399.251345858,0.0513159,8.45595,-523.879088854,31,0.8797204494476318,0.0,8.7738e-09,115.62123513221741,-0.0513159,4702.95,-261.368833088,0.760221118405,0.137861475899,-36.3426990618
3.558465003967285,0.10487723350524902,1.4878063201904297,0.00993546,5,148.203285984,0.989687,-320.622211991,0.064744,8.4509,-477.809205122,32,0.859168291091919,0.0,8.2016e-09,119.18346405029297,-0.064744,4679.27,-121.904725585,0.747445322454,0.373228158638,-27.7324036096
3.571993589401245,0.10322284698486328,1.4613151550292969,0.00994727,5,96.4407659916,0.9905,-308.508982208,0.0678307,8.45582,-386.668791395,33,0.8432693481445312,0.0,6.19888e-09,122.87561750411987,-0.0678307,4702.38,-142.309998403,0.781623685076,0.551127603885,-19.2425323244
3.525099992752075,0.10289335250854492,1.4730122089385986,0.00990602,5,102.337468017,0.989374,-327.660168368,0.0737352,8.44888,-452.699894495,34,0.8457295894622803,0.0,8.7738e-09,126.40490317344666,-0.0737352,4669.82,-157.479963111,0.698680763182,0.280924718413,-8.76572665147
3.560420036315918,0.09998106956481934,1.4590084552764893,0.00990797,5,63.5856024772,0.989889,-306.235260894,0.0649649,8.45198,-386.717374068,35,0.8428468704223633,0.0,-3.20435e-08,129.96902227401733,-0.064965,4684.33,-232.628700742,0.772482934469,-0.291720718456,-36.6138873101
3.586951494216919,0.09990048408508301,1.4781856536865234,0.00986006,5,93.65293547,0.989651,-350.574392996,0.0673272,8.45051,-453.329920095,36,0.8579895496368408,0.0,3.8147e-10,133.67876482009888,-0.0673272,4677.44,-188.168939021,0.758889803503,0.457198570856,-30.1139883015
3.4949653148651123,0.10690617561340332,1.476414680480957,0.00646674,5,76.7582519449,0.991105,-342.955527837,0.0537369,8.45924,-434.668854528,37,0.8414440155029297,0.0,-9.53674e-09,137.1782534122467,-0.0537369,4718.48,-245.845710946,0.75968607385,0.0274206865071,-28.9185919693
3.531634569168091,0.10191893577575684,1.474320650100708,0.00641671,5,108.475959929,0.989902,-301.468834211,0.0551765,8.45201,-426.045670528,38,0.8445169925689697,0.0,-2.02179e-08,140.71398735046387,-0.0551765,4684.48,-110.118315775,0.751543208146,0.308326670198,-20.7215559497
3.5131120681762695,0.1029660701751709,1.4615552425384521,0.00988024,5,76.8805511886,0.989449,-304.383221424,0.0658005,8.44922,-398.252771252,39,0.854304313659668,0.0,1.69754e-08,144.34840750694275,-0.0658005,4671.44,-215.823951856,0.781329115117,0.313254388928,-22.2962110507
3.547640085220337,0.10470438003540039,1.492924451828003,0.00997376,5,80.4499551474,0.98991,-310.197209705,0.0678402,8.45205,-388.375633285,40,0.871694803237915,0.0,8.2016e-09,147.90052819252014,-0.0678402,4684.66,-158.895149686,0.744962708874,0.228288937272,-10.8824034757
3.6130013465881348,0.10645842552185059,1.487792730331421,0.00642045,5,22.9636649476,0.989064,-366.006652276,0.0506267,8.44692,-393.365376967,41,0.8939199447631836,0.0,2.985e-08,151.51694226264954,-0.0506267,4660.69,-337.700878319,0.741353153553,0.141857948469,-31.2006586853
3.546295166015625,0.10319924354553223,1.4862620830535889,0.00643462,5,55.062101359,0.988794,-333.19216459,0.0530866,8.44526,-403.943271876,42,0.8489859104156494,0.0,-9.15527e-09,155.19069123268127,-0.0530867,4652.96,-273.47068589,0.734511546795,0.313475382038,-8.8790964183
3.5379035472869873,0.10311532020568848,1.4924836158752441,0.00980248,5,75.9948568041,0.988616,-361.79408975,0.0668021,8.44421,-460.872596118,43,0.8504385948181152,0.0,-1.23978e-09,158.73246026039124,-0.0668021,4648.06,-277.546380974,0.697464038663,-1.41263227546,-39.1600412612
3.707608699798584,0.10543274879455566,1.484372854232788,0.0098738,5,45.7373384032,0.988422,-372.881273347,0.0688255,8.44307,-435.508432504,44,0.8569996356964111,0.0,-1.06812e-08,162.44430899620056,-0.0688255,4642.8,-317.333195807,0.776150155509,0.123702655069,-24.5502235726
3.4717135429382324,0.11010599136352539,1.4562327861785889,0.00997567,5,42.9021783437,0.988171,-362.365602024,0.06639,8.44151,-414.511802036,45,0.8407065868377686,0.0,-1.41144e-08,166.04297995567322,-0.06639,4635.55,-293.54073206,0.76773722777,0.081304515425,-31.4824887715
3.596320390701294,0.1058506965637207,1.475829839706421,0.006421,5,60.4523824615,0.987905,-363.679097082,0.0576115,8.43989,-437.781439463,46,0.8302421569824219,0.0,3.7384e-08,169.6439983844757,-0.0576115,4628.03,-272.49586853,0.736592553826,0.326901091971,-6.36526128116
3.554469108581543,0.11151528358459473,1.4745824337005615,0.00995972,5,41.5906227504,0.987477,-404.899330981,0.0617338,8.43718,-456.230953536,47,0.831834077835083,0.0,-6.08444e-08,173.2029504776001,-0.0617338,4615.53,-355.642068095,0.657264886509,-27.7170579007,-37.4646529484
3.571805715560913,0.10668325424194336,1.4383106231689453,0.00644001,5,78.1735563559,0.986333,-324.909400705,0.0506682,8.43012,-459.280913602,48,0.8200910091400146,0.0,-1.76907e-08,176.90512251853943,-0.0506682,4583.03,-221.543545427,0.77008431902,-0.0269830540621,-46.8570562159
3.7615253925323486,0.1066133975982666,1.4650235176086426,0.00643086,5,62.0138933127,0.985693,-344.874455292,0.0535885,8.42618,-442.158391971,49,0.8298108577728271,0.0,-1.90735e-09,180.66973280906677,-0.0535886,4565.02,-274.451413997,0.786365734986,0.104282620634,-13.111685848
3.708549737930298,0.10707664489746094,1.4674510955810547,0.00995104,5,49.9384789712,0.985107,-325.577122081,0.0634761,8.4226,-396.469789723,50,0.8174967765808105,0.0,-1.14441e-08,184.3827097415924,-0.0634761,4548.72,-242.957737504,0.752681062163,0.00218884807453,-29.9569379156
3.614751100540161,0.10107612609863281,1.4934766292572021,0.00640805,5,103.360462147,0.984721,-335.603162316,0.0523883,8.42036,-433.616214095,51,0.8468482494354248,0.0,1.98364e-08,188.11360383033752,-0.0523883,4538.52,-170.949062103,0.755509768648,-0.229961384336,-31.4171282754
3.531052827835083,0.09412455558776855,1.477562665939331,0.00640767,5,54.0228488148,0.985102,-343.60105758,0.0509776,8.42261,-400.044585236,52,0.8088617324829102,0.0,-1.19209e-08,191.6490089893341,-0.0509776,4548.74,-249.016271295,0.764664428298,0.373463381582,-39.466826384
3.5202836990356445,0.10586285591125488,1.450212001800537,0.00989441,5,50.9621333306,0.983966,-351.577820948,0.0665953,8.41559,-416.03118933,53,0.8019537925720215,0.0,-6.67572e-09,195.17348408699036,-0.0665953,4516.92,-261.845071713,0.761946004317,0.326703437432,-36.9539227035
3.557872772216797,0.10106706619262695,1.4580860137939453,0.00987777,5,36.279670205,0.9832,-303.546359462,0.0681719,8.41099,-334.078835444,54,0.8272616863250732,0.0,2.47955e-09,198.85244393348694,-0.0681719,4496.2,-234.639733039,0.771764865543,0.19620634384,-4.34505433757
3.551781415939331,0.0949087142944336,1.4496643543243408,0.00992673,5,85.6089563124,0.98263,-286.414482069,0.0667041,8.40747,-407.058219114,55,0.8059508800506592,0.0,-3.49998e-08,202.40840792655945,-0.0667042,4480.41,-176.898512369,0.747656216726,0.338054365333,-4.97867876287
3.6061599254608154,0.0971825122833252,1.4807605743408203,0.00644863,5,114.610447462,0.982487,-337.594605102,0.054373,8.40661,-424.105513158,56,0.8431358337402344,0.0,-9.72748e-09,206.0186047554016,-0.054373,4476.57,-114.919701009,0.778503794408,-0.38185044377,-17.9703133453
3.528088092803955,0.10173606872558594,1.4531521797180176,0.00641947,5,66.8897474011,0.982298,-285.35317323,0.0569713,8.40544,-358.696014694,57,0.8136529922485352,0.0,-1.41144e-08,209.6630311012268,-0.0569713,4471.34,-169.333487761,0.745751728294,0.441350520365,-20.078606557
3.5794472694396973,0.09919404983520508,1.4860546588897705,0.00643151,5,101.712127767,0.982567,-278.412199023,0.0496213,8.40702,-441.745968725,58,0.8285536766052246,0.0,7.15256e-11,213.24664187431335,-0.0496213,4478.4,-141.482847304,0.730367037674,0.263156328211,-30.0737556666
3.5290520191192627,0.10068178176879883,1.4443914890289307,0.00994709,5,64.4436133072,0.981998,-320.726478633,0.0671472,8.40364,-421.354634709,59,0.8372118473052979,0.0,1.52588e-09,216.77988839149475,-0.0671472,4463.3,-226.414059296,0.780660892056,0.471210634826,-23.7057548147
3.5892281532287598,0.10459017753601074,1.478348970413208,0.00981501,5,92.1880800189,0.982113,-295.798779023,0.0634755,8.40439,-414.714826482,60,0.8512225151062012,0.0,3.56674e-08,220.48285722732544,-0.0634754,4466.63,-190.955620855,0.708377853253,0.177665311943,-9.77188881388
3.6044976711273193,0.10637235641479492,1.4991543292999268,0.00994896,5,68.351576213,0.982274,-307.30256221,0.0639841,8.4053,-414.816474964,61,0.8434021472930908,0.0,4.95911e-09,224.09112739562988,-0.0639841,4470.71,-200.441910774,0.75430073752,0.0918072425511,-10.443512495
3.5584373474121094,0.10642337799072266,1.4790000915527344,0.00993158,5,118.37141877,0.981539,-203.018590968,0.0661577,8.40078,-406.5645595,62,0.8325061798095703,0.0,1.23978e-08,227.65344667434692,-0.0661577,4450.54,-63.6073722967,0.774905387416,0.375347419517,-3.55553863907
3.537785530090332,0.11113643646240234,1.4726481437683105,0.00994754,5,116.068194423,0.981026,-328.28714726,0.0645214,8.3976,-448.467087275,63,0.829883337020874,0.0,1.43051e-09,231.30536222457886,-0.0645214,4436.43,-178.024334307,0.806863947367,-0.687782610752,-26.4733717991
3.525330066680908,0.10678863525390625,1.460890293121338,0.00641561,5,77.2644106119,0.981379,-365.262432623,0.0520561,8.3997,-474.421085946,64,0.8301348686218262,0.0,9.72748e-09,234.8352129459381,-0.0520561,4445.75,-247.099877844,0.783444133698,0.218279659342,-34.4788412193
3.650526762008667,0.10509085655212402,1.4696571826934814,0.00993304,5,108.414879591,0.980941,-230.421128951,0.0678664,8.39697,-395.509388017,65,0.82759690284729,0.0,3.68118e-08,238.48933601379395,-0.0678664,4433.62,-56.0716590101,0.775482260993,0.36415160081,-15.7962033511
3.793625593185425,0.11674761772155762,1.4715771675109863,0.00990387,5,93.8076990929,0.980781,-328.527489213,0.0639402,8.39589,-445.327078977,66,0.8568427562713623,0.0,8.58307e-09,242.3981864452362,-0.0639402,4428.81,-212.729219076,0.758868566826,-0.761756162501,-18.8788327523
3.6741747856140137,0.10352468490600586,1.4902873039245605,0.00987254,5,73.8508244757,0.980663,-274.126327319,0.0635464,8.3951,-371.637155307,67,0.8864264488220215,0.0,-9.53674e-09,246.07608222961426,-0.0635464,4425.34,-168.561908088,0.732443252705,0.137170286363,-13.4796664856
3.6110002994537354,0.10385370254516602,1.5181818008422852,0.00641329,5,121.179631335,0.980365,-240.328857794,0.0531825,8.39328,-381.508382613,68,0.8839714527130127,0.0,6.67572e-09,249.68993997573853,-0.0531825,4417.3,-86.8964974665,0.78683519164,-0.0276587297381,-31.5396583961
3.549227476119995,0.10004138946533203,1.4794111251831055,0.00986188,5,64.9363582437,0.978879,-232.565270263,0.0635512,8.38416,-328.413284964,69,0.873298168182373,0.0,-5.53131e-09,253.3605718612671,-0.0635512,4377.16,-138.90321808,0.789253824054,0.277011034776,-12.0725877878
3.5289320945739746,0.10049915313720703,1.498647928237915,0.00991157,5,127.436776424,0.979088,-259.000319834,0.0620774,8.3855,-364.136318948,70,0.8625378608703613,0.0,1.46866e-08,256.8927059173584,-0.0620773,4383.07,-86.4412730517,0.788883935418,0.234334040472,-13.5472639449
3.539979934692383,0.09848260879516602,1.4916903972625732,0.00641187,5,92.1361413972,0.979013,-210.210972401,0.0530538,8.38489,-318.431033686,71,0.8625984191894531,0.0,9.91821e-09,260.43571162223816,-0.0530538,4380.37,-57.8749600614,0.789590217607,0.306336904876,-17.6857160813
3.4949440956115723,0.09824180603027344,1.4842755794525146,0.00643202,5,64.3150135548,0.97796,-253.38843303,0.055218,8.37848,-320.815146139,72,0.8460445404052734,0.0,-9.80377e-08,264.04791378974915,-0.0552181,4352.41,-134.726209725,0.740383358363,-1.11571140323,-9.15951842981
3.524702787399292,0.10150599479675293,1.4720189571380615,0.00643348,5,78.3170763395,0.977605,-324.127692936,0.0536386,8.37635,-396.016216606,73,0.8446497917175293,0.0,1.56403e-08,267.5758171081543,-0.0536386,4343.12,-183.744005976,0.742521049548,0.391839195388,-23.6941931144
3.4976348876953125,0.1010124683380127,1.4855155944824219,0.0099729,5,45.2406243838,0.977492,-300.580732441,0.0678402,8.37567,-339.863389772,74,0.848557710647583,0.0,2.63214e-08,271.0771520137787,-0.0678402,4340.19,-211.924149993,0.768291915564,0.288595435279,-19.4696257555
3.544321298599243,0.09985113143920898,1.4685962200164795,0.00646921,5,93.5935424167,0.977458,-280.18685805,0.0518065,8.37553,-402.739026189,75,0.8470237255096436,0.0,1.81198e-09,274.7511703968048,-0.0518065,4339.59,-123.883454365,0.769628590236,-0.367387258859,-11.8815408559
3.508958339691162,0.10053515434265137,1.5005803108215332,0.00998132,5,124.216335526,0.976305,-205.328956029,0.062344,8.36835,-434.558387925,76,0.8384618759155273,0.0,-1.02997e-08,278.26282000541687,-0.062344,4308.54,-85.0050301907,0.783560395303,0.139827324297,-11.2379051851
3.49642014503479,0.0924367904663086,1.4924654960632324,0.00641341,5,174.837093268,0.975031,-193.673141583,0.0529623,8.3606,-454.313135023,77,0.85563063621521,0.0,-9.53674e-09,281.7620723247528,-0.0529623,4275.25,43.1598229139,0.779279524057,0.143675179816,-7.83871906122
3.5437726974487305,0.10011672973632812,1.502988576889038,0.00641286,5,102.282986027,0.97395,-185.429961959,0.0509612,8.35392,-350.685320296,78,0.8670535087585449,0.0,-2.07901e-08,285.43454790115356,-0.0509612,4246.8,-90.2048006316,0.795112005906,0.283282614035,-20.190632097
3.5496835708618164,0.10019135475158691,1.5008976459503174,0.00992959,5,51.7963140744,0.973036,-248.239237599,0.0675115,8.34827,-289.88507176,79,0.8525376319885254,0.0,5.14984e-09,288.9879870414734,-0.0675115,4222.86,-146.324431702,0.764396881265,0.441375897101,-9.83963558751
3.4755682945251465,0.10511660575866699,1.4754436016082764,0.00983295,5,132.755810055,0.972118,-276.048803538,0.0629301,8.3425,-462.046964453,80,0.8470778465270996,0.0,3.41415e-08,292.46621227264404,-0.06293,4198.58,-102.259289302,0.769501341934,0.419312343484,-22.691255175
3.543017625808716,0.09856057167053223,1.4988865852355957,0.00999674,5,81.922383046,0.970463,-189.009808745,0.0614328,8.33223,-308.224075205,81,0.8497929573059082,0.0,-5.62668e-09,296.12442278862,-0.0614328,4155.69,-86.9812007648,0.74232556614,0.147405514723,-18.2314777536
3.5399580001831055,0.10205864906311035,1.4879112243652344,0.00644035,5,67.5351196123,0.970132,-254.153680528,0.0558467,8.33004,-319.88359988,82,0.8603620529174805,0.0,7.62939e-09,299.6676149368286,-0.0558467,4146.58,-127.572329095,0.805810639999,0.509152466542,-5.94552381821
3.535642385482788,0.09837651252746582,1.4974637031555176,0.00998817,5,102.44787821,0.969195,-208.632867861,0.0610255,8.32419,-337.640883161,83,0.8778743743896484,0.0,1.89781e-08,303.2069013118744,-0.0610255,4122.39,-61.8160004646,0.767903384453,0.325872584142,-2.86842869831
3.517892360687256,0.1057443618774414,1.4688611030578613,0.00642165,5,116.663796897,0.96813,-204.849444294,0.0543372,8.31752,-358.400672557,84,0.8337254524230957,0.0,-6.10352e-09,306.8504717350006,-0.0543372,4095.0,-99.7473531515,0.791237767518,0.512500885848,-7.64723015818
3.5622847080230713,0.10116386413574219,1.5058376789093018,0.00995622,5,125.517159952,0.96808,-232.282254324,0.0645175,8.31722,-389.052578463,85,0.849297285079956,0.0,2.76566e-08,310.41693663597107,-0.0645175,4093.77,-73.2613151171,0.76888261082,0.305911543648,-20.3767437689
3.541001081466675,0.10320925712585449,1.503967523574829,0.00998382,5,80.1901313932,0.96761,-146.783583192,0.0618351,8.31415,-245.235979249,86,0.8623292446136475,0.0,9.65595e-09,313.9608838558197,-0.0618351,4081.21,-49.8252399086,0.732486082827,-0.0688067409233,-11.4396534627
3.599137306213379,0.1061100959777832,1.5089702606201172,0.00996426,5,52.384768965,0.966179,-120.342128978,0.063217,8.30536,-178.012911518,87,0.8591432571411133,0.0,-9.15527e-09,317.6764712333679,-0.063217,4045.5,-32.9688706684,0.785878955198,0.271321306902,-9.64807745719
3.6223983764648438,0.10690045356750488,1.5382740497589111,0.00995982,5,117.036525979,0.966034,-144.664976264,0.0660721,8.30454,-367.751552248,88,0.9113788604736328,0.0,-7.82013e-09,321.3027653694153,-0.0660721,4042.19,-38.264948159,0.804748181109,0.229694233351,-7.46642667738
3.606440544128418,0.09959197044372559,1.5017616748809814,0.00993879,5,141.762279292,0.964835,-184.560035524,0.0643932,8.29727,-357.44523455,89,0.8756499290466309,0.0,-4.76837e-10,324.91277265548706,-0.0643932,4012.91,-31.4966063974,0.778927370596,0.609103986615,-14.3804639508
3.527761459350586,0.10157632827758789,1.4998724460601807,0.00998975,5,73.3127286935,0.963635,-218.008527939,0.064996,8.28979,-334.137966827,90,0.8547232151031494,0.0,1.2064e-08,328.59243392944336,-0.0649959,3983.0,-149.599394409,0.797373459078,-0.5668650827,-15.7195378673
3.5489699840545654,0.11266255378723145,1.5054271221160889,0.00989458,5,55.6574377296,0.96318,-121.589300535,0.0645092,8.2871,-210.466061697,91,0.8523736000061035,0.0,9.72748e-09,332.1444959640503,-0.0645092,3972.28,-56.0477842748,0.796292099548,0.0767524309734,-4.87579884068
3.4990811347961426,0.10110783576965332,1.4744877815246582,0.00641123,5,91.0092061497,0.96314,-138.704749139,0.0521602,8.28694,-252.017154162,92,0.8446249961853027,0.0,-3.76701e-08,335.647403717041,-0.0521602,3971.66,-15.2413543796,0.773153254325,0.0486431926782,-1.92378280685
3.496472120285034,0.10108518600463867,1.5135772228240967,0.00640694,5,119.215315185,0.9625,-177.24232237,0.0522508,8.283,-364.141993969,93,0.8396804332733154,0.0,3.66211e-08,339.25811076164246,-0.0522508,3956.04,-44.3384690201,0.810028084358,-0.242329329886,-4.29253063375
3.540449857711792,0.10184144973754883,1.493584156036377,0.00995599,5,48.6733651611,0.961738,-195.451954742,0.0643953,8.27832,-261.854233735,94,0.8361713886260986,0.0,1.33514e-09,342.80210041999817,-0.0643953,3937.58,-138.702958623,0.764844256323,0.338474211703,-8.44191496325
