ItrTime,PolicyExecTime,Time,AverageDiscountedReturn,AverageAbsQ,EnvExecTime,MaxReturn,NumTrajs,AverageQ,ExplainedVariance,AverageQLoss,StdReturn,AverageY,AverageAbsY,ProcessExecTime,AverageReturn,Perplexity,AverageAbsQYDiff,LossBefore,MinReturn,MeanKLBefore,AbsLearnSignal,AbsLearnSignalOld,LossAfter,MeanKL,AveragePolicyStd,Iteration,dLoss,AbsLearnSignalNew,Entropy
56.29317259788513,1.1551270484924316,11560.09663939476,279.524563331,184.476,10.07961916923523,785.981083436,55,184.353,-0.970803438262,69.007,113.118073292,184.363159359,184.42189618,0.13666319847106934,435.77218493,3.04963e+10,5.67486987096,-192.837,204.906353676,0.0,0.502225710175,0.502066643216,-192.922,0.00973123,1.00115,201,0.0844116,0.502225710175,24.1409
56.230435848236084,1.1775636672973633,11616.47205233574,275.606145409,184.816,10.216308832168579,654.73416715,58,184.69,0.055318118229,67.889,88.0353903516,184.700216208,184.751100296,0.13859963417053223,420.204417735,3.04748e+10,5.65892383607,-189.542,222.969198909,0.0,0.566180195735,0.566419495455,-189.625,0.0098156,1.00111,202,0.0832367,0.566180195735,24.1402
56.83226203918457,1.2019646167755127,11673.45063996315,283.056262713,184.757,10.546213150024414,952.413888151,55,184.632,0.187006935597,66.6615,139.929584333,184.642558033,184.701745904,0.1424875259399414,449.62429696,3.04357e+10,5.60784102351,-194.506,253.966831647,0.0,0.537779626547,0.537832801023,-194.597,0.00988588,1.00103,203,0.0906525,0.537779626547,24.1389
56.62531518936157,1.1155381202697754,11730.223395586014,282.997731853,185.201,10.041509866714478,683.888692981,56,185.068,0.00956779000283,66.1111,87.1766446001,185.077466549,185.136413407,0.1356513500213623,437.359889151,3.04897e+10,5.60561012046,-192.018,286.92704407,0.0,0.554146365383,0.554082335138,-192.107,0.0094697,1.00114,204,0.0886536,0.554146365383,24.1407
57.11935043334961,1.1484308242797852,11787.488685369492,276.933241542,185.636,10.167237997055054,638.73026823,57,185.51,0.490619291257,65.227,88.677438805,185.519038965,185.575185211,0.1387310028076172,424.011004344,3.04135e+10,5.58167617136,-188.765,271.199746466,0.0,0.662632188406,0.662512773675,-188.856,0.00962082,1.00099,205,0.0903931,0.662632188406,24.1382
58.1822190284729,1.1424729824066162,11845.81874203682,282.864558335,185.522,10.269314050674438,830.291360333,54,185.415,-4.06045324633,65.0849,109.239043198,185.425082479,185.46864993,0.13927173614501953,443.528183104,3.04479e+10,5.58206535374,-189.904,262.591060995,0.0,0.253517609439,0.253436777693,-189.986,0.00910591,1.00105,206,0.0819244,0.253517609439,24.1393
56.97807335853577,1.1539115905761719,11902.944698810577,286.198409375,186.194,10.362472295761108,714.432056598,54,186.103,-0.451997457303,63.2422,107.250011803,186.114357754,186.153496554,0.13826918601989746,450.645770186,3.03847e+10,5.52243472639,-195.61,287.675857273,0.0,0.567922025919,0.567910977679,-195.705,0.0098854,1.00093,207,0.0944824,0.567922025919,24.1372
57.381831884384155,1.1498360633850098,11960.474071741104,293.371287442,185.924,10.380666732788086,803.520050558,52,185.84,0.370027353771,63.1137,111.455809378,185.850276709,185.883246379,0.13875865936279297,467.553319117,3.03955e+10,5.48588627358,-195.918,235.841701068,0.0,0.625478545313,0.625246247309,-195.994,0.00924273,1.00095,208,0.0763855,0.625478545313,24.1376
57.55991792678833,1.1672155857086182,12018.186517953873,281.289594351,185.794,10.453587055206299,785.7040884,55,185.703,0.0354439311922,61.8836,119.631278081,185.711447986,185.749368718,0.13942575454711914,439.635749648,3.04251e+10,5.40920241248,-191.16,275.720501718,0.0,0.547609083914,0.547831572628,-191.239,0.00922855,1.00101,209,0.07901,0.547609083914,24.1385
56.35362267494202,1.1808974742889404,12074.6880505085,283.532059943,184.996,10.587550163269043,843.724233156,55,184.9,0.289435709401,59.9069,110.299366892,184.909102108,184.948228037,0.14194011688232422,442.161480143,3.04508e+10,5.38548734499,-192.994,279.591530573,0.0,0.675303034095,0.674901909732,-193.065,0.00640414,1.00106,210,0.0711517,0.675303034095,24.1394
55.93207001686096,1.1442103385925293,12130.764298200607,285.339031912,185.512,10.124882698059082,843.917289352,55,185.411,0.444003219578,60.152,107.912146231,185.418239927,185.458609945,0.1369795799255371,446.953661659,3.03677e+10,5.36840177032,-194.685,245.466167607,0.0,0.685386466632,0.685665957443,-194.768,0.00984205,1.0009,211,0.0829773,0.685386466632,24.1366
57.18772339820862,1.1671442985534668,12188.096417427063,283.459197226,185.881,10.440415859222412,729.166887414,57,185.777,0.547209778895,59.8489,98.0643196915,185.784742447,185.826731882,0.13880085945129395,438.526631064,3.03501e+10,5.35877243746,-194.347,268.243119112,0.0,0.679042297734,0.678515246747,-194.438,0.00983077,1.00087,212,0.0913696,0.679042297734,24.1361
56.4518518447876,1.1535563468933105,12244.692408561707,288.811799207,185.905,10.341038703918457,792.906254436,51,185.802,-2.17110400232,58.9911,113.458430828,185.809387403,185.852043318,0.13637685775756836,460.621920397,3.03413e+10,5.32925126288,-195.015,280.846992421,0.0,0.426787550471,0.426863657222,-195.12,0.00969663,1.00085,213,0.104828,0.426787550471,24.1358
57.94689130783081,1.1760337352752686,12302.783358097076,284.437317035,186.116,10.431612014770508,638.168042077,55,186.006,0.355505454221,58.7019,81.2581638085,186.013362165,186.060174333,0.14047718048095703,440.971964947,3.03964e+10,5.3104685649,-193.143,284.60901629,0.0,0.646687693309,0.646462685623,-193.223,0.00926759,1.00096,214,0.0804138,0.646687693309,24.1376
56.81153440475464,1.1714973449707031,12359.74352478981,278.875053857,186.588,10.56033205986023,902.198840089,55,186.469,0.407283168678,58.5149,138.232941008,186.476855662,186.524672911,0.13955950736999512,440.531341475,3.04033e+10,5.31264191759,-196.428,254.448962399,0.0,0.685440755677,0.685087024961,-196.511,0.00991782,1.00097,215,0.0829773,0.685440755677,24.1378
55.814836740493774,1.1405534744262695,12415.708414316177,274.238126485,186.817,10.169221878051758,621.743246106,57,186.702,-0.352783331029,57.5647,90.5400834157,186.711090443,186.757382428,0.13680601119995117,419.453368055,3.04376e+10,5.27824656217,-192.027,254.430342479,0.0,0.485287856911,0.485023980982,-192.087,0.00832454,1.00104,216,0.0595703,0.485287856911,24.1389
56.498443365097046,1.1375095844268799,12472.35295510292,279.857949674,186.934,10.18052339553833,778.996536373,55,186.82,-25.6973886879,58.8402,118.80101414,186.827799322,186.876859289,0.13725590705871582,436.784195457,3.04227e+10,5.34057589392,-192.717,255.806397111,0.0,0.12679085506,0.126696329289,-192.791,0.00953482,1.00101,217,0.0740814,0.12679085506,24.1385
56.39861845970154,1.1599757671356201,12528.894599676132,280.693115929,187.179,10.406744480133057,863.841727879,56,187.059,-0.149519630781,58.7266,102.406018185,187.065172678,187.117160048,0.13921809196472168,434.92599747,3.03537e+10,5.31893424103,-192.19,279.553130642,0.0,0.592468004437,0.592386654057,-192.257,0.00644085,1.00087,218,0.0672302,0.592468004437,24.1362
56.93380522727966,1.1671509742736816,12585.973994016647,283.101844047,186.333,10.579187631607056,980.073130686,53,186.215,0.406452465993,59.4273,143.26582758,186.223194375,186.27524919,0.1385655403137207,453.60978436,3.03685e+10,5.33963317823,-195.683,258.669497917,0.0,0.72197998891,0.721740466554,-195.761,0.00973061,1.0009,219,0.0786591,0.72197998891,24.1367
55.97145056724548,1.1569015979766846,12642.09610748291,280.360550438,185.981,10.338226318359375,702.858333005,55,185.87,-0.337946806727,58.1586,107.032905124,185.877919247,185.925719891,0.13688945770263672,436.47696699,3.04442e+10,5.29306636656,-189.63,232.777030856,0.0,0.547515646046,0.547149779695,-189.724,0.0095201,1.00105,220,0.0938721,0.547515646046,24.1392
56.12210488319397,1.1534085273742676,12698.360897302628,280.92804074,185.6,10.364300966262817,748.761087353,56,185.49,-0.343823011491,57.6298,108.851743545,185.497261033,185.543602663,0.1380326747894287,437.137728831,3.05051e+10,5.27117516936,-190.678,242.616858056,0.0,0.471592380907,0.47148086704,-190.749,0.00888902,1.00117,221,0.0708313,0.471592380907,24.1412
56.551557302474976,1.1466953754425049,12755.056069612503,274.549261899,184.809,10.381302833557129,735.04628549,57,184.697,-0.220341868658,58.4406,95.4483118774,184.706254569,184.754939337,0.13807320594787598,420.974428821,3.04781e+10,5.28512478152,-194.458,237.074985011,0.0,0.518212512647,0.518025366137,-194.553,0.00995132,1.00112,222,0.0952148,0.518212512647,24.1403
