Iteration,AverageReturn
0,-320.374
1,-298.871
2,-292.153
3,-319.898
4,-268.772
5,-292.553
6,-228.269
7,-261.157
8,-248.591
9,-248.129
10,-249.313
11,-211.434
12,-260.662
13,-172.599
14,-251.554
15,-195.774
16,-168.223
17,-211.364
18,-154.697
19,-163.993
20,-243.233
21,-137.982
22,-154.277
23,-155.792
24,-127.815
25,-192.492
26,-123.903
27,-120.024
28,-62.4067
29,-94.5832
30,-82.2923
31,-100.178
32,-82.4954
33,-72.5659
34,-77.0412
35,-115.498
36,-41.2983
37,-14.8635
38,12.5235
39,5.41123
40,-96.5556
41,43.3245
42,26.1541
43,16.3654
44,-122.449
45,54.5868
46,-12.6763
47,103.053
48,42.9879
49,60.28
50,144.714
51,136.833
52,145.341
53,100.957
54,115.658
55,172.128
56,138.436
57,164.665
58,135.367
59,187.582
60,204.289
61,133.407
62,204.667
63,129.355
64,237.58
65,154.384
66,171.312
67,291.308
68,264.437
69,233.191
70,277.553
71,234.748
72,266.835
73,319.266
74,202.334
75,275.505
76,312.592
77,345.049
78,299.804
79,308.233
80,296.519
81,346.918
82,252.435
83,372.436
84,315.572
85,349.758
86,326.372
87,407.865
88,406.883
89,365.523
90,383.382
91,424.413
92,415.37
93,324.657
94,398.114
95,417.443
96,360.728
97,394.46
98,433.762
99,417.063
100,394.002
101,371.307
102,443.629
103,410.485
104,464.372
105,445.145
106,460.019
107,475.99
108,493.584
109,477.536
110,552.332
111,415.345
112,445.64
113,533.308
114,517.795
115,469.653
116,534.121
117,567.506
118,521.164
119,489.247
120,586.887
121,554.09
122,514.333
123,574.801
124,578.214
125,663.102
126,681.513
127,645.728
128,660.617
129,647.546
130,721.112
131,721.843
132,631.847
133,744.799
134,778.014
135,749.819
136,762.233
137,825.479
138,922.699
139,695.405
140,868.224
141,1073.44
142,882.372
143,1056.47
144,962.692
145,1096.07
146,1230.65
147,1068.29
148,1350.44
149,1455.02
150,1651.69
151,1245.0
152,1510.92
153,1625.84
154,1595.69
155,1564.74
156,1523.83
157,1756.22
158,1552.77
159,2011.49
160,2169.19
161,2230.36
162,2093.33
163,2078.06
