Iteration,AverageReturn
0,-138.983
1,-100.861
2,-126.578
3,-163.033
4,-185.454
5,-74.2769
6,-92.5316
7,-74.307
8,-84.2509
9,-87.5412
10,-87.4455
11,-105.45
12,-81.046
13,-95.1056
14,-107.797
15,-109.115
16,-61.1472
17,-104.171
18,-159.85
19,-109.177
20,-91.6509
21,-80.4436
22,-63.2192
23,-96.274
24,-80.6199
25,-113.097
26,-60.271
27,-72.252
28,-46.5022
29,-54.5266
30,-133.752
31,-78.6744
32,-127.268
33,-192.151
34,-61.5155
35,-95.6105
36,-56.6921
37,-67.3008
38,-59.3761
39,-93.9282
40,-133.3
41,-70.3742
42,-67.0134
43,-89.7581
44,-71.406
45,-61.9524
46,-166.976
47,-191.568
48,-110.913
49,-65.0714
50,-73.4227
51,-91.2219
52,-93.2722
53,-52.6625
54,-71.1525
55,-54.4166
56,-62.2349
57,-69.5493
58,-85.7238
59,-58.0591
60,-69.3496
61,-61.964
62,-86.1767
63,-67.923
64,-46.1287
65,-78.7669
66,-55.0886
67,-65.4032
68,-57.289
69,-52.0308
70,-62.2995
71,-55.6586
72,-59.0147
73,-91.0938
74,-57.9455
75,-65.6342
76,-50.7344
77,-47.7632
78,-119.039
79,-60.2443
80,-59.3651
81,-77.8116
82,-56.971
83,-59.5668
84,-77.3058
85,-43.0928
86,-71.6424
87,-52.7478
88,-63.9615
89,-90.8253
90,-45.2096
91,-105.656
92,-47.2648
93,-39.8967
94,-40.448
95,-66.4047
96,-62.0691
97,-48.3012
98,-41.5327
99,-53.561
100,-57.6545
101,-73.3653
102,-36.9698
103,-49.3407
104,-52.6011
105,-44.9301
106,-51.0353
107,-38.1615
108,-51.6739
109,-64.9903
110,-87.0294
111,-55.4197
112,-61.5369
113,-60.407
114,-42.858
115,-40.3102
116,-40.6141
117,-65.7263
118,-50.3026
119,-74.3034
120,-38.8836
121,-42.5679
122,-81.0991
123,-65.1513
124,-47.3459
125,-38.6934
126,-45.4183
127,-48.207
128,-52.2808
129,-40.7352
130,-72.5311
131,-53.3279
132,-36.9592
133,-33.8523
134,-38.1057
135,-45.8857
136,-60.9546
137,-41.6245
138,-71.3304
139,-45.2861
140,-62.429
141,-43.8988
142,-44.0311
143,-55.4459
144,-50.875
145,-54.1233
146,-34.6456
147,-49.8587
148,-59.9
149,-35.5988
150,-49.3991
151,-45.0627
152,-37.012
153,-44.806
154,-51.4958
155,-45.4101
156,-59.5025
157,-56.8592
158,-55.937
159,-38.4396
160,-43.3843
161,-51.1539
162,-58.579
163,-52.233
164,-58.1814
165,-46.7546
166,-37.7226
167,-44.6544
168,-50.6239
169,-45.4039
170,-41.2175
171,-30.6136
172,-60.1255
173,-63.2517
174,-54.2378
175,-51.3006
176,-38.3352
177,-28.0772
178,-55.4211
179,-39.3387
180,-37.2481
181,-57.5166
182,-54.8431
183,-38.557
184,-37.1307
185,-47.6392
186,-29.3827
187,-43.2135
188,-59.2414
189,-39.1858
190,-30.725
191,-49.3828
192,-62.4115
193,-39.6531
194,-53.175
195,-32.9003
196,-53.9354
197,-32.0475
198,-29.1965
199,-37.9702
200,-36.6945
201,-36.954
202,-49.8003
203,-40.405
204,-46.6229
205,-34.2541
206,-29.6572
207,-53.5421
208,-62.0087
209,-38.5832
210,-32.496
211,-53.944
212,-42.1637
213,-35.6824
214,-32.1511
215,-34.6055
216,-44.8082
217,-48.5041
218,-26.9306
219,-28.4094
220,-45.2044
221,-53.7362
222,-36.9073
223,-47.0597
224,-36.26
225,-65.7201
226,-28.5137
227,-28.4315
