Iteration,AverageReturn
0,21.2585
1,28.2865
2,37.6029
3,50.6566
4,98.6923
5,151.818
6,193.115
7,195.385
8,193.462
9,185.704
10,196.231
11,196.885
12,200.0
13,200.0
14,198.308
15,177.0
16,192.407
17,187.036
18,193.423
19,197.769
20,200.0
21,198.231
22,195.885
23,200.0
24,200.0
25,200.0
26,200.0
27,200.0
28,198.423
29,197.0
30,197.154
31,200.0
32,198.115
33,199.423
34,200.0
35,198.192
36,200.0
37,200.0
38,194.346
39,200.0
40,197.5
41,198.654
42,199.269
43,200.0
44,200.0
45,196.577
46,199.038
47,198.962
48,200.0
49,199.731
50,196.077
51,198.154
52,198.923
53,199.577
54,198.962
55,198.346
56,199.769
57,199.538
58,199.538
59,200.0
60,196.808
61,200.0
62,197.731
63,199.654
64,200.0
65,200.0
66,197.808
67,200.0
68,200.0
69,199.5
70,187.111
71,196.962
72,199.769
73,198.808
74,198.885
75,198.962
76,200.0
77,199.778
78,197.5
79,198.577
80,195.0
81,200.0
82,198.846
83,199.385
84,198.962
85,197.231
86,200.0
87,198.885
88,196.5
89,196.654
90,199.269
91,200.0
92,198.423
93,198.5
94,199.0
95,188.889
96,198.5
97,197.769
98,195.308
99,194.731
100,199.423
101,200.0
102,199.038
103,199.154
104,199.962
105,198.885
106,199.885
107,199.192
108,199.654
109,200.0
110,198.385
111,197.769
112,197.0
113,196.577
114,198.385
115,200.0
116,199.577
117,198.769
118,198.154
119,199.462
120,198.269
121,196.846
122,197.692
123,195.615
124,199.038
125,198.5
126,198.192
127,198.885
128,200.0
129,197.538
130,197.923
131,197.462
132,196.038
133,198.423
134,199.5
135,199.0
136,198.692
137,199.115
138,198.115
139,197.654
140,197.462
141,199.63
142,199.577
143,199.269
144,198.846
145,198.731
146,198.885
147,199.5
148,198.231
149,198.538
150,200.0
151,197.538
152,197.423
153,197.654
154,197.63
155,197.115
156,198.923
157,197.385
158,197.423
159,198.692
160,196.615
161,196.962
162,198.423
163,197.731
164,200.0
