LossBefore,PolicyExecTime,dLoss,AverageDiscountedReturn,AveragePolicyStd,Perplexity,AverageQ,AbsLearnSignalOld,AverageQLoss,AverageAbsQYDiff,StdReturn,AverageY,MeanKLBefore,AverageReturn,LossAfter,MaxReturn,MeanKL,EnvExecTime,NumTrajs,ExplainedVariance,Iteration,Entropy,AverageAbsQ,AverageAbsY,ItrTime,MinReturn,AbsLearnSignal,Time,AbsLearnSignalNew,ProcessExecTime
-110.948,1.135399580001831,0.369347,163.355679808,0.999948,2.98982e+10,90.4996,0.726146885134,50.078,5.13014145606,72.4492223197,90.5147494257,0.0,204.482141278,-111.318,464.768121948,0.00640654,7.782776117324829,119,0.294711865852,13,24.1211,90.5084,90.515445217,56.625105142593384,85.6600026843,0.724947081497,763.098296880722,0.724947081497,0.14901375770568848
-119.825,1.1374804973602295,0.356544,166.88450511,0.999923,2.98851e+10,99.1665,0.680595545544,61.4075,5.64549979581,80.43773474,99.1864381391,0.0,210.991205929,-120.181,418.011195952,0.00641169,7.8216893672943115,116,-0.0740386861091,14,24.1206,99.1779,99.187640233,55.92500448226929,79.2597737805,0.680318466149,819.1542308330536,0.680318466149,0.14567923545837402
-128.752,1.2006826400756836,0.325073,179.615031046,0.99986,2.98536e+10,107.85,0.731432925794,74.477,6.0919982304,74.9375693906,107.867466758,0.0,230.02855219,-129.077,419.267009753,0.00641893,8.30862307548523,107,0.236236139962,15,24.1196,107.867,107.876571249,55.782435178756714,77.5051897845,0.731282832575,875.0689198970795,0.731282832575,0.15518808364868164
-137.447,1.0920724868774414,0.374191,184.345067743,0.999859,2.9853e+10,116.416,0.332549129884,83.2656,6.44160064141,78.6227278898,116.437996491,0.0,237.870421524,-137.821,442.050825263,0.00996789,7.703165769577026,105,-2.46714505137,16,24.1196,116.432,116.441670652,54.569215059280396,81.6646088367,0.331555927133,929.7703187465668,0.331555927133,0.14382266998291016
-142.606,1.1034352779388428,0.302887,197.386232361,0.999842,2.98443e+10,124.27,0.644830249608,93.6685,6.78266264236,84.5199490002,124.291498887,0.0,260.828660949,-142.909,441.020049829,0.00643046,7.78224778175354,94,0.0518380985176,17,24.1193,124.29,124.295687849,54.33418321609497,83.6286037434,0.644426492945,984.2363231182098,0.644426492945,0.14520502090454102
-148.441,1.1255872249603271,0.261383,198.410967802,0.999817,2.98312e+10,131.889,0.107401885728,99.6254,6.96160047706,87.978837193,131.91175686,0.0,262.394756784,-148.702,557.76779575,0.00948086,7.988984823226929,96,-36.8667199604,18,24.1188,131.911,131.916184069,54.917032957077026,81.4108641851,0.10744482826,1039.286699295044,0.10744482826,0.150557279586792
-153.486,1.1337049007415771,0.265396,208.711342237,0.999821,2.98339e+10,138.172,0.383836347999,101.242,6.99439742235,88.6765217453,138.194203149,0.0,280.036667887,-153.752,626.3685492,0.00979578,7.873849630355835,89,-1.96300554001,19,24.1189,138.192,138.198583128,54.79796552658081,106.799828839,0.384221907887,1094.2159113883972,0.384221907887,0.1437845230102539
-157.25,1.107149600982666,0.210754,212.293373876,0.999859,2.9853e+10,143.539,0.187302571286,103.441,7.05548728723,75.2213422593,143.56098165,0.0,283.357495263,-157.461,708.453018351,0.00985183,7.941471099853516,89,-16.8059778861,20,24.1196,143.56,143.565179592,55.04610991477966,86.0892420253,0.187644130595,1149.3897399902344,0.187644130595,0.14372777938842773
-162.031,1.1232008934020996,0.170471,214.379558392,0.999902,2.98744e+10,147.961,0.675804300007,105.025,7.0874827901,69.5036417723,147.980597911,0.0,287.085824849,-162.201,489.063989116,0.0064026,8.137830972671509,87,0.455273188352,21,24.1203,147.983,147.986497399,55.73944664001465,90.8491206994,0.675712912235,1205.2603406906128,0.675712912235,0.14488768577575684
-156.163,1.0991480350494385,0.194733,215.090013857,0.999864,2.98553e+10,151.395,0.516757220269,107.92,7.15423811895,68.1873152983,151.41574972,0.0,287.449793794,-156.358,501.029125282,0.00974262,8.069619178771973,88,0.223920007706,22,24.1196,151.421,151.422809627,54.7765326499939,157.42249237,0.518551194227,1260.1657173633575,0.518551194227,0.14435768127441406
-155.319,1.1115899085998535,0.147934,211.94210386,0.999811,2.98285e+10,153.576,0.601322349589,109.118,7.18583424603,59.607238726,153.596906481,0.0,280.444411561,-155.466,440.379903674,0.00642918,8.225470542907715,91,0.554296343507,23,24.1187,153.601,153.603995838,55.06504034996033,171.562146781,0.603018699323,1315.3623476028442,0.603018699323,0.1494734287261963
-157.388,1.1146223545074463,0.19017,215.157815044,0.999754,2.97997e+10,155.451,0.442711618943,109.887,7.20402050604,68.0571051635,155.470707676,0.0,287.732311315,-157.578,559.91880026,0.00968346,8.24996566772461,88,-0.197147419148,24,24.1178,155.475,155.475959573,54.66100287437439,141.760698571,0.444183604047,1370.1535849571228,0.444183604047,0.1464390754699707
-153.442,1.0881621837615967,0.172882,223.306890552,0.99975,2.97974e+10,155.464,0.120059963255,107.924,7.15463575606,89.9293059273,155.484782187,0.0,304.88497693,-153.615,850.056016257,0.00732672,8.127803564071655,83,-96.4544312414,25,24.1177,155.485,155.488651397,55.12564516067505,190.45740203,0.120196246114,1425.402134180069,0.120196246114,0.14384126663208008
-150.463,1.1053321361541748,0.176498,220.913934787,0.999727,2.97858e+10,155.234,0.674995877762,104.996,7.05855170013,68.3427826404,155.256147808,0.0,297.797408242,-150.639,518.329049662,0.00991172,8.211512565612793,85,0.493511810651,26,24.1173,155.259,155.259667707,54.89611196517944,137.209441915,0.675898898956,1480.4345889091492,0.675898898956,0.14557313919067383
-153.27,1.1025950908660889,0.176697,214.545438538,0.99972,2.97825e+10,154.868,0.593855564774,103.496,7.03436059465,66.1227675235,154.888881455,0.0,286.24177728,-153.447,541.44319899,0.00995412,8.251063346862793,89,0.468969126869,27,24.1172,154.893,154.895630239,54.935784101486206,146.206875929,0.593650696126,1535.4990406036377,0.593650696126,0.14673376083374023
-152.452,1.0949993133544922,0.184006,219.042637139,0.999727,2.97862e+10,154.357,0.606384447023,100.5,6.95011650289,57.9450418697,154.378338213,0.0,293.428090683,-152.636,500.431997712,0.00996544,8.052473783493042,86,0.423238173898,28,24.1173,154.38,154.381866742,55.155046463012695,138.117083549,0.606846991869,1590.783540725708,0.606846991869,0.14237427711486816
-157.198,1.1210095882415771,0.182251,218.83132132,0.999712,2.97784e+10,153.857,0.565521414476,97.2698,6.8264272158,63.2982796928,153.87840746,0.0,294.251190438,-157.38,473.440218617,0.00988181,8.228349208831787,85,0.45556481968,29,24.117,153.878,153.881504246,55.16641855239868,140.120882542,0.565711858263,1646.084545135498,0.565711858263,0.14574408531188965
-159.422,1.0903689861297607,0.202942,225.109697246,0.999677,2.97607e+10,154.046,0.355634056371,96.4452,6.80585818732,75.7413831066,154.066624984,0.0,308.333207022,-159.625,583.645396039,0.00922209,8.06164813041687,80,-0.905886746583,30,24.1165,154.067,154.070751188,56.1448028087616,93.9988981173,0.355861467517,1702.3602771759033,0.355861467517,0.1425647735595703
-158.338,1.1089885234832764,0.176315,216.871335103,0.999661,2.97525e+10,153.969,0.273540774549,95.7066,6.75942832497,71.2206770882,153.989379676,0.0,292.998409453,-158.514,529.225225951,0.0099245,8.217909812927246,84,-3.3308057972,31,24.1162,153.989,153.992583447,55.56058216094971,96.1739198622,0.273772474321,1758.0486347675323,0.273772474321,0.14762639999389648
-162.326,1.1368839740753174,0.204483,223.357617679,0.999651,2.97475e+10,154.84,0.180526792015,94.489,6.73180240009,76.9422574406,154.861038913,0.0,305.375518161,-162.531,642.838274312,0.00944388,8.241483449935913,81,-6.68143316898,32,24.116,154.858,154.863846726,54.834380865097046,182.491157452,0.18091291901,1813.0177156925201,0.18091291901,0.1467287540435791
-162.314,1.116760492324829,0.210739,228.67570114,0.999674,2.9759e+10,155.166,0.563140995761,93.8479,6.70226040682,86.8802450696,155.188880386,0.0,318.150357002,-162.525,573.151025303,0.00997259,8.204538345336914,77,-0.515719271013,33,24.1164,155.181,155.191428672,54.82968306541443,114.566010273,0.564357977414,1867.9778389930725,0.564357977414,0.14549517631530762
-162.599,1.1735000610351562,0.167068,222.676213688,0.999705,2.97747e+10,155.991,0.638777047102,94.2788,6.72350439875,95.2126181153,156.010008112,0.0,308.855764416,-162.766,683.229044153,0.00948021,8.236042499542236,78,0.0162803625842,34,24.1169,156.004,156.01203613,56.66543173789978,134.570992422,0.639422308984,1924.7711064815521,0.639422308984,0.14526796340942383
-170.506,1.1206333637237549,0.199707,224.668211933,0.999693,2.97688e+10,156.937,0.496527926028,94.0744,6.72398762109,93.9281471291,156.959304134,0.0,312.678223138,-170.706,597.386527187,0.00955784,8.248762845993042,77,-1.05877225625,35,24.1167,156.953,156.962650133,56.44838881492615,107.887611356,0.496332176512,1981.3505053520203,0.496332176512,0.14770746231079102
-178.842,1.0951194763183594,0.202484,228.710859632,0.9996,2.97212e+10,157.887,0.650534965525,95.1997,6.76355198276,95.9128205615,157.905213528,0.0,320.607738346,-179.044,578.191687609,0.00972037,8.024601221084595,75,0.0934983564415,36,24.1151,157.907,157.911324,57.671452045440674,120.693932437,0.651081903304,2039.1556606292725,0.651081903304,0.1425638198852539
-175.81,1.1250813007354736,0.205017,224.200868633,0.999571,2.97067e+10,159.49,0.560907411571,95.9308,6.79318748179,97.1479400799,159.509700059,0.0,312.729963004,-176.015,637.834680342,0.00984985,8.284081935882568,76,-0.279817040215,37,24.1146,159.511,159.513440908,56.70848059654236,127.974661455,0.561701359673,2096.0008356571198,0.561701359673,0.14453530311584473
-171.893,1.1473145484924316,0.186081,215.063131805,0.999518,2.968e+10,160.474,0.659469404778,95.5749,6.786858898,86.8945967252,160.493188718,0.0,294.045134674,-172.079,522.932067488,0.0099889,8.395713090896606,81,-0.0247886682938,38,24.1137,160.495,160.497723133,57.147565841674805,96.057675139,0.660851856071,2153.294623374939,0.660851856071,0.14802861213684082
-173.859,1.1222224235534668,0.146561,226.016994093,0.99949,2.9666e+10,160.598,0.692492202192,98.5315,6.85881403258,88.3730017264,160.613652058,0.0,315.369955359,-174.005,610.856277342,0.00640334,8.218902826309204,75,0.251595423011,39,24.1133,160.622,160.618769985,56.82341504096985,128.448255609,0.693375287973,2210.2502796649933,0.693375287973,0.14238667488098145
-169.523,1.116264820098877,0.171005,215.942795511,0.999525,2.96835e+10,160.976,0.477478235137,96.1247,6.81750739983,89.2813362097,160.993492688,0.0,295.098307803,-169.694,589.748339184,0.00937835,8.31917142868042,82,-1.21768697894,40,24.1139,160.995,160.996469442,57.49488091468811,108.278006445,0.478337957051,2267.8745636940002,0.478337957051,0.1462078094482422
-172.887,1.1242072582244873,0.191956,230.636532079,0.999466,2.9654e+10,160.958,0.175308936685,96.5795,6.84793200273,111.071631654,160.974798319,0.0,327.569372087,-173.079,695.154636046,0.00980003,8.407048463821411,73,-35.6574964862,41,24.1129,160.979,160.977926668,57.829469442367554,121.240932405,0.175400636935,2325.838662147522,0.175400636935,0.14494824409484863
-173.624,1.1368839740753174,0.178894,224.291709486,0.999355,2.9598e+10,161.316,0.501630766067,94.5481,6.78953123324,83.5920701656,161.334431682,0.0,310.75729878,-173.803,530.313160828,0.00990724,8.501269102096558,76,-1.09967140245,42,24.111,161.334,161.336856455,59.28449869155884,157.015730822,0.503457207713,2385.250121116638,0.503457207713,0.14618778228759766
-175.006,1.1204676628112793,0.163696,232.181298478,0.999512,2.96768e+10,160.98,0.675683400933,94.0457,6.77633266388,79.372661265,160.99545706,0.0,324.009561294,-175.17,465.768914806,0.00999392,8.473260879516602,74,0.250468613696,43,24.1136,161.001,160.998068224,57.9712610244751,148.479749991,0.675804822648,2443.354528427124,0.675804822648,0.15224480628967285
-171.335,1.1403000354766846,0.173813,230.230210565,0.999539,2.96908e+10,160.962,0.660684563579,92.5698,6.73596375553,97.2294943346,160.98059618,0.0,323.893548932,-171.509,751.623102546,0.00987045,8.584906101226807,73,0.111281980215,44,24.1141,160.982,160.984549794,58.10140085220337,161.856975679,0.661399542792,2501.592045068741,0.661399542792,0.14809274673461914
-178.705,1.1483268737792969,0.15979,235.628511936,0.999492,2.96668e+10,161.346,0.6531603411,92.9991,6.71990069376,109.955255061,161.363422503,0.0,337.725710723,-178.865,670.004144333,0.00986822,8.717322587966919,70,-0.129754263225,45,24.1133,161.369,161.366807682,58.95020079612732,121.598053958,0.654261002052,2560.686006784439,0.654261002052,0.14733481407165527
-166.575,1.174025297164917,0.139801,234.383344966,0.999446,2.96433e+10,161.347,0.562348140597,92.6284,6.70588421249,85.8539496101,161.360542311,0.0,330.608628223,-166.715,584.047500296,0.0096638,8.836910963058472,72,-0.493930337698,46,24.1125,161.367,161.364737545,59.481040239334106,97.9503415794,0.563407599841,2620.3035728931427,0.563407599841,0.14841413497924805
-170.611,1.167543888092041,0.135803,239.789168938,0.999426,2.96337e+10,161.057,0.603188521586,92.5006,6.70460971085,95.9516404153,161.07375345,0.0,343.31720299,-170.747,574.47074543,0.00956185,8.842434883117676,69,0.213380154799,47,24.1122,161.081,161.078146747,59.20533490180969,185.405186399,0.604641521417,2679.6428821086884,0.604641521417,0.1475226879119873
-170.69,1.1590116024017334,0.130447,237.41532749,0.999494,2.96673e+10,161.505,0.648903091788,92.974,6.71197634554,90.483388286,161.524046197,0.0,336.99104667,-170.82,573.000757775,0.00991705,8.550394296646118,71,0.305509466123,48,24.1133,161.529,161.528039915,57.74603819847107,188.666163783,0.650386576214,2737.5217337608337,0.650386576214,0.14760375022888184
-168.299,1.1581883430480957,0.131622,229.170561384,0.999605,2.97237e+10,161.385,0.491923773418,94.006,6.73580415956,75.6151628105,161.399279029,0.0,318.895018055,-168.43,553.751377691,0.00966968,8.669926881790161,74,-0.247169090557,49,24.1152,161.41,161.405951954,56.64423322677612,172.884551334,0.491965857677,2794.296901702881,0.491965857677,0.14731335639953613
-169.142,1.152968168258667,0.146637,239.892401023,0.999577,2.97092e+10,161.861,0.558029277433,94.09,6.74684274606,129.689794061,161.88031782,0.0,350.332539397,-169.289,896.850128277,0.00957277,8.786134243011475,67,0.0553470144696,50,24.1147,161.885,161.886060445,56.936455965042114,114.371952035,0.558378039669,2851.367218732834,0.558378039669,0.1463916301727295
-169.692,1.1617300510406494,0.148895,247.960228281,0.999527,2.9684e+10,161.881,0.619291716753,92.8059,6.72044325968,123.616871412,161.897688965,0.0,368.727258093,-169.841,731.411208968,0.00995427,8.970048189163208,63,-0.867785223181,51,24.1139,161.907,161.902803351,56.80344223976135,180.13618351,0.619364290594,2908.3152968883514,0.619364290594,0.1474287509918213
-170.776,1.1454520225524902,0.134003,238.847001688,0.999676,2.97594e+10,161.905,0.695902868909,91.8757,6.69078852607,120.734120236,161.922081706,0.0,345.766750835,-170.91,865.042939387,0.00986186,8.799484014511108,68,0.0621750813962,52,24.1164,161.931,161.926566258,56.49314022064209,148.059099622,0.69597078974,2964.9460909366608,0.69597078974,0.1462569236755371
-171.737,1.171412467956543,0.0971375,243.054918472,0.999624,2.97334e+10,162.18,0.218789841355,92.0403,6.69446930247,98.1842366319,162.199288282,0.0,350.724782464,-171.834,680.990269285,0.00641487,9.055991411209106,67,-7.54581511695,53,24.1155,162.211,162.203532854,57.03058671951294,188.785822839,0.219060530862,3022.119868040085,0.219060530862,0.14936590194702148
-169.897,1.189279556274414,0.131485,243.44949685,0.999703,2.9773e+10,162.099,0.724624850632,91.2053,6.68372177207,124.400489395,162.114281488,0.0,358.564499071,-170.028,737.762710574,0.00990304,9.074667930603027,65,0.294480323722,54,24.1169,162.129,162.122593688,56.419206619262695,192.526997683,0.724987486751,3078.6780014038086,0.724987486751,0.1524045467376709
-169.853,1.1818511486053467,0.106171,246.089019036,0.999638,2.97399e+10,162.47,0.725786011362,91.8051,6.71169714882,120.994080904,162.483929492,0.0,362.402701778,-169.959,711.674507782,0.00646399,9.259467124938965,65,0.33412694499,55,24.1158,162.503,162.491632801,56.80400347709656,191.012161624,0.726069955128,3135.6262884140015,0.726069955128,0.1485602855682373
-162.467,1.1720571517944336,0.124405,237.435664905,0.999518,2.96796e+10,161.995,0.72655616367,91.1264,6.6468644614,103.620888038,162.010972118,0.0,341.036739378,-162.592,676.57835126,0.00996835,9.07830286026001,68,0.209836295833,56,24.1137,162.027,162.018178457,57.04188251495361,192.092902816,0.727263435293,3192.806363105774,0.727263435293,0.14795184135437012
-168.236,1.1751501560211182,0.123047,248.746462153,0.999445,2.96429e+10,162.491,0.717692315613,88.0612,6.56818571849,92.4453734058,162.507888429,0.0,362.46780467,-168.359,690.288017797,0.00983484,9.265735626220703,64,0.539825202012,57,24.1125,162.527,162.516325601,58.27255320549011,202.893219701,0.717953672962,3251.221417427063,0.717953672962,0.14934873580932617
-164.472,1.2173757553100586,0.122223,246.199407618,0.999408,2.96243e+10,162.092,0.720799950729,87.8968,6.54264677077,87.2163869318,162.104410333,0.0,355.98742312,-164.595,650.471711159,0.00996194,9.351049423217773,66,0.561004066042,58,24.1119,162.128,162.114595467,56.31466197967529,238.882190484,0.721688367803,3307.67822766304,0.721688367803,0.15210700035095215
-167.266,1.157578706741333,0.126511,247.395003737,0.999197,2.95182e+10,162.158,0.753556432058,86.7318,6.49037261181,109.139929559,162.175052138,0.0,362.126349524,-167.393,669.238572217,0.00991311,8.973592281341553,65,0.551161937822,59,24.1083,162.194,162.185693155,56.04179859161377,180.379732216,0.753370136279,3363.858888864517,0.753370136279,0.14934420585632324
-166.621,1.1535325050354004,0.127548,245.350629421,0.999332,2.95859e+10,162.07,0.64442448602,84.4744,6.42453741355,124.956263275,162.085413622,0.0,360.55533161,-166.748,910.803041734,0.00995025,9.084315299987793,65,0.116089782559,60,24.1106,162.106,162.096869957,56.017934799194336,128.011425815,0.643806472854,3420.0158319473267,0.643806472854,0.14557433128356934
-171.449,1.15578031539917,0.0946655,255.104564469,0.99933,2.95849e+10,162.354,0.749022719177,86.091,6.46916867397,132.352119224,162.36945778,0.0,381.705487914,-171.544,949.798101575,0.00641887,9.141424179077148,63,0.377079508735,61,24.1105,162.389,162.379907278,56.009084939956665,190.892158104,0.748713906777,3476.162578344345,0.748713906777,0.14423131942749023
-167.815,1.147094964981079,0.117569,248.739443639,0.99934,2.95903e+10,162.502,0.685811181376,85.3403,6.4328892635,114.433158694,162.517051335,0.0,364.95731237,-167.933,742.975914984,0.00996791,9.18670129776001,65,0.197466129149,62,24.1107,162.536,162.525148139,55.732829332351685,216.370395062,0.685442642145,3532.0325133800507,0.685442642145,0.1477212905883789
-165.227,1.1576409339904785,0.117737,253.441817492,0.999422,2.96315e+10,162.501,0.720228614456,84.2825,6.40714439134,109.032577286,162.517415635,0.0,373.216048975,-165.345,813.257411845,0.00993055,9.303457975387573,64,0.346126344935,63,24.1121,162.532,162.524697278,56.753382205963135,172.254941459,0.720558010755,3588.9249081611633,0.720558010755,0.14788818359375
-169.725,1.17991304397583,0.0914459,254.187249251,0.999587,2.97149e+10,162.806,0.60240758317,83.4412,6.38880062847,89.0080355919,162.821444176,0.0,371.626816215,-169.816,630.907334664,0.00640354,9.406952857971191,64,-0.41861881237,64,24.1149,162.836,162.827771653,57.697901010513306,223.250961799,0.602242231945,3646.7607657909393,0.602242231945,0.14889931678771973
-173.724,1.207475185394287,0.126083,255.11765234,0.999497,2.96694e+10,163.252,0.692971910801,83.152,6.35179360711,109.359479762,163.266131025,0.0,377.569430343,-173.85,789.498635144,0.00995434,9.618231058120728,63,0.402495607567,65,24.1134,163.28,163.272343028,57.69139242172241,187.755000654,0.693434155603,3704.5977866649628,0.693434155603,0.1528916358947754
-171.721,1.1674513816833496,0.120697,251.951065801,0.999425,2.96326e+10,163.154,0.659116557318,84.5566,6.39100892023,107.923498641,163.169688787,0.0,370.056281889,-171.842,606.215551805,0.00993031,9.395439624786377,64,0.39431959486,66,24.1121,163.178,163.173615697,57.11073064804077,219.795718196,0.659311167453,3761.8482699394226,0.659311167453,0.14935731887817383
-171.924,1.2312719821929932,0.117493,256.195989542,0.999302,2.9571e+10,163.398,0.743313803265,84.9994,6.40461933117,88.3060095116,163.413299511,0.0,374.478423689,-172.041,659.216101239,0.00973155,9.935595989227295,65,0.437379284637,67,24.1101,163.422,163.418372567,58.21808409690857,233.536000597,0.743312721078,3820.2109758853912,0.743312721078,0.15433621406555176
-170.909,1.1702733039855957,0.118927,254.406636062,0.999345,2.95927e+10,163.338,0.743509199934,84.1046,6.4008643612,90.035901458,163.353882373,0.0,370.841440857,-171.028,582.217366206,0.00991323,9.491732597351074,65,0.612023222951,68,24.1108,163.364,163.360268675,57.70129442214966,205.544348616,0.742815603127,3878.049971818924,0.742815603127,0.15040993690490723
-178.95,1.2037913799285889,0.102142,270.643122995,0.999573,2.97072e+10,164.118,0.658762543519,87.0428,6.47766856302,100.380709502,164.133256282,0.0,409.186948271,-179.052,619.392787303,0.0098418,9.934069633483887,59,0.400241649645,69,24.1147,164.145,164.139274496,57.76036095619202,261.085486225,0.659027845166,3935.954299926758,0.659027845166,0.15672016143798828
-176.911,1.2113118171691895,0.113464,263.930769032,0.999582,2.97113e+10,163.976,0.597452439983,87.0234,6.49150668687,103.326547709,163.995808341,0.0,394.97828428,-177.025,823.031072414,0.00981721,9.859795093536377,60,0.0514038689886,70,24.1148,164.004,164.002489144,57.97183704376221,228.881446868,0.597397981926,3994.067011117935,0.597397981926,0.1494584083557129
-174.001,1.1843509674072266,0.119446,266.271743822,0.999618,2.97291e+10,163.995,0.770089547669,85.1923,6.45787828289,106.681951537,164.013662076,0.0,399.403287482,-174.12,769.078151757,0.0099204,9.597047328948975,61,0.577894870964,71,24.1154,164.019,164.017477668,58.25071382522583,241.561222681,0.770664993938,4052.460463285446,0.770664993938,0.15503716468811035
-174.167,1.1776132583618164,0.111588,260.594384987,0.999696,2.97688e+10,164.103,0.721977250136,83.8095,6.4188454477,107.529280223,164.125069165,0.0,387.279959045,-174.278,752.1960596,0.00984511,9.547914266586304,62,0.439778346277,72,24.1167,164.127,164.129360255,58.23193073272705,233.735468301,0.721186493347,4110.8291182518005,0.721186493347,0.14816021919250488
-177.762,1.2004642486572266,0.109344,261.15104131,0.999848,2.9846e+10,164.841,0.658224369472,85.7791,6.46787657334,97.1584778902,164.866311169,0.0,386.949180081,-177.871,702.807281428,0.00987198,9.678344488143921,62,-0.064690943305,73,24.1193,164.863,164.870583436,58.203468322753906,252.997858352,0.658299758747,4169.177413702011,0.658299758747,0.1502838134765625
