LossAfter,AverageAbsQYDiff,AbsLearnSignalOld,MaxReturn,AverageAbsQ,MeanKLBefore,MinReturn,AverageQLoss,StdReturn,AbsLearnSignalNew,AverageQ,MeanKL,AbsLearnSignal,PolicyExecTime,Iteration,Time,NumTrajs,AverageAbsY,ProcessExecTime,Entropy,AveragePolicyStd,LossBefore,AverageDiscountedReturn,ExplainedVariance,EnvExecTime,dLoss,AverageReturn,ItrTime,AverageY,Perplexity
-80.6544,1.21604148626,0.75849918933,709.906440092,74.4125,0.0,596.449468893,8.85737,41.5762328914,0.758794850351,74.4123,0.00640173,0.758794850351,0.7154529094696045,136,4836.52681016922,5,74.4159767503,0.09527063369750977,6.67924,0.745632,-80.6116,39.9496573155,0.782337588261,1.6034748554229736,0.0427628,675.806425079,33.89034461975098,74.415088337,795.718
-81.0816,1.18548586474,0.758232326805,724.00818103,74.7203,0.0,662.460874168,8.32941,23.2478087655,0.756931494335,74.7203,0.00998733,0.756931494335,0.6568784713745117,137,4869.779605388641,5,74.7240422569,0.09693074226379395,6.65718,0.743238,-81.0336,39.5772160989,0.680634775198,1.5862314701080322,0.0480499,694.736210258,33.12605023384094,74.7234989527,778.354
-81.5487,1.19801482367,0.75364344422,732.943065453,75.0669,0.0,693.800237779,8.37882,14.1645496254,0.753429954976,75.0669,0.00999453,0.753429954976,0.6782045364379883,138,4902.58847784996,5,75.0705518244,0.08772015571594238,6.64108,0.741303,-81.4981,49.1011678613,0.679421469684,1.587740182876587,0.050621,705.450977465,32.69244909286499,75.0700355432,765.92
-68.9692,1.20677502815,0.600717980815,761.831960808,75.3246,0.0,324.57553831,8.68825,160.332947373,0.601190015809,75.3246,0.00985718,0.601190015809,0.7091059684753418,139,4935.248781681061,5,75.3282849604,0.0907735824584961,6.6144,0.738197,-68.9134,15.4242803711,0.233044874559,1.597485065460205,0.0557632,621.189595864,32.54119277000427,75.3277278987,745.756
-81.6124,1.20605830624,0.683451632753,768.173842423,75.6162,0.0,553.633127962,8.94201,72.4242330214,0.683536656842,75.6161,0.00642281,0.683536656842,0.7626800537109375,140,4968.298849821091,5,75.6197547054,0.09932351112365723,6.60615,0.737136,-81.5632,31.4711584086,0.571036035651,1.6208555698394775,0.0491867,673.856499409,32.931233406066895,75.6192331059,739.628
-82.9128,1.21003042968,0.702887465539,730.292541014,76.0129,0.0,672.66241299,9.20816,23.176708074,0.703846945282,76.0129,0.0099389,0.703846945282,0.6645901203155518,141,5001.38198184967,5,76.0166381778,0.08794498443603516,6.58446,0.734596,-82.8533,49.0481598891,0.710059362002,1.5584847927093506,0.0594482,703.865988878,32.960886001586914,76.0161221872,723.76
-82.2672,1.20434714955,0.713304375648,713.772692803,76.2919,0.0,577.644654551,8.9743,47.1305876622,0.714748770132,76.2919,0.00645329,0.714748770132,0.7118685245513916,142,5034.535405158997,5,76.2956643168,0.09000444412231445,6.57019,0.732921,-82.2271,22.1106568825,0.731432291352,1.585336446762085,0.0401382,662.664534168,33.03559637069702,76.2950980109,713.504
-82.893,1.19545820278,0.701788874271,805.3272671,76.5318,0.0,672.194621511,8.56339,44.77991595,0.702506458431,76.5318,0.00647115,0.702506458431,0.661658525466919,143,5067.866758823395,5,76.5350495916,0.0867462158203125,6.55373,0.731102,-82.8503,44.6793798117,0.723367472168,1.5502192974090576,0.0426636,726.217158508,33.20472288131714,76.5344324635,701.855
-82.8055,1.18186923567,0.724534856995,765.864863403,76.8603,0.0,641.42606775,8.53426,49.302997422,0.724065876698,76.8602,0.00979949,0.724065876698,0.6123089790344238,144,5100.818360090256,5,76.8636907596,0.08079028129577637,6.54323,0.729991,-82.7562,36.0007762862,0.704247374703,1.5277361869812012,0.0492554,683.507585241,32.829076290130615,76.8630750622,694.528
-82.9433,1.19204406816,0.488954013125,751.387030838,77.0883,0.0,685.647470048,8.74746,23.0575395595,0.489737511318,77.0882,0.00657445,0.489737511318,0.6177041530609131,145,5133.371654748917,5,77.0914875737,0.07913780212402344,6.53553,0.729122,-82.8786,53.0638737177,0.41688554395,1.5377802848815918,0.064743,718.777790123,32.43059849739075,77.0909710321,689.202
-83.9556,1.20280768254,0.726904433395,775.861809635,77.3446,0.0,647.368612633,8.98556,46.5966242521,0.726931408947,77.3446,0.00982447,0.726931408947,0.6653139591217041,146,5166.615646839142,5,77.3478182261,0.08957076072692871,6.52658,0.728178,-83.9074,46.7839056882,0.65025553477,1.5672101974487305,0.0482178,736.714636749,33.12617564201355,77.347287918,683.058
-83.5466,1.19122967788,0.722729196406,801.687089587,77.5885,0.0,639.913804585,8.62628,59.189494822,0.72522174551,77.5885,0.00644857,0.72522174551,0.6300144195556641,147,5199.194905757904,5,77.591894071,0.08117175102233887,6.51205,0.726331,-83.5029,33.7319456587,0.753077371491,1.5484042167663574,0.0437698,725.549202122,32.462199687957764,77.5913769295,673.206
-84.8404,1.18803584319,0.750571176605,774.135465283,77.965,0.0,682.463123667,8.6288,30.2537797195,0.751964761896,77.965,0.00994753,0.751964761896,0.6759669780731201,148,5232.584150791168,5,77.9683746518,0.09709811210632324,6.50183,0.725259,-84.7873,48.5075178305,0.773696488861,1.5805389881134033,0.0531387,735.299926048,33.26614022254944,77.9679256843,666.359
-84.4763,1.16586687281,0.745137406856,787.208201485,78.1695,0.0,621.49512422,7.8549,54.9950703743,0.743809809943,78.1695,0.00640654,0.743809809943,0.6855237483978271,149,5265.797399997711,5,78.1723481766,0.08942222595214844,6.49475,0.724299,-84.4347,49.8756320917,0.79048720979,1.5765619277954102,0.0415649,702.236672991,33.08889651298523,78.1718539497,661.657
-84.6956,1.19159042061,0.736029311386,755.737178302,78.4432,0.0,608.964727284,9.08503,50.7494301519,0.736717904734,78.4432,0.00642178,0.736717904734,0.702143669128418,150,5299.117240667343,5,78.4461845598,0.09725689888000488,6.48429,0.723168,-84.6524,46.8921225872,0.77202690023,1.5972590446472168,0.0431824,705.036355458,33.200271129608154,78.4456838089,654.775
-85.0109,1.18170629985,0.761675505596,818.920491886,78.6704,0.0,725.252762726,8.66252,35.0496264202,0.760563025028,78.6704,0.00642247,0.760563025028,0.6729698181152344,151,5331.908479213715,5,78.6732930624,0.08984518051147461,6.47726,0.722328,-84.9701,55.5290454401,0.801292324551,1.5750198364257812,0.040741,779.415068115,32.669480085372925,78.672823791,650.188
-85.5916,1.18622582791,0.786777820449,776.027266955,78.8342,0.0,709.225637718,8.92684,24.019007033,0.787155851224,78.8342,0.00647393,0.787155851224,0.6115002632141113,152,5364.979099273682,5,78.8373126208,0.08259749412536621,6.48127,0.722759,-85.5532,60.2530232095,0.801023382953,1.5367581844329834,0.0383911,747.879083455,32.95247292518616,78.8368432659,652.799
-84.9874,1.18294081738,0.730246607667,778.921571105,79.0511,0.0,652.501696523,8.76295,41.4516045464,0.730585542572,79.0511,0.00646702,0.730585542572,0.6357803344726562,153,5397.677696228027,5,79.0541253174,0.08349609375,6.47568,0.722324,-84.9467,51.6601985446,0.737523523178,1.5546879768371582,0.0407562,721.14508354,32.58082318305969,79.0536240168,649.161
-77.5718,1.19227985585,0.749457011762,788.14223214,79.1878,0.0,545.518577066,9.00638,77.0624291774,0.749119271319,79.1878,0.00992882,0.749119271319,0.6460254192352295,154,5431.361107826233,5,79.1913527581,0.08685803413391113,6.46697,0.721341,-77.5151,47.715470122,0.75859907237,1.5577905178070068,0.0567093,673.376290113,33.560824155807495,79.1908706463,643.531
-86.1829,1.20356325351,0.752812045058,841.208407507,79.4125,0.0,691.939081808,9.43815,52.4970332347,0.753714474798,79.4125,0.00643865,0.753714474798,0.6493487358093262,155,5464.769779682159,5,79.4153590138,0.08801460266113281,6.44921,0.719029,-86.1445,62.4503451044,0.778612664253,1.5599722862243652,0.0383682,777.06066857,33.29125618934631,79.4149282882,632.2
-85.8039,1.17710349947,0.787708425674,741.990268546,79.5666,0.0,651.918191898,8.57766,30.75940701,0.786567398,79.5666,0.00641884,0.786567398,0.7240629196166992,156,5497.989989042282,5,79.5697918663,0.0929560661315918,6.44366,0.718613,-85.7638,45.0966855058,0.767165613656,1.6053476333618164,0.0400314,706.444088932,33.09720778465271,79.5693146491,628.704
-86.575,1.19603886221,0.759762575553,790.235790524,79.7966,0.0,720.575357361,9.47034,25.5425260046,0.761048193422,79.7966,0.00647615,0.761048193422,0.6710424423217773,157,5530.386691808701,5,79.8003342111,0.08612370491027832,6.4435,0.71874,-86.5375,53.1243332134,0.808966259838,1.5611615180969238,0.0374374,762.602308466,32.27589201927185,79.7998697161,628.605
-85.9543,1.18899187052,0.719291223811,772.950474003,79.9684,0.0,667.346976404,9.22406,34.9680761996,0.718622629399,79.9684,0.00996546,0.718622629399,0.6089203357696533,158,5562.902107000351,5,79.9712828016,0.08347344398498535,6.43691,0.71828,-85.9042,46.6392349273,0.80996868953,1.5375604629516602,0.0500641,731.617949836,32.394288301467896,79.970805955,624.473
-86.2522,1.17858992809,0.764864163387,761.104234591,80.1295,0.0,712.42062419,8.91428,19.1908763998,0.765068120454,80.1295,0.0099366,0.765068120454,0.6301939487457275,159,5595.402596712112,5,80.1324497445,0.08816409111022949,6.43614,0.718482,-86.2058,36.3055941912,0.794511518432,1.5476489067077637,0.0464172,735.20983966,32.38057017326355,80.1319882342,623.991
-86.4125,1.18735627971,0.713051067648,816.357643661,80.2419,0.0,698.93915638,9.63543,50.9461367614,0.714179619097,80.2419,0.00998826,0.714179619097,0.6502401828765869,160,5627.793869495392,5,80.245510245,0.08756399154663086,6.43314,0.718484,-86.3558,62.5028415057,0.770304602117,1.5679030418395996,0.0567245,761.497782269,32.27107763290405,80.2449781682,622.121
-86.6423,1.19519190453,0.738937870931,825.576159028,80.325,0.0,729.120510795,9.50051,33.7714069192,0.738950878567,80.325,0.00993121,0.738950878567,0.6512713432312012,161,5660.329199790955,5,80.3277016982,0.08621048927307129,6.40771,0.715536,-86.5659,66.8872353536,0.71517638428,1.5431604385375977,0.0763626,767.398434887,32.415727376937866,80.3272323384,606.502
-85.4904,1.19521010899,0.597164015905,761.872502031,80.4531,0.0,584.125442707,9.51335,65.9149349359,0.597877516463,80.4531,0.00992633,0.597877516463,0.6523938179016113,162,5692.854742050171,5,80.456265854,0.08507180213928223,6.38649,0.712851,-85.4392,37.5886546897,0.639785171739,1.5432982444763184,0.0512543,709.890413123,32.40648531913757,80.4558285788,593.77
-85.8612,1.1936888739,0.721562292299,766.946961772,80.537,0.0,705.721328915,9.78857,19.7146998129,0.723613991142,80.537,0.00640507,0.723613991142,0.6048972606658936,163,5725.441176652908,5,80.5398220529,0.08211421966552734,6.37032,0.710977,-85.8116,38.1795194645,0.820543416582,1.5408847332000732,0.0495605,738.445262715,32.472758293151855,80.5394046253,584.247
-86.4,1.16960902927,0.739455637981,796.273191935,80.7093,0.0,728.991947199,8.71772,24.4184320141,0.74067314453,80.7093,0.00996181,0.74067314453,0.6257619857788086,164,5757.8039972782135,5,80.7126349645,0.08064937591552734,6.35797,0.709385,-86.3478,63.3386184224,0.830693454926,1.5345172882080078,0.0521927,763.68381567,32.247042179107666,80.7122232341,577.072
-86.5435,1.1800373994,0.690057135623,763.518794984,80.8667,0.0,724.313769148,9.37179,13.7701611445,0.690631371243,80.8667,0.00987514,0.690631371243,0.617011308670044,165,5790.871864557266,5,80.8695363867,0.08275628089904785,6.35073,0.708567,-86.4926,39.9145945545,0.785311402724,1.535966396331787,0.0508652,740.470768033,32.945499420166016,80.8690876879,572.909
-87.1082,1.17088393615,0.739120976285,781.022780611,81.0245,0.0,723.474431959,9.06432,19.1608918978,0.738920148342,81.0245,0.00982718,0.738920148342,0.6561717987060547,166,5823.701865434647,5,81.0277951933,0.08622384071350098,6.34688,0.708191,-87.0525,54.9278619044,0.831144489744,1.5484230518341064,0.0557098,756.436843457,32.71111822128296,81.0273436927,570.707
-87.1857,1.17371047086,0.753031344226,809.364696781,81.2325,0.0,654.080506838,9.35087,53.4104986936,0.750312678227,81.2325,0.00643097,0.750312678227,0.6239380836486816,167,5856.334531784058,5,81.2356539454,0.08283495903015137,6.34903,0.708397,-87.1479,41.9802461585,0.727246661895,1.5266366004943848,0.0378342,728.574297947,32.51844048500061,81.2351959883,571.94
-86.9413,1.18079276278,0.744579067547,812.800480193,81.3272,0.0,654.189652189,9.83551,63.0611724373,0.745015136322,81.3272,0.00647208,0.745015136322,0.6670026779174805,168,5888.729477882385,5,81.3300745776,0.09129548072814941,6.34953,0.708723,-86.9014,46.78243193,0.796419777239,1.5754516124725342,0.0399246,729.737675168,32.27902007102966,81.3295512524,572.223
-86.4021,1.17215102554,0.620168801859,783.437474128,81.484,0.0,583.660316298,9.33011,72.8179538902,0.619034422141,81.484,0.00641043,0.619034422141,0.5995659828186035,169,5920.919316530228,5,81.4870714068,0.08397436141967773,6.33684,0.707636,-86.3597,31.742323766,0.703175704824,1.5394771099090576,0.0423279,725.061142169,32.06738257408142,81.486599001,565.007
-87.7426,1.18031684064,0.656079415236,784.812816619,81.5696,0.0,719.659325077,10.0695,21.4336477125,0.657518966291,81.5696,0.00643014,0.657518966291,0.6345207691192627,170,5953.351191043854,5,81.5729884509,0.09188532829284668,6.33202,0.707283,-87.6903,45.3552949041,0.788838884367,1.5707788467407227,0.0523148,748.760075657,32.31536531448364,81.5725154249,562.291
-87.3102,1.17812063589,0.711833771792,782.396329586,81.6557,0.0,685.819068948,9.63671,31.9010389196,0.712706980378,81.6557,0.0099197,0.712706980378,0.600205659866333,171,5986.125125408173,5,81.6589832171,0.08912372589111328,6.3309,0.706988,-87.2616,36.8392880491,0.803375406113,1.524463415145874,0.0486145,741.323210137,32.65179991722107,81.6585737737,561.659
-75.9842,1.16577267519,0.693366783077,805.935020343,81.7872,0.0,432.480620531,9.07396,142.647262176,0.693320171992,81.7872,0.00643095,0.693320171992,0.7047171592712402,172,6019.441253423691,5,81.7893116699,0.0965569019317627,6.33131,0.707131,-75.9389,61.813080018,-4.23289358443,1.5798778533935547,0.0452576,716.026772502,33.18880033493042,81.7888393867,561.892
-87.5114,1.16865804664,0.742200733471,799.84011415,81.8507,0.0,697.786827138,9.53668,34.6237552535,0.741840571908,81.8507,0.0064149,0.741840571908,0.6612691879272461,173,6051.922779083252,5,81.8541742493,0.09231805801391602,6.3276,0.70671,-87.4755,57.510339299,0.725682192958,1.561098575592041,0.0359192,754.355978951,32.36364221572876,81.8537528902,559.811
-87.8592,1.17822660805,0.72714818045,776.744814487,81.8715,0.0,688.465271482,10.0834,38.0660472956,0.728042783045,81.8715,0.00641683,0.728042783045,0.620882511138916,174,6084.721059799194,5,81.8745365559,0.09330558776855469,6.32613,0.706485,-87.8226,55.0642720612,0.650626779991,1.5395643711090088,0.0366592,733.128001932,32.685884952545166,81.8740749661,558.991
-87.4197,1.17538521357,0.735762833556,787.223513071,81.9144,0.0,733.517262758,9.59998,20.6102523187,0.73614648896,81.9144,0.00997742,0.73614648896,0.62168288230896,175,6117.210791110992,5,81.9170701059,0.09228253364562988,6.32331,0.706508,-87.3682,50.1325051814,0.751320748641,1.53672456741333,0.051445,758.782399694,32.37299132347107,81.9165663662,557.413
-88.2424,1.17293146333,0.758448348466,795.671001874,82.0223,0.0,715.391842842,9.81155,25.6500823091,0.759031402345,82.0223,0.00640771,0.759031402345,0.6204698085784912,176,6149.947664737701,5,82.0254126462,0.08859419822692871,6.31425,0.70572,-88.2064,53.0924092729,0.737506710484,1.5421562194824219,0.0360031,758.627135021,32.61047077178955,82.024927226,552.387
-87.2104,1.1733043757,0.725932484335,833.497755657,82.0552,0.0,696.262597385,9.88424,50.0267927492,0.724589896094,82.0552,0.006402,0.724589896094,0.6279416084289551,177,6182.186230182648,5,82.0587521826,0.09244537353515625,6.30353,0.704574,-87.172,47.6834210598,0.798303683388,1.5534920692443848,0.0384216,752.109414742,32.123457193374634,82.0582511127,546.5
-87.6641,1.17784015805,0.756927917681,819.309751296,82.0703,0.0,739.368312595,10.3029,32.465267408,0.757396890437,82.0703,0.00643785,0.757396890437,0.6389176845550537,178,6214.61408996582,5,82.0728023446,0.09145164489746094,6.29608,0.7036,-87.6237,57.0648974335,0.846139066743,1.5447518825531006,0.0403442,781.982100671,32.303340911865234,82.0723834078,542.441
-88.0457,1.14846436037,0.765403329298,791.793868184,82.0618,0.0,695.937106764,9.18877,32.4079026197,0.765509347075,82.0618,0.00644313,0.765509347075,0.6589264869689941,179,6246.988948345184,5,82.0644992678,0.08613419532775879,6.29292,0.703312,-88.0057,45.8744924301,0.766626502379,1.5593852996826172,0.040062,746.49174038,32.26159071922302,82.0641222439,540.731
-87.9986,1.15167549749,0.760965340642,839.902911456,82.0386,0.0,737.306158698,9.5533,43.6160679302,0.760255566443,82.0386,0.0099708,0.760255566443,0.6288504600524902,180,6279.2150020599365,5,82.0419016364,0.08007669448852539,6.28448,0.702356,-87.9347,59.4914759724,0.765561677339,1.5595707893371582,0.0639343,787.378190979,32.10145711898804,82.0414622872,536.185
-87.4121,1.13603361015,0.711672225352,821.984765352,82.0596,0.0,705.521643746,8.62598,39.0492669872,0.710743054221,82.0596,0.00978162,0.710743054221,0.643165111541748,181,6311.480415344238,5,82.0621362088,0.08485531806945801,6.26707,0.700507,-87.3657,41.601275203,0.798071086841,1.5371220111846924,0.0463638,769.689147935,32.15286421775818,82.061669783,526.932
-88.0801,1.16820535206,0.688010090077,831.823002723,82.135,0.0,712.818944746,9.82267,41.4908734769,0.690459546476,82.135,0.0099412,0.690459546476,0.6790764331817627,182,6343.748109340668,5,82.1379976342,0.09131884574890137,6.26562,0.700301,-88.0225,57.1964848999,0.739138530998,1.5503840446472168,0.0576401,786.448375371,32.155844926834106,82.1375190195,526.167
-87.2914,1.15252071453,0.731895547649,864.14106073,82.1845,0.0,657.882966448,9.33857,65.4847708078,0.731747380028,82.1845,0.00992426,0.731747380028,0.6616394519805908,183,6375.96416759491,5,82.1871335793,0.0830850601196289,6.28627,0.702859,-87.2407,57.1465281525,0.745650831478,1.547426700592041,0.0506973,767.252794264,32.10372972488403,82.1867780099,537.144
-87.7348,1.14198078009,0.761131571863,823.903794035,82.2063,0.0,686.866211864,9.12313,46.6261678616,0.761270911141,82.2063,0.00995841,0.761270911141,0.6599791049957275,184,6408.626712799072,5,82.2088590644,0.08967876434326172,6.29054,0.703307,-87.6866,47.5368882391,0.717598345811,1.5323989391326904,0.0481796,758.396006796,32.55639386177063,82.2084152789,539.446
-87.5464,1.14982613624,0.732757289422,787.42170801,82.2396,0.0,703.977367218,9.40656,28.4270083052,0.732744700901,82.2396,0.00979535,0.732744700901,0.7880935668945312,185,6443.153255701065,5,82.2426142176,0.09711885452270508,6.26727,0.700848,-87.4973,50.488095315,0.830432886259,1.5841803550720215,0.0490494,752.807447942,34.39997959136963,82.2422315323,527.034
-87.8381,1.15497484907,0.773531061252,839.208118005,82.2527,0.0,769.798073818,9.56182,28.1055969294,0.774729586855,82.2527,0.00995454,0.774729586855,0.8451497554779053,186,6477.303683042526,5,82.255405361,0.1103363037109375,6.26529,0.700663,-87.7918,54.6145642233,0.773441828289,1.640690803527832,0.0462799,803.906299258,34.03524732589722,82.2549886278,525.996
-88.5084,1.15935107921,0.782967238586,864.648463328,82.3151,0.0,743.753419764,9.45481,40.185355628,0.783009797204,82.3151,0.00993703,0.783009797204,0.6712877750396729,187,6510.457609653473,5,82.317540827,0.08468413352966309,6.26663,0.70114,-88.4623,63.0644714447,0.726955817412,1.527656078338623,0.0461502,818.119068523,33.04094219207764,82.3170734874,526.702
-88.6948,1.14975154092,0.771485474082,819.313332632,82.512,0.0,741.914443774,9.30915,27.9955638277,0.770926136607,82.512,0.0064213,0.770926136607,0.6979043483734131,188,6543.29009437561,5,82.5150311949,0.08716583251953125,6.25125,0.699616,-88.6589,52.6083752546,0.792674730631,1.5218455791473389,0.0358887,796.612850816,32.71350884437561,82.5145289375,518.662
-88.6422,1.14151494089,0.737269965769,842.071321688,82.649,0.0,761.664896828,8.85325,34.8857976862,0.737879525987,82.649,0.00641055,0.737879525987,0.7301945686340332,189,6575.6843066215515,5,82.6515478759,0.09862995147705078,6.24201,0.698759,-88.6031,61.983303524,0.767139814927,1.554466962814331,0.0391541,802.869268914,32.27427411079407,82.6511450804,513.891
-88.3446,1.15313992582,0.767821772984,852.705824484,82.6804,0.0,750.203236884,9.33125,39.7596641198,0.768373839177,82.6804,0.00643063,0.768373839177,0.6349825859069824,190,6608.28648352623,5,82.6831994762,0.08942413330078125,6.23319,0.697923,-88.3097,58.3020690572,0.801297575249,1.5116653442382812,0.0348969,795.446209165,32.486106395721436,82.6828130044,509.379
-88.2614,1.15565495192,0.782851602813,835.142206555,82.7995,0.0,777.105965171,9.68383,22.2937693572,0.782175109534,82.7995,0.00997926,0.782175109534,0.6813104152679443,191,6641.040143251419,5,82.8022437812,0.08973836898803711,6.22227,0.696821,-88.2057,63.0404386861,0.856651051569,1.536346673965454,0.055687,807.09915046,32.63231539726257,82.801831802,503.846
-88.3317,1.15767245056,0.738993907336,847.066502417,82.7356,0.0,789.207445236,9.66032,20.2089393848,0.739260186061,82.7356,0.00644144,0.739260186061,0.6617186069488525,192,6673.176532030106,5,82.7382118502,0.08551549911499023,6.21938,0.696143,-88.2947,52.3230325157,0.798569066505,1.544818639755249,0.0369644,810.922873216,32.02253770828247,82.7378316668,502.393
-88.0012,1.16107854133,0.734025981882,846.401171573,82.6959,0.0,699.046198075,9.73853,51.9708778846,0.735628215964,82.6959,0.00644122,0.735628215964,0.6306469440460205,193,6705.32596206665,5,82.6987181296,0.08481717109680176,6.22208,0.696665,-87.9616,54.2332953081,0.695902842892,1.5456743240356445,0.0396423,776.075128682,32.03449821472168,82.6982804443,503.751
-82.35,1.14744682496,0.549544626965,810.443213919,82.6782,0.0,306.224063803,9.22659,194.62537749,0.549498685818,82.6782,0.00646001,0.549498685818,0.6353614330291748,194,6737.839024305344,5,82.6808503081,0.08016490936279297,6.21593,0.695886,-82.3036,48.4297420557,0.131110230094,1.5456013679504395,0.0464096,694.420343798,32.39493012428284,82.6804038378,500.66
-88.2105,1.13644871416,0.725721249824,797.402514059,82.769,0.0,769.855833448,8.79659,11.2529068835,0.724895677706,82.769,0.00997123,0.724895677706,0.669567346572876,195,6770.073051929474,5,82.7712089751,0.0871577262878418,6.21013,0.695282,-88.1522,59.3785030678,0.518351689669,1.5774991512298584,0.0582581,779.278016803,32.11703109741211,82.7708344612,497.765
-88.5788,1.14451606713,0.763747499858,876.584358634,82.8817,0.0,778.418235208,9.12405,33.0923251444,0.764359055844,82.8817,0.00992516,0.764359055844,0.7300479412078857,196,6802.714486837387,5,82.8845156975,0.09279012680053711,6.22291,0.696631,-88.5337,64.5209116131,0.789927898003,1.5818605422973633,0.0450821,827.785260295,32.52613830566406,82.8841293674,504.169
-88.5985,1.14423277718,0.7643165982,816.935658442,83.024,0.0,738.891511812,9.21954,25.1158001007,0.76581047182,83.024,0.00994486,0.76581047182,0.6870400905609131,197,6835.288556337357,5,83.0266488149,0.08745980262756348,6.19533,0.693763,-88.5548,56.8135895347,0.789884084102,1.5722782611846924,0.0437698,783.482446289,32.45594763755798,83.0262283578,490.451
-88.8734,1.14363853393,0.757516134001,830.982164738,83.1181,0.0,779.717893897,9.42583,18.3783465931,0.756570052305,83.1181,0.00992441,0.756570052305,0.7472245693206787,198,6868.684982776642,5,83.121053605,0.09034371376037598,6.18836,0.693367,-88.826,58.547972556,0.797378020579,1.6049830913543701,0.0473785,804.030144586,33.27793622016907,83.1206075282,487.046
-88.6419,1.14129111865,0.758732148764,830.852460287,83.1435,0.0,739.191505612,9.31913,30.7438011699,0.758801877241,83.1435,0.00642968,0.758801877241,0.8365824222564697,199,6903.388550043106,5,83.1456430935,0.10631704330444336,6.18595,0.69318,-88.6064,52.1249591074,0.774574083457,1.6613385677337646,0.0355301,775.642343173,34.583637952804565,83.1453132144,485.877
-88.8992,1.15325976549,0.756168664791,858.263061286,83.2235,0.0,767.854121344,9.68305,38.4389018298,0.756394182432,83.2235,0.00990596,0.756394182432,0.8128852844238281,200,6937.889969110489,5,83.2265615509,0.10108518600463867,6.17144,0.691812,-88.854,58.9927329339,0.795535623005,1.6324450969696045,0.0452347,812.40070283,34.37055706977844,83.2261953372,478.874
-87.5145,1.12954576829,0.748767762783,781.591176049,83.3487,0.0,746.211181563,9.03915,12.4561247036,0.74801282922,83.3487,0.00642375,0.74801282922,0.818734884262085,201,6972.711972475052,5,83.3508054147,0.11043858528137207,6.17097,0.691928,-87.4751,35.2629204702,0.719428375035,1.6316490173339844,0.0394058,770.035030167,34.70106482505798,83.3504503782,478.65
-88.4523,1.14467692085,0.653608688816,880.929031485,83.4525,0.0,712.611262169,9.89004,70.8580557838,0.656049359355,83.4525,0.00640336,0.656049359355,0.7817833423614502,202,7007.415349960327,5,83.4555202516,0.10200762748718262,6.16545,0.691428,-88.4088,46.698864235,0.750570835316,1.6125750541687012,0.0435028,796.261438667,34.56714701652527,83.4550360216,476.016
-89.0821,1.12605128056,0.684043042235,870.476333393,83.5553,0.0,747.653193791,9.57447,43.3836892717,0.686725891175,83.5553,0.00644315,0.686725891175,0.8165073394775391,203,7041.947820186615,5,83.5575105938,0.10707950592041016,6.16062,0.691085,-89.0389,63.731952418,0.756639156762,1.6345698833465576,0.0431671,814.399280885,34.40395522117615,83.5571239818,473.72
-88.0407,1.11484332515,0.779330194501,875.327629162,83.7115,0.0,772.747274332,9.33045,37.7504998796,0.77905683895,83.7115,0.00994893,0.77905683895,0.7146313190460205,204,7076.334541797638,5,83.7142668297,0.09579062461853027,6.15583,0.690479,-87.9973,56.6962756883,0.778075126373,1.5970377922058105,0.0433502,820.056504537,34.259408950805664,83.7139328191,471.458
-88.7071,1.12563241863,0.751512251432,848.760232845,83.7724,0.0,763.522384139,9.85998,29.0577692037,0.750888314229,83.7724,0.00644801,0.750888314229,0.7723550796508789,205,7110.844460725784,5,83.7746402985,0.10019755363464355,6.14583,0.689493,-88.6736,51.2053846186,0.743035961834,1.6427829265594482,0.0335388,794.563967203,34.38030529022217,83.7742399818,466.768
-88.4668,1.10073786826,0.746797771976,807.874150103,83.8641,0.0,770.564518831,9.22521,14.0732670938,0.747324431011,83.8641,0.00987987,0.747324431011,0.7646145820617676,206,7145.466283321381,5,83.8667578855,0.10275125503540039,6.14077,0.689005,-88.4239,50.5174444664,0.820519824223,1.6397504806518555,0.0428848,788.479449945,34.49625372886658,83.8663945978,464.411
-88.9263,1.11219090046,0.754947649616,845.864582878,84.0371,0.0,767.466259163,9.24492,29.0223998923,0.755315757271,84.0371,0.0099853,0.755315757271,0.7662134170532227,207,7180.189099788666,5,84.040124406,0.10483002662658691,6.13279,0.688132,-88.8764,65.4653923541,0.838863606392,1.6535594463348389,0.0498962,824.736452449,34.59756541252136,84.0397345011,460.718
-88.5492,1.09121663159,0.754010223227,838.44447095,84.1789,0.0,734.494069639,9.13242,34.2729284836,0.752932162954,84.1789,0.00997303,0.752932162954,0.7564535140991211,208,7214.984546422958,5,84.1809288698,0.099578857421875,6.11723,0.686439,-88.5021,58.1823590179,0.775199559385,1.6356866359710693,0.0470657,792.557233378,34.66594910621643,84.1805268331,453.604
-88.82,1.09546483265,0.737131187781,853.439180444,84.3562,0.0,699.075676902,9.04754,53.1904355673,0.735714620761,84.3562,0.00985617,0.735714620761,0.7851097583770752,209,7249.7655301094055,5,84.3586694659,0.10362410545349121,6.11544,0.686534,-88.7707,61.2905536804,0.766193565015,1.6428265571594238,0.0493774,790.902763681,34.65597081184387,84.3582668691,452.796
