LossAfter,Time,dLoss,Perplexity,EnvExecTime,Entropy,MeanKL,AbsLearnSignal,MaxReturn,Iteration,AbsLearnSignalNew,AverageReturn,AveragePolicyStd,AbsLearnSignalOld,LossBefore,AverageAbsY,AverageY,PolicyExecTime,MinReturn,ProcessExecTime,AverageAbsQYDiff,AverageQLoss,ItrTime,AverageDiscountedReturn,AverageQ,StdReturn,NumTrajs,ExplainedVariance,MeanKLBefore,AverageAbsQ
-114.122,9491.871690273285,0.0526352,542.636,1.377190351486206,6.29644,0.00973451,0.736804878054,1074.63575971,284,0.736804878054,1019.01472979,0.706636,0.736844113226,-114.069,108.021383446,107.518667899,0.6068975925445557,973.279324035,0.09034204483032227,1.16857137324,14.5359,31.778501510620117,65.5160324302,107.517,36.3021179807,5,0.818011544579,0.0,108.018
-100.287,9523.924358129501,0.0462952,543.579,1.3673198223114014,6.29817,0.00641659,0.643942230517,1113.26267574,285,0.643942230517,897.436023512,0.706855,0.64380353854,-100.24,107.987818321,107.475021111,0.6333091259002686,334.103412971,0.09278082847595215,1.18146684396,14.337,31.934019565582275,65.1730015033,107.473,285.562668601,5,0.809540496984,0.0,107.985
-114.408,9556.221095085144,0.0456467,541.105,1.3608331680297852,6.29361,0.00641337,0.723053226108,1116.82614312,286,0.723053226108,1019.25766565,0.706254,0.7241854635,-114.362,107.969786199,107.445851942,0.6479818820953369,929.797017601,0.09074878692626953,1.16761661374,13.7617,32.17716336250305,72.3130542886,107.444,64.6467866353,5,0.764155903014,0.0,107.965
-111.697,9588.653083324432,0.056839,539.47,1.4001846313476562,6.29059,0.00991348,0.657017977424,1055.5756352,287,0.657017977424,953.280036206,0.705955,0.656139207603,-111.64,108.062133944,107.550438133,0.697636604309082,845.522644256,0.1022803783416748,1.17006621513,14.0751,32.30856919288635,42.1075367985,107.549,77.8146596552,5,0.801465725179,0.0,108.059
-112.87,9620.733500480652,0.0611801,543.717,1.3667755126953125,6.29843,0.00988307,0.675332481097,1047.75476198,288,0.675332481097,1004.3545553,0.70659,0.676140544511,-112.809,108.124447964,107.606366447,0.6447577476501465,938.195299507,0.09904265403747559,1.18038067508,14.4477,31.95830988883972,50.9126806068,107.604,44.9630312523,5,0.798511539689,0.0,108.121
-112.95,9652.867654800415,0.0474396,538.024,1.3312408924102783,6.2879,0.00643415,0.749837746406,1024.50163281,289,0.749837746406,978.453473034,0.705462,0.74858650909,-112.902,108.080308947,107.558876669,0.5994658470153809,928.500972714,0.08716177940368652,1.16915146709,14.0272,32.015464544296265,59.7551684656,107.557,37.8112282351,5,0.75569632733,0.0,108.077
-112.365,9685.077414035797,0.0481491,535.996,1.344003438949585,6.28413,0.00996458,0.738542233397,995.875942707,290,0.738542233397,956.21158061,0.704998,0.739328655307,-112.317,108.138571153,107.61848519,0.5908248424530029,908.93810108,0.09092426300048828,1.16670820643,14.1215,32.08420920372009,58.3044080139,107.616,29.9080309151,5,0.81793390057,0.0,108.134
-113.132,9717.280032157898,0.044632,537.108,1.3471705913543701,6.2862,0.00998101,0.76909252844,1038.29073142,291,0.76909252844,992.923192461,0.705325,0.768786744041,-113.088,108.185400153,107.670259412,0.5996143817901611,944.844821719,0.08946728706359863,1.16687231398,14.0413,32.07925629615784,61.2497869652,107.668,36.8336553761,5,0.795270762344,0.0,108.181
-106.428,9749.606669425964,0.0550308,537.125,1.3525123596191406,6.28623,0.00640026,0.595722411027,1111.12601332,292,0.595722411027,870.417559856,0.705485,0.595616736921,-106.373,108.223580755,107.72940669,0.5918393135070801,212.895421072,0.08761191368103027,1.15968379847,13.6248,32.205997705459595,81.3617231006,107.728,331.333242374,5,0.492164392156,0.0,108.221
-111.628,9781.703035593033,0.0507202,539.107,1.3693439960479736,6.28991,0.00995185,0.59273850277,1070.12053545,293,0.59273850277,948.483756027,0.705941,0.593116634304,-111.577,108.298188474,107.806144362,0.6083316802978516,820.548471849,0.08980178833007812,1.18028511909,14.753,31.971155881881714,26.4374906686,107.804,101.018300734,5,0.63928341969,0.0,108.294
-112.749,9813.836637973785,0.0784683,537.165,1.371030330657959,6.2863,0.00989656,0.632411258294,1047.49493298,294,0.632411258294,981.788982311,0.705608,0.63127120809,-112.67,108.168509229,107.675762374,0.5952022075653076,816.469301193,0.08664488792419434,1.18032338324,14.8407,32.01071548461914,49.0878255155,107.674,85.1628103125,5,0.775521564,0.0,108.165
-112.492,9846.074777126312,0.0456085,537.187,1.3723196983337402,6.28635,0.00639959,0.693457360524,1035.7727382,295,0.693457360524,954.398679388,0.705501,0.694056887524,-112.447,108.044091182,107.544826965,0.6106002330780029,853.157213316,0.09257960319519043,1.16465285905,13.7633,32.11358404159546,35.9626984919,107.542,80.8495651485,5,0.80797862719,0.0,108.04
-113.429,9878.67457985878,0.0567932,534.448,1.3898475170135498,6.28123,0.00983964,0.697038359515,1063.43803925,296,0.697038359515,1034.69947725,0.704837,0.695962280449,-113.373,108.079944618,107.617730367,0.6214499473571777,1000.83867091,0.09060859680175781,1.16863574702,14.1786,32.4748113155365,71.8563106465,107.616,20.3792649739,5,0.839673295298,0.0,108.076
-112.349,9911.09164428711,0.0464096,536.352,1.3756728172302246,6.28479,0.00975212,0.781192424157,1054.9015505,297,0.781192424157,985.999497052,0.705478,0.781881121646,-112.303,108.014535865,107.552566857,0.609992265701294,943.587116433,0.08822822570800781,1.17023777701,15.2296,32.28972387313843,66.4369462488,107.55,39.9723348746,5,0.799211281548,0.0,108.011
-112.141,9943.36359500885,0.037056,537.779,1.370779275894165,6.28745,0.00648144,0.728101981735,1071.3048089,298,0.728101981735,998.500941645,0.705805,0.728949984826,-112.104,107.95062058,107.480613073,0.6082897186279297,912.883338918,0.09068632125854492,1.17201481109,14.7092,32.14992809295654,63.7109743648,107.478,55.5790296087,5,0.819342924578,0.0,107.947
-112.42,9975.673135995865,0.0485306,532.076,1.3714447021484375,6.27679,0.00990805,0.711712862262,1014.28992297,299,0.711712862262,975.547382702,0.704558,0.712711886908,-112.372,108.026770164,107.582710141,0.603585958480835,917.214530239,0.09113764762878418,1.16882755971,14.2831,32.18460130691528,47.8155829949,107.581,42.1455939398,5,0.809491333049,0.0,108.023
-111.822,10008.570147275925,0.0513763,527.728,1.3827991485595703,6.26858,0.0098508,0.683520844329,1029.64147352,300,0.683520844329,962.239318752,0.70347,0.682029379121,-111.771,107.939684864,107.492922834,0.6100888252258301,922.920838345,0.09083700180053711,1.15620946851,13.9154,32.7729229927063,40.1408811778,107.491,37.5632060486,5,0.885453434622,0.0,107.936
-112.69,10040.91416478157,0.0685349,531.512,1.3833580017089844,6.27572,0.00640366,0.672144187752,1064.52328401,301,0.672144187752,1028.85817136,0.704445,0.671503250941,-112.621,107.801724972,107.357924907,0.6377029418945312,968.247732908,0.09581923484802246,1.1565562336,13.8721,32.22197675704956,71.3117910763,107.356,33.7782080752,5,0.832857982351,0.0,107.798
-112.069,10073.680411338806,0.0348663,532.91,1.3690268993377686,6.27835,0.0064663,0.776410417638,1070.83334236,302,0.776410417638,1032.6769268,0.704733,0.775031127471,-112.034,107.795157277,107.354026505,0.6748919486999512,1010.81416746,0.09404230117797852,1.16951214625,14.7453,32.6458625793457,65.6312671073,107.352,20.6004243812,5,0.822266976047,0.0,107.791
-112.034,10106.171923875809,0.0450668,528.479,1.3775928020477295,6.27,0.00997687,0.735674629492,1028.44166343,303,0.735674629492,1007.69286298,0.703854,0.736238199651,-111.989,107.664944784,107.204684931,0.6539194583892822,979.634229859,0.09160447120666504,1.15172606616,13.8059,32.361802101135254,72.9573374284,107.202,16.642747773,5,0.888311658346,0.0,107.661
-112.348,10138.91452884674,0.0451813,524.805,1.3568103313446045,6.26303,0.00993407,0.681404875687,1068.26035101,304,0.681404875687,1007.13668213,0.703052,0.681279329119,-112.303,107.650688315,107.182634399,0.6192755699157715,876.447337698,0.08916139602661133,1.15141849553,14.0923,32.619248390197754,51.675860424,107.18,68.4591113041,5,0.791289287908,0.0,107.647
-112.269,10171.567955255508,0.0391083,533.096,1.3566334247589111,6.2787,0.00648233,0.649185390461,1036.20262224,305,0.649185390461,975.483615516,0.70467,0.648671448789,-112.23,107.666320384,107.213597716,0.6063230037689209,856.004585559,0.09162783622741699,1.1250116301,13.2463,32.53048825263977,41.3432412988,107.212,64.3196501536,5,0.842973884989,0.0,107.664
-98.8252,10203.4343791008,0.0473022,531.595,1.3625311851501465,6.27588,0.00643643,0.665900004506,1028.93966968,306,0.665900004506,899.582164696,0.70436,0.665756453393,-98.7779,107.456651354,106.994957988,0.5952348709106445,470.175997294,0.08907055854797363,1.13464491153,13.9008,31.741801500320435,68.3162482159,106.992,215.498779273,5,-6.55418276708,0.0,107.453
-98.3119,10235.323563575745,0.0518188,533.829,1.3557319641113281,6.28008,0.00990598,0.685940421223,1047.19118947,307,0.685940421223,916.300622939,0.704848,0.686195443987,-98.2601,107.2795975,106.816918382,0.5882680416107178,572.177904991,0.08558320999145508,1.13801325744,14.0766,31.7658371925354,59.089458678,106.815,176.296048084,5,0.786336966665,0.0,107.276
-111.181,10267.232360839844,0.0392914,537.831,1.3600013256072998,6.28754,0.00643455,0.693746682624,1102.16417683,308,0.693746682624,1023.78496607,0.705686,0.691823865596,-111.142,107.303336668,106.851148896,0.591113805770874,945.910799545,0.09079742431640625,1.13406773498,14.0361,31.786805152893066,61.8825590652,106.849,59.7749440151,5,0.790801142936,0.0,107.3
-111.709,10299.187380313873,0.0568314,534.605,1.375070333480835,6.28153,0.00995762,0.747358706206,1014.22210973,309,0.747358706206,990.223494758,0.704953,0.747094145508,-111.652,107.195674428,106.752872911,0.5928187370300293,942.910128646,0.09138631820678711,1.15059106907,14.3459,31.832958936691284,75.0969215335,106.751,24.9810429073,5,0.758041190689,0.0,107.192
-110.817,10331.356046676636,0.0391617,530.621,1.3792176246643066,6.27405,0.00640608,0.633254843328,1068.47004107,310,0.633254843328,996.910680781,0.703917,0.633606437308,-110.777,107.009933873,106.565261454,0.5911746025085449,855.702174882,0.08505940437316895,1.1372625616,14.0501,32.04533886909485,55.4386654971,106.563,73.8761427837,5,0.817552434873,0.0,107.006
-111.699,10363.221372365952,0.0510864,526.966,1.3695058822631836,6.26714,0.00990751,0.754160200735,1055.32786848,311,0.754160200735,1011.23488833,0.703001,0.753903327419,-111.648,106.944824305,106.508547203,0.5727248191833496,946.096531376,0.08530950546264648,1.14438341491,14.9312,31.74036192893982,56.8345426169,106.506,40.0710123197,5,0.783424722913,0.0,106.941
-111.398,10395.2642390728,0.0570526,522.653,1.353788137435913,6.25892,0.00990412,0.758059124806,1040.80363212,312,0.758059124806,993.772422294,0.702284,0.758836916782,-111.341,106.784531122,106.341481409,0.5888044834136963,936.547333589,0.08432984352111816,1.10816295403,13.725,31.91920828819275,66.7265026773,106.34,34.2336046432,5,0.852559462718,0.0,106.781
-111.544,10427.275523424149,0.0457077,523.661,1.3509645462036133,6.26084,0.00988294,0.770878114748,1018.74482374,313,0.770878114748,1001.32077866,0.702338,0.771653661808,-111.498,106.835927639,106.400843492,0.5744922161102295,986.685647067,0.0856938362121582,1.11950976599,13.4792,31.88838005065918,73.6932018038,106.399,11.4666381008,5,0.84606754726,0.0,106.833
-110.525,10459.254743814468,0.0393448,523.487,1.3681941032409668,6.26051,0.00640037,0.691598662738,1041.08298005,314,0.691598662738,986.162148188,0.70257,0.690980564333,-110.485,106.695131285,106.261011275,0.6304748058319092,882.101780019,0.08845305442810059,1.14383218778,14.7982,31.85462260246277,48.5057782183,106.259,56.0464752947,5,0.777374389955,0.0,106.692
-111.504,10491.21966600418,0.0411148,521.953,1.3599638938903809,6.25758,0.00646994,0.732042063022,1016.30237658,315,0.732042063022,993.325250238,0.702353,0.731128649946,-111.462,106.522399838,106.079278929,0.5853469371795654,966.746255643,0.09183073043823242,1.12531726399,13.706,31.843531370162964,67.2026778298,106.077,18.9660142078,5,0.807402149853,0.0,106.52
-111.773,10523.322548866272,0.0522995,519.263,1.3556334972381592,6.25241,0.00997984,0.738896175722,1099.45797621,316,0.738896175722,1023.05696184,0.701737,0.738795616737,-111.721,106.541740975,106.089532779,0.5789351463317871,963.458633917,0.08596348762512207,1.12780049856,13.7166,31.97915291786194,79.5747703988,106.088,49.1001867134,5,0.821029322173,0.0,106.539
-110.929,10555.43329668045,0.0495987,519.614,1.3642799854278564,6.25309,0.00987929,0.667413186242,1078.21185904,317,0.667413186242,1017.38567719,0.701923,0.665470165486,-110.879,106.64893332,106.206888038,0.5950894355773926,963.294463556,0.09095001220703125,1.13475677331,14.0144,31.987186193466187,54.6561886714,106.205,40.4059618031,5,0.800037271114,0.0,106.646
-110.771,10587.499450445175,0.0427246,521.315,1.3594226837158203,6.25635,0.00648902,0.733300155196,1083.5605792,318,0.733300155196,1003.98467852,0.702273,0.732971876118,-110.729,106.654312924,106.225589599,0.5877425670623779,917.908977504,0.08802962303161621,1.11864479741,13.3397,31.9416184425354,71.617524262,106.223,55.5670174536,5,0.805063257752,0.0,106.651
-98.089,10619.772184610367,0.0427475,520.405,1.3494493961334229,6.25461,0.00646147,0.697596265655,1064.06275096,319,0.697596265655,928.248055187,0.70216,0.697124714347,-98.0462,106.442003074,106.013241815,0.5900881290435791,447.501299882,0.08371472358703613,1.13740033627,13.9278,32.145270109176636,68.4719636912,106.011,240.601825459,5,0.886149776774,0.0,106.439
-109.965,10652.324512004852,0.0388794,519.504,1.3632311820983887,6.25287,0.00639566,0.633302444509,1058.45842325,320,0.633302444509,990.52300805,0.701986,0.632373318592,-109.926,106.386535331,105.965863945,0.5967612266540527,877.488940521,0.08933830261230469,1.13115960781,13.9996,32.43013000488281,49.8253302216,105.964,60.3879214779,5,0.766410340327,0.0,106.384
-110.338,10684.690376520157,0.0491333,514.885,1.367178201675415,6.24394,0.00648304,0.709267336662,981.512076905,321,0.709267336662,978.267732054,0.700865,0.709114511581,-110.289,106.372873513,105.959480438,0.6112046241760254,975.956532484,0.08952593803405762,1.1279159207,14.2494,32.239402055740356,64.9678409878,105.958,1.98375529735,5,0.790367309303,0.0,106.37
-110.58,10717.082054376602,0.0510178,512.351,1.3704137802124023,6.23901,0.00994144,0.728311543749,1109.25027975,322,0.728311543749,1011.38709913,0.700117,0.728508077107,-110.529,106.215492912,105.788356534,0.6138777732849121,975.786238542,0.0902094841003418,1.13997397521,14.7331,32.27184581756592,67.7524471338,105.786,51.0014357399,5,0.84433224933,0.0,106.212
-111.043,10749.510097503662,0.0528412,512.645,1.3647947311401367,6.23958,0.00977695,0.744913248145,1096.37025113,323,0.744913248145,1043.58079876,0.700205,0.745087742453,-110.99,106.154682283,105.731263421,0.6160802841186523,1008.3669349,0.09618854522705078,1.12965309925,13.9537,32.299444913864136,72.5531190291,105.729,29.4177220434,5,0.875966603373,0.0,106.151
-109.454,10781.701060056686,0.0429001,516.394,1.3808493614196777,6.24687,0.00639557,0.586566634051,1052.11937355,324,0.586566634051,986.759202074,0.701184,0.58620316072,-109.412,106.150660455,105.7331175,0.6315031051635742,807.52519088,0.08721923828125,1.12902141205,13.9566,32.06667375564575,47.9491498413,105.731,91.1680394303,5,0.717242195811,0.0,106.147
-110.134,10813.730095386505,0.0662766,514.512,1.3667073249816895,6.24322,0.00979361,0.660880093301,1037.31811009,325,0.660880093301,994.037620722,0.70057,0.661981109344,-110.067,106.081199765,105.665307185,0.6253328323364258,939.847726658,0.08988618850708008,1.11966334416,13.8982,31.905009508132935,69.1895152518,105.663,33.8893942129,5,0.776747326324,0.0,106.078
-110.83,10845.776185512543,0.0428848,510.942,1.3696825504302979,6.23626,0.0099284,0.762913494846,1106.41355974,326,0.762913494846,1042.60356651,0.699997,0.762313210556,-110.787,106.093976418,105.690953581,0.6328628063201904,969.008273014,0.0906524658203125,1.1301812695,13.5881,31.928035259246826,72.2110528714,105.689,45.7187850635,5,0.823321338377,0.0,106.09
-109.783,10878.080357551575,0.0361252,508.594,1.3747694492340088,6.23165,0.0064373,0.760815032477,1029.76021455,327,0.760815032477,977.080096406,0.699387,0.760352744488,-109.747,105.986448945,105.598229728,0.6413276195526123,924.942006793,0.09182906150817871,1.15202461043,15.0025,32.1807222366333,55.8623626125,105.597,41.0826844363,5,0.801410830285,0.0,105.983
-96.9917,10910.072584629059,0.045311,505.517,1.372344970703125,6.22558,0.00640732,0.614035136209,1117.28959454,328,0.614035136209,960.790285479,0.698679,0.613923227283,-96.9464,105.814257196,105.425785217,0.6399774551391602,517.895481667,0.0889589786529541,1.14369019513,14.2638,31.873560905456543,67.4005453879,105.423,224.089245922,5,0.161761840174,0.0,105.81
-110.207,10942.088986635208,0.0477142,504.048,1.378983974456787,6.22267,0.00643908,0.715281495768,1013.4500009,329,0.715281495768,996.446274577,0.698296,0.715647253612,-110.159,105.874177831,105.49265908,0.6431820392608643,952.175850128,0.09086775779724121,1.13712804079,14.6354,31.891220092773438,54.5514754011,105.491,22.6063430797,5,0.870507893856,0.0,105.871
-109.947,10974.224872589111,0.036026,502.029,1.3847811222076416,6.21866,0.00647739,0.759083861638,1102.9161617,330,0.759083861638,1020.69360309,0.697887,0.759051887684,-109.911,105.793256693,105.40007289,0.6374378204345703,979.470342791,0.08659243583679199,1.0974027387,12.2965,32.006484031677246,65.5964674552,105.398,42.9885284931,5,0.75316410034,0.0,105.791
-110.161,11006.425107479095,0.0477524,496.565,1.38645601272583,6.20771,0.00643817,0.703668195749,1070.61333955,331,0.703668195749,1026.37640637,0.696734,0.703664885171,-110.114,105.78949025,105.413475571,0.6601095199584961,985.204134415,0.09201836585998535,1.12598076611,13.6215,32.07563090324402,81.0142752141,105.411,33.6946396208,5,0.823088159961,0.0,105.787
-110.611,11038.711359977722,0.0399551,496.417,1.3749148845672607,6.20742,0.00989874,0.777759306385,1094.23206108,332,0.777759306385,1055.01655616,0.696546,0.778366387775,-110.571,105.735505888,105.362094497,0.6249988079071045,1007.78928187,0.08814072608947754,1.12717165328,13.4551,32.157031774520874,78.9020619739,105.36,33.6802350227,5,0.819061520427,0.0,105.732
-109.96,11070.911760568619,0.0510025,491.346,1.3741881847381592,6.19715,0.00997138,0.652651884054,1055.74957576,333,0.652651884054,1014.47572256,0.695321,0.654277258688,-109.909,105.664565521,105.292653351,0.6052014827728271,877.595311528,0.08664774894714355,1.16590362899,15.6343,32.06866812705994,64.6922315571,105.29,68.6272483831,5,0.769622347614,0.0,105.661
-109.731,11102.901906728745,0.073822,490.033,1.3774619102478027,6.19447,0.00994107,0.640200728679,1131.02893644,334,0.640200728679,1026.47241126,0.695089,0.640193307688,-109.658,105.569658879,105.20540739,0.6343493461608887,942.806844696,0.08839726448059082,1.11774970969,13.5239,31.858062267303467,63.6905075624,105.204,62.212075792,5,0.816601298429,0.0,105.568
-109.686,11134.797399520874,0.0447998,487.825,1.3739652633666992,6.18996,0.00986632,0.729186180006,1037.3686607,335,0.729186180006,997.611914254,0.69467,0.730112594615,-109.641,105.481985489,105.118561703,0.6313834190368652,940.279467382,0.08874154090881348,1.14567880501,14.7913,31.776829719543457,62.3901459977,105.117,42.4652758969,5,0.811917029782,0.0,105.479
-110.534,11166.818619012833,0.0383835,480.304,1.3675854206085205,6.17442,0.006406,0.737966712413,1095.62857641,336,0.737966712413,1044.08794687,0.692697,0.737673362365,-110.495,105.400758946,105.054079822,0.6443397998809814,1015.9190575,0.09262609481811523,1.13166646068,13.6603,31.90451192855835,76.1119381235,105.053,29.8822783964,5,0.804218359521,0.0,105.398
-108.986,11198.878992319107,0.0436096,477.252,1.352726936340332,6.16805,0.00640706,0.748270481583,1056.95332787,337,0.748270481583,1011.54249283,0.692188,0.748457777124,-108.943,105.315427093,104.969051698,0.6031403541564941,920.546796623,0.08550810813903809,1.13786174333,14.041,31.93666434288025,69.2846217337,104.967,50.0450415637,5,0.823492934944,0.0,105.313
-109.831,11230.962294578552,0.0479813,472.664,1.3618698120117188,6.15838,0.00999901,0.730685808496,1072.81359712,338,0.730685808496,1024.77617865,0.691304,0.730687612716,-109.783,105.410312198,105.08449663,0.6245863437652588,974.684587365,0.09621644020080566,1.13332807307,13.5785,31.96143937110901,68.9776945517,105.083,39.1453817951,5,0.876102463468,0.0,105.408
-108.734,11263.099944353104,0.0457001,470.785,1.3661854267120361,6.1544,0.00640423,0.585672377706,1072.91138393,339,0.585672377706,1011.11705299,0.690858,0.587153305657,-108.688,105.532336455,105.218278851,0.6133010387420654,888.565994331,0.08687186241149902,1.09137942958,11.7052,32.01721715927124,55.8021527143,105.216,65.6791309208,5,0.816601893721,0.0,105.53
-108.849,11295.460240125656,0.0527649,470.551,1.3598053455352783,6.1539,0.00999253,0.726642223915,1091.62481735,340,0.726642223915,993.383714405,0.690729,0.725564364907,-108.797,105.579329609,105.282268868,0.6019229888916016,885.584769499,0.08522367477416992,1.1224450708,13.4067,32.2402126789093,53.8708000493,105.28,65.9799009589,5,0.789983347793,0.0,105.576
-109.308,11327.77157998085,0.0430298,468.459,1.3699653148651123,6.14945,0.00643671,0.727923414246,1087.79946122,341,0.727923414246,1015.1881255,0.690439,0.727510433453,-109.265,105.521562977,105.228722715,0.6004557609558105,896.604851824,0.08937954902648926,1.10999031872,12.6083,32.18928384780884,57.6632568921,105.228,63.5744833905,5,0.820060586406,0.0,105.52
-109.701,11360.160150766373,0.0442047,465.641,1.3628697395324707,6.14341,0.00648687,0.727211714318,1068.08343348,342,0.727211714318,1016.78012117,0.689889,0.725335506146,-109.657,105.49578743,105.20653451,0.5948874950408936,960.388145902,0.08733534812927246,1.11675086087,13.2068,32.267356395721436,70.5315548421,105.204,34.9197668701,5,0.791598174408,0.0,105.493
-109.396,11392.539412021637,0.044838,466.693,1.367652177810669,6.14567,0.0097785,0.760270351495,1077.43678802,343,0.760270351495,1038.9840028,0.690334,0.760482409915,-109.352,105.489682286,105.19340333,0.601872444152832,1010.6122806,0.08510613441467285,1.12097454326,13.7616,32.258376121520996,68.8371744928,105.192,27.2581452803,5,0.808147628583,0.0,105.487
-109.184,11424.526287317276,0.039032,464.79,1.3821213245391846,6.14159,0.00996062,0.761938560503,1089.68238613,344,0.761938560503,1023.51221602,0.689879,0.760975476752,-109.145,105.390642864,105.094160661,0.6011309623718262,936.035323617,0.08577275276184082,1.12537581165,14.3659,31.864762783050537,69.6740818369,105.092,54.5773041347,5,0.797071952747,0.0,105.387
-109.197,11456.844229459763,0.0365295,465.125,1.386422872543335,6.14231,0.00642831,0.738438306021,1049.92498988,345,0.738438306021,1013.2107686,0.68983,0.737341408346,-109.161,105.284451457,104.996961949,0.6216044425964355,948.105202424,0.08780145645141602,1.11845835362,13.8833,32.198044776916504,71.349177321,104.996,36.3001935441,5,0.864625069257,0.0,105.282
-95.5178,11488.912435770035,0.0505524,464.122,1.3829894065856934,6.14015,0.00641765,0.621403034964,1078.71572252,346,0.621403034964,930.947577696,0.689641,0.621652291266,-95.4673,105.146608142,104.853567171,0.6421289443969727,535.716401614,0.08986854553222656,1.1314608508,14.7191,31.945627212524414,63.8514932326,104.851,202.224278476,5,0.650300155206,0.0,105.144
-108.882,11521.160496473312,0.0383759,465.212,1.3707234859466553,6.14249,0.00640818,0.697389799166,1077.47685411,347,0.697389799166,1039.1162976,0.689749,0.69701858719,-108.844,105.071659833,104.794936462,0.6274895668029785,1005.878466,0.08732151985168457,1.12789220727,14.123,32.121591091156006,77.1833577611,104.793,27.1259547054,5,0.827945563856,0.0,105.069
-95.6056,11553.277559041977,0.0563583,460.439,1.363710641860962,6.13218,0.00985993,0.710934804496,1050.79039653,348,0.710934804496,897.35938811,0.688638,0.710627746759,-95.5492,105.058411565,104.797317017,0.6622800827026367,487.419479855,0.09080219268798828,1.11916992809,13.8626,31.99507236480713,55.9886247647,104.796,207.404700191,5,0.73856052816,0.0,105.056
-109.366,11585.5569729805,0.0356216,461.235,1.367532730102539,6.13391,0.00643087,0.677208001785,1060.3258567,349,0.677208001785,1030.43548282,0.688652,0.677328666662,-109.331,104.897549602,104.624960379,0.6596076488494873,1002.03033704,0.09141898155212402,1.1332061681,14.5259,32.157875061035156,76.8043271985,104.623,20.547130167,5,0.833852021477,0.0,104.895
-108.474,11617.79754114151,0.0404739,463.279,1.3629403114318848,6.13833,0.00998662,0.779429144628,1057.30875618,350,0.779429144628,1002.92302649,0.689204,0.779343039435,-108.433,104.805341142,104.551869652,0.645519495010376,957.320019625,0.08911871910095215,1.13871435957,14.3296,32.103880882263184,67.2175469784,104.55,40.8141506952,5,0.835207236289,0.0,104.802
-108.478,11650.038098812103,0.0456924,464.31,1.3416130542755127,6.14055,0.00979235,0.78296408899,1070.47494689,351,0.78296408899,1028.516254,0.689593,0.783628178506,-108.433,104.761394993,104.49659492,0.6082751750946045,1003.6874047,0.08448576927185059,1.12233884901,13.5284,32.119590759277344,77.741819828,104.495,23.7495424278,5,0.851059895194,0.0,104.759
-94.7477,11682.138586997986,0.0630722,463.508,1.3326797485351562,6.13882,0.00995956,0.603522425201,1080.10991046,352,0.603522425201,870.261246577,0.689252,0.603369880231,-94.6846,104.675521315,104.402376119,0.5969579219818115,444.309003532,0.08211731910705566,1.1071901436,13.1588,31.983489274978638,39.5940823917,104.401,220.199487528,5,0.279585259034,0.0,104.673
-107.921,11714.279824733734,0.0348892,464.459,1.3366758823394775,6.14087,0.00640019,0.719777471181,1051.444517,353,0.719777471181,996.874409607,0.689454,0.719253208457,-107.886,104.661770461,104.391503195,0.5918431282043457,933.071977431,0.08857107162475586,1.12285510794,13.5154,32.021889209747314,62.4908546275,104.39,40.5987852717,5,0.783498749446,0.0,104.659
-95.8842,11746.524185419083,0.0471954,461.761,1.3466296195983887,6.13505,0.00640632,0.690916752777,1044.26426075,354,0.690916752777,899.483676251,0.688666,0.691673764708,-95.837,104.492761189,104.227876076,0.5935978889465332,411.404543307,0.0875864028930664,1.11482054349,13.2929,32.12206149101257,46.2972930818,104.226,244.477926401,5,0.746592191928,0.0,104.491
-109.086,11778.696545600891,0.0585709,461.378,1.3663668632507324,6.13422,0.00995032,0.678757630347,1081.62701468,355,0.678757630347,1042.12382773,0.688779,0.678240003236,-109.027,104.62587394,104.36875954,0.6003067493438721,1023.55560579,0.08969664573669434,1.12504793472,14.0058,32.04852628707886,79.864357246,104.367,20.5424542276,5,0.76553179504,0.0,104.623
-108.59,11810.92393875122,0.0450745,461.437,1.3707194328308105,6.13435,0.00977892,0.767173590126,1056.1413607,356,0.767173590126,1041.68058967,0.688632,0.766882057152,-108.545,104.516213166,104.269041787,0.6036620140075684,1013.27533956,0.08642697334289551,1.10958809706,13.6694,32.10378074645996,68.110725477,104.267,15.8356856761,5,0.84930734942,0.0,104.514
-108.474,11843.070048093796,0.0368271,458.372,1.3755989074707031,6.12768,0.00646527,0.750624100295,1056.49711872,357,0.750624100295,1006.64273351,0.687873,0.749844350054,-108.438,104.485746933,104.242867414,0.5846364498138428,966.970333768,0.08545207977294922,1.10852886016,13.2678,32.02408957481384,75.6728887236,104.241,32.4197391435,5,0.851369256889,0.0,104.483
-94.9966,11875.337794303894,0.0473251,454.207,1.3780522346496582,6.11855,0.00642074,0.558184389887,1097.31654673,358,0.558184389887,906.129644467,0.686765,0.557921912049,-94.9493,104.419757686,104.179061737,0.5830891132354736,372.40206527,0.08725905418395996,1.09570328344,12.362,32.14417624473572,40.6649764072,104.177,272.154555348,5,0.611383661388,0.0,104.417
-107.288,11907.301388025284,0.0561447,454.422,1.3737380504608154,6.11903,0.00639802,0.640161304886,1078.34267444,359,0.640161304886,1002.15860051,0.686655,0.639933586282,-107.232,104.43073128,104.204045105,0.6040434837341309,950.845380505,0.0892798900604248,1.11657811853,13.4964,31.84504222869873,55.0199545014,104.202,45.159815173,5,0.600963922402,0.0,104.428
