AveragePolicyStd,ProcessExecTime,Entropy,ExplainedVariance,Iteration,MaxReturn,MeanKL,AverageDiscountedReturn,dLoss,PolicyExecTime,AbsLearnSignal,EnvExecTime,Time,AverageReturn,MeanKLBefore,Perplexity,MinReturn,StdReturn,NumTrajs,LossBefore,LossAfter,ItrTime
0.962635,0.15952277183532715,23.4521,0.0283615390199,905,660.182316842,0.00919412,276.954722424,0.076179,1.3035147190093994,0.615113374814,9.521163940429688,10404.79767870903,412.397776082,0.0,1.53143e+10,267.937129105,87.9657799921,62,-1.82487e-08,-0.076179,12.595078706741333
0.962275,0.14106369018554688,23.4458,0.513384886607,906,652.91000781,0.00992589,284.240336905,0.0753885,1.1145951747894287,0.671168777104,8.812933683395386,10416.603734016418,427.450280372,0.0,1.52195e+10,248.822385842,85.5757511696,61,9.82636e-09,-0.0753885,11.696650743484497
0.962273,0.14180755615234375,23.4457,-10.9933842885,907,734.214278985,0.0055984,275.628770428,0.063681,1.1400997638702393,0.172348325018,8.960912704467773,10428.602757692337,410.906899374,0.0,1.52178e+10,233.747652557,94.1284801113,63,-1.85129e-09,-0.063681,11.882580757141113
0.962739,0.1636950969696045,23.4542,-3.1480518312,908,665.170488927,0.00204931,281.500479428,0.0307708,1.3354055881500244,0.221834284909,9.352777242660522,10441.827466011047,422.00929221,0.0,1.53466e+10,271.812361194,83.2133904068,61,2.02177e-08,-0.0307707,13.114590883255005
0.962684,0.15323877334594727,23.4531,-0.41616320134,909,808.030264145,0.0067632,279.440328235,0.0535047,1.251410961151123,0.450289209143,9.142173290252686,10454.319528579712,422.442911496,0.0,1.53308e+10,284.493577199,116.141073721,61,1.2375e-08,-0.0535047,12.351279497146606
0.962745,0.15014410018920898,23.4541,0.198618730648,910,663.951949077,0.00954223,274.246510555,0.0831673,1.1888391971588135,0.642324787722,8.923740148544312,10466.608432769775,405.85920918,0.0,1.53461e+10,241.184005542,86.1313007955,63,1.19114e-08,-0.0831673,12.170372009277344
0.963127,0.1395728588104248,23.4606,0.326205659268,911,805.703008861,0.00804267,285.914934399,0.0716979,1.1141281127929688,0.581952233232,8.831800937652588,10478.74295759201,438.985936029,0.0,1.54453e+10,249.15730545,119.822716099,58,-1.0457e-08,-0.0716979,12.017380237579346
0.96305,0.14424777030944824,23.4593,0.220081813869,912,870.816211441,0.00883205,287.444290146,0.0825942,1.1345117092132568,0.618371773619,8.859368562698364,10491.064351320267,439.969964586,0.0,1.54263e+10,273.282140482,112.501063008,59,-1.45354e-08,-0.0825942,12.209726333618164
0.962928,0.14285492897033691,23.4573,0.404660243301,913,768.858086806,0.00942014,282.031265362,0.0783945,1.1942424774169922,0.683317655989,8.982490062713623,10503.460678577423,425.788790863,0.0,1.53955e+10,267.965869629,99.7723240536,60,-1.83617e-08,-0.0783945,12.273638248443604
0.962944,0.14095234870910645,23.4571,0.423152321126,914,732.022205865,0.0075781,283.15009497,0.0669961,1.112685203552246,0.619534659504,8.940637588500977,10515.741343021393,427.962755848,0.0,1.53917e+10,226.983208618,97.8420735868,60,-7.14593e-09,-0.0669961,12.153021812438965
0.963014,0.14705657958984375,23.4585,-0.927292554045,915,809.5378664,0.00857289,279.649172414,0.0636484,1.2006449699401855,0.508924304812,9.111030578613281,10528.69081068039,425.391826584,0.0,1.54128e+10,223.715434772,119.414801395,60,1.30834e-08,-0.0636484,12.812175035476685
0.963043,0.15104913711547852,23.4593,0.232214367125,916,799.904263354,0.00932123,289.679678295,0.106912,1.2562098503112793,0.614183792013,9.314013004302979,10541.56371665001,442.329616561,0.0,1.54262e+10,268.333772995,100.639268483,59,2.78124e-08,-0.106912,12.72912859916687
0.962969,0.15041542053222656,23.4581,0.44918384686,917,609.461653201,0.00970168,276.02259793,0.0718863,1.1742839813232422,0.689593048182,9.04421067237854,10554.17322564125,412.333948516,0.0,1.54071e+10,243.258973575,97.2966729935,62,2.78605e-08,-0.0718862,12.47463846206665
0.963061,0.1401963233947754,23.4596,0.295536933652,918,898.69772526,0.00928902,271.609627454,0.0829761,1.1387572288513184,0.641865632588,8.76095700263977,10566.304753303528,406.40040195,0.0,1.54304e+10,248.369437869,116.709297537,62,-3.81165e-09,-0.0829761,11.960895299911499
0.963005,0.1450037956237793,23.4586,0.0095162579439,919,788.566609586,0.00938417,281.788172893,0.0815836,1.2358348369598389,0.6620890405,8.888962268829346,10578.527945756912,429.985319168,0.0,1.5415e+10,219.57881116,121.57648841,60,-8.08517e-09,-0.0815836,12.031625270843506
0.962945,0.14977192878723145,23.4578,0.291126390075,920,713.468285743,0.00970954,288.293817225,0.075481,1.263369083404541,0.735506519503,9.352686405181885,10591.0709502697,441.848312701,0.0,1.54026e+10,181.780227035,102.134506222,58,-6.29767e-09,-0.075481,12.403759717941284
0.962729,0.14336895942687988,23.4537,-2.84122309158,921,755.916392021,0.00604247,279.675890441,0.0229834,1.177368402481079,0.24234669837,8.768481969833374,10602.9422352314,422.794929951,0.0,1.53398e+10,268.202109509,102.129584112,59,2.02017e-08,-0.0229833,11.759997606277466
0.96274,0.15140056610107422,23.4539,-0.396169321623,922,765.265806844,0.00922479,269.766597979,0.172794,1.2549962997436523,0.48483065945,9.090770959854126,10615.251881837845,398.174848881,0.0,1.53429e+10,234.564160939,95.6076608605,64,-1.73145e-08,-0.172794,12.205579280853271
0.962669,0.15668725967407227,23.4526,0.069684055663,923,715.809912571,0.00571259,289.126732709,0.0578059,1.3247301578521729,0.619939657284,9.413721799850464,10628.002618074417,441.964682204,0.0,1.5323e+10,300.698176393,99.9311103149,59,1.05912e-09,-0.0578059,12.620045185089111
0.962807,0.1539912223815918,23.4551,0.0485033424471,924,848.063776079,0.00834026,277.450645482,0.0789629,1.305239200592041,0.539013912663,9.35282564163208,10640.655848741531,415.819777426,0.0,1.53612e+10,190.500670748,99.9028856568,62,1.12373e-08,-0.0789629,12.540298461914062
0.962746,0.1590259075164795,23.4544,0.2756976699,925,676.853331752,0.00915506,280.322308881,0.0735501,1.3088486194610596,0.67247440346,9.439975261688232,10653.724520921707,422.41167678,0.0,1.53495e+10,233.329369364,97.3163234677,61,2.2555e-08,-0.0735501,12.929375171661377
0.962588,0.19173288345336914,23.4519,-2.80794952693,926,809.606570998,0.00876348,274.037106027,0.165291,1.5945208072662354,0.287444861269,10.105859279632568,10667.598337650299,412.999587191,0.0,1.53114e+10,215.590294517,122.21541576,62,7.30385e-09,-0.165291,13.728489398956299
0.962903,0.16205883026123047,23.4573,-0.217383600062,927,636.84730698,0.00922834,266.083757378,0.0963154,1.3239810466766357,0.571164249713,9.512546062469482,10680.385108947754,389.390716516,0.0,1.53954e+10,209.632904169,93.383902189,66,-4.54063e-09,-0.0963154,12.675024509429932
0.962876,0.14678096771240234,23.4568,0.402168918078,928,764.824016516,0.009596,279.061978456,0.0966979,1.2053582668304443,0.678258499548,9.071935176849365,10692.514274835587,415.672395871,0.0,1.53879e+10,258.439185097,82.3973004072,62,-3.42149e-08,-0.0966979,12.020582675933838
0.962806,0.13502812385559082,23.4555,0.4653271532,929,673.972458546,0.00872916,272.814392992,0.0793024,1.0850646495819092,0.681543065401,8.701911926269531,10704.092086791992,406.216869733,0.0,1.53673e+10,219.221128165,99.7609537445,62,-1.52466e-08,-0.0793024,11.472810506820679
0.96281,0.13843083381652832,23.4556,0.489368956797,930,663.219547144,0.0086405,280.170398155,0.0713109,1.105034589767456,0.680713899028,8.905064821243286,10715.908843278885,420.475283398,0.0,1.53685e+10,260.09053333,87.636031731,61,1.82028e-08,-0.0713109,11.708135604858398
0.963005,0.13482189178466797,23.4589,0.355913717289,931,791.409816646,0.00930522,281.379127301,0.0770053,1.0853073596954346,0.621479048421,8.869107007980347,10727.644610881805,428.5838613,0.0,1.5419e+10,215.712679623,119.511636472,60,2.31639e-08,-0.0770053,11.63256311416626
0.962646,0.13208961486816406,23.4527,0.252815330492,932,915.100420194,0.00948342,278.42854472,0.0725305,1.0447216033935547,0.62912742699,8.753990411758423,10739.234489440918,421.193030048,0.0,1.53246e+10,249.079500051,114.799077453,60,6.17762e-08,-0.0725305,11.48628044128418
0.962352,0.1505286693572998,23.4474,-0.207080586817,933,831.158196537,0.00927179,277.912689221,0.0683515,1.07712984085083,0.586557484413,8.877723932266235,10751.062947750092,417.868406541,0.0,1.52437e+10,191.389560754,112.179613926,61,4.04413e-08,-0.0683514,11.721926927566528
0.962011,0.13370347023010254,23.4415,0.207880070848,934,648.940595043,0.00840101,270.207093901,0.0871308,1.0851221084594727,0.602300564014,8.691525220870972,10762.732831716537,398.625481167,0.0,1.51537e+10,189.913726216,89.2662072207,64,-2.1176e-08,-0.0871308,11.560930490493774
0.962011,0.12744760513305664,23.4418,0.12590747434,935,735.61817506,0.00726536,284.418676389,0.0586291,1.0069606304168701,0.553720324879,8.502735376358032,10774.088415145874,432.27375581,0.0,1.51585e+10,256.154477474,99.3626376343,59,1.89824e-08,-0.0586291,11.243115663528442
0.962061,0.12824249267578125,23.4428,0.422745877828,936,679.472173418,0.00950311,278.843082219,0.0829235,1.021712303161621,0.668337859887,8.66736125946045,10785.736990690231,417.899209865,0.0,1.51737e+10,219.222411528,97.0647977422,62,-1.19139e-08,-0.0829235,11.541824102401733
0.961928,0.12634587287902832,23.4405,0.211532529506,937,898.903150428,0.00953343,278.339526574,0.102702,0.9699900150299072,0.703794431133,8.486338376998901,10797.323060512543,418.743448361,0.0,1.51384e+10,246.760467894,106.606483161,61,-1.04578e-08,-0.102702,11.474469423294067
0.961826,0.1275019645690918,23.4385,-6.85892511525,938,736.047898258,0.0017702,273.529604812,0.0798212,1.0304131507873535,0.189059811917,8.509952306747437,10808.965391397476,406.335386614,0.0,1.51082e+10,206.157271684,98.6875305819,63,-6.16961e-08,-0.0798213,11.529925346374512
0.961897,0.12900114059448242,23.4397,-0.0167960420196,939,683.524820195,0.00934235,283.30194358,0.103611,1.0354080200195312,0.458163432219,8.633362293243408,10820.95157456398,426.003684194,0.0,1.51258e+10,227.466892509,91.1400145385,61,2.59818e-09,-0.103611,11.883806943893433
0.961885,0.13260865211486816,23.4392,0.288774671478,940,776.962407982,0.00931981,286.265586379,0.0810198,1.039830207824707,0.682592436962,8.599776029586792,10832.799580574036,435.912619612,0.0,1.51189e+10,257.912446728,102.763367817,59,-3.38783e-09,-0.0810198,11.750025987625122
0.961744,0.1365649700164795,23.4368,0.160621680902,941,1185.30755557,0.00941208,288.158486077,0.0890019,1.0663437843322754,0.626708303839,8.843955278396606,10844.789573669434,447.985338141,0.0,1.50829e+10,261.194504705,146.895419075,58,1.39423e-08,-0.0890019,11.879384279251099
0.961902,0.1269683837890625,23.4395,-0.429771119792,942,640.43281947,0.00770697,282.667315727,0.0639064,1.0327997207641602,0.541142742591,8.590262174606323,10856.437132120132,425.09364345,0.0,1.51233e+10,199.795870495,85.7488186433,60,-1.17932e-08,-0.0639064,11.547864198684692
0.961732,0.13619089126586914,23.4363,-0.00641208704716,943,637.114309133,0.00891696,277.185116026,0.0823447,1.0074892044067383,0.470680612461,8.45838189125061,10867.99308514595,413.40459315,0.0,1.50745e+10,248.304512486,90.9166030088,62,-1.10738e-08,-0.0823447,11.446977853775024
0.961505,0.13150238990783691,23.4324,0.241051006926,944,724.697377049,0.00780293,294.597531728,0.0704782,1.042114496231079,0.55486555473,8.595611810684204,10879.612663269043,456.249705232,0.0,1.50157e+10,244.298584898,99.3183891864,56,3.35891e-08,-0.0704782,11.525287866592407
0.961747,0.13104963302612305,23.4367,0.432727639365,945,860.416214715,0.00943589,277.627915492,0.080753,1.0614008903503418,0.685775680723,8.70451831817627,10891.22832775116,414.937762825,0.0,1.50804e+10,273.435008188,89.6215481781,61,-1.30322e-08,-0.0807531,11.51218843460083
0.961788,0.13240742683410645,23.4374,0.488547237085,946,778.329137044,0.00921279,281.821483527,0.0783474,1.0670807361602783,0.682548831528,8.645190477371216,10902.86704993248,424.334862006,0.0,1.50918e+10,254.188793873,98.3979093409,61,3.19394e-09,-0.0783474,11.537269592285156
0.961778,0.13235878944396973,23.4371,-8.2437047485,947,719.512090611,0.00165003,284.461455738,0.0188937,1.0653629302978516,0.176012081204,8.713686227798462,10914.589451313019,431.09651469,0.0,1.50871e+10,243.858095265,102.88438938,60,1.36456e-08,-0.0188937,11.626424074172974
0.961994,0.13310980796813965,23.4409,-1.16587546738,948,804.947005947,0.00848105,285.845732796,0.0615537,1.103858232498169,0.430143408288,8.692902565002441,10926.330246210098,435.047812765,0.0,1.5144e+10,272.145880014,102.962162351,59,3.12618e-08,-0.0615537,11.63907504081726
0.961786,0.13659453392028809,23.4371,-14.1082587099,949,603.067817889,0.00125778,276.871545358,0.0273517,1.1344866752624512,0.149289680267,8.851203203201294,10938.173319101334,411.578715477,0.0,1.50874e+10,182.783977931,84.34850719,62,2.58572e-08,-0.0273517,11.732861757278442
0.961792,0.13835549354553223,23.4372,-22.0205743086,950,772.957869323,0.00795349,275.127344785,0.0592737,1.1076867580413818,0.170540437318,8.933746337890625,10950.011558532715,413.804078219,0.0,1.50891e+10,153.624986485,113.348014601,62,-9.3453e-09,-0.0592737,11.738091468811035
0.961686,0.1362917423248291,23.4351,0.286081333582,951,763.897758601,0.00992826,291.606748118,0.0871393,1.0986847877502441,0.639830289406,8.94444227218628,10961.84776210785,450.315708821,0.0,1.50569e+10,288.099410002,110.755482989,57,-5.50598e-09,-0.0871393,11.734985113143921
0.961636,0.1390218734741211,23.4343,0.165962637952,952,728.887769083,0.00816117,282.715380945,0.0823919,1.1345789432525635,0.59343115534,9.018889904022217,10973.793060779572,427.057742742,0.0,1.5045e+10,192.084703987,98.5283482741,60,-8.89163e-09,-0.0823919,11.841922283172607
0.961452,0.13763046264648438,23.431,0.424398667157,953,957.734073736,0.00977826,288.138124666,0.0815541,1.097447156906128,0.690386982765,8.919154167175293,10985.644887924194,444.00933338,0.0,1.49957e+10,248.8778885,115.622481546,58,-2.22995e-08,-0.0815541,11.747764348983765
0.961556,0.13317322731018066,23.4329,0.0658674351625,954,721.811090394,0.00844247,283.98090137,0.0636996,1.09548020362854,0.562194374119,8.689328670501709,10997.251871585846,428.002398871,0.0,1.50237e+10,131.825592641,97.8618733974,61,-1.51889e-08,-0.0636996,11.503416538238525
0.961417,0.15219664573669434,23.4304,0.401078237791,955,648.880143493,0.00971646,281.934725288,0.0820188,1.1172423362731934,0.649328335038,9.04667854309082,11009.275195360184,423.668414549,0.0,1.49863e+10,262.597176608,88.1443419925,61,8.55018e-09,-0.0820188,11.926766157150269
0.96159,0.14292025566101074,23.4334,0.602480016381,956,683.912321682,0.0098522,279.503996835,0.0782155,1.1591269969940186,0.722933414086,9.094777345657349,11021.458205461502,419.286502488,0.0,1.50315e+10,224.27741907,98.5500546707,63,-0.0,-0.0782155,12.075356483459473
0.961526,0.14698052406311035,23.4321,0.462698214739,957,662.193736535,0.00958626,276.087757635,0.0834713,1.1409213542938232,0.70311200305,8.96298360824585,11033.378146886826,411.315655119,0.0,1.50115e+10,225.962916458,89.435161968,62,4.56062e-08,-0.0834713,11.811533212661743
0.961434,0.13796615600585938,23.4302,0.288960934325,958,738.750362624,0.00941574,284.2113799,0.0742727,1.0736324787139893,0.644209979002,8.784540176391602,11045.042872428894,430.173157805,0.0,1.49834e+10,227.608907375,101.910088116,60,-6.92443e-09,-0.0742727,11.555967807769775
0.961343,0.13439416885375977,23.4285,0.128530737286,959,749.93860869,0.00966661,275.143884849,0.0716565,1.0752651691436768,0.610013843783,8.752596139907837,11056.68981385231,409.623062685,0.0,1.49579e+10,243.954352645,93.1474138882,62,9.84801e-09,-0.0716565,11.54107928276062
0.961285,0.13984036445617676,23.4276,0.334880177957,960,737.581168509,0.00902236,279.930599351,0.0729825,1.1391980648040771,0.647103678407,9.039458751678467,11068.927949666977,424.005021928,0.0,1.49437e+10,255.742574799,108.351388923,60,-1.22988e-08,-0.0729825,12.111910820007324
0.961105,0.13610458374023438,23.4244,0.275799033211,961,703.489274064,0.00978572,288.526635143,0.0830016,1.0718588829040527,0.688368544345,8.706745147705078,11080.620466947556,438.254143171,0.0,1.48961e+10,270.6941768,90.6675866181,59,1.52595e-08,-0.0830016,11.575640201568604
0.961026,0.13913249969482422,23.4229,0.14729921196,962,903.182363541,0.00939188,276.243453016,0.0806844,1.1087501049041748,0.665157253341,9.01849365234375,11092.954874038696,419.074119285,0.0,1.48745e+10,220.4042957,131.637000176,63,-1.06126e-08,-0.0806844,12.218599319458008
0.96108,0.13390541076660156,23.4238,-1.80151946738,963,762.241101048,0.00956006,292.876397039,0.0454746,1.069624423980713,0.344838561397,8.657286405563354,11104.89677119255,453.734012788,0.0,1.48872e+10,296.846400807,112.490021739,56,2.39142e-08,-0.0454746,11.850117683410645
0.961169,0.13574910163879395,23.4254,-0.010295186515,964,690.823832257,0.00667648,286.775082009,0.0738108,1.091968297958374,0.552280493343,8.749170064926147,11116.938688993454,438.134154183,0.0,1.49108e+10,254.944912945,106.428005984,58,-3.7543e-09,-0.0738108,11.91891884803772
0.961204,0.14400410652160645,23.4257,0.0658615709884,965,749.323144355,0.00716393,278.475854588,0.0743888,1.1432785987854004,0.512366220738,9.130397081375122,11129.27269935608,417.450927249,0.0,1.49165e+10,272.191644793,93.356505661,61,1.31512e-08,-0.0743888,12.234008073806763
0.961026,0.13872456550598145,23.4226,0.446393431028,966,765.0473616,0.00922031,289.254667874,0.0724603,1.0900635719299316,0.651885728364,8.724293947219849,11141.285039901733,445.91208446,0.0,1.48703e+10,249.17805289,108.315951628,57,5.29609e-09,-0.0724603,11.905142784118652
0.961052,0.14067435264587402,23.4232,0.572573318188,967,892.429204972,0.00923891,287.469960337,0.0784223,1.133213996887207,0.735961253605,8.90035367012024,11153.526129722595,441.821790085,0.0,1.48782e+10,227.500205116,116.458900729,58,-1.52418e-08,-0.0784223,12.10693645477295
0.960673,0.14008784294128418,23.4166,0.202866419947,968,766.650782742,0.00962503,279.060627003,0.0841767,1.1025965213775635,0.713532736411,8.730714797973633,11165.528592348099,423.396822125,0.0,1.47809e+10,160.660564942,121.671030351,61,1.67634e-08,-0.0841767,11.908016443252563
0.960463,0.13712573051452637,23.4126,0.464380290551,969,679.536330786,0.00914573,285.839025033,0.0848977,1.0972325801849365,0.682006872773,8.803158283233643,11177.768517494202,433.450113048,0.0,1.47225e+10,252.389050866,99.4625958475,59,3.25961e-08,-0.0848977,12.118408441543579
0.96031,0.13919854164123535,23.4097,0.255293342988,970,870.746230884,0.0093949,280.16371934,0.0775838,1.067718744277954,0.664130577647,8.709068536758423,11189.789445400238,423.723300945,0.0,1.46795e+10,241.923428747,108.003348729,60,4.74937e-09,-0.0775838,11.901080131530762
0.960128,0.1416306495666504,23.4067,0.40461112988,971,723.679328693,0.00821035,277.241918465,0.0706788,1.1229939460754395,0.669580747833,9.167564868927002,11202.11645412445,416.15321204,0.0,1.46354e+10,256.709434028,106.477604116,62,-9.83652e-09,-0.0706788,12.218365907669067
0.960119,0.13474321365356445,23.4067,0.39709856401,972,773.836617933,0.00918413,281.713864714,0.0798025,1.0546166896820068,0.667703835224,8.702993631362915,11213.952269077301,423.114447961,0.0,1.46352e+10,245.08117852,95.5201026899,61,-1.75371e-08,-0.0798025,11.727675199508667
0.959991,0.14202404022216797,23.4043,0.193290592106,973,820.254023929,0.00810056,280.549190895,0.0721314,1.1383132934570312,0.63985622797,8.830809354782104,11226.18954372406,423.96212813,0.0,1.46004e+10,256.688018616,111.452905242,61,-1.43938e-08,-0.0721314,12.125974655151367
0.959991,0.1497492790222168,23.4044,0.470038260528,974,687.647543763,0.00872738,281.135929782,0.0745204,1.2213191986083984,0.726320592877,9.161778450012207,11238.791858911514,421.846231947,0.0,1.46014e+10,267.574383883,91.0034102114,61,1.40581e-08,-0.0745204,12.496418237686157
0.960057,0.14690399169921875,23.4055,0.462781417371,975,774.054706264,0.00978993,288.631239539,0.0824813,1.200510025024414,0.71212036184,9.090493202209473,11251.02056312561,444.742147812,0.0,1.46179e+10,245.599038083,122.163381253,58,4.25327e-09,-0.0824813,12.106749773025513
0.959958,0.1432936191558838,23.4038,-0.771282945964,976,1106.00021703,0.00890404,275.578554048,0.0805364,1.1376886367797852,0.537339791675,8.877170085906982,11262.903554916382,416.866891092,0.0,1.45928e+10,224.286643077,133.087319503,61,1.59828e-08,-0.0805364,11.7700514793396
0.960055,0.1421375274658203,23.4053,0.190976478465,977,613.324801489,0.00982218,276.845740114,0.0779855,1.1682312488555908,0.630446606035,8.941182136535645,11274.925781011581,411.740448373,0.0,1.46153e+10,224.666067489,79.3431083071,62,3.64552e-08,-0.0779855,11.918951988220215
0.960227,0.13779902458190918,23.4083,0.541608372063,978,720.193873028,0.00963167,286.237090312,0.0736208,1.118211030960083,0.656795095899,8.990036249160767,11286.891815423965,433.25550582,0.0,1.46585e+10,286.021787825,89.5881248605,60,5.28381e-09,-0.0736208,11.862700700759888
0.960099,0.13759183883666992,23.406,0.633249898344,979,623.077569643,0.00950649,277.352205644,0.082845,1.1076185703277588,0.710598310931,8.835952281951904,11298.634270191193,410.876885555,0.0,1.46243e+10,272.450829902,79.6524762652,63,4.74748e-10,-0.082845,11.645283699035645
0.960068,0.1365184783935547,23.405,0.293672824271,980,683.292623837,0.00895989,276.276501106,0.0666607,1.1033837795257568,0.547652289771,8.953784704208374,11310.543843984604,413.293449495,0.0,1.46099e+10,205.738557649,98.0645293247,62,2.06012e-08,-0.0666607,11.802608251571655
0.960152,0.13433194160461426,23.4066,0.357117858578,981,761.148551463,0.00928426,289.831858932,0.0694299,1.0651662349700928,0.666831829259,8.87777304649353,11322.283601999283,448.091120305,0.0,1.46341e+10,244.757112825,116.527593605,58,2.92246e-08,-0.0694298,11.637478351593018
0.959668,0.1280825138092041,23.3984,0.507917802832,982,695.776871655,0.00951358,274.206807882,0.0841677,1.0024244785308838,0.717529343948,8.405590772628784,11333.501945018768,406.440412612,0.0,1.45139e+10,214.567883122,97.3801149195,64,3.21931e-09,-0.0841677,11.092767238616943
0.959747,0.1266493797302246,23.3998,0.321871116789,983,888.864780157,0.00999471,289.565328419,0.0833207,1.0200695991516113,0.653274539359,8.681943893432617,11344.98087978363,446.189131332,0.0,1.45345e+10,246.523328412,116.108711092,57,-6.67572e-09,-0.0833207,11.376845836639404
0.959781,0.13679075241088867,23.4005,-0.0216400256471,984,824.945591296,0.00936736,280.746640725,0.0812005,1.069655179977417,0.649126675685,8.887347936630249,11356.832938194275,424.639554938,0.0,1.45443e+10,176.040054127,103.830077793,60,-2.22435e-08,-0.0812006,11.730942964553833
0.959866,0.13047575950622559,23.402,0.321510964374,985,916.054316081,0.00894475,285.159653972,0.077468,1.0314443111419678,0.690576264976,8.634118556976318,11368.627634525299,437.810311134,0.0,1.45662e+10,167.790240433,129.247591968,59,-1.35562e-08,-0.077468,11.6835618019104
0.959968,0.1334400177001953,23.4037,-1.85151591558,986,935.393633454,0.00133686,278.691146044,0.0257029,1.047187328338623,0.383085879779,8.729020833969116,11380.589420318604,421.856847522,0.0,1.4591e+10,231.993830364,123.58294713,61,7.73453e-09,-0.0257029,11.851256608963013
0.959925,0.12889456748962402,23.4029,0.233311299046,987,662.909267475,0.00959648,269.934859356,0.0730392,1.0053024291992188,0.671875097151,8.611084938049316,11392.35807466507,396.199138672,0.0,1.45796e+10,182.923089562,77.9601780135,64,1.21584e-08,-0.0730392,11.657023906707764
0.960116,0.1303389072418213,23.4061,-0.0493045217101,988,868.86759877,0.00662337,271.323254336,0.0536855,1.0043487548828125,0.460522925298,8.566859722137451,11404.274187326431,403.320084532,0.0,1.46258e+10,246.946179172,106.380148531,63,-1.41303e-08,-0.0536855,11.816685914993286
0.960276,0.12836098670959473,23.409,0.0901481794543,989,757.794760754,0.00929158,297.074194918,0.0767384,0.9817326068878174,0.673703443934,8.692173480987549,11415.93969488144,461.291653039,0.0,1.46685e+10,273.519164406,96.7697017479,55,-8.2923e-09,-0.0767384,11.551772594451904
0.960255,0.12668776512145996,23.4084,0.46660465785,990,912.935756058,0.00926056,273.956569468,0.0852872,0.977919340133667,0.732866911323,8.694012641906738,11427.497730493546,411.38292517,0.0,1.46608e+10,121.951344388,116.013619988,62,8.5603e-09,-0.0852872,11.465588808059692
0.960294,0.12724757194519043,23.409,-0.389573505903,991,774.404159438,0.00924543,278.561497158,0.0715741,0.9712040424346924,0.514263498732,8.437976598739624,11438.88563489914,417.615380264,0.0,1.46687e+10,245.413258952,96.9821085089,61,-6.0962e-09,-0.0715741,11.295866250991821
0.959888,0.12126851081848145,23.4016,0.403438864236,992,650.138500905,0.00924973,280.327587732,0.0912663,0.9084360599517822,0.638524994264,8.581363677978516,11450.506743192673,419.363130736,0.0,1.45603e+10,251.132824553,83.3160366003,61,2.96781e-08,-0.0912663,11.533841133117676
0.959556,0.12437582015991211,23.3956,0.0915213850324,993,873.963252405,0.00794409,283.519122837,0.0640972,0.9348611831665039,0.529860181419,8.593516111373901,11462.034556865692,431.288070212,0.0,1.4474e+10,271.201353457,114.27400885,60,4.57332e-08,-0.0640971,11.431471586227417
0.959608,0.12214803695678711,23.3966,-0.261158494246,994,779.653281582,0.003981,281.374855117,0.0648666,0.9159541130065918,0.475722732046,8.50923752784729,11473.597285985947,422.140516898,0.0,1.44888e+10,260.709255456,97.3140926761,62,-2.26436e-09,-0.0648666,11.462458372116089
0.959557,0.12515878677368164,23.3957,0.353171380998,995,625.040657736,0.00882394,279.707947785,0.0776059,0.9201581478118896,0.638807617853,8.543364524841309,11485.19822216034,418.423169381,0.0,1.44751e+10,260.798302498,77.7284933687,61,2.85009e-09,-0.0776059,11.503756523132324
0.959427,0.13038349151611328,23.3933,0.297707230472,996,932.462598405,0.00849647,284.242182176,0.113641,0.9778342247009277,0.593953240932,8.557124853134155,11496.904122829437,433.609863369,0.0,1.4441e+10,269.004540439,112.614020976,59,6.32404e-09,-0.113641,11.588575601577759
0.959304,0.12553167343139648,23.3912,-3.55537891373,997,677.161511402,0.00790982,280.391861938,0.0611441,0.9553728103637695,0.271182411435,8.386258840560913,11508.303597927094,419.911490499,0.0,1.44098e+10,268.007743624,87.6359675126,61,-6.39423e-09,-0.0611441,11.289747476577759
0.959288,0.12160801887512207,23.391,0.540939495791,998,761.295981162,0.00956034,283.57183712,0.0923091,0.9233419895172119,0.664016517919,8.458874225616455,11519.536148548126,428.716302623,0.0,1.44067e+10,253.547455524,103.140572264,60,4.32624e-08,-0.092309,11.122247457504272
0.959369,0.12971854209899902,23.3923,0.482477593038,999,669.651109956,0.0095644,293.088436748,0.0771201,0.9953632354736328,0.703291153551,8.667348623275757,11531.087352514267,449.526810492,0.0,1.44267e+10,277.696513084,90.8096470383,58,1.12285e-09,-0.0771201,11.442761182785034
0.959394,0.12687444686889648,23.3926,0.556281093221,1000,723.848208815,0.0095946,284.07847307,0.0935673,0.9975416660308838,0.695050168535,8.936279296875,11543.116806983948,429.626539405,0.0,1.44308e+10,226.006903837,92.7930126754,60,-1.75717e-08,-0.0935673,11.908212423324585
0.959423,0.12487578392028809,23.3932,0.429287449702,1001,659.370211475,0.00978817,289.804900954,0.0708243,0.9568805694580078,0.647456650008,8.63675308227539,11554.632691144943,443.681203414,0.0,1.44387e+10,281.528330525,92.2436651969,58,-6.63063e-09,-0.0708243,11.403525114059448
0.959566,0.12727594375610352,23.3957,-6.85038267926,1002,692.536742559,0.00697404,295.341450997,0.0603863,0.9790863990783691,0.180538752144,8.65331482887268,11566.230414867401,454.260577403,0.0,1.44746e+10,267.180196633,90.8090173018,57,-5.58275e-08,-0.0603863,11.473979949951172
0.959339,0.1266639232635498,23.3917,0.5488032099,1003,954.733621201,0.00979718,289.80489061,0.0878606,0.986067533493042,0.726700611215,8.619388341903687,11577.803217172623,445.790622829,0.0,1.44171e+10,238.414630212,111.077875222,58,-1.65124e-08,-0.0878607,11.461224555969238
