ItrTime,ProcessExecTime,LossAfter,AbsLearnSignal,dLoss,NumTrajs,AverageDiscountedReturn,Time,EnvExecTime,LossBefore,Perplexity,Iteration,PolicyExecTime,MeanKL,Entropy,AverageReturn,StdReturn,ExplainedVariance,MaxReturn,MeanKLBefore,AveragePolicyStd,MinReturn
12.376494407653809,0.15812253952026367,-0.0658564,0.842682363876,0.0658564,230,92.7511067931,12.37650203704834,6.993831634521484,7.4342e-09,2.99248e+10,0,1.023850440979004,0.00672647,24.122,103.278889691,22.3818507739,1.09984243934e-11,259.997451141,0.0,1.0,69.3580779883
11.631027936935425,0.1435685157775879,-0.0422122,0.185019613491,0.0422122,232,92.4694797419,24.144253492355347,7.41607141494751,1.9062e-08,2.99437e+10,1,1.2373356819152832,0.00580467,24.1226,102.823729773,20.6525721201,-5.85319480871,235.039867922,0.0,1.00004,69.9277684629
11.379583835601807,0.15524530410766602,-0.0562588,0.23068541276,0.0562588,225,94.286015366,35.63037848472595,7.357856035232544,9.91821e-09,2.99659e+10,2,1.255661964416504,0.00686188,24.1233,105.27014877,22.9042547822,-4.9994294764,192.172561706,0.0,1.00008,69.232205096
11.223744630813599,0.1503307819366455,-0.0550223,0.404483813594,0.0550223,220,96.2793145748,46.96963167190552,7.563592195510864,-1.12913e-08,3.00458e+10,3,1.210007905960083,0.00625124,24.126,107.774781358,22.9323970673,0.0230333821704,186.832642357,0.0,1.00024,71.6691667699
11.038524150848389,0.15187692642211914,-0.0944454,0.631017419667,0.0944454,217,97.9603524889,58.122578620910645,7.337259531021118,-9.63511e-09,2.99736e+10,4,1.2245757579803467,0.00943498,24.1236,109.871348687,23.923839112,0.629357541887,192.328855799,0.0,1.0001,76.7764139009
10.970839262008667,0.15039539337158203,-0.0953475,0.27558363846,0.0953475,222,95.6156040738,69.20436334609985,7.447524309158325,3.04932e-09,2.9818e+10,5,1.273230791091919,0.00719617,24.1184,106.937054137,23.6334589452,-1.76821154243,186.756592505,0.0,0.999791,75.2135786134
10.833234310150146,0.15022921562194824,-0.0609455,0.253812293258,0.0609455,222,96.5479955207,80.15100431442261,7.41336727142334,1.27733e-08,2.99717e+10,6,1.2473640441894531,0.00441277,24.1235,107.998054466,21.4131821784,-1.60779463507,200.662863033,0.0,1.00009,74.8577038525
10.929418325424194,0.14745879173278809,-0.0985973,0.612900340324,0.0985973,228,94.388229274,91.19322991371155,7.331333875656128,-5.78847e-09,3.00019e+10,7,1.2502813339233398,0.00714219,24.1245,105.218355929,20.9845147019,0.658606070001,181.687237919,0.0,1.00015,76.695590855
10.89319372177124,0.1498250961303711,-0.0833818,0.700717626331,0.0833818,220,96.6284328898,102.20593857765198,7.316259860992432,1.70773e-09,3.0011e+10,8,1.2466466426849365,0.00705222,24.1248,108.241402977,24.1649033063,0.656359254291,212.663620521,0.0,1.00017,75.9309894152
10.791856050491333,0.1494922637939453,-0.103173,0.571376222735,0.103173,218,97.3832291141,113.10167527198792,7.472183465957642,-1.48773e-08,2.98242e+10,9,1.2835192680358887,0.00878364,24.1186,109.193186933,25.133438281,0.529911926459,228.998957877,0.0,0.999804,75.4215754149
10.818186283111572,0.15088796615600586,-0.0504458,0.208442444757,0.0504458,224,95.1010959708,124.03518033027649,7.390870094299316,-1.33309e-08,2.96121e+10,10,1.2416033744812012,0.00644474,24.1115,106.199272275,21.8808023759,-5.46445765283,170.244449951,0.0,0.999386,73.9412105928
10.718008041381836,0.1492011547088623,-0.0438705,0.270565372438,0.0438705,223,95.0784250946,134.86415076255798,7.486299276351929,-2.72846e-08,2.97799e+10,11,1.2451775074005127,0.00568489,24.1171,106.22771243,22.1128689593,-1.4791854759,202.591158306,0.0,0.999717,75.9299149793
10.64823317527771,0.15085339546203613,-0.0647396,0.144368592373,0.0647396,221,96.385315537,145.62391018867493,7.4255595207214355,2.07253e-08,2.9604e+10,12,1.2315495014190674,0.00417189,24.1112,107.882569555,23.8492046249,-12.3779114353,206.638069873,0.0,0.999371,75.5301603276
10.831437826156616,0.14913678169250488,-0.0524356,0.545566609088,0.0524356,218,97.3239926662,156.56895470619202,7.557759523391724,1.24784e-08,2.9608e+10,13,1.2603602409362793,0.00372481,24.1113,109.196544215,25.3617074066,0.422810551251,229.578555121,0.0,0.999379,76.66930479
10.818167924880981,0.15222644805908203,-0.0862678,0.159282552801,0.0862679,223,95.9913345727,167.49305057525635,7.498903512954712,2.65885e-08,2.97285e+10,14,1.2489519119262695,0.00817983,24.1154,107.38991555,23.904661878,-16.2186279516,226.001909316,0.0,0.999618,75.6395126522
10.686713695526123,0.15022540092468262,-0.0696534,0.67929688355,0.0696534,219,96.8371732154,178.29251861572266,7.443272352218628,-1.12444e-08,2.97825e+10,15,1.231107234954834,0.00890666,24.1172,108.476936105,23.6348201332,0.6636315467,230.654879168,0.0,0.999725,76.7475736586
10.66658353805542,0.14944958686828613,-0.0445589,0.202426333,0.0445589,220,96.8252271754,189.06824803352356,7.434656620025635,-1.17255e-08,2.97843e+10,16,1.2210471630096436,0.00904475,24.1172,108.497679746,25.2788117624,-4.81774433025,189.808939049,0.0,0.999729,76.5401633592
10.75108790397644,0.1507859230041504,-0.0933871,0.653957380948,0.0933871,221,96.8285180045,199.9276580810547,7.433044910430908,3.79723e-09,2.95907e+10,17,1.2200181484222412,0.0085287,24.1107,108.366118279,22.6902279375,0.640331010497,201.603637038,0.0,0.999345,75.4152964746
11.391245603561401,0.14730477333068848,-1.00982,0.280612570697,1.00982,218,97.5323970893,211.43070530891418,7.313653469085693,-2.19274e-08,2.95945e+10,18,1.2321350574493408,0.00710186,24.1109,109.325796787,23.3133927138,-1.29149057613,203.526856708,0.0,0.999353,75.3014148937
11.195259094238281,0.15063190460205078,-0.0826163,0.150948287889,0.0826163,214,99.6090036108,222.74371767044067,7.470248699188232,-2.49009e-08,2.96656e+10,19,1.2167460918426514,0.00560091,24.1133,112.05762885,25.7526497291,-39.7879069435,246.65164865,0.0,0.999496,76.010809354
11.35289716720581,0.14943838119506836,-0.047515,0.346574486184,0.047515,215,98.7095262762,234.21008896827698,7.4147679805755615,1.04162e-08,2.97613e+10,20,1.1937830448150635,0.00874023,24.1165,111.028045321,28.5333751594,-0.853892757171,246.305846503,0.0,0.999686,75.0280002623
10.90383768081665,0.14863061904907227,-0.0750852,0.722664386117,0.0750852,213,100.156871344,245.22713565826416,7.4194252490997314,6.30787e-09,2.96537e+10,21,1.1958034038543701,0.00860414,24.1129,112.835282762,27.8324029438,0.619667965144,225.751817038,0.0,0.999471,71.3018691142
11.03458046913147,0.15234613418579102,-0.0973954,0.443011451885,0.0973955,213,99.8871508369,256.3855640888214,7.54492449760437,2.09139e-08,2.94933e+10,22,1.2227165699005127,0.00830469,24.1074,112.304324013,24.4540513071,0.0542757815938,212.295076759,0.0,0.999153,77.1733881855
10.930543184280396,0.14727258682250977,-0.045407,0.0865565277755,0.045407,208,101.750397188,267.44039034843445,7.44938063621521,7.17472e-09,2.96017e+10,23,1.2171292304992676,0.00472748,24.1111,114.727739921,24.7480425997,-772.225897327,199.897845104,0.0,0.999369,79.9119251485
10.876059293746948,0.14830923080444336,-0.047998,0.486787540518,0.047998,206,103.209351764,278.42543053627014,7.4343039989471436,6.16518e-09,2.95389e+10,24,1.209822654724121,0.00524933,24.109,116.806906201,29.6228044906,0.221970600904,249.233871721,0.0,0.999243,77.737075615
10.931589603424072,0.15031838417053223,-0.141299,0.550940838779,0.141299,210,100.568453223,289.47327423095703,7.453677654266357,3.61338e-08,2.95954e+10,25,1.2177128791809082,0.00584598,24.1109,113.281667691,25.2900326297,0.371949620245,228.835767701,0.0,0.999355,75.1327197918
11.25633716583252,0.1489272117614746,-0.0610829,0.644587318149,0.061083,209,101.241312612,300.8366868495941,7.510161876678467,2.85974e-08,2.96258e+10,26,1.209550142288208,0.00751915,24.1119,114.229971182,28.0173919575,0.556373872349,280.913103267,0.0,0.999417,75.8658562836
11.146876811981201,0.14917278289794922,-0.0508453,0.355475126012,0.0508453,213,99.9626449949,312.1009678840637,7.432717323303223,3.27279e-08,2.95846e+10,27,1.2088134288787842,0.00809992,24.1105,112.399843026,24.7439617037,-0.451742906241,195.782152974,0.0,0.999336,74.7893063129
10.831617832183838,0.15043306350708008,-0.0452054,0.376672617235,0.0452054,209,101.323762746,323.0553398132324,7.449282884597778,2.0864e-08,2.95189e+10,28,1.256556749343872,0.00515259,24.1083,114.197122973,24.4904016214,-0.172617820515,232.969992014,0.0,0.999206,76.4442241392
10.881462812423706,0.15029311180114746,-0.0764381,0.662924777265,0.0764381,207,101.512664272,334.0666878223419,7.509056568145752,-5.26694e-09,2.92747e+10,29,1.2606453895568848,0.00966729,24.1,114.628932627,27.719377979,0.605423633139,248.536409087,0.0,0.998717,76.2139817902
10.763272047042847,0.148162841796875,-0.057843,0.432108729637,0.057843,201,105.272235945,344.92843985557556,7.452679634094238,1.21487e-08,2.92188e+10,30,1.2379426956176758,0.00523346,24.0981,119.504720019,29.9247582631,0.0530108933102,219.701783853,0.0,0.998605,76.4180707678
10.844911336898804,0.14692234992980957,-0.0685539,0.659668616858,0.0685539,196,106.325593322,355.8865303993225,7.527148246765137,-1.23804e-08,2.92341e+10,31,1.2391784191131592,0.0079586,24.0986,121.059060056,31.9469229519,0.483507405546,231.454152398,0.0,0.998635,76.8594336126
10.868627071380615,0.14783096313476562,-0.0803752,0.740064779515,0.0803752,204,103.010482263,366.8728303909302,7.561150074005127,5.71519e-09,2.9248e+10,32,1.23085355758667,0.00770006,24.0991,116.659838175,30.6277966385,0.644116705802,249.167622067,0.0,0.998663,76.1639462072
10.692753791809082,0.14815855026245117,-0.0308394,0.451317789663,0.0308394,211,100.892199938,377.6740975379944,7.414100646972656,-1.04424e-09,2.93875e+10,33,1.211721658706665,0.00305755,24.1038,113.654962203,25.844852515,0.0984726510697,211.092374641,0.0,0.998944,74.8826293565
11.919240474700928,0.14916300773620605,-0.0870075,0.598303173966,0.0870075,198,105.85114522,389.70494294166565,7.316436767578125,2.20987e-08,2.92699e+10,34,1.1839067935943604,0.00737789,24.0998,120.213144455,28.7996989226,0.522214494843,220.240277074,0.0,0.998709,77.0491851466
11.308428525924683,0.14820551872253418,-0.0750224,0.696705610358,0.0750224,204,103.108783383,401.13682317733765,7.503644943237305,-1.90582e-09,2.92929e+10,35,1.198930025100708,0.00954762,24.1006,116.683045298,28.7746801095,0.61155391824,227.313674445,0.0,0.998758,77.3537391218
11.576181650161743,0.14609718322753906,-0.0919117,0.66178146502,0.0919117,202,104.488613363,412.8388423919678,7.290710210800171,-5.17607e-09,2.91944e+10,36,1.1764400005340576,0.00948994,24.0972,118.55406372,29.9577985572,0.53570705495,242.055989029,0.0,0.998558,75.3088319481
11.220597982406616,0.14304566383361816,-0.0862904,0.625071531347,0.0862904,195,107.117322245,424.182893037796,7.278350591659546,7.93539e-09,2.90643e+10,37,1.1660761833190918,0.00903006,24.0928,122.013329314,31.1894366893,0.470317227725,226.527648137,0.0,0.998297,74.8505266834
11.593964576721191,0.14508962631225586,-0.0895601,0.748096774849,0.0895601,193,107.449732176,435.8955478668213,7.375865459442139,1.65132e-08,2.9082e+10,38,1.1895277500152588,0.00984697,24.0934,122.639278503,33.1917782832,0.640044715291,272.218690903,0.0,0.998333,74.6176380364
12.199973344802856,0.1471395492553711,-0.0179587,0.0876976078737,0.0179587,190,109.98719323,448.20933508872986,7.45460844039917,3.42228e-09,2.91655e+10,39,1.1702258586883545,0.00142724,24.0963,125.906517136,34.7351716535,-36.4952631281,291.588935351,0.0,0.998502,80.9185566085
11.385042428970337,0.14887309074401855,-0.0755872,0.52103091114,0.0755872,196,107.16683291,459.713308095932,7.493353605270386,1.40987e-08,2.92235e+10,40,1.2057228088378906,0.0064478,24.0982,122.120501777,33.0835629883,0.206160853586,261.04063243,0.0,0.998618,77.1658343922
11.35834813117981,0.14626860618591309,-0.047673,0.185499548179,0.047673,193,108.640055573,471.17903208732605,7.436856508255005,-1.44535e-09,2.92659e+10,41,1.1871778964996338,0.0078782,24.0997,123.981023597,32.043506075,-9.90858939881,228.382561712,0.0,0.998703,76.9245873045
11.22727632522583,0.14992833137512207,-0.153186,0.377365848781,0.153186,189,110.138776165,482.5187430381775,7.445650815963745,2.2417e-08,2.92618e+10,42,1.1622254848480225,0.0076241,24.0996,126.045656419,32.7664048987,-0.290793014428,261.224215026,0.0,0.998696,76.4782990253
11.334903478622437,0.14731502532958984,-0.0866955,0.730166654995,0.0866955,190,110.565262543,493.9776020050049,7.468283653259277,1.32877e-08,2.93726e+10,43,1.1538677215576172,0.00648029,24.1033,126.414564372,31.3192233955,0.598506670112,229.899622722,0.0,0.998919,77.0106245658
11.064258337020874,0.14509248733520508,-0.0964541,0.732703004649,0.0964541,184,112.678358903,505.16852355003357,7.442976236343384,1.1273e-08,2.93939e+10,44,1.179638147354126,0.00993268,24.1041,129.632078074,36.8577917903,0.570715832872,323.753859831,0.0,0.998962,75.9118992397
11.075981616973877,0.14569640159606934,-0.0275909,0.28637783515,0.0275909,188,110.4987589,516.3686027526855,7.4486308097839355,-5.33205e-09,2.9462e+10,45,1.2068088054656982,0.00474175,24.1064,126.816299623,38.1710867651,-2.36302922918,305.166245947,0.0,0.999099,77.2662720255
12.160181045532227,0.15279912948608398,-0.100622,0.635764520501,0.100622,182,113.979545818,528.6474905014038,8.082275867462158,-1.30978e-08,2.92189e+10,46,1.4634265899658203,0.00914225,24.0981,131.763944338,42.9149219136,0.203053277002,331.761524089,0.0,0.998611,76.3684623128
11.084917068481445,0.14404535293579102,-0.0270484,0.177689284734,0.0270483,186,111.980899037,539.8484268188477,7.266682386398315,-2.16917e-08,2.93212e+10,47,1.2556309700012207,0.00525921,24.1016,128.604032159,36.1721079984,-11.0227461244,262.252836767,0.0,0.998816,76.4057339236
11.281692743301392,0.14290785789489746,-0.0912193,0.730458715194,0.0912194,184,113.123412464,551.2674996852875,7.419089317321777,2.77474e-08,2.93549e+10,48,1.254903793334961,0.00961925,24.1027,130.10522611,36.2715708826,0.565184637415,315.250320762,0.0,0.998884,77.1729944084
10.941035509109497,0.1457352638244629,-0.0923102,0.533586644172,0.0923102,183,112.828405949,562.334832906723,7.53730034828186,1.6377e-08,2.93516e+10,49,1.2194483280181885,0.00563498,24.1026,129.828547012,36.3628285118,0.223934555687,294.808677867,0.0,0.998879,77.3568784975
11.0940580368042,0.15000700950622559,-0.0620661,0.612360105006,0.0620662,182,114.851113371,573.5495672225952,7.613816022872925,3.09096e-08,2.92484e+10,50,1.20805025100708,0.00776211,24.0991,132.523714548,37.6536212027,0.443774301021,310.686858127,0.0,0.998675,80.0632964856
11.223262548446655,0.15355443954467773,-0.0955467,0.76773414432,0.0955467,187,111.580472936,584.8989894390106,7.473256826400757,1.71012e-09,2.91933e+10,51,1.1955485343933105,0.00980098,24.0972,127.893776636,33.5994561876,0.586383054375,222.020817722,0.0,0.998567,77.1706395377
11.252635955810547,0.14676904678344727,-0.0815109,0.75029811988,0.0815109,176,117.909527472,596.2715334892273,7.487718820571899,-2.03273e-08,2.92882e+10,52,1.2060787677764893,0.00800818,24.1005,136.375630785,35.6981153119,0.600676610273,257.682576836,0.0,0.99876,76.9848839636
11.55426025390625,0.14451360702514648,-0.116735,0.629885598627,0.116735,162,125.526473233,607.9500021934509,7.574506998062134,2.19853e-08,2.91812e+10,53,1.1981308460235596,0.00922846,24.0968,147.406851381,45.0909150744,0.377422033006,329.133603819,0.0,0.998547,76.9936561733
11.6304190158844,0.14472055435180664,-0.0824722,0.552467055925,0.0824722,171,120.500480088,619.7041561603546,7.3603880405426025,-3.59365e-09,2.92154e+10,54,1.1556155681610107,0.00865618,24.098,140.12433264,39.6238653885,-0.0655933773981,268.047052902,0.0,0.998616,77.4333791217
11.705278396606445,0.14274287223815918,-0.0682996,0.685619347199,0.0682996,172,119.369165077,631.522469997406,7.367985963821411,-1.41016e-08,2.90226e+10,55,1.1791441440582275,0.00717368,24.0913,138.957222121,42.9863590278,0.434627009447,290.01204691,0.0,0.998226,79.9102831963
11.925218343734741,0.14474797248840332,-0.0933504,0.724914550816,0.0933504,171,120.20278035,643.5923063755035,7.424754858016968,1.15928e-08,2.889e+10,56,1.1678862571716309,0.00983753,24.0868,140.249099384,45.9410383864,0.494696030191,271.962310698,0.0,0.997962,76.098736254
11.003658294677734,0.14422821998596191,-0.063844,0.461895394767,0.063844,163,125.446932396,654.7263071537018,7.653347969055176,-1.89937e-08,2.88636e+10,57,1.2441606521606445,0.00985193,24.0858,147.164914912,44.2786520406,-0.374691321114,329.118276939,0.0,0.997905,76.8868700115
10.987460851669312,0.14363670349121094,-0.079761,0.611503946112,0.079761,164,125.030210075,665.8342914581299,7.5804197788238525,1.478e-10,2.89416e+10,58,1.2249276638031006,0.00876833,24.0885,146.873593224,46.648612357,0.281404117839,293.404662073,0.0,0.998063,80.015688351
11.120913982391357,0.14430713653564453,-0.0719584,0.65087436527,0.0719584,165,122.585417054,677.0762851238251,7.629424095153809,9.48716e-09,2.89258e+10,59,1.239318609237671,0.00647956,24.088,143.802632046,47.9883710747,0.269953448252,317.746486773,0.0,0.998032,80.9937792274
11.157957315444946,0.1420269012451172,-0.0739387,0.618468740827,0.0739387,164,123.940698251,688.3497903347015,7.597281455993652,-1.48567e-08,2.88386e+10,60,1.179178237915039,0.00866824,24.085,145.243631709,43.0596845977,0.108651093665,272.463869322,0.0,0.997856,81.4753752409
11.83610224723816,0.1548757553100586,-0.0827582,0.636902588626,0.0827582,156,130.153702547,700.2985067367554,7.998865365982056,3.51734e-09,2.87362e+10,61,1.2483479976654053,0.00986299,24.0814,154.198292814,51.0173299237,0.233371130782,391.872279727,0.0,0.99765,81.3483954011
11.559842586517334,0.1431591510772705,-0.077991,0.628739097911,0.0779909,151,132.679842033,711.9778516292572,7.506406307220459,-2.97071e-08,2.88004e+10,62,1.2036833763122559,0.00511296,24.0837,157.929834381,51.6011184078,0.165749901649,354.471263786,0.0,0.997782,76.4841682805
12.508239269256592,0.14301228523254395,-0.181641,0.463180069545,0.181641,158,129.007068313,724.6010849475861,7.479096174240112,2.72943e-08,2.87073e+10,63,1.1646614074707031,0.00807473,24.0804,152.619830859,48.9873010535,-0.321478272258,285.389733257,0.0,0.99759,81.9417477567
11.572587966918945,0.13976573944091797,-0.0640891,0.64862044551,0.0640891,146,136.773224048,736.2893438339233,7.4927146434783936,2.42653e-08,2.85753e+10,64,1.1323938369750977,0.00792332,24.0758,163.959350146,56.0720044364,0.283049409465,431.568950744,0.0,0.99732,80.9588781147
11.585802555084229,0.14224505424499512,-0.0856648,0.692086043005,0.0856648,152,133.598269132,748.0409398078918,7.5231475830078125,-7.86965e-09,2.85006e+10,65,1.1357800960540771,0.00920963,24.0732,159.20239718,52.1449068447,0.148847919028,295.519690781,0.0,0.99717,79.7043229398
11.672621488571167,0.13984084129333496,-0.0860181,0.744565644633,0.086018,142,141.455258019,759.8711044788361,7.535057306289673,-6.83774e-09,2.84316e+10,66,1.2226645946502686,0.00943677,24.0708,170.181752459,53.4705542617,0.378979613744,338.910696379,0.0,0.997029,77.3139676441
10.865453243255615,0.15718746185302734,-0.0807245,0.749552155185,0.0807245,151,133.115069817,770.8492558002472,7.395187139511108,9.89052e-09,2.83278e+10,67,1.2049167156219482,0.0091696,24.0671,158.899586123,56.2661572731,0.407647147795,365.315087263,0.0,0.996818,81.5094015496
11.076320886611938,0.1405963897705078,-0.0812484,0.759241791288,0.0812484,149,134.897449935,782.0485215187073,7.5058205127716064,1.02832e-08,2.8198e+10,68,1.1984453201293945,0.00972175,24.0625,160.954407223,52.820999265,0.389188385509,376.188394238,0.0,0.996551,81.1345221409
