dLoss,NumTrajs,LossBefore,EnvExecTime,MeanKL,ItrTime,AveragePolicyStd,MinReturn,AverageReturn,MeanKLBefore,StdReturn,AbsLearnSignal,PolicyExecTime,ExplainedVariance,AverageDiscountedReturn,Iteration,Perplexity,MaxReturn,Time,Entropy,LossAfter,ProcessExecTime
0.0470794,5,1.38283e-08,1.4650797843933105,0.00645777,3.674056053161621,0.49806,834.564352199,860.556060285,0.0,30.3363092104,0.618203693597,0.8506758213043213,0.566729411149,73.8816977936,513,63.9115,917.23028979,1847.9704039096832,4.1575,-0.0470794,0.10834288597106934
0.0492577,5,-2.19345e-09,1.4322006702423096,0.00642743,3.485607624053955,0.497337,630.574201784,760.115939631,0.0,104.463532564,0.66847539803,0.8401710987091064,-6.35549746797,35.1104449456,514,63.405,919.711259715,1851.4592609405518,4.14954,-0.0492577,0.10464119911193848
0.0567591,5,-1.35422e-08,1.4737820625305176,0.00994517,3.5960187911987305,0.497256,805.869857426,857.796061857,0.0,38.9762032664,0.656688324614,0.863919734954834,0.550260711597,68.042679213,515,63.4915,912.619737926,1855.0605475902557,4.15091,-0.0567591,0.10556888580322266
0.0455885,5,-2.00272e-09,1.466726303100586,0.00998293,3.497103452682495,0.496742,767.961317156,800.833834994,0.0,18.5240421845,0.742811907609,0.8866367340087891,0.664728567716,45.4369135128,516,63.3925,819.755476723,1858.6681635379791,4.14935,-0.0455885,0.1055607795715332
0.0427198,5,-1.01089e-08,1.5226781368255615,0.00646893,3.7908899784088135,0.496789,721.09979882,852.718200038,0.0,65.8623234596,0.674777516184,0.8920261859893799,0.674034666918,61.2181916139,517,63.3696,889.043214285,1862.4627795219421,4.14898,-0.0427198,0.10828399658203125
0.0395698,5,-2.25067e-08,1.4759244918823242,0.00640655,3.696244955062866,0.495398,418.179498595,733.533771012,0.0,159.775003196,0.693857240338,0.8653261661529541,0.48525914206,27.4966771514,518,62.4504,847.101979108,1866.1622545719147,4.13437,-0.0395698,0.10750031471252441
0.0469229,5,8.58307e-10,1.4615960121154785,0.00642839,3.619277000427246,0.495518,614.232906818,833.472588389,0.0,120.717485658,0.623474286905,0.8471090793609619,0.348843793016,48.8156266477,519,62.5494,952.544578672,1869.8985342979431,4.13596,-0.0469229,0.10445928573608398
0.0387472,5,3.05176e-09,1.473665475845337,0.00640988,3.6735522747039795,0.495753,702.295183836,779.632412878,0.0,47.2545928755,0.689780042383,0.8629238605499268,0.527065541213,44.0640265828,520,62.5977,842.64037066,1873.5764706134796,4.13673,-0.0387472,0.10674810409545898
0.0461586,5,-3.05176e-09,1.4807324409484863,0.00999117,3.53151273727417,0.495554,726.971672524,771.120022904,0.0,44.7937236965,0.73740435546,0.8523702621459961,0.630908549092,28.3090855358,521,62.3869,833.407045725,1877.1121773719788,4.13335,-0.0461586,0.10484957695007324
0.0364895,5,-6.77109e-09,1.4604930877685547,0.00643226,3.5089941024780273,0.495227,743.81883419,788.435550259,0.0,24.8453138252,0.754611341684,0.8649656772613525,0.623768466091,45.8450588916,522,62.0776,809.628717744,1880.7443614006042,4.12838,-0.0364895,0.09888672828674316
0.0383694,5,-1.5974e-08,1.465120553970337,0.00646365,3.4263525009155273,0.494622,654.876996214,785.215299377,0.0,80.3524397257,0.736635672968,0.872715950012207,0.679824264221,34.2965233212,523,61.6141,898.802586965,1884.1751408576965,4.12089,-0.0383694,0.10039091110229492
0.040246,5,-4.76837e-09,1.480229377746582,0.0064204,3.460782527923584,0.493705,777.904020235,865.334416081,0.0,72.6151723469,0.685328770941,0.8826513290405273,0.578953582318,48.4511523682,524,60.8945,955.624887555,1887.6403992176056,4.10914,-0.040246,0.10625767707824707
0.0453581,5,-1.02997e-08,1.4656038284301758,0.0099392,3.518807888031006,0.492908,787.796445971,831.170122669,0.0,27.9668887372,0.746536533384,0.8464345932006836,0.645712914531,52.1526412756,525,60.3503,858.774302457,1891.2767324447632,4.10017,-0.0453581,0.10701513290405273
0.0459778,5,3.33309e-08,1.4508044719696045,0.0099968,3.516878128051758,0.492465,731.115861234,833.799540656,0.0,71.5946396134,0.721467377242,0.8423044681549072,0.584532750734,43.4298693881,526,60.0409,954.891520718,1894.7975742816925,4.09503,-0.0459778,0.10592198371887207
0.0450286,5,-7.62939e-09,1.457047939300537,0.00991987,3.806687593460083,0.491615,633.746690277,754.407992172,0.0,90.9783838108,0.66423692035,0.835554838180542,0.584237050496,22.5357235828,527,59.3637,909.979373747,1898.6087913513184,4.08368,-0.0450286,0.10581779479980469
0.0429872,5,1.40429e-08,1.4593355655670166,0.0064576,3.7121477127075195,0.491749,778.492302406,879.085342385,0.0,52.8246640725,0.655634595296,0.8481779098510742,0.481275509943,73.1235896473,528,59.3899,927.267379017,1902.4330742359161,4.08412,-0.0429872,0.10961556434631348
0.0499172,5,-1.18256e-08,1.490260362625122,0.00639951,3.5949466228485107,0.491547,294.557569651,748.001215843,0.0,227.512001378,0.662081197635,0.8656966686248779,0.539274615172,56.2232352912,529,59.0662,889.158255025,1906.032133102417,4.07866,-0.0499172,0.10872578620910645
0.0414304,5,3.05176e-08,1.4822964668273926,0.0064009,3.5201902389526367,0.490881,725.069752005,827.516267257,0.0,80.4436027084,0.707064562944,0.8615837097167969,0.426749471484,50.0853645151,530,58.7332,944.425865524,1909.5566790103912,4.07301,-0.0414304,0.10204386711120605
0.0500117,5,-1.88828e-08,1.4694902896881104,0.00642201,3.556809425354004,0.490525,486.286790796,777.92346744,0.0,146.639225359,0.707556283327,0.8552958965301514,-0.752856486057,70.2468376118,531,58.3702,871.798132476,1913.2274248600006,4.06681,-0.0500118,0.10896563529968262
0.0404097,5,-2.53677e-08,1.454298734664917,0.0064127,3.565826416015625,0.489749,774.431105874,867.332281141,0.0,70.665942347,0.754356332065,0.8252863883972168,0.623796598754,67.7510451158,532,57.7924,993.176369149,1916.7970843315125,4.05686,-0.0404097,0.1048285961151123
0.0488367,5,-1.03474e-08,1.4649224281311035,0.00999777,3.913259267807007,0.489066,670.778498185,791.607062195,0.0,65.7572392635,0.714657489912,0.8581397533416748,0.597316423275,27.8967274854,533,57.3904,865.366163812,1920.7133507728577,4.04988,-0.0488367,0.10651302337646484
0.0511571,5,-1.10626e-08,1.4658920764923096,0.00642085,3.5234129428863525,0.487956,525.678240061,710.230798789,0.0,117.889480638,0.680793269745,0.8463270664215088,-12.4693731725,37.901254814,534,56.6987,846.192470282,1924.358059167862,4.03775,-0.0511571,0.0988309383392334
0.0466505,5,2.91824e-08,1.4721074104309082,0.00984012,3.498154878616333,0.487921,731.197719841,839.447442454,0.0,58.7948558042,0.716252722707,0.8504042625427246,0.618070005004,47.0088887807,535,56.6673,895.707267557,1927.8594081401825,4.0372,-0.0466505,0.10711550712585449
0.0491405,5,7.53403e-09,1.468625783920288,0.00996768,3.591158151626587,0.488603,740.305137091,830.951489289,0.0,58.8266562416,0.705332008436,0.8511209487915039,0.587292992686,81.7918686895,536,57.1341,903.280752819,1931.4548041820526,4.0454,-0.0491405,0.10765314102172852
0.0466399,5,3.8147e-09,1.465019702911377,0.00998129,3.923093318939209,0.48798,798.945763542,854.984107196,0.0,63.4223702536,0.696429439414,0.8577899932861328,0.667030785699,52.8395204658,537,56.7263,958.109345207,1935.499172449112,4.03824,-0.0466399,0.1274576187133789
0.0389943,5,-4.00543e-09,1.4728240966796875,0.00643408,3.5331599712371826,0.48708,638.498808792,815.289008301,0.0,91.8985986572,0.629996225976,0.8483002185821533,0.570649133055,28.9360153651,538,56.0922,891.562384646,1939.0368359088898,4.027,-0.0389943,0.09840250015258789
0.0515726,5,3.66211e-08,1.4669620990753174,0.00995157,3.506268262863159,0.486315,752.197078208,829.535312019,0.0,78.9145186292,0.716236580182,0.840965986251831,0.616737435089,50.5470891509,539,55.6489,949.911076785,1942.5473477840424,4.01906,-0.0515726,0.09982061386108398
0.0381693,5,5.91278e-09,1.464003562927246,0.00641575,3.5391626358032227,0.485702,774.796094607,812.802824955,0.0,32.1191508858,0.749681775109,0.8411819934844971,0.524719686066,50.0250990929,540,55.1396,848.545796068,1946.1961133480072,4.00987,-0.0381693,0.10670924186706543
0.0477753,5,-1.05381e-08,1.476196527481079,0.0099712,3.492222309112549,0.485257,729.987573583,813.980474243,0.0,60.9681340698,0.727179353301,0.8386368751525879,0.654141546657,47.0067769111,541,54.8411,913.608530178,1949.6911706924438,4.00444,-0.0477753,0.10579609870910645
0.055801,5,4.673e-09,1.45587158203125,0.00994435,3.4788732528686523,0.484737,664.92839482,793.953338755,0.0,72.4696836746,0.713749623837,0.8342046737670898,0.480064084358,41.156980903,542,54.4126,886.73520367,1953.1744756698608,3.9966,-0.055801,0.10416746139526367
0.0467137,5,-5.91278e-09,1.4746322631835938,0.00994948,3.534686326980591,0.484528,637.576161621,737.872609519,0.0,60.741932606,0.699323713778,0.8551943302154541,0.662419170982,23.1864149828,543,54.3772,822.265847431,1956.8359158039093,3.99594,-0.0467138,0.10832715034484863
0.0482652,5,-3.79562e-08,1.4767024517059326,0.0099758,3.543187379837036,0.483894,794.269090927,835.056970688,0.0,36.0760671261,0.774193403759,0.869922399520874,0.587921773142,54.2271162827,544,53.9587,896.470419004,1960.382960319519,3.98822,-0.0482652,0.10391569137573242
0.059381,5,6.21796e-08,1.4811642169952393,0.0099536,3.552907705307007,0.482597,556.07542392,712.146074512,0.0,135.934331428,0.655714463175,0.8505001068115234,-1.9659423236,36.7143799497,545,53.1962,898.04672535,1963.9401443004608,3.97399,-0.0593809,0.10880208015441895
0.0386733,5,-7.7486e-09,1.4658424854278564,0.00642371,3.5425918102264404,0.482851,774.773067633,824.681396162,0.0,37.5586767592,0.728502110477,0.8558468818664551,0.734855953987,37.986025013,546,53.4399,876.982714033,1967.5926246643066,3.97856,-0.0386733,0.10958266258239746
0.0409165,5,-7.43866e-09,1.4570603370666504,0.00647235,3.5652124881744385,0.48216,767.551893858,868.110329018,0.0,70.8293198616,0.721797638481,0.8408377170562744,0.446710377841,59.0444647486,547,52.9211,961.595245538,1971.1617476940155,3.9688,-0.0409165,0.1081693172454834
0.0478591,5,-1.15395e-08,1.4419817924499512,0.00997831,3.6143548488616943,0.482068,754.062038844,827.791313598,0.0,43.029515399,0.678059665413,0.8549120426177979,0.603995830036,54.4082035834,548,52.8267,867.976381002,1974.7803752422333,3.96702,-0.0478591,0.10550975799560547
0.0535839,5,6.19888e-08,1.4291760921478271,0.0099509,3.4816336631774902,0.48218,481.068282842,770.208509513,0.0,155.00311857,0.691307675666,0.827556848526001,-0.00503340722031,31.9135324866,549,52.9459,946.050305588,1978.3818440437317,3.96927,-0.0535838,0.1021726131439209
0.0470303,5,1.59264e-08,1.455136775970459,0.00998514,3.4813222885131836,0.48188,866.123704448,914.832737481,0.0,36.8563034257,0.703211421565,0.8143889904022217,0.688335154951,69.4609665128,550,52.7113,948.82263584,1981.8674292564392,3.96483,-0.0470303,0.10440230369567871
0.0457573,5,3.43323e-09,1.4312059879302979,0.00999108,3.772448778152466,0.481119,710.635738751,830.48784627,0.0,94.045096374,0.672115338472,0.7912182807922363,0.453537739115,54.1592868508,551,52.2449,933.037039861,1985.6435186862946,3.95594,-0.0457573,0.10091686248779297
0.0366371,5,4.00543e-09,1.4783742427825928,0.00640988,3.5131866931915283,0.481122,731.262186706,805.298646826,0.0,59.8539311014,0.688247718852,0.8436264991760254,0.630080231181,27.0801786293,552,52.183,880.609130775,1989.273103237152,3.95476,-0.0366371,0.09981417655944824
0.0555922,5,-1.7786e-08,1.473653793334961,0.00995404,3.539527416229248,0.480797,807.797470561,869.103131441,0.0,32.2215321203,0.672075940792,0.8298318386077881,0.60258776852,64.0471968055,553,51.9225,897.418051445,1992.8163132667542,3.94975,-0.0555923,0.10632753372192383
0.0449948,5,2.67029e-09,1.4082872867584229,0.00995842,3.732797145843506,0.481078,787.833652205,875.119696219,0.0,58.3996712283,0.759972091504,0.8255562782287598,0.685924369341,48.0634596808,554,52.1925,948.316706638,1996.552389383316,3.95494,-0.0449948,0.0986180305480957
0.0366897,5,-6.67572e-09,1.4618582725524902,0.00642908,3.476860761642456,0.481016,752.70686939,833.167188038,0.0,70.8036675659,0.733940783339,0.8453943729400635,0.647292588384,46.8708378342,555,52.1758,921.368637848,2000.143432378769,3.95462,-0.0366897,0.10204005241394043
0.0469463,5,1.00136e-09,1.4769923686981201,0.00994064,3.6067397594451904,0.480064,711.315869285,791.681318121,0.0,67.5689712438,0.755937537024,0.8494114875793457,0.670532342808,39.8456941095,556,51.561,894.184701711,2003.7535705566406,3.94276,-0.0469463,0.10625076293945312
0.0363222,5,-2.0647e-08,1.440051555633545,0.00641767,3.5379221439361572,0.479881,621.40443748,764.897924386,0.0,124.868803558,0.623867251236,0.8509972095489502,0.554524616434,11.5120830513,557,51.3517,913.723717717,2007.2957298755646,3.9387,-0.0363223,0.10268163681030273
0.0479061,5,1.96457e-08,1.4550254344940186,0.0099988,3.464458703994751,0.479519,791.203490973,846.182347842,0.0,35.3783954094,0.722080684885,0.871678352355957,0.191570747129,56.92239541,558,51.1605,892.429534943,2010.8684737682343,3.93497,-0.047906,0.09947419166564941
0.0471623,5,-5.50747e-09,1.4638311862945557,0.00646969,3.6549360752105713,0.478606,586.674842899,812.783692058,0.0,118.045019074,0.695002146955,0.837437629699707,-2.95851992914,58.5100107226,559,50.6694,903.098369912,2014.5276086330414,3.92532,-0.0471623,0.10101819038391113
0.0468556,5,2.47955e-09,1.4722490310668945,0.00997725,3.9628007411956787,0.477587,889.756647577,917.90412479,0.0,20.2884705451,0.758504372683,0.8432321548461914,0.748077117802,65.8808484136,560,49.9469,946.092125625,2018.4951555728912,3.91096,-0.0468556,0.10529756546020508
0.0362077,5,1.28746e-08,1.4790904521942139,0.00641334,3.6011416912078857,0.47699,813.160509398,886.228965317,0.0,68.7336399162,0.780518980776,0.8452346324920654,0.733648364379,57.865624608,561,49.6497,1001.29518973,2022.2039921283722,3.90499,-0.0362077,0.09635758399963379
0.0579569,5,3.17574e-08,1.466935396194458,0.00998075,3.5264952182769775,0.477411,520.357845092,719.297409048,0.0,118.308948435,0.618564219759,0.8529555797576904,-3.50302685329,9.41543914777,562,49.9173,850.557267335,2025.7339749336243,3.91037,-0.0579569,0.1023101806640625
0.0427726,5,-1.4925e-08,1.4616167545318604,0.00641373,3.5303001403808594,0.477877,405.661080854,676.573332333,0.0,160.701102605,0.619100152055,0.8722100257873535,0.621620535094,19.5098101297,563,50.2397,874.873142332,2029.2675976753235,3.91681,-0.0427726,0.09719252586364746
0.0477823,5,6.58035e-09,1.464674472808838,0.00993744,3.4452919960021973,0.478245,759.200341225,871.038712751,0.0,63.7133161343,0.691407307551,0.8231408596038818,0.30805523898,65.188484476,564,50.4062,945.968601824,2032.8393576145172,3.92011,-0.0477823,0.09935569763183594
0.0464546,5,7.05719e-09,1.455660343170166,0.00999889,3.5250258445739746,0.47792,674.046520605,781.470935839,0.0,82.8243142144,0.659476069336,0.8357608318328857,0.46487342044,25.4684371916,565,50.1195,881.687491772,2036.3679852485657,3.91441,-0.0464546,0.10412096977233887
0.0402971,5,-4.64916e-09,1.4730935096740723,0.00641118,3.522184371948242,0.476895,604.029549871,824.309624271,0.0,125.465058106,0.698975872067,0.8418221473693848,0.677678347821,41.4811408333,566,49.5036,936.722088523,2039.8945264816284,3.90205,-0.0402971,0.10402703285217285
0.0400299,5,1.73569e-08,1.4446017742156982,0.00640332,3.4723784923553467,0.476375,824.949502407,860.259010506,0.0,37.1973410634,0.70848062684,0.8166670799255371,0.539843250349,44.8734295686,567,49.2714,924.715937299,2043.4721298217773,3.89734,-0.0400299,0.10187840461730957
0.0389246,5,4.76837e-10,1.4577643871307373,0.00640374,3.5405561923980713,0.476003,429.624345713,691.350424583,0.0,166.834609125,0.652495503775,0.8506481647491455,0.474221623213,0.151498168026,568,48.9958,893.615833684,2047.0170950889587,3.89173,-0.0389246,0.10382413864135742
0.0462952,5,1.27792e-08,1.4604904651641846,0.00993897,3.5053622722625732,0.475331,867.455294073,899.399057746,0.0,25.8619784078,0.669497025913,0.8447668552398682,0.277304607191,79.2484238893,569,48.57,932.493054093,2050.526428461075,3.88301,-0.0462952,0.10018754005432129
0.0445352,5,3.22819e-08,1.4554831981658936,0.00991327,3.9372715950012207,0.474592,756.104475561,869.785297541,0.0,74.4104103745,0.662796680912,0.820915699005127,0.508895697977,49.4134872149,570,48.0172,965.019482669,2054.578656435013,3.87156,-0.0445351,0.10614299774169922
0.0368436,5,-7.82013e-09,1.4823708534240723,0.00642729,3.5851783752441406,0.475035,780.85466147,882.50888748,0.0,54.5355931231,0.74372632194,0.8569839000701904,0.717847387466,49.5002410998,571,48.2108,936.932904302,2058.167494535446,3.87558,-0.0368436,0.09608769416809082
0.037898,5,1.24931e-08,1.4636991024017334,0.00641174,3.4807231426239014,0.475183,456.029225983,779.597978625,0.0,180.672876372,0.625171379794,0.8055038452148438,0.6259480255,7.92879628755,572,48.2749,986.844664327,2061.6511290073395,3.87691,-0.037898,0.09638547897338867
0.0536138,5,7.62939e-09,1.4599578380584717,0.00999728,3.5535333156585693,0.475117,833.680139252,858.161371546,0.0,18.0584429443,0.661952807103,0.8529438972473145,0.600135107516,58.4490086114,573,48.196,878.123517789,2065.3072714805603,3.87528,-0.0536138,0.09968972206115723
0.0374181,5,4.57764e-09,1.4541759490966797,0.00640185,3.540407180786133,0.474165,750.285767468,901.25536367,0.0,97.6825118281,0.720280016203,0.8428266048431396,0.667059227597,50.6257728279,574,47.4936,1046.62127754,2068.8516929149628,3.8606,-0.0374181,0.10889649391174316
0.045602,5,4.57764e-09,1.4592273235321045,0.00996177,3.5243825912475586,0.47404,580.793379583,844.300813648,0.0,133.105587044,0.622875107482,0.8496646881103516,0.590233566975,50.0835289524,575,47.287,942.341172834,2072.379754304886,3.85624,-0.045602,0.09703731536865234
0.056032,5,-1.29461e-07,1.451956033706665,0.00997519,3.446367025375366,0.47394,735.70325021,872.737802999,0.0,84.5844800601,0.709318983217,0.8234214782714844,-22.9217758579,78.6828891353,576,47.1838,986.861249456,2075.9406564235687,3.85405,-0.0560321,0.10093045234680176
0.0438813,5,3.8147e-09,1.4768991470336914,0.00997162,3.5383784770965576,0.473769,659.01882889,879.599333524,0.0,114.468884643,0.703948600154,0.8425023555755615,0.59129996446,58.6587105639,577,46.9958,985.931571524,2079.4817943573,3.85006,-0.0438813,0.10364270210266113
0.0390884,5,7.24792e-09,1.4588391780853271,0.00644043,3.448302984237671,0.474262,523.540453228,736.317185715,0.0,166.671935942,0.58589361647,0.8201892375946045,0.42114201938,16.2225006772,578,47.2896,951.100085552,2082.933135509491,3.85629,-0.0390884,0.10495591163635254
0.0411768,5,8.86917e-09,1.4571552276611328,0.00647263,3.4876699447631836,0.473901,861.997528251,892.203202555,0.0,33.849225053,0.669875090105,0.8270871639251709,0.154208300422,64.2881598685,579,47.0095,953.220934188,2086.5385887622833,3.85035,-0.0411768,0.09675765037536621
0.0437266,5,3.9196e-08,1.4513452053070068,0.00992514,3.453819990158081,0.474127,798.537602978,895.913778281,0.0,75.5570185971,0.778105389359,0.82391357421875,0.57063275256,72.8800551789,580,47.0654,1008.10349001,2089.9961082935333,3.85154,-0.0437265,0.09902644157409668
0.036653,5,1.63078e-08,1.4522523880004883,0.00640391,3.5017662048339844,0.473702,701.280596132,835.807303469,0.0,79.8010900144,0.667854247426,0.8232975006103516,0.468401906839,44.0507262171,581,46.8749,917.61350046,2093.501210451126,3.84748,-0.036653,0.09792685508728027
0.0611111,5,-8.82149e-09,1.4743688106536865,0.00993947,3.4929354190826416,0.473654,781.803182132,872.788015976,0.0,67.7466085383,0.610264892065,0.8312125205993652,0.376250171933,61.6707226578,582,46.7816,988.049577524,2097.1046912670135,3.84549,-0.0611111,0.09685015678405762
0.0490747,5,3.62396e-09,1.4470868110656738,0.00999215,3.6500511169433594,0.473286,837.17723438,874.375089701,0.0,39.7184764285,0.734666190698,0.818831205368042,0.727717057862,48.4654997162,583,46.6446,938.655452465,2100.758314371109,3.84256,-0.0490747,0.10423707962036133
0.0596599,5,-2.39134e-08,1.465646743774414,0.00640054,3.5323541164398193,0.473226,602.419358891,824.089793192,0.0,144.223289759,0.465286334654,0.8466229438781738,-3.88747222741,33.4668622617,584,46.5808,1001.10742427,2104.2941014766693,3.84119,-0.0596599,0.09524273872375488
0.0408911,5,1.90735e-10,1.4717798233032227,0.00645741,3.5432944297790527,0.47331,789.548091858,869.349697866,0.0,57.6480182889,0.633603159915,0.8665237426757812,0.622931451271,40.1298556088,585,46.6464,937.812938343,2107.956566095352,3.8426,-0.0408911,0.10113739967346191
0.0556971,5,-1.88828e-08,1.4436521530151367,0.00992382,3.4748904705047607,0.47289,726.301336194,892.107397638,0.0,94.4876533566,0.687601256385,0.8167977333068848,0.514336398494,61.5520806297,586,46.312,1000.50451354,2111.434844493866,3.8354,-0.0556971,0.10483646392822266
0.0426834,5,-0.0,1.449389934539795,0.00995065,3.8725578784942627,0.472285,861.317170893,913.244170781,0.0,33.8124038802,0.750920820779,0.8172392845153809,0.718399928634,61.6080131611,587,45.9539,959.515178355,2115.3113329410553,3.82764,-0.0426834,0.10233640670776367
0.0354616,5,9.53674e-10,1.4471697807312012,0.00640564,3.4498987197875977,0.47205,694.026017104,799.51620684,0.0,77.2451233806,0.730583005337,0.8146395683288574,0.622138488104,31.1785822953,588,45.7089,920.35395426,2118.8847291469574,3.82229,-0.0354616,0.09794759750366211
0.0472665,5,9.77516e-09,1.4643981456756592,0.00995443,3.474367141723633,0.471589,849.020335527,883.942234183,0.0,39.0063888645,0.727378506848,0.836754560470581,0.669026075696,42.4719849123,589,45.3957,934.260605463,2122.362059354782,3.81542,-0.0472665,0.1027219295501709
0.051895,5,-1.14441e-09,1.4320948123931885,0.00997631,3.5101685523986816,0.470951,869.840213987,920.615417474,0.0,62.7843651935,0.692994707987,0.8180642127990723,0.684698967755,64.7256016515,590,44.9201,1044.21418286,2125.8758776187897,3.80488,-0.051895,0.10491156578063965
0.0445615,5,-7.05719e-09,1.4362456798553467,0.00997707,3.6122424602508545,0.469966,673.998978683,857.954097237,0.0,104.211430592,0.678555834383,0.8008220195770264,0.587960143857,25.032273604,591,44.4074,973.949750906,2129.5968010425568,3.79341,-0.0445615,0.10210943222045898
0.037861,5,7.62939e-10,1.4620203971862793,0.0064221,3.8974030017852783,0.469812,803.711993596,890.928489835,0.0,48.4904570992,0.705175668658,0.8380944728851318,0.748050668289,28.8922606844,592,44.2701,949.424442897,2133.4979963302612,3.79031,-0.037861,0.10386538505554199
0.037053,5,-2.14577e-08,1.4513955116271973,0.00646179,3.4856293201446533,0.469491,599.371755048,787.434230898,0.0,153.505163745,0.613810309055,0.8464188575744629,0.521488486421,21.9494001342,593,44.0312,931.923557263,2136.9881098270416,3.7849,-0.037053,0.09332752227783203
0.043264,5,-9.53674e-10,1.4847009181976318,0.00642579,3.5588245391845703,0.468766,791.123576961,908.639382701,0.0,83.1470541928,0.59751655601,0.8606140613555908,0.579141828386,34.7269184297,594,43.5823,1003.16894882,2140.660001039505,3.77465,-0.043264,0.10025405883789062
0.0392582,5,2.0504e-08,1.461411952972412,0.00640542,3.4573683738708496,0.46845,763.047165208,883.266868855,0.0,65.6387708616,0.745674755969,0.8555448055267334,0.597596017185,53.4666826767,595,43.367,959.434445276,2144.121118068695,3.7697,-0.0392582,0.09895563125610352
0.0342149,5,2.86579e-08,1.4424138069152832,0.00643695,3.57710337638855,0.467914,749.515928914,847.299706139,0.0,58.1341769982,0.750015805151,0.8073070049285889,0.63061576451,33.8627600437,596,43.0695,907.900822902,2147.7009341716766,3.76281,-0.0342148,0.10466861724853516
0.0374345,5,1.0376e-07,1.4602811336517334,0.00640169,3.5000433921813965,0.467277,351.968587424,799.035227717,0.0,227.747613151,0.634618488565,0.8219656944274902,0.522566308153,43.7373251946,597,42.7773,970.384824972,2151.318183660507,3.75601,-0.0374344,0.09600424766540527
0.0512386,5,-2.67029e-09,1.4725046157836914,0.00996723,3.5154452323913574,0.46724,807.799041918,868.971740368,0.0,35.0623611008,0.654598131662,0.8420031070709229,0.554573080284,24.8309045587,598,42.7381,906.607592249,2154.8372445106506,3.75509,-0.0512386,0.09838747978210449
0.0344567,5,3.40462e-08,1.4568684101104736,0.00641844,3.4816813468933105,0.46732,806.177004475,955.230898277,0.0,93.1968072699,0.716483258382,0.8352999687194824,0.640166851239,63.2521242289,599,42.6774,1097.89536331,2158.3225405216217,3.75367,-0.0344567,0.09570789337158203
0.0365264,5,-5.34058e-09,1.48038911819458,0.00643758,3.555255651473999,0.466856,724.56614819,894.492673228,0.0,106.074162088,0.668597345769,0.8250880241394043,0.682499702403,48.6210869246,600,42.429,1019.04207209,2161.990387201309,3.74783,-0.0365265,0.11271214485168457
0.0503217,5,1.77383e-08,1.4462497234344482,0.00988974,3.4679787158966064,0.466572,522.134528344,792.544355907,0.0,179.360539556,0.658952458004,0.8253355026245117,0.48367275669,49.0241046272,601,42.258,964.533904915,2165.462000846863,3.74379,-0.0503217,0.10075116157531738
0.0379725,5,-2.26974e-08,1.4361052513122559,0.00640826,3.623197555541992,0.466272,841.959406603,889.735257944,0.0,54.2869514608,0.7082307689,0.8092031478881836,0.681760388781,47.2479733369,602,42.1697,957.42880392,2169.087998151779,3.7417,-0.0379726,0.1002039909362793
0.0354013,5,2.05994e-08,1.4556167125701904,0.00640196,3.539581537246704,0.465864,833.966539721,886.173872679,0.0,46.719711126,0.773700336668,0.8365356922149658,0.654763830589,52.7766105635,603,41.8857,957.385353668,2172.7379240989685,3.73494,-0.0354013,0.0940859317779541
0.0347418,5,-1.01089e-08,1.4499616622924805,0.00643261,3.502044439315796,0.465178,687.887192496,826.48534139,0.0,110.260145626,0.704077087053,0.835005521774292,0.653359709312,30.744923827,604,41.3893,947.578751853,2176.243800163269,3.72302,-0.0347418,0.09904980659484863
0.0553673,5,1.43051e-08,1.4796977043151855,0.00993318,3.546123504638672,0.464666,858.253760588,935.054340576,0.0,52.3358203481,0.657261566123,0.8409445285797119,0.703243384608,53.0694460741,605,41.119,1003.33970519,2179.793187856674,3.71647,-0.0553673,0.10461783409118652
0.0369443,5,-1.52588e-08,1.4676520824432373,0.00641342,3.513474225997925,0.464281,706.624625355,861.326325014,0.0,79.5359473687,0.674007966587,0.8367834091186523,0.686830201734,31.2937302518,606,40.9205,928.141951859,2183.428631067276,3.71163,-0.0369443,0.1022484302520752
0.0409115,5,1.44958e-08,1.4630365371704102,0.00640015,3.5249698162078857,0.463595,866.96354293,951.992954677,0.0,63.2213605606,0.694447153872,0.8452026844024658,0.43183867511,70.7844076242,607,40.539,1061.22936764,2186.957678794861,3.70226,-0.0409115,0.09686136245727539
0.0354245,5,4.00543e-09,1.4490940570831299,0.00644856,3.4802937507629395,0.463159,820.343118505,927.636210864,0.0,57.1474813864,0.748536440138,0.8102092742919922,0.699982327914,65.2709383188,608,40.2391,987.716491247,2190.4422426223755,3.69484,-0.0354245,0.0951547622680664
0.0389037,5,-4.57764e-09,1.4329476356506348,0.0064367,3.4466497898101807,0.462367,864.818998945,891.849144804,0.0,22.4635737,0.752948714028,0.8141164779663086,0.650496088194,46.9060084349,609,39.8788,921.467465284,2194.0010409355164,3.68584,-0.0389037,0.09832167625427246
0.0455718,5,-8.39233e-09,1.4871315956115723,0.0099707,3.586482524871826,0.461745,825.960460847,913.915712915,0.0,51.8659169863,0.761902815329,0.8509864807128906,0.778951525368,49.7031127232,610,39.5285,988.390726317,2197.5909950733185,3.67702,-0.0455718,0.09953999519348145
0.0400483,5,-4.36306e-08,1.4396796226501465,0.00640332,3.463967800140381,0.461331,729.882845326,878.711274612,0.0,99.9426461121,0.669693523551,0.8159098625183105,0.660585091602,48.3686495427,611,39.3466,998.365342867,2201.0593042373657,3.67241,-0.0400484,0.10129404067993164
