PolicyExecTime,AbsLearnSignalNew,Iteration,Time,MinReturn,AverageQ,AverageDiscountedReturn,dLoss,ExplainedVariance,AveragePolicyStd,NumTrajs,ProcessExecTime,AverageQLoss,MeanKLBefore,MaxReturn,AverageReturn,Entropy,AverageAbsY,AbsLearnSignalOld,StdReturn,AverageAbsQYDiff,EnvExecTime,LossAfter,AverageY,AbsLearnSignal,AverageAbsQ,LossBefore,MeanKL,Perplexity,ItrTime
1.1091992855072021,0.586127157786,26,1505.5641474723816,98.9924395472,153.324,227.804362016,0.14444,0.448267966905,0.99989,82,0.14934277534484863,80.6719,0.0,627.578123421,311.100783982,24.12,153.348931458,0.585404233681,73.3337934872,6.10154016406,8.624182939529419,-153.233,153.343711603,0.586127157786,153.346,-153.089,0.00993491,2.98677e+10,55.43399357795715
1.1003601551055908,0.644247104393,27,1561.0337624549866,148.591252906,152.831,229.72545502,0.157593,0.469242640794,1.00005,80,0.14612746238708496,78.6133,0.0,484.00396886,315.022330034,24.1228,152.85531971,0.643592519306,67.5901082361,6.03931300195,8.456617832183838,-156.791,152.849397887,0.644247104393,152.852,-156.633,0.00997675,2.99502e+10,55.33132076263428
1.0977895259857178,0.640110624638,28,1616.8154830932617,182.490248287,153.005,232.495552087,0.132019,0.468288022319,1.0001,80,0.14915919303894043,80.0364,0.0,648.472974333,319.070771477,24.1236,153.033157824,0.639654055176,66.9124575338,6.05386728301,8.493975400924683,-154.774,153.025261431,0.640110624638,153.026,-154.642,0.00994367,2.99739e+10,55.64046025276184
1.1067190170288086,0.696680429846,29,1672.7121231555939,155.570489228,152.838,223.613444576,0.13826,0.424451563961,1.0003,83,0.1471412181854248,76.6813,0.0,470.637316776,303.989926499,24.127,152.861520683,0.696123153946,67.6794000313,5.96035659285,8.55220103263855,-153.249,152.855488043,0.696680429846,152.861,-153.111,0.00999318,3.00748e+10,55.745739698410034
1.1173932552337646,0.649259571533,30,1728.6917803287506,93.0879573728,152.444,223.243155378,0.129944,0.261079802478,1.00027,82,0.14829254150390625,75.1484,0.0,501.753799906,303.954663293,24.1265,152.470157638,0.648533651978,70.7286304998,5.87956023005,8.492512226104736,-152.79,152.462425834,0.649259571533,152.464,-152.66,0.00970191,3.00623e+10,55.82909965515137
1.1216084957122803,0.689098192961,31,1784.3693306446075,136.452303427,151.872,226.96364702,0.137161,0.409855385663,1.00017,80,0.14777255058288574,72.7098,0.0,615.708323018,313.146824063,24.1248,151.894175454,0.689251540349,88.1812766772,5.81773822362,8.429011583328247,-153.254,151.890235274,0.689098192961,151.89,-153.116,0.00988111,3.00091e+10,55.53939604759216
1.1268043518066406,0.441393935566,32,1840.2834594249725,160.726415521,152.047,226.923665611,0.146133,-0.703573306069,1.00008,81,0.1474013328552246,71.8214,0.0,437.297649858,310.10815978,24.1233,152.071475401,0.44100660495,63.4605045368,5.8049849446,8.535730361938477,-153.489,152.065956433,0.441393935566,152.063,-153.343,0.00998403,2.99653e+10,55.77862572669983
1.111983060836792,0.664937971493,33,1896.509560585022,99.0282702084,151.702,221.665949073,0.132156,0.460163444889,1.00009,83,0.1466071605682373,69.5872,0.0,473.78401415,301.15130082,24.1233,151.724555409,0.663918624969,68.6215499084,5.71981464066,8.383728504180908,-153.502,151.721051528,0.664937971493,151.715,-153.369,0.00979189,2.99662e+10,56.09133315086365
1.1322205066680908,0.708242886059,34,1954.627429008484,172.444683367,151.835,229.516019088,0.125198,0.540334411392,0.999936,79,0.15140247344970703,68.8703,0.0,577.142587896,315.76657236,24.1208,151.857509354,0.707333958065,73.3871356173,5.68040105554,8.558819770812988,-155.642,151.853803788,0.708242886059,151.85,-155.517,0.00986634,2.989e+10,57.9840133190155
1.1368281841278076,0.650936933563,35,2012.4233298301697,198.999343793,151.671,233.000288171,0.129456,0.330723007933,0.999737,77,0.1490345001220703,67.842,0.0,499.629349511,322.145376489,24.1174,151.691568079,0.650409893092,64.6439364909,5.63845421356,8.514755010604858,-155.576,151.687538931,0.650936933563,151.688,-155.446,0.00987242,2.97889e+10,57.656760931015015
1.1159374713897705,0.449210085363,36,2070.231052160263,190.751884349,151.997,236.614243836,0.118607,-0.138771231554,0.999885,74,0.1467294692993164,65.4514,0.0,573.056397828,330.184463975,24.1199,152.014421727,0.448882963061,68.0434750324,5.53743691772,8.66845154762268,-155.041,152.011860786,0.449210085363,152.01,-154.923,0.00990647,2.98639e+10,57.65949511528015
1.1365866661071777,0.631032844955,37,2127.9681780338287,167.700944897,152.041,246.087426571,0.133545,0.25005023928,0.999724,70,0.14803576469421387,63.9985,0.0,668.102923576,351.749100002,24.1171,152.057862286,0.630953266328,89.5539011002,5.51670006062,8.692184925079346,-158.625,152.056543123,0.631032844955,152.053,-158.492,0.00926345,2.97813e+10,57.59836959838867
1.1226589679718018,0.233329143731,38,2186.46240067482,200.293208258,152.578,251.29068844,0.113007,-7.90197556723,0.999598,69,0.14725732803344727,63.6893,0.0,627.4474878,361.285799728,24.115,152.595544287,0.233467921824,83.1586500743,5.4944649702,8.653034448623657,-161.395,152.594280987,0.233329143731,152.59,-161.282,0.00956905,2.97181e+10,58.358001470565796
1.1527953147888184,0.122581466635,39,2244.2177889347076,215.271980888,153.231,244.101230017,0.109222,-28.0210689217,0.999561,73,0.1497342586517334,63.1962,0.0,605.938202472,344.52718999,24.1144,153.247290731,0.12253247346,76.5832021603,5.46471236927,8.806294202804565,-164.183,153.246214578,0.122581466635,153.242,-164.074,0.00973296,2.9699e+10,57.60984182357788
1.1692698001861572,0.612685530317,40,2302.7116391658783,153.033121593,153.577,247.159639217,0.140991,0.145853207253,0.999438,70,0.15143370628356934,64.4033,0.0,543.551892942,353.067426505,24.1123,153.591016576,0.61280955585,85.9907972299,5.50345660024,9.06336259841919,-160.757,153.588976676,0.612685530317,153.589,-160.616,0.00994393,2.9637e+10,58.350569009780884
1.1183600425720215,0.672565414627,41,2360.790611743927,211.93888594,154.584,258.882792925,0.1492,0.443524146327,0.99943,66,0.14818286895751953,64.0948,0.0,614.665126993,375.934581736,24.1121,154.601316706,0.671911579531,77.9275540662,5.48201088246,8.669880390167236,-166.353,154.60005941,0.672565414627,154.597,-166.204,0.00981076,2.96326e+10,57.932963132858276
1.1426630020141602,0.647349275726,42,2419.9662902355194,167.385059977,155.505,258.691806379,0.156708,0.279058430162,0.999552,65,0.1490159034729004,63.3229,0.0,670.829998159,378.192730939,24.1142,155.522442468,0.647167012822,91.8488955248,5.48485858058,8.876922369003296,-166.23,155.519714424,0.647349275726,155.517,-166.073,0.00941509,2.9694e+10,59.04063844680786
1.126816987991333,0.553172709315,43,2479.3373284339905,171.665171661,156.12,258.128397631,0.122986,0.0129672510891,0.99975,66,0.14845848083496094,64.1572,0.0,686.42755273,379.782647093,24.1176,156.135934592,0.553017421344,103.859292048,5.50284569282,8.908195734024048,-166.186,156.134455687,0.553172709315,156.131,-166.063,0.00989211,2.97942e+10,59.23326325416565
1.1657867431640625,0.66206369691,44,2538.657497406006,237.058138036,157.451,253.279532684,0.128693,0.118128678464,0.999927,68,0.14928555488586426,63.8915,0.0,636.638394399,365.672935642,24.1206,157.465276142,0.661944497939,82.2588582528,5.4946045138,9.089984893798828,-166.691,157.463538962,0.66206369691,157.464,-166.562,0.00905757,2.98841e+10,59.172160387039185
1.1639151573181152,0.341566814405,45,2597.6984243392944,227.048409778,158.234,258.578930183,0.110901,-1.02587677887,0.999777,66,0.14917993545532227,65.4221,0.0,868.50829366,378.93320623,24.118,158.249975595,0.341487862641,97.6898491693,5.54248566614,9.143163442611694,-169.958,158.247585135,0.341566814405,158.249,-169.847,0.00990494,2.9808e+10,58.90419888496399
1.1561176776885986,0.380064749694,46,2657.1829340457916,209.896379103,158.978,252.080479097,0.113602,-0.979467084349,0.999611,69,0.15299415588378906,66.1694,0.0,583.456281994,361.240901939,24.1152,158.995373598,0.379729127841,79.428397599,5.56714034615,9.108749866485596,-177.86,158.99271941,0.380064749694,158.993,-177.746,0.00860523,2.97235e+10,59.343780755996704
1.1800165176391602,0.637319214221,47,2716.3270394802094,234.024343232,160.256,267.955126973,0.143188,0.336433013815,0.999454,62,0.14846515655517578,66.669,0.0,702.683598906,399.753852343,24.1125,160.27038526,0.636336032109,100.041353648,5.59198111477,9.322846174240112,-179.186,160.267788534,0.637319214221,160.27,-179.043,0.00993087,2.96447e+10,59.00217247009277
1.1497666835784912,0.460500083402,48,2773.7403869628906,251.278786428,161.617,265.353493111,0.148758,-0.413855179642,0.999671,63,0.14844989776611328,66.6067,0.0,632.953088601,393.152195792,24.1162,161.632580875,0.460402425932,84.1156861962,5.58765892042,8.962410926818848,-176.94,161.630110828,0.460500083402,161.632,-176.791,0.00942461,2.97539e+10,57.27692484855652
1.139988899230957,0.195669028011,49,2830.702789783478,177.661205454,162.19,252.401762795,0.0997467,-4.71696007899,0.999604,68,0.14850735664367676,67.2643,0.0,523.315808545,362.630466779,24.1151,162.206771066,0.195470433042,77.13091279,5.63507767114,8.836051940917969,-177.752,162.204808456,0.195669028011,162.203,-177.652,0.00928059,2.97195e+10,56.82210040092468
1.1478538513183594,0.637760339362,50,2887.8961601257324,239.169306497,162.921,259.468070586,0.122177,0.481695902228,0.999735,65,0.14752817153930664,68.3966,0.0,760.220596172,378.816680595,24.1173,162.937146804,0.636819993805,84.4299834618,5.66773523716,8.886613607406616,-176.972,162.934880608,0.637760339362,162.936,-176.849,0.00921972,2.9786e+10,57.052058935165405
1.1278095245361328,0.609833919222,51,2944.5012168884277,176.920698532,163.333,246.015345576,0.118439,0.427822738256,0.999927,70,0.14817214012145996,67.8434,0.0,552.582921692,350.215570943,24.1206,163.350709868,0.608573064973,73.2646433451,5.64619141331,8.684560537338257,-177.047,163.347818459,0.609833919222,163.351,-176.928,0.00990038,2.98831e+10,56.46870160102844
1.118250846862793,0.387662308577,52,3001.8608458042145,176.241208883,164.206,255.599206618,0.0461731,-0.308447631682,0.999742,64,0.14538240432739258,68.1574,0.0,910.542945507,379.659689279,24.1174,164.222006454,0.386854123913,127.170305437,5.65626072917,8.600021362304688,-179.94,164.219823846,0.387662308577,164.219,-179.894,0.0022546,2.97893e+10,57.22352480888367
1.1581263542175293,0.303281831182,53,3057.714719057083,210.557873653,164.848,246.848766413,0.243088,-3.03765232584,0.999686,69,0.14968371391296387,68.0827,0.0,642.200610072,353.436018779,24.1165,164.862530197,0.303064243572,78.7305166465,5.68700953377,8.871622085571289,-178.358,164.85981407,0.303281831182,164.862,-178.115,0.00961811,2.97607e+10,55.71610379219055
1.14493727684021,0.068598142136,54,3114.9889028072357,175.940203334,164.838,252.911888001,0.0927734,-260.586253508,0.999698,67,0.14728999137878418,69.0997,0.0,616.794552577,365.88188846,24.1167,164.856806896,0.0685723743591,80.0565622169,5.70884468855,8.730019092559814,-175.618,164.850842624,0.068598142136,164.855,-175.525,0.00647498,2.97667e+10,57.13821077346802
1.1250245571136475,0.716372038511,55,3172.2239615917206,213.881375843,164.777,248.086704991,0.112518,0.580159560202,0.999564,68,0.14613676071166992,68.5648,0.0,568.740366761,354.410330518,24.1144,164.79267138,0.715694641405,68.4296182635,5.70353833556,8.808812856674194,-173.753,164.789004003,0.716372038511,164.793,-173.641,0.00984979,2.96991e+10,57.09942817687988
1.1532342433929443,0.48416356674,56,3230.305887937546,160.671868854,164.659,248.201997196,0.111481,0.0823197746861,0.999604,68,0.14809489250183105,69.8415,0.0,542.192703303,356.678906626,24.115,164.67680378,0.48309984031,77.7391172719,5.74715338188,8.920507431030273,-171.675,164.671906948,0.48416356674,164.672,-171.563,0.00902794,2.97185e+10,57.944021463394165
1.1553993225097656,0.151839240865,57,3287.9945726394653,160.283428695,164.674,253.713836276,0.105499,-12.3285899628,0.999601,67,0.14713239669799805,69.9533,0.0,675.272468485,367.149327118,24.115,164.690663024,0.151597424973,77.0709253546,5.7379624157,8.917081356048584,-173.192,164.687478034,0.151839240865,164.689,-173.087,0.00626036,2.97173e+10,57.54868412017822
1.143512487411499,0.351664414178,58,3344.5861072540283,202.573468349,164.228,247.608590909,0.106674,-0.62865180055,0.999666,68,0.14450931549072266,68.5951,0.0,594.237481527,356.23923133,24.1161,164.245791088,0.35122185534,85.3940858638,5.68572531807,8.888219594955444,-172.798,164.242609494,0.351664414178,164.243,-172.691,0.00962491,2.97503e+10,56.45784139633179
1.0828616619110107,0.279352525234,59,3400.403295278549,211.417537331,163.833,253.574795133,0.064743,-1.58489047559,0.999505,66,0.14208173751831055,67.4972,0.0,555.154252017,366.789812543,24.1134,163.849680165,0.27900182076,72.6616855015,5.66778281705,8.573314189910889,-173.049,163.84567912,0.279352525234,163.848,-172.985,0.00457923,2.96688e+10,55.67710828781128
1.1161277294158936,0.400867623627,60,3456.69979763031,200.593972141,163.571,244.736173792,0.128647,-0.201515197011,0.99944,69,0.14463567733764648,67.5862,0.0,499.013787767,348.179410992,24.1123,163.590263129,0.40095092976,62.7808509858,5.63847789863,8.70651125907898,-166.018,163.587154798,0.400867623627,163.588,-165.89,0.00962718,2.96362e+10,56.1543345451355
1.1192941665649414,0.313678004699,61,3512.7842979431152,204.721116507,163.343,246.217370005,0.573807,-0.956144967661,0.999357,70,0.14457225799560547,67.8362,0.0,537.351314496,350.436220389,24.1108,163.362048587,0.313561451084,67.7791056591,5.63413616208,8.666543006896973,-169.309,163.357661392,0.313678004699,163.357,-168.735,0.00762825,2.95936e+10,55.94623279571533
1.1047601699829102,0.652205731319,62,3569.2057390213013,202.828137232,162.338,253.061732572,0.107269,0.622116504407,0.999617,67,0.14278244972229004,66.2209,0.0,594.053740133,366.821750715,24.1152,162.356007059,0.651162509872,82.415360799,5.58485737611,8.693611145019531,-168.983,162.351596696,0.652205731319,162.353,-168.875,0.00990891,2.97242e+10,56.28703236579895
1.116929292678833,0.620532885435,63,3626.8908944129944,244.355073659,161.859,256.745109839,0.101883,0.511028368251,0.999602,65,0.1428518295288086,64.9519,0.0,681.807151816,374.36746145,24.115,161.881268536,0.619972833088,79.1176647305,5.51940026456,8.769314050674438,-169.406,161.875107609,0.620532885435,161.879,-169.304,0.00933362,2.97163e+10,57.549267530441284
1.0959656238555908,0.52614660567,64,3685.080663919449,240.872735258,161.55,262.398754685,0.062149,0.303723652986,0.999694,63,0.14353656768798828,63.3897,0.0,745.651010718,388.059695936,24.1165,161.569365013,0.525580369945,88.7809026584,5.45861909165,8.812265157699585,-170.965,161.563678141,0.52614660567,161.566,-170.902,0.0034933,2.97634e+10,58.06007647514343
1.084730863571167,0.305785971096,65,3742.1046047210693,217.064526888,161.434,259.54607215,0.137421,-1.06803088188,0.999633,63,0.14380741119384766,62.2904,0.0,785.373319912,384.134997176,24.1155,161.455525952,0.305502477211,102.039598642,5.41061256247,8.580422163009644,-170.676,161.448753961,0.305785971096,161.452,-170.538,0.00420159,2.97324e+10,56.88668990135193
1.0946485996246338,0.716576005593,66,3799.593677043915,219.795628323,161.076,257.674446269,0.106934,0.556930054845,0.999787,65,0.1434154510498047,62.5017,0.0,512.318418771,375.240155891,24.1181,161.097262004,0.716832502573,74.9033876135,5.39934385615,8.684334993362427,-168.147,161.090659063,0.716576005593,161.096,-168.04,0.00992127,2.98098e+10,57.359407901763916
1.0929076671600342,0.282948968099,67,3856.9728920459747,246.750848228,161.31,260.173301079,0.120636,-1.85419885471,1.0,64,0.1449291706085205,61.1545,0.0,604.172264402,382.998399162,24.1218,161.332333004,0.282900027286,87.9439141729,5.35529751646,8.715975522994995,-172.836,161.324870804,0.282948968099,161.329,-172.716,0.00799817,2.99195e+10,57.2416136264801
1.1029281616210938,0.594181394912,68,3914.10951423645,200.199680624,161.294,258.640723281,0.101303,0.34180968163,0.999937,65,0.1432962417602539,60.7432,0.0,529.401642802,376.644465747,24.1206,161.3182166,0.59416484532,71.1705994475,5.35251256518,8.716655731201172,-167.381,161.310656905,0.594181394912,161.318,-167.28,0.00978876,2.98856e+10,57.00245499610901
1.1136441230773926,0.290975052676,69,3971.6846690177917,185.1458354,161.604,261.276639499,0.0772552,-1.75867787161,1.00004,64,0.14493942260742188,60.2858,0.0,613.196494649,385.023388199,24.1224,161.626595871,0.290855196394,88.4502105285,5.32079099799,8.870866775512695,-169.665,161.618039447,0.290975052676,161.627,-169.588,0.00888557,2.99374e+10,57.439640522003174
1.1205363273620605,0.575355354976,70,4029.292469024658,221.017182603,161.522,254.522487434,0.0907135,0.435570379217,0.999831,67,0.1468503475189209,59.4068,0.0,622.732440764,367.520776147,24.1188,161.545910457,0.575317859126,75.1049772189,5.27133547157,8.906070470809937,-172.247,161.536844443,0.575355354976,161.545,-172.157,0.00980166,2.98312e+10,57.47375965118408
1.1403717994689941,0.42072573357,71,4087.056522846222,226.138172468,162.11,267.000103908,0.152573,0.117850280499,0.999624,63,0.14688658714294434,59.6618,0.0,736.113137579,395.634633827,24.1153,162.134457536,0.420534550298,93.4150850398,5.26821782128,8.96598482131958,-175.141,162.125120256,0.42072573357,162.134,-174.988,0.00880413,2.97267e+10,57.62344026565552
1.135094165802002,0.158545364519,72,4145.740482330322,258.231068262,162.651,265.867809205,0.0808411,-18.2638643346,0.999599,63,0.1471540927886963,59.9289,0.0,634.159313718,392.074492365,24.1149,162.67723587,0.158578356225,75.7878454522,5.28752917101,8.976186752319336,-169.083,162.666638436,0.158545364519,162.675,-169.002,0.00612003,2.97131e+10,58.55043292045593
1.1486880779266357,0.193595051881,73,4203.95800280571,214.703730852,163.058,266.427078641,0.233154,-6.41825436858,0.999565,64,0.14981651306152344,59.9219,0.0,665.741903456,393.998671574,24.1143,163.082576523,0.19347423392,85.4102091567,5.28986672721,9.175342082977295,-174.697,163.074470193,0.193595051881,163.082,-174.464,0.00514027,2.96954e+10,58.084346532821655
