Iteration,AverageReturn
0,-115.775
1,-86.7497
2,-97.6737
3,-90.9267
4,-144.348
5,-107.289
6,-46.3457
7,-98.4757
8,-44.0819
9,-75.5992
10,-44.2556
11,-65.8471
12,-47.4655
13,-66.7237
14,-93.0987
15,-76.4979
16,-93.4555
17,-90.1879
18,-55.8671
19,-131.557
20,-68.8026
21,-55.5606
22,-44.2631
23,-68.551
24,-68.0487
25,-72.5543
26,-71.4086
27,-61.4677
28,-39.5902
29,-51.3248
30,-48.6554
31,-61.8201
32,-55.5707
33,-48.5901
34,-79.714
35,-41.3653
36,-42.1967
37,-50.998
38,-74.3805
39,-57.0049
40,-53.1246
41,-78.3314
42,-70.716
43,-63.6459
44,-51.6186
45,-41.7673
46,-86.7748
47,-80.8062
48,-55.2463
49,-42.9089
50,-43.2173
51,-33.4822
52,-55.9955
53,-44.0664
54,-64.4394
55,-42.732
56,-93.2725
57,-35.8879
58,-63.9343
59,-45.6789
60,-47.2034
61,-59.2515
62,-41.1456
63,-60.9038
64,-36.9763
65,-47.0326
66,-63.7964
67,-40.0215
68,-51.8194
69,-48.7857
70,-37.7127
71,-45.1286
72,-65.1936
73,-59.7349
74,-40.8293
75,-45.4622
76,-43.9089
77,-50.3549
78,-55.1461
79,-48.4744
80,-42.0732
81,-44.0463
82,-38.394
83,-78.0954
84,-44.2263
85,-55.3411
86,-54.7276
87,-38.0228
88,-99.1029
89,-46.7984
90,-57.7699
91,-48.6878
92,-38.2053
93,-49.1923
94,-51.8258
95,-34.4223
96,-43.2906
97,-60.2047
98,-58.6451
99,-39.3759
100,-69.8752
101,-32.5318
102,-32.8408
103,-52.7278
104,-31.1808
105,-45.9927
106,-67.3958
107,-44.4401
108,-56.0111
109,-40.8892
110,-51.5293
111,-29.3018
112,-40.5281
113,-40.9867
114,-39.0673
115,-50.1159
116,-45.2541
117,-79.2063
118,-41.8969
119,-31.2787
120,-32.5951
121,-37.5841
122,-47.8887
123,-67.0659
124,-37.4716
125,-50.5612
126,-39.6353
127,-31.8012
128,-29.3638
129,-37.2227
130,-46.7829
131,-31.9636
132,-39.9643
133,-40.3356
134,-53.9256
135,-33.3456
136,-35.4579
137,-35.0819
138,-35.0114
139,-29.7883
140,-33.497
141,-37.6342
142,-30.9792
143,-32.9859
144,-37.1163
145,-32.8113
146,-39.9907
147,-32.8225
148,-34.9434
149,-57.5202
150,-28.7821
151,-44.3379
152,-30.0279
153,-37.9571
154,-42.0197
155,-41.859
156,-35.3081
157,-35.6861
158,-38.421
159,-41.6547
160,-40.8062
161,-30.0602
162,-31.9966
163,-34.0725
164,-43.0713
165,-36.4143
166,-37.5097
167,-33.0789
168,-28.0728
169,-27.283
170,-28.6441
171,-38.0786
172,-37.1015
173,-25.6982
174,-23.5802
175,-29.4103
176,-29.4967
177,-26.5607
178,-27.7177
179,-25.6183
180,-29.5502
181,-36.7311
182,-31.2885
183,-30.864
184,-24.3306
185,-40.959
186,-26.6256
187,-23.6443
188,-24.5903
189,-23.0401
190,-23.1294
191,-25.9773
192,-28.4012
193,-26.6338
194,-26.5397
195,-26.472
196,-23.8511
197,-29.0279
198,-29.2447
199,-25.3407
200,-23.4702
201,-29.0952
202,-35.6981
203,-39.4098
204,-26.0609
205,-27.7934
206,-43.6168
207,-45.4195
208,-30.2974
209,-25.6914
210,-25.3857
211,-24.8834
212,-24.4238
213,-28.718
214,-30.9868
215,-29.5007
216,-24.056
217,-33.9622
218,-26.8537
219,-23.2517
220,-25.2249
221,-28.1876
222,-27.9706
223,-26.7435
224,-23.3086
225,-22.3871
226,-24.1745
227,-30.4262
228,-23.1883
229,-26.9781
230,-33.8491
231,-23.4116
232,-26.8927
233,-24.8172
234,-21.9092
235,-25.9935
236,-39.2173
237,-36.6309
238,-33.1735
239,-35.2441
240,-22.7008
241,-21.3895
242,-24.3478
243,-23.6349
244,-26.6375
245,-26.6711
246,-29.3594
247,-22.8299
248,-36.7215
249,-27.4115
250,-20.0318
251,-19.6931
252,-21.4552
253,-20.5769
254,-19.0409
255,-19.9268
256,-25.3362
257,-27.0479
258,-19.8461
259,-20.6398
260,-19.4066
261,-24.6467
262,-21.6268
263,-20.7391
264,-20.9574
265,-25.8078
266,-20.23
267,-22.496
268,-20.9508
269,-19.5599
270,-19.0091
271,-21.0402
272,-18.1735
273,-31.3042
274,-18.6682
275,-22.7789
276,-24.2793
277,-22.5837
278,-20.3785
279,-25.3755
280,-17.5808
281,-18.8406
282,-21.5766
283,-20.7325
284,-19.8009
285,-19.8046
286,-19.6246
287,-19.0383
288,-19.4511
289,-24.4595
290,-28.4179
291,-21.7252
292,-22.2706
293,-22.4512
294,-17.3177
295,-21.0818
296,-19.5279
297,-19.7092
298,-16.5795
299,-17.7764
300,-21.6853
301,-17.4377
302,-17.6511
303,-24.2508
304,-18.2685
305,-16.3916
306,-17.6328
307,-15.9582
308,-17.6473
309,-24.5474
310,-22.0777
311,-19.3089
312,-20.7621
313,-15.935
314,-19.8609
315,-18.9249
316,-17.1662
317,-20.1571
318,-15.9147
319,-19.1218
320,-18.0744
321,-18.7674
322,-17.5639
323,-18.2935
324,-20.5832
325,-16.5647
326,-17.3575
327,-16.9418
328,-17.1078
329,-17.6835
330,-17.0018
331,-16.1582
332,-16.7084
333,-17.4274
334,-14.4977
335,-14.8392
336,-13.2628
337,-14.5628
338,-18.8245
339,-14.3108
340,-16.1226
341,-15.3134
342,-16.2315
343,-14.7184
344,-18.8181
345,-17.2443
346,-14.8148
347,-15.1204
348,-13.6527
349,-15.0792
350,-19.5971
