AverageAbsQYDiff,AverageDiscountedReturn,ProcessExecTime,AveragePolicyStd,PolicyExecTime,AverageReturn,AverageQ,AverageAbsQ,EnvExecTime,LossAfter,Entropy,Time,AbsLearnSignalNew,AverageAbsY,LossBefore,AverageY,ItrTime,ExplainedVariance,Perplexity,MinReturn,dLoss,AbsLearnSignalOld,Iteration,MaxReturn,NumTrajs,AverageQLoss,MeanKLBefore,AbsLearnSignal,StdReturn,MeanKL
3.41842992833,243.23788622,0.09036922454833984,0.796294,0.5952756404876709,3377.93462764,335.152,335.172,1.3052952289581299,-358.815,7.08493,15746.079183578491,0.707389721879,335.177828669,-358.776,335.157550157,31.88816523551941,0.804827384124,1193.84,3182.24363615,0.039093,0.707567872768,470,3482.1076725,5,120.077,0.0,0.707389721879,103.784517416,0.00945536
3.50699758406,265.215850236,0.08911800384521484,0.79619,0.5652356147766113,3237.16870993,334.784,334.803,1.3010413646697998,-346.92,7.08436,15778.06477689743,0.563333781448,334.807887221,-346.875,334.788508694,31.851863384246826,0.708027985588,1193.16,2723.23623732,0.0452271,0.562175104916,471,3609.43103413,5,135.205,0.0,0.563333781448,293.572782464,0.00667915
3.56117825277,239.403014336,0.08802103996276855,0.796215,0.5812830924987793,3039.64549814,334.661,334.68,1.2932462692260742,-331.615,7.08436,15810.433507204056,0.716806593525,334.687491034,-331.583,334.668112967,32.23717737197876,0.768229603731,1193.16,2201.09717844,0.0310364,0.716334201973,472,3428.12299063,5,134.563,0.0,0.716806593525,433.637757448,0.00662513
3.50461722487,266.140527544,0.09041380882263184,0.79637,0.6069440841674805,3363.0478409,335.012,335.029,1.299976110458374,-358.693,7.08521,15842.59514927864,0.719945878672,335.034075408,-358.648,335.016334323,32.03092670440674,0.793539638201,1194.18,3240.43950129,0.0455933,0.718152962564,473,3425.01231856,5,132.405,0.0,0.719945878672,68.6237889303,0.00987198
3.51761979088,234.496498275,0.088409423828125,0.796143,0.6256217956542969,3156.83728063,335.155,335.176,1.3038787841796875,-352.676,7.08331,15874.780310869217,0.775015596294,335.181758534,-352.641,335.160974062,32.057579040527344,0.804846608077,1191.91,2865.89570053,0.0357971,0.775580402978,474,3362.13257745,5,135.497,0.0,0.775015596294,167.872346586,0.00975135
3.45522672369,238.34191192,0.08747196197509766,0.796109,0.6160359382629395,3392.1625,335.572,335.595,1.2917852401733398,-358.882,7.08298,15906.993992805481,0.718778531165,335.600598197,-358.838,335.57732137,32.08042502403259,0.838811754204,1191.51,3264.41337351,0.0436096,0.718161747643,475,3512.4553784,5,129.719,0.0,0.718778531165,92.1438209557,0.0066886
3.52329506795,257.459319546,0.09186244010925293,0.795913,0.6064534187316895,3422.80745907,335.692,335.713,1.3205296993255615,-360.395,7.08138,15939.071030855179,0.771316641934,335.720640551,-360.358,335.698168914,31.941266775131226,0.794439263085,1189.61,3295.0311029,0.0375977,0.771344763052,476,3519.15532125,5,137.559,0.0,0.771316641934,78.9465139867,0.00998994
3.54256292086,251.951020591,0.09109997749328613,0.795462,0.6004977226257324,3304.53713781,335.417,335.442,1.3218529224395752,-357.96,7.07788,15971.40592956543,0.772729346047,335.448357908,-357.911,335.422639538,32.190396547317505,0.790381667397,1185.45,3138.76436006,0.0482788,0.77285283487,477,3431.29005871,5,138.944,0.0,0.772729346047,112.112611485,0.00991034
3.55468507747,237.223882963,0.09172415733337402,0.795372,0.5834505558013916,3350.46945089,335.533,335.557,1.3165950775146484,-360.718,7.07687,16003.572037696838,0.780429023307,335.561783973,-360.685,335.537357889,32.0350866317749,0.804469509631,1184.25,3181.887705,0.0335083,0.781421407484,478,3517.71123399,5,139.678,0.0,0.780429023307,118.681475182,0.00962822
3.50267357501,250.355465965,0.08902478218078613,0.795384,0.5750160217285156,3403.01467714,335.441,335.465,1.3094935417175293,-359.424,7.07671,16035.86611366272,0.728800291263,335.470455412,-359.386,335.446606071,32.15928912162781,0.850508092516,1184.06,3163.79223133,0.0377808,0.728378611308,479,3588.48328032,5,134.637,0.0,0.728800291263,169.81979499,0.00653873
3.46028691754,248.229233432,0.08945679664611816,0.795298,0.578580379486084,3127.53762101,335.457,335.478,1.3006856441497803,-334.744,7.07577,16068.114337921143,0.633641264589,335.482315422,-334.7,335.460976069,32.109779596328735,0.72267105764,1182.96,2637.03474082,0.0436096,0.633171480292,480,3655.84604633,5,129.839,0.0,0.633641264589,392.61386891,0.00982766
3.47372945921,246.533688515,0.09462404251098633,0.795075,0.5837545394897461,2914.32349587,335.312,335.339,1.2983872890472412,-320.749,7.0742,16100.45801448822,0.718426230479,335.343095931,-320.713,335.315978902,32.20589256286621,0.74545405618,1181.09,1505.72458109,0.0365295,0.716947542858,481,3327.62414733,5,129.381,0.0,0.718426230479,706.971569643,0.00645753
3.47859545983,260.71004524,0.08717656135559082,0.795025,0.5787606239318848,2880.85829867,335.3,335.324,1.3007001876831055,-308.12,7.07365,16132.477039337158,0.670292301582,335.330652121,-308.081,335.306811512,31.88261651992798,0.859321762418,1180.45,1073.38515111,0.039032,0.669092925711,482,3387.37339385,5,131.23,0.0,0.670292301582,904.758065384,0.00642828
3.48348756439,248.997827505,0.09232306480407715,0.794848,0.5747568607330322,3268.03184091,334.918,334.947,1.3015313148498535,-344.547,7.07235,16164.80051612854,0.650677400876,334.951342318,-344.505,334.922612653,32.18969178199768,0.763233282924,1178.91,2780.89199252,0.0415649,0.649938731698,483,3498.10123397,5,133.19,0.0,0.650677400876,278.393487507,0.00972838
3.52472830837,236.544780358,0.08236575126647949,0.794479,0.5681793689727783,2621.62114103,334.727,334.756,1.2901475429534912,-283.829,7.06947,16196.980362415314,0.741671746616,334.763078476,-283.785,334.733447528,32.0443959236145,0.780713923745,1175.52,395.724641569,0.043396,0.741084578237,484,3675.44218808,5,139.72,0.0,0.741671746616,1170.63861732,0.00640704
3.44516281474,234.884044796,0.0912022590637207,0.794338,0.5804948806762695,3346.27192753,334.532,334.557,1.2996070384979248,-358.836,7.06826,16229.34892296791,0.663335985836,334.56026695,-358.797,334.534268002,32.23140621185303,0.659704077901,1174.1,3127.48219478,0.0393677,0.662543435691,485,3493.02535133,5,132.593,0.0,0.663335985836,123.788894058,0.00999072
3.43856500329,249.800094248,0.09007143974304199,0.794542,0.5870447158813477,2891.98348266,334.354,334.383,1.3054907321929932,-315.429,7.06971,16261.472088575363,0.589761589467,334.39120435,-315.385,334.361344927,31.990692853927612,0.73585797632,1175.8,1401.80136569,0.0431824,0.589918202051,486,3370.86311061,5,126.794,0.0,0.589761589467,748.497106019,0.00646063
3.47972364178,239.340140965,0.10267043113708496,0.794532,0.6004469394683838,3101.15876946,334.277,334.305,1.30741286277771,-334.793,7.06947,16293.877320766449,0.677215561911,334.31092856,-334.756,334.282926722,32.27344489097595,0.814728441054,1175.52,2426.49461749,0.0376282,0.677382311172,487,3462.10798847,5,128.287,0.0,0.677215561911,367.079390688,0.00647602
3.4758558393,257.483414146,0.09040141105651855,0.794781,0.6168980598449707,3302.5651976,333.865,333.893,1.3132662773132324,-346.963,7.0712,16326.154164075851,0.678139313374,333.897252788,-346.927,333.868992889,32.14239001274109,0.836813886406,1177.57,2857.07104741,0.0353394,0.677085096485,488,3505.14864334,5,124.949,0.0,0.678139313374,232.688598809,0.00647472
3.47173761246,235.788728628,0.0903465747833252,0.794681,0.6079423427581787,2785.20443982,333.818,333.843,1.310271978378296,-305.549,7.07036,16358.364951848984,0.687392608048,333.847550502,-305.51,333.822300298,32.080360651016235,0.769989973735,1176.57,772.105007497,0.0389404,0.686976453702,489,3590.99675981,5,124.612,0.0,0.687392608048,1022.69979675,0.00642654
3.4376211385,259.88684807,0.09335708618164062,0.794745,0.6286442279815674,3325.22703116,334.164,334.19,1.3357782363891602,-355.532,7.07056,16390.767992258072,0.728510374224,334.194049467,-355.492,334.168044149,32.26799988746643,0.82987232607,1176.8,3185.83649466,0.0401001,0.728721235008,490,3444.55582001,5,124.532,0.0,0.728510374224,92.7572578975,0.00965607
3.4226742366,249.750384529,0.09566736221313477,0.794733,0.6344993114471436,2313.78598216,333.829,333.853,1.3452868461608887,-263.327,7.07032,16423.43856906891,0.680557007162,333.858869596,-263.285,333.834319782,32.53648281097412,0.307913578564,1176.53,1098.77636476,0.042572,0.68048865146,491,3168.48175788,5,121.033,0.0,0.680557007162,947.97257949,0.0099369
3.52487858543,263.295703508,0.08951902389526367,0.794656,0.6261472702026367,2979.75282748,333.755,333.782,1.34462308883667,-311.885,7.0695,16455.91811800003,0.698701194159,333.787731512,-311.846,333.760186211,32.346012592315674,0.8165430654,1175.56,963.264452856,0.0392151,0.698551440908,492,3795.95308818,5,137.221,0.0,0.698701194159,1026.61800077,0.00979501
3.54802465007,271.533995884,0.09467792510986328,0.794462,0.6073908805847168,3370.04274096,333.47,333.505,1.3316881656646729,-350.615,7.06803,16488.27417063713,0.646712198118,333.511504835,-350.565,333.476451881,32.222240686416626,0.755765678819,1173.83,3060.67223971,0.0495605,0.645839899132,493,3584.20578888,5,140.845,0.0,0.646712198118,219.61044638,0.00988374
3.50671765527,217.211604021,0.09430956840515137,0.794806,0.6227140426635742,2797.44380393,333.494,333.529,1.3426949977874756,-292.941,7.07039,16520.837226629257,0.710236176443,333.532575708,-292.897,333.498225056,32.427502155303955,0.693131755177,1176.6,360.74133606,0.0439148,0.710418832981,494,3517.86298322,5,139.347,0.0,0.710236176443,1222.49729446,0.00988162
