PolicyExecTime,EnvExecTime,ProcessExecTime,Advantages Mean,AbsLearnSignalOld,Before Advantages MSE,After Advantages MSE,AbsLearnSignalNew,MSE of (advantages),Before MSE of (advantages - basebaselines),vf_extra baseline_LossBefore,vf_extra baseline_LossAfter,vf_extra baseline_dLoss,After MSE of (advantages - basebaselines),Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.3160135746002197,0.7824597358703613,0.03795337677001953,-10.1805679296,0.731223380669,161.002966697,160.918161523,0.731177029175,161.002966697,160.505481567,81.1717,37.4976,43.6741,95.4474895368,0,-37.8659040874,-413.932442438,2.98211455529e-11,5,8.51363,4982.22,48.7145831384,-356.613781407,-484.085336695,1.0,1.3441,1.28089,0.0,0.00986258,0.0632074,6.373685836791992,6.373680591583252
0.33469128608703613,0.7730748653411865,0.03875327110290527,-0.958679160662,0.733087970559,95.1094540907,95.1413679993,0.733244197965,95.1094540907,110.012938946,43.059,29.3846,13.6744,95.3723256441,1,-21.7573935014,-428.159867623,-0.104189924191,5,8.52436,5035.94,124.311656878,-249.203164788,-585.435874091,1.00179,2.16157,2.10652,0.0,0.00646324,0.0550466,0.322913,-1.1693,1.35744,-1.17285100813,1.43446129407,0.438226452896,27.879384517669678,21.498380661010742
0.3825700283050537,0.8675949573516846,0.04033374786376953,0.408742138985,0.759794227266,91.9803412595,92.0875247736,0.759891790968,91.9803412595,96.7730533783,29.7989,22.1973,7.60156,92.192336585,2,-30.9809439871,-421.20857973,0.0512999271821,5,8.52311,5029.66,137.183866936,-237.213665491,-628.497180729,1.00158,3.55189,3.48522,0.0,0.00996609,0.0666783,0.829949,-2.89512,3.14556,-2.89974660141,3.22174915145,0.671142580558,49.46412467956543,21.51775574684143
0.3598299026489258,0.7805066108703613,0.04538249969482422,1.40176628209,0.78431596576,96.1637803637,96.0724600834,0.784375493132,96.1637803637,96.9368370167,23.272,17.4629,5.80909,92.9969971323,3,-34.8866920784,-397.737134307,0.182651562402,5,8.51782,5003.15,47.5992722878,-336.85734608,-477.531374812,1.0007,4.83324,4.75052,0.0,0.00992432,0.0827136,1.21043,-4.42357,4.83154,-4.4266770144,4.89781800677,0.828346274488,70.93887853622437,21.413153171539307
0.3581655025482178,0.7836754322052002,0.038960933685302734,1.15265374104,0.759178944956,67.4068277709,67.5460751449,0.758489842613,67.4068277709,67.7451661197,13.1154,10.4251,2.69027,65.2100471915,4,-40.9141872624,-344.719735194,0.299561607599,5,8.51248,4976.51,81.4813377801,-200.09380538,-445.449903342,0.999816,5.76572,5.70741,0.0,0.00645572,0.0583096,1.83015,-5.75216,6.23896,-5.75498263793,6.31472783503,1.00621270428,92.20890831947327,21.206657648086548
0.3948497772216797,0.8446838855743408,0.04090118408203125,-3.86249037143,0.798022242054,81.2775250254,81.2307188885,0.797900158096,81.2775250254,84.9649950641,13.1075,8.63449,4.473,67.358869768,5,-32.3021378155,-431.017142042,0.356897869029,5,8.5153,4990.57,58.6679995399,-349.391396302,-526.614481313,1.00029,7.21574,7.1497,0.0,0.00647197,0.0660448,2.2856,-6.80119,7.38957,-6.80444118216,7.46909440447,1.11755434457,113.85103821754456,21.57912540435791
0.3936922550201416,0.8398256301879883,0.03979611396789551,2.1965882786,0.805981084502,84.3374998055,84.1172692183,0.805739371191,84.3374998055,113.693202002,13.3978,6.99293,6.40483,65.8207228165,6,-22.2838729075,-343.86419914,0.0411482076776,5,8.52405,5034.39,21.2092523275,-309.259091695,-368.53405325,1.00175,7.82257,7.76387,0.0,0.0064071,0.0586972,3.01709,-7.80013,8.40143,-7.80357438849,8.49035701974,1.27627008519,135.5685420036316,21.657830715179443
0.39789509773254395,0.8768186569213867,0.044718265533447266,-0.98223708395,0.741082994412,62.7596879914,62.6392825386,0.742603330112,62.7596879914,73.7706323375,7.61451,5.73045,1.88405,61.8129560815,7,-45.4329605477,-384.312264691,-0.0018207414527,5,8.52043,5016.23,88.3677073885,-249.462267526,-505.914580622,1.00114,9.09245,9.03473,0.0,0.00649258,0.0577173,3.17394,-8.5763,9.15666,-8.57967007045,9.23843747423,1.29898480685,157.37888884544373,21.728506088256836
0.39441752433776855,0.8594322204589844,0.04041624069213867,1.37089356927,0.767865069793,72.132689497,72.3377291165,0.767870907371,72.132689497,71.0867540994,6.29427,5.22439,1.06987,67.2970535012,8,-27.7715354008,-326.370295436,-0.106402591235,5,8.51258,4976.99,51.2554106316,-278.004035573,-420.899640127,0.999835,8.98948,8.9295,0.0,0.00645461,0.0599813,3.38739,-9.24861,9.79357,-9.25276755288,9.86891575659,1.33461814301,179.00863194465637,21.567795276641846
0.40612292289733887,0.8614521026611328,0.041831016540527344,-0.867998322341,0.758926987761,65.0086122098,64.9205991468,0.75951846747,65.0086122098,65.7479574971,5.15268,4.49963,0.653047,63.0823025543,9,-31.8433090694,-349.909538868,0.0592387655243,5,8.51714,4999.75,70.0703107038,-274.406902083,-471.388257178,1.00059,9.62621,9.56684,0.0,0.00648096,0.0593624,3.59907,-9.76957,10.3104,-9.77329817819,10.3842569407,1.372616572,200.521644115448,21.451979637145996
0.38016271591186523,0.8435590267181396,0.0488743782043457,0.162836222501,0.78319386346,78.9323618083,79.0383486501,0.782776160351,78.9323618083,75.0804780448,4.93014,4.31447,0.615673,71.2526733013,10,-27.1588006958,-334.997511034,0.213847741362,5,8.51492,4988.66,99.8435825561,-208.885995197,-454.939310696,1.00022,9.54905,9.48966,0.0,0.00656455,0.0593901,3.76383,-10.1867,10.7242,-10.1898403133,10.7935877014,1.39615677125,222.4895613193512,21.909683227539062
